"Rootcrops: Retail Prices of Agricultural Commodities"

"Region/Province","Commodity","2012 January","2012 February","2012 March","2012 April","2012 May","2012 June","2012 July","2012 August","2012 September","2012 October","2012 November","2012 December","2013 January","2013 February","2013 March","2013 April","2013 May","2013 June","2013 July","2013 August","2013 September","2013 October","2013 November","2013 December","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2015 January","2015 February","2015 March","2015 April","2015 May","2015 June","2015 July","2015 August","2015 September","2015 October","2015 November","2015 December","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2017 January","2017 February","2017 March","2017 April","2017 May","2017 June","2017 July","2017 August","2017 September","2017 October","2017 November","2017 December"
"....Bulacan","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Bulacan","RADDISH (LABANOS), 1 KG",25.71,23.46,23.46,24.63,24.63,24.63,24.63,24.63,32.38,34.75,34.13,29.13,28.38,28.38,28.50,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.00,29.63,29.63,29.63,29.63,29.63,29.50,29.63,30.63,30.63,33.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,33.00,41.88,58.13,58.13,45.63,47.50,48.75,61.25,44.38,38.50,47.50,38.13,40.00,40.00,38.75,42.13,50.00,42.13,44.50,49.88,51.63
"....Bulacan","GABI TUBERS, NATIVE, 1 KG",56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,56.67,55.00,56.67,57.67,57.67,57.67,60.17,60.00,62.43,63.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,61.71,65.00,65.00,65.00,65.00,67.25,67.63,67.63,67.63,67.63,67.63,67.63,69.63,71.88,72.19,73.50,71.63,71.63,71.63,71.63,72.38,86.38,78.75,88.75,89.38,87.50,81.25,92.50,87.50,75.88,82.50,84.38,78.13,83.13,81.88,83.75,86.25,88.75,86.25,78.75,80.00
"....Bulacan","SWEET POTATO (CAMOTE), YELLOW, 1 KG",40.47,40.47,37.50,37.50,34.13,28.38,27.13,24.63,24.63,24.00,27.13,30.25,28.75,28.38,28.38,27.13,26.88,27.25,28.75,28.50,29.50,29.50,29.50,29.50,30.75,30.75,30.75,30.50,30.25,30.25,30.25,30.25,32.00,32.00,32.00,32.00,33.38,34.88,34.88,33.63,33.63,33.63,33.63,34.25,34.63,35.00,34.38,34.00,34.00,34.00,34.00,34.63,35.38,38.75,40.00,38.13,41.25,46.25,53.13,48.13,45.63,43.13,33.75,31.25,33.38,38.13,41.25,41.25,42.50,45.63,43.13,43.13
"....Nueva Ecija","CARROTS, 1 KG",54.91,40.01,42.36,36.88,34.17,38.13,42.50,43.13,44.38,53.13,49.38,36.88,33.33,20.63,32.50,33.75,41.25,41.88,41.88,41.25,41.25,41.88,70.63,42.50,60.63,53.13,40.00,40.63,46.25,43.75,75.00,60.63,41.88,40.00,61.25,41.67,43.13,31.88,30.00,26.25,30.00,25.00,25.00,47.50,40.63,50.63,110.00,73.75,70.00,40.00,40.00,40.63,40.63,53.75,45.63,45.63,40.63,49.38,68.75,68.75,78.13,60.00,47.50,48.75,47.50,43.75,42.50,45.38,61.25,67.50,66.88,65.63
"....Nueva Ecija","CASSAVA, 1 KG",28.76,29.56,29.56,24.38,23.33,27.00,21.25,23.13,22.50,23.13,21.88,24.38,24.17,24.38,24.38,23.75,23.75,23.75,23.75,23.75,23.75,23.75,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,28.75,28.75,26.88,26.25,25.00,26.38,26.38,26.38,26.38,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.25,27.63,28.25,26.88,27.25,27.00,27.00
"....Nueva Ecija","GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","POTATO, 1 KG",56.25,56.25,53.91,37.50,49.17,49.13,51.25,51.25,53.75,62.50,51.38,38.13,35.67,31.88,37.50,46.88,55.00,51.88,51.88,51.25,51.25,51.25,51.25,56.25,66.88,65.00,60.63,51.25,57.50,51.88,46.88,47.50,48.75,44.38,48.13,36.67,48.13,40.00,35.13,30.00,30.00,30.00,30.00,46.25,42.50,58.75,51.88,55.00,52.50,50.00,45.00,43.75,47.50,56.88,56.88,53.13,60.63,58.75,70.63,70.63,88.13,60.00,60.00,60.00,60.00,55.00,54.38,58.75,55.63,61.25,61.25,57.50
"....Nueva Ecija","POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Nueva Ecija","GABI TUBERS, NATIVE, 1 KG",64.52,64.52,64.52,45.63,40.83,40.63,41.75,46.88,41.88,43.13,48.13,45.63,48.33,44.63,46.88,46.88,46.25,47.50,48.13,48.13,48.13,47.50,46.88,46.88,49.38,49.38,49.38,49.38,48.13,48.13,48.75,48.75,48.75,40.00,41.88,41.67,45.00,46.88,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,62.50,62.50,62.50,62.50,62.50,60.00,61.25,63.13,63.13,63.13,63.13,61.25,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,63.75,65.63,59.38,60.63,63.75,66.25
"....Nueva Ecija","SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","CARROTS, 1 KG",78.41,57.10,47.73,46.88,47.00,45.00,49.63,80.00,64.38,53.75,48.13,34.38,36.25,36.25,35.00,49.38,42.50,50.00,63.13,49.13,42.50,42.50,60.00,60.00,73.75,46.25,39.38,36.88,40.13,50.00,100.00,52.50,52.50,49.38,65.63,58.75,37.50,38.63,37.75,45.50,50.00,50.00,54.13,86.25,73.75,73.13,89.38,61.25,56.25,50.00,42.50,56.25,63.75,65.63,70.63,70.00,70.00,57.50,88.75,91.25,85.00,87.50,70.00,60.00,68.75,56.25,56.25,70.00,97.50,107.50,117.50,103.75
"....Pampanga","CASSAVA, 1 KG",14.74,14.74,14.74,19.00,17.00,16.63,16.63,16.50,18.25,18.50,16.75,16.50,16.38,17.13,16.50,18.50,18.25,17.25,16.75,17.50,17.88,17.88,17.88,19.75,17.50,18.75,18.75,18.25,20.00,19.50,19.50,21.00,19.75,19.25,19.75,20.25,17.25,17.00,16.35,16.00,16.13,16.13,16.38,16.38,18.00,15.75,17.50,19.00,18.50,17.75,17.75,18.00,18.25,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,17.25,16.50,16.50,16.50,16.50,16.50,20.00,20.00,20.00,20.00,16.75
"....Pampanga","GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","POTATO, 1 KG",40.14,40.14,37.63,41.81,42.64,39.30,43.97,55.18,52.67,64.79,55.18,40.96,43.47,40.13,44.73,61.45,60.20,56.86,57.27,53.93,52.68,51.85,61.89,58.54,81.97,78.62,59.39,43.91,38.64,42.66,46.85,45.17,65.24,57.71,56.03,54.36,40.14,44.48,36.79,47.83,55.19,55.19,44.32,61.04,49.34,45.16,67.74,66.06,64.39,61.04,61.04,60.21,60.21,61.04,61.04,59.37,68.56,91.98,105.35,102.01,81.94,70.23,56.86,57.27,64.38,69.40,61.03,71.06,69.39,64.37,70.22,68.54
"....Pampanga","POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Pampanga","RADDISH (LABANOS), 1 KG",36.49,37.73,38.97,39.38,37.88,37.25,33.13,34.17,47.50,48.13,44.38,27.25,31.25,34.25,35.63,39.38,32.25,41.88,41.88,46.25,46.25,50.00,60.00,40.00,45.00,40.00,33.13,33.13,35.63,47.50,40.00,46.25,41.25,43.13,43.75,45.00,40.00,39.50,39.00,43.75,50.00,40.00,52.50,65.00,47.50,46.88,55.00,50.00,56.88,48.13,40.63,48.75,52.50,55.00,37.50,41.88,41.88,40.00,75.00,50.00,47.50,38.75,38.13,48.13,41.25,47.50,46.25,60.00,50.00,51.25,60.00,60.00
"....Pampanga","GABI TUBERS, NATIVE, 1 KG",33.72,33.72,33.72,43.48,41.94,49.74,48.59,44.33,54.99,40.28,39.90,43.48,39.64,34.53,41.18,42.46,43.86,44.50,44.50,44.12,51.15,40.92,51.15,49.87,44.76,51.15,42.20,49.87,47.31,43.48,44.76,60.10,60.10,50.09,51.24,54.86,58.54,53.63,66.51,57.43,58.75,57.50,60.00,60.00,60.00,56.25,60.63,53.75,60.00,53.13,58.75,60.00,58.75,57.50,40.00,43.75,50.00,51.25,50.00,48.75,45.63,45.63,39.38,39.38,39.38,45.00,45.00,45.00,46.25,50.00,47.50,47.50
"....Pampanga","SWEET POTATO (CAMOTE), YELLOW, 1 KG",30.24,28.14,28.55,26.38,24.38,25.50,26.25,26.33,30.00,28.00,26.25,29.13,31.38,31.00,28.25,30.63,31.25,30.25,32.63,34.88,35.25,33.88,34.63,32.25,33.38,33.25,29.75,32.50,33.63,33.13,34.25,35.75,36.00,35.38,36.75,36.13,35.13,36.50,36.13,30.25,35.00,35.00,29.75,35.00,40.38,35.00,38.25,38.25,37.88,36.00,35.00,35.00,36.25,38.13,34.38,35.00,35.00,40.00,50.00,40.00,50.00,50.00,40.63,40.63,35.63,35.63,35.63,33.75,45.63,44.38,42.50,42.50
"....Tarlac","CARROTS, 1 KG",62.47,47.57,41.25,39.24,39.57,32.92,38.61,39.57,59.35,49.66,41.33,34.12,30.35,23.38,26.74,27.94,32.02,40.75,37.63,37.63,35.23,37.23,58.84,40.83,52.43,42.82,36.42,37.70,33.54,44.02,50.43,44.02,31.53,41.94,43.14,41.13,41.13,32.49,34.50,37.54,32.02,34.42,36.82,44.03,60.05,54.45,67.26,48.04,43.64,36.83,38.43,37.63,49.64,56.04,62.45,51.24,38.43,45.63,71.25,88.06,67.24,70.44,48.03,51.23,44.83,43.23,44.83,52.83,76.84,86.45,84.85,69.64
"....Tarlac","CASSAVA, 1 KG",15.04,12.17,11.94,11.83,12.00,19.00,17.50,17.13,18.75,19.88,17.38,17.13,15.25,14.13,13.88,16.13,14.88,15.13,14.00,13.25,13.63,14.88,17.36,16.93,19.50,17.50,16.00,15.50,16.75,16.75,17.75,16.50,16.00,16.00,16.63,15.63,16.13,16.00,17.50,16.25,16.13,15.50,15.50,16.75,17.50,17.50,18.50,20.00,18.75,16.75,17.50,17.50,17.50,17.00,16.38,16.88,15.88,14.88,15.00,15.00,16.63,17.50,17.50,17.50,17.50,17.50,18.75,17.50,17.50,17.50,17.50,17.50
"....Tarlac","GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","GABI TUBERS, TAGALOG, 1 KG",32.73,37.29,36.51,30.38,33.38,30.63,31.50,30.38,35.25,29.13,31.50,32.88,29.00,35.25,33.38,30.25,30.88,31.88,31.63,33.13,34.63,36.63,39.38,45.13,40.75,41.25,34.75,37.88,33.13,38.50,38.13,38.75,43.38,42.88,45.38,39.75,36.25,36.88,36.50,38.75,41.25,46.25,46.25,46.25,46.25,44.38,46.88,42.50,45.00,42.50,41.25,42.50,46.25,41.25,43.75,45.00,46.25,43.75,47.50,43.75,47.50,45.00,42.50,42.50,42.50,42.50,41.88,41.88,44.38,41.88,39.38,39.38
"....Tarlac","POTATO, 1 KG",45.23,34.95,33.63,37.50,35.38,31.63,36.88,42.50,48.38,59.13,49.63,42.13,35.63,33.13,36.88,38.75,42.50,42.38,40.88,44.75,45.50,46.63,56.88,52.50,58.75,58.13,45.00,47.50,38.13,38.50,44.13,41.25,42.50,46.00,49.13,44.75,41.63,36.88,36.63,36.25,36.88,37.50,40.63,43.13,44.38,43.13,48.75,54.38,58.75,63.75,60.00,55.63,53.75,50.00,56.25,50.63,57.50,75.00,91.25,80.00,67.50,48.75,46.25,48.75,46.25,46.25,54.38,60.00,57.50,58.13,60.00,60.00
"....Tarlac","POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","SWEET POTATO (CAMOTE), NATIVE, 1 KG",29.45,20.86,14.88,14.25,15.50,17.75,17.38,18.50,21.75,25.38,25.13,22.25,27.25,23.38,17.38,20.00,23.75,25.88,24.75,30.38,29.75,27.88,35.00,28.13,26.88,25.63,22.63,22.88,18.25,21.50,22.25,28.38,29.63,31.63,31.63,28.50,29.00,24.38,22.13,21.88,22.63,24.38,28.13,35.00,35.63,37.50,37.50,35.63,36.25,34.38,24.38,24.38,26.25,18.13,17.88,21.00,36.25,35.00,41.25,41.88,40.63,37.50,31.25,26.25,31.25,31.25,30.00,36.25,43.75,44.38,41.88,41.88
"....Tarlac","RADDISH (LABANOS), 1 KG",20.20,20.35,23.41,23.25,22.13,22.13,23.50,26.63,30.38,22.75,23.88,20.25,20.25,17.63,16.63,16.75,20.13,20.25,19.38,22.88,23.75,27.88,30.13,23.75,23.75,28.13,26.50,29.75,32.25,31.63,31.38,29.75,24.38,23.75,21.25,21.38,22.13,23.75,26.50,28.13,25.00,23.13,25.63,37.50,37.50,33.13,31.88,30.00,30.63,33.75,35.00,34.38,34.38,32.50,30.00,31.88,35.00,35.00,35.00,35.00,35.00,28.75,26.88,29.38,26.25,26.25,28.75,34.38,32.50,35.00,36.25,33.75
"....Tarlac","GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Tarlac","SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","CARROTS, 1 KG",95.93,77.28,63.07,67.50,56.88,51.25,68.75,97.50,93.75,85.00,80.00,62.50,53.75,50.00,43.75,55.00,63.75,75.00,68.75,68.13,59.38,64.38,75.00,70.63,86.25,68.75,61.25,62.50,67.50,81.25,108.75,87.50,71.25,68.75,77.50,63.75,59.38,55.63,51.25,53.13,53.75,53.75,61.25,67.50,80.63,85.00,95.00,86.25,78.75,59.38,56.25,58.75,67.50,67.50,68.75,61.25,53.75,55.00,65.00,82.50,85.00,85.63,78.75,70.00,66.25,58.75,53.75,70.00,86.25,113.75,97.50,70.00
"....Zambales","CASSAVA, 1 KG",18.67,18.67,18.67,20.00,20.00,18.50,15.00,16.00,15.00,15.00,18.00,17.00,17.00,17.00,17.00,17.00,17.00,18.33,18.33,17.50,17.50,16.90,16.90,16.28,18.13,17.50,17.50,17.50,17.50,16.88,18.13,18.75,18.13,16.88,16.88,19.38,18.13,18.13,18.88,18.88,19.75,20.63,20.63,20.63,21.00,19.75,19.75,21.25,22.50,27.86,27.86,28.57,28.57,29.29,29.29,29.29,23.21,23.57,20.71,20.71,28.93,30.00,31.43,31.43,31.43,31.43,31.43,27.14,27.86,28.57,30.00,32.86
"....Zambales","GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","GABI TUBERS, TAGALOG, 1 KG",41.02,40.19,42.65,39.38,56.88,62.50,60.00,58.75,55.00,55.00,56.25,52.50,56.25,56.25,53.13,56.25,57.50,62.50,63.75,53.75,52.50,52.50,61.25,57.50,62.50,52.50,55.00,60.00,60.00,66.25,70.00,65.00,67.50,55.00,67.50,58.75,63.75,60.00,62.50,52.50,56.25,65.00,63.75,65.00,67.50,63.75,61.25,65.00,63.13,58.75,48.13,48.13,51.88,54.38,57.50,58.75,63.75,63.13,65.63,60.00,59.38,67.50,58.13,60.00,56.25,61.25,55.00,65.00,72.50,63.13,61.88,58.75
"....Zambales","POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","POTATO, IRISH (WHITE), 1 KG",66.62,44.70,44.70,53.13,47.50,47.50,51.25,67.50,70.00,71.25,73.13,66.25,58.75,51.88,45.63,50.63,58.13,65.00,65.00,61.88,71.25,70.00,73.75,76.25,90.00,87.50,83.75,67.50,60.00,63.75,56.25,58.75,62.50,68.75,68.75,63.50,60.00,54.38,52.50,52.50,55.00,47.50,48.13,51.88,57.50,55.00,63.75,68.75,75.00,70.00,69.38,68.13,59.38,59.38,61.25,62.50,63.75,73.75,78.75,92.50,86.25,71.25,66.25,61.25,63.75,66.25,66.25,71.25,69.38,71.25,71.25,63.75
"....Zambales","SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"....Zambales","SWEET POTATO (CAMOTE), YELLOW, 1 KG",40.98,33.13,33.13,33.13,29.38,24.38,28.13,33.75,36.88,36.25,37.50,38.75,37.50,35.63,28.75,28.75,28.75,33.75,37.50,41.88,46.25,47.50,46.25,41.88,44.38,39.38,37.50,32.50,32.50,33.75,31.25,36.25,35.00,47.50,43.75,43.75,38.75,42.50,43.75,43.75,41.25,39.38,40.00,40.63,41.88,35.63,43.13,43.13,38.75,41.88,41.25,38.75,39.38,38.13,38.75,40.63,45.63,43.75,46.25,46.25,50.00,49.38,48.13,45.63,42.50,44.38,46.25,51.25,51.25,51.25,50.00,48.75
"..REGION IV-A (CALABARZON)","CARROTS, 1 KG",89.98,69.54,52.68,51.94,50.87,51.31,59.00,75.61,74.50,69.66,61.71,51.33,48.32,44.06,42.77,47.15,55.00,68.19,61.84,52.72,50.57,57.93,72.82,69.25,78.45,62.63,56.39,52.57,55.37,71.73,100.31,69.01,59.22,59.39,69.60,58.47,56.12,44.61,46.43,53.19,50.24,52.21,56.05,72.03,86.59,93.33,103.46,75.73,63.29,55.29,50.90,56.62,66.08,72.45,76.01,61.94,54.74,59.44,85.55,103.57,93.49,94.39,73.44,68.51,61.01,59.35,59.77,69.61,107.76,123.19,109.55,79.55
"..REGION IV-A (CALABARZON)","CASSAVA, 1 KG",14.68,14.52,13.64,13.62,13.52,13.41,13.56,14.14,14.42,14.79,14.49,14.47,14.02,13.38,14.07,14.02,14.07,14.43,14.63,14.31,14.33,13.95,13.98,13.99,15.05,14.95,15.12,14.95,14.91,14.86,14.71,14.06,14.47,14.72,15.41,15.79,15.48,15.43,15.06,15.20,16.15,16.05,16.50,17.23,17.08,16.11,15.15,16.01,15.75,15.70,15.67,16.08,15.93,15.78,15.14,15.16,15.16,15.31,15.13,15.13,15.16,14.50,14.49,15.31,16.24,16.49,16.84,17.95,17.39,18.10,18.15,18.21
"..REGION IV-A (CALABARZON)","GABI TUBERS, CEBU, 1 KG",41.09,39.40,36.23,35.27,37.58,39.46,37.98,37.92,39.45,38.92,41.56,40.55,40.01,41.65,38.90,39.18,39.41,41.54,43.72,42.37,46.07,49.71,47.00,46.27,50.08,47.97,46.78,47.07,47.35,49.23,48.46,53.27,51.09,53.12,49.16,50.71,51.47,51.20,46.99,45.80,46.22,48.41,48.03,50.70,49.89,49.60,53.92,50.97,54.79,55.78,50.69,50.18,51.82,51.24,54.82,54.82,55.69,56.83,59.72,62.01,61.13,55.09,56.25,53.33,53.76,55.69,50.32,51.47,51.47,54.51,52.93,49.12
"..REGION IV-A (CALABARZON)","GABI TUBERS, TAGALOG, 1 KG",44.58,42.01,40.64,38.88,40.42,40.59,40.40,40.01,40.42,39.78,43.32,40.66,41.63,40.83,40.40,40.71,41.31,40.80,40.74,40.26,40.68,41.01,42.53,44.95,47.08,46.87,44.14,43.82,43.15,42.91,42.25,41.91,43.80,47.05,44.45,43.74,45.45,43.55,44.60,43.71,43.58,44.77,44.95,45.09,46.02,46.65,47.17,46.95,48.34,47.29,45.59,45.48,45.48,46.45,49.39,48.44,50.76,50.55,54.21,53.14,51.30,50.67,47.03,43.83,45.56,49.20,46.73,48.08,49.19,49.19,48.13,48.98
"..REGION IV-A (CALABARZON)","POTATO, 1 KG",60.57,50.88,47.65,52.50,51.90,52.50,53.80,57.50,57.50,63.80,63.80,53.80,58.80,48.80,48.80,46.30,58.10,56.30,55.60,51.90,55.00,57.50,60.60,75.60,93.80,87.50,67.50,70.00,57.50,54.40,52.50,51.30,58.80,60.00,59.40,58.10,58.10,45.00,47.50,46.90,47.50,47.50,45.63,46.90,51.90,51.30,58.80,68.80,73.10,65.00,60.60,56.30,56.90,65.00,65.00,61.30,74.40,93.10,97.50,116.30,83.80,71.30,68.80,61.30,56.30,60.60,62.50,64.40,65.00,67.50,63.80,63.80
