"Geolocation","Commodity Description","2022 Jun" 
"....Isabela","07.2.3 - Maintenance and repair of personal transport equipment (S)",122.9000000000000
"....Isabela","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",122.9376141339070
"....Isabela","07.2.4 - Other services in respect of personal transport equipment (S)",106.7000000000000
"....Isabela","07.2.4.2 - Toll facilities (S)",106.6666666666670
"....Isabela","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Isabela","07.3 - PASSENGER TRANSPORT SERVICES",145.5000000000000
"....Isabela","07.3.1 - Passenger transport by railway (S)",..
"....Isabela","07.3.1.1 - Passenger transport by train (S)",..
"....Isabela","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Isabela","07.3.2 - Passenger transport by road (S)",145.8000000000000
"....Isabela","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Isabela","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Isabela","07.3.2.9 - Other passenger transport by road (S)",149.8637378984150
"....Isabela","07.3.3 - Passenger transport by air (S)",84.7000000000000
"....Isabela","07.3.3.1 - Passenger transport by air, domestic (S)",84.7102652358777
"....Isabela","07.3.4 - Passenger transport by sea and inland waterway (S)",145.5000000000000
"....Isabela","07.3.4.0 - Passenger transport by sea and inland waterway (S)",145.5240675224540
"....Isabela","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"....Isabela","07.4.1 - Postal and courier services (S)",104.1000000000000
"....Isabela","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Isabela","07.4.1.2 - Courier and parcel delivery services (S)",101.4736206445730
"....Isabela","08 - INFORMATION AND COMMUNICATION",100.3000000000000
"....Isabela","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.8000000000000
"....Isabela","08.1.1 - Fixed telephone equipment (D)",..
"....Isabela","08.1.1.0 - Fixed telephone equipment (D)",..
"....Isabela","08.1.2 - Mobile telephone equipment (D)",..
"....Isabela","08.1.2.0 - Mobile telephone equipment (D)",..
"....Isabela","08.1.3 - Information processing equipment (D)",100.3000000000000
"....Isabela","08.1.3.1 - Computers, laptops and tablets (D)",100.0710746730090
"....Isabela","08.1.3.2 - Peripheral equipment and its consumable components (D)",114.8583413789660
"....Isabela","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.0000000000000
"....Isabela","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.9885209147090
"....Isabela","08.1.5 - Unrecorded recording media (SD)",99.7000000000000
"....Isabela","08.1.5.0 - Unrecorded recording media (SD)",99.7053855655065
"....Isabela","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.1000000000000
"....Isabela","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Isabela","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Isabela","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Isabela","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Isabela","08.3.3 - Internet access provision services and net storage services (S)",..
"....Isabela","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Isabela","08.3.5 - Repair and rental of information and communication equipment (S)",115.9000000000000
"....Isabela","08.3.5.0 - Repair and rental of information and communication equipment (S)",115.9424623303400
"....Isabela","09 - RECREATION, SPORT AND CULTURE",104.7000000000000
"....Isabela","09.1 - RECREATIONAL DURABLES",..
"....Isabela","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Isabela","09.1.1.1 - Cameras (D)",..
"....Isabela","09.2 - OTHER RECREATIONAL GOODS",102.3000000000000
"....Isabela","09.2.1 - Games, toys and hobbies (SD)",102.3000000000000
"....Isabela","09.2.1.2 - Other games, toys and hobbies (SD)",102.3084432247810
"....Isabela","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Isabela","09.2.2.1 - Equipment for sport (SD)",..
"....Isabela","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Isabela","09.3 - GARDEN PRODUCTS AND PETS",106.4000000000000
"....Isabela","09.3.1 - Garden products, plants and flowers (ND)",112.1000000000000
"....Isabela","09.3.1.1 - Garden products (ND)",112.1172297348660
"....Isabela","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Isabela","09.3.2 - Pets and products for pets (ND)",102.2000000000000
"....Isabela","09.3.2.2 - Products for pets and other household animals (ND)",102.1510833496000
"....Isabela","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....Isabela","09.4.6 - Recreational and sporting services (S)",160.4000000000000
"....Isabela","09.4.6.2 - Sporting services - practice (S)",160.3547715624110
"....Isabela","09.4.7 - Games of chance (S)",92.3000000000000
"....Isabela","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Isabela","09.5 - CULTURAL GOODS",..
"....Isabela","09.5.1 - Musical instruments (D)",..
"....Isabela","09.5.1.0 - Musical instruments (D)",..
"....Isabela","09.6 - CULTURAL SERVICES",104.8000000000000
"....Isabela","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Isabela","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Isabela","09.6.3 - Photographic services (S)",..
"....Isabela","09.6.3.0 - Photographic services (S)",..
"....Isabela","09.6.9 - Other cultural services (S)",104.8000000000000
"....Isabela","09.6.9.0 - Other cultural services (S)",104.7960844466820
"....Isabela","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",109.9000000000000
"....Isabela","09.7.1 - Books (SD)",106.7000000000000
"....Isabela","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",106.6554887988450
"....Isabela","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Isabela","09.7.2 - Newspapers and periodicals (ND)",125.5000000000000
"....Isabela","09.7.2.1 - Newspapers (ND)",114.0955259987010
"....Isabela","09.7.2.2 - Magazines and periodicals (ND)",136.9923234819720
"....Isabela","09.7.4 - Stationery and drawing materials (ND)",110.0000000000000
"....Isabela","09.7.4.0 - Stationery and drawing materials (ND)",109.9765173169110
"....Isabela","09.8 - PACKAGE HOLIDAYS (S)",..
"....Isabela","09.8.0 - Package holidays (S)",..
"....Isabela","09.8.0.0 - Package holidays (S)",..
"....Isabela","10 - EDUCATION SERVICES",114.8000000000000
"....Isabela","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",114.4000000000000
"....Isabela","10.1.0 - Early chilhood and primary education (S)",114.4000000000000
"....Isabela","10.1.0.1 - Early childhood education services (S)",122.5744247377130
"....Isabela","10.1.0.2 - Primary education (S)",112.2023048910670
"....Isabela","10.2 - SECONDARY EDUCATION  (S)",116.2000000000000
"....Isabela","10.2.0 - Secondary education (S)",116.2000000000000
"....Isabela","10.2.0.1 - Lower secondary general education services",116.2288235300120
"....Isabela","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Isabela","10.4 - TERTIARY EDUCATION (S)",113.9000000000000
"....Isabela","10.4.0 - Tertiary education (s)",113.9000000000000
"....Isabela","10.4.0.0 - Tertiary education (s)",113.9440624894940
"....Isabela","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Isabela","10.5.0 - Education not defined by level (s)",..
"....Isabela","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Isabela","10.5.0.9 - Other education not defined by level (S)",..
"....Isabela","11 - RESTAURANTS AND ACCOMMODATION SERVICES",124.9000000000000
"....Isabela","11.1 - FOOD AND BEVERAGE SERVING SERVICES",125.5000000000000
"....Isabela","11.1.1 - Restaurants, café and the like (S)",125.5000000000000
"....Isabela","11.1.1.1 - Restaurants, café and the like - with full service (S)",125.4758253520270
"....Isabela","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Isabela","11.2.0 - Accommodation services (S)",100.0000000000000
"....Isabela","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Isabela","12 - FINANCIAL SERVICES",146.0000000000000
"....Isabela","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Isabela","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Isabela","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Isabela","12.2.9 - Other financial services (S)",..
"....Isabela","12.2.9.1 - Remittances fees (S)",..
"....Isabela","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",110.3000000000000
"....Isabela","13.1 - PERSONAL CARE",109.6000000000000
"....Isabela","13.1.1 - Electric appliances for personal care (SD)",..
"....Isabela","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Isabela","13.1.2 - Other appliances, articles and products for personal care (ND)",108.9000000000000
"....Isabela","13.1.2.0 - Other appliances, articles and products for personal care (ND)",108.9287360721080
"....Isabela","13.1.3 - Hairdressing salons and personal grooming establishments (S)",113.9000000000000
"....Isabela","13.1.3.1 - Hairdressing (S)",113.1006877933390
"....Isabela","13.1.3.2 - Personal grooming treatments (S)",114.6099647544820
"....Isabela","13.2 - OTHER PERSONAL EFFECTS",118.0000000000000
"....Isabela","13.2.1 - Jewellery and watches (D)",102.5000000000000
"....Isabela","13.2.1.1 - Jewellery and watches (D)",101.6697234516180
"....Isabela","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",104.0371398661870
"....Isabela","13.2.9 - Other personal effects n.e.c. (SD)",119.2000000000000
"....Isabela","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",119.2130544682740
"....Isabela","13.9 - OTHER SERVICES",100.4000000000000
"....Isabela","13.9.0 - Other services (S)",100.4000000000000
"....Isabela","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Nueva Vizcaya","0 - ALL ITEMS",117.3000000000000
"....Nueva Vizcaya","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",117.4000000000000
"....Nueva Vizcaya","01.1 - FOOD",118.3000000000000
"....Nueva Vizcaya","01.1.1 - Cereals and cereal products (ND)",112.9000000000000
"....Nueva Vizcaya","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",112.9087356036550
"....Nueva Vizcaya","01.1.1.2 - Flour of cereals (ND)",101.7346421417470
"....Nueva Vizcaya","01.1.1.3 - Bread and bakery products (ND)",113.1959494470930
"....Nueva Vizcaya","01.1.1.4 - Breakfast cereals (ND)",106.2974921334230
"....Nueva Vizcaya","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",112.8712564069070
"....Nueva Vizcaya","01.1.1.9 - Other cereal and grain mill products (ND)",115.2359957825700
"....Nueva Vizcaya","01.1.2 - Meat and other parts of slaughtered land animals (ND)",126.4000000000000
"....Nueva Vizcaya","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Nueva Vizcaya","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",149.8648398116320
"....Nueva Vizcaya","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",123.8206962050810
"....Nueva Vizcaya","01.1.3 - Fish and other seafood (ND)",128.4000000000000
"....Nueva Vizcaya","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",136.4452632169670
"....Nueva Vizcaya","01.1.3.3 - Fish preparations (ND)",115.2673517509180
"....Nueva Vizcaya","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",141.0987119655650
"....Nueva Vizcaya","01.1.3.6 - Other seafood preparations (ND)",113.5569531795950
"....Nueva Vizcaya","01.1.4 - Milk, other dairy products and eggs (ND)",117.9000000000000
"....Nueva Vizcaya","01.1.4.1 - Raw and whole milk (ND)",123.1356361229020
"....Nueva Vizcaya","01.1.4.3 - Other milk and cream (ND)",126.4311611981250
"....Nueva Vizcaya","01.1.4.4 - Non-animal milk (ND)",..
"....Nueva Vizcaya","01.1.4.5 - Cheese (ND)",122.6530503696610
"....Nueva Vizcaya","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Nueva Vizcaya","01.1.4.7 - Milk-based dessert and beverages (ND)",104.6698872785830
"....Nueva Vizcaya","01.1.4.8 - Eggs (ND)",110.9729174876840
"....Nueva Vizcaya","01.1.5 - Oils and fats (ND)",128.8000000000000
"....Nueva Vizcaya","01.1.5.1 - Vegetable oils (ND)",131.2067713824500
"....Nueva Vizcaya","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",144.0649848406840
"....Nueva Vizcaya","01.1.5.3 - Margarine and similar preparations (ND)",113.2587946550310
"....Nueva Vizcaya","01.1.5.9 - Other animal oils and fats (ND)",..
"....Nueva Vizcaya","01.1.6 - Fruits and nuts (ND)",129.0000000000000
"....Nueva Vizcaya","01.1.6.2 - Citrus fruits, fresh (ND)",149.7087733986990
"....Nueva Vizcaya","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",124.0330754867960
"....Nueva Vizcaya","01.1.6.5 - Other fruits, fresh (ND)",..
"....Nueva Vizcaya","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Nueva Vizcaya","01.1.6.8 - Nuts, in shell or shelled (ND)",104.8818183099280
"....Nueva Vizcaya","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",107.8446973732860
"....Nueva Vizcaya","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",96.8000000000000
"....Nueva Vizcaya","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",91.0429524816904
"....Nueva Vizcaya","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",135.1340217697240
"....Nueva Vizcaya","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",97.0889615572363
"....Nueva Vizcaya","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",169.1897567139560
"....Nueva Vizcaya","01.1.8 - Sugar, confectionery and desserts (ND)",119.1000000000000
"....Nueva Vizcaya","01.1.8.1 - Cane and beet sugar (ND)",125.7561137017620
"....Nueva Vizcaya","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Nueva Vizcaya","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",112.7869438455780
"....Nueva Vizcaya","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",125.4694143543640
"....Nueva Vizcaya","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.6598499158470
"....Nueva Vizcaya","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.0205144336440
"....Nueva Vizcaya","01.1.9 - Ready-made food and other food products n.e.c. (ND)",125.6000000000000
"....Nueva Vizcaya","01.1.9.2 - Baby food (ND)",121.5986565427220
"....Nueva Vizcaya","01.1.9.3 - Salt, condiments and sauces (ND)",119.2880023670690
"....Nueva Vizcaya","01.1.9.4 - Spices, culinary herbs and seeds (ND)",154.0806539025050
"....Nueva Vizcaya","01.1.9.9 - Other food products n.e.c. (ND)",114.4632927647060
"....Nueva Vizcaya","01.2 - NON-ALCOHOLIC BEVERAGES",112.4000000000000
"....Nueva Vizcaya","01.2.1 - Fruit and vegetable juices (ND)",135.2000000000000
"....Nueva Vizcaya","01.2.1.0 - Fruit and vegetable juices (ND)",135.1553535578160
"....Nueva Vizcaya","01.2.2 - Coffee and coffee substitutes (ND)",104.2000000000000
"....Nueva Vizcaya","01.2.2.0 - Coffee and coffee substitutes (ND)",104.1811279602260
"....Nueva Vizcaya","01.2.3 - Tea, maté and other plant products for infusion (ND)",130.0000000000000
"....Nueva Vizcaya","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",130.0471327572660
"....Nueva Vizcaya","01.2.4 - Cocoa drinks (ND)",110.5000000000000
"....Nueva Vizcaya","01.2.4.0 - Cocoa drinks (ND)",110.5355597307350
"....Nueva Vizcaya","01.2.5 - Water (ND)",96.4000000000000
"....Nueva Vizcaya","01.2.5.0 - Water (ND)",96.3762528912876
"....Nueva Vizcaya","01.2.6 - Soft drinks (ND)",126.2000000000000
"....Nueva Vizcaya","01.2.6.0 - Soft drinks (ND)",126.1734885467520
"....Nueva Vizcaya","01.2.9 - Other non-alcoholic beverages (ND)",110.5000000000000
"....Nueva Vizcaya","01.2.9.0 - Other non-alcoholic beverages (ND)",110.5442951491690
"....Nueva Vizcaya","02 - ALCOHOLIC BEVERAGES AND TOBACCO",147.7000000000000
"....Nueva Vizcaya","02.1 - ALCOHOLIC BEVERAGES",123.0000000000000
"....Nueva Vizcaya","02.1.1 - Spirits and liquors (ND)",121.4000000000000
"....Nueva Vizcaya","02.1.1.0 - Spirits and liquors (ND)",121.3613371514740
"....Nueva Vizcaya","02.1.2 - Wine (ND)",119.7000000000000
"....Nueva Vizcaya","02.1.2.1 - Wine from grapes (ND)",119.7148683035340
"....Nueva Vizcaya","02.1.2.2 - Wine from other sources (ND)",..
"....Nueva Vizcaya","02.1.3 - Beer (ND)",130.7000000000000
"....Nueva Vizcaya","02.1.3.0 - Beer (ND)",130.6873681414170
"....Nueva Vizcaya","02.3 - TOBACCO",178.8000000000000
"....Nueva Vizcaya","02.3.0 - Tobacco (ND)",178.8000000000000
"....Nueva Vizcaya","02.3.0.1 - Cigarettes (ND)",179.0400487520490
"....Nueva Vizcaya","02.3.0.2 - Cigars (ND)",..
"....Nueva Vizcaya","02.3.0.9 - Other tobacco products (ND)",165.9269494603760
"....Nueva Vizcaya","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Nueva Vizcaya","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Nueva Vizcaya","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Nueva Vizcaya","02.900 - NON-FOOD",115.7000000000000
"....Nueva Vizcaya","03 - CLOTHING AND FOOTWEAR",118.1000000000000
"....Nueva Vizcaya","03.1 - CLOTHING",119.6000000000000
"....Nueva Vizcaya","03.1.1 - Clothing materials (SD)",..
"....Nueva Vizcaya","03.1.1.0 - Clothing materials (SD)",..
"....Nueva Vizcaya","03.1.2 - Garments (SD)",119.6000000000000
"....Nueva Vizcaya","03.1.2.1 - Garments for men or boys (SD)",120.7911830622010
"....Nueva Vizcaya","03.1.2.2 - Garments for women or girls (SD)",117.2794516589970
"....Nueva Vizcaya","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",139.1919730496110
"....Nueva Vizcaya","03.1.2.4 - School uniforms (SD)",129.5681944696780
"....Nueva Vizcaya","03.1.3 - Other articles of clothing and clothing accessories (SD)",109.0000000000000
"....Nueva Vizcaya","03.1.3.1 - Other articles of clothing (SD)",108.4318026900140
"....Nueva Vizcaya","03.1.3.2 - Clothing accessories (SD)",129.9415010579720
"....Nueva Vizcaya","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",131.8000000000000
"....Nueva Vizcaya","03.1.4.1 - Cleaning of clothing (S)",..
"....Nueva Vizcaya","03.1.4.2 - Repair, tailoring and hire of clothing (S)",131.7885096737080
"....Nueva Vizcaya","03.2 - FOOTWEAR",115.0000000000000
"....Nueva Vizcaya","03.2.1 - Shoes and other footwear (SD)",115.0000000000000
"....Nueva Vizcaya","03.2.1.1 - Footwear for men (SD)",115.1398848601150
"....Nueva Vizcaya","03.2.1.2 - Footwear for women (SD)",..
"....Nueva Vizcaya","03.2.1.3 - Footwear for infants and children (SD)",114.7502929847080
"....Nueva Vizcaya","03.2.2 - Cleaning, repair, and hire of footwear (S)",118.3000000000000
"....Nueva Vizcaya","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",118.3140251417300
"....Nueva Vizcaya","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",117.6000000000000
"....Nueva Vizcaya","04.1 - ACTUAL RENTALS FOR HOUSING",117.0000000000000
"....Nueva Vizcaya","04.1.1 - Actual rentals paid by tenants for main residence (S)",117.0000000000000
"....Nueva Vizcaya","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",117.0210950184870
"....Nueva Vizcaya","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",119.5000000000000
"....Nueva Vizcaya","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",113.3000000000000
"....Nueva Vizcaya","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",113.3114173576570
"....Nueva Vizcaya","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",138.5000000000000
"....Nueva Vizcaya","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",138.4621800529500
"....Nueva Vizcaya","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Nueva Vizcaya","04.4.1 - Water supply (ND)",100.0000000000000
"....Nueva Vizcaya","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Nueva Vizcaya","04.5 - ELECTRICITY, GAS AND OTHER FUELS",121.6000000000000
"....Nueva Vizcaya","04.5.3 - Liquid fuels (ND)",217.5000000000000
"....Nueva Vizcaya","04.5.3.0 - Liquid fuels (ND)",217.4996776827540
"....Nueva Vizcaya","04.5.4 - Solid fuels (ND)",120.6000000000000
"....Nueva Vizcaya","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",120.5654982072270
"....Nueva Vizcaya","04.5.4.3 - Charcoal (ND)",..
"....Nueva Vizcaya","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",118.6000000000000
"....Nueva Vizcaya","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",122.1000000000000
"....Nueva Vizcaya","05.1.1 - Furniture, furnishings and loose carpets (D)",122.1000000000000
"....Nueva Vizcaya","05.1.1.1 - Household furniture (D)",122.1340807355900
"....Nueva Vizcaya","05.1.1.3 - Lighting equipment (D)",..
"....Nueva Vizcaya","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Nueva Vizcaya","05.2 - HOUSEHOLD TEXTILES",108.3000000000000
"....Nueva Vizcaya","05.2.1 - Household textiles (SD)",108.3000000000000
"....Nueva Vizcaya","05.2.1.1 - Furnishing fabrics and curtains (SD)",102.6174823472120
"....Nueva Vizcaya","05.2.1.2 - Bed linen and bedding (SD)",110.5545225881980
"....Nueva Vizcaya","05.2.1.3 - Table linen and bathroom linen (SD)",102.7535456336230
"....Nueva Vizcaya","05.2.1.9 - Other household textiles (SD)",119.3739499513660
"....Nueva Vizcaya","05.3 - HOUSEHOLD APPLIANCES",110.4000000000000
"....Nueva Vizcaya","05.3.1 - Major household appliances, whether electric or not (D)",108.5000000000000
"....Nueva Vizcaya","05.3.1.1 - Major kitchen appliances (D)",113.3327752933830
"....Nueva Vizcaya","05.3.1.2 - Major laundry appliances (D)",100.0112057373380
"....Nueva Vizcaya","05.3.1.3 - Heaters, air conditioners (D)",..
"....Nueva Vizcaya","05.3.2 - Small household appliances (SD)",120.3000000000000
"....Nueva Vizcaya","05.3.2.1 - Small appliances for cooking and processing of food (SD)",126.6036112343540
"....Nueva Vizcaya","05.3.2.9 - Other small household appliances (SD)",117.4273103371380
"....Nueva Vizcaya","05.3.3 - Repair, installation and hire of household appliances (S)",103.7000000000000
"....Nueva Vizcaya","05.3.3.0 - Repair, installation and hire of household appliances (S)",103.6551344243650
"....Nueva Vizcaya","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",117.2000000000000
"....Nueva Vizcaya","05.4.0 - Glassware, tableware and household utensils (SD)",117.2000000000000
"....Nueva Vizcaya","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",122.1768172902370
"....Nueva Vizcaya","05.4.0.2 - Cutlery, flatware and silverware (SD)",112.2700710772900
"....Nueva Vizcaya","05.4.0.3 - Kitchen utensils and articles (SD)",..
"....Nueva Vizcaya","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",123.1000000000000
"....Nueva Vizcaya","05.5.1 - Motorized tools and equipment (D)",..
"....Nueva Vizcaya","05.5.1.0 - Motorized tools and equipment (D)",..
"....Nueva Vizcaya","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",123.1000000000000
"....Nueva Vizcaya","05.5.2.1 - Non-motorized tools (SD)",122.6400038292760
"....Nueva Vizcaya","05.5.2.2 - Miscellaneous accessories (SD)",123.5720825130730
"....Nueva Vizcaya","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",120.9000000000000
"....Nueva Vizcaya","05.6.1 - Non-durable household goods (ND)",113.7000000000000
"....Nueva Vizcaya","05.6.1.1 - Household cleaning and maintenance products (ND)",115.8558724812000
"....Nueva Vizcaya","05.6.1.9 - Other non-durable household goods (ND)",113.0080042686100
"....Nueva Vizcaya","05.6.2 - Domestic services and household services (S)",141.8000000000000
"....Nueva Vizcaya","05.6.2.1 - Domestic services by paid staff (S)",141.7916745762710
"....Nueva Vizcaya","06 - HEALTH",115.8000000000000
"....Nueva Vizcaya","06.1 - MEDICINES AND HEALTH PRODUCTS",114.2000000000000
"....Nueva Vizcaya","06.1.1 - Medicines (ND)",114.2000000000000
"....Nueva Vizcaya","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",114.1952799185360
"....Nueva Vizcaya","06.1.2 - Medical products (ND)",103.7000000000000
"....Nueva Vizcaya","06.1.2.1 - Medical diagnostic products (ND)",..
"....Nueva Vizcaya","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Nueva Vizcaya","06.1.2.3 - Treatment devices for personal use (ND)",107.3040078656880
"....Nueva Vizcaya","06.1.3 - Assistive products (D)",121.9000000000000
"....Nueva Vizcaya","06.1.3.1 - Assistive products for vision (D)",121.8922395686050
"....Nueva Vizcaya","06.2 - OUTPATIENT CARE SERVICES",128.4000000000000
"....Nueva Vizcaya","06.2.1 - Preventive care services (S)",126.1000000000000
"....Nueva Vizcaya","06.2.1.9 - Other preventive services (S)",126.1319427199730
"....Nueva Vizcaya","06.2.2 - Outpatient dental services (S)",146.5000000000000
"....Nueva Vizcaya","06.2.2.1 - Dental preventive services (S)",146.5307712282520
"....Nueva Vizcaya","06.2.3 - Other outpatient care services (S)",..
"....Nueva Vizcaya","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.3 - INPATIENT CARE SERVICES",..
"....Nueva Vizcaya","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.4 - OTHER HEALTH SERVICES",109.9000000000000
"....Nueva Vizcaya","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",109.9000000000000
"....Nueva Vizcaya","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",109.9136169116660
"....Nueva Vizcaya","07 - TRANSPORT",121.9000000000000
"....Nueva Vizcaya","07.1 - PURCHASE OF VEHICLES",119.2000000000000
"....Nueva Vizcaya","07.1.1 - Motor cars (D)",118.8000000000000
"....Nueva Vizcaya","07.1.1.1 - New motor cars (D)",118.8475589899860
"....Nueva Vizcaya","07.1.2 - Motorcycles (D)",118.8000000000000
"....Nueva Vizcaya","07.1.2.0 - Motorcycles (D)",118.8475374396410
"....Nueva Vizcaya","07.1.3 - Bicycles (D)",128.5000000000000
"....Nueva Vizcaya","07.1.3.0 - Bicycles (D)",128.4872674585490
"....Nueva Vizcaya","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",107.9000000000000
"....Nueva Vizcaya","07.2.1 - Parts and accessories for personal transport equipment (SD)",106.7000000000000
"....Nueva Vizcaya","07.2.1.1 - Tires (SD)",..
"....Nueva Vizcaya","07.2.1.2 - Parts for personal transport equipment (SD)",106.7322959669740
"....Nueva Vizcaya","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Nueva Vizcaya","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",116.6000000000000
"....Nueva Vizcaya","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
