"Geolocation","Commodity Description","2023 Oct" 
"....Quezon","06.1.3 - Assistive products (D)",101.0000000000000
"....Quezon","06.1.3.1 - Assistive products for vision (D)",101.0000000000000
"....Quezon","06.2 - OUTPATIENT CARE SERVICES",130.6000000000000
"....Quezon","06.2.1 - Preventive care services (S)",123.8000000000000
"....Quezon","06.2.1.9 - Other preventive services (S)",123.8095238095240
"....Quezon","06.2.2 - Outpatient dental services (S)",159.9000000000000
"....Quezon","06.2.2.1 - Dental preventive services (S)",159.9175511473700
"....Quezon","06.2.3 - Other outpatient care services (S)",..
"....Quezon","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Quezon","06.3 - INPATIENT CARE SERVICES",119.9000000000000
"....Quezon","06.3.1 - Inpatient curative and rehabilitative services (S)",119.9000000000000
"....Quezon","06.3.1.0 - Inpatient curative and rehabilitative services (S)",119.8529411764710
"....Quezon","06.4 - OTHER HEALTH SERVICES",117.6000000000000
"....Quezon","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",117.6000000000000
"....Quezon","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",117.6433524529210
"....Quezon","07 - TRANSPORT",140.7000000000000
"....Quezon","07.1 - PURCHASE OF VEHICLES",..
"....Quezon","07.1.1 - Motor cars (D)",..
"....Quezon","07.1.1.1 - New motor cars (D)",..
"....Quezon","07.1.2 - Motorcycles (D)",..
"....Quezon","07.1.2.0 - Motorcycles (D)",..
"....Quezon","07.1.3 - Bicycles (D)",..
"....Quezon","07.1.3.0 - Bicycles (D)",..
"....Quezon","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",142.0000000000000
"....Quezon","07.2.1 - Parts and accessories for personal transport equipment (SD)",109.0000000000000
"....Quezon","07.2.1.1 - Tires (SD)",..
"....Quezon","07.2.1.2 - Parts for personal transport equipment (SD)",109.0420913762230
"....Quezon","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Quezon","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",144.5000000000000
"....Quezon","07.2.2.1 - Diesel (ND)",166.3117685305590
"....Quezon","07.2.2.2 - Gasoline (ND)",134.5981047533050
"....Quezon","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Quezon","07.2.2.4 - Lubricants (ND)",105.2126282894100
"....Quezon","07.2.3 - Maintenance and repair of personal transport equipment (S)",104.0000000000000
"....Quezon","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",104.0000000000000
"....Quezon","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Quezon","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Quezon","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Quezon","07.3 - PASSENGER TRANSPORT SERVICES",140.1000000000000
"....Quezon","07.3.1 - Passenger transport by railway (S)",..
"....Quezon","07.3.1.1 - Passenger transport by train (S)",..
"....Quezon","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Quezon","07.3.2 - Passenger transport by road (S)",140.1000000000000
"....Quezon","07.3.2.1 - Passenger transport by bus and coach (S)",119.5228609334390
"....Quezon","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Quezon","07.3.2.9 - Other passenger transport by road (S)",144.4656694162780
"....Quezon","07.3.3 - Passenger transport by air (S)",127.4000000000000
"....Quezon","07.3.3.1 - Passenger transport by air, domestic (S)",127.3508753538110
"....Quezon","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Quezon","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Quezon","07.4 - TRANSPORT SERVICES OF GOODS",98.3000000000000
"....Quezon","07.4.1 - Postal and courier services (S)",98.3000000000000
"....Quezon","07.4.1.1 - Letter handling services (S)",..
"....Quezon","07.4.1.2 - Courier and parcel delivery services (S)",98.3400233594927
"....Quezon","08 - INFORMATION AND COMMUNICATION",100.4000000000000
"....Quezon","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.1000000000000
"....Quezon","08.1.1 - Fixed telephone equipment (D)",..
"....Quezon","08.1.1.0 - Fixed telephone equipment (D)",..
"....Quezon","08.1.2 - Mobile telephone equipment (D)",..
"....Quezon","08.1.2.0 - Mobile telephone equipment (D)",..
"....Quezon","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Quezon","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Quezon","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Quezon","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"....Quezon","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0922548575350
"....Quezon","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Quezon","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Quezon","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6000000000000
"....Quezon","08.3.1 - Fixed communication services (S)",..
"....Quezon","08.3.1.0 - Fixed communication services (S)",..
"....Quezon","08.3.2 - Mobile communication services (S)",100.7000000000000
"....Quezon","08.3.2.0 - Mobile communication services (S)",100.7083922230890
"....Quezon","08.3.3 - Internet access provision services and net storage services (S)",99.4000000000000
"....Quezon","08.3.3.0 - Internet access provision services and net storage services (S)",99.3516630119405
"....Quezon","08.3.5 - Repair and rental of information and communication equipment (S)",102.1000000000000
"....Quezon","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.0833333333330
"....Quezon","09 - RECREATION, SPORT AND CULTURE",106.0000000000000
"....Quezon","09.1 - RECREATIONAL DURABLES",..
"....Quezon","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Quezon","09.1.1.1 - Cameras (D)",..
"....Quezon","09.2 - OTHER RECREATIONAL GOODS",111.3000000000000
"....Quezon","09.2.1 - Games, toys and hobbies (SD)",111.5000000000000
"....Quezon","09.2.1.2 - Other games, toys and hobbies (SD)",111.4558303451430
"....Quezon","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",104.9000000000000
"....Quezon","09.2.2.1 - Equipment for sport (SD)",104.9180327868850
"....Quezon","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Quezon","09.3 - GARDEN PRODUCTS AND PETS",125.5000000000000
"....Quezon","09.3.1 - Garden products, plants and flowers (ND)",116.7000000000000
"....Quezon","09.3.1.1 - Garden products (ND)",116.6666666666670
"....Quezon","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Quezon","09.3.2 - Pets and products for pets (ND)",131.5000000000000
"....Quezon","09.3.2.2 - Products for pets and other household animals (ND)",131.4509792276330
"....Quezon","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....Quezon","09.4.6 - Recreational and sporting services (S)",122.5000000000000
"....Quezon","09.4.6.2 - Sporting services - practice (S)",122.4759160712870
"....Quezon","09.4.7 - Games of chance (S)",92.3000000000000
"....Quezon","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Quezon","09.5 - CULTURAL GOODS",..
"....Quezon","09.5.1 - Musical instruments (D)",..
"....Quezon","09.5.1.0 - Musical instruments (D)",..
"....Quezon","09.6 - CULTURAL SERVICES",111.3000000000000
"....Quezon","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Quezon","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Quezon","09.6.3 - Photographic services (S)",..
"....Quezon","09.6.3.0 - Photographic services (S)",..
"....Quezon","09.6.9 - Other cultural services (S)",111.3000000000000
"....Quezon","09.6.9.0 - Other cultural services (S)",111.3128001963330
"....Quezon","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",121.3000000000000
"....Quezon","09.7.1 - Books (SD)",108.4000000000000
"....Quezon","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",108.3825642663260
"....Quezon","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Quezon","09.7.2 - Newspapers and periodicals (ND)",100.2000000000000
"....Quezon","09.7.2.1 - Newspapers (ND)",100.1914881000810
"....Quezon","09.7.2.2 - Magazines and periodicals (ND)",..
"....Quezon","09.7.4 - Stationery and drawing materials (ND)",122.4000000000000
"....Quezon","09.7.4.0 - Stationery and drawing materials (ND)",122.4350793613710
"....Quezon","09.8 - PACKAGE HOLIDAYS (S)",..
"....Quezon","09.8.0 - Package holidays (S)",..
"....Quezon","09.8.0.0 - Package holidays (S)",..
"....Quezon","10 - EDUCATION SERVICES",117.9000000000000
"....Quezon","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",121.0000000000000
"....Quezon","10.1.0 - Early chilhood and primary education (S)",121.0000000000000
"....Quezon","10.1.0.1 - Early childhood education services (S)",115.6952683768950
"....Quezon","10.1.0.2 - Primary education (S)",122.7334309676220
"....Quezon","10.2 - SECONDARY EDUCATION  (S)",114.8000000000000
"....Quezon","10.2.0 - Secondary education (S)",114.8000000000000
"....Quezon","10.2.0.1 - Lower secondary general education services",116.8469520961020
"....Quezon","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",112.7820088981870
"....Quezon","10.4 - TERTIARY EDUCATION (S)",..
"....Quezon","10.4.0 - Tertiary education (s)",..
"....Quezon","10.4.0.0 - Tertiary education (s)",..
"....Quezon","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Quezon","10.5.0 - Education not defined by level (s)",..
"....Quezon","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Quezon","10.5.0.9 - Other education not defined by level (S)",..
"....Quezon","11 - RESTAURANTS AND ACCOMMODATION SERVICES",113.6000000000000
"....Quezon","11.1 - FOOD AND BEVERAGE SERVING SERVICES",114.3000000000000
"....Quezon","11.1.1 - Restaurants, café and the like (S)",114.3000000000000
"....Quezon","11.1.1.1 - Restaurants, café and the like - with full service (S)",114.2903271942340
"....Quezon","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Quezon","11.2.0 - Accommodation services (S)",100.0000000000000
"....Quezon","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Quezon","12 - FINANCIAL SERVICES",145.4000000000000
"....Quezon","12.2 - FINANCIAL SERVICES",145.4000000000000
"....Quezon","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Quezon","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Quezon","12.2.9 - Other financial services (S)",100.0000000000000
"....Quezon","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Quezon","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",111.7000000000000
"....Quezon","13.1 - PERSONAL CARE",111.2000000000000
"....Quezon","13.1.1 - Electric appliances for personal care (SD)",..
"....Quezon","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Quezon","13.1.2 - Other appliances, articles and products for personal care (ND)",109.6000000000000
"....Quezon","13.1.2.0 - Other appliances, articles and products for personal care (ND)",109.6153306667630
"....Quezon","13.1.3 - Hairdressing salons and personal grooming establishments (S)",121.8000000000000
"....Quezon","13.1.3.1 - Hairdressing (S)",118.9740075191680
"....Quezon","13.1.3.2 - Personal grooming treatments (S)",124.6344039515830
"....Quezon","13.2 - OTHER PERSONAL EFFECTS",113.9000000000000
"....Quezon","13.2.1 - Jewellery and watches (D)",106.0000000000000
"....Quezon","13.2.1.1 - Jewellery and watches (D)",..
"....Quezon","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",105.9701492537310
"....Quezon","13.2.9 - Other personal effects n.e.c. (SD)",115.2000000000000
"....Quezon","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",115.2236916557390
"....Quezon","13.9 - OTHER SERVICES",111.7000000000000
"....Quezon","13.9.0 - Other services (S)",111.7000000000000
"....Quezon","13.9.0.9 - Other services n.e.c. (S)",111.7094485528870
"....Rizal","0 - ALL ITEMS",128.5000000000000
"....Rizal","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",134.6000000000000
"....Rizal","01.1 - FOOD",136.5000000000000
"....Rizal","01.1.1 - Cereals and cereal products (ND)",118.6000000000000
"....Rizal","01.1.1.1 - Cereals (ND)",107.3771952717780
"....Rizal","01.1.1.12 - Rice",107.2415356727320
"....Rizal","01.1.1.16 - Corn",119.9733941467120
"....Rizal","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",140.5567105693420
"....Rizal","01.1.1.2 - Flour of cereals (ND)",139.9002567646930
"....Rizal","01.1.1.3 - Bread and bakery products (ND)",143.4638208089550
"....Rizal","01.1.1.4 - Breakfast cereals (ND)",114.6589128306300
"....Rizal","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",129.8966702915730
"....Rizal","01.1.1.9 - Other cereal and grain mill products (ND)",155.2399342481320
"....Rizal","01.1.2 - Meat and other parts of slaughtered land animals (ND)",132.4000000000000
"....Rizal","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",132.1254865789100
"....Rizal","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",171.9203971036930
"....Rizal","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",136.1520325274680
"....Rizal","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",131.0530746307490
"....Rizal","01.1.3 - Fish and other seafood (ND)",158.3000000000000
"....Rizal","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",163.2438009311140
"....Rizal","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",170.2573988368120
"....Rizal","01.1.3.3 - Fish preparations (ND)",130.1780440790230
"....Rizal","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",141.6762878639580
"....Rizal","01.1.3.6 - Other seafood preparations (ND)",147.8179258564060
"....Rizal","01.1.4 - Milk, other dairy products and eggs (ND)",124.0000000000000
"....Rizal","01.1.4.1 - Raw and whole milk (ND)",..
"....Rizal","01.1.4.3 - Other milk and cream (ND)",114.2317493034580
"....Rizal","01.1.4.4 - Non-animal milk (ND)",..
"....Rizal","01.1.4.5 - Cheese (ND)",133.9273042655520
"....Rizal","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Rizal","01.1.4.7 - Milk-based dessert and beverages (ND)",117.4979462504400
"....Rizal","01.1.4.8 - Eggs (ND)",138.4100694243050
"....Rizal","01.1.5 - Oils and fats (ND)",117.8000000000000
"....Rizal","01.1.5.1 - Vegetable oils (ND)",115.3732783551430
"....Rizal","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",135.8004748505960
"....Rizal","01.1.5.3 - Margarine and similar preparations (ND)",122.2498073795050
"....Rizal","01.1.5.9 - Other animal oils and fats (ND)",..
"....Rizal","01.1.6 - Fruits and nuts (ND)",154.6000000000000
"....Rizal","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",157.6827373584850
"....Rizal","01.1.6.2 - Citrus fruits, fresh (ND)",131.8135510476290
"....Rizal","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",137.4465485644470
"....Rizal","01.1.6.5 - Other fruits, fresh (ND)",..
"....Rizal","01.1.6.7 - Fruit, dried and dehydrated (ND)",151.3396361091210
"....Rizal","01.1.6.8 - Nuts, in shell or shelled (ND)",154.3726963764300
"....Rizal","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",131.3136783058930
"....Rizal","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",177.0000000000000
"....Rizal","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",172.1666998372000
"....Rizal","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",185.7266803002410
"....Rizal","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",138.2103754353880
"....Rizal","01.1.7.4 - Other vegetables, fresh or chilled (ND)",155.7616604290330
"....Rizal","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",225.0690281133400
"....Rizal","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",137.2931167826760
"....Rizal","01.1.8 - Sugar, confectionery and desserts (ND)",145.3000000000000
"....Rizal","01.1.8.1 - Cane and beet sugar (ND)",171.4394962208330
"....Rizal","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Rizal","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",143.3392630992630
"....Rizal","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Rizal","01.1.8.6 - Ice, ice cream and sorbet (ND)",122.1876675603220
"....Rizal","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"....Rizal","01.1.9 - Ready-made food and other food products n.e.c. (ND)",135.4000000000000
"....Rizal","01.1.9.2 - Baby food (ND)",125.5689922186250
"....Rizal","01.1.9.3 - Salt, condiments and sauces (ND)",137.5052296248470
"....Rizal","01.1.9.4 - Spices, culinary herbs and seeds (ND)",140.0663472171030
"....Rizal","01.1.9.9 - Other food products n.e.c. (ND)",141.9218881864680
"....Rizal","01.2 - NON-ALCOHOLIC BEVERAGES",114.8000000000000
"....Rizal","01.2.1 - Fruit and vegetable juices (ND)",149.8000000000000
"....Rizal","01.2.1.0 - Fruit and vegetable juices (ND)",149.8076314322200
"....Rizal","01.2.2 - Coffee and coffee substitutes (ND)",107.7000000000000
"....Rizal","01.2.2.0 - Coffee and coffee substitutes (ND)",107.7334614932090
"....Rizal","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Rizal","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Rizal","01.2.4 - Cocoa drinks (ND)",..
"....Rizal","01.2.4.0 - Cocoa drinks (ND)",..
"....Rizal","01.2.5 - Water (ND)",98.3000000000000
"....Rizal","01.2.5.0 - Water (ND)",98.3347544748729
"....Rizal","01.2.6 - Soft drinks (ND)",132.2000000000000
"....Rizal","01.2.6.0 - Soft drinks (ND)",132.2019835937550
"....Rizal","01.2.9 - Other non-alcoholic beverages (ND)",135.1000000000000
"....Rizal","01.2.9.0 - Other non-alcoholic beverages (ND)",135.0504219292450
"....Rizal","02 - ALCOHOLIC BEVERAGES AND TOBACCO",198.7000000000000
"....Rizal","02.1 - ALCOHOLIC BEVERAGES",151.7000000000000
"....Rizal","02.1.1 - Spirits and liquors (ND)",159.4000000000000
"....Rizal","02.1.1.0 - Spirits and liquors (ND)",159.3777873513810
"....Rizal","02.1.2 - Wine (ND)",147.3000000000000
"....Rizal","02.1.2.1 - Wine from grapes (ND)",147.3228393217690
"....Rizal","02.1.2.2 - Wine from other sources (ND)",..
"....Rizal","02.1.3 - Beer (ND)",143.5000000000000
"....Rizal","02.1.3.0 - Beer (ND)",143.5484738614390
"....Rizal","02.3 - TOBACCO",223.8000000000000
"....Rizal","02.3.0 - Tobacco (ND)",223.8000000000000
"....Rizal","02.3.0.1 - Cigarettes (ND)",223.8358036637000
"....Rizal","02.3.0.2 - Cigars (ND)",..
"....Rizal","02.3.0.9 - Other tobacco products (ND)",120.2489152545770
"....Rizal","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Rizal","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.900 - NON-FOOD",123.5000000000000
"....Rizal","03 - CLOTHING AND FOOTWEAR",116.8000000000000
"....Rizal","03.1 - CLOTHING",117.4000000000000
"....Rizal","03.1.1 - Clothing materials (SD)",106.7000000000000
"....Rizal","03.1.1.0 - Clothing materials (SD)",106.7029167642930
"....Rizal","03.1.2 - Garments (SD)",116.8000000000000
"....Rizal","03.1.2.1 - Garments for men or boys (SD)",121.6956805628440
"....Rizal","03.1.2.2 - Garments for women or girls (SD)",111.8942140102200
"....Rizal","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",106.8333453199210
"....Rizal","03.1.2.4 - School uniforms (SD)",120.3471552555450
"....Rizal","03.1.3 - Other articles of clothing and clothing accessories (SD)",121.2000000000000
"....Rizal","03.1.3.1 - Other articles of clothing (SD)",119.4168885364330
"....Rizal","03.1.3.2 - Clothing accessories (SD)",133.5802998087970
"....Rizal","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",145.4000000000000
"....Rizal","03.1.4.1 - Cleaning of clothing (S)",146.5433084015520
"....Rizal","03.1.4.2 - Repair, tailoring and hire of clothing (S)",140.0931467671950
"....Rizal","03.2 - FOOTWEAR",115.5000000000000
"....Rizal","03.2.1 - Shoes and other footwear (SD)",115.5000000000000
"....Rizal","03.2.1.1 - Footwear for men (SD)",111.6272504120990
"....Rizal","03.2.1.2 - Footwear for women (SD)",124.9972801749860
"....Rizal","03.2.1.3 - Footwear for infants and children (SD)",112.6547041409960
"....Rizal","03.2.2 - Cleaning, repair, and hire of footwear (S)",104.6000000000000
"....Rizal","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",104.6005390225980
"....Rizal","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",115.3000000000000
"....Rizal","04.1 - ACTUAL RENTALS FOR HOUSING",106.2000000000000
"....Rizal","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.2000000000000
"....Rizal","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.1843231656120
"....Rizal","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",126.8000000000000
"....Rizal","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",122.9000000000000
"....Rizal","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",122.9472317152990
"....Rizal","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",134.1000000000000
"....Rizal","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",134.0758286979240
"....Rizal","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",155.1000000000000
"....Rizal","04.4.1 - Water supply (ND)",155.1000000000000
"....Rizal","04.4.1.1 - Water supply through network systems (ND)",155.0599106809610
"....Rizal","04.5 - ELECTRICITY, GAS AND OTHER FUELS",124.2000000000000
"....Rizal","04.5.1 - Electricity (ND)",118.4000000000000
"....Rizal","04.5.1.0 - Electricity (ND)",118.3506330888650
"....Rizal","04.5.2 - Gas (ND)",145.4000000000000
"....Rizal","04.5.2.2 - Liquefied hydrocarbons (ND)",145.3501889885000
"....Rizal","04.5.3 - Liquid fuels (ND)",159.8000000000000
"....Rizal","04.5.3.0 - Liquid fuels (ND)",159.8425833279390
"....Rizal","04.5.4 - Solid fuels (ND)",129.0000000000000
"....Rizal","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Rizal","04.5.4.3 - Charcoal (ND)",128.9590482969510
"....Rizal","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",120.5000000000000
"....Rizal","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",115.9000000000000
"....Rizal","05.1.1 - Furniture, furnishings and loose carpets (D)",115.9000000000000
"....Rizal","05.1.1.1 - Household furniture (D)",116.8223124656340
"....Rizal","05.1.1.3 - Lighting equipment (D)",103.8794823348690
"....Rizal","05.1.1.4 - Furnishings, loose carpets and rugs (D)",112.4392283514520
"....Rizal","05.2 - HOUSEHOLD TEXTILES",113.6000000000000
"....Rizal","05.2.1 - Household textiles (SD)",113.6000000000000
"....Rizal","05.2.1.1 - Furnishing fabrics and curtains (SD)",118.9959644792200
"....Rizal","05.2.1.2 - Bed linen and bedding (SD)",110.4320518862340
"....Rizal","05.2.1.3 - Table linen and bathroom linen (SD)",124.5114793004540
"....Rizal","05.2.1.9 - Other household textiles (SD)",111.5851668705340
"....Rizal","05.3 - HOUSEHOLD APPLIANCES",115.7000000000000
"....Rizal","05.3.1 - Major household appliances, whether electric or not (D)",112.3000000000000
"....Rizal","05.3.1.1 - Major kitchen appliances (D)",116.7522701043890
"....Rizal","05.3.1.2 - Major laundry appliances (D)",107.7424684382070
"....Rizal","05.3.1.3 - Heaters, air conditioners (D)",106.5653219032020
"....Rizal","05.3.2 - Small household appliances (SD)",132.4000000000000
"....Rizal","05.3.2.1 - Small appliances for cooking and processing of food (SD)",127.6765813037410
"....Rizal","05.3.2.9 - Other small household appliances (SD)",134.4603353195640
"....Rizal","05.3.3 - Repair, installation and hire of household appliances (S)",111.3000000000000
"....Rizal","05.3.3.0 - Repair, installation and hire of household appliances (S)",111.2863721800280
"....Rizal","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",127.2000000000000
"....Rizal","05.4.0 - Glassware, tableware and household utensils (SD)",127.2000000000000
"....Rizal","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",129.3312565193130
"....Rizal","05.4.0.2 - Cutlery, flatware and silverware (SD)",113.7208400909520
"....Rizal","05.4.0.3 - Kitchen utensils and articles (SD)",129.7773073241480
"....Rizal","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",111.5000000000000
"....Rizal","05.5.1 - Motorized tools and equipment (D)",104.1000000000000
"....Rizal","05.5.1.0 - Motorized tools and equipment (D)",104.1376872838730
"....Rizal","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",111.8000000000000
"....Rizal","05.5.2.1 - Non-motorized tools (SD)",116.6879398157150
"....Rizal","05.5.2.2 - Miscellaneous accessories (SD)",108.5664413724690
"....Rizal","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",122.0000000000000
"....Rizal","05.6.1 - Non-durable household goods (ND)",128.5000000000000
"....Rizal","05.6.1.1 - Household cleaning and maintenance products (ND)",126.4429366367870
"....Rizal","05.6.1.9 - Other non-durable household goods (ND)",129.2451521616990
"....Rizal","05.6.2 - Domestic services and household services (S)",114.3000000000000
"....Rizal","05.6.2.1 - Domestic services by paid staff (S)",114.3165094934860
"....Rizal","06 - HEALTH",126.6000000000000
"....Rizal","06.1 - MEDICINES AND HEALTH PRODUCTS",122.0000000000000
"....Rizal","06.1.1 - Medicines (ND)",123.1000000000000
"....Rizal","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",123.0729654848910
"....Rizal","06.1.2 - Medical products (ND)",111.4000000000000
"....Rizal","06.1.2.1 - Medical diagnostic products (ND)",97.3778714457710
"....Rizal","06.1.2.2 - Prevention and protective devices (ND)",98.1191148494775
"....Rizal","06.1.2.3 - Treatment devices for personal use (ND)",138.6359229404630
"....Rizal","06.1.3 - Assistive products (D)",103.4000000000000
"....Rizal","06.1.3.1 - Assistive products for vision (D)",103.3775307355300
"....Rizal","06.2 - OUTPATIENT CARE SERVICES",146.6000000000000
"....Rizal","06.2.1 - Preventive care services (S)",109.0000000000000
"....Rizal","06.2.1.9 - Other preventive services (S)",108.9671942514170
"....Rizal","06.2.2 - Outpatient dental services (S)",222.9000000000000
"....Rizal","06.2.2.1 - Dental preventive services (S)",222.9265272665860
"....Rizal","06.2.3 - Other outpatient care services (S)",..
"....Rizal","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Rizal","06.3 - INPATIENT CARE SERVICES",122.2000000000000
"....Rizal","06.3.1 - Inpatient curative and rehabilitative services (S)",122.2000000000000
"....Rizal","06.3.1.0 - Inpatient curative and rehabilitative services (S)",122.2260950582050
"....Rizal","06.4 - OTHER HEALTH SERVICES",114.8000000000000
"....Rizal","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",114.8000000000000
"....Rizal","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",114.8382136864330
"....Rizal","07 - TRANSPORT",144.2000000000000
"....Rizal","07.1 - PURCHASE OF VEHICLES",113.9000000000000
"....Rizal","07.1.1 - Motor cars (D)",..
"....Rizal","07.1.1.1 - New motor cars (D)",..
"....Rizal","07.1.2 - Motorcycles (D)",104.9000000000000
