"Geolocation","Commodity Description","2019 Nov" 
"..Region II (Cagayan Valley)","05.3.1.2 - Major laundry appliances (D)",100.6126905342660
"..Region II (Cagayan Valley)","05.3.1.3 - Heaters, air conditioners (D)",96.8418316206546
"..Region II (Cagayan Valley)","05.3.2 - Small household appliances (SD)",104.1000000000000
"..Region II (Cagayan Valley)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",103.8717535677350
"..Region II (Cagayan Valley)","05.3.2.9 - Other small household appliances (SD)",104.1252132298890
"..Region II (Cagayan Valley)","05.3.3 - Repair, installation and hire of household appliances (S)",114.5000000000000
"..Region II (Cagayan Valley)","05.3.3.0 - Repair, installation and hire of household appliances (S)",114.4359824679090
"..Region II (Cagayan Valley)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",106.0000000000000
"..Region II (Cagayan Valley)","05.4.0 - Glassware, tableware and household utensils (SD)",106.0000000000000
"..Region II (Cagayan Valley)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.3712937559770
"..Region II (Cagayan Valley)","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.5444640592390
"..Region II (Cagayan Valley)","05.4.0.3 - Kitchen utensils and articles (SD)",102.9494719331140
"..Region II (Cagayan Valley)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.2000000000000
"..Region II (Cagayan Valley)","05.5.1 - Motorized tools and equipment (D)",..
"..Region II (Cagayan Valley)","05.5.1.0 - Motorized tools and equipment (D)",..
"..Region II (Cagayan Valley)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.2000000000000
"..Region II (Cagayan Valley)","05.5.2.1 - Non-motorized tools (SD)",101.3978966031160
"..Region II (Cagayan Valley)","05.5.2.2 - Miscellaneous accessories (SD)",101.0470135899830
"..Region II (Cagayan Valley)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.9000000000000
"..Region II (Cagayan Valley)","05.6.1 - Non-durable household goods (ND)",102.2000000000000
"..Region II (Cagayan Valley)","05.6.1.1 - Household cleaning and maintenance products (ND)",102.5514243944030
"..Region II (Cagayan Valley)","05.6.1.9 - Other non-durable household goods (ND)",102.0213096120200
"..Region II (Cagayan Valley)","05.6.2 - Domestic services and household services (S)",113.9000000000000
"..Region II (Cagayan Valley)","05.6.2.1 - Domestic services by paid staff (S)",113.8819960190670
"..Region II (Cagayan Valley)","06 - HEALTH",105.7000000000000
"..Region II (Cagayan Valley)","06.1 - MEDICINES AND HEALTH PRODUCTS",104.8000000000000
"..Region II (Cagayan Valley)","06.1.1 - Medicines (ND)",104.8000000000000
"..Region II (Cagayan Valley)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",104.8412056144310
"..Region II (Cagayan Valley)","06.1.2 - Medical products (ND)",102.3000000000000
"..Region II (Cagayan Valley)","06.1.2.1 - Medical diagnostic products (ND)",102.0855487563820
"..Region II (Cagayan Valley)","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"..Region II (Cagayan Valley)","06.1.2.3 - Treatment devices for personal use (ND)",104.7467655660490
"..Region II (Cagayan Valley)","06.1.3 - Assistive products (D)",102.1000000000000
"..Region II (Cagayan Valley)","06.1.3.1 - Assistive products for vision (D)",102.0949293029650
"..Region II (Cagayan Valley)","06.2 - OUTPATIENT CARE SERVICES",106.3000000000000
"..Region II (Cagayan Valley)","06.2.1 - Preventive care services (S)",106.7000000000000
"..Region II (Cagayan Valley)","06.2.1.9 - Other preventive services (S)",106.6563257477090
"..Region II (Cagayan Valley)","06.2.2 - Outpatient dental services (S)",104.6000000000000
"..Region II (Cagayan Valley)","06.2.2.1 - Dental preventive services (S)",104.5869109572580
"..Region II (Cagayan Valley)","06.2.3 - Other outpatient care services (S)",..
"..Region II (Cagayan Valley)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"..Region II (Cagayan Valley)","06.3 - INPATIENT CARE SERVICES",112.1000000000000
"..Region II (Cagayan Valley)","06.3.1 - Inpatient curative and rehabilitative services (S)",112.1000000000000
"..Region II (Cagayan Valley)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",112.1334312977240
"..Region II (Cagayan Valley)","06.4 - OTHER HEALTH SERVICES",104.6000000000000
"..Region II (Cagayan Valley)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",104.6000000000000
"..Region II (Cagayan Valley)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",104.5791620333970
"..Region II (Cagayan Valley)","07 - TRANSPORT",98.8000000000000
"..Region II (Cagayan Valley)","07.1 - PURCHASE OF VEHICLES",98.7000000000000
"..Region II (Cagayan Valley)","07.1.1 - Motor cars (D)",100.2000000000000
"..Region II (Cagayan Valley)","07.1.1.1 - New motor cars (D)",100.1828020900490
"..Region II (Cagayan Valley)","07.1.2 - Motorcycles (D)",98.0000000000000
"..Region II (Cagayan Valley)","07.1.2.0 - Motorcycles (D)",97.9889833676820
"..Region II (Cagayan Valley)","07.1.3 - Bicycles (D)",102.8000000000000
"..Region II (Cagayan Valley)","07.1.3.0 - Bicycles (D)",102.8198906969220
"..Region II (Cagayan Valley)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",98.8000000000000
"..Region II (Cagayan Valley)","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.7000000000000
"..Region II (Cagayan Valley)","07.2.1.1 - Tires (SD)",101.0702397862910
"..Region II (Cagayan Valley)","07.2.1.2 - Parts for personal transport equipment (SD)",100.6719833642500
"..Region II (Cagayan Valley)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..Region II (Cagayan Valley)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",98.3000000000000
"..Region II (Cagayan Valley)","07.2.2.1 - Diesel (ND)",97.8756816012787
"..Region II (Cagayan Valley)","07.2.2.2 - Gasoline (ND)",98.4498996391813
"..Region II (Cagayan Valley)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Region II (Cagayan Valley)","07.2.2.4 - Lubricants (ND)",100.1786709271610
"..Region II (Cagayan Valley)","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.3000000000000
"..Region II (Cagayan Valley)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.2598020608160
"..Region II (Cagayan Valley)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Region II (Cagayan Valley)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Region II (Cagayan Valley)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..Region II (Cagayan Valley)","07.3 - PASSENGER TRANSPORT SERVICES",98.8000000000000
"..Region II (Cagayan Valley)","07.3.1 - Passenger transport by railway (S)",..
"..Region II (Cagayan Valley)","07.3.1.1 - Passenger transport by train (S)",..
"..Region II (Cagayan Valley)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Region II (Cagayan Valley)","07.3.2 - Passenger transport by road (S)",100.3000000000000
"..Region II (Cagayan Valley)","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"..Region II (Cagayan Valley)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"..Region II (Cagayan Valley)","07.3.2.9 - Other passenger transport by road (S)",100.3071643095780
"..Region II (Cagayan Valley)","07.3.3 - Passenger transport by air (S)",59.2000000000000
"..Region II (Cagayan Valley)","07.3.3.1 - Passenger transport by air, domestic (S)",59.2443814537356
"..Region II (Cagayan Valley)","07.3.4 - Passenger transport by sea and inland waterway (S)",78.5000000000000
"..Region II (Cagayan Valley)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",78.4900893437464
"..Region II (Cagayan Valley)","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"..Region II (Cagayan Valley)","07.4.1 - Postal and courier services (S)",104.1000000000000
"..Region II (Cagayan Valley)","07.4.1.1 - Letter handling services (S)",104.9719626168220
"..Region II (Cagayan Valley)","07.4.1.2 - Courier and parcel delivery services (S)",101.5145744088260
"..Region II (Cagayan Valley)","08 - INFORMATION AND COMMUNICATION",100.8000000000000
"..Region II (Cagayan Valley)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.8000000000000
"..Region II (Cagayan Valley)","08.1.1 - Fixed telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.1.0 - Fixed telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.2 - Mobile telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.2.0 - Mobile telephone equipment (D)",..
"..Region II (Cagayan Valley)","08.1.3 - Information processing equipment (D)",100.2000000000000
"..Region II (Cagayan Valley)","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"..Region II (Cagayan Valley)","08.1.3.2 - Peripheral equipment and its consumable components (D)",109.2120761475750
"..Region II (Cagayan Valley)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.7000000000000
"..Region II (Cagayan Valley)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.6429914596290
"..Region II (Cagayan Valley)","08.1.5 - Unrecorded recording media (SD)",101.6000000000000
"..Region II (Cagayan Valley)","08.1.5.0 - Unrecorded recording media (SD)",101.6256935750610
"..Region II (Cagayan Valley)","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.8000000000000
"..Region II (Cagayan Valley)","08.3.1 - Fixed communication services (S)",100.0000000000000
"..Region II (Cagayan Valley)","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"..Region II (Cagayan Valley)","08.3.2 - Mobile communication services (S)",100.8000000000000
"..Region II (Cagayan Valley)","08.3.2.0 - Mobile communication services (S)",100.7924625040230
"..Region II (Cagayan Valley)","08.3.3 - Internet access provision services and net storage services (S)",98.8000000000000
"..Region II (Cagayan Valley)","08.3.3.0 - Internet access provision services and net storage services (S)",98.8414224634608
"..Region II (Cagayan Valley)","08.3.5 - Repair and rental of information and communication equipment (S)",115.9000000000000
"..Region II (Cagayan Valley)","08.3.5.0 - Repair and rental of information and communication equipment (S)",115.9424623303400
"..Region II (Cagayan Valley)","09 - RECREATION, SPORT AND CULTURE",107.2000000000000
"..Region II (Cagayan Valley)","09.1 - RECREATIONAL DURABLES",..
"..Region II (Cagayan Valley)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"..Region II (Cagayan Valley)","09.1.1.1 - Cameras (D)",..
"..Region II (Cagayan Valley)","09.2 - OTHER RECREATIONAL GOODS",103.8000000000000
"..Region II (Cagayan Valley)","09.2.1 - Games, toys and hobbies (SD)",104.0000000000000
"..Region II (Cagayan Valley)","09.2.1.2 - Other games, toys and hobbies (SD)",104.0043168413810
"..Region II (Cagayan Valley)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",102.0000000000000
"..Region II (Cagayan Valley)","09.2.2.1 - Equipment for sport (SD)",101.9789178836710
"..Region II (Cagayan Valley)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Region II (Cagayan Valley)","09.3 - GARDEN PRODUCTS AND PETS",103.8000000000000
"..Region II (Cagayan Valley)","09.3.1 - Garden products, plants and flowers (ND)",106.8000000000000
"..Region II (Cagayan Valley)","09.3.1.1 - Garden products (ND)",106.8301503129160
"..Region II (Cagayan Valley)","09.3.1.2 - Plants, seeds and flowers (ND)",..
"..Region II (Cagayan Valley)","09.3.2 - Pets and products for pets (ND)",102.0000000000000
"..Region II (Cagayan Valley)","09.3.2.2 - Products for pets and other household animals (ND)",102.0130794820130
"..Region II (Cagayan Valley)","09.4 - RECREATIONAL SERVICES",110.8000000000000
"..Region II (Cagayan Valley)","09.4.6 - Recreational and sporting services (S)",105.4000000000000
"..Region II (Cagayan Valley)","09.4.6.2 - Sporting services - practice (S)",105.3477177332120
"..Region II (Cagayan Valley)","09.4.7 - Games of chance (S)",110.8000000000000
"..Region II (Cagayan Valley)","09.4.7.0 - Games of chance (S)",110.7692307692310
"..Region II (Cagayan Valley)","09.5 - CULTURAL GOODS",108.0000000000000
"..Region II (Cagayan Valley)","09.5.1 - Musical instruments (D)",108.0000000000000
"..Region II (Cagayan Valley)","09.5.1.0 - Musical instruments (D)",107.9883268166190
"..Region II (Cagayan Valley)","09.6 - CULTURAL SERVICES",105.8000000000000
"..Region II (Cagayan Valley)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region II (Cagayan Valley)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"..Region II (Cagayan Valley)","09.6.3 - Photographic services (S)",..
"..Region II (Cagayan Valley)","09.6.3.0 - Photographic services (S)",..
"..Region II (Cagayan Valley)","09.6.9 - Other cultural services (S)",105.8000000000000
"..Region II (Cagayan Valley)","09.6.9.0 - Other cultural services (S)",105.7961224114380
"..Region II (Cagayan Valley)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",107.5000000000000
"..Region II (Cagayan Valley)","09.7.1 - Books (SD)",101.3000000000000
"..Region II (Cagayan Valley)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.3152785540740
"..Region II (Cagayan Valley)","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"..Region II (Cagayan Valley)","09.7.2 - Newspapers and periodicals (ND)",100.4000000000000
"..Region II (Cagayan Valley)","09.7.2.1 - Newspapers (ND)",100.5220355110000
"..Region II (Cagayan Valley)","09.7.2.2 - Magazines and periodicals (ND)",100.1698659930560
"..Region II (Cagayan Valley)","09.7.4 - Stationery and drawing materials (ND)",108.2000000000000
"..Region II (Cagayan Valley)","09.7.4.0 - Stationery and drawing materials (ND)",108.2351326293040
"..Region II (Cagayan Valley)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Region II (Cagayan Valley)","09.8.0 - Package holidays (S)",100.0000000000000
"..Region II (Cagayan Valley)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Region II (Cagayan Valley)","10 - EDUCATION SERVICES",112.5000000000000
"..Region II (Cagayan Valley)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",112.7000000000000
"..Region II (Cagayan Valley)","10.1.0 - Early chilhood and primary education (S)",112.7000000000000
"..Region II (Cagayan Valley)","10.1.0.1 - Early childhood education services (S)",115.6444114597530
"..Region II (Cagayan Valley)","10.1.0.2 - Primary education (S)",111.7699583664080
"..Region II (Cagayan Valley)","10.2 - SECONDARY EDUCATION  (S)",110.4000000000000
"..Region II (Cagayan Valley)","10.2.0 - Secondary education (S)",110.4000000000000
"..Region II (Cagayan Valley)","10.2.0.1 - Lower secondary general education services",110.4399541514280
"..Region II (Cagayan Valley)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"..Region II (Cagayan Valley)","10.4 - TERTIARY EDUCATION (S)",113.5000000000000
"..Region II (Cagayan Valley)","10.4.0 - Tertiary education (s)",113.5000000000000
"..Region II (Cagayan Valley)","10.4.0.0 - Tertiary education (s)",113.5052854576960
"..Region II (Cagayan Valley)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"..Region II (Cagayan Valley)","10.5.0 - Education not defined by level (s)",..
"..Region II (Cagayan Valley)","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"..Region II (Cagayan Valley)","10.5.0.9 - Other education not defined by level (S)",..
"..Region II (Cagayan Valley)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",107.7000000000000
"..Region II (Cagayan Valley)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",108.0000000000000
"..Region II (Cagayan Valley)","11.1.1 - Restaurants, café and the like (S)",108.0000000000000
"..Region II (Cagayan Valley)","11.1.1.1 - Restaurants, café and the like - with full service (S)",108.0057601468150
"..Region II (Cagayan Valley)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","11.2.0 - Accommodation services (S)",100.0000000000000
"..Region II (Cagayan Valley)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"..Region II (Cagayan Valley)","12 - FINANCIAL SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Region II (Cagayan Valley)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region II (Cagayan Valley)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region II (Cagayan Valley)","12.2.9 - Other financial services (S)",100.0000000000000
"..Region II (Cagayan Valley)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Region II (Cagayan Valley)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",103.8000000000000
"..Region II (Cagayan Valley)","13.1 - PERSONAL CARE",103.3000000000000
"..Region II (Cagayan Valley)","13.1.1 - Electric appliances for personal care (SD)",..
"..Region II (Cagayan Valley)","13.1.1.1 - Electric appliances for personal care (SD)",..
"..Region II (Cagayan Valley)","13.1.2 - Other appliances, articles and products for personal care (ND)",103.0000000000000
"..Region II (Cagayan Valley)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",102.9886925425370
"..Region II (Cagayan Valley)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",105.1000000000000
"..Region II (Cagayan Valley)","13.1.3.1 - Hairdressing (S)",103.8680633144160
"..Region II (Cagayan Valley)","13.1.3.2 - Personal grooming treatments (S)",106.5919882250470
"..Region II (Cagayan Valley)","13.2 - OTHER PERSONAL EFFECTS",107.4000000000000
"..Region II (Cagayan Valley)","13.2.1 - Jewellery and watches (D)",105.1000000000000
"..Region II (Cagayan Valley)","13.2.1.1 - Jewellery and watches (D)",107.2026311014920
"..Region II (Cagayan Valley)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.0382312007300
"..Region II (Cagayan Valley)","13.2.9 - Other personal effects n.e.c. (SD)",107.6000000000000
"..Region II (Cagayan Valley)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",107.6007425192320
"..Region II (Cagayan Valley)","13.9 - OTHER SERVICES",100.4000000000000
"..Region II (Cagayan Valley)","13.9.0 - Other services (S)",100.4000000000000
"..Region II (Cagayan Valley)","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Batanes","0 - ALL ITEMS",103.3000000000000
"....Batanes","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.8000000000000
"....Batanes","01.1 - FOOD",104.9000000000000
"....Batanes","01.1.1 - Cereals and cereal products (ND)",105.1000000000000
"....Batanes","01.1.1.1 - Cereals (ND)",104.9090289064540
"....Batanes","01.1.1.12 - Rice",104.9090289064540
"....Batanes","01.1.1.16 - Corn",..
"....Batanes","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",105.3108575917620
"....Batanes","01.1.1.2 - Flour of cereals (ND)",100.0000000000000
"....Batanes","01.1.1.3 - Bread and bakery products (ND)",104.8057820635170
"....Batanes","01.1.1.4 - Breakfast cereals (ND)",..
"....Batanes","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",108.2472178920510
"....Batanes","01.1.1.9 - Other cereal and grain mill products (ND)",100.8193051569680
"....Batanes","01.1.2 - Meat and other parts of slaughtered land animals (ND)",103.5000000000000
"....Batanes","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",104.2877137424290
"....Batanes","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Batanes","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",101.8519429701100
"....Batanes","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",100.9177706890190
"....Batanes","01.1.3 - Fish and other seafood (ND)",108.7000000000000
"....Batanes","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",107.3699388758110
"....Batanes","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",112.6036271495090
"....Batanes","01.1.3.3 - Fish preparations (ND)",116.4189421494130
"....Batanes","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.4298934338410
"....Batanes","01.1.3.6 - Other seafood preparations (ND)",111.4711921430870
"....Batanes","01.1.4 - Milk, other dairy products and eggs (ND)",101.0000000000000
"....Batanes","01.1.4.1 - Raw and whole milk (ND)",..
"....Batanes","01.1.4.3 - Other milk and cream (ND)",100.5393358565640
"....Batanes","01.1.4.4 - Non-animal milk (ND)",..
"....Batanes","01.1.4.5 - Cheese (ND)",104.3655611130000
"....Batanes","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Batanes","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Batanes","01.1.4.8 - Eggs (ND)",101.6949152542370
"....Batanes","01.1.5 - Oils and fats (ND)",100.4000000000000
"....Batanes","01.1.5.1 - Vegetable oils (ND)",100.1937876030880
"....Batanes","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Batanes","01.1.5.3 - Margarine and similar preparations (ND)",101.5905751334070
"....Batanes","01.1.5.9 - Other animal oils and fats (ND)",..
"....Batanes","01.1.6 - Fruits and nuts (ND)",101.5000000000000
"....Batanes","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",101.2872710271150
"....Batanes","01.1.6.2 - Citrus fruits, fresh (ND)",122.5806451612900
"....Batanes","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",107.9773546062790
"....Batanes","01.1.6.5 - Other fruits, fresh (ND)",105.0583114132080
"....Batanes","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Batanes","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Batanes","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",101.0155027734320
"....Batanes","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",111.1000000000000
"....Batanes","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",115.3117610745430
"....Batanes","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",110.9864831988620
"....Batanes","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",96.9448514554928
"....Batanes","01.1.7.4 - Other vegetables, fresh or chilled (ND)",109.4441166736220
"....Batanes","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",99.0984503064526
"....Batanes","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
"....Batanes","01.1.8 - Sugar, confectionery and desserts (ND)",103.3000000000000
"....Batanes","01.1.8.1 - Cane and beet sugar (ND)",104.8583688795890
"....Batanes","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Batanes","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",100.0000000000000
"....Batanes","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Batanes","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.0000000000000
"....Batanes","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.0000000000000
"....Batanes","01.1.9 - Ready-made food and other food products n.e.c. (ND)",99.1000000000000
"....Batanes","01.1.9.2 - Baby food (ND)",99.3672554706037
"....Batanes","01.1.9.3 - Salt, condiments and sauces (ND)",101.3565243727230
"....Batanes","01.1.9.4 - Spices, culinary herbs and seeds (ND)",95.3690608899205
"....Batanes","01.1.9.9 - Other food products n.e.c. (ND)",104.4891640866870
"....Batanes","01.2 - NON-ALCOHOLIC BEVERAGES",103.6000000000000
"....Batanes","01.2.1 - Fruit and vegetable juices (ND)",100.3000000000000
"....Batanes","01.2.1.0 - Fruit and vegetable juices (ND)",100.3353298545850
"....Batanes","01.2.2 - Coffee and coffee substitutes (ND)",101.8000000000000
"....Batanes","01.2.2.0 - Coffee and coffee substitutes (ND)",101.8315054738050
"....Batanes","01.2.3 - Tea, maté and other plant products for infusion (ND)",106.0000000000000
"....Batanes","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",106.0405226282900
"....Batanes","01.2.4 - Cocoa drinks (ND)",110.8000000000000
"....Batanes","01.2.4.0 - Cocoa drinks (ND)",110.8151199754410
"....Batanes","01.2.5 - Water (ND)",101.0000000000000
"....Batanes","01.2.5.0 - Water (ND)",101.0041077133730
"....Batanes","01.2.6 - Soft drinks (ND)",102.7000000000000
"....Batanes","01.2.6.0 - Soft drinks (ND)",102.6805214430350
"....Batanes","01.2.9 - Other non-alcoholic beverages (ND)",108.0000000000000
"....Batanes","01.2.9.0 - Other non-alcoholic beverages (ND)",108.0291970802920
"....Batanes","02 - ALCOHOLIC BEVERAGES AND TOBACCO",113.0000000000000
"....Batanes","02.1 - ALCOHOLIC BEVERAGES",109.7000000000000
"....Batanes","02.1.1 - Spirits and liquors (ND)",109.6000000000000
"....Batanes","02.1.1.0 - Spirits and liquors (ND)",109.5706028462890
"....Batanes","02.1.2 - Wine (ND)",103.6000000000000
"....Batanes","02.1.2.1 - Wine from grapes (ND)",103.5500664505750
"....Batanes","02.1.2.2 - Wine from other sources (ND)",..
"....Batanes","02.1.3 - Beer (ND)",110.0000000000000
"....Batanes","02.1.3.0 - Beer (ND)",110.0160218771650
"....Batanes","02.3 - TOBACCO",128.3000000000000
"....Batanes","02.3.0 - Tobacco (ND)",128.3000000000000
"....Batanes","02.3.0.1 - Cigarettes (ND)",128.2503799599660
"....Batanes","02.3.0.2 - Cigars (ND)",..
"....Batanes","02.3.0.9 - Other tobacco products (ND)",..
"....Batanes","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Batanes","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Batanes","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Batanes","02.900 - NON-FOOD",101.8000000000000
"....Batanes","03 - CLOTHING AND FOOTWEAR",104.0000000000000
"....Batanes","03.1 - CLOTHING",103.2000000000000
"....Batanes","03.1.1 - Clothing materials (SD)",..
"....Batanes","03.1.1.0 - Clothing materials (SD)",..
"....Batanes","03.1.2 - Garments (SD)",103.2000000000000
"....Batanes","03.1.2.1 - Garments for men or boys (SD)",103.4230312296650
"....Batanes","03.1.2.2 - Garments for women or girls (SD)",102.8203618808480
"....Batanes","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",110.1548074379810
"....Batanes","03.1.2.4 - School uniforms (SD)",100.0000000000000
"....Batanes","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.0000000000000
"....Batanes","03.1.3.1 - Other articles of clothing (SD)",100.0000000000000
"....Batanes","03.1.3.2 - Clothing accessories (SD)",..
"....Batanes","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",112.4000000000000
"....Batanes","03.1.4.1 - Cleaning of clothing (S)",111.9611230876040
"....Batanes","03.1.4.2 - Repair, tailoring and hire of clothing (S)",117.9015062852500
"....Batanes","03.2 - FOOTWEAR",105.6000000000000
"....Batanes","03.2.1 - Shoes and other footwear (SD)",105.6000000000000
"....Batanes","03.2.1.1 - Footwear for men (SD)",109.1645825427160
"....Batanes","03.2.1.2 - Footwear for women (SD)",106.5917685214740
"....Batanes","03.2.1.3 - Footwear for infants and children (SD)",100.0613129107910
"....Batanes","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Batanes","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Batanes","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.5000000000000
"....Batanes","04.1 - ACTUAL RENTALS FOR HOUSING",108.4000000000000
"....Batanes","04.1.1 - Actual rentals paid by tenants for main residence (S)",108.4000000000000
"....Batanes","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",108.3520457916580
"....Batanes","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",103.2000000000000
"....Batanes","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.2000000000000
"....Batanes","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.2005203260550
