"Geolocation","Commodity Description","2020 Ave" 
"....La Union","05.3.1.2 - Major laundry appliances (D)",100.5028774947020
"....La Union","05.3.1.3 - Heaters, air conditioners (D)",100.4059201818600
"....La Union","05.3.2 - Small household appliances (SD)",101.1166666666670
"....La Union","05.3.2.1 - Small appliances for cooking and processing of food (SD)",101.1501175035520
"....La Union","05.3.2.9 - Other small household appliances (SD)",101.1175897286530
"....La Union","05.3.3 - Repair, installation and hire of household appliances (S)",102.2166666666670
"....La Union","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.2004555808660
"....La Union","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",101.2083333333330
"....La Union","05.4.0 - Glassware, tableware and household utensils (SD)",101.2083333333330
"....La Union","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.7218453344100
"....La Union","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.0796448853500
"....La Union","05.4.0.3 - Kitchen utensils and articles (SD)",101.6930534256310
"....La Union","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.0583333333330
"....La Union","05.5.1 - Motorized tools and equipment (D)",100.1666666666670
"....La Union","05.5.1.0 - Motorized tools and equipment (D)",100.1917004961660
"....La Union","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.3083333333330
"....La Union","05.5.2.1 - Non-motorized tools (SD)",102.7408883911140
"....La Union","05.5.2.2 - Miscellaneous accessories (SD)",100.3153874060580
"....La Union","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",105.2083333333330
"....La Union","05.6.1 - Non-durable household goods (ND)",103.7333333333330
"....La Union","05.6.1.1 - Household cleaning and maintenance products (ND)",106.3400998366810
"....La Union","05.6.1.9 - Other non-durable household goods (ND)",102.8774252713330
"....La Union","05.6.2 - Domestic services and household services (S)",108.9416666666670
"....La Union","05.6.2.1 - Domestic services by paid staff (S)",108.9772710578630
"....La Union","06 - HEALTH",103.9166666666670
"....La Union","06.1 - MEDICINES AND HEALTH PRODUCTS",103.9000000000000
"....La Union","06.1.1 - Medicines (ND)",103.9666666666670
"....La Union","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",103.9530699002810
"....La Union","06.1.2 - Medical products (ND)",101.3833333333330
"....La Union","06.1.2.1 - Medical diagnostic products (ND)",99.8071957884854
"....La Union","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....La Union","06.1.2.3 - Treatment devices for personal use (ND)",104.3656050915280
"....La Union","06.1.3 - Assistive products (D)",103.0500000000000
"....La Union","06.1.3.1 - Assistive products for vision (D)",103.0260464941990
"....La Union","06.2 - OUTPATIENT CARE SERVICES",112.7416666666670
"....La Union","06.2.1 - Preventive care services (S)",112.7000000000000
"....La Union","06.2.1.9 - Other preventive services (S)",112.7049998004870
"....La Union","06.2.2 - Outpatient dental services (S)",113.0000000000000
"....La Union","06.2.2.1 - Dental preventive services (S)",112.9907765064190
"....La Union","06.2.3 - Other outpatient care services (S)",..
"....La Union","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....La Union","06.3 - INPATIENT CARE SERVICES",100.3000000000000
"....La Union","06.3.1 - Inpatient curative and rehabilitative services (S)",100.3000000000000
"....La Union","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.2688278215140
"....La Union","06.4 - OTHER HEALTH SERVICES",107.0000000000000
"....La Union","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.0000000000000
"....La Union","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",106.9978640813300
"....La Union","07 - TRANSPORT",97.0750000000000
"....La Union","07.1 - PURCHASE OF VEHICLES",102.3416666666670
"....La Union","07.1.1 - Motor cars (D)",..
"....La Union","07.1.1.1 - New motor cars (D)",..
"....La Union","07.1.2 - Motorcycles (D)",100.8000000000000
"....La Union","07.1.2.0 - Motorcycles (D)",100.8049447219170
"....La Union","07.1.3 - Bicycles (D)",109.9500000000000
"....La Union","07.1.3.0 - Bicycles (D)",109.9405865229090
"....La Union","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",89.9083333333334
"....La Union","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.3500000000000
"....La Union","07.2.1.1 - Tires (SD)",100.0000000000000
"....La Union","07.2.1.2 - Parts for personal transport equipment (SD)",102.0410795068370
"....La Union","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....La Union","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",88.0000000000000
"....La Union","07.2.2.1 - Diesel (ND)",83.2197753173542
"....La Union","07.2.2.2 - Gasoline (ND)",89.4230614575459
"....La Union","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....La Union","07.2.2.4 - Lubricants (ND)",103.0707718378380
"....La Union","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.1750000000000
"....La Union","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.1748109494380
"....La Union","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....La Union","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....La Union","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....La Union","07.3 - PASSENGER TRANSPORT SERVICES",99.9416666666667
"....La Union","07.3.1 - Passenger transport by railway (S)",..
"....La Union","07.3.1.1 - Passenger transport by train (S)",..
"....La Union","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....La Union","07.3.2 - Passenger transport by road (S)",100.0000000000000
"....La Union","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....La Union","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....La Union","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"....La Union","07.3.3 - Passenger transport by air (S)",81.1000000000000
"....La Union","07.3.3.1 - Passenger transport by air, domestic (S)",81.0999129364436
"....La Union","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....La Union","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....La Union","07.4 - TRANSPORT SERVICES OF GOODS",104.4000000000000
"....La Union","07.4.1 - Postal and courier services (S)",104.4000000000000
"....La Union","07.4.1.1 - Letter handling services (S)",105.0795955483370
"....La Union","07.4.1.2 - Courier and parcel delivery services (S)",102.2565880252440
"....La Union","08 - INFORMATION AND COMMUNICATION",100.0666666666670
"....La Union","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",98.5000000000000
"....La Union","08.1.1 - Fixed telephone equipment (D)",..
"....La Union","08.1.1.0 - Fixed telephone equipment (D)",..
"....La Union","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....La Union","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....La Union","08.1.3 - Information processing equipment (D)",100.0000000000000
"....La Union","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....La Union","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.6875791706750
"....La Union","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",97.6666666666667
"....La Union","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",97.6756095611949
"....La Union","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....La Union","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....La Union","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6833333333330
"....La Union","08.3.1 - Fixed communication services (S)",100.0000000000000
"....La Union","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....La Union","08.3.2 - Mobile communication services (S)",100.7833333333330
"....La Union","08.3.2.0 - Mobile communication services (S)",100.7778240076980
"....La Union","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....La Union","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....La Union","08.3.5 - Repair and rental of information and communication equipment (S)",100.9666666666670
"....La Union","08.3.5.0 - Repair and rental of information and communication equipment (S)",101.0013389169020
"....La Union","09 - RECREATION, SPORT AND CULTURE",102.2916666666670
"....La Union","09.1 - RECREATIONAL DURABLES",..
"....La Union","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....La Union","09.1.1.1 - Cameras (D)",..
"....La Union","09.2 - OTHER RECREATIONAL GOODS",101.9416666666670
"....La Union","09.2.1 - Games, toys and hobbies (SD)",101.9416666666670
"....La Union","09.2.1.2 - Other games, toys and hobbies (SD)",101.9253643806000
"....La Union","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.0000000000000
"....La Union","09.2.2.1 - Equipment for sport (SD)",100.0000000000000
"....La Union","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....La Union","09.3 - GARDEN PRODUCTS AND PETS",103.6166666666670
"....La Union","09.3.1 - Garden products, plants and flowers (ND)",103.5250000000000
"....La Union","09.3.1.1 - Garden products (ND)",104.0929591045930
"....La Union","09.3.1.2 - Plants, seeds and flowers (ND)",102.9223938097910
"....La Union","09.3.2 - Pets and products for pets (ND)",104.3333333333330
"....La Union","09.3.2.2 - Products for pets and other household animals (ND)",104.2995186831760
"....La Union","09.4 - RECREATIONAL SERVICES",103.0916666666670
"....La Union","09.4.6 - Recreational and sporting services (S)",..
"....La Union","09.4.6.2 - Sporting services - practice (S)",..
"....La Union","09.4.7 - Games of chance (S)",103.0916666666670
"....La Union","09.4.7.0 - Games of chance (S)",103.0769230769230
"....La Union","09.5 - CULTURAL GOODS",100.0000000000000
"....La Union","09.5.1 - Musical instruments (D)",100.0000000000000
"....La Union","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....La Union","09.6 - CULTURAL SERVICES",100.0000000000000
"....La Union","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....La Union","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....La Union","09.6.3 - Photographic services (S)",..
"....La Union","09.6.3.0 - Photographic services (S)",..
"....La Union","09.6.9 - Other cultural services (S)",100.0000000000000
"....La Union","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....La Union","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",100.9750000000000
"....La Union","09.7.1 - Books (SD)",100.0000000000000
"....La Union","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....La Union","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....La Union","09.7.2 - Newspapers and periodicals (ND)",100.5500000000000
"....La Union","09.7.2.1 - Newspapers (ND)",101.1091222182570
"....La Union","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....La Union","09.7.4 - Stationery and drawing materials (ND)",101.1250000000000
"....La Union","09.7.4.0 - Stationery and drawing materials (ND)",101.1309430007680
"....La Union","09.8 - PACKAGE HOLIDAYS (S)",..
"....La Union","09.8.0 - Package holidays (S)",..
"....La Union","09.8.0.0 - Package holidays (S)",..
"....La Union","10 - EDUCATION SERVICES",100.6000000000000
"....La Union","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",100.1000000000000
"....La Union","10.1.0 - Early chilhood and primary education (S)",100.1000000000000
"....La Union","10.1.0.1 - Early childhood education services (S)",100.0000000000000
"....La Union","10.1.0.2 - Primary education (S)",100.1236753838130
"....La Union","10.2 - SECONDARY EDUCATION  (S)",100.5000000000000
"....La Union","10.2.0 - Secondary education (S)",100.5000000000000
"....La Union","10.2.0.1 - Lower secondary general education services",101.0758449886800
"....La Union","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"....La Union","10.4 - TERTIARY EDUCATION (S)",100.9000000000000
"....La Union","10.4.0 - Tertiary education (s)",100.9000000000000
"....La Union","10.4.0.0 - Tertiary education (s)",100.8564310382690
"....La Union","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",100.0000000000000
"....La Union","10.5.0 - Education not defined by level (s)",100.0000000000000
"....La Union","10.5.0.2 - Review classes for professional and licensure examination (S)",100.0000000000000
"....La Union","10.5.0.9 - Other education not defined by level (S)",..
"....La Union","11 - RESTAURANTS AND ACCOMMODATION SERVICES",104.6750000000000
"....La Union","11.1 - FOOD AND BEVERAGE SERVING SERVICES",104.6750000000000
"....La Union","11.1.1 - Restaurants, café and the like (S)",104.6750000000000
"....La Union","11.1.1.1 - Restaurants, café and the like - with full service (S)",104.6672117957920
"....La Union","11.2 - ACCOMMODATION SERVICES",..
"....La Union","11.2.0 - Accommodation services (S)",..
"....La Union","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....La Union","12 - FINANCIAL SERVICES",100.0000000000000
"....La Union","12.2 - FINANCIAL SERVICES",100.0000000000000
"....La Union","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....La Union","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....La Union","12.2.9 - Other financial services (S)",100.0000000000000
"....La Union","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....La Union","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",102.6000000000000
"....La Union","13.1 - PERSONAL CARE",102.7000000000000
"....La Union","13.1.1 - Electric appliances for personal care (SD)",..
"....La Union","13.1.1.1 - Electric appliances for personal care (SD)",..
"....La Union","13.1.2 - Other appliances, articles and products for personal care (ND)",101.5666666666670
"....La Union","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.5766432422640
"....La Union","13.1.3 - Hairdressing salons and personal grooming establishments (S)",110.5833333333330
"....La Union","13.1.3.1 - Hairdressing (S)",118.5193988342000
"....La Union","13.1.3.2 - Personal grooming treatments (S)",102.6017878128240
"....La Union","13.2 - OTHER PERSONAL EFFECTS",101.6500000000000
"....La Union","13.2.1 - Jewellery and watches (D)",103.5333333333330
"....La Union","13.2.1.1 - Jewellery and watches (D)",104.3584947825800
"....La Union","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.9296771529070
"....La Union","13.2.9 - Other personal effects n.e.c. (SD)",101.2000000000000
"....La Union","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",101.1528953875190
"....La Union","13.9 - OTHER SERVICES",100.4000000000000
"....La Union","13.9.0 - Other services (S)",100.4000000000000
"....La Union","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Pangasinan","0 - ALL ITEMS",104.9500000000000
"....Pangasinan","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",106.2000000000000
"....Pangasinan","01.1 - FOOD",106.5250000000000
"....Pangasinan","01.1.1 - Cereals and cereal products (ND)",97.6000000000000
"....Pangasinan","01.1.1.1 - Cereals (ND)",95.1016348601053
"....Pangasinan","01.1.1.12 - Rice",94.9860660071536
"....Pangasinan","01.1.1.16 - Corn",104.0937842693470
"....Pangasinan","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",106.0180750174690
"....Pangasinan","01.1.1.2 - Flour of cereals (ND)",106.5608037395820
"....Pangasinan","01.1.1.3 - Bread and bakery products (ND)",103.8932570860230
"....Pangasinan","01.1.1.4 - Breakfast cereals (ND)",112.9535821358420
"....Pangasinan","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",106.8721330269770
"....Pangasinan","01.1.1.9 - Other cereal and grain mill products (ND)",112.2057714721660
"....Pangasinan","01.1.2 - Meat and other parts of slaughtered land animals (ND)",110.5250000000000
"....Pangasinan","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",111.5825212849940
"....Pangasinan","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Pangasinan","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",102.3886794815580
"....Pangasinan","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",108.6627423125210
"....Pangasinan","01.1.3 - Fish and other seafood (ND)",118.8583333333330
"....Pangasinan","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",120.0962855368370
"....Pangasinan","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",143.4761256602550
"....Pangasinan","01.1.3.3 - Fish preparations (ND)",108.7690800520220
"....Pangasinan","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",101.2849738665330
"....Pangasinan","01.1.3.6 - Other seafood preparations (ND)",114.5300186963630
"....Pangasinan","01.1.4 - Milk, other dairy products and eggs (ND)",106.7666666666670
"....Pangasinan","01.1.4.1 - Raw and whole milk (ND)",..
"....Pangasinan","01.1.4.3 - Other milk and cream (ND)",102.6866139247250
"....Pangasinan","01.1.4.4 - Non-animal milk (ND)",..
"....Pangasinan","01.1.4.5 - Cheese (ND)",107.9794584735650
"....Pangasinan","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Pangasinan","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Pangasinan","01.1.4.8 - Eggs (ND)",113.1020893519430
"....Pangasinan","01.1.5 - Oils and fats (ND)",101.9000000000000
"....Pangasinan","01.1.5.1 - Vegetable oils (ND)",102.1863634894000
"....Pangasinan","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",104.3748297466630
"....Pangasinan","01.1.5.3 - Margarine and similar preparations (ND)",100.5719898312920
"....Pangasinan","01.1.5.9 - Other animal oils and fats (ND)",..
"....Pangasinan","01.1.6 - Fruits and nuts (ND)",110.3833333333330
"....Pangasinan","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",111.4996601872120
"....Pangasinan","01.1.6.2 - Citrus fruits, fresh (ND)",45.1186161449753
"....Pangasinan","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",145.0500355608090
"....Pangasinan","01.1.6.5 - Other fruits, fresh (ND)",..
"....Pangasinan","01.1.6.7 - Fruit, dried and dehydrated (ND)",112.7384960829410
"....Pangasinan","01.1.6.8 - Nuts, in shell or shelled (ND)",101.1662379561410
"....Pangasinan","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",108.7141160561140
"....Pangasinan","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",115.0583333333330
"....Pangasinan","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",107.0578712074470
"....Pangasinan","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",104.0038497283880
"....Pangasinan","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",141.8846857873710
"....Pangasinan","01.1.7.4 - Other vegetables, fresh or chilled (ND)",141.6674079903170
"....Pangasinan","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",119.4862085005420
"....Pangasinan","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",119.2680530417760
"....Pangasinan","01.1.8 - Sugar, confectionery and desserts (ND)",108.2416666666670
"....Pangasinan","01.1.8.1 - Cane and beet sugar (ND)",114.0108351405540
"....Pangasinan","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.3915629165400
"....Pangasinan","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",110.2737527512840
"....Pangasinan","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",110.3523116874960
"....Pangasinan","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.5973853086170
"....Pangasinan","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",104.1305020839560
"....Pangasinan","01.1.9 - Ready-made food and other food products n.e.c. (ND)",104.8666666666670
"....Pangasinan","01.1.9.2 - Baby food (ND)",101.7935885644360
"....Pangasinan","01.1.9.3 - Salt, condiments and sauces (ND)",104.2577960012420
"....Pangasinan","01.1.9.4 - Spices, culinary herbs and seeds (ND)",108.6522482890010
"....Pangasinan","01.1.9.9 - Other food products n.e.c. (ND)",106.1002541618840
"....Pangasinan","01.2 - NON-ALCOHOLIC BEVERAGES",102.5916666666670
"....Pangasinan","01.2.1 - Fruit and vegetable juices (ND)",104.4416666666670
"....Pangasinan","01.2.1.0 - Fruit and vegetable juices (ND)",104.4617047090900
"....Pangasinan","01.2.2 - Coffee and coffee substitutes (ND)",100.6916666666670
"....Pangasinan","01.2.2.0 - Coffee and coffee substitutes (ND)",100.7175806059800
"....Pangasinan","01.2.3 - Tea, maté and other plant products for infusion (ND)",103.6000000000000
"....Pangasinan","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.5925000729000
"....Pangasinan","01.2.4 - Cocoa drinks (ND)",102.1583333333330
"....Pangasinan","01.2.4.0 - Cocoa drinks (ND)",102.1803866904510
"....Pangasinan","01.2.5 - Water (ND)",101.3000000000000
"....Pangasinan","01.2.5.0 - Water (ND)",101.3381817993000
"....Pangasinan","01.2.6 - Soft drinks (ND)",107.8000000000000
"....Pangasinan","01.2.6.0 - Soft drinks (ND)",107.8369816374690
"....Pangasinan","01.2.9 - Other non-alcoholic beverages (ND)",113.2166666666670
"....Pangasinan","01.2.9.0 - Other non-alcoholic beverages (ND)",113.2246450249050
"....Pangasinan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",128.1250000000000
"....Pangasinan","02.1 - ALCOHOLIC BEVERAGES",109.5500000000000
"....Pangasinan","02.1.1 - Spirits and liquors (ND)",108.4500000000000
"....Pangasinan","02.1.1.0 - Spirits and liquors (ND)",108.4475196494310
"....Pangasinan","02.1.2 - Wine (ND)",113.5833333333330
"....Pangasinan","02.1.2.1 - Wine from grapes (ND)",113.5800854907220
"....Pangasinan","02.1.2.2 - Wine from other sources (ND)",..
"....Pangasinan","02.1.3 - Beer (ND)",111.7666666666670
"....Pangasinan","02.1.3.0 - Beer (ND)",111.7894056847550
"....Pangasinan","02.3 - TOBACCO",138.3833333333330
"....Pangasinan","02.3.0 - Tobacco (ND)",138.3833333333330
"....Pangasinan","02.3.0.1 - Cigarettes (ND)",138.4156119875050
"....Pangasinan","02.3.0.2 - Cigars (ND)",..
"....Pangasinan","02.3.0.9 - Other tobacco products (ND)",104.0133779264210
"....Pangasinan","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Pangasinan","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Pangasinan","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Pangasinan","02.900 - NON-FOOD",103.3750000000000
"....Pangasinan","03 - CLOTHING AND FOOTWEAR",105.7000000000000
"....Pangasinan","03.1 - CLOTHING",107.1166666666670
"....Pangasinan","03.1.1 - Clothing materials (SD)",104.5000000000000
"....Pangasinan","03.1.1.0 - Clothing materials (SD)",104.5421423366530
"....Pangasinan","03.1.2 - Garments (SD)",104.9750000000000
"....Pangasinan","03.1.2.1 - Garments for men or boys (SD)",106.2354055604560
"....Pangasinan","03.1.2.2 - Garments for women or girls (SD)",103.8163448889980
"....Pangasinan","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",100.9965374500030
"....Pangasinan","03.1.2.4 - School uniforms (SD)",..
"....Pangasinan","03.1.3 - Other articles of clothing and clothing accessories (SD)",106.4083333333330
"....Pangasinan","03.1.3.1 - Other articles of clothing (SD)",106.5560870889970
"....Pangasinan","03.1.3.2 - Clothing accessories (SD)",100.7965543024430
"....Pangasinan","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",121.1333333333330
"....Pangasinan","03.1.4.1 - Cleaning of clothing (S)",..
"....Pangasinan","03.1.4.2 - Repair, tailoring and hire of clothing (S)",121.0952255167310
"....Pangasinan","03.2 - FOOTWEAR",102.6750000000000
"....Pangasinan","03.2.1 - Shoes and other footwear (SD)",102.6750000000000
"....Pangasinan","03.2.1.1 - Footwear for men (SD)",101.7176430032950
"....Pangasinan","03.2.1.2 - Footwear for women (SD)",102.3983360012440
"....Pangasinan","03.2.1.3 - Footwear for infants and children (SD)",103.9463401122930
"....Pangasinan","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.3000000000000
"....Pangasinan","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.3413872672760
"....Pangasinan","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.2000000000000
"....Pangasinan","04.1 - ACTUAL RENTALS FOR HOUSING",108.3500000000000
"....Pangasinan","04.1.1 - Actual rentals paid by tenants for main residence (S)",108.3500000000000
"....Pangasinan","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",108.3756894041720
"....Pangasinan","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.8083333333330
"....Pangasinan","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.1333333333330
"....Pangasinan","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.1593743936380
"....Pangasinan","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",101.0000000000000
"....Pangasinan","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",100.9907411391150
"....Pangasinan","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",101.2166666666670
"....Pangasinan","04.4.1 - Water supply (ND)",101.2166666666670
"....Pangasinan","04.4.1.1 - Water supply through network systems (ND)",101.2354470123190
"....Pangasinan","04.5 - ELECTRICITY, GAS AND OTHER FUELS",96.3083333333333
"....Pangasinan","04.5.1 - Electricity (ND)",95.2750000000000
"....Pangasinan","04.5.1.0 - Electricity (ND)",95.2584748505219
"....Pangasinan","04.5.2 - Gas (ND)",95.3750000000000
"....Pangasinan","04.5.2.2 - Liquefied hydrocarbons (ND)",95.3589988052013
"....Pangasinan","04.5.3 - Liquid fuels (ND)",78.6083333333333
"....Pangasinan","04.5.3.0 - Liquid fuels (ND)",78.6095910371402
"....Pangasinan","04.5.4 - Solid fuels (ND)",102.7166666666670
"....Pangasinan","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",102.8081968990570
"....Pangasinan","04.5.4.3 - Charcoal (ND)",101.9826864004470
"....Pangasinan","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",101.2250000000000
"....Pangasinan","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.9666666666670
"....Pangasinan","05.1.1 - Furniture, furnishings and loose carpets (D)",100.9666666666670
"....Pangasinan","05.1.1.1 - Household furniture (D)",101.0089371866380
"....Pangasinan","05.1.1.3 - Lighting equipment (D)",100.0000000000000
"....Pangasinan","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.0000000000000
"....Pangasinan","05.2 - HOUSEHOLD TEXTILES",96.8166666666667
"....Pangasinan","05.2.1 - Household textiles (SD)",96.8166666666667
"....Pangasinan","05.2.1.1 - Furnishing fabrics and curtains (SD)",84.0589107076695
"....Pangasinan","05.2.1.2 - Bed linen and bedding (SD)",101.6319774411800
"....Pangasinan","05.2.1.3 - Table linen and bathroom linen (SD)",101.6660787731360
"....Pangasinan","05.2.1.9 - Other household textiles (SD)",100.2751551119500
"....Pangasinan","05.3 - HOUSEHOLD APPLIANCES",101.1833333333330
"....Pangasinan","05.3.1 - Major household appliances, whether electric or not (D)",101.3250000000000
"....Pangasinan","05.3.1.1 - Major kitchen appliances (D)",102.0411039056670
"....Pangasinan","05.3.1.2 - Major laundry appliances (D)",100.0406284228760
"....Pangasinan","05.3.1.3 - Heaters, air conditioners (D)",101.4734962118140
"....Pangasinan","05.3.2 - Small household appliances (SD)",100.2000000000000
"....Pangasinan","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.0000000000000
"....Pangasinan","05.3.2.9 - Other small household appliances (SD)",100.2516778165390
"....Pangasinan","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Pangasinan","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Pangasinan","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",101.3333333333330
"....Pangasinan","05.4.0 - Glassware, tableware and household utensils (SD)",101.3333333333330
"....Pangasinan","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.3235691850660
