"Geolocation","Commodity Description","2018 May" 
"..Areas Outside National Capital Region (NCR)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",99.2000000000000
"..Areas Outside National Capital Region (NCR)","04.1 - ACTUAL RENTALS FOR HOUSING",99.2000000000000
"..Areas Outside National Capital Region (NCR)","04.1.1 - Actual rentals paid by tenants for main residence (S)",99.2000000000000
"..Areas Outside National Capital Region (NCR)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",99.1425070238144
"..Areas Outside National Capital Region (NCR)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",99.5000000000000
"..Areas Outside National Capital Region (NCR)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",99.6586117849947
"..Areas Outside National Capital Region (NCR)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",98.8000000000000
"..Areas Outside National Capital Region (NCR)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",98.7750222327901
"..Areas Outside National Capital Region (NCR)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",99.7000000000000
"..Areas Outside National Capital Region (NCR)","04.4.1 - Water supply (ND)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","04.4.1.1 - Water supply through network systems (ND)",99.6993632153945
"..Areas Outside National Capital Region (NCR)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",99.2000000000000
"..Areas Outside National Capital Region (NCR)","04.5.1 - Electricity (ND)",100.4000000000000
"..Areas Outside National Capital Region (NCR)","04.5.1.0 - Electricity (ND)",100.3431825416090
"..Areas Outside National Capital Region (NCR)","04.5.2 - Gas (ND)",95.7000000000000
"..Areas Outside National Capital Region (NCR)","04.5.2.2 - Liquefied hydrocarbons (ND)",95.6678775671847
"..Areas Outside National Capital Region (NCR)","04.5.3 - Liquid fuels (ND)",100.1000000000000
"..Areas Outside National Capital Region (NCR)","04.5.3.0 - Liquid fuels (ND)",100.1133776579640
"..Areas Outside National Capital Region (NCR)","04.5.4 - Solid fuels (ND)",98.8000000000000
"..Areas Outside National Capital Region (NCR)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",98.8616847235950
"..Areas Outside National Capital Region (NCR)","04.5.4.3 - Charcoal (ND)",98.6251565764229
"..Areas Outside National Capital Region (NCR)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",99.4000000000000
"..Areas Outside National Capital Region (NCR)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",99.5000000000000
"..Areas Outside National Capital Region (NCR)","05.1.1 - Furniture, furnishings and loose carpets (D)",99.5000000000000
"..Areas Outside National Capital Region (NCR)","05.1.1.1 - Household furniture (D)",99.4557998824149
"..Areas Outside National Capital Region (NCR)","05.1.1.3 - Lighting equipment (D)",99.5152876231633
"..Areas Outside National Capital Region (NCR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.0313676883740
"..Areas Outside National Capital Region (NCR)","05.2 - HOUSEHOLD TEXTILES",99.7000000000000
"..Areas Outside National Capital Region (NCR)","05.2.1 - Household textiles (SD)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.7093627876944
"..Areas Outside National Capital Region (NCR)","05.2.1.2 - Bed linen and bedding (SD)",99.6618156401178
"..Areas Outside National Capital Region (NCR)","05.2.1.3 - Table linen and bathroom linen (SD)",99.8680313410555
"..Areas Outside National Capital Region (NCR)","05.2.1.9 - Other household textiles (SD)",99.5101532429888
"..Areas Outside National Capital Region (NCR)","05.3 - HOUSEHOLD APPLIANCES",99.6000000000000
"..Areas Outside National Capital Region (NCR)","05.3.1 - Major household appliances, whether electric or not (D)",99.6000000000000
"..Areas Outside National Capital Region (NCR)","05.3.1.1 - Major kitchen appliances (D)",99.6880868233416
"..Areas Outside National Capital Region (NCR)","05.3.1.2 - Major laundry appliances (D)",99.4178257028955
"..Areas Outside National Capital Region (NCR)","05.3.1.3 - Heaters, air conditioners (D)",99.9191210052176
"..Areas Outside National Capital Region (NCR)","05.3.2 - Small household appliances (SD)",99.8000000000000
"..Areas Outside National Capital Region (NCR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",99.5101460264041
"..Areas Outside National Capital Region (NCR)","05.3.2.9 - Other small household appliances (SD)",99.8696631988049
"..Areas Outside National Capital Region (NCR)","05.3.3 - Repair, installation and hire of household appliances (S)",99.4000000000000
"..Areas Outside National Capital Region (NCR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",99.4001863131618
"..Areas Outside National Capital Region (NCR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",99.4000000000000
"..Areas Outside National Capital Region (NCR)","05.4.0 - Glassware, tableware and household utensils (SD)",99.4000000000000
"..Areas Outside National Capital Region (NCR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",99.2820517242401
"..Areas Outside National Capital Region (NCR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",99.6499914751939
"..Areas Outside National Capital Region (NCR)","05.4.0.3 - Kitchen utensils and articles (SD)",99.5544490911896
"..Areas Outside National Capital Region (NCR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",99.8000000000000
"..Areas Outside National Capital Region (NCR)","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","05.5.1.0 - Motorized tools and equipment (D)",99.9575994235761
"..Areas Outside National Capital Region (NCR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","05.5.2.1 - Non-motorized tools (SD)",99.6590470824919
"..Areas Outside National Capital Region (NCR)","05.5.2.2 - Miscellaneous accessories (SD)",99.7020486941722
"..Areas Outside National Capital Region (NCR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",99.3000000000000
"..Areas Outside National Capital Region (NCR)","05.6.1 - Non-durable household goods (ND)",99.4000000000000
"..Areas Outside National Capital Region (NCR)","05.6.1.1 - Household cleaning and maintenance products (ND)",99.6166735885158
"..Areas Outside National Capital Region (NCR)","05.6.1.9 - Other non-durable household goods (ND)",99.3392176521085
"..Areas Outside National Capital Region (NCR)","05.6.2 - Domestic services and household services (S)",99.1000000000000
"..Areas Outside National Capital Region (NCR)","05.6.2.1 - Domestic services by paid staff (S)",99.0836043096734
"..Areas Outside National Capital Region (NCR)","06 - HEALTH",99.4000000000000
"..Areas Outside National Capital Region (NCR)","06.1 - MEDICINES AND HEALTH PRODUCTS",99.7000000000000
"..Areas Outside National Capital Region (NCR)","06.1.1 - Medicines (ND)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",99.6991717732997
"..Areas Outside National Capital Region (NCR)","06.1.2 - Medical products (ND)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","06.1.2.1 - Medical diagnostic products (ND)",99.8048565642996
"..Areas Outside National Capital Region (NCR)","06.1.2.2 - Prevention and protective devices (ND)",100.0015432117220
"..Areas Outside National Capital Region (NCR)","06.1.2.3 - Treatment devices for personal use (ND)",99.2962927067102
"..Areas Outside National Capital Region (NCR)","06.1.3 - Assistive products (D)",99.5000000000000
"..Areas Outside National Capital Region (NCR)","06.1.3.1 - Assistive products for vision (D)",99.4946257440280
"..Areas Outside National Capital Region (NCR)","06.2 - OUTPATIENT CARE SERVICES",98.8000000000000
"..Areas Outside National Capital Region (NCR)","06.2.1 - Preventive care services (S)",98.7000000000000
"..Areas Outside National Capital Region (NCR)","06.2.1.9 - Other preventive services (S)",98.6854915631934
"..Areas Outside National Capital Region (NCR)","06.2.2 - Outpatient dental services (S)",98.9000000000000
"..Areas Outside National Capital Region (NCR)","06.2.2.1 - Dental preventive services (S)",98.9162171127531
"..Areas Outside National Capital Region (NCR)","06.2.3 - Other outpatient care services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","06.3 - INPATIENT CARE SERVICES",99.1000000000000
"..Areas Outside National Capital Region (NCR)","06.3.1 - Inpatient curative and rehabilitative services (S)",99.1000000000000
"..Areas Outside National Capital Region (NCR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",99.0684461079551
"..Areas Outside National Capital Region (NCR)","06.4 - OTHER HEALTH SERVICES",98.7000000000000
"..Areas Outside National Capital Region (NCR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",98.7000000000000
"..Areas Outside National Capital Region (NCR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",98.7163590261102
"..Areas Outside National Capital Region (NCR)","07 - TRANSPORT",100.1000000000000
"..Areas Outside National Capital Region (NCR)","07.1 - PURCHASE OF VEHICLES",99.7000000000000
"..Areas Outside National Capital Region (NCR)","07.1.1 - Motor cars (D)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","07.1.1.1 - New motor cars (D)",99.6848225158404
"..Areas Outside National Capital Region (NCR)","07.1.2 - Motorcycles (D)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","07.1.2.0 - Motorcycles (D)",99.8820982814871
"..Areas Outside National Capital Region (NCR)","07.1.3 - Bicycles (D)",99.0000000000000
"..Areas Outside National Capital Region (NCR)","07.1.3.0 - Bicycles (D)",99.0469324066379
"..Areas Outside National Capital Region (NCR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.9000000000000
"..Areas Outside National Capital Region (NCR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",99.3000000000000
"..Areas Outside National Capital Region (NCR)","07.2.1.1 - Tires (SD)",99.6325252790192
"..Areas Outside National Capital Region (NCR)","07.2.1.2 - Parts for personal transport equipment (SD)",98.9062863410755
"..Areas Outside National Capital Region (NCR)","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",101.1000000000000
"..Areas Outside National Capital Region (NCR)","07.2.2.1 - Diesel (ND)",100.9901355519490
"..Areas Outside National Capital Region (NCR)","07.2.2.2 - Gasoline (ND)",101.1448057917360
"..Areas Outside National Capital Region (NCR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Areas Outside National Capital Region (NCR)","07.2.2.4 - Lubricants (ND)",99.7077517823214
"..Areas Outside National Capital Region (NCR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",99.5000000000000
"..Areas Outside National Capital Region (NCR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",99.5217596664852
"..Areas Outside National Capital Region (NCR)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",99.8495488035892
"..Areas Outside National Capital Region (NCR)","07.3 - PASSENGER TRANSPORT SERVICES",99.8000000000000
"..Areas Outside National Capital Region (NCR)","07.3.1 - Passenger transport by railway (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.1.1 - Passenger transport by train (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.2 - Passenger transport by road (S)",98.9000000000000
"..Areas Outside National Capital Region (NCR)","07.3.2.1 - Passenger transport by bus and coach (S)",99.6894942472411
"..Areas Outside National Capital Region (NCR)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",99.8099849139712
"..Areas Outside National Capital Region (NCR)","07.3.2.9 - Other passenger transport by road (S)",98.7683676929812
"..Areas Outside National Capital Region (NCR)","07.3.3 - Passenger transport by air (S)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","07.3.3.1 - Passenger transport by air, domestic (S)",99.6820971285126
"..Areas Outside National Capital Region (NCR)","07.3.4 - Passenger transport by sea and inland waterway (S)",127.3000000000000
"..Areas Outside National Capital Region (NCR)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",127.3154802727100
"..Areas Outside National Capital Region (NCR)","07.4 - TRANSPORT SERVICES OF GOODS",98.7000000000000
"..Areas Outside National Capital Region (NCR)","07.4.1 - Postal and courier services (S)",98.7000000000000
"..Areas Outside National Capital Region (NCR)","07.4.1.1 - Letter handling services (S)",98.4656466897492
"..Areas Outside National Capital Region (NCR)","07.4.1.2 - Courier and parcel delivery services (S)",99.1511871622798
"..Areas Outside National Capital Region (NCR)","08 - INFORMATION AND COMMUNICATION",99.9000000000000
"..Areas Outside National Capital Region (NCR)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",99.8000000000000
"..Areas Outside National Capital Region (NCR)","08.1.1 - Fixed telephone equipment (D)",101.3000000000000
"..Areas Outside National Capital Region (NCR)","08.1.1.0 - Fixed telephone equipment (D)",101.2540195336220
"..Areas Outside National Capital Region (NCR)","08.1.2 - Mobile telephone equipment (D)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","08.1.2.0 - Mobile telephone equipment (D)",99.9360256186408
"..Areas Outside National Capital Region (NCR)","08.1.3 - Information processing equipment (D)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","08.1.3.1 - Computers, laptops and tablets (D)",99.9038659282920
"..Areas Outside National Capital Region (NCR)","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0084226172390
"..Areas Outside National Capital Region (NCR)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.7027679137851
"..Areas Outside National Capital Region (NCR)","08.1.5 - Unrecorded recording media (SD)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","08.1.5.0 - Unrecorded recording media (SD)",99.7183953174901
"..Areas Outside National Capital Region (NCR)","08.3 - INFORMATION AND COMMUNICATION SERVICES",99.9000000000000
"..Areas Outside National Capital Region (NCR)","08.3.1 - Fixed communication services (S)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","08.3.1.0 - Fixed communication services (S)",99.9509167751594
"..Areas Outside National Capital Region (NCR)","08.3.2 - Mobile communication services (S)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","08.3.2.0 - Mobile communication services (S)",99.8743627402699
"..Areas Outside National Capital Region (NCR)","08.3.3 - Internet access provision services and net storage services (S)",100.1000000000000
"..Areas Outside National Capital Region (NCR)","08.3.3.0 - Internet access provision services and net storage services (S)",100.0800588239530
"..Areas Outside National Capital Region (NCR)","08.3.5 - Repair and rental of information and communication equipment (S)",97.9000000000000
"..Areas Outside National Capital Region (NCR)","08.3.5.0 - Repair and rental of information and communication equipment (S)",97.9227727642093
"..Areas Outside National Capital Region (NCR)","09 - RECREATION, SPORT AND CULTURE",98.5000000000000
"..Areas Outside National Capital Region (NCR)","09.1 - RECREATIONAL DURABLES",99.9000000000000
"..Areas Outside National Capital Region (NCR)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","09.1.1.1 - Cameras (D)",99.9334202838252
"..Areas Outside National Capital Region (NCR)","09.2 - OTHER RECREATIONAL GOODS",99.7000000000000
"..Areas Outside National Capital Region (NCR)","09.2.1 - Games, toys and hobbies (SD)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","09.2.1.2 - Other games, toys and hobbies (SD)",99.7015802748360
"..Areas Outside National Capital Region (NCR)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",99.6000000000000
"..Areas Outside National Capital Region (NCR)","09.2.2.1 - Equipment for sport (SD)",99.5567276617530
"..Areas Outside National Capital Region (NCR)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",98.9975453275788
"..Areas Outside National Capital Region (NCR)","09.3 - GARDEN PRODUCTS AND PETS",99.5000000000000
"..Areas Outside National Capital Region (NCR)","09.3.1 - Garden products, plants and flowers (ND)",99.6000000000000
"..Areas Outside National Capital Region (NCR)","09.3.1.1 - Garden products (ND)",100.0078494505840
"..Areas Outside National Capital Region (NCR)","09.3.1.2 - Plants, seeds and flowers (ND)",99.1304465057570
"..Areas Outside National Capital Region (NCR)","09.3.2 - Pets and products for pets (ND)",99.4000000000000
"..Areas Outside National Capital Region (NCR)","09.3.2.2 - Products for pets and other household animals (ND)",99.4028201329568
"..Areas Outside National Capital Region (NCR)","09.4 - RECREATIONAL SERVICES",93.3000000000000
"..Areas Outside National Capital Region (NCR)","09.4.6 - Recreational and sporting services (S)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","09.4.6.2 - Sporting services - practice (S)",99.8341459457444
"..Areas Outside National Capital Region (NCR)","09.4.7 - Games of chance (S)",93.2000000000000
"..Areas Outside National Capital Region (NCR)","09.4.7.0 - Games of chance (S)",93.2037325162478
"..Areas Outside National Capital Region (NCR)","09.5 - CULTURAL GOODS",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.5.1 - Musical instruments (D)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.5.1.0 - Musical instruments (D)",99.9833786501313
"..Areas Outside National Capital Region (NCR)","09.6 - CULTURAL SERVICES",99.5000000000000
"..Areas Outside National Capital Region (NCR)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",99.2000000000000
"..Areas Outside National Capital Region (NCR)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",99.2342585727832
"..Areas Outside National Capital Region (NCR)","09.6.3 - Photographic services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.6.3.0 - Photographic services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.6.9 - Other cultural services (S)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","09.6.9.0 - Other cultural services (S)",99.7025416152832
"..Areas Outside National Capital Region (NCR)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",99.2000000000000
"..Areas Outside National Capital Region (NCR)","09.7.1 - Books (SD)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",99.9717342880398
"..Areas Outside National Capital Region (NCR)","09.7.1.9 - Other books (SD) in printed or electronic copy",99.9275757789999
"..Areas Outside National Capital Region (NCR)","09.7.2 - Newspapers and periodicals (ND)",99.7000000000000
"..Areas Outside National Capital Region (NCR)","09.7.2.1 - Newspapers (ND)",99.7293563223943
"..Areas Outside National Capital Region (NCR)","09.7.2.2 - Magazines and periodicals (ND)",99.7121906623553
"..Areas Outside National Capital Region (NCR)","09.7.4 - Stationery and drawing materials (ND)",99.0000000000000
"..Areas Outside National Capital Region (NCR)","09.7.4.0 - Stationery and drawing materials (ND)",98.9825811268306
"..Areas Outside National Capital Region (NCR)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.8.0 - Package holidays (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","10 - EDUCATION SERVICES",98.1000000000000
"..Areas Outside National Capital Region (NCR)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",97.6000000000000
"..Areas Outside National Capital Region (NCR)","10.1.0 - Early chilhood and primary education (S)",97.6000000000000
"..Areas Outside National Capital Region (NCR)","10.1.0.1 - Early childhood education services (S)",98.1573057089226
"..Areas Outside National Capital Region (NCR)","10.1.0.2 - Primary education (S)",97.4314497733893
"..Areas Outside National Capital Region (NCR)","10.2 - SECONDARY EDUCATION  (S)",98.5000000000000
"..Areas Outside National Capital Region (NCR)","10.2.0 - Secondary education (S)",98.5000000000000
"..Areas Outside National Capital Region (NCR)","10.2.0.1 - Lower secondary general education services",98.0187009013883
"..Areas Outside National Capital Region (NCR)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",99.8438567212685
"..Areas Outside National Capital Region (NCR)","10.4 - TERTIARY EDUCATION (S)",98.2000000000000
"..Areas Outside National Capital Region (NCR)","10.4.0 - Tertiary education (s)",98.2000000000000
"..Areas Outside National Capital Region (NCR)","10.4.0.0 - Tertiary education (s)",98.2411599382685
"..Areas Outside National Capital Region (NCR)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",99.2000000000000
"..Areas Outside National Capital Region (NCR)","10.5.0 - Education not defined by level (s)",99.2000000000000
"..Areas Outside National Capital Region (NCR)","10.5.0.2 - Review classes for professional and licensure examination (S)",98.8490115325594
"..Areas Outside National Capital Region (NCR)","10.5.0.9 - Other education not defined by level (S)",100.1193116636800
"..Areas Outside National Capital Region (NCR)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",99.6000000000000
"..Areas Outside National Capital Region (NCR)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",99.6000000000000
"..Areas Outside National Capital Region (NCR)","11.1.1 - Restaurants, café and the like (S)",99.6000000000000
"..Areas Outside National Capital Region (NCR)","11.1.1.1 - Restaurants, café and the like - with full service (S)",99.5417470014849
"..Areas Outside National Capital Region (NCR)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..Areas Outside National Capital Region (NCR)","11.2.0 - Accommodation services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0044710981450
"..Areas Outside National Capital Region (NCR)","12 - FINANCIAL SERVICES",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.9 - Other financial services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",99.6000000000000
"..Areas Outside National Capital Region (NCR)","13.1 - PERSONAL CARE",99.6000000000000
"..Areas Outside National Capital Region (NCR)","13.1.1 - Electric appliances for personal care (SD)",99.9000000000000
"..Areas Outside National Capital Region (NCR)","13.1.1.1 - Electric appliances for personal care (SD)",99.9483094882331
"..Areas Outside National Capital Region (NCR)","13.1.2 - Other appliances, articles and products for personal care (ND)",99.6000000000000
"..Areas Outside National Capital Region (NCR)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",99.6578276303252
"..Areas Outside National Capital Region (NCR)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",99.1000000000000
"..Areas Outside National Capital Region (NCR)","13.1.3.1 - Hairdressing (S)",99.0275404969010
"..Areas Outside National Capital Region (NCR)","13.1.3.2 - Personal grooming treatments (S)",99.1965968016221
"..Areas Outside National Capital Region (NCR)","13.2 - OTHER PERSONAL EFFECTS",99.6000000000000
"..Areas Outside National Capital Region (NCR)","13.2.1 - Jewellery and watches (D)",99.8000000000000
"..Areas Outside National Capital Region (NCR)","13.2.1.1 - Jewellery and watches (D)",99.8119097917446
"..Areas Outside National Capital Region (NCR)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",99.7035375713831
"..Areas Outside National Capital Region (NCR)","13.2.9 - Other personal effects n.e.c. (SD)",99.6000000000000
"..Areas Outside National Capital Region (NCR)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",99.5464589185141
"..Areas Outside National Capital Region (NCR)","13.9 - OTHER SERVICES",100.5000000000000
"..Areas Outside National Capital Region (NCR)","13.9.0 - Other services (S)",100.5000000000000
"..Areas Outside National Capital Region (NCR)","13.9.0.9 - Other services n.e.c. (S)",100.4819382165240
"..Cordillera Administrative Region (CAR)","0 - ALL ITEMS",99.1000000000000
"..Cordillera Administrative Region (CAR)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",99.0000000000000
"..Cordillera Administrative Region (CAR)","01.1 - FOOD",98.9000000000000
"..Cordillera Administrative Region (CAR)","01.1.1 - Cereals and cereal products (ND)",100.8000000000000
"..Cordillera Administrative Region (CAR)","01.1.1.1 - Cereals (ND)",101.0310499983270
"..Cordillera Administrative Region (CAR)","01.1.1.12 - Rice",101.0365812933810
"..Cordillera Administrative Region (CAR)","01.1.1.16 - Corn",100.7112001441220
"..Cordillera Administrative Region (CAR)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",99.8817434882883
"..Cordillera Administrative Region (CAR)","01.1.1.2 - Flour of cereals (ND)",100.3553500407160
"..Cordillera Administrative Region (CAR)","01.1.1.3 - Bread and bakery products (ND)",99.4403001118192
"..Cordillera Administrative Region (CAR)","01.1.1.4 - Breakfast cereals (ND)",100.2209789318390
"..Cordillera Administrative Region (CAR)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",101.1677159934350
"..Cordillera Administrative Region (CAR)","01.1.1.9 - Other cereal and grain mill products (ND)",99.2048308175213
"..Cordillera Administrative Region (CAR)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",99.4000000000000
"..Cordillera Administrative Region (CAR)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",99.1336866552788
"..Cordillera Administrative Region (CAR)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",96.5803145058611
"..Cordillera Administrative Region (CAR)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",100.6031177023530
"..Cordillera Administrative Region (CAR)","01.1.3 - Fish and other seafood (ND)",98.3000000000000
"..Cordillera Administrative Region (CAR)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",98.4906092100390
"..Cordillera Administrative Region (CAR)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",94.7117382686710
"..Cordillera Administrative Region (CAR)","01.1.3.3 - Fish preparations (ND)",99.4965490546845
"..Cordillera Administrative Region (CAR)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",99.0438422743069
"..Cordillera Administrative Region (CAR)","01.1.3.6 - Other seafood preparations (ND)",97.7509703473555
"..Cordillera Administrative Region (CAR)","01.1.4 - Milk, other dairy products and eggs (ND)",98.8000000000000
"..Cordillera Administrative Region (CAR)","01.1.4.1 - Raw and whole milk (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.4.3 - Other milk and cream (ND)",99.2769178863096
"..Cordillera Administrative Region (CAR)","01.1.4.4 - Non-animal milk (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.4.5 - Cheese (ND)",101.1619764190500
"..Cordillera Administrative Region (CAR)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.4.7 - Milk-based dessert and beverages (ND)",100.1877452325230
"..Cordillera Administrative Region (CAR)","01.1.4.8 - Eggs (ND)",98.1456438547912
"..Cordillera Administrative Region (CAR)","01.1.5 - Oils and fats (ND)",99.2000000000000
"..Cordillera Administrative Region (CAR)","01.1.5.1 - Vegetable oils (ND)",98.6917429723657
"..Cordillera Administrative Region (CAR)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",100.3094702036070
"..Cordillera Administrative Region (CAR)","01.1.5.3 - Margarine and similar preparations (ND)",99.5034337558859
"..Cordillera Administrative Region (CAR)","01.1.5.9 - Other animal oils and fats (ND)",101.9422420795340
