"Geolocation","Commodity Description","2019 Mar" 
"....Benguet","09.3.1 - Garden products, plants and flowers (ND)",101.2000000000000
"....Benguet","09.3.1.1 - Garden products (ND)",99.7754528636835
"....Benguet","09.3.1.2 - Plants, seeds and flowers (ND)",102.6168318813350
"....Benguet","09.3.2 - Pets and products for pets (ND)",99.0000000000000
"....Benguet","09.3.2.2 - Products for pets and other household animals (ND)",99.0281329923274
"....Benguet","09.4 - RECREATIONAL SERVICES",110.2000000000000
"....Benguet","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Benguet","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Benguet","09.4.7 - Games of chance (S)",110.8000000000000
"....Benguet","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Benguet","09.5 - CULTURAL GOODS",100.0000000000000
"....Benguet","09.5.1 - Musical instruments (D)",100.0000000000000
"....Benguet","09.5.1.0 - Musical instruments (D)",99.9969686948225
"....Benguet","09.6 - CULTURAL SERVICES",100.0000000000000
"....Benguet","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Benguet","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Benguet","09.6.3 - Photographic services (S)",..
"....Benguet","09.6.3.0 - Photographic services (S)",..
"....Benguet","09.6.9 - Other cultural services (S)",..
"....Benguet","09.6.9.0 - Other cultural services (S)",..
"....Benguet","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",106.7000000000000
"....Benguet","09.7.1 - Books (SD)",112.4000000000000
"....Benguet","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",112.3624493824950
"....Benguet","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Benguet","09.7.2 - Newspapers and periodicals (ND)",106.0000000000000
"....Benguet","09.7.2.1 - Newspapers (ND)",102.1856013948100
"....Benguet","09.7.2.2 - Magazines and periodicals (ND)",109.7901483887960
"....Benguet","09.7.4 - Stationery and drawing materials (ND)",105.8000000000000
"....Benguet","09.7.4.0 - Stationery and drawing materials (ND)",105.7708945241520
"....Benguet","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Benguet","09.8.0 - Package holidays (S)",100.0000000000000
"....Benguet","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Benguet","10 - EDUCATION SERVICES",101.5000000000000
"....Benguet","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",103.6000000000000
"....Benguet","10.1.0 - Early chilhood and primary education (S)",103.6000000000000
"....Benguet","10.1.0.1 - Early childhood education services (S)",102.5893681043130
"....Benguet","10.1.0.2 - Primary education (S)",104.2420636230540
"....Benguet","10.2 - SECONDARY EDUCATION  (S)",102.3000000000000
"....Benguet","10.2.0 - Secondary education (S)",102.3000000000000
"....Benguet","10.2.0.1 - Lower secondary general education services",104.5012320667550
"....Benguet","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"....Benguet","10.4 - TERTIARY EDUCATION (S)",100.0000000000000
"....Benguet","10.4.0 - Tertiary education (s)",100.0000000000000
"....Benguet","10.4.0.0 - Tertiary education (s)",100.0000000000000
"....Benguet","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Benguet","10.5.0 - Education not defined by level (s)",..
"....Benguet","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Benguet","10.5.0.9 - Other education not defined by level (S)",..
"....Benguet","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.9000000000000
"....Benguet","11.1 - FOOD AND BEVERAGE SERVING SERVICES",102.0000000000000
"....Benguet","11.1.1 - Restaurants, café and the like (S)",102.0000000000000
"....Benguet","11.1.1.1 - Restaurants, café and the like - with full service (S)",102.0057725463790
"....Benguet","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Benguet","11.2.0 - Accommodation services (S)",100.0000000000000
"....Benguet","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Benguet","12 - FINANCIAL SERVICES",100.0000000000000
"....Benguet","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Benguet","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Benguet","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Benguet","12.2.9 - Other financial services (S)",..
"....Benguet","12.2.9.1 - Remittances fees (S)",..
"....Benguet","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",101.4000000000000
"....Benguet","13.1 - PERSONAL CARE",101.3000000000000
"....Benguet","13.1.1 - Electric appliances for personal care (SD)",..
"....Benguet","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Benguet","13.1.2 - Other appliances, articles and products for personal care (ND)",101.2000000000000
"....Benguet","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.2049474377000
"....Benguet","13.1.3 - Hairdressing salons and personal grooming establishments (S)",102.0000000000000
"....Benguet","13.1.3.1 - Hairdressing (S)",103.9900742469470
"....Benguet","13.1.3.2 - Personal grooming treatments (S)",100.0000000000000
"....Benguet","13.2 - OTHER PERSONAL EFFECTS",102.7000000000000
"....Benguet","13.2.1 - Jewellery and watches (D)",100.2000000000000
"....Benguet","13.2.1.1 - Jewellery and watches (D)",100.0318547614040
"....Benguet","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.6630782432330
"....Benguet","13.2.9 - Other personal effects n.e.c. (SD)",103.0000000000000
"....Benguet","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",103.0188489215380
"....Benguet","13.9 - OTHER SERVICES",100.4000000000000
"....Benguet","13.9.0 - Other services (S)",100.4000000000000
"....Benguet","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Ifugao","0 - ALL ITEMS",104.6000000000000
"....Ifugao","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",103.5000000000000
"....Ifugao","01.1 - FOOD",103.5000000000000
"....Ifugao","01.1.1 - Cereals and cereal products (ND)",103.9000000000000
"....Ifugao","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",103.9179586158830
"....Ifugao","01.1.1.2 - Flour of cereals (ND)",100.3827227993440
"....Ifugao","01.1.1.3 - Bread and bakery products (ND)",105.9037225984830
"....Ifugao","01.1.1.4 - Breakfast cereals (ND)",109.8902052684110
"....Ifugao","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",100.5467678238720
"....Ifugao","01.1.1.9 - Other cereal and grain mill products (ND)",100.8839901552120
"....Ifugao","01.1.2 - Meat and other parts of slaughtered land animals (ND)",108.2000000000000
"....Ifugao","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Ifugao","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",102.3594891457420
"....Ifugao","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",108.7589035614700
"....Ifugao","01.1.3 - Fish and other seafood (ND)",88.0000000000000
"....Ifugao","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",65.8714077431678
"....Ifugao","01.1.3.3 - Fish preparations (ND)",101.8540132119650
"....Ifugao","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",97.9878696761959
"....Ifugao","01.1.3.6 - Other seafood preparations (ND)",122.6721380725360
"....Ifugao","01.1.4 - Milk, other dairy products and eggs (ND)",100.7000000000000
"....Ifugao","01.1.4.1 - Raw and whole milk (ND)",..
"....Ifugao","01.1.4.3 - Other milk and cream (ND)",100.6902732363520
"....Ifugao","01.1.4.4 - Non-animal milk (ND)",..
"....Ifugao","01.1.4.5 - Cheese (ND)",113.5550105861620
"....Ifugao","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Ifugao","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Ifugao","01.1.4.8 - Eggs (ND)",100.4485538109070
"....Ifugao","01.1.5 - Oils and fats (ND)",99.4000000000000
"....Ifugao","01.1.5.1 - Vegetable oils (ND)",100.0000000000000
"....Ifugao","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Ifugao","01.1.5.3 - Margarine and similar preparations (ND)",95.3188815582784
"....Ifugao","01.1.5.9 - Other animal oils and fats (ND)",..
"....Ifugao","01.1.6 - Fruits and nuts (ND)",107.0000000000000
"....Ifugao","01.1.6.2 - Citrus fruits, fresh (ND)",134.9419548436340
"....Ifugao","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",94.9947497374869
"....Ifugao","01.1.6.5 - Other fruits, fresh (ND)",..
"....Ifugao","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Ifugao","01.1.6.8 - Nuts, in shell or shelled (ND)",98.0764515555213
"....Ifugao","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",100.0000000000000
"....Ifugao","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",107.1000000000000
"....Ifugao","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",104.4850262409240
"....Ifugao","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",111.1949949390520
"....Ifugao","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",114.6618527713650
"....Ifugao","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",100.0273528722490
"....Ifugao","01.1.8 - Sugar, confectionery and desserts (ND)",109.2000000000000
"....Ifugao","01.1.8.1 - Cane and beet sugar (ND)",110.8628830657760
"....Ifugao","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",100.0000000000000
"....Ifugao","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",119.0227604927960
"....Ifugao","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",100.0000000000000
"....Ifugao","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.0000000000000
"....Ifugao","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.6017022526530
"....Ifugao","01.1.9 - Ready-made food and other food products n.e.c. (ND)",103.8000000000000
"....Ifugao","01.1.9.2 - Baby food (ND)",103.9498164557680
"....Ifugao","01.1.9.3 - Salt, condiments and sauces (ND)",102.2680358533180
"....Ifugao","01.1.9.4 - Spices, culinary herbs and seeds (ND)",106.0545832528540
"....Ifugao","01.1.9.9 - Other food products n.e.c. (ND)",103.2640873152490
"....Ifugao","01.2 - NON-ALCOHOLIC BEVERAGES",103.6000000000000
"....Ifugao","01.2.1 - Fruit and vegetable juices (ND)",108.0000000000000
"....Ifugao","01.2.1.0 - Fruit and vegetable juices (ND)",107.9623787453900
"....Ifugao","01.2.2 - Coffee and coffee substitutes (ND)",102.8000000000000
"....Ifugao","01.2.2.0 - Coffee and coffee substitutes (ND)",102.7812039274980
"....Ifugao","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.5000000000000
"....Ifugao","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.5436045160990
"....Ifugao","01.2.4 - Cocoa drinks (ND)",104.3000000000000
"....Ifugao","01.2.4.0 - Cocoa drinks (ND)",104.3014620316100
"....Ifugao","01.2.5 - Water (ND)",100.5000000000000
"....Ifugao","01.2.5.0 - Water (ND)",100.4710420514920
"....Ifugao","01.2.6 - Soft drinks (ND)",101.9000000000000
"....Ifugao","01.2.6.0 - Soft drinks (ND)",101.8780216016240
"....Ifugao","01.2.9 - Other non-alcoholic beverages (ND)",100.9000000000000
"....Ifugao","01.2.9.0 - Other non-alcoholic beverages (ND)",100.9025331370090
"....Ifugao","02 - ALCOHOLIC BEVERAGES AND TOBACCO",105.5000000000000
"....Ifugao","02.1 - ALCOHOLIC BEVERAGES",104.0000000000000
"....Ifugao","02.1.1 - Spirits and liquors (ND)",103.9000000000000
"....Ifugao","02.1.1.0 - Spirits and liquors (ND)",103.9240358551230
"....Ifugao","02.1.2 - Wine (ND)",109.7000000000000
"....Ifugao","02.1.2.1 - Wine from grapes (ND)",109.7386308897250
"....Ifugao","02.1.2.2 - Wine from other sources (ND)",..
"....Ifugao","02.1.3 - Beer (ND)",103.5000000000000
"....Ifugao","02.1.3.0 - Beer (ND)",103.5017502391740
"....Ifugao","02.3 - TOBACCO",110.0000000000000
"....Ifugao","02.3.0 - Tobacco (ND)",110.0000000000000
"....Ifugao","02.3.0.1 - Cigarettes (ND)",120.5945236921980
"....Ifugao","02.3.0.2 - Cigars (ND)",..
"....Ifugao","02.3.0.9 - Other tobacco products (ND)",100.0000000000000
"....Ifugao","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Ifugao","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Ifugao","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Ifugao","02.900 - NON-FOOD",104.9000000000000
"....Ifugao","03 - CLOTHING AND FOOTWEAR",103.9000000000000
"....Ifugao","03.1 - CLOTHING",103.1000000000000
"....Ifugao","03.1.1 - Clothing materials (SD)",99.9000000000000
"....Ifugao","03.1.1.0 - Clothing materials (SD)",99.8662955764690
"....Ifugao","03.1.2 - Garments (SD)",103.1000000000000
"....Ifugao","03.1.2.1 - Garments for men or boys (SD)",101.4781503696370
"....Ifugao","03.1.2.2 - Garments for women or girls (SD)",105.0470704826450
"....Ifugao","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",101.3718070009460
"....Ifugao","03.1.2.4 - School uniforms (SD)",..
"....Ifugao","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.1000000000000
"....Ifugao","03.1.3.1 - Other articles of clothing (SD)",100.0000000000000
"....Ifugao","03.1.3.2 - Clothing accessories (SD)",102.3471019139100
"....Ifugao","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",112.5000000000000
"....Ifugao","03.1.4.1 - Cleaning of clothing (S)",100.0000000000000
"....Ifugao","03.1.4.2 - Repair, tailoring and hire of clothing (S)",113.5035204332750
"....Ifugao","03.2 - FOOTWEAR",105.9000000000000
"....Ifugao","03.2.1 - Shoes and other footwear (SD)",105.9000000000000
"....Ifugao","03.2.1.1 - Footwear for men (SD)",105.4669719826250
"....Ifugao","03.2.1.2 - Footwear for women (SD)",107.1286993019040
"....Ifugao","03.2.1.3 - Footwear for infants and children (SD)",105.2695384995710
"....Ifugao","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.0000000000000
"....Ifugao","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.0000000000000
"....Ifugao","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",107.0000000000000
"....Ifugao","04.1 - ACTUAL RENTALS FOR HOUSING",107.7000000000000
"....Ifugao","04.1.1 - Actual rentals paid by tenants for main residence (S)",107.7000000000000
"....Ifugao","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",107.7439736480660
"....Ifugao","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.3000000000000
"....Ifugao","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",102.6000000000000
"....Ifugao","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",102.5668049482370
"....Ifugao","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",101.2000000000000
"....Ifugao","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",101.2054060140050
"....Ifugao","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Ifugao","04.4.1 - Water supply (ND)",100.0000000000000
"....Ifugao","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Ifugao","04.5 - ELECTRICITY, GAS AND OTHER FUELS",107.1000000000000
"....Ifugao","04.5.3 - Liquid fuels (ND)",106.0000000000000
"....Ifugao","04.5.3.0 - Liquid fuels (ND)",106.0330565490730
"....Ifugao","04.5.4 - Solid fuels (ND)",107.1000000000000
"....Ifugao","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",107.1454963860890
"....Ifugao","04.5.4.3 - Charcoal (ND)",104.3123483860860
"....Ifugao","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.9000000000000
"....Ifugao","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.7000000000000
"....Ifugao","05.1.1 - Furniture, furnishings and loose carpets (D)",100.7000000000000
"....Ifugao","05.1.1.1 - Household furniture (D)",100.7978451313600
"....Ifugao","05.1.1.3 - Lighting equipment (D)",100.0000000000000
"....Ifugao","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Ifugao","05.2 - HOUSEHOLD TEXTILES",98.1000000000000
"....Ifugao","05.2.1 - Household textiles (SD)",98.1000000000000
"....Ifugao","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0000000000000
"....Ifugao","05.2.1.2 - Bed linen and bedding (SD)",97.4205164619491
"....Ifugao","05.2.1.3 - Table linen and bathroom linen (SD)",100.0000000000000
"....Ifugao","05.2.1.9 - Other household textiles (SD)",100.0000000000000
"....Ifugao","05.3 - HOUSEHOLD APPLIANCES",102.3000000000000
"....Ifugao","05.3.1 - Major household appliances, whether electric or not (D)",101.8000000000000
"....Ifugao","05.3.1.1 - Major kitchen appliances (D)",102.6939651877700
"....Ifugao","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Ifugao","05.3.1.3 - Heaters, air conditioners (D)",..
"....Ifugao","05.3.2 - Small household appliances (SD)",104.6000000000000
"....Ifugao","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.0000000000000
"....Ifugao","05.3.2.9 - Other small household appliances (SD)",106.9560154296060
"....Ifugao","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Ifugao","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Ifugao","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",101.3000000000000
"....Ifugao","05.4.0 - Glassware, tableware and household utensils (SD)",101.3000000000000
"....Ifugao","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.9046964163010
"....Ifugao","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.0000000000000
"....Ifugao","05.4.0.3 - Kitchen utensils and articles (SD)",102.6284026418040
"....Ifugao","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.6000000000000
"....Ifugao","05.5.1 - Motorized tools and equipment (D)",..
"....Ifugao","05.5.1.0 - Motorized tools and equipment (D)",..
"....Ifugao","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.6000000000000
"....Ifugao","05.5.2.1 - Non-motorized tools (SD)",100.0000000000000
"....Ifugao","05.5.2.2 - Miscellaneous accessories (SD)",101.1190084052170
"....Ifugao","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",100.9000000000000
"....Ifugao","05.6.1 - Non-durable household goods (ND)",101.1000000000000
"....Ifugao","05.6.1.1 - Household cleaning and maintenance products (ND)",101.1154201330100
"....Ifugao","05.6.1.9 - Other non-durable household goods (ND)",101.1015058984710
"....Ifugao","05.6.2 - Domestic services and household services (S)",100.0000000000000
"....Ifugao","05.6.2.1 - Domestic services by paid staff (S)",100.0000000000000
"....Ifugao","06 - HEALTH",108.2000000000000
"....Ifugao","06.1 - MEDICINES AND HEALTH PRODUCTS",103.0000000000000
"....Ifugao","06.1.1 - Medicines (ND)",103.2000000000000
"....Ifugao","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",103.1567554352600
"....Ifugao","06.1.2 - Medical products (ND)",102.9000000000000
"....Ifugao","06.1.2.1 - Medical diagnostic products (ND)",100.0000000000000
"....Ifugao","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Ifugao","06.1.2.3 - Treatment devices for personal use (ND)",108.7275985063440
"....Ifugao","06.1.3 - Assistive products (D)",100.0000000000000
"....Ifugao","06.1.3.1 - Assistive products for vision (D)",100.0000000000000
"....Ifugao","06.2 - OUTPATIENT CARE SERVICES",102.9000000000000
"....Ifugao","06.2.1 - Preventive care services (S)",..
"....Ifugao","06.2.1.9 - Other preventive services (S)",..
"....Ifugao","06.2.2 - Outpatient dental services (S)",102.9000000000000
"....Ifugao","06.2.2.1 - Dental preventive services (S)",102.8574108084870
"....Ifugao","06.2.3 - Other outpatient care services (S)",..
"....Ifugao","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Ifugao","06.3 - INPATIENT CARE SERVICES",125.9000000000000
"....Ifugao","06.3.1 - Inpatient curative and rehabilitative services (S)",125.9000000000000
"....Ifugao","06.3.1.0 - Inpatient curative and rehabilitative services (S)",125.8895611255160
"....Ifugao","06.4 - OTHER HEALTH SERVICES",100.0000000000000
"....Ifugao","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",100.0000000000000
"....Ifugao","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",100.0000000000000
"....Ifugao","07 - TRANSPORT",108.2000000000000
"....Ifugao","07.1 - PURCHASE OF VEHICLES",..
"....Ifugao","07.1.1 - Motor cars (D)",..
"....Ifugao","07.1.1.1 - New motor cars (D)",..
"....Ifugao","07.1.2 - Motorcycles (D)",..
"....Ifugao","07.1.2.0 - Motorcycles (D)",..
"....Ifugao","07.1.3 - Bicycles (D)",..
"....Ifugao","07.1.3.0 - Bicycles (D)",..
"....Ifugao","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",107.3000000000000
"....Ifugao","07.2.1 - Parts and accessories for personal transport equipment (SD)",109.2000000000000
"....Ifugao","07.2.1.1 - Tires (SD)",111.1228560056510
"....Ifugao","07.2.1.2 - Parts for personal transport equipment (SD)",103.4465453308870
"....Ifugao","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Ifugao","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",99.8000000000000
"....Ifugao","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Ifugao","07.2.2.4 - Lubricants (ND)",99.7782935565185
"....Ifugao","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Ifugao","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Ifugao","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Ifugao","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Ifugao","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Ifugao","07.3 - PASSENGER TRANSPORT SERVICES",108.6000000000000
"....Ifugao","07.3.1 - Passenger transport by railway (S)",..
"....Ifugao","07.3.1.1 - Passenger transport by train (S)",..
"....Ifugao","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Ifugao","07.3.2 - Passenger transport by road (S)",108.6000000000000
"....Ifugao","07.3.2.1 - Passenger transport by bus and coach (S)",114.8017845099630
"....Ifugao","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Ifugao","07.3.2.9 - Other passenger transport by road (S)",106.4608860062680
"....Ifugao","07.3.3 - Passenger transport by air (S)",..
"....Ifugao","07.3.3.1 - Passenger transport by air, domestic (S)",..
"....Ifugao","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Ifugao","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Ifugao","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Ifugao","07.4.1 - Postal and courier services (S)",..
"....Ifugao","07.4.1.1 - Letter handling services (S)",..
"....Ifugao","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Ifugao","08 - INFORMATION AND COMMUNICATION",99.8000000000000
"....Ifugao","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"....Ifugao","08.1.1 - Fixed telephone equipment (D)",..
"....Ifugao","08.1.1.0 - Fixed telephone equipment (D)",..
"....Ifugao","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Ifugao","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Ifugao","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Ifugao","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Ifugao","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0000000000000
"....Ifugao","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Ifugao","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Ifugao","08.1.5 - Unrecorded recording media (SD)",..
"....Ifugao","08.1.5.0 - Unrecorded recording media (SD)",..
"....Ifugao","08.3 - INFORMATION AND COMMUNICATION SERVICES",99.7000000000000
"....Ifugao","08.3.1 - Fixed communication services (S)",..
"....Ifugao","08.3.1.0 - Fixed communication services (S)",..
"....Ifugao","08.3.2 - Mobile communication services (S)",99.7000000000000
"....Ifugao","08.3.2.0 - Mobile communication services (S)",99.6963827404508
"....Ifugao","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Ifugao","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Ifugao","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Ifugao","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Ifugao","09 - RECREATION, SPORT AND CULTURE",107.4000000000000
"....Ifugao","09.1 - RECREATIONAL DURABLES",..
"....Ifugao","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Ifugao","09.1.1.1 - Cameras (D)",..
"....Ifugao","09.2 - OTHER RECREATIONAL GOODS",100.0000000000000
"....Ifugao","09.2.1 - Games, toys and hobbies (SD)",100.0000000000000
"....Ifugao","09.2.1.2 - Other games, toys and hobbies (SD)",100.0000000000000
"....Ifugao","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Ifugao","09.2.2.1 - Equipment for sport (SD)",..
"....Ifugao","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Ifugao","09.3 - GARDEN PRODUCTS AND PETS",100.0000000000000
"....Ifugao","09.3.1 - Garden products, plants and flowers (ND)",100.0000000000000
"....Ifugao","09.3.1.1 - Garden products (ND)",100.0000000000000
"....Ifugao","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Ifugao","09.3.2 - Pets and products for pets (ND)",100.0000000000000
"....Ifugao","09.3.2.2 - Products for pets and other household animals (ND)",100.0000000000000
"....Ifugao","09.4 - RECREATIONAL SERVICES",110.8000000000000
"....Ifugao","09.4.6 - Recreational and sporting services (S)",..
"....Ifugao","09.4.6.2 - Sporting services - practice (S)",..
"....Ifugao","09.4.7 - Games of chance (S)",110.8000000000000
"....Ifugao","09.4.7.0 - Games of chance (S)",110.7811622415080
"....Ifugao","09.5 - CULTURAL GOODS",..
"....Ifugao","09.5.1 - Musical instruments (D)",..
"....Ifugao","09.5.1.0 - Musical instruments (D)",..
"....Ifugao","09.6 - CULTURAL SERVICES",100.0000000000000
"....Ifugao","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Ifugao","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Ifugao","09.6.3 - Photographic services (S)",..
"....Ifugao","09.6.3.0 - Photographic services (S)",..
"....Ifugao","09.6.9 - Other cultural services (S)",100.0000000000000
"....Ifugao","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Ifugao","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",108.7000000000000
"....Ifugao","09.7.1 - Books (SD)",..
"....Ifugao","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Ifugao","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Ifugao","09.7.2 - Newspapers and periodicals (ND)",100.3000000000000
"....Ifugao","09.7.2.1 - Newspapers (ND)",100.0725515434350
"....Ifugao","09.7.2.2 - Magazines and periodicals (ND)",100.5093378607810
"....Ifugao","09.7.4 - Stationery and drawing materials (ND)",109.1000000000000
