"Geolocation","Commodity Description","2024 Feb" 
"....Ifugao","13.1.2 - Other appliances, articles and products for personal care (ND)",116.5000000000000
"....Ifugao","13.1.2.0 - Other appliances, articles and products for personal care (ND)",116.4742162554940
"....Ifugao","13.1.3 - Hairdressing salons and personal grooming establishments (S)",159.7000000000000
"....Ifugao","13.1.3.1 - Hairdressing (S)",170.0563650360820
"....Ifugao","13.1.3.2 - Personal grooming treatments (S)",149.4066906523050
"....Ifugao","13.2 - OTHER PERSONAL EFFECTS",110.2000000000000
"....Ifugao","13.2.1 - Jewellery and watches (D)",114.8000000000000
"....Ifugao","13.2.1.1 - Jewellery and watches (D)",106.0800074773340
"....Ifugao","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",132.2576378785870
"....Ifugao","13.2.9 - Other personal effects n.e.c. (SD)",109.9000000000000
"....Ifugao","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",109.8723410497960
"....Ifugao","13.9 - OTHER SERVICES",100.4000000000000
"....Ifugao","13.9.0 - Other services (S)",100.4000000000000
"....Ifugao","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Kalinga","0 - ALL ITEMS",125.8000000000000
"....Kalinga","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",127.1000000000000
"....Kalinga","01.1 - FOOD",127.0000000000000
"....Kalinga","01.1.1 - Cereals and cereal products (ND)",119.1000000000000
"....Kalinga","01.1.1.1 - Cereals (ND)",113.9033052006730
"....Kalinga","01.1.1.12 - Rice",113.6120451539630
"....Kalinga","01.1.1.16 - Corn",149.5513459621140
"....Kalinga","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",145.3133217275320
"....Kalinga","01.1.1.2 - Flour of cereals (ND)",147.4754980741830
"....Kalinga","01.1.1.3 - Bread and bakery products (ND)",140.7153673111030
"....Kalinga","01.1.1.4 - Breakfast cereals (ND)",..
"....Kalinga","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",138.9068144860570
"....Kalinga","01.1.1.9 - Other cereal and grain mill products (ND)",189.4789427858830
"....Kalinga","01.1.2 - Meat and other parts of slaughtered land animals (ND)",127.6000000000000
"....Kalinga","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",131.7994604607600
"....Kalinga","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Kalinga","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..
"....Kalinga","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",111.7320556631970
"....Kalinga","01.1.3 - Fish and other seafood (ND)",131.8000000000000
"....Kalinga","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",128.5070881016670
"....Kalinga","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",168.8048615800130
"....Kalinga","01.1.3.3 - Fish preparations (ND)",111.2138195204260
"....Kalinga","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",302.5383313676220
"....Kalinga","01.1.3.6 - Other seafood preparations (ND)",..
"....Kalinga","01.1.4 - Milk, other dairy products and eggs (ND)",138.0000000000000
"....Kalinga","01.1.4.1 - Raw and whole milk (ND)",..
"....Kalinga","01.1.4.3 - Other milk and cream (ND)",119.2909484485360
"....Kalinga","01.1.4.4 - Non-animal milk (ND)",..
"....Kalinga","01.1.4.5 - Cheese (ND)",126.0621604292510
"....Kalinga","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Kalinga","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Kalinga","01.1.4.8 - Eggs (ND)",158.2916988289480
"....Kalinga","01.1.5 - Oils and fats (ND)",147.5000000000000
"....Kalinga","01.1.5.1 - Vegetable oils (ND)",128.5373983156270
"....Kalinga","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Kalinga","01.1.5.3 - Margarine and similar preparations (ND)",199.2399718508100
"....Kalinga","01.1.5.9 - Other animal oils and fats (ND)",..
"....Kalinga","01.1.6 - Fruits and nuts (ND)",132.8000000000000
"....Kalinga","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",134.5193487852880
"....Kalinga","01.1.6.2 - Citrus fruits, fresh (ND)",132.2764212861120
"....Kalinga","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",100.6748047615440
"....Kalinga","01.1.6.5 - Other fruits, fresh (ND)",..
"....Kalinga","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Kalinga","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Kalinga","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",120.4510813181470
"....Kalinga","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",126.9000000000000
"....Kalinga","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",102.5513547774510
"....Kalinga","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",118.2134059812250
"....Kalinga","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",139.4090263074950
"....Kalinga","01.1.7.4 - Other vegetables, fresh or chilled (ND)",154.3857778009390
"....Kalinga","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",165.1968800667370
"....Kalinga","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",109.1932906986880
"....Kalinga","01.1.8 - Sugar, confectionery and desserts (ND)",162.7000000000000
"....Kalinga","01.1.8.1 - Cane and beet sugar (ND)",174.5054580160760
"....Kalinga","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",115.3482508666880
"....Kalinga","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",148.3070576101370
"....Kalinga","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Kalinga","01.1.8.6 - Ice, ice cream and sorbet (ND)",126.1564339781330
"....Kalinga","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",106.0000000000000
"....Kalinga","01.1.9 - Ready-made food and other food products n.e.c. (ND)",136.5000000000000
"....Kalinga","01.1.9.2 - Baby food (ND)",122.1765345916920
"....Kalinga","01.1.9.3 - Salt, condiments and sauces (ND)",142.7876923639660
"....Kalinga","01.1.9.4 - Spices, culinary herbs and seeds (ND)",148.7726460649610
"....Kalinga","01.1.9.9 - Other food products n.e.c. (ND)",110.1251203223550
"....Kalinga","01.2 - NON-ALCOHOLIC BEVERAGES",129.3000000000000
"....Kalinga","01.2.1 - Fruit and vegetable juices (ND)",113.8000000000000
"....Kalinga","01.2.1.0 - Fruit and vegetable juices (ND)",113.7677626033380
"....Kalinga","01.2.2 - Coffee and coffee substitutes (ND)",145.3000000000000
"....Kalinga","01.2.2.0 - Coffee and coffee substitutes (ND)",145.2954375056170
"....Kalinga","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Kalinga","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Kalinga","01.2.4 - Cocoa drinks (ND)",124.1000000000000
"....Kalinga","01.2.4.0 - Cocoa drinks (ND)",124.1297181625700
"....Kalinga","01.2.5 - Water (ND)",..
"....Kalinga","01.2.5.0 - Water (ND)",..
"....Kalinga","01.2.6 - Soft drinks (ND)",111.4000000000000
"....Kalinga","01.2.6.0 - Soft drinks (ND)",111.3801452784500
"....Kalinga","01.2.9 - Other non-alcoholic beverages (ND)",127.5000000000000
"....Kalinga","01.2.9.0 - Other non-alcoholic beverages (ND)",127.4599458371510
"....Kalinga","02 - ALCOHOLIC BEVERAGES AND TOBACCO",183.5000000000000
"....Kalinga","02.1 - ALCOHOLIC BEVERAGES",148.4000000000000
"....Kalinga","02.1.1 - Spirits and liquors (ND)",149.4000000000000
"....Kalinga","02.1.1.0 - Spirits and liquors (ND)",149.3539517018370
"....Kalinga","02.1.2 - Wine (ND)",..
"....Kalinga","02.1.2.1 - Wine from grapes (ND)",..
"....Kalinga","02.1.2.2 - Wine from other sources (ND)",..
"....Kalinga","02.1.3 - Beer (ND)",143.3000000000000
"....Kalinga","02.1.3.0 - Beer (ND)",143.2734719429550
"....Kalinga","02.3 - TOBACCO",231.2000000000000
"....Kalinga","02.3.0 - Tobacco (ND)",231.2000000000000
"....Kalinga","02.3.0.1 - Cigarettes (ND)",251.2889087830950
"....Kalinga","02.3.0.2 - Cigars (ND)",..
"....Kalinga","02.3.0.9 - Other tobacco products (ND)",149.8141359581970
"....Kalinga","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Kalinga","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Kalinga","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Kalinga","02.900 - NON-FOOD",122.1000000000000
"....Kalinga","03 - CLOTHING AND FOOTWEAR",127.6000000000000
"....Kalinga","03.1 - CLOTHING",114.9000000000000
"....Kalinga","03.1.1 - Clothing materials (SD)",..
"....Kalinga","03.1.1.0 - Clothing materials (SD)",..
"....Kalinga","03.1.2 - Garments (SD)",114.9000000000000
"....Kalinga","03.1.2.1 - Garments for men or boys (SD)",113.1123636057060
"....Kalinga","03.1.2.2 - Garments for women or girls (SD)",115.9868548817090
"....Kalinga","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",141.5962453809850
"....Kalinga","03.1.2.4 - School uniforms (SD)",..
"....Kalinga","03.1.3 - Other articles of clothing and clothing accessories (SD)",117.7000000000000
"....Kalinga","03.1.3.1 - Other articles of clothing (SD)",113.8920347300870
"....Kalinga","03.1.3.2 - Clothing accessories (SD)",136.3790321881920
"....Kalinga","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",105.4000000000000
"....Kalinga","03.1.4.1 - Cleaning of clothing (S)",..
"....Kalinga","03.1.4.2 - Repair, tailoring and hire of clothing (S)",105.4258510499540
"....Kalinga","03.2 - FOOTWEAR",153.0000000000000
"....Kalinga","03.2.1 - Shoes and other footwear (SD)",153.0000000000000
"....Kalinga","03.2.1.1 - Footwear for men (SD)",151.3169452165980
"....Kalinga","03.2.1.2 - Footwear for women (SD)",178.6768937953930
"....Kalinga","03.2.1.3 - Footwear for infants and children (SD)",136.0120035006610
"....Kalinga","03.2.2 - Cleaning, repair, and hire of footwear (S)",132.1000000000000
"....Kalinga","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",132.1151288980400
"....Kalinga","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",109.0000000000000
"....Kalinga","04.1 - ACTUAL RENTALS FOR HOUSING",98.7000000000000
"....Kalinga","04.1.1 - Actual rentals paid by tenants for main residence (S)",98.7000000000000
"....Kalinga","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",98.6714592804031
"....Kalinga","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",125.4000000000000
"....Kalinga","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",125.4000000000000
"....Kalinga","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",125.3571208399250
"....Kalinga","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
"....Kalinga","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
"....Kalinga","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Kalinga","04.4.1 - Water supply (ND)",100.0000000000000
"....Kalinga","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Kalinga","04.5 - ELECTRICITY, GAS AND OTHER FUELS",116.4000000000000
"....Kalinga","04.5.1 - Electricity (ND)",113.6000000000000
"....Kalinga","04.5.1.0 - Electricity (ND)",113.6161476282280
"....Kalinga","04.5.2 - Gas (ND)",141.3000000000000
"....Kalinga","04.5.2.2 - Liquefied hydrocarbons (ND)",141.2847083095930
"....Kalinga","04.5.3 - Liquid fuels (ND)",144.8000000000000
"....Kalinga","04.5.3.0 - Liquid fuels (ND)",144.7845178077740
"....Kalinga","04.5.4 - Solid fuels (ND)",95.6000000000000
"....Kalinga","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",95.4294032023290
"....Kalinga","04.5.4.3 - Charcoal (ND)",150.6178087464020
"....Kalinga","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",134.2000000000000
"....Kalinga","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",155.7000000000000
"....Kalinga","05.1.1 - Furniture, furnishings and loose carpets (D)",155.7000000000000
"....Kalinga","05.1.1.1 - Household furniture (D)",155.7390202389250
"....Kalinga","05.1.1.3 - Lighting equipment (D)",..
"....Kalinga","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Kalinga","05.2 - HOUSEHOLD TEXTILES",109.7000000000000
"....Kalinga","05.2.1 - Household textiles (SD)",109.7000000000000
"....Kalinga","05.2.1.1 - Furnishing fabrics and curtains (SD)",108.0369724501300
"....Kalinga","05.2.1.2 - Bed linen and bedding (SD)",108.9338294365150
"....Kalinga","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....Kalinga","05.2.1.9 - Other household textiles (SD)",124.9232540525980
"....Kalinga","05.3 - HOUSEHOLD APPLIANCES",121.9000000000000
"....Kalinga","05.3.1 - Major household appliances, whether electric or not (D)",121.9000000000000
"....Kalinga","05.3.1.1 - Major kitchen appliances (D)",121.9102749638210
"....Kalinga","05.3.1.2 - Major laundry appliances (D)",..
"....Kalinga","05.3.1.3 - Heaters, air conditioners (D)",..
"....Kalinga","05.3.2 - Small household appliances (SD)",..
"....Kalinga","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Kalinga","05.3.2.9 - Other small household appliances (SD)",..
"....Kalinga","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Kalinga","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Kalinga","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",133.8000000000000
"....Kalinga","05.4.0 - Glassware, tableware and household utensils (SD)",133.8000000000000
"....Kalinga","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",113.3278196516940
"....Kalinga","05.4.0.2 - Cutlery, flatware and silverware (SD)",176.2572402966490
"....Kalinga","05.4.0.3 - Kitchen utensils and articles (SD)",153.5640806592440
"....Kalinga","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",118.7000000000000
"....Kalinga","05.5.1 - Motorized tools and equipment (D)",..
"....Kalinga","05.5.1.0 - Motorized tools and equipment (D)",..
"....Kalinga","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",118.7000000000000
"....Kalinga","05.5.2.1 - Non-motorized tools (SD)",118.3709926948230
"....Kalinga","05.5.2.2 - Miscellaneous accessories (SD)",119.0366686343200
"....Kalinga","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",137.9000000000000
"....Kalinga","05.6.1 - Non-durable household goods (ND)",128.4000000000000
"....Kalinga","05.6.1.1 - Household cleaning and maintenance products (ND)",117.4585929154790
"....Kalinga","05.6.1.9 - Other non-durable household goods (ND)",132.0168797204760
"....Kalinga","05.6.2 - Domestic services and household services (S)",179.7000000000000
"....Kalinga","05.6.2.1 - Domestic services by paid staff (S)",179.7322677546800
"....Kalinga","06 - HEALTH",139.1000000000000
"....Kalinga","06.1 - MEDICINES AND HEALTH PRODUCTS",141.2000000000000
"....Kalinga","06.1.1 - Medicines (ND)",140.4000000000000
"....Kalinga","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",140.3793017537310
"....Kalinga","06.1.2 - Medical products (ND)",104.6000000000000
"....Kalinga","06.1.2.1 - Medical diagnostic products (ND)",..
"....Kalinga","06.1.2.2 - Prevention and protective devices (ND)",27.7823925728716
"....Kalinga","06.1.2.3 - Treatment devices for personal use (ND)",181.4058956916100
"....Kalinga","06.1.3 - Assistive products (D)",155.5000000000000
"....Kalinga","06.1.3.1 - Assistive products for vision (D)",155.5012224938880
"....Kalinga","06.2 - OUTPATIENT CARE SERVICES",149.9000000000000
"....Kalinga","06.2.1 - Preventive care services (S)",160.4000000000000
"....Kalinga","06.2.1.9 - Other preventive services (S)",160.3563474387530
"....Kalinga","06.2.2 - Outpatient dental services (S)",132.5000000000000
"....Kalinga","06.2.2.1 - Dental preventive services (S)",132.5003374983120
"....Kalinga","06.2.3 - Other outpatient care services (S)",..
"....Kalinga","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Kalinga","06.3 - INPATIENT CARE SERVICES",129.3000000000000
"....Kalinga","06.3.1 - Inpatient curative and rehabilitative services (S)",129.3000000000000
"....Kalinga","06.3.1.0 - Inpatient curative and rehabilitative services (S)",129.3168659803910
"....Kalinga","06.4 - OTHER HEALTH SERVICES",157.8000000000000
"....Kalinga","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",157.8000000000000
"....Kalinga","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",157.8271861022880
"....Kalinga","07 - TRANSPORT",123.1000000000000
"....Kalinga","07.1 - PURCHASE OF VEHICLES",..
"....Kalinga","07.1.1 - Motor cars (D)",..
"....Kalinga","07.1.1.1 - New motor cars (D)",..
"....Kalinga","07.1.2 - Motorcycles (D)",..
"....Kalinga","07.1.2.0 - Motorcycles (D)",..
"....Kalinga","07.1.3 - Bicycles (D)",..
"....Kalinga","07.1.3.0 - Bicycles (D)",..
"....Kalinga","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",124.0000000000000
"....Kalinga","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"....Kalinga","07.2.1.1 - Tires (SD)",..
"....Kalinga","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....Kalinga","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Kalinga","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",124.0000000000000
"....Kalinga","07.2.2.1 - Diesel (ND)",136.6685827662300
"....Kalinga","07.2.2.2 - Gasoline (ND)",116.1417062608420
"....Kalinga","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Kalinga","07.2.2.4 - Lubricants (ND)",108.3723596404890
"....Kalinga","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....Kalinga","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....Kalinga","07.2.4 - Other services in respect of personal transport equipment (S)",122.5000000000000
"....Kalinga","07.2.4.2 - Toll facilities (S)",122.4924012158060
"....Kalinga","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Kalinga","07.3 - PASSENGER TRANSPORT SERVICES",122.2000000000000
"....Kalinga","07.3.1 - Passenger transport by railway (S)",..
"....Kalinga","07.3.1.1 - Passenger transport by train (S)",..
"....Kalinga","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Kalinga","07.3.2 - Passenger transport by road (S)",123.4000000000000
"....Kalinga","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Kalinga","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Kalinga","07.3.2.9 - Other passenger transport by road (S)",127.3323194673800
"....Kalinga","07.3.3 - Passenger transport by air (S)",48.6000000000000
"....Kalinga","07.3.3.1 - Passenger transport by air, domestic (S)",48.6090301680502
"....Kalinga","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Kalinga","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Kalinga","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Kalinga","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Kalinga","07.4.1.1 - Letter handling services (S)",..
"....Kalinga","07.4.1.2 - Courier and parcel delivery services (S)",104.8171076905110
"....Kalinga","08 - INFORMATION AND COMMUNICATION",103.2000000000000
"....Kalinga","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",97.5000000000000
"....Kalinga","08.1.1 - Fixed telephone equipment (D)",..
"....Kalinga","08.1.1.0 - Fixed telephone equipment (D)",..
"....Kalinga","08.1.2 - Mobile telephone equipment (D)",..
"....Kalinga","08.1.2.0 - Mobile telephone equipment (D)",..
"....Kalinga","08.1.3 - Information processing equipment (D)",100.9000000000000
"....Kalinga","08.1.3.1 - Computers, laptops and tablets (D)",100.7625953244160
"....Kalinga","08.1.3.2 - Peripheral equipment and its consumable components (D)",108.5536696151090
"....Kalinga","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",79.6000000000000
"....Kalinga","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",79.5943157178243
"....Kalinga","08.1.5 - Unrecorded recording media (SD)",125.9000000000000
"....Kalinga","08.1.5.0 - Unrecorded recording media (SD)",125.9455708377770
"....Kalinga","08.3 - INFORMATION AND COMMUNICATION SERVICES",106.4000000000000
"....Kalinga","08.3.1 - Fixed communication services (S)",..
"....Kalinga","08.3.1.0 - Fixed communication services (S)",..
"....Kalinga","08.3.2 - Mobile communication services (S)",106.4000000000000
"....Kalinga","08.3.2.0 - Mobile communication services (S)",106.4116423350350
"....Kalinga","08.3.3 - Internet access provision services and net storage services (S)",..
"....Kalinga","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Kalinga","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Kalinga","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Kalinga","09 - RECREATION, SPORT AND CULTURE",117.7000000000000
"....Kalinga","09.1 - RECREATIONAL DURABLES",..
"....Kalinga","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Kalinga","09.1.1.1 - Cameras (D)",..
"....Kalinga","09.2 - OTHER RECREATIONAL GOODS",130.9000000000000
"....Kalinga","09.2.1 - Games, toys and hobbies (SD)",130.9000000000000
"....Kalinga","09.2.1.2 - Other games, toys and hobbies (SD)",130.8559244593360
"....Kalinga","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Kalinga","09.2.2.1 - Equipment for sport (SD)",..
"....Kalinga","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Kalinga","09.3 - GARDEN PRODUCTS AND PETS",128.5000000000000
"....Kalinga","09.3.1 - Garden products, plants and flowers (ND)",128.5000000000000
"....Kalinga","09.3.1.1 - Garden products (ND)",149.2476164277730
"....Kalinga","09.3.1.2 - Plants, seeds and flowers (ND)",107.6733977172960
"....Kalinga","09.3.2 - Pets and products for pets (ND)",..
"....Kalinga","09.3.2.2 - Products for pets and other household animals (ND)",..
"....Kalinga","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Kalinga","09.4.6 - Recreational and sporting services (S)",..
"....Kalinga","09.4.6.2 - Sporting services - practice (S)",..
"....Kalinga","09.4.7 - Games of chance (S)",92.3000000000000
"....Kalinga","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Kalinga","09.5 - CULTURAL GOODS",..
"....Kalinga","09.5.1 - Musical instruments (D)",..
"....Kalinga","09.5.1.0 - Musical instruments (D)",..
"....Kalinga","09.6 - CULTURAL SERVICES",100.0000000000000
"....Kalinga","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.3 - Photographic services (S)",..
"....Kalinga","09.6.3.0 - Photographic services (S)",..
"....Kalinga","09.6.9 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",120.4000000000000
"....Kalinga","09.7.1 - Books (SD)",..
"....Kalinga","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Kalinga","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Kalinga","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Kalinga","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Kalinga","09.7.2.2 - Magazines and periodicals (ND)",..
"....Kalinga","09.7.4 - Stationery and drawing materials (ND)",120.4000000000000
"....Kalinga","09.7.4.0 - Stationery and drawing materials (ND)",120.4166420248260
"....Kalinga","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Kalinga","09.8.0 - Package holidays (S)",100.0000000000000
"....Kalinga","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Kalinga","10 - EDUCATION SERVICES",127.7000000000000
"....Kalinga","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",120.9000000000000
"....Kalinga","10.1.0 - Early chilhood and primary education (S)",120.9000000000000
"....Kalinga","10.1.0.1 - Early childhood education services (S)",..
"....Kalinga","10.1.0.2 - Primary education (S)",120.9336561266490
"....Kalinga","10.2 - SECONDARY EDUCATION  (S)",114.9000000000000
"....Kalinga","10.2.0 - Secondary education (S)",114.9000000000000
"....Kalinga","10.2.0.1 - Lower secondary general education services",114.8935688794110
"....Kalinga","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Kalinga","10.4 - TERTIARY EDUCATION (S)",140.3000000000000
"....Kalinga","10.4.0 - Tertiary education (s)",140.3000000000000
"....Kalinga","10.4.0.0 - Tertiary education (s)",140.2762621849090
"....Kalinga","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Kalinga","10.5.0 - Education not defined by level (s)",..
"....Kalinga","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Kalinga","10.5.0.9 - Other education not defined by level (S)",..
"....Kalinga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",147.5000000000000
"....Kalinga","11.1 - FOOD AND BEVERAGE SERVING SERVICES",149.4000000000000
"....Kalinga","11.1.1 - Restaurants, café and the like (S)",149.4000000000000
"....Kalinga","11.1.1.1 - Restaurants, café and the like - with full service (S)",149.4142358900110
"....Kalinga","11.2 - ACCOMMODATION SERVICES",104.8000000000000
"....Kalinga","11.2.0 - Accommodation services (S)",104.8000000000000
"....Kalinga","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",104.7619047619050
"....Kalinga","12 - FINANCIAL SERVICES",146.0000000000000
"....Kalinga","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Kalinga","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Kalinga","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Kalinga","12.2.9 - Other financial services (S)",..
"....Kalinga","12.2.9.1 - Remittances fees (S)",..
"....Kalinga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",122.3000000000000
"....Kalinga","13.1 - PERSONAL CARE",121.0000000000000
"....Kalinga","13.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.2 - Other appliances, articles and products for personal care (ND)",116.5000000000000
"....Kalinga","13.1.2.0 - Other appliances, articles and products for personal care (ND)",116.4860597464770
"....Kalinga","13.1.3 - Hairdressing salons and personal grooming establishments (S)",142.1000000000000
"....Kalinga","13.1.3.1 - Hairdressing (S)",165.4977565116250
"....Kalinga","13.1.3.2 - Personal grooming treatments (S)",118.7810937903850
"....Kalinga","13.2 - OTHER PERSONAL EFFECTS",127.1000000000000
"....Kalinga","13.2.1 - Jewellery and watches (D)",113.0000000000000
"....Kalinga","13.2.1.1 - Jewellery and watches (D)",112.9897995941320
"....Kalinga","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Kalinga","13.2.9 - Other personal effects n.e.c. (SD)",129.2000000000000
"....Kalinga","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",129.1618575741370
"....Kalinga","13.9 - OTHER SERVICES",100.4000000000000
"....Kalinga","13.9.0 - Other services (S)",100.4000000000000
"....Kalinga","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
