"Geolocation","Commodity Description","2018 Nov" 
"....Nueva Vizcaya","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",101.5472727298500
"....Nueva Vizcaya","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.6721427696660
"....Nueva Vizcaya","05.4.0.3 - Kitchen utensils and articles (SD)",..
"....Nueva Vizcaya","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.3000000000000
"....Nueva Vizcaya","05.5.1 - Motorized tools and equipment (D)",..
"....Nueva Vizcaya","05.5.1.0 - Motorized tools and equipment (D)",..
"....Nueva Vizcaya","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.3000000000000
"....Nueva Vizcaya","05.5.2.1 - Non-motorized tools (SD)",101.6618132391710
"....Nueva Vizcaya","05.5.2.2 - Miscellaneous accessories (SD)",100.8600294797480
"....Nueva Vizcaya","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.8000000000000
"....Nueva Vizcaya","05.6.1 - Non-durable household goods (ND)",101.7000000000000
"....Nueva Vizcaya","05.6.1.1 - Household cleaning and maintenance products (ND)",100.5895774241780
"....Nueva Vizcaya","05.6.1.9 - Other non-durable household goods (ND)",102.0957989440120
"....Nueva Vizcaya","05.6.2 - Domestic services and household services (S)",113.9000000000000
"....Nueva Vizcaya","05.6.2.1 - Domestic services by paid staff (S)",113.8983050847460
"....Nueva Vizcaya","06 - HEALTH",101.7000000000000
"....Nueva Vizcaya","06.1 - MEDICINES AND HEALTH PRODUCTS",101.7000000000000
"....Nueva Vizcaya","06.1.1 - Medicines (ND)",101.7000000000000
"....Nueva Vizcaya","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",101.6505107666520
"....Nueva Vizcaya","06.1.2 - Medical products (ND)",102.5000000000000
"....Nueva Vizcaya","06.1.2.1 - Medical diagnostic products (ND)",..
"....Nueva Vizcaya","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Nueva Vizcaya","06.1.2.3 - Treatment devices for personal use (ND)",104.9283338829220
"....Nueva Vizcaya","06.1.3 - Assistive products (D)",100.1000000000000
"....Nueva Vizcaya","06.1.3.1 - Assistive products for vision (D)",100.0988912735400
"....Nueva Vizcaya","06.2 - OUTPATIENT CARE SERVICES",101.6000000000000
"....Nueva Vizcaya","06.2.1 - Preventive care services (S)",101.8000000000000
"....Nueva Vizcaya","06.2.1.9 - Other preventive services (S)",101.8238004580200
"....Nueva Vizcaya","06.2.2 - Outpatient dental services (S)",100.0000000000000
"....Nueva Vizcaya","06.2.2.1 - Dental preventive services (S)",100.0000000000000
"....Nueva Vizcaya","06.2.3 - Other outpatient care services (S)",..
"....Nueva Vizcaya","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.3 - INPATIENT CARE SERVICES",..
"....Nueva Vizcaya","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.4 - OTHER HEALTH SERVICES",102.0000000000000
"....Nueva Vizcaya","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",102.0000000000000
"....Nueva Vizcaya","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",102.0349437170070
"....Nueva Vizcaya","07 - TRANSPORT",101.5000000000000
"....Nueva Vizcaya","07.1 - PURCHASE OF VEHICLES",100.0000000000000
"....Nueva Vizcaya","07.1.1 - Motor cars (D)",100.0000000000000
"....Nueva Vizcaya","07.1.1.1 - New motor cars (D)",100.0000000000000
"....Nueva Vizcaya","07.1.2 - Motorcycles (D)",100.0000000000000
"....Nueva Vizcaya","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Nueva Vizcaya","07.1.3 - Bicycles (D)",100.0000000000000
"....Nueva Vizcaya","07.1.3.0 - Bicycles (D)",100.0000000000000
"....Nueva Vizcaya","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",103.0000000000000
"....Nueva Vizcaya","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.0000000000000
"....Nueva Vizcaya","07.2.1.1 - Tires (SD)",..
"....Nueva Vizcaya","07.2.1.2 - Parts for personal transport equipment (SD)",100.0000000000000
"....Nueva Vizcaya","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Nueva Vizcaya","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",103.9000000000000
"....Nueva Vizcaya","07.2.2.1 - Diesel (ND)",107.9205018467490
"....Nueva Vizcaya","07.2.2.2 - Gasoline (ND)",102.2535259694340
"....Nueva Vizcaya","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Nueva Vizcaya","07.2.2.4 - Lubricants (ND)",102.5565071951030
"....Nueva Vizcaya","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Nueva Vizcaya","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Nueva Vizcaya","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Nueva Vizcaya","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Nueva Vizcaya","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Nueva Vizcaya","07.3 - PASSENGER TRANSPORT SERVICES",100.0000000000000
"....Nueva Vizcaya","07.3.1 - Passenger transport by railway (S)",..
"....Nueva Vizcaya","07.3.1.1 - Passenger transport by train (S)",..
"....Nueva Vizcaya","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Nueva Vizcaya","07.3.2 - Passenger transport by road (S)",100.0000000000000
"....Nueva Vizcaya","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Nueva Vizcaya","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Nueva Vizcaya","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"....Nueva Vizcaya","07.3.3 - Passenger transport by air (S)",100.0000000000000
"....Nueva Vizcaya","07.3.3.1 - Passenger transport by air, domestic (S)",100.0000000000000
"....Nueva Vizcaya","07.3.4 - Passenger transport by sea and inland waterway (S)",86.5000000000000
"....Nueva Vizcaya","07.3.4.0 - Passenger transport by sea and inland waterway (S)",86.5295503557780
"....Nueva Vizcaya","07.4 - TRANSPORT SERVICES OF GOODS",104.3000000000000
"....Nueva Vizcaya","07.4.1 - Postal and courier services (S)",104.3000000000000
"....Nueva Vizcaya","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Nueva Vizcaya","07.4.1.2 - Courier and parcel delivery services (S)",102.2166389388720
"....Nueva Vizcaya","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"....Nueva Vizcaya","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"....Nueva Vizcaya","08.1.1 - Fixed telephone equipment (D)",..
"....Nueva Vizcaya","08.1.1.0 - Fixed telephone equipment (D)",..
"....Nueva Vizcaya","08.1.2 - Mobile telephone equipment (D)",..
"....Nueva Vizcaya","08.1.2.0 - Mobile telephone equipment (D)",..
"....Nueva Vizcaya","08.1.3 - Information processing equipment (D)",..
"....Nueva Vizcaya","08.1.3.1 - Computers, laptops and tablets (D)",..
"....Nueva Vizcaya","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Nueva Vizcaya","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Nueva Vizcaya","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Nueva Vizcaya","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Nueva Vizcaya","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Nueva Vizcaya","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.3000000000000
"....Nueva Vizcaya","08.3.1 - Fixed communication services (S)",..
"....Nueva Vizcaya","08.3.1.0 - Fixed communication services (S)",..
"....Nueva Vizcaya","08.3.2 - Mobile communication services (S)",100.3000000000000
"....Nueva Vizcaya","08.3.2.0 - Mobile communication services (S)",100.2795660311240
"....Nueva Vizcaya","08.3.3 - Internet access provision services and net storage services (S)",..
"....Nueva Vizcaya","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Nueva Vizcaya","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Nueva Vizcaya","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Nueva Vizcaya","09 - RECREATION, SPORT AND CULTURE",104.1000000000000
"....Nueva Vizcaya","09.1 - RECREATIONAL DURABLES",..
"....Nueva Vizcaya","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Nueva Vizcaya","09.1.1.1 - Cameras (D)",..
"....Nueva Vizcaya","09.2 - OTHER RECREATIONAL GOODS",105.2000000000000
"....Nueva Vizcaya","09.2.1 - Games, toys and hobbies (SD)",105.3000000000000
"....Nueva Vizcaya","09.2.1.2 - Other games, toys and hobbies (SD)",105.2635616298250
"....Nueva Vizcaya","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.0000000000000
"....Nueva Vizcaya","09.2.2.1 - Equipment for sport (SD)",100.0000000000000
"....Nueva Vizcaya","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Nueva Vizcaya","09.3 - GARDEN PRODUCTS AND PETS",103.8000000000000
"....Nueva Vizcaya","09.3.1 - Garden products, plants and flowers (ND)",103.4000000000000
"....Nueva Vizcaya","09.3.1.1 - Garden products (ND)",103.3591106814890
"....Nueva Vizcaya","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Nueva Vizcaya","09.3.2 - Pets and products for pets (ND)",104.5000000000000
"....Nueva Vizcaya","09.3.2.2 - Products for pets and other household animals (ND)",104.5212949540970
"....Nueva Vizcaya","09.4 - RECREATIONAL SERVICES",110.5000000000000
"....Nueva Vizcaya","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Nueva Vizcaya","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Nueva Vizcaya","09.4.7 - Games of chance (S)",110.8000000000000
"....Nueva Vizcaya","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Nueva Vizcaya","09.5 - CULTURAL GOODS",..
"....Nueva Vizcaya","09.5.1 - Musical instruments (D)",..
"....Nueva Vizcaya","09.5.1.0 - Musical instruments (D)",..
"....Nueva Vizcaya","09.6 - CULTURAL SERVICES",100.6000000000000
"....Nueva Vizcaya","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Nueva Vizcaya","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Nueva Vizcaya","09.6.3 - Photographic services (S)",..
"....Nueva Vizcaya","09.6.3.0 - Photographic services (S)",..
"....Nueva Vizcaya","09.6.9 - Other cultural services (S)",100.6000000000000
"....Nueva Vizcaya","09.6.9.0 - Other cultural services (S)",100.5513428820600
"....Nueva Vizcaya","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",103.4000000000000
"....Nueva Vizcaya","09.7.1 - Books (SD)",97.3000000000000
"....Nueva Vizcaya","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",97.2989803066864
"....Nueva Vizcaya","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Nueva Vizcaya","09.7.2 - Newspapers and periodicals (ND)",100.3000000000000
"....Nueva Vizcaya","09.7.2.1 - Newspapers (ND)",100.3312585063280
"....Nueva Vizcaya","09.7.2.2 - Magazines and periodicals (ND)",..
"....Nueva Vizcaya","09.7.4 - Stationery and drawing materials (ND)",103.9000000000000
"....Nueva Vizcaya","09.7.4.0 - Stationery and drawing materials (ND)",103.8786098819390
"....Nueva Vizcaya","09.8 - PACKAGE HOLIDAYS (S)",..
"....Nueva Vizcaya","09.8.0 - Package holidays (S)",..
"....Nueva Vizcaya","09.8.0.0 - Package holidays (S)",..
"....Nueva Vizcaya","10 - EDUCATION SERVICES",106.1000000000000
"....Nueva Vizcaya","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",100.8000000000000
"....Nueva Vizcaya","10.1.0 - Early chilhood and primary education (S)",100.8000000000000
"....Nueva Vizcaya","10.1.0.1 - Early childhood education services (S)",101.3059347225530
"....Nueva Vizcaya","10.1.0.2 - Primary education (S)",100.6233189153140
"....Nueva Vizcaya","10.2 - SECONDARY EDUCATION  (S)",101.6000000000000
"....Nueva Vizcaya","10.2.0 - Secondary education (S)",101.6000000000000
"....Nueva Vizcaya","10.2.0.1 - Lower secondary general education services",101.5587719751130
"....Nueva Vizcaya","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Nueva Vizcaya","10.4 - TERTIARY EDUCATION (S)",112.8000000000000
"....Nueva Vizcaya","10.4.0 - Tertiary education (s)",112.8000000000000
"....Nueva Vizcaya","10.4.0.0 - Tertiary education (s)",112.8317388140730
"....Nueva Vizcaya","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Nueva Vizcaya","10.5.0 - Education not defined by level (s)",..
"....Nueva Vizcaya","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Nueva Vizcaya","10.5.0.9 - Other education not defined by level (S)",..
"....Nueva Vizcaya","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.4000000000000
"....Nueva Vizcaya","11.1 - FOOD AND BEVERAGE SERVING SERVICES",101.4000000000000
"....Nueva Vizcaya","11.1.1 - Restaurants, café and the like (S)",101.4000000000000
"....Nueva Vizcaya","11.1.1.1 - Restaurants, café and the like - with full service (S)",101.4070712676700
"....Nueva Vizcaya","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Nueva Vizcaya","11.2.0 - Accommodation services (S)",100.0000000000000
"....Nueva Vizcaya","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Nueva Vizcaya","12 - FINANCIAL SERVICES",100.0000000000000
"....Nueva Vizcaya","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Nueva Vizcaya","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Nueva Vizcaya","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Nueva Vizcaya","12.2.9 - Other financial services (S)",..
"....Nueva Vizcaya","12.2.9.1 - Remittances fees (S)",..
"....Nueva Vizcaya","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",101.5000000000000
"....Nueva Vizcaya","13.1 - PERSONAL CARE",101.7000000000000
"....Nueva Vizcaya","13.1.1 - Electric appliances for personal care (SD)",..
"....Nueva Vizcaya","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Nueva Vizcaya","13.1.2 - Other appliances, articles and products for personal care (ND)",101.8000000000000
"....Nueva Vizcaya","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.8436096890260
"....Nueva Vizcaya","13.1.3 - Hairdressing salons and personal grooming establishments (S)",100.3000000000000
"....Nueva Vizcaya","13.1.3.1 - Hairdressing (S)",100.3184405704870
"....Nueva Vizcaya","13.1.3.2 - Personal grooming treatments (S)",..
"....Nueva Vizcaya","13.2 - OTHER PERSONAL EFFECTS",100.5000000000000
"....Nueva Vizcaya","13.2.1 - Jewellery and watches (D)",103.0000000000000
"....Nueva Vizcaya","13.2.1.1 - Jewellery and watches (D)",102.7317963924480
"....Nueva Vizcaya","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",103.5980396063270
"....Nueva Vizcaya","13.2.9 - Other personal effects n.e.c. (SD)",100.2000000000000
"....Nueva Vizcaya","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.1646052013070
"....Nueva Vizcaya","13.9 - OTHER SERVICES",100.4000000000000
"....Nueva Vizcaya","13.9.0 - Other services (S)",100.4000000000000
"....Nueva Vizcaya","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Quirino","0 - ALL ITEMS",103.6000000000000
"....Quirino","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",106.2000000000000
"....Quirino","01.1 - FOOD",106.3000000000000
"....Quirino","01.1.1 - Cereals and cereal products (ND)",110.2000000000000
"....Quirino","01.1.1.1 - Cereals (ND)",112.1205622817660
"....Quirino","01.1.1.12 - Rice",112.1906595947850
"....Quirino","01.1.1.16 - Corn",107.8688157271650
"....Quirino","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",101.6215209487900
"....Quirino","01.1.1.2 - Flour of cereals (ND)",101.1468712100870
"....Quirino","01.1.1.3 - Bread and bakery products (ND)",100.6803820458370
"....Quirino","01.1.1.4 - Breakfast cereals (ND)",100.9237701840030
"....Quirino","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",103.1567606540410
"....Quirino","01.1.1.9 - Other cereal and grain mill products (ND)",102.4607921092040
"....Quirino","01.1.2 - Meat and other parts of slaughtered land animals (ND)",103.3000000000000
"....Quirino","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",103.9260641502800
"....Quirino","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Quirino","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",103.2270350151280
"....Quirino","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",101.1443155049550
"....Quirino","01.1.3 - Fish and other seafood (ND)",105.4000000000000
"....Quirino","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",105.2103550080840
"....Quirino","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",104.5380940139280
"....Quirino","01.1.3.3 - Fish preparations (ND)",102.6962147986670
"....Quirino","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",119.2975257729950
"....Quirino","01.1.3.6 - Other seafood preparations (ND)",149.4778717056190
"....Quirino","01.1.4 - Milk, other dairy products and eggs (ND)",100.2000000000000
"....Quirino","01.1.4.1 - Raw and whole milk (ND)",..
"....Quirino","01.1.4.3 - Other milk and cream (ND)",99.5923149448143
"....Quirino","01.1.4.4 - Non-animal milk (ND)",..
"....Quirino","01.1.4.5 - Cheese (ND)",104.2531520787760
"....Quirino","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Quirino","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Quirino","01.1.4.8 - Eggs (ND)",100.6120719788770
"....Quirino","01.1.5 - Oils and fats (ND)",96.5000000000000
"....Quirino","01.1.5.1 - Vegetable oils (ND)",96.0059785055117
"....Quirino","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Quirino","01.1.5.3 - Margarine and similar preparations (ND)",99.7564646326447
"....Quirino","01.1.5.9 - Other animal oils and fats (ND)",..
"....Quirino","01.1.6 - Fruits and nuts (ND)",108.7000000000000
"....Quirino","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",109.8454458733120
"....Quirino","01.1.6.2 - Citrus fruits, fresh (ND)",95.8538514131590
"....Quirino","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",97.1607470581885
"....Quirino","01.1.6.5 - Other fruits, fresh (ND)",99.5490160904303
"....Quirino","01.1.6.7 - Fruit, dried and dehydrated (ND)",101.0561763355270
"....Quirino","01.1.6.8 - Nuts, in shell or shelled (ND)",112.1426673361870
"....Quirino","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",102.0487390426830
"....Quirino","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",107.7000000000000
"....Quirino","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",111.6753261467780
"....Quirino","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",105.2911883057400
"....Quirino","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",108.2935782535620
"....Quirino","01.1.7.4 - Other vegetables, fresh or chilled (ND)",100.2394511646680
"....Quirino","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",121.7406741845770
"....Quirino","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",104.8707334265990
"....Quirino","01.1.8 - Sugar, confectionery and desserts (ND)",106.1000000000000
"....Quirino","01.1.8.1 - Cane and beet sugar (ND)",108.0058011241870
"....Quirino","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Quirino","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"....Quirino","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",100.0000000000000
"....Quirino","01.1.8.6 - Ice, ice cream and sorbet (ND)",102.7960803570770
"....Quirino","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.0000000000000
"....Quirino","01.1.9 - Ready-made food and other food products n.e.c. (ND)",100.2000000000000
"....Quirino","01.1.9.2 - Baby food (ND)",99.8842262870988
"....Quirino","01.1.9.3 - Salt, condiments and sauces (ND)",99.4841484891195
"....Quirino","01.1.9.4 - Spices, culinary herbs and seeds (ND)",102.4429436510520
"....Quirino","01.1.9.9 - Other food products n.e.c. (ND)",99.9544654557003
"....Quirino","01.2 - NON-ALCOHOLIC BEVERAGES",104.9000000000000
"....Quirino","01.2.1 - Fruit and vegetable juices (ND)",108.4000000000000
"....Quirino","01.2.1.0 - Fruit and vegetable juices (ND)",108.3840167447040
"....Quirino","01.2.2 - Coffee and coffee substitutes (ND)",106.6000000000000
"....Quirino","01.2.2.0 - Coffee and coffee substitutes (ND)",106.5599396124980
"....Quirino","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Quirino","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Quirino","01.2.4 - Cocoa drinks (ND)",107.5000000000000
"....Quirino","01.2.4.0 - Cocoa drinks (ND)",107.5411810767290
"....Quirino","01.2.5 - Water (ND)",100.6000000000000
"....Quirino","01.2.5.0 - Water (ND)",100.5779168740040
"....Quirino","01.2.6 - Soft drinks (ND)",102.6000000000000
"....Quirino","01.2.6.0 - Soft drinks (ND)",102.5602782743920
"....Quirino","01.2.9 - Other non-alcoholic beverages (ND)",103.0000000000000
"....Quirino","01.2.9.0 - Other non-alcoholic beverages (ND)",102.9923730074370
"....Quirino","02 - ALCOHOLIC BEVERAGES AND TOBACCO",101.9000000000000
"....Quirino","02.1 - ALCOHOLIC BEVERAGES",101.0000000000000
"....Quirino","02.1.1 - Spirits and liquors (ND)",100.5000000000000
"....Quirino","02.1.1.0 - Spirits and liquors (ND)",100.5114953245710
"....Quirino","02.1.2 - Wine (ND)",102.0000000000000
"....Quirino","02.1.2.1 - Wine from grapes (ND)",101.9889444823390
"....Quirino","02.1.2.2 - Wine from other sources (ND)",..
"....Quirino","02.1.3 - Beer (ND)",102.9000000000000
"....Quirino","02.1.3.0 - Beer (ND)",102.8839269516330
"....Quirino","02.3 - TOBACCO",103.7000000000000
"....Quirino","02.3.0 - Tobacco (ND)",103.7000000000000
"....Quirino","02.3.0.1 - Cigarettes (ND)",103.8627642054780
"....Quirino","02.3.0.2 - Cigars (ND)",..
"....Quirino","02.3.0.9 - Other tobacco products (ND)",101.1640211640210
"....Quirino","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",101.2000000000000
"....Quirino","02.4.0 - Other vegetable-based tobacco products (ND)",101.2000000000000
"....Quirino","02.4.0.0 - Other vegetable-based tobacco products (ND)",101.2074643249180
"....Quirino","02.900 - NON-FOOD",101.6000000000000
"....Quirino","03 - CLOTHING AND FOOTWEAR",101.1000000000000
"....Quirino","03.1 - CLOTHING",101.0000000000000
"....Quirino","03.1.1 - Clothing materials (SD)",103.4000000000000
"....Quirino","03.1.1.0 - Clothing materials (SD)",103.4431801389090
"....Quirino","03.1.2 - Garments (SD)",100.9000000000000
"....Quirino","03.1.2.1 - Garments for men or boys (SD)",100.6942221460170
"....Quirino","03.1.2.2 - Garments for women or girls (SD)",101.2964474405470
"....Quirino","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",99.3343056488021
"....Quirino","03.1.2.4 - School uniforms (SD)",..
"....Quirino","03.1.3 - Other articles of clothing and clothing accessories (SD)",112.0000000000000
"....Quirino","03.1.3.1 - Other articles of clothing (SD)",112.4957031465480
"....Quirino","03.1.3.2 - Clothing accessories (SD)",104.3470493222040
"....Quirino","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.4000000000000
"....Quirino","03.1.4.1 - Cleaning of clothing (S)",103.3551198257080
"....Quirino","03.1.4.2 - Repair, tailoring and hire of clothing (S)",103.7430232634940
"....Quirino","03.2 - FOOTWEAR",101.3000000000000
"....Quirino","03.2.1 - Shoes and other footwear (SD)",101.3000000000000
"....Quirino","03.2.1.1 - Footwear for men (SD)",102.2271870288840
"....Quirino","03.2.1.2 - Footwear for women (SD)",..
"....Quirino","03.2.1.3 - Footwear for infants and children (SD)",100.3742302226430
"....Quirino","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Quirino","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Quirino","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",101.0000000000000
"....Quirino","04.1 - ACTUAL RENTALS FOR HOUSING",100.0000000000000
"....Quirino","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....Quirino","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....Quirino","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",101.5000000000000
"....Quirino","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",100.9000000000000
"....Quirino","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",100.8776617836110
"....Quirino","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",103.6000000000000
"....Quirino","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",103.5859391295300
"....Quirino","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Quirino","04.4.1 - Water supply (ND)",100.0000000000000
"....Quirino","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Quirino","04.5 - ELECTRICITY, GAS AND OTHER FUELS",102.0000000000000
"....Quirino","04.5.1 - Electricity (ND)",97.1000000000000
"....Quirino","04.5.1.0 - Electricity (ND)",97.0982312465702
"....Quirino","04.5.2 - Gas (ND)",111.5000000000000
"....Quirino","04.5.2.2 - Liquefied hydrocarbons (ND)",111.5402453726350
"....Quirino","04.5.3 - Liquid fuels (ND)",..
"....Quirino","04.5.3.0 - Liquid fuels (ND)",..
"....Quirino","04.5.4 - Solid fuels (ND)",99.5000000000000
"....Quirino","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Quirino","04.5.4.3 - Charcoal (ND)",99.5063349236866
"....Quirino","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",103.6000000000000
"....Quirino","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",104.1000000000000
"....Quirino","05.1.1 - Furniture, furnishings and loose carpets (D)",104.1000000000000
"....Quirino","05.1.1.1 - Household furniture (D)",104.4631533208800
"....Quirino","05.1.1.3 - Lighting equipment (D)",100.2670374823470
"....Quirino","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Quirino","05.2 - HOUSEHOLD TEXTILES",101.7000000000000
"....Quirino","05.2.1 - Household textiles (SD)",101.7000000000000
"....Quirino","05.2.1.1 - Furnishing fabrics and curtains (SD)",..
"....Quirino","05.2.1.2 - Bed linen and bedding (SD)",102.1962910955670
"....Quirino","05.2.1.3 - Table linen and bathroom linen (SD)",100.0000000000000
"....Quirino","05.2.1.9 - Other household textiles (SD)",100.3142846192170
"....Quirino","05.3 - HOUSEHOLD APPLIANCES",102.3000000000000
"....Quirino","05.3.1 - Major household appliances, whether electric or not (D)",101.8000000000000
