"Geolocation","Commodity Description","2021 Mar" 
"....Quirino","01.1.1.4 - Breakfast cereals (ND)",98.3852797596695
"....Quirino","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",108.2314247374110
"....Quirino","01.1.1.9 - Other cereal and grain mill products (ND)",134.4650080326240
"....Quirino","01.1.2 - Meat and other parts of slaughtered land animals (ND)",123.3000000000000
"....Quirino","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",125.4107841651190
"....Quirino","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Quirino","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",137.3648744759260
"....Quirino","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",112.9352933992960
"....Quirino","01.1.3 - Fish and other seafood (ND)",123.9000000000000
"....Quirino","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",119.5686252777580
"....Quirino","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",175.7706862596570
"....Quirino","01.1.3.3 - Fish preparations (ND)",108.1268978553630
"....Quirino","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",147.0131831745200
"....Quirino","01.1.3.6 - Other seafood preparations (ND)",141.7205370462460
"....Quirino","01.1.4 - Milk, other dairy products and eggs (ND)",108.8000000000000
"....Quirino","01.1.4.1 - Raw and whole milk (ND)",..
"....Quirino","01.1.4.3 - Other milk and cream (ND)",98.6356816801451
"....Quirino","01.1.4.4 - Non-animal milk (ND)",..
"....Quirino","01.1.4.5 - Cheese (ND)",106.7029741184550
"....Quirino","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Quirino","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Quirino","01.1.4.8 - Eggs (ND)",116.6728152360670
"....Quirino","01.1.5 - Oils and fats (ND)",116.0000000000000
"....Quirino","01.1.5.1 - Vegetable oils (ND)",117.2295541945200
"....Quirino","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Quirino","01.1.5.3 - Margarine and similar preparations (ND)",107.1446162265700
"....Quirino","01.1.5.9 - Other animal oils and fats (ND)",..
"....Quirino","01.1.6 - Fruits and nuts (ND)",121.5000000000000
"....Quirino","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",119.4869486208160
"....Quirino","01.1.6.2 - Citrus fruits, fresh (ND)",155.9266640421500
"....Quirino","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",129.5476627442510
"....Quirino","01.1.6.5 - Other fruits, fresh (ND)",140.8937090863940
"....Quirino","01.1.6.7 - Fruit, dried and dehydrated (ND)",131.6393693555790
"....Quirino","01.1.6.8 - Nuts, in shell or shelled (ND)",107.1142108149150
"....Quirino","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",115.4192813067150
"....Quirino","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",109.0000000000000
"....Quirino","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",109.6264967584820
"....Quirino","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",104.1040890949150
"....Quirino","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",93.7990429978844
"....Quirino","01.1.7.4 - Other vegetables, fresh or chilled (ND)",114.1589526825390
"....Quirino","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",113.9703802527560
"....Quirino","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",146.4557831314040
"....Quirino","01.1.8 - Sugar, confectionery and desserts (ND)",95.8000000000000
"....Quirino","01.1.8.1 - Cane and beet sugar (ND)",93.7655360040035
"....Quirino","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Quirino","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"....Quirino","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",129.0742479316770
"....Quirino","01.1.8.6 - Ice, ice cream and sorbet (ND)",94.2209453170235
"....Quirino","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.0000000000000
"....Quirino","01.1.9 - Ready-made food and other food products n.e.c. (ND)",113.7000000000000
"....Quirino","01.1.9.2 - Baby food (ND)",103.8418079274590
"....Quirino","01.1.9.3 - Salt, condiments and sauces (ND)",114.7630340396170
"....Quirino","01.1.9.4 - Spices, culinary herbs and seeds (ND)",129.6355199461030
"....Quirino","01.1.9.9 - Other food products n.e.c. (ND)",110.4650067964520
"....Quirino","01.2 - NON-ALCOHOLIC BEVERAGES",107.2000000000000
"....Quirino","01.2.1 - Fruit and vegetable juices (ND)",118.9000000000000
"....Quirino","01.2.1.0 - Fruit and vegetable juices (ND)",118.8921440394320
"....Quirino","01.2.2 - Coffee and coffee substitutes (ND)",103.4000000000000
"....Quirino","01.2.2.0 - Coffee and coffee substitutes (ND)",103.4346996996030
"....Quirino","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Quirino","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Quirino","01.2.4 - Cocoa drinks (ND)",112.6000000000000
"....Quirino","01.2.4.0 - Cocoa drinks (ND)",112.6389085811860
"....Quirino","01.2.5 - Water (ND)",100.6000000000000
"....Quirino","01.2.5.0 - Water (ND)",100.5779168740040
"....Quirino","01.2.6 - Soft drinks (ND)",107.1000000000000
"....Quirino","01.2.6.0 - Soft drinks (ND)",107.1334281859620
"....Quirino","01.2.9 - Other non-alcoholic beverages (ND)",118.3000000000000
"....Quirino","01.2.9.0 - Other non-alcoholic beverages (ND)",118.2557763243800
"....Quirino","02 - ALCOHOLIC BEVERAGES AND TOBACCO",137.2000000000000
"....Quirino","02.1 - ALCOHOLIC BEVERAGES",114.6000000000000
"....Quirino","02.1.1 - Spirits and liquors (ND)",113.5000000000000
"....Quirino","02.1.1.0 - Spirits and liquors (ND)",113.4863471943800
"....Quirino","02.1.2 - Wine (ND)",113.9000000000000
"....Quirino","02.1.2.1 - Wine from grapes (ND)",113.9225994059170
"....Quirino","02.1.2.2 - Wine from other sources (ND)",..
"....Quirino","02.1.3 - Beer (ND)",119.4000000000000
"....Quirino","02.1.3.0 - Beer (ND)",119.4299172486150
"....Quirino","02.3 - TOBACCO",160.0000000000000
"....Quirino","02.3.0 - Tobacco (ND)",160.0000000000000
"....Quirino","02.3.0.1 - Cigarettes (ND)",160.4557492964540
"....Quirino","02.3.0.2 - Cigars (ND)",..
"....Quirino","02.3.0.9 - Other tobacco products (ND)",151.2169312169310
"....Quirino","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",151.0000000000000
"....Quirino","02.4.0 - Other vegetable-based tobacco products (ND)",151.0000000000000
"....Quirino","02.4.0.0 - Other vegetable-based tobacco products (ND)",151.0428100987930
"....Quirino","02.900 - NON-FOOD",108.3000000000000
"....Quirino","03 - CLOTHING AND FOOTWEAR",114.0000000000000
"....Quirino","03.1 - CLOTHING",113.3000000000000
"....Quirino","03.1.1 - Clothing materials (SD)",103.4000000000000
"....Quirino","03.1.1.0 - Clothing materials (SD)",103.4431801389090
"....Quirino","03.1.2 - Garments (SD)",113.3000000000000
"....Quirino","03.1.2.1 - Garments for men or boys (SD)",113.0388134685020
"....Quirino","03.1.2.2 - Garments for women or girls (SD)",113.5374912512750
"....Quirino","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",114.3338173293560
"....Quirino","03.1.2.4 - School uniforms (SD)",..
"....Quirino","03.1.3 - Other articles of clothing and clothing accessories (SD)",130.0000000000000
"....Quirino","03.1.3.1 - Other articles of clothing (SD)",130.6616945182180
"....Quirino","03.1.3.2 - Clothing accessories (SD)",120.6556208668150
"....Quirino","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",109.5000000000000
"....Quirino","03.1.4.1 - Cleaning of clothing (S)",108.9324618736380
"....Quirino","03.1.4.2 - Repair, tailoring and hire of clothing (S)",125.8596829931870
"....Quirino","03.2 - FOOTWEAR",115.7000000000000
"....Quirino","03.2.1 - Shoes and other footwear (SD)",115.7000000000000
"....Quirino","03.2.1.1 - Footwear for men (SD)",111.0124718793560
"....Quirino","03.2.1.2 - Footwear for women (SD)",..
"....Quirino","03.2.1.3 - Footwear for infants and children (SD)",120.7958313595450
"....Quirino","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Quirino","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Quirino","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",101.2000000000000
"....Quirino","04.1 - ACTUAL RENTALS FOR HOUSING",105.0000000000000
"....Quirino","04.1.1 - Actual rentals paid by tenants for main residence (S)",105.0000000000000
"....Quirino","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",105.0001050001050
"....Quirino","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",108.2000000000000
"....Quirino","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.7000000000000
"....Quirino","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.6858982016440
"....Quirino","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",121.6000000000000
"....Quirino","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",121.6016232808390
"....Quirino","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Quirino","04.4.1 - Water supply (ND)",100.0000000000000
"....Quirino","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Quirino","04.5 - ELECTRICITY, GAS AND OTHER FUELS",96.0000000000000
"....Quirino","04.5.1 - Electricity (ND)",82.0000000000000
"....Quirino","04.5.1.0 - Electricity (ND)",81.9924859639496
"....Quirino","04.5.2 - Gas (ND)",122.5000000000000
"....Quirino","04.5.2.2 - Liquefied hydrocarbons (ND)",122.4618278978630
"....Quirino","04.5.3 - Liquid fuels (ND)",..
"....Quirino","04.5.3.0 - Liquid fuels (ND)",..
"....Quirino","04.5.4 - Solid fuels (ND)",127.5000000000000
"....Quirino","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Quirino","04.5.4.3 - Charcoal (ND)",127.4951227304150
"....Quirino","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",111.5000000000000
"....Quirino","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",106.9000000000000
"....Quirino","05.1.1 - Furniture, furnishings and loose carpets (D)",106.9000000000000
"....Quirino","05.1.1.1 - Household furniture (D)",107.4059173618100
"....Quirino","05.1.1.3 - Lighting equipment (D)",100.2670374823470
"....Quirino","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Quirino","05.2 - HOUSEHOLD TEXTILES",104.5000000000000
"....Quirino","05.2.1 - Household textiles (SD)",104.5000000000000
"....Quirino","05.2.1.1 - Furnishing fabrics and curtains (SD)",..
"....Quirino","05.2.1.2 - Bed linen and bedding (SD)",106.1423353233410
"....Quirino","05.2.1.3 - Table linen and bathroom linen (SD)",91.9133529995787
"....Quirino","05.2.1.9 - Other household textiles (SD)",106.3585144302630
"....Quirino","05.3 - HOUSEHOLD APPLIANCES",105.5000000000000
"....Quirino","05.3.1 - Major household appliances, whether electric or not (D)",101.8000000000000
"....Quirino","05.3.1.1 - Major kitchen appliances (D)",..
"....Quirino","05.3.1.2 - Major laundry appliances (D)",101.8183750123830
"....Quirino","05.3.1.3 - Heaters, air conditioners (D)",..
"....Quirino","05.3.2 - Small household appliances (SD)",122.0000000000000
"....Quirino","05.3.2.1 - Small appliances for cooking and processing of food (SD)",123.1379633116690
"....Quirino","05.3.2.9 - Other small household appliances (SD)",121.5580027402060
"....Quirino","05.3.3 - Repair, installation and hire of household appliances (S)",141.4000000000000
"....Quirino","05.3.3.0 - Repair, installation and hire of household appliances (S)",141.3994841749310
"....Quirino","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",120.1000000000000
"....Quirino","05.4.0 - Glassware, tableware and household utensils (SD)",120.1000000000000
"....Quirino","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",121.1945382061930
"....Quirino","05.4.0.2 - Cutlery, flatware and silverware (SD)",114.2664708767730
"....Quirino","05.4.0.3 - Kitchen utensils and articles (SD)",120.9243711043670
"....Quirino","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",111.9000000000000
"....Quirino","05.5.1 - Motorized tools and equipment (D)",..
"....Quirino","05.5.1.0 - Motorized tools and equipment (D)",..
"....Quirino","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",111.9000000000000
"....Quirino","05.5.2.1 - Non-motorized tools (SD)",113.6493075321610
"....Quirino","05.5.2.2 - Miscellaneous accessories (SD)",110.0761573214390
"....Quirino","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",114.6000000000000
"....Quirino","05.6.1 - Non-durable household goods (ND)",110.9000000000000
"....Quirino","05.6.1.1 - Household cleaning and maintenance products (ND)",107.1254082144510
"....Quirino","05.6.1.9 - Other non-durable household goods (ND)",112.1709425305470
"....Quirino","05.6.2 - Domestic services and household services (S)",124.3000000000000
"....Quirino","05.6.2.1 - Domestic services by paid staff (S)",124.2553191489360
"....Quirino","06 - HEALTH",115.1000000000000
"....Quirino","06.1 - MEDICINES AND HEALTH PRODUCTS",106.7000000000000
"....Quirino","06.1.1 - Medicines (ND)",106.5000000000000
"....Quirino","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",106.5332241422440
"....Quirino","06.1.2 - Medical products (ND)",111.7000000000000
"....Quirino","06.1.2.1 - Medical diagnostic products (ND)",131.4536461104960
"....Quirino","06.1.2.2 - Prevention and protective devices (ND)",90.6326967174966
"....Quirino","06.1.2.3 - Treatment devices for personal use (ND)",112.9943502824860
"....Quirino","06.1.3 - Assistive products (D)",..
"....Quirino","06.1.3.1 - Assistive products for vision (D)",..
"....Quirino","06.2 - OUTPATIENT CARE SERVICES",133.5000000000000
"....Quirino","06.2.1 - Preventive care services (S)",121.1000000000000
"....Quirino","06.2.1.9 - Other preventive services (S)",121.1293661630620
"....Quirino","06.2.2 - Outpatient dental services (S)",190.8000000000000
"....Quirino","06.2.2.1 - Dental preventive services (S)",190.8391399136490
"....Quirino","06.2.3 - Other outpatient care services (S)",..
"....Quirino","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Quirino","06.3 - INPATIENT CARE SERVICES",..
"....Quirino","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....Quirino","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....Quirino","06.4 - OTHER HEALTH SERVICES",112.2000000000000
"....Quirino","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",112.2000000000000
"....Quirino","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",112.1502379483040
"....Quirino","07 - TRANSPORT",106.4000000000000
"....Quirino","07.1 - PURCHASE OF VEHICLES",91.7000000000000
"....Quirino","07.1.1 - Motor cars (D)",..
"....Quirino","07.1.1.1 - New motor cars (D)",..
"....Quirino","07.1.2 - Motorcycles (D)",91.7000000000000
"....Quirino","07.1.2.0 - Motorcycles (D)",91.7025943469163
"....Quirino","07.1.3 - Bicycles (D)",..
"....Quirino","07.1.3.0 - Bicycles (D)",..
"....Quirino","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",96.8000000000000
"....Quirino","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"....Quirino","07.2.1.1 - Tires (SD)",..
"....Quirino","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....Quirino","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Quirino","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",96.9000000000000
"....Quirino","07.2.2.1 - Diesel (ND)",93.4266285601655
"....Quirino","07.2.2.2 - Gasoline (ND)",98.1714577154402
"....Quirino","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Quirino","07.2.2.4 - Lubricants (ND)",105.2128467805830
"....Quirino","07.2.3 - Maintenance and repair of personal transport equipment (S)",95.5000000000000
"....Quirino","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",95.4707106112784
"....Quirino","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Quirino","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Quirino","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Quirino","07.3 - PASSENGER TRANSPORT SERVICES",160.5000000000000
"....Quirino","07.3.1 - Passenger transport by railway (S)",..
"....Quirino","07.3.1.1 - Passenger transport by train (S)",..
"....Quirino","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Quirino","07.3.2 - Passenger transport by road (S)",162.6000000000000
"....Quirino","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Quirino","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Quirino","07.3.2.9 - Other passenger transport by road (S)",162.6016260162600
"....Quirino","07.3.3 - Passenger transport by air (S)",25.3000000000000
"....Quirino","07.3.3.1 - Passenger transport by air, domestic (S)",25.3201052844705
"....Quirino","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Quirino","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Quirino","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Quirino","07.4.1 - Postal and courier services (S)",..
"....Quirino","07.4.1.1 - Letter handling services (S)",..
"....Quirino","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Quirino","08 - INFORMATION AND COMMUNICATION",102.7000000000000
"....Quirino","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",106.6000000000000
"....Quirino","08.1.1 - Fixed telephone equipment (D)",..
"....Quirino","08.1.1.0 - Fixed telephone equipment (D)",..
"....Quirino","08.1.2 - Mobile telephone equipment (D)",..
"....Quirino","08.1.2.0 - Mobile telephone equipment (D)",..
"....Quirino","08.1.3 - Information processing equipment (D)",..
"....Quirino","08.1.3.1 - Computers, laptops and tablets (D)",..
"....Quirino","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Quirino","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
"....Quirino","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
"....Quirino","08.1.5 - Unrecorded recording media (SD)",106.6000000000000
"....Quirino","08.1.5.0 - Unrecorded recording media (SD)",106.6417212347990
"....Quirino","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6000000000000
"....Quirino","08.3.1 - Fixed communication services (S)",..
"....Quirino","08.3.1.0 - Fixed communication services (S)",..
"....Quirino","08.3.2 - Mobile communication services (S)",100.6000000000000
"....Quirino","08.3.2.0 - Mobile communication services (S)",100.5939984642640
"....Quirino","08.3.3 - Internet access provision services and net storage services (S)",..
"....Quirino","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Quirino","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Quirino","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Quirino","09 - RECREATION, SPORT AND CULTURE",111.4000000000000
"....Quirino","09.1 - RECREATIONAL DURABLES",..
"....Quirino","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Quirino","09.1.1.1 - Cameras (D)",..
"....Quirino","09.2 - OTHER RECREATIONAL GOODS",110.4000000000000
"....Quirino","09.2.1 - Games, toys and hobbies (SD)",105.6000000000000
"....Quirino","09.2.1.2 - Other games, toys and hobbies (SD)",105.5958317434840
"....Quirino","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",148.4000000000000
"....Quirino","09.2.2.1 - Equipment for sport (SD)",148.4170058796930
"....Quirino","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Quirino","09.3 - GARDEN PRODUCTS AND PETS",115.4000000000000
"....Quirino","09.3.1 - Garden products, plants and flowers (ND)",..
"....Quirino","09.3.1.1 - Garden products (ND)",..
"....Quirino","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Quirino","09.3.2 - Pets and products for pets (ND)",115.4000000000000
"....Quirino","09.3.2.2 - Products for pets and other household animals (ND)",115.4150197628460
"....Quirino","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Quirino","09.4.6 - Recreational and sporting services (S)",..
"....Quirino","09.4.6.2 - Sporting services - practice (S)",..
"....Quirino","09.4.7 - Games of chance (S)",92.3000000000000
"....Quirino","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Quirino","09.5 - CULTURAL GOODS",..
"....Quirino","09.5.1 - Musical instruments (D)",..
"....Quirino","09.5.1.0 - Musical instruments (D)",..
"....Quirino","09.6 - CULTURAL SERVICES",..
"....Quirino","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Quirino","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Quirino","09.6.3 - Photographic services (S)",..
"....Quirino","09.6.3.0 - Photographic services (S)",..
"....Quirino","09.6.9 - Other cultural services (S)",..
"....Quirino","09.6.9.0 - Other cultural services (S)",..
"....Quirino","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",112.4000000000000
"....Quirino","09.7.1 - Books (SD)",..
"....Quirino","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Quirino","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Quirino","09.7.2 - Newspapers and periodicals (ND)",100.1000000000000
"....Quirino","09.7.2.1 - Newspapers (ND)",100.1336005939790
"....Quirino","09.7.2.2 - Magazines and periodicals (ND)",..
"....Quirino","09.7.4 - Stationery and drawing materials (ND)",112.5000000000000
"....Quirino","09.7.4.0 - Stationery and drawing materials (ND)",112.5224425727970
"....Quirino","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Quirino","09.8.0 - Package holidays (S)",100.0000000000000
"....Quirino","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Quirino","10 - EDUCATION SERVICES",119.5000000000000
"....Quirino","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",123.9000000000000
"....Quirino","10.1.0 - Early chilhood and primary education (S)",123.9000000000000
"....Quirino","10.1.0.1 - Early childhood education services (S)",123.1349149551480
"....Quirino","10.1.0.2 - Primary education (S)",124.1232407924640
"....Quirino","10.2 - SECONDARY EDUCATION  (S)",114.1000000000000
"....Quirino","10.2.0 - Secondary education (S)",114.1000000000000
"....Quirino","10.2.0.1 - Lower secondary general education services",114.0891585506040
"....Quirino","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Quirino","10.4 - TERTIARY EDUCATION (S)",..
"....Quirino","10.4.0 - Tertiary education (s)",..
"....Quirino","10.4.0.0 - Tertiary education (s)",..
"....Quirino","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Quirino","10.5.0 - Education not defined by level (s)",..
"....Quirino","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Quirino","10.5.0.9 - Other education not defined by level (S)",..
"....Quirino","11 - RESTAURANTS AND ACCOMMODATION SERVICES",124.1000000000000
"....Quirino","11.1 - FOOD AND BEVERAGE SERVING SERVICES",125.0000000000000
"....Quirino","11.1.1 - Restaurants, café and the like (S)",125.0000000000000
"....Quirino","11.1.1.1 - Restaurants, café and the like - with full service (S)",124.9696288598780
"....Quirino","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Quirino","11.2.0 - Accommodation services (S)",100.0000000000000
"....Quirino","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Quirino","12 - FINANCIAL SERVICES",100.0000000000000
"....Quirino","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Quirino","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Quirino","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Quirino","12.2.9 - Other financial services (S)",100.0000000000000
"....Quirino","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Quirino","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",106.8000000000000
"....Quirino","13.1 - PERSONAL CARE",106.2000000000000
"....Quirino","13.1.1 - Electric appliances for personal care (SD)",..
"....Quirino","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Quirino","13.1.2 - Other appliances, articles and products for personal care (ND)",105.0000000000000
"....Quirino","13.1.2.0 - Other appliances, articles and products for personal care (ND)",104.9881948686940
"....Quirino","13.1.3 - Hairdressing salons and personal grooming establishments (S)",113.1000000000000
"....Quirino","13.1.3.1 - Hairdressing (S)",105.1610960294450
"....Quirino","13.1.3.2 - Personal grooming treatments (S)",121.0152394381470
"....Quirino","13.2 - OTHER PERSONAL EFFECTS",110.9000000000000
"....Quirino","13.2.1 - Jewellery and watches (D)",101.7000000000000
"....Quirino","13.2.1.1 - Jewellery and watches (D)",101.6601873524640
"....Quirino","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.6368888413400
"....Quirino","13.2.9 - Other personal effects n.e.c. (SD)",114.0000000000000
"....Quirino","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",114.0437189415060
"....Quirino","13.9 - OTHER SERVICES",100.4000000000000
"....Quirino","13.9.0 - Other services (S)",100.4000000000000
"....Quirino","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"..Region III (Central Luzon)","0 - ALL ITEMS",109.1000000000000
"..Region III (Central Luzon)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",111.4000000000000
"..Region III (Central Luzon)","01.1 - FOOD",111.8000000000000
"..Region III (Central Luzon)","01.1.1 - Cereals and cereal products (ND)",98.6000000000000
"..Region III (Central Luzon)","01.1.1.1 - Cereals (ND)",94.7753165473703
"..Region III (Central Luzon)","01.1.1.12 - Rice",94.6891829534670
"..Region III (Central Luzon)","01.1.1.16 - Corn",100.7346719536580
"..Region III (Central Luzon)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",108.5906099800010
"..Region III (Central Luzon)","01.1.1.2 - Flour of cereals (ND)",104.6061717631540
"..Region III (Central Luzon)","01.1.1.3 - Bread and bakery products (ND)",109.4078281439410
"..Region III (Central Luzon)","01.1.1.4 - Breakfast cereals (ND)",106.2803703222160
"..Region III (Central Luzon)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",107.2689066472940
"..Region III (Central Luzon)","01.1.1.9 - Other cereal and grain mill products (ND)",107.8965113935750
"..Region III (Central Luzon)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",126.6000000000000
"..Region III (Central Luzon)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",130.4607258854980
"..Region III (Central Luzon)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",114.3562441474180
"..Region III (Central Luzon)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",137.9718834250560
"..Region III (Central Luzon)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",114.2087986204940
"..Region III (Central Luzon)","01.1.3 - Fish and other seafood (ND)",124.5000000000000
"..Region III (Central Luzon)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",124.3283366558460
"..Region III (Central Luzon)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",139.2781193448430
"..Region III (Central Luzon)","01.1.3.3 - Fish preparations (ND)",108.3800182540030
"..Region III (Central Luzon)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",130.4028475136710
"..Region III (Central Luzon)","01.1.3.6 - Other seafood preparations (ND)",119.7011668911870
"..Region III (Central Luzon)","01.1.4 - Milk, other dairy products and eggs (ND)",109.5000000000000
