"Geolocation","Commodity Description","2022 Feb" 
"..Cordillera Administrative Region (CAR)","05.1.1 - Furniture, furnishings and loose carpets (D)",110.2000000000000
"..Cordillera Administrative Region (CAR)","05.1.1.1 - Household furniture (D)",110.0668493533070
"..Cordillera Administrative Region (CAR)","05.1.1.3 - Lighting equipment (D)",104.0413389006670
"..Cordillera Administrative Region (CAR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",113.8090451838650
"..Cordillera Administrative Region (CAR)","05.2 - HOUSEHOLD TEXTILES",108.9000000000000
"..Cordillera Administrative Region (CAR)","05.2.1 - Household textiles (SD)",108.9000000000000
"..Cordillera Administrative Region (CAR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.7675549362378
"..Cordillera Administrative Region (CAR)","05.2.1.2 - Bed linen and bedding (SD)",111.4549477152680
"..Cordillera Administrative Region (CAR)","05.2.1.3 - Table linen and bathroom linen (SD)",114.4918074531680
"..Cordillera Administrative Region (CAR)","05.2.1.9 - Other household textiles (SD)",114.1188763167820
"..Cordillera Administrative Region (CAR)","05.3 - HOUSEHOLD APPLIANCES",102.4000000000000
"..Cordillera Administrative Region (CAR)","05.3.1 - Major household appliances, whether electric or not (D)",101.7000000000000
"..Cordillera Administrative Region (CAR)","05.3.1.1 - Major kitchen appliances (D)",101.2377147981270
"..Cordillera Administrative Region (CAR)","05.3.1.2 - Major laundry appliances (D)",102.8861402422880
"..Cordillera Administrative Region (CAR)","05.3.1.3 - Heaters, air conditioners (D)",104.6101515100450
"..Cordillera Administrative Region (CAR)","05.3.2 - Small household appliances (SD)",108.9000000000000
"..Cordillera Administrative Region (CAR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.7169571450460
"..Cordillera Administrative Region (CAR)","05.3.2.9 - Other small household appliances (SD)",111.9844584686620
"..Cordillera Administrative Region (CAR)","05.3.3 - Repair, installation and hire of household appliances (S)",104.5000000000000
"..Cordillera Administrative Region (CAR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.5269900646350
"..Cordillera Administrative Region (CAR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",111.1000000000000
"..Cordillera Administrative Region (CAR)","05.4.0 - Glassware, tableware and household utensils (SD)",111.1000000000000
"..Cordillera Administrative Region (CAR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",110.7841762190410
"..Cordillera Administrative Region (CAR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",113.9065509418020
"..Cordillera Administrative Region (CAR)","05.4.0.3 - Kitchen utensils and articles (SD)",110.2712103014270
"..Cordillera Administrative Region (CAR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",107.1000000000000
"..Cordillera Administrative Region (CAR)","05.5.1 - Motorized tools and equipment (D)",..
"..Cordillera Administrative Region (CAR)","05.5.1.0 - Motorized tools and equipment (D)",..
"..Cordillera Administrative Region (CAR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",107.1000000000000
"..Cordillera Administrative Region (CAR)","05.5.2.1 - Non-motorized tools (SD)",108.7530571483710
"..Cordillera Administrative Region (CAR)","05.5.2.2 - Miscellaneous accessories (SD)",105.3646202672950
"..Cordillera Administrative Region (CAR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",112.2000000000000
"..Cordillera Administrative Region (CAR)","05.6.1 - Non-durable household goods (ND)",113.0000000000000
"..Cordillera Administrative Region (CAR)","05.6.1.1 - Household cleaning and maintenance products (ND)",109.7774252887520
"..Cordillera Administrative Region (CAR)","05.6.1.9 - Other non-durable household goods (ND)",114.0562426566200
"..Cordillera Administrative Region (CAR)","05.6.2 - Domestic services and household services (S)",109.9000000000000
"..Cordillera Administrative Region (CAR)","05.6.2.1 - Domestic services by paid staff (S)",109.8598563576540
"..Cordillera Administrative Region (CAR)","06 - HEALTH",111.6000000000000
"..Cordillera Administrative Region (CAR)","06.1 - MEDICINES AND HEALTH PRODUCTS",109.3000000000000
"..Cordillera Administrative Region (CAR)","06.1.1 - Medicines (ND)",109.7000000000000
"..Cordillera Administrative Region (CAR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",109.6530456119080
"..Cordillera Administrative Region (CAR)","06.1.2 - Medical products (ND)",103.5000000000000
"..Cordillera Administrative Region (CAR)","06.1.2.1 - Medical diagnostic products (ND)",107.6743271266360
"..Cordillera Administrative Region (CAR)","06.1.2.2 - Prevention and protective devices (ND)",84.6083261120563
"..Cordillera Administrative Region (CAR)","06.1.2.3 - Treatment devices for personal use (ND)",120.9515748324250
"..Cordillera Administrative Region (CAR)","06.1.3 - Assistive products (D)",106.1000000000000
"..Cordillera Administrative Region (CAR)","06.1.3.1 - Assistive products for vision (D)",106.1362050526160
"..Cordillera Administrative Region (CAR)","06.2 - OUTPATIENT CARE SERVICES",118.6000000000000
"..Cordillera Administrative Region (CAR)","06.2.1 - Preventive care services (S)",118.2000000000000
"..Cordillera Administrative Region (CAR)","06.2.1.9 - Other preventive services (S)",118.1831973983740
"..Cordillera Administrative Region (CAR)","06.2.2 - Outpatient dental services (S)",119.4000000000000
"..Cordillera Administrative Region (CAR)","06.2.2.1 - Dental preventive services (S)",119.3456401738980
"..Cordillera Administrative Region (CAR)","06.2.3 - Other outpatient care services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.3 - INPATIENT CARE SERVICES",109.3000000000000
"..Cordillera Administrative Region (CAR)","06.3.1 - Inpatient curative and rehabilitative services (S)",109.3000000000000
"..Cordillera Administrative Region (CAR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",109.3029583274370
"..Cordillera Administrative Region (CAR)","06.4 - OTHER HEALTH SERVICES",122.7000000000000
"..Cordillera Administrative Region (CAR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",122.7000000000000
"..Cordillera Administrative Region (CAR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",122.7037732124700
"..Cordillera Administrative Region (CAR)","07 - TRANSPORT",113.0000000000000
"..Cordillera Administrative Region (CAR)","07.1 - PURCHASE OF VEHICLES",102.8000000000000
"..Cordillera Administrative Region (CAR)","07.1.1 - Motor cars (D)",..
"..Cordillera Administrative Region (CAR)","07.1.1.1 - New motor cars (D)",..
"..Cordillera Administrative Region (CAR)","07.1.2 - Motorcycles (D)",103.3000000000000
"..Cordillera Administrative Region (CAR)","07.1.2.0 - Motorcycles (D)",103.3125438934040
"..Cordillera Administrative Region (CAR)","07.1.3 - Bicycles (D)",100.8000000000000
"..Cordillera Administrative Region (CAR)","07.1.3.0 - Bicycles (D)",100.8428124718470
"..Cordillera Administrative Region (CAR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",108.8000000000000
"..Cordillera Administrative Region (CAR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",109.6000000000000
"..Cordillera Administrative Region (CAR)","07.2.1.1 - Tires (SD)",113.1234145186780
"..Cordillera Administrative Region (CAR)","07.2.1.2 - Parts for personal transport equipment (SD)",107.2608221611860
"..Cordillera Administrative Region (CAR)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..Cordillera Administrative Region (CAR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",105.6000000000000
"..Cordillera Administrative Region (CAR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Cordillera Administrative Region (CAR)","07.2.2.4 - Lubricants (ND)",105.5865473621950
"..Cordillera Administrative Region (CAR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",109.5000000000000
"..Cordillera Administrative Region (CAR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",109.4769549102820
"..Cordillera Administrative Region (CAR)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..Cordillera Administrative Region (CAR)","07.3 - PASSENGER TRANSPORT SERVICES",116.3000000000000
"..Cordillera Administrative Region (CAR)","07.3.1 - Passenger transport by railway (S)",..
"..Cordillera Administrative Region (CAR)","07.3.1.1 - Passenger transport by train (S)",..
"..Cordillera Administrative Region (CAR)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Cordillera Administrative Region (CAR)","07.3.2 - Passenger transport by road (S)",116.7000000000000
"..Cordillera Administrative Region (CAR)","07.3.2.1 - Passenger transport by bus and coach (S)",105.5858071017890
"..Cordillera Administrative Region (CAR)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",102.2312373225150
"..Cordillera Administrative Region (CAR)","07.3.2.9 - Other passenger transport by road (S)",119.6569491256110
"..Cordillera Administrative Region (CAR)","07.3.3 - Passenger transport by air (S)",72.2000000000000
"..Cordillera Administrative Region (CAR)","07.3.3.1 - Passenger transport by air, domestic (S)",72.2116015880016
"..Cordillera Administrative Region (CAR)","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"..Cordillera Administrative Region (CAR)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"..Cordillera Administrative Region (CAR)","07.4 - TRANSPORT SERVICES OF GOODS",104.5000000000000
"..Cordillera Administrative Region (CAR)","07.4.1 - Postal and courier services (S)",104.5000000000000
"..Cordillera Administrative Region (CAR)","07.4.1.1 - Letter handling services (S)",104.9719626168220
"..Cordillera Administrative Region (CAR)","07.4.1.2 - Courier and parcel delivery services (S)",103.5617054156810
"..Cordillera Administrative Region (CAR)","08 - INFORMATION AND COMMUNICATION",101.8000000000000
"..Cordillera Administrative Region (CAR)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.4000000000000
"..Cordillera Administrative Region (CAR)","08.1.1 - Fixed telephone equipment (D)",..
"..Cordillera Administrative Region (CAR)","08.1.1.0 - Fixed telephone equipment (D)",..
"..Cordillera Administrative Region (CAR)","08.1.2 - Mobile telephone equipment (D)",102.1000000000000
"..Cordillera Administrative Region (CAR)","08.1.2.0 - Mobile telephone equipment (D)",102.0742642921270
"..Cordillera Administrative Region (CAR)","08.1.3 - Information processing equipment (D)",100.3000000000000
"..Cordillera Administrative Region (CAR)","08.1.3.1 - Computers, laptops and tablets (D)",100.1984479181400
"..Cordillera Administrative Region (CAR)","08.1.3.2 - Peripheral equipment and its consumable components (D)",108.9177021588950
"..Cordillera Administrative Region (CAR)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"..Cordillera Administrative Region (CAR)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9894713464582
"..Cordillera Administrative Region (CAR)","08.1.5 - Unrecorded recording media (SD)",103.7000000000000
"..Cordillera Administrative Region (CAR)","08.1.5.0 - Unrecorded recording media (SD)",103.6712321372110
"..Cordillera Administrative Region (CAR)","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.3000000000000
"..Cordillera Administrative Region (CAR)","08.3.1 - Fixed communication services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","08.3.2 - Mobile communication services (S)",102.3000000000000
"..Cordillera Administrative Region (CAR)","08.3.2.0 - Mobile communication services (S)",102.2562835740740
"..Cordillera Administrative Region (CAR)","08.3.3 - Internet access provision services and net storage services (S)",103.8000000000000
"..Cordillera Administrative Region (CAR)","08.3.3.0 - Internet access provision services and net storage services (S)",103.7934502513240
"..Cordillera Administrative Region (CAR)","08.3.5 - Repair and rental of information and communication equipment (S)",108.6000000000000
"..Cordillera Administrative Region (CAR)","08.3.5.0 - Repair and rental of information and communication equipment (S)",108.5186946893730
"..Cordillera Administrative Region (CAR)","09 - RECREATION, SPORT AND CULTURE",107.3000000000000
"..Cordillera Administrative Region (CAR)","09.1 - RECREATIONAL DURABLES",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.1.1.1 - Cameras (D)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.2 - OTHER RECREATIONAL GOODS",104.1000000000000
"..Cordillera Administrative Region (CAR)","09.2.1 - Games, toys and hobbies (SD)",104.1000000000000
"..Cordillera Administrative Region (CAR)","09.2.1.2 - Other games, toys and hobbies (SD)",104.0535034828450
"..Cordillera Administrative Region (CAR)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",105.8000000000000
"..Cordillera Administrative Region (CAR)","09.2.2.1 - Equipment for sport (SD)",105.8139109510840
"..Cordillera Administrative Region (CAR)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Cordillera Administrative Region (CAR)","09.3 - GARDEN PRODUCTS AND PETS",108.5000000000000
"..Cordillera Administrative Region (CAR)","09.3.1 - Garden products, plants and flowers (ND)",108.8000000000000
"..Cordillera Administrative Region (CAR)","09.3.1.1 - Garden products (ND)",112.0713741963400
"..Cordillera Administrative Region (CAR)","09.3.1.2 - Plants, seeds and flowers (ND)",103.5482334140230
"..Cordillera Administrative Region (CAR)","09.3.2 - Pets and products for pets (ND)",108.4000000000000
"..Cordillera Administrative Region (CAR)","09.3.2.2 - Products for pets and other household animals (ND)",108.3694258136590
"..Cordillera Administrative Region (CAR)","09.4 - RECREATIONAL SERVICES",92.7000000000000
"..Cordillera Administrative Region (CAR)","09.4.6 - Recreational and sporting services (S)",90.5000000000000
"..Cordillera Administrative Region (CAR)","09.4.6.2 - Sporting services - practice (S)",90.4261291536790
"..Cordillera Administrative Region (CAR)","09.4.7 - Games of chance (S)",92.7000000000000
"..Cordillera Administrative Region (CAR)","09.4.7.0 - Games of chance (S)",92.7322313632727
"..Cordillera Administrative Region (CAR)","09.5 - CULTURAL GOODS",97.1000000000000
"..Cordillera Administrative Region (CAR)","09.5.1 - Musical instruments (D)",97.1000000000000
"..Cordillera Administrative Region (CAR)","09.5.1.0 - Musical instruments (D)",97.1641253382766
"..Cordillera Administrative Region (CAR)","09.6 - CULTURAL SERVICES",104.6000000000000
"..Cordillera Administrative Region (CAR)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",108.6000000000000
"..Cordillera Administrative Region (CAR)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",108.5933993700030
"..Cordillera Administrative Region (CAR)","09.6.3 - Photographic services (S)",..
"..Cordillera Administrative Region (CAR)","09.6.3.0 - Photographic services (S)",..
"..Cordillera Administrative Region (CAR)","09.6.9 - Other cultural services (S)",100.5000000000000
"..Cordillera Administrative Region (CAR)","09.6.9.0 - Other cultural services (S)",100.5022047463610
"..Cordillera Administrative Region (CAR)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",114.2000000000000
"..Cordillera Administrative Region (CAR)","09.7.1 - Books (SD)",110.5000000000000
"..Cordillera Administrative Region (CAR)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",113.4211691965240
"..Cordillera Administrative Region (CAR)","09.7.1.9 - Other books (SD) in printed or electronic copy",105.4753557586380
"..Cordillera Administrative Region (CAR)","09.7.2 - Newspapers and periodicals (ND)",109.6000000000000
"..Cordillera Administrative Region (CAR)","09.7.2.1 - Newspapers (ND)",107.7759986206530
"..Cordillera Administrative Region (CAR)","09.7.2.2 - Magazines and periodicals (ND)",111.5424982350220
"..Cordillera Administrative Region (CAR)","09.7.4 - Stationery and drawing materials (ND)",115.1000000000000
"..Cordillera Administrative Region (CAR)","09.7.4.0 - Stationery and drawing materials (ND)",115.0419670822470
"..Cordillera Administrative Region (CAR)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.8.0 - Package holidays (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","10 - EDUCATION SERVICES",107.4000000000000
"..Cordillera Administrative Region (CAR)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",112.8000000000000
"..Cordillera Administrative Region (CAR)","10.1.0 - Early chilhood and primary education (S)",112.8000000000000
"..Cordillera Administrative Region (CAR)","10.1.0.1 - Early childhood education services (S)",110.9309843764440
"..Cordillera Administrative Region (CAR)","10.1.0.2 - Primary education (S)",113.5323360868960
"..Cordillera Administrative Region (CAR)","10.2 - SECONDARY EDUCATION  (S)",105.0000000000000
"..Cordillera Administrative Region (CAR)","10.2.0 - Secondary education (S)",105.0000000000000
"..Cordillera Administrative Region (CAR)","10.2.0.1 - Lower secondary general education services",107.9953916012010
"..Cordillera Administrative Region (CAR)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.5043693596330
"..Cordillera Administrative Region (CAR)","10.4 - TERTIARY EDUCATION (S)",106.9000000000000
"..Cordillera Administrative Region (CAR)","10.4.0 - Tertiary education (s)",106.9000000000000
"..Cordillera Administrative Region (CAR)","10.4.0.0 - Tertiary education (s)",106.9048165926060
"..Cordillera Administrative Region (CAR)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"..Cordillera Administrative Region (CAR)","10.5.0 - Education not defined by level (s)",..
"..Cordillera Administrative Region (CAR)","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"..Cordillera Administrative Region (CAR)","10.5.0.9 - Other education not defined by level (S)",..
"..Cordillera Administrative Region (CAR)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",119.4000000000000
"..Cordillera Administrative Region (CAR)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",120.3000000000000
"..Cordillera Administrative Region (CAR)","11.1.1 - Restaurants, café and the like (S)",120.3000000000000
"..Cordillera Administrative Region (CAR)","11.1.1.1 - Restaurants, café and the like - with full service (S)",120.2330314993440
"..Cordillera Administrative Region (CAR)","11.2 - ACCOMMODATION SERVICES",100.8000000000000
"..Cordillera Administrative Region (CAR)","11.2.0 - Accommodation services (S)",100.8000000000000
"..Cordillera Administrative Region (CAR)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.7680046396570
"..Cordillera Administrative Region (CAR)","12 - FINANCIAL SERVICES",139.2000000000000
"..Cordillera Administrative Region (CAR)","12.2 - FINANCIAL SERVICES",139.2000000000000
"..Cordillera Administrative Region (CAR)","12.2.1 - Financial intermediation services indirectly measured (S)",143.3000000000000
"..Cordillera Administrative Region (CAR)","12.2.1.0 - Financial intermediation services indirectly measured (S)",143.2585531598840
"..Cordillera Administrative Region (CAR)","12.2.9 - Other financial services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",110.3000000000000
"..Cordillera Administrative Region (CAR)","13.1 - PERSONAL CARE",110.3000000000000
"..Cordillera Administrative Region (CAR)","13.1.1 - Electric appliances for personal care (SD)",..
"..Cordillera Administrative Region (CAR)","13.1.1.1 - Electric appliances for personal care (SD)",..
"..Cordillera Administrative Region (CAR)","13.1.2 - Other appliances, articles and products for personal care (ND)",107.2000000000000
"..Cordillera Administrative Region (CAR)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",107.2304235480010
"..Cordillera Administrative Region (CAR)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",125.4000000000000
"..Cordillera Administrative Region (CAR)","13.1.3.1 - Hairdressing (S)",121.0881924371720
"..Cordillera Administrative Region (CAR)","13.1.3.2 - Personal grooming treatments (S)",129.6705430958730
"..Cordillera Administrative Region (CAR)","13.2 - OTHER PERSONAL EFFECTS",110.7000000000000
"..Cordillera Administrative Region (CAR)","13.2.1 - Jewellery and watches (D)",106.8000000000000
"..Cordillera Administrative Region (CAR)","13.2.1.1 - Jewellery and watches (D)",106.0747295221250
"..Cordillera Administrative Region (CAR)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",108.5131369427180
"..Cordillera Administrative Region (CAR)","13.2.9 - Other personal effects n.e.c. (SD)",111.6000000000000
"..Cordillera Administrative Region (CAR)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",111.6174418101640
"..Cordillera Administrative Region (CAR)","13.9 - OTHER SERVICES",100.4000000000000
"..Cordillera Administrative Region (CAR)","13.9.0 - Other services (S)",100.4000000000000
"..Cordillera Administrative Region (CAR)","13.9.0.9 - Other services n.e.c. (S)",100.4305304347050
"....Abra","0 - ALL ITEMS",111.0000000000000
"....Abra","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",110.5000000000000
"....Abra","01.1 - FOOD",111.2000000000000
"....Abra","01.1.1 - Cereals and cereal products (ND)",109.8000000000000
"....Abra","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",109.8451866095070
"....Abra","01.1.1.2 - Flour of cereals (ND)",95.7556512202708
"....Abra","01.1.1.3 - Bread and bakery products (ND)",107.2467853366650
"....Abra","01.1.1.4 - Breakfast cereals (ND)",103.0365063118390
"....Abra","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",110.5755460046080
"....Abra","01.1.1.9 - Other cereal and grain mill products (ND)",118.8720125995660
"....Abra","01.1.2 - Meat and other parts of slaughtered land animals (ND)",115.9000000000000
"....Abra","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Abra","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",134.8148148148150
"....Abra","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",111.6860017132520
"....Abra","01.1.3 - Fish and other seafood (ND)",121.4000000000000
"....Abra","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",135.1719363027930
"....Abra","01.1.3.3 - Fish preparations (ND)",107.8896778448730
"....Abra","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",130.3686478923530
"....Abra","01.1.3.6 - Other seafood preparations (ND)",104.9277266754270
"....Abra","01.1.4 - Milk, other dairy products and eggs (ND)",109.3000000000000
"....Abra","01.1.4.1 - Raw and whole milk (ND)",..
"....Abra","01.1.4.3 - Other milk and cream (ND)",97.5339988125497
"....Abra","01.1.4.4 - Non-animal milk (ND)",..
"....Abra","01.1.4.5 - Cheese (ND)",113.8939868293210
"....Abra","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Abra","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Abra","01.1.4.8 - Eggs (ND)",118.7086404678720
"....Abra","01.1.5 - Oils and fats (ND)",100.8000000000000
"....Abra","01.1.5.1 - Vegetable oils (ND)",97.1919512817019
"....Abra","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Abra","01.1.5.3 - Margarine and similar preparations (ND)",109.4890510948910
"....Abra","01.1.5.9 - Other animal oils and fats (ND)",..
"....Abra","01.1.6 - Fruits and nuts (ND)",121.9000000000000
"....Abra","01.1.6.2 - Citrus fruits, fresh (ND)",105.1131718483570
"....Abra","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",127.2727272727270
"....Abra","01.1.6.5 - Other fruits, fresh (ND)",..
"....Abra","01.1.6.7 - Fruit, dried and dehydrated (ND)",127.8819444444440
"....Abra","01.1.6.8 - Nuts, in shell or shelled (ND)",124.6987513638020
"....Abra","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",115.9863806310680
"....Abra","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",101.5000000000000
"....Abra","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",98.3480741762729
"....Abra","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",97.3273900482281
"....Abra","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",119.3441898317430
"....Abra","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",117.2291296625220
"....Abra","01.1.8 - Sugar, confectionery and desserts (ND)",107.1000000000000
"....Abra","01.1.8.1 - Cane and beet sugar (ND)",108.9750703158470
"....Abra","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Abra","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",112.0893453982230
"....Abra","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",106.2992125984250
"....Abra","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.9081735620580
"....Abra","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",107.0791763956700
"....Abra","01.1.9 - Ready-made food and other food products n.e.c. (ND)",114.7000000000000
"....Abra","01.1.9.2 - Baby food (ND)",101.8973868795850
"....Abra","01.1.9.3 - Salt, condiments and sauces (ND)",121.4948676821820
"....Abra","01.1.9.4 - Spices, culinary herbs and seeds (ND)",112.7521711635960
"....Abra","01.1.9.9 - Other food products n.e.c. (ND)",103.0182015446770
"....Abra","01.2 - NON-ALCOHOLIC BEVERAGES",106.4000000000000
"....Abra","01.2.1 - Fruit and vegetable juices (ND)",112.5000000000000
"....Abra","01.2.1.0 - Fruit and vegetable juices (ND)",112.5011666458830
"....Abra","01.2.2 - Coffee and coffee substitutes (ND)",102.7000000000000
"....Abra","01.2.2.0 - Coffee and coffee substitutes (ND)",102.7346905364360
"....Abra","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Abra","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Abra","01.2.4 - Cocoa drinks (ND)",111.6000000000000
"....Abra","01.2.4.0 - Cocoa drinks (ND)",111.5611941873150
"....Abra","01.2.5 - Water (ND)",103.3000000000000
"....Abra","01.2.5.0 - Water (ND)",103.2947222280600
"....Abra","01.2.6 - Soft drinks (ND)",105.1000000000000
"....Abra","01.2.6.0 - Soft drinks (ND)",105.1069250685590
"....Abra","01.2.9 - Other non-alcoholic beverages (ND)",140.1000000000000
"....Abra","01.2.9.0 - Other non-alcoholic beverages (ND)",140.1415140103620
"....Abra","02 - ALCOHOLIC BEVERAGES AND TOBACCO",151.5000000000000
"....Abra","02.1 - ALCOHOLIC BEVERAGES",133.8000000000000
"....Abra","02.1.1 - Spirits and liquors (ND)",135.3000000000000
"....Abra","02.1.1.0 - Spirits and liquors (ND)",135.2548048191440
"....Abra","02.1.2 - Wine (ND)",..
"....Abra","02.1.2.1 - Wine from grapes (ND)",..
"....Abra","02.1.2.2 - Wine from other sources (ND)",..
"....Abra","02.1.3 - Beer (ND)",125.9000000000000
"....Abra","02.1.3.0 - Beer (ND)",125.9457805485540
"....Abra","02.3 - TOBACCO",166.5000000000000
"....Abra","02.3.0 - Tobacco (ND)",166.5000000000000
"....Abra","02.3.0.1 - Cigarettes (ND)",162.1270670477830
"....Abra","02.3.0.2 - Cigars (ND)",..
"....Abra","02.3.0.9 - Other tobacco products (ND)",262.2498274672190
"....Abra","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Abra","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Abra","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Abra","02.900 - NON-FOOD",109.4000000000000
"....Abra","03 - CLOTHING AND FOOTWEAR",107.3000000000000
"....Abra","03.1 - CLOTHING",97.6000000000000
"....Abra","03.1.1 - Clothing materials (SD)",100.6000000000000
"....Abra","03.1.1.0 - Clothing materials (SD)",100.5586592178770
"....Abra","03.1.2 - Garments (SD)",97.6000000000000
"....Abra","03.1.2.1 - Garments for men or boys (SD)",97.2593327420659
"....Abra","03.1.2.2 - Garments for women or girls (SD)",96.0884329631769
"....Abra","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",137.3974730962610
"....Abra","03.1.2.4 - School uniforms (SD)",..
