"Geolocation","Commodity Description","2023 Aug" 
"....Cavite","13.9.0.9 - Other services n.e.c. (S)",110.5988394796340
"....Laguna","0 - ALL ITEMS",116.3000000000000
"....Laguna","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",125.2000000000000
"....Laguna","01.1 - FOOD",126.8000000000000
"....Laguna","01.1.1 - Cereals and cereal products (ND)",126.0000000000000
"....Laguna","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",126.0263447139020
"....Laguna","01.1.1.2 - Flour of cereals (ND)",118.3103077829980
"....Laguna","01.1.1.3 - Bread and bakery products (ND)",130.2486707859770
"....Laguna","01.1.1.4 - Breakfast cereals (ND)",114.5583719246960
"....Laguna","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",119.3987683763130
"....Laguna","01.1.1.9 - Other cereal and grain mill products (ND)",116.4824840432920
"....Laguna","01.1.2 - Meat and other parts of slaughtered land animals (ND)",126.7000000000000
"....Laguna","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",130.1502068064730
"....Laguna","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",143.5365695230150
"....Laguna","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",125.1257057438210
"....Laguna","01.1.3 - Fish and other seafood (ND)",134.7000000000000
"....Laguna","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",153.0949835487100
"....Laguna","01.1.3.3 - Fish preparations (ND)",129.1689933685370
"....Laguna","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",127.7511464864150
"....Laguna","01.1.3.6 - Other seafood preparations (ND)",125.2934443127810
"....Laguna","01.1.4 - Milk, other dairy products and eggs (ND)",120.7000000000000
"....Laguna","01.1.4.1 - Raw and whole milk (ND)",..
"....Laguna","01.1.4.3 - Other milk and cream (ND)",109.7897121140750
"....Laguna","01.1.4.4 - Non-animal milk (ND)",..
"....Laguna","01.1.4.5 - Cheese (ND)",110.7882612804280
"....Laguna","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Laguna","01.1.4.7 - Milk-based dessert and beverages (ND)",121.5868876885830
"....Laguna","01.1.4.8 - Eggs (ND)",137.4157544734090
"....Laguna","01.1.5 - Oils and fats (ND)",132.3000000000000
"....Laguna","01.1.5.1 - Vegetable oils (ND)",136.1442589779990
"....Laguna","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",112.7987884522730
"....Laguna","01.1.5.3 - Margarine and similar preparations (ND)",118.2038076722620
"....Laguna","01.1.5.9 - Other animal oils and fats (ND)",..
"....Laguna","01.1.6 - Fruits and nuts (ND)",131.5000000000000
"....Laguna","01.1.6.2 - Citrus fruits, fresh (ND)",103.3518282699650
"....Laguna","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",162.3285754268120
"....Laguna","01.1.6.5 - Other fruits, fresh (ND)",..
"....Laguna","01.1.6.7 - Fruit, dried and dehydrated (ND)",114.2839791084660
"....Laguna","01.1.6.8 - Nuts, in shell or shelled (ND)",139.4038025833920
"....Laguna","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",119.2622285068820
"....Laguna","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",143.3000000000000
"....Laguna","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",146.1369973415000
"....Laguna","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",133.4294625101160
"....Laguna","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",150.3378356537960
"....Laguna","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",123.2769721670610
"....Laguna","01.1.8 - Sugar, confectionery and desserts (ND)",134.8000000000000
"....Laguna","01.1.8.1 - Cane and beet sugar (ND)",173.9023317969810
"....Laguna","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",129.0236574148850
"....Laguna","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",124.2613275168910
"....Laguna","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",108.2557182570380
"....Laguna","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.1627183465060
"....Laguna","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",122.2225552439300
"....Laguna","01.1.9 - Ready-made food and other food products n.e.c. (ND)",120.0000000000000
"....Laguna","01.1.9.2 - Baby food (ND)",112.1537270507100
"....Laguna","01.1.9.3 - Salt, condiments and sauces (ND)",125.7709028420310
"....Laguna","01.1.9.4 - Spices, culinary herbs and seeds (ND)",120.6203376657130
"....Laguna","01.1.9.9 - Other food products n.e.c. (ND)",122.4207165256790
"....Laguna","01.2 - NON-ALCOHOLIC BEVERAGES",117.5000000000000
"....Laguna","01.2.1 - Fruit and vegetable juices (ND)",128.7000000000000
"....Laguna","01.2.1.0 - Fruit and vegetable juices (ND)",128.7272352792030
"....Laguna","01.2.2 - Coffee and coffee substitutes (ND)",119.7000000000000
"....Laguna","01.2.2.0 - Coffee and coffee substitutes (ND)",119.6682093601000
"....Laguna","01.2.3 - Tea, maté and other plant products for infusion (ND)",108.5000000000000
"....Laguna","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",108.5201011598500
"....Laguna","01.2.4 - Cocoa drinks (ND)",127.4000000000000
"....Laguna","01.2.4.0 - Cocoa drinks (ND)",127.3972701038540
"....Laguna","01.2.5 - Water (ND)",105.5000000000000
"....Laguna","01.2.5.0 - Water (ND)",105.4922422078810
"....Laguna","01.2.6 - Soft drinks (ND)",113.9000000000000
"....Laguna","01.2.6.0 - Soft drinks (ND)",113.9461995117160
"....Laguna","01.2.9 - Other non-alcoholic beverages (ND)",121.5000000000000
"....Laguna","01.2.9.0 - Other non-alcoholic beverages (ND)",121.5053538836660
"....Laguna","02 - ALCOHOLIC BEVERAGES AND TOBACCO",171.8000000000000
"....Laguna","02.1 - ALCOHOLIC BEVERAGES",135.5000000000000
"....Laguna","02.1.1 - Spirits and liquors (ND)",128.9000000000000
"....Laguna","02.1.1.0 - Spirits and liquors (ND)",128.9115336741800
"....Laguna","02.1.2 - Wine (ND)",130.7000000000000
"....Laguna","02.1.2.1 - Wine from grapes (ND)",130.6564856405150
"....Laguna","02.1.2.2 - Wine from other sources (ND)",..
"....Laguna","02.1.3 - Beer (ND)",143.2000000000000
"....Laguna","02.1.3.0 - Beer (ND)",143.2191829559580
"....Laguna","02.3 - TOBACCO",188.6000000000000
"....Laguna","02.3.0 - Tobacco (ND)",188.6000000000000
"....Laguna","02.3.0.1 - Cigarettes (ND)",188.6007523257950
"....Laguna","02.3.0.2 - Cigars (ND)",..
"....Laguna","02.3.0.9 - Other tobacco products (ND)",108.5575855102630
"....Laguna","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Laguna","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Laguna","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Laguna","02.900 - NON-FOOD",111.4000000000000
"....Laguna","03 - CLOTHING AND FOOTWEAR",104.9000000000000
"....Laguna","03.1 - CLOTHING",105.3000000000000
"....Laguna","03.1.1 - Clothing materials (SD)",100.0000000000000
"....Laguna","03.1.1.0 - Clothing materials (SD)",100.0000000000000
"....Laguna","03.1.2 - Garments (SD)",104.9000000000000
"....Laguna","03.1.2.1 - Garments for men or boys (SD)",104.9477634741870
"....Laguna","03.1.2.2 - Garments for women or girls (SD)",104.6609756283880
"....Laguna","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",108.7303611666650
"....Laguna","03.1.2.4 - School uniforms (SD)",107.4834645669290
"....Laguna","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.7000000000000
"....Laguna","03.1.3.1 - Other articles of clothing (SD)",105.8597218667000
"....Laguna","03.1.3.2 - Clothing accessories (SD)",102.1181269123200
"....Laguna","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",115.8000000000000
"....Laguna","03.1.4.1 - Cleaning of clothing (S)",115.8418718832200
"....Laguna","03.1.4.2 - Repair, tailoring and hire of clothing (S)",106.6023619341490
"....Laguna","03.2 - FOOTWEAR",104.1000000000000
"....Laguna","03.2.1 - Shoes and other footwear (SD)",104.1000000000000
"....Laguna","03.2.1.1 - Footwear for men (SD)",105.3519040793920
"....Laguna","03.2.1.2 - Footwear for women (SD)",102.8950877149960
"....Laguna","03.2.1.3 - Footwear for infants and children (SD)",103.8342782316570
"....Laguna","03.2.2 - Cleaning, repair, and hire of footwear (S)",122.9000000000000
"....Laguna","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",122.9244070872930
"....Laguna","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",106.1000000000000
"....Laguna","04.1 - ACTUAL RENTALS FOR HOUSING",104.2000000000000
"....Laguna","04.1.1 - Actual rentals paid by tenants for main residence (S)",104.2000000000000
"....Laguna","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",104.1976144503460
"....Laguna","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",118.2000000000000
"....Laguna","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",118.4000000000000
"....Laguna","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",118.4175033019730
"....Laguna","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",117.5000000000000
"....Laguna","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",117.5308740032550
"....Laguna","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",116.9000000000000
"....Laguna","04.4.1 - Water supply (ND)",116.9000000000000
"....Laguna","04.4.1.1 - Water supply through network systems (ND)",116.9472812586250
"....Laguna","04.5 - ELECTRICITY, GAS AND OTHER FUELS",130.9000000000000
"....Laguna","04.5.3 - Liquid fuels (ND)",146.0000000000000
"....Laguna","04.5.3.0 - Liquid fuels (ND)",146.0288697322820
"....Laguna","04.5.4 - Solid fuels (ND)",130.0000000000000
"....Laguna","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Laguna","04.5.4.3 - Charcoal (ND)",129.9955303322120
"....Laguna","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",106.2000000000000
"....Laguna","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",102.8000000000000
"....Laguna","05.1.1 - Furniture, furnishings and loose carpets (D)",102.8000000000000
"....Laguna","05.1.1.1 - Household furniture (D)",102.7902339011080
"....Laguna","05.1.1.3 - Lighting equipment (D)",..
"....Laguna","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Laguna","05.2 - HOUSEHOLD TEXTILES",104.2000000000000
"....Laguna","05.2.1 - Household textiles (SD)",104.2000000000000
"....Laguna","05.2.1.1 - Furnishing fabrics and curtains (SD)",106.1564145620790
"....Laguna","05.2.1.2 - Bed linen and bedding (SD)",102.8566845541650
"....Laguna","05.2.1.3 - Table linen and bathroom linen (SD)",106.2633908740330
"....Laguna","05.2.1.9 - Other household textiles (SD)",107.4418604651160
"....Laguna","05.3 - HOUSEHOLD APPLIANCES",103.7000000000000
"....Laguna","05.3.1 - Major household appliances, whether electric or not (D)",102.9000000000000
"....Laguna","05.3.1.1 - Major kitchen appliances (D)",104.5169116746870
"....Laguna","05.3.1.2 - Major laundry appliances (D)",101.2747103750340
"....Laguna","05.3.1.3 - Heaters, air conditioners (D)",101.5968661282020
"....Laguna","05.3.2 - Small household appliances (SD)",109.9000000000000
"....Laguna","05.3.2.1 - Small appliances for cooking and processing of food (SD)",105.7672865774810
"....Laguna","05.3.2.9 - Other small household appliances (SD)",111.6238045584100
"....Laguna","05.3.3 - Repair, installation and hire of household appliances (S)",105.6000000000000
"....Laguna","05.3.3.0 - Repair, installation and hire of household appliances (S)",105.5634649245570
"....Laguna","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",108.9000000000000
"....Laguna","05.4.0 - Glassware, tableware and household utensils (SD)",108.9000000000000
"....Laguna","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.8402874418080
"....Laguna","05.4.0.2 - Cutlery, flatware and silverware (SD)",101.9799263072900
"....Laguna","05.4.0.3 - Kitchen utensils and articles (SD)",110.3506189639840
"....Laguna","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",110.9000000000000
"....Laguna","05.5.1 - Motorized tools and equipment (D)",101.9000000000000
"....Laguna","05.5.1.0 - Motorized tools and equipment (D)",101.8545247574290
"....Laguna","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",111.2000000000000
"....Laguna","05.5.2.1 - Non-motorized tools (SD)",116.6260717664610
"....Laguna","05.5.2.2 - Miscellaneous accessories (SD)",107.5844016854390
"....Laguna","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",107.0000000000000
"....Laguna","05.6.1 - Non-durable household goods (ND)",108.9000000000000
"....Laguna","05.6.1.1 - Household cleaning and maintenance products (ND)",112.9874573352390
"....Laguna","05.6.1.9 - Other non-durable household goods (ND)",107.5606253060740
"....Laguna","05.6.2 - Domestic services and household services (S)",104.1000000000000
"....Laguna","05.6.2.1 - Domestic services by paid staff (S)",104.1388308156630
"....Laguna","06 - HEALTH",113.3000000000000
"....Laguna","06.1 - MEDICINES AND HEALTH PRODUCTS",116.1000000000000
"....Laguna","06.1.1 - Medicines (ND)",115.6000000000000
"....Laguna","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",115.5546552172290
"....Laguna","06.1.2 - Medical products (ND)",111.4000000000000
"....Laguna","06.1.2.1 - Medical diagnostic products (ND)",106.8276823037620
"....Laguna","06.1.2.2 - Prevention and protective devices (ND)",112.3526958777530
"....Laguna","06.1.2.3 - Treatment devices for personal use (ND)",114.9217362167290
"....Laguna","06.1.3 - Assistive products (D)",128.1000000000000
"....Laguna","06.1.3.1 - Assistive products for vision (D)",128.1426813911160
"....Laguna","06.2 - OUTPATIENT CARE SERVICES",105.2000000000000
"....Laguna","06.2.1 - Preventive care services (S)",104.5000000000000
"....Laguna","06.2.1.9 - Other preventive services (S)",104.4630373336940
"....Laguna","06.2.2 - Outpatient dental services (S)",105.9000000000000
"....Laguna","06.2.2.1 - Dental preventive services (S)",105.8881854109620
"....Laguna","06.2.3 - Other outpatient care services (S)",..
"....Laguna","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Laguna","06.3 - INPATIENT CARE SERVICES",111.9000000000000
"....Laguna","06.3.1 - Inpatient curative and rehabilitative services (S)",111.9000000000000
"....Laguna","06.3.1.0 - Inpatient curative and rehabilitative services (S)",111.9012293049370
"....Laguna","06.4 - OTHER HEALTH SERVICES",111.4000000000000
"....Laguna","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",111.4000000000000
"....Laguna","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",111.4012638215180
"....Laguna","07 - TRANSPORT",125.0000000000000
"....Laguna","07.1 - PURCHASE OF VEHICLES",101.7000000000000
"....Laguna","07.1.1 - Motor cars (D)",100.0000000000000
"....Laguna","07.1.1.1 - New motor cars (D)",100.0191169282070
"....Laguna","07.1.2 - Motorcycles (D)",100.4000000000000
"....Laguna","07.1.2.0 - Motorcycles (D)",100.3650669008970
"....Laguna","07.1.3 - Bicycles (D)",119.2000000000000
"....Laguna","07.1.3.0 - Bicycles (D)",119.1522076329460
"....Laguna","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",102.1000000000000
"....Laguna","07.2.1 - Parts and accessories for personal transport equipment (SD)",105.7000000000000
"....Laguna","07.2.1.1 - Tires (SD)",..
"....Laguna","07.2.1.2 - Parts for personal transport equipment (SD)",105.6973303504080
"....Laguna","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Laguna","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",109.0000000000000
"....Laguna","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Laguna","07.2.2.4 - Lubricants (ND)",109.0261206588630
"....Laguna","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Laguna","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Laguna","07.3 - PASSENGER TRANSPORT SERVICES",141.4000000000000
"....Laguna","07.3.1 - Passenger transport by railway (S)",..
"....Laguna","07.3.1.1 - Passenger transport by train (S)",..
"....Laguna","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Laguna","07.3.2 - Passenger transport by road (S)",141.5000000000000
"....Laguna","07.3.2.1 - Passenger transport by bus and coach (S)",120.9319126799980
"....Laguna","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Laguna","07.3.2.9 - Other passenger transport by road (S)",146.2784702576370
"....Laguna","07.3.3 - Passenger transport by air (S)",123.7000000000000
"....Laguna","07.3.3.1 - Passenger transport by air, domestic (S)",123.6817276444070
"....Laguna","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"....Laguna","07.4.1 - Postal and courier services (S)",104.1000000000000
"....Laguna","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Laguna","07.4.1.2 - Courier and parcel delivery services (S)",101.4736206445730
"....Laguna","08 - INFORMATION AND COMMUNICATION",100.5000000000000
"....Laguna","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.2000000000000
"....Laguna","08.1.1 - Fixed telephone equipment (D)",..
"....Laguna","08.1.1.0 - Fixed telephone equipment (D)",..
"....Laguna","08.1.2 - Mobile telephone equipment (D)",99.5000000000000
"....Laguna","08.1.2.0 - Mobile telephone equipment (D)",99.5464591640400
"....Laguna","08.1.3 - Information processing equipment (D)",100.3000000000000
"....Laguna","08.1.3.1 - Computers, laptops and tablets (D)",100.0031342935760
"....Laguna","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.0025933291680
"....Laguna","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"....Laguna","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4116768115980
"....Laguna","08.1.5 - Unrecorded recording media (SD)",100.3000000000000
"....Laguna","08.1.5.0 - Unrecorded recording media (SD)",100.2712100199000
"....Laguna","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6000000000000
"....Laguna","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.2 - Mobile communication services (S)",100.2000000000000
"....Laguna","08.3.2.0 - Mobile communication services (S)",100.2094580559690
"....Laguna","08.3.3 - Internet access provision services and net storage services (S)",102.5000000000000
"....Laguna","08.3.3.0 - Internet access provision services and net storage services (S)",102.5010295965770
"....Laguna","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Laguna","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Laguna","09 - RECREATION, SPORT AND CULTURE",106.7000000000000
"....Laguna","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Laguna","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Laguna","09.1.1.1 - Cameras (D)",100.0000000000000
"....Laguna","09.2 - OTHER RECREATIONAL GOODS",102.3000000000000
"....Laguna","09.2.1 - Games, toys and hobbies (SD)",102.3000000000000
"....Laguna","09.2.1.2 - Other games, toys and hobbies (SD)",102.3494324134940
"....Laguna","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Laguna","09.2.2.1 - Equipment for sport (SD)",..
"....Laguna","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Laguna","09.3 - GARDEN PRODUCTS AND PETS",114.5000000000000
"....Laguna","09.3.1 - Garden products, plants and flowers (ND)",137.3000000000000
"....Laguna","09.3.1.1 - Garden products (ND)",113.8174735762770
"....Laguna","09.3.1.2 - Plants, seeds and flowers (ND)",160.7665715024830
"....Laguna","09.3.2 - Pets and products for pets (ND)",110.0000000000000
"....Laguna","09.3.2.2 - Products for pets and other household animals (ND)",110.0480956713900
"....Laguna","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....Laguna","09.4.6 - Recreational and sporting services (S)",112.8000000000000
"....Laguna","09.4.6.2 - Sporting services - practice (S)",112.8486262874680
"....Laguna","09.4.7 - Games of chance (S)",92.3000000000000
"....Laguna","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Laguna","09.5 - CULTURAL GOODS",100.0000000000000
"....Laguna","09.5.1 - Musical instruments (D)",100.0000000000000
"....Laguna","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Laguna","09.6 - CULTURAL SERVICES",125.8000000000000
"....Laguna","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",149.6000000000000
"....Laguna","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",149.6417561025810
"....Laguna","09.6.3 - Photographic services (S)",..
"....Laguna","09.6.3.0 - Photographic services (S)",..
"....Laguna","09.6.9 - Other cultural services (S)",101.9000000000000
"....Laguna","09.6.9.0 - Other cultural services (S)",101.8630616401620
"....Laguna","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",110.3000000000000
"....Laguna","09.7.1 - Books (SD)",102.7000000000000
"....Laguna","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.9008161181370
"....Laguna","09.7.1.9 - Other books (SD) in printed or electronic copy",104.4236809459710
"....Laguna","09.7.2 - Newspapers and periodicals (ND)",104.1000000000000
"....Laguna","09.7.2.1 - Newspapers (ND)",106.9498722770020
"....Laguna","09.7.2.2 - Magazines and periodicals (ND)",101.2733645642830
"....Laguna","09.7.4 - Stationery and drawing materials (ND)",120.1000000000000
"....Laguna","09.7.4.0 - Stationery and drawing materials (ND)",120.1411515150310
"....Laguna","09.8 - PACKAGE HOLIDAYS (S)",..
"....Laguna","09.8.0 - Package holidays (S)",..
"....Laguna","09.8.0.0 - Package holidays (S)",..
"....Laguna","10 - EDUCATION SERVICES",106.0000000000000
"....Laguna","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",99.2000000000000
"....Laguna","10.1.0 - Early chilhood and primary education (S)",99.2000000000000
"....Laguna","10.1.0.1 - Early childhood education services (S)",105.2288484720730
"....Laguna","10.1.0.2 - Primary education (S)",96.4171867762820
"....Laguna","10.2 - SECONDARY EDUCATION  (S)",103.6000000000000
"....Laguna","10.2.0 - Secondary education (S)",103.6000000000000
"....Laguna","10.2.0.1 - Lower secondary general education services",105.3030476087350
"....Laguna","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.9769769769770
"....Laguna","10.4 - TERTIARY EDUCATION (S)",115.7000000000000
"....Laguna","10.4.0 - Tertiary education (s)",115.7000000000000
"....Laguna","10.4.0.0 - Tertiary education (s)",115.7395315344680
"....Laguna","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Laguna","10.5.0 - Education not defined by level (s)",..
"....Laguna","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Laguna","10.5.0.9 - Other education not defined by level (S)",..
"....Laguna","11 - RESTAURANTS AND ACCOMMODATION SERVICES",114.3000000000000
"....Laguna","11.1 - FOOD AND BEVERAGE SERVING SERVICES",114.4000000000000
"....Laguna","11.1.1 - Restaurants, café and the like (S)",114.4000000000000
"....Laguna","11.1.1.1 - Restaurants, café and the like - with full service (S)",114.4283201013190
"....Laguna","11.2 - ACCOMMODATION SERVICES",107.8000000000000
"....Laguna","11.2.0 - Accommodation services (S)",107.8000000000000
"....Laguna","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",107.8172478192210
"....Laguna","12 - FINANCIAL SERVICES",145.6000000000000
"....Laguna","12.2 - FINANCIAL SERVICES",145.6000000000000
"....Laguna","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Laguna","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Laguna","12.2.9 - Other financial services (S)",100.0000000000000
"....Laguna","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Laguna","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",113.8000000000000
"....Laguna","13.1 - PERSONAL CARE",114.6000000000000
"....Laguna","13.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.2 - Other appliances, articles and products for personal care (ND)",109.8000000000000
"....Laguna","13.1.2.0 - Other appliances, articles and products for personal care (ND)",109.8495864539050
"....Laguna","13.1.3 - Hairdressing salons and personal grooming establishments (S)",148.9000000000000
"....Laguna","13.1.3.1 - Hairdressing (S)",143.5915413487590
"....Laguna","13.1.3.2 - Personal grooming treatments (S)",154.2237061769620
"....Laguna","13.2 - OTHER PERSONAL EFFECTS",105.6000000000000
"....Laguna","13.2.1 - Jewellery and watches (D)",102.0000000000000
"....Laguna","13.2.1.1 - Jewellery and watches (D)",101.9858965988980
"....Laguna","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Laguna","13.2.9 - Other personal effects n.e.c. (SD)",106.8000000000000
"....Laguna","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",106.8035880431070
"....Laguna","13.9 - OTHER SERVICES",101.2000000000000
"....Laguna","13.9.0 - Other services (S)",101.2000000000000
"....Laguna","13.9.0.9 - Other services n.e.c. (S)",101.2498463532430
"....Quezon","0 - ALL ITEMS",119.5000000000000
"....Quezon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",121.3000000000000
"....Quezon","01.1 - FOOD",124.8000000000000
"....Quezon","01.1.1 - Cereals and cereal products (ND)",118.4000000000000
"....Quezon","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",118.3856039448030
"....Quezon","01.1.1.2 - Flour of cereals (ND)",117.1944929460210
"....Quezon","01.1.1.3 - Bread and bakery products (ND)",116.8216355462550
"....Quezon","01.1.1.4 - Breakfast cereals (ND)",120.0510783200910
"....Quezon","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",124.0828189269580
"....Quezon","01.1.1.9 - Other cereal and grain mill products (ND)",119.4168582988940
"....Quezon","01.1.2 - Meat and other parts of slaughtered land animals (ND)",111.6000000000000
"....Quezon","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Quezon","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",128.0170196730360
"....Quezon","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",109.8116458747690
"....Quezon","01.1.3 - Fish and other seafood (ND)",123.9000000000000
"....Quezon","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",134.4115949363730
"....Quezon","01.1.3.3 - Fish preparations (ND)",125.2878269688070
"....Quezon","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",114.1147551840320
"....Quezon","01.1.3.6 - Other seafood preparations (ND)",151.4539579967690
"....Quezon","01.1.4 - Milk, other dairy products and eggs (ND)",111.6000000000000
"....Quezon","01.1.4.1 - Raw and whole milk (ND)",..
"....Quezon","01.1.4.3 - Other milk and cream (ND)",106.8873136580140
"....Quezon","01.1.4.4 - Non-animal milk (ND)",..
"....Quezon","01.1.4.5 - Cheese (ND)",116.8663924163840
