"Geolocation","Commodity Description","2022 Aug" 
"..Areas Outside National Capital Region (NCR)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",119.3956900601080
"..Areas Outside National Capital Region (NCR)","01.1.5.3 - Margarine and similar preparations (ND)",111.3849664207670
"..Areas Outside National Capital Region (NCR)","01.1.5.9 - Other animal oils and fats (ND)",112.8446045119490
"..Areas Outside National Capital Region (NCR)","01.1.6 - Fruits and nuts (ND)",122.4000000000000
"..Areas Outside National Capital Region (NCR)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",121.9981819476950
"..Areas Outside National Capital Region (NCR)","01.1.6.2 - Citrus fruits, fresh (ND)",137.4785603340080
"..Areas Outside National Capital Region (NCR)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",125.3287552185930
"..Areas Outside National Capital Region (NCR)","01.1.6.5 - Other fruits, fresh (ND)",137.0460662991580
"..Areas Outside National Capital Region (NCR)","01.1.6.7 - Fruit, dried and dehydrated (ND)",127.3777832848300
"..Areas Outside National Capital Region (NCR)","01.1.6.8 - Nuts, in shell or shelled (ND)",118.1694878373180
"..Areas Outside National Capital Region (NCR)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",118.3864184448170
"..Areas Outside National Capital Region (NCR)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",118.6000000000000
"..Areas Outside National Capital Region (NCR)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",119.9257795300210
"..Areas Outside National Capital Region (NCR)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",116.4655593105220
"..Areas Outside National Capital Region (NCR)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",120.7368518693650
"..Areas Outside National Capital Region (NCR)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",121.5392221342720
"..Areas Outside National Capital Region (NCR)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",115.3644846416460
"..Areas Outside National Capital Region (NCR)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",120.8746581349410
"..Areas Outside National Capital Region (NCR)","01.1.8 - Sugar, confectionery and desserts (ND)",132.6000000000000
"..Areas Outside National Capital Region (NCR)","01.1.8.1 - Cane and beet sugar (ND)",154.8382859984340
"..Areas Outside National Capital Region (NCR)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",113.2908098931740
"..Areas Outside National Capital Region (NCR)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",119.1426374199320
"..Areas Outside National Capital Region (NCR)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",115.9012118316110
"..Areas Outside National Capital Region (NCR)","01.1.8.6 - Ice, ice cream and sorbet (ND)",110.2247647752860
"..Areas Outside National Capital Region (NCR)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",110.3846083962750
"..Areas Outside National Capital Region (NCR)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",118.0000000000000
"..Areas Outside National Capital Region (NCR)","01.1.9.2 - Baby food (ND)",109.2819549516100
"..Areas Outside National Capital Region (NCR)","01.1.9.3 - Salt, condiments and sauces (ND)",122.1065839983030
"..Areas Outside National Capital Region (NCR)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",122.2196615775510
"..Areas Outside National Capital Region (NCR)","01.1.9.9 - Other food products n.e.c. (ND)",117.9295057670980
"..Areas Outside National Capital Region (NCR)","01.2 - NON-ALCOHOLIC BEVERAGES",111.9000000000000
"..Areas Outside National Capital Region (NCR)","01.2.1 - Fruit and vegetable juices (ND)",124.5000000000000
"..Areas Outside National Capital Region (NCR)","01.2.1.0 - Fruit and vegetable juices (ND)",124.5368804193140
"..Areas Outside National Capital Region (NCR)","01.2.2 - Coffee and coffee substitutes (ND)",108.9000000000000
"..Areas Outside National Capital Region (NCR)","01.2.2.0 - Coffee and coffee substitutes (ND)",108.8935993422670
"..Areas Outside National Capital Region (NCR)","01.2.3 - Tea, maté and other plant products for infusion (ND)",112.8000000000000
"..Areas Outside National Capital Region (NCR)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",112.8005731985220
"..Areas Outside National Capital Region (NCR)","01.2.4 - Cocoa drinks (ND)",117.3000000000000
"..Areas Outside National Capital Region (NCR)","01.2.4.0 - Cocoa drinks (ND)",117.3175216116050
"..Areas Outside National Capital Region (NCR)","01.2.5 - Water (ND)",106.5000000000000
"..Areas Outside National Capital Region (NCR)","01.2.5.0 - Water (ND)",106.5360680623700
"..Areas Outside National Capital Region (NCR)","01.2.6 - Soft drinks (ND)",114.1000000000000
"..Areas Outside National Capital Region (NCR)","01.2.6.0 - Soft drinks (ND)",114.1429526864800
"..Areas Outside National Capital Region (NCR)","01.2.9 - Other non-alcoholic beverages (ND)",121.6000000000000
"..Areas Outside National Capital Region (NCR)","01.2.9.0 - Other non-alcoholic beverages (ND)",121.5797212487610
"..Areas Outside National Capital Region (NCR)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",160.3000000000000
"..Areas Outside National Capital Region (NCR)","02.1 - ALCOHOLIC BEVERAGES",128.2000000000000
"..Areas Outside National Capital Region (NCR)","02.1.1 - Spirits and liquors (ND)",129.3000000000000
"..Areas Outside National Capital Region (NCR)","02.1.1.0 - Spirits and liquors (ND)",129.2872328742430
"..Areas Outside National Capital Region (NCR)","02.1.2 - Wine (ND)",119.9000000000000
"..Areas Outside National Capital Region (NCR)","02.1.2.1 - Wine from grapes (ND)",115.6100633622340
"..Areas Outside National Capital Region (NCR)","02.1.2.2 - Wine from other sources (ND)",120.7116258340890
"..Areas Outside National Capital Region (NCR)","02.1.3 - Beer (ND)",128.1000000000000
"..Areas Outside National Capital Region (NCR)","02.1.3.0 - Beer (ND)",128.1020152173590
"..Areas Outside National Capital Region (NCR)","02.3 - TOBACCO",181.8000000000000
"..Areas Outside National Capital Region (NCR)","02.3.0 - Tobacco (ND)",181.8000000000000
"..Areas Outside National Capital Region (NCR)","02.3.0.1 - Cigarettes (ND)",182.5507681531610
"..Areas Outside National Capital Region (NCR)","02.3.0.2 - Cigars (ND)",160.1954102839110
"..Areas Outside National Capital Region (NCR)","02.3.0.9 - Other tobacco products (ND)",136.7327844553300
"..Areas Outside National Capital Region (NCR)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",151.6000000000000
"..Areas Outside National Capital Region (NCR)","02.4.0 - Other vegetable-based tobacco products (ND)",151.6000000000000
"..Areas Outside National Capital Region (NCR)","02.4.0.0 - Other vegetable-based tobacco products (ND)",151.6513917814220
"..Areas Outside National Capital Region (NCR)","02.900 - NON-FOOD",116.2000000000000
"..Areas Outside National Capital Region (NCR)","03 - CLOTHING AND FOOTWEAR",111.0000000000000
"..Areas Outside National Capital Region (NCR)","03.1 - CLOTHING",110.4000000000000
"..Areas Outside National Capital Region (NCR)","03.1.1 - Clothing materials (SD)",107.6000000000000
"..Areas Outside National Capital Region (NCR)","03.1.1.0 - Clothing materials (SD)",107.5412758923270
"..Areas Outside National Capital Region (NCR)","03.1.2 - Garments (SD)",110.3000000000000
"..Areas Outside National Capital Region (NCR)","03.1.2.1 - Garments for men or boys (SD)",110.2524402740020
"..Areas Outside National Capital Region (NCR)","03.1.2.2 - Garments for women or girls (SD)",110.3086885554640
"..Areas Outside National Capital Region (NCR)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",111.9889269307280
"..Areas Outside National Capital Region (NCR)","03.1.2.4 - School uniforms (SD)",114.8117598870490
"..Areas Outside National Capital Region (NCR)","03.1.3 - Other articles of clothing and clothing accessories (SD)",111.2000000000000
"..Areas Outside National Capital Region (NCR)","03.1.3.1 - Other articles of clothing (SD)",110.5251776893710
"..Areas Outside National Capital Region (NCR)","03.1.3.2 - Clothing accessories (SD)",115.8570146701210
"..Areas Outside National Capital Region (NCR)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",115.5000000000000
"..Areas Outside National Capital Region (NCR)","03.1.4.1 - Cleaning of clothing (S)",112.8797666561640
"..Areas Outside National Capital Region (NCR)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",120.4203345922800
"..Areas Outside National Capital Region (NCR)","03.2 - FOOTWEAR",112.2000000000000
"..Areas Outside National Capital Region (NCR)","03.2.1 - Shoes and other footwear (SD)",112.2000000000000
"..Areas Outside National Capital Region (NCR)","03.2.1.1 - Footwear for men (SD)",112.6015960325210
"..Areas Outside National Capital Region (NCR)","03.2.1.2 - Footwear for women (SD)",111.3796619899970
"..Areas Outside National Capital Region (NCR)","03.2.1.3 - Footwear for infants and children (SD)",112.4470656108310
"..Areas Outside National Capital Region (NCR)","03.2.2 - Cleaning, repair, and hire of footwear (S)",115.1000000000000
"..Areas Outside National Capital Region (NCR)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",115.0922072522170
"..Areas Outside National Capital Region (NCR)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",115.6000000000000
"..Areas Outside National Capital Region (NCR)","04.1 - ACTUAL RENTALS FOR HOUSING",110.9000000000000
"..Areas Outside National Capital Region (NCR)","04.1.1 - Actual rentals paid by tenants for main residence (S)",110.9000000000000
"..Areas Outside National Capital Region (NCR)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",110.9177069461300
"..Areas Outside National Capital Region (NCR)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",114.3000000000000
"..Areas Outside National Capital Region (NCR)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",112.3000000000000
"..Areas Outside National Capital Region (NCR)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",112.2448906537830
"..Areas Outside National Capital Region (NCR)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",121.6000000000000
"..Areas Outside National Capital Region (NCR)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",121.6220004978170
"..Areas Outside National Capital Region (NCR)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",108.3000000000000
"..Areas Outside National Capital Region (NCR)","04.4.1 - Water supply (ND)",108.3000000000000
"..Areas Outside National Capital Region (NCR)","04.4.1.1 - Water supply through network systems (ND)",108.3361990894560
"..Areas Outside National Capital Region (NCR)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",124.7000000000000
"..Areas Outside National Capital Region (NCR)","04.5.1 - Electricity (ND)",122.4000000000000
"..Areas Outside National Capital Region (NCR)","04.5.1.0 - Electricity (ND)",122.4231254969410
"..Areas Outside National Capital Region (NCR)","04.5.2 - Gas (ND)",131.9000000000000
"..Areas Outside National Capital Region (NCR)","04.5.2.2 - Liquefied hydrocarbons (ND)",131.9023888605610
"..Areas Outside National Capital Region (NCR)","04.5.3 - Liquid fuels (ND)",159.7000000000000
"..Areas Outside National Capital Region (NCR)","04.5.3.0 - Liquid fuels (ND)",159.7321924115620
"..Areas Outside National Capital Region (NCR)","04.5.4 - Solid fuels (ND)",124.1000000000000
"..Areas Outside National Capital Region (NCR)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",122.5170679396510
"..Areas Outside National Capital Region (NCR)","04.5.4.3 - Charcoal (ND)",128.4687449355450
"..Areas Outside National Capital Region (NCR)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",112.9000000000000
"..Areas Outside National Capital Region (NCR)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",109.0000000000000
"..Areas Outside National Capital Region (NCR)","05.1.1 - Furniture, furnishings and loose carpets (D)",109.0000000000000
"..Areas Outside National Capital Region (NCR)","05.1.1.1 - Household furniture (D)",108.8927538230060
"..Areas Outside National Capital Region (NCR)","05.1.1.3 - Lighting equipment (D)",112.4836290598210
"..Areas Outside National Capital Region (NCR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",108.2760871642600
"..Areas Outside National Capital Region (NCR)","05.2 - HOUSEHOLD TEXTILES",107.0000000000000
"..Areas Outside National Capital Region (NCR)","05.2.1 - Household textiles (SD)",107.0000000000000
"..Areas Outside National Capital Region (NCR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",105.0583086940800
"..Areas Outside National Capital Region (NCR)","05.2.1.2 - Bed linen and bedding (SD)",107.7473678814970
"..Areas Outside National Capital Region (NCR)","05.2.1.3 - Table linen and bathroom linen (SD)",108.1291259648170
"..Areas Outside National Capital Region (NCR)","05.2.1.9 - Other household textiles (SD)",109.1894314557580
"..Areas Outside National Capital Region (NCR)","05.3 - HOUSEHOLD APPLIANCES",108.3000000000000
"..Areas Outside National Capital Region (NCR)","05.3.1 - Major household appliances, whether electric or not (D)",107.8000000000000
"..Areas Outside National Capital Region (NCR)","05.3.1.1 - Major kitchen appliances (D)",109.0951199286080
"..Areas Outside National Capital Region (NCR)","05.3.1.2 - Major laundry appliances (D)",105.6449605429980
"..Areas Outside National Capital Region (NCR)","05.3.1.3 - Heaters, air conditioners (D)",106.6072464305280
"..Areas Outside National Capital Region (NCR)","05.3.2 - Small household appliances (SD)",111.2000000000000
"..Areas Outside National Capital Region (NCR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",111.6611768755040
"..Areas Outside National Capital Region (NCR)","05.3.2.9 - Other small household appliances (SD)",111.0809712056180
"..Areas Outside National Capital Region (NCR)","05.3.3 - Repair, installation and hire of household appliances (S)",107.0000000000000
"..Areas Outside National Capital Region (NCR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",106.9967161645440
"..Areas Outside National Capital Region (NCR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",111.1000000000000
"..Areas Outside National Capital Region (NCR)","05.4.0 - Glassware, tableware and household utensils (SD)",111.1000000000000
"..Areas Outside National Capital Region (NCR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",112.2815030993180
"..Areas Outside National Capital Region (NCR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",108.2861150141480
"..Areas Outside National Capital Region (NCR)","05.4.0.3 - Kitchen utensils and articles (SD)",110.1727937774270
"..Areas Outside National Capital Region (NCR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",107.8000000000000
"..Areas Outside National Capital Region (NCR)","05.5.1 - Motorized tools and equipment (D)",103.6000000000000
"..Areas Outside National Capital Region (NCR)","05.5.1.0 - Motorized tools and equipment (D)",103.6072263265540
"..Areas Outside National Capital Region (NCR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",108.9000000000000
"..Areas Outside National Capital Region (NCR)","05.5.2.1 - Non-motorized tools (SD)",110.1770927694040
"..Areas Outside National Capital Region (NCR)","05.5.2.2 - Miscellaneous accessories (SD)",107.9066712931310
"..Areas Outside National Capital Region (NCR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",115.1000000000000
"..Areas Outside National Capital Region (NCR)","05.6.1 - Non-durable household goods (ND)",112.2000000000000
"..Areas Outside National Capital Region (NCR)","05.6.1.1 - Household cleaning and maintenance products (ND)",112.9946654310670
"..Areas Outside National Capital Region (NCR)","05.6.1.9 - Other non-durable household goods (ND)",111.8480585446710
"..Areas Outside National Capital Region (NCR)","05.6.2 - Domestic services and household services (S)",121.3000000000000
"..Areas Outside National Capital Region (NCR)","05.6.2.1 - Domestic services by paid staff (S)",121.3248908698720
"..Areas Outside National Capital Region (NCR)","06 - HEALTH",117.1000000000000
"..Areas Outside National Capital Region (NCR)","06.1 - MEDICINES AND HEALTH PRODUCTS",115.1000000000000
"..Areas Outside National Capital Region (NCR)","06.1.1 - Medicines (ND)",115.3000000000000
"..Areas Outside National Capital Region (NCR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",115.2695501568950
"..Areas Outside National Capital Region (NCR)","06.1.2 - Medical products (ND)",106.0000000000000
"..Areas Outside National Capital Region (NCR)","06.1.2.1 - Medical diagnostic products (ND)",113.3468387876880
"..Areas Outside National Capital Region (NCR)","06.1.2.2 - Prevention and protective devices (ND)",93.9767092015292
"..Areas Outside National Capital Region (NCR)","06.1.2.3 - Treatment devices for personal use (ND)",112.0613198569020
"..Areas Outside National Capital Region (NCR)","06.1.3 - Assistive products (D)",113.7000000000000
"..Areas Outside National Capital Region (NCR)","06.1.3.1 - Assistive products for vision (D)",113.6714889234690
"..Areas Outside National Capital Region (NCR)","06.2 - OUTPATIENT CARE SERVICES",126.1000000000000
"..Areas Outside National Capital Region (NCR)","06.2.1 - Preventive care services (S)",118.6000000000000
"..Areas Outside National Capital Region (NCR)","06.2.1.9 - Other preventive services (S)",118.6114295074380
"..Areas Outside National Capital Region (NCR)","06.2.2 - Outpatient dental services (S)",141.0000000000000
"..Areas Outside National Capital Region (NCR)","06.2.2.1 - Dental preventive services (S)",141.0118300147410
"..Areas Outside National Capital Region (NCR)","06.2.3 - Other outpatient care services (S)",128.6000000000000
"..Areas Outside National Capital Region (NCR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",128.5732653323620
"..Areas Outside National Capital Region (NCR)","06.3 - INPATIENT CARE SERVICES",116.5000000000000
"..Areas Outside National Capital Region (NCR)","06.3.1 - Inpatient curative and rehabilitative services (S)",116.5000000000000
"..Areas Outside National Capital Region (NCR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",116.4616615830500
"..Areas Outside National Capital Region (NCR)","06.4 - OTHER HEALTH SERVICES",118.4000000000000
"..Areas Outside National Capital Region (NCR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",118.4000000000000
"..Areas Outside National Capital Region (NCR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",118.3626306952720
"..Areas Outside National Capital Region (NCR)","07 - TRANSPORT",130.5000000000000
"..Areas Outside National Capital Region (NCR)","07.1 - PURCHASE OF VEHICLES",110.7000000000000
"..Areas Outside National Capital Region (NCR)","07.1.1 - Motor cars (D)",102.6000000000000
"..Areas Outside National Capital Region (NCR)","07.1.1.1 - New motor cars (D)",102.6532821427040
"..Areas Outside National Capital Region (NCR)","07.1.2 - Motorcycles (D)",109.2000000000000
"..Areas Outside National Capital Region (NCR)","07.1.2.0 - Motorcycles (D)",109.1866952104630
"..Areas Outside National Capital Region (NCR)","07.1.3 - Bicycles (D)",129.0000000000000
"..Areas Outside National Capital Region (NCR)","07.1.3.0 - Bicycles (D)",129.0022104840410
"..Areas Outside National Capital Region (NCR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",144.3000000000000
"..Areas Outside National Capital Region (NCR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",109.6000000000000
"..Areas Outside National Capital Region (NCR)","07.2.1.1 - Tires (SD)",108.0518590964470
"..Areas Outside National Capital Region (NCR)","07.2.1.2 - Parts for personal transport equipment (SD)",111.7205602535810
"..Areas Outside National Capital Region (NCR)","07.2.1.3 - Accessories for personal transport equipment (SD)",98.4557348101774
"..Areas Outside National Capital Region (NCR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",150.2000000000000
"..Areas Outside National Capital Region (NCR)","07.2.2.1 - Diesel (ND)",175.9990195853030
"..Areas Outside National Capital Region (NCR)","07.2.2.2 - Gasoline (ND)",143.1491697689400
"..Areas Outside National Capital Region (NCR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Areas Outside National Capital Region (NCR)","07.2.2.4 - Lubricants (ND)",109.4945242353310
"..Areas Outside National Capital Region (NCR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",108.9000000000000
"..Areas Outside National Capital Region (NCR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",108.8943441441540
"..Areas Outside National Capital Region (NCR)","07.2.4 - Other services in respect of personal transport equipment (S)",102.8000000000000
"..Areas Outside National Capital Region (NCR)","07.2.4.2 - Toll facilities (S)",102.7964854182140
"..Areas Outside National Capital Region (NCR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.5941973494690
"..Areas Outside National Capital Region (NCR)","07.3 - PASSENGER TRANSPORT SERVICES",130.0000000000000
"..Areas Outside National Capital Region (NCR)","07.3.1 - Passenger transport by railway (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.1.1 - Passenger transport by train (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.2 - Passenger transport by road (S)",130.2000000000000
"..Areas Outside National Capital Region (NCR)","07.3.2.1 - Passenger transport by bus and coach (S)",112.9053262047240
"..Areas Outside National Capital Region (NCR)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",101.1220568748720
"..Areas Outside National Capital Region (NCR)","07.3.2.9 - Other passenger transport by road (S)",133.8230553418190
"..Areas Outside National Capital Region (NCR)","07.3.3 - Passenger transport by air (S)",119.4000000000000
"..Areas Outside National Capital Region (NCR)","07.3.3.1 - Passenger transport by air, domestic (S)",119.3955333916680
"..Areas Outside National Capital Region (NCR)","07.3.4 - Passenger transport by sea and inland waterway (S)",129.6000000000000
"..Areas Outside National Capital Region (NCR)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",129.5459851583730
"..Areas Outside National Capital Region (NCR)","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"..Areas Outside National Capital Region (NCR)","07.4.1 - Postal and courier services (S)",104.8000000000000
"..Areas Outside National Capital Region (NCR)","07.4.1.1 - Letter handling services (S)",105.4627500440230
"..Areas Outside National Capital Region (NCR)","07.4.1.2 - Courier and parcel delivery services (S)",103.3841187754100
"..Areas Outside National Capital Region (NCR)","08 - INFORMATION AND COMMUNICATION",102.4000000000000
"..Areas Outside National Capital Region (NCR)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",103.4000000000000
"..Areas Outside National Capital Region (NCR)","08.1.1 - Fixed telephone equipment (D)",101.9000000000000
"..Areas Outside National Capital Region (NCR)","08.1.1.0 - Fixed telephone equipment (D)",101.8809543440950
"..Areas Outside National Capital Region (NCR)","08.1.2 - Mobile telephone equipment (D)",102.8000000000000
"..Areas Outside National Capital Region (NCR)","08.1.2.0 - Mobile telephone equipment (D)",102.7676664086190
"..Areas Outside National Capital Region (NCR)","08.1.3 - Information processing equipment (D)",102.9000000000000
"..Areas Outside National Capital Region (NCR)","08.1.3.1 - Computers, laptops and tablets (D)",102.4711304910440
"..Areas Outside National Capital Region (NCR)","08.1.3.2 - Peripheral equipment and its consumable components (D)",105.6170190367920
"..Areas Outside National Capital Region (NCR)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.8000000000000
"..Areas Outside National Capital Region (NCR)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.8261180561930
"..Areas Outside National Capital Region (NCR)","08.1.5 - Unrecorded recording media (SD)",103.0000000000000
"..Areas Outside National Capital Region (NCR)","08.1.5.0 - Unrecorded recording media (SD)",102.9787486747600
"..Areas Outside National Capital Region (NCR)","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.0000000000000
"..Areas Outside National Capital Region (NCR)","08.3.1 - Fixed communication services (S)",102.3000000000000
"..Areas Outside National Capital Region (NCR)","08.3.1.0 - Fixed communication services (S)",102.2321521076750
"..Areas Outside National Capital Region (NCR)","08.3.2 - Mobile communication services (S)",101.3000000000000
"..Areas Outside National Capital Region (NCR)","08.3.2.0 - Mobile communication services (S)",101.2959554401530
"..Areas Outside National Capital Region (NCR)","08.3.3 - Internet access provision services and net storage services (S)",106.2000000000000
"..Areas Outside National Capital Region (NCR)","08.3.3.0 - Internet access provision services and net storage services (S)",106.2267191530080
"..Areas Outside National Capital Region (NCR)","08.3.5 - Repair and rental of information and communication equipment (S)",113.7000000000000
"..Areas Outside National Capital Region (NCR)","08.3.5.0 - Repair and rental of information and communication equipment (S)",113.6556425066340
"..Areas Outside National Capital Region (NCR)","09 - RECREATION, SPORT AND CULTURE",108.4000000000000
"..Areas Outside National Capital Region (NCR)","09.1 - RECREATIONAL DURABLES",100.6000000000000
"..Areas Outside National Capital Region (NCR)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.6000000000000
"..Areas Outside National Capital Region (NCR)","09.1.1.1 - Cameras (D)",100.6031746695430
"..Areas Outside National Capital Region (NCR)","09.2 - OTHER RECREATIONAL GOODS",105.4000000000000
"..Areas Outside National Capital Region (NCR)","09.2.1 - Games, toys and hobbies (SD)",105.3000000000000
"..Areas Outside National Capital Region (NCR)","09.2.1.2 - Other games, toys and hobbies (SD)",105.3437526610360
"..Areas Outside National Capital Region (NCR)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",105.6000000000000
"..Areas Outside National Capital Region (NCR)","09.2.2.1 - Equipment for sport (SD)",105.6354973937930
"..Areas Outside National Capital Region (NCR)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.9995443134580
"..Areas Outside National Capital Region (NCR)","09.3 - GARDEN PRODUCTS AND PETS",116.2000000000000
"..Areas Outside National Capital Region (NCR)","09.3.1 - Garden products, plants and flowers (ND)",119.7000000000000
"..Areas Outside National Capital Region (NCR)","09.3.1.1 - Garden products (ND)",118.6874695223210
"..Areas Outside National Capital Region (NCR)","09.3.1.2 - Plants, seeds and flowers (ND)",120.9015419187960
"..Areas Outside National Capital Region (NCR)","09.3.2 - Pets and products for pets (ND)",112.3000000000000
"..Areas Outside National Capital Region (NCR)","09.3.2.2 - Products for pets and other household animals (ND)",112.3000075296690
"..Areas Outside National Capital Region (NCR)","09.4 - RECREATIONAL SERVICES",94.2000000000000
"..Areas Outside National Capital Region (NCR)","09.4.6 - Recreational and sporting services (S)",109.2000000000000
"..Areas Outside National Capital Region (NCR)","09.4.6.2 - Sporting services - practice (S)",109.1746337062040
"..Areas Outside National Capital Region (NCR)","09.4.7 - Games of chance (S)",94.1000000000000
"..Areas Outside National Capital Region (NCR)","09.4.7.0 - Games of chance (S)",94.0336175484435
"..Areas Outside National Capital Region (NCR)","09.5 - CULTURAL GOODS",105.6000000000000
"..Areas Outside National Capital Region (NCR)","09.5.1 - Musical instruments (D)",105.6000000000000
"..Areas Outside National Capital Region (NCR)","09.5.1.0 - Musical instruments (D)",105.5907226596720
"..Areas Outside National Capital Region (NCR)","09.6 - CULTURAL SERVICES",108.1000000000000
"..Areas Outside National Capital Region (NCR)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",111.7000000000000
"..Areas Outside National Capital Region (NCR)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",111.6999884896470
"..Areas Outside National Capital Region (NCR)","09.6.3 - Photographic services (S)",150.0000000000000
"..Areas Outside National Capital Region (NCR)","09.6.3.0 - Photographic services (S)",150.0000000000000
"..Areas Outside National Capital Region (NCR)","09.6.9 - Other cultural services (S)",105.7000000000000
"..Areas Outside National Capital Region (NCR)","09.6.9.0 - Other cultural services (S)",105.6766859932030
"..Areas Outside National Capital Region (NCR)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",112.5000000000000
"..Areas Outside National Capital Region (NCR)","09.7.1 - Books (SD)",104.4000000000000
"..Areas Outside National Capital Region (NCR)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",103.8496061995050
"..Areas Outside National Capital Region (NCR)","09.7.1.9 - Other books (SD) in printed or electronic copy",105.7051926993700
"..Areas Outside National Capital Region (NCR)","09.7.2 - Newspapers and periodicals (ND)",102.2000000000000
"..Areas Outside National Capital Region (NCR)","09.7.2.1 - Newspapers (ND)",102.6527601290170
"..Areas Outside National Capital Region (NCR)","09.7.2.2 - Magazines and periodicals (ND)",101.4823414770280
"..Areas Outside National Capital Region (NCR)","09.7.4 - Stationery and drawing materials (ND)",115.1000000000000
"..Areas Outside National Capital Region (NCR)","09.7.4.0 - Stationery and drawing materials (ND)",115.1167293829040
