"Geolocation","Commodity Description","2019 Jun" 
"..Areas Outside National Capital Region (NCR)","01.1.4 - Milk, other dairy products and eggs (ND)",101.4000000000000
"..Areas Outside National Capital Region (NCR)","01.1.4.1 - Raw and whole milk (ND)",104.0396459530490
"..Areas Outside National Capital Region (NCR)","01.1.4.3 - Other milk and cream (ND)",101.3389284851590
"..Areas Outside National Capital Region (NCR)","01.1.4.4 - Non-animal milk (ND)",101.0992125116600
"..Areas Outside National Capital Region (NCR)","01.1.4.5 - Cheese (ND)",102.7974419326960
"..Areas Outside National Capital Region (NCR)","01.1.4.6 - Yoghurt and similar products (ND)",101.8825478948150
"..Areas Outside National Capital Region (NCR)","01.1.4.7 - Milk-based dessert and beverages (ND)",103.5645301839060
"..Areas Outside National Capital Region (NCR)","01.1.4.8 - Eggs (ND)",101.1914496964930
"..Areas Outside National Capital Region (NCR)","01.1.5 - Oils and fats (ND)",102.0000000000000
"..Areas Outside National Capital Region (NCR)","01.1.5.1 - Vegetable oils (ND)",101.8217403951290
"..Areas Outside National Capital Region (NCR)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",104.9260721776990
"..Areas Outside National Capital Region (NCR)","01.1.5.3 - Margarine and similar preparations (ND)",102.1923424417250
"..Areas Outside National Capital Region (NCR)","01.1.5.9 - Other animal oils and fats (ND)",91.8086706583110
"..Areas Outside National Capital Region (NCR)","01.1.6 - Fruits and nuts (ND)",107.0000000000000
"..Areas Outside National Capital Region (NCR)","01.1.6.2 - Citrus fruits, fresh (ND)",112.3652985570220
"..Areas Outside National Capital Region (NCR)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",112.0065965254660
"..Areas Outside National Capital Region (NCR)","01.1.6.5 - Other fruits, fresh (ND)",96.3880985328418
"..Areas Outside National Capital Region (NCR)","01.1.6.7 - Fruit, dried and dehydrated (ND)",110.0281816200660
"..Areas Outside National Capital Region (NCR)","01.1.6.8 - Nuts, in shell or shelled (ND)",102.7538290036590
"..Areas Outside National Capital Region (NCR)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",103.4397307998830
"..Areas Outside National Capital Region (NCR)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",104.3000000000000
"..Areas Outside National Capital Region (NCR)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",103.5854958683300
"..Areas Outside National Capital Region (NCR)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",106.9151522699350
"..Areas Outside National Capital Region (NCR)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",105.9221741626730
"..Areas Outside National Capital Region (NCR)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",104.7544469769820
"..Areas Outside National Capital Region (NCR)","01.1.8 - Sugar, confectionery and desserts (ND)",101.8000000000000
"..Areas Outside National Capital Region (NCR)","01.1.8.1 - Cane and beet sugar (ND)",100.9648624475220
"..Areas Outside National Capital Region (NCR)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.4942296946590
"..Areas Outside National Capital Region (NCR)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.9388580482370
"..Areas Outside National Capital Region (NCR)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",104.2857333000100
"..Areas Outside National Capital Region (NCR)","01.1.8.6 - Ice, ice cream and sorbet (ND)",101.7912617198510
"..Areas Outside National Capital Region (NCR)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.7427980806050
"..Areas Outside National Capital Region (NCR)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",104.7000000000000
"..Areas Outside National Capital Region (NCR)","01.1.9.2 - Baby food (ND)",101.8513413124610
"..Areas Outside National Capital Region (NCR)","01.1.9.3 - Salt, condiments and sauces (ND)",104.2113433353680
"..Areas Outside National Capital Region (NCR)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",110.6669762676540
"..Areas Outside National Capital Region (NCR)","01.1.9.9 - Other food products n.e.c. (ND)",104.4045980410040
"..Areas Outside National Capital Region (NCR)","01.2 - NON-ALCOHOLIC BEVERAGES",103.9000000000000
"..Areas Outside National Capital Region (NCR)","01.2.1 - Fruit and vegetable juices (ND)",110.5000000000000
"..Areas Outside National Capital Region (NCR)","01.2.1.0 - Fruit and vegetable juices (ND)",110.4642965120950
"..Areas Outside National Capital Region (NCR)","01.2.2 - Coffee and coffee substitutes (ND)",102.5000000000000
"..Areas Outside National Capital Region (NCR)","01.2.2.0 - Coffee and coffee substitutes (ND)",102.4824131142740
"..Areas Outside National Capital Region (NCR)","01.2.3 - Tea, maté and other plant products for infusion (ND)",102.7000000000000
"..Areas Outside National Capital Region (NCR)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",102.6930785107620
"..Areas Outside National Capital Region (NCR)","01.2.4 - Cocoa drinks (ND)",105.8000000000000
"..Areas Outside National Capital Region (NCR)","01.2.4.0 - Cocoa drinks (ND)",105.7808904098560
"..Areas Outside National Capital Region (NCR)","01.2.5 - Water (ND)",100.9000000000000
"..Areas Outside National Capital Region (NCR)","01.2.5.0 - Water (ND)",100.9039945419870
"..Areas Outside National Capital Region (NCR)","01.2.6 - Soft drinks (ND)",105.6000000000000
"..Areas Outside National Capital Region (NCR)","01.2.6.0 - Soft drinks (ND)",105.5528170187630
"..Areas Outside National Capital Region (NCR)","01.2.9 - Other non-alcoholic beverages (ND)",109.2000000000000
"..Areas Outside National Capital Region (NCR)","01.2.9.0 - Other non-alcoholic beverages (ND)",109.1854889391200
"..Areas Outside National Capital Region (NCR)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",110.5000000000000
"..Areas Outside National Capital Region (NCR)","02.1 - ALCOHOLIC BEVERAGES",103.8000000000000
"..Areas Outside National Capital Region (NCR)","02.1.1 - Spirits and liquors (ND)",103.3000000000000
"..Areas Outside National Capital Region (NCR)","02.1.1.0 - Spirits and liquors (ND)",103.2934987649930
"..Areas Outside National Capital Region (NCR)","02.1.2 - Wine (ND)",104.2000000000000
"..Areas Outside National Capital Region (NCR)","02.1.2.1 - Wine from grapes (ND)",103.4843969055790
"..Areas Outside National Capital Region (NCR)","02.1.2.2 - Wine from other sources (ND)",104.3097113208390
"..Areas Outside National Capital Region (NCR)","02.1.3 - Beer (ND)",104.5000000000000
"..Areas Outside National Capital Region (NCR)","02.1.3.0 - Beer (ND)",104.5382522677810
"..Areas Outside National Capital Region (NCR)","02.3 - TOBACCO",115.0000000000000
"..Areas Outside National Capital Region (NCR)","02.3.0 - Tobacco (ND)",115.0000000000000
"..Areas Outside National Capital Region (NCR)","02.3.0.1 - Cigarettes (ND)",115.0823856914640
"..Areas Outside National Capital Region (NCR)","02.3.0.2 - Cigars (ND)",109.0466328985620
"..Areas Outside National Capital Region (NCR)","02.3.0.9 - Other tobacco products (ND)",107.7880326922450
"..Areas Outside National Capital Region (NCR)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",104.3000000000000
"..Areas Outside National Capital Region (NCR)","02.4.0 - Other vegetable-based tobacco products (ND)",104.3000000000000
"..Areas Outside National Capital Region (NCR)","02.4.0.0 - Other vegetable-based tobacco products (ND)",104.3043204564590
"..Areas Outside National Capital Region (NCR)","02.900 - NON-FOOD",102.8000000000000
"..Areas Outside National Capital Region (NCR)","03 - CLOTHING AND FOOTWEAR",102.5000000000000
"..Areas Outside National Capital Region (NCR)","03.1 - CLOTHING",102.5000000000000
"..Areas Outside National Capital Region (NCR)","03.1.1 - Clothing materials (SD)",101.8000000000000
"..Areas Outside National Capital Region (NCR)","03.1.1.0 - Clothing materials (SD)",101.7524490021950
"..Areas Outside National Capital Region (NCR)","03.1.2 - Garments (SD)",102.4000000000000
"..Areas Outside National Capital Region (NCR)","03.1.2.1 - Garments for men or boys (SD)",102.5318796398030
"..Areas Outside National Capital Region (NCR)","03.1.2.2 - Garments for women or girls (SD)",102.3436054733470
"..Areas Outside National Capital Region (NCR)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",102.7508188415040
"..Areas Outside National Capital Region (NCR)","03.1.2.4 - School uniforms (SD)",102.5776469611710
"..Areas Outside National Capital Region (NCR)","03.1.3 - Other articles of clothing and clothing accessories (SD)",103.1000000000000
"..Areas Outside National Capital Region (NCR)","03.1.3.1 - Other articles of clothing (SD)",102.9082856153000
"..Areas Outside National Capital Region (NCR)","03.1.3.2 - Clothing accessories (SD)",104.0881900139680
"..Areas Outside National Capital Region (NCR)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.3000000000000
"..Areas Outside National Capital Region (NCR)","03.1.4.1 - Cleaning of clothing (S)",101.8504126944620
"..Areas Outside National Capital Region (NCR)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",106.0141675305830
"..Areas Outside National Capital Region (NCR)","03.2 - FOOTWEAR",102.7000000000000
"..Areas Outside National Capital Region (NCR)","03.2.1 - Shoes and other footwear (SD)",102.7000000000000
"..Areas Outside National Capital Region (NCR)","03.2.1.1 - Footwear for men (SD)",102.5962346080110
"..Areas Outside National Capital Region (NCR)","03.2.1.2 - Footwear for women (SD)",102.2234090787100
"..Areas Outside National Capital Region (NCR)","03.2.1.3 - Footwear for infants and children (SD)",103.2363847908020
"..Areas Outside National Capital Region (NCR)","03.2.2 - Cleaning, repair, and hire of footwear (S)",103.4000000000000
"..Areas Outside National Capital Region (NCR)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",103.4361853849370
"..Areas Outside National Capital Region (NCR)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.2000000000000
"..Areas Outside National Capital Region (NCR)","04.1 - ACTUAL RENTALS FOR HOUSING",103.0000000000000
"..Areas Outside National Capital Region (NCR)","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.0000000000000
"..Areas Outside National Capital Region (NCR)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.9957937473910
"..Areas Outside National Capital Region (NCR)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",103.5000000000000
"..Areas Outside National Capital Region (NCR)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",102.5000000000000
"..Areas Outside National Capital Region (NCR)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",102.5581979232790
"..Areas Outside National Capital Region (NCR)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",106.6000000000000
"..Areas Outside National Capital Region (NCR)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",106.6217770930280
"..Areas Outside National Capital Region (NCR)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",102.7000000000000
"..Areas Outside National Capital Region (NCR)","04.4.1 - Water supply (ND)",102.7000000000000
"..Areas Outside National Capital Region (NCR)","04.4.1.1 - Water supply through network systems (ND)",102.6794263623560
"..Areas Outside National Capital Region (NCR)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",105.0000000000000
"..Areas Outside National Capital Region (NCR)","04.5.3 - Liquid fuels (ND)",98.9000000000000
"..Areas Outside National Capital Region (NCR)","04.5.3.0 - Liquid fuels (ND)",98.8825279628636
"..Areas Outside National Capital Region (NCR)","04.5.4 - Solid fuels (ND)",105.2000000000000
"..Areas Outside National Capital Region (NCR)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",104.7565396553920
"..Areas Outside National Capital Region (NCR)","04.5.4.3 - Charcoal (ND)",106.3920074776140
"..Areas Outside National Capital Region (NCR)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",102.9000000000000
"..Areas Outside National Capital Region (NCR)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",102.2000000000000
"..Areas Outside National Capital Region (NCR)","05.1.1 - Furniture, furnishings and loose carpets (D)",102.2000000000000
"..Areas Outside National Capital Region (NCR)","05.1.1.1 - Household furniture (D)",102.1700907537620
"..Areas Outside National Capital Region (NCR)","05.1.1.3 - Lighting equipment (D)",101.1330612492570
"..Areas Outside National Capital Region (NCR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",102.8627554504790
"..Areas Outside National Capital Region (NCR)","05.2 - HOUSEHOLD TEXTILES",101.5000000000000
"..Areas Outside National Capital Region (NCR)","05.2.1 - Household textiles (SD)",101.5000000000000
"..Areas Outside National Capital Region (NCR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.3805256735150
"..Areas Outside National Capital Region (NCR)","05.2.1.2 - Bed linen and bedding (SD)",101.6082318978330
"..Areas Outside National Capital Region (NCR)","05.2.1.3 - Table linen and bathroom linen (SD)",101.3260666617240
"..Areas Outside National Capital Region (NCR)","05.2.1.9 - Other household textiles (SD)",101.7510486089340
"..Areas Outside National Capital Region (NCR)","05.3 - HOUSEHOLD APPLIANCES",101.5000000000000
"..Areas Outside National Capital Region (NCR)","05.3.1 - Major household appliances, whether electric or not (D)",101.4000000000000
"..Areas Outside National Capital Region (NCR)","05.3.1.1 - Major kitchen appliances (D)",101.4376122835150
"..Areas Outside National Capital Region (NCR)","05.3.1.2 - Major laundry appliances (D)",101.5836707364600
"..Areas Outside National Capital Region (NCR)","05.3.1.3 - Heaters, air conditioners (D)",100.8679865936620
"..Areas Outside National Capital Region (NCR)","05.3.2 - Small household appliances (SD)",102.3000000000000
"..Areas Outside National Capital Region (NCR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",102.6007231534120
"..Areas Outside National Capital Region (NCR)","05.3.2.9 - Other small household appliances (SD)",102.1943396552670
"..Areas Outside National Capital Region (NCR)","05.3.3 - Repair, installation and hire of household appliances (S)",101.5000000000000
"..Areas Outside National Capital Region (NCR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.5088632094940
"..Areas Outside National Capital Region (NCR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",102.8000000000000
"..Areas Outside National Capital Region (NCR)","05.4.0 - Glassware, tableware and household utensils (SD)",102.8000000000000
"..Areas Outside National Capital Region (NCR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",103.0600231372390
"..Areas Outside National Capital Region (NCR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.2350400580850
"..Areas Outside National Capital Region (NCR)","05.4.0.3 - Kitchen utensils and articles (SD)",102.5253670338470
"..Areas Outside National Capital Region (NCR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.5000000000000
"..Areas Outside National Capital Region (NCR)","05.5.1 - Motorized tools and equipment (D)",100.8000000000000
"..Areas Outside National Capital Region (NCR)","05.5.1.0 - Motorized tools and equipment (D)",100.7866050815810
"..Areas Outside National Capital Region (NCR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.7000000000000
"..Areas Outside National Capital Region (NCR)","05.5.2.1 - Non-motorized tools (SD)",101.8748041603090
"..Areas Outside National Capital Region (NCR)","05.5.2.2 - Miscellaneous accessories (SD)",101.6053021205270
"..Areas Outside National Capital Region (NCR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",103.5000000000000
"..Areas Outside National Capital Region (NCR)","05.6.1 - Non-durable household goods (ND)",102.8000000000000
"..Areas Outside National Capital Region (NCR)","05.6.1.1 - Household cleaning and maintenance products (ND)",102.7900892921150
"..Areas Outside National Capital Region (NCR)","05.6.1.9 - Other non-durable household goods (ND)",102.8002072680430
"..Areas Outside National Capital Region (NCR)","05.6.2 - Domestic services and household services (S)",105.0000000000000
"..Areas Outside National Capital Region (NCR)","05.6.2.1 - Domestic services by paid staff (S)",104.9928499427370
"..Areas Outside National Capital Region (NCR)","06 - HEALTH",103.9000000000000
"..Areas Outside National Capital Region (NCR)","06.1 - MEDICINES AND HEALTH PRODUCTS",102.9000000000000
"..Areas Outside National Capital Region (NCR)","06.1.1 - Medicines (ND)",102.9000000000000
"..Areas Outside National Capital Region (NCR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",102.9280761715220
"..Areas Outside National Capital Region (NCR)","06.1.2 - Medical products (ND)",101.7000000000000
"..Areas Outside National Capital Region (NCR)","06.1.2.1 - Medical diagnostic products (ND)",102.8946946681670
"..Areas Outside National Capital Region (NCR)","06.1.2.2 - Prevention and protective devices (ND)",100.0015432117220
"..Areas Outside National Capital Region (NCR)","06.1.2.3 - Treatment devices for personal use (ND)",102.3669880286910
"..Areas Outside National Capital Region (NCR)","06.1.3 - Assistive products (D)",103.6000000000000
"..Areas Outside National Capital Region (NCR)","06.1.3.1 - Assistive products for vision (D)",103.6377504989070
"..Areas Outside National Capital Region (NCR)","06.2 - OUTPATIENT CARE SERVICES",106.4000000000000
"..Areas Outside National Capital Region (NCR)","06.2.1 - Preventive care services (S)",105.0000000000000
"..Areas Outside National Capital Region (NCR)","06.2.1.9 - Other preventive services (S)",105.0308263996570
"..Areas Outside National Capital Region (NCR)","06.2.2 - Outpatient dental services (S)",109.1000000000000
"..Areas Outside National Capital Region (NCR)","06.2.2.1 - Dental preventive services (S)",109.1306638490340
"..Areas Outside National Capital Region (NCR)","06.2.3 - Other outpatient care services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","06.3 - INPATIENT CARE SERVICES",104.9000000000000
"..Areas Outside National Capital Region (NCR)","06.3.1 - Inpatient curative and rehabilitative services (S)",104.9000000000000
"..Areas Outside National Capital Region (NCR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",104.8719868735900
"..Areas Outside National Capital Region (NCR)","06.4 - OTHER HEALTH SERVICES",103.7000000000000
"..Areas Outside National Capital Region (NCR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",103.7000000000000
"..Areas Outside National Capital Region (NCR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",103.6869790483960
"..Areas Outside National Capital Region (NCR)","07 - TRANSPORT",102.1000000000000
"..Areas Outside National Capital Region (NCR)","07.1 - PURCHASE OF VEHICLES",101.3000000000000
"..Areas Outside National Capital Region (NCR)","07.1.1 - Motor cars (D)",100.1000000000000
"..Areas Outside National Capital Region (NCR)","07.1.1.1 - New motor cars (D)",100.0851351931260
"..Areas Outside National Capital Region (NCR)","07.1.2 - Motorcycles (D)",101.3000000000000
"..Areas Outside National Capital Region (NCR)","07.1.2.0 - Motorcycles (D)",101.3245599120300
"..Areas Outside National Capital Region (NCR)","07.1.3 - Bicycles (D)",103.1000000000000
"..Areas Outside National Capital Region (NCR)","07.1.3.0 - Bicycles (D)",103.0330442679280
"..Areas Outside National Capital Region (NCR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",101.2000000000000
"..Areas Outside National Capital Region (NCR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",101.2000000000000
"..Areas Outside National Capital Region (NCR)","07.2.1.1 - Tires (SD)",100.3620606956730
"..Areas Outside National Capital Region (NCR)","07.2.1.2 - Parts for personal transport equipment (SD)",102.4226408625090
"..Areas Outside National Capital Region (NCR)","07.2.1.3 - Accessories for personal transport equipment (SD)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",102.1000000000000
"..Areas Outside National Capital Region (NCR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Areas Outside National Capital Region (NCR)","07.2.2.4 - Lubricants (ND)",102.1430109502630
"..Areas Outside National Capital Region (NCR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.5000000000000
"..Areas Outside National Capital Region (NCR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.5226192323850
"..Areas Outside National Capital Region (NCR)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",100.3520168193500
"..Areas Outside National Capital Region (NCR)","07.3 - PASSENGER TRANSPORT SERVICES",102.6000000000000
"..Areas Outside National Capital Region (NCR)","07.3.1 - Passenger transport by railway (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.1.1 - Passenger transport by train (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Areas Outside National Capital Region (NCR)","07.3.2 - Passenger transport by road (S)",102.4000000000000
"..Areas Outside National Capital Region (NCR)","07.3.2.1 - Passenger transport by bus and coach (S)",103.2944497913010
"..Areas Outside National Capital Region (NCR)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.1660856074210
"..Areas Outside National Capital Region (NCR)","07.3.2.9 - Other passenger transport by road (S)",102.2947785478410
"..Areas Outside National Capital Region (NCR)","07.3.3 - Passenger transport by air (S)",88.2000000000000
"..Areas Outside National Capital Region (NCR)","07.3.3.1 - Passenger transport by air, domestic (S)",88.2045355233312
"..Areas Outside National Capital Region (NCR)","07.3.4 - Passenger transport by sea and inland waterway (S)",118.5000000000000
"..Areas Outside National Capital Region (NCR)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",118.4776503469840
"..Areas Outside National Capital Region (NCR)","07.4 - TRANSPORT SERVICES OF GOODS",104.7000000000000
"..Areas Outside National Capital Region (NCR)","07.4.1 - Postal and courier services (S)",104.7000000000000
"..Areas Outside National Capital Region (NCR)","07.4.1.1 - Letter handling services (S)",105.4598961294520
"..Areas Outside National Capital Region (NCR)","07.4.1.2 - Courier and parcel delivery services (S)",103.1753584973030
"..Areas Outside National Capital Region (NCR)","08 - INFORMATION AND COMMUNICATION",100.4000000000000
"..Areas Outside National Capital Region (NCR)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.5000000000000
"..Areas Outside National Capital Region (NCR)","08.1.1 - Fixed telephone equipment (D)",101.9000000000000
"..Areas Outside National Capital Region (NCR)","08.1.1.0 - Fixed telephone equipment (D)",101.8809543440950
"..Areas Outside National Capital Region (NCR)","08.1.2 - Mobile telephone equipment (D)",100.2000000000000
"..Areas Outside National Capital Region (NCR)","08.1.2.0 - Mobile telephone equipment (D)",100.2295889708020
"..Areas Outside National Capital Region (NCR)","08.1.3 - Information processing equipment (D)",100.5000000000000
"..Areas Outside National Capital Region (NCR)","08.1.3.1 - Computers, laptops and tablets (D)",100.5232311135740
"..Areas Outside National Capital Region (NCR)","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.3953605681200
"..Areas Outside National Capital Region (NCR)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"..Areas Outside National Capital Region (NCR)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4379965531670
"..Areas Outside National Capital Region (NCR)","08.1.5 - Unrecorded recording media (SD)",101.3000000000000
"..Areas Outside National Capital Region (NCR)","08.1.5.0 - Unrecorded recording media (SD)",101.2749721848230
"..Areas Outside National Capital Region (NCR)","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.4000000000000
"..Areas Outside National Capital Region (NCR)","08.3.1 - Fixed communication services (S)",100.4000000000000
"..Areas Outside National Capital Region (NCR)","08.3.1.0 - Fixed communication services (S)",100.4101482618020
"..Areas Outside National Capital Region (NCR)","08.3.2 - Mobile communication services (S)",100.3000000000000
"..Areas Outside National Capital Region (NCR)","08.3.2.0 - Mobile communication services (S)",100.2989264612690
"..Areas Outside National Capital Region (NCR)","08.3.3 - Internet access provision services and net storage services (S)",100.7000000000000
"..Areas Outside National Capital Region (NCR)","08.3.3.0 - Internet access provision services and net storage services (S)",100.7014719202930
"..Areas Outside National Capital Region (NCR)","08.3.5 - Repair and rental of information and communication equipment (S)",102.7000000000000
"..Areas Outside National Capital Region (NCR)","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.7519856243890
"..Areas Outside National Capital Region (NCR)","09 - RECREATION, SPORT AND CULTURE",103.6000000000000
"..Areas Outside National Capital Region (NCR)","09.1 - RECREATIONAL DURABLES",100.1000000000000
"..Areas Outside National Capital Region (NCR)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.1000000000000
"..Areas Outside National Capital Region (NCR)","09.1.1.1 - Cameras (D)",100.0555168160670
"..Areas Outside National Capital Region (NCR)","09.2 - OTHER RECREATIONAL GOODS",100.9000000000000
"..Areas Outside National Capital Region (NCR)","09.2.1 - Games, toys and hobbies (SD)",100.8000000000000
"..Areas Outside National Capital Region (NCR)","09.2.1.2 - Other games, toys and hobbies (SD)",100.8479198534010
"..Areas Outside National Capital Region (NCR)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",102.4000000000000
"..Areas Outside National Capital Region (NCR)","09.2.2.1 - Equipment for sport (SD)",102.3921713450650
"..Areas Outside National Capital Region (NCR)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",102.6688178587940
"..Areas Outside National Capital Region (NCR)","09.3 - GARDEN PRODUCTS AND PETS",102.0000000000000
"..Areas Outside National Capital Region (NCR)","09.3.1 - Garden products, plants and flowers (ND)",102.1000000000000
"..Areas Outside National Capital Region (NCR)","09.3.1.1 - Garden products (ND)",101.2574259749610
"..Areas Outside National Capital Region (NCR)","09.3.1.2 - Plants, seeds and flowers (ND)",102.9946696683780
"..Areas Outside National Capital Region (NCR)","09.3.2 - Pets and products for pets (ND)",101.7000000000000
"..Areas Outside National Capital Region (NCR)","09.3.2.2 - Products for pets and other household animals (ND)",101.7567417036620
"..Areas Outside National Capital Region (NCR)","09.4 - RECREATIONAL SERVICES",109.9000000000000
"..Areas Outside National Capital Region (NCR)","09.4.6 - Recreational and sporting services (S)",101.9000000000000
"..Areas Outside National Capital Region (NCR)","09.4.6.2 - Sporting services - practice (S)",101.8591163885940
"..Areas Outside National Capital Region (NCR)","09.4.7 - Games of chance (S)",110.0000000000000
"..Areas Outside National Capital Region (NCR)","09.4.7.0 - Games of chance (S)",109.9678026747180
"..Areas Outside National Capital Region (NCR)","09.5 - CULTURAL GOODS",101.1000000000000
"..Areas Outside National Capital Region (NCR)","09.5.1 - Musical instruments (D)",101.1000000000000
"..Areas Outside National Capital Region (NCR)","09.5.1.0 - Musical instruments (D)",101.0894949847450
"..Areas Outside National Capital Region (NCR)","09.6 - CULTURAL SERVICES",101.8000000000000
"..Areas Outside National Capital Region (NCR)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",102.3000000000000
"..Areas Outside National Capital Region (NCR)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",102.3233670835070
"..Areas Outside National Capital Region (NCR)","09.6.3 - Photographic services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.6.3.0 - Photographic services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","09.6.9 - Other cultural services (S)",101.5000000000000
"..Areas Outside National Capital Region (NCR)","09.6.9.0 - Other cultural services (S)",101.5403552898350
"..Areas Outside National Capital Region (NCR)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",103.6000000000000
"..Areas Outside National Capital Region (NCR)","09.7.1 - Books (SD)",101.1000000000000
"..Areas Outside National Capital Region (NCR)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.7705897967040
"..Areas Outside National Capital Region (NCR)","09.7.1.9 - Other books (SD) in printed or electronic copy",101.8703173500220
"..Areas Outside National Capital Region (NCR)","09.7.2 - Newspapers and periodicals (ND)",100.6000000000000
"..Areas Outside National Capital Region (NCR)","09.7.2.1 - Newspapers (ND)",100.5066215891940
"..Areas Outside National Capital Region (NCR)","09.7.2.2 - Magazines and periodicals (ND)",100.6677975143390
"..Areas Outside National Capital Region (NCR)","09.7.4 - Stationery and drawing materials (ND)",104.4000000000000
