"Geolocation","Commodity Description","2019 Aug" 
"....Ilocos Sur","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",99.9817928097192
"....Ilocos Sur","07 - TRANSPORT",100.0000000000000
"....Ilocos Sur","07.1 - PURCHASE OF VEHICLES",100.0000000000000
"....Ilocos Sur","07.1.1 - Motor cars (D)",..
"....Ilocos Sur","07.1.1.1 - New motor cars (D)",..
"....Ilocos Sur","07.1.2 - Motorcycles (D)",100.0000000000000
"....Ilocos Sur","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Ilocos Sur","07.1.3 - Bicycles (D)",100.0000000000000
"....Ilocos Sur","07.1.3.0 - Bicycles (D)",100.0000000000000
"....Ilocos Sur","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.0000000000000
"....Ilocos Sur","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.0000000000000
"....Ilocos Sur","07.2.1.1 - Tires (SD)",100.0000000000000
"....Ilocos Sur","07.2.1.2 - Parts for personal transport equipment (SD)",100.0562741779740
"....Ilocos Sur","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Ilocos Sur","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.6000000000000
"....Ilocos Sur","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Ilocos Sur","07.2.2.4 - Lubricants (ND)",100.6142139057510
"....Ilocos Sur","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....Ilocos Sur","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....Ilocos Sur","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Ilocos Sur","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Ilocos Sur","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Ilocos Sur","07.3 - PASSENGER TRANSPORT SERVICES",100.0000000000000
"....Ilocos Sur","07.3.1 - Passenger transport by railway (S)",..
"....Ilocos Sur","07.3.1.1 - Passenger transport by train (S)",..
"....Ilocos Sur","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Ilocos Sur","07.3.2 - Passenger transport by road (S)",100.0000000000000
"....Ilocos Sur","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Ilocos Sur","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Ilocos Sur","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"....Ilocos Sur","07.3.3 - Passenger transport by air (S)",86.1000000000000
"....Ilocos Sur","07.3.3.1 - Passenger transport by air, domestic (S)",86.0938485094119
"....Ilocos Sur","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Ilocos Sur","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Ilocos Sur","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Ilocos Sur","07.4.1 - Postal and courier services (S)",..
"....Ilocos Sur","07.4.1.1 - Letter handling services (S)",..
"....Ilocos Sur","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Ilocos Sur","08 - INFORMATION AND COMMUNICATION",100.0000000000000
"....Ilocos Sur","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"....Ilocos Sur","08.1.1 - Fixed telephone equipment (D)",..
"....Ilocos Sur","08.1.1.0 - Fixed telephone equipment (D)",..
"....Ilocos Sur","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Ilocos Sur","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Ilocos Sur","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Ilocos Sur","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Ilocos Sur","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0000000000000
"....Ilocos Sur","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Ilocos Sur","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0003234656270
"....Ilocos Sur","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Ilocos Sur","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Ilocos Sur","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"....Ilocos Sur","08.3.1 - Fixed communication services (S)",..
"....Ilocos Sur","08.3.1.0 - Fixed communication services (S)",..
"....Ilocos Sur","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Ilocos Sur","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Ilocos Sur","08.3.3 - Internet access provision services and net storage services (S)",..
"....Ilocos Sur","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Ilocos Sur","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Ilocos Sur","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Ilocos Sur","09 - RECREATION, SPORT AND CULTURE",100.6000000000000
"....Ilocos Sur","09.1 - RECREATIONAL DURABLES",..
"....Ilocos Sur","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Ilocos Sur","09.1.1.1 - Cameras (D)",..
"....Ilocos Sur","09.2 - OTHER RECREATIONAL GOODS",100.6000000000000
"....Ilocos Sur","09.2.1 - Games, toys and hobbies (SD)",100.6000000000000
"....Ilocos Sur","09.2.1.2 - Other games, toys and hobbies (SD)",100.5676321587650
"....Ilocos Sur","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.2000000000000
"....Ilocos Sur","09.2.2.1 - Equipment for sport (SD)",100.2185299655690
"....Ilocos Sur","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Ilocos Sur","09.3 - GARDEN PRODUCTS AND PETS",100.3000000000000
"....Ilocos Sur","09.3.1 - Garden products, plants and flowers (ND)",100.3000000000000
"....Ilocos Sur","09.3.1.1 - Garden products (ND)",100.5091672489410
"....Ilocos Sur","09.3.1.2 - Plants, seeds and flowers (ND)",100.0000000000000
"....Ilocos Sur","09.3.2 - Pets and products for pets (ND)",100.8000000000000
"....Ilocos Sur","09.3.2.2 - Products for pets and other household animals (ND)",100.8064516129030
"....Ilocos Sur","09.4 - RECREATIONAL SERVICES",110.7000000000000
"....Ilocos Sur","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Ilocos Sur","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Ilocos Sur","09.4.7 - Games of chance (S)",110.8000000000000
"....Ilocos Sur","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Ilocos Sur","09.5 - CULTURAL GOODS",..
"....Ilocos Sur","09.5.1 - Musical instruments (D)",..
"....Ilocos Sur","09.5.1.0 - Musical instruments (D)",..
"....Ilocos Sur","09.6 - CULTURAL SERVICES",100.0000000000000
"....Ilocos Sur","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Ilocos Sur","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Ilocos Sur","09.6.3 - Photographic services (S)",..
"....Ilocos Sur","09.6.3.0 - Photographic services (S)",..
"....Ilocos Sur","09.6.9 - Other cultural services (S)",100.0000000000000
"....Ilocos Sur","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Ilocos Sur","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",100.3000000000000
"....Ilocos Sur","09.7.1 - Books (SD)",100.0000000000000
"....Ilocos Sur","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....Ilocos Sur","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Ilocos Sur","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Ilocos Sur","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Ilocos Sur","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Ilocos Sur","09.7.4 - Stationery and drawing materials (ND)",100.4000000000000
"....Ilocos Sur","09.7.4.0 - Stationery and drawing materials (ND)",100.4323767762640
"....Ilocos Sur","09.8 - PACKAGE HOLIDAYS (S)",..
"....Ilocos Sur","09.8.0 - Package holidays (S)",..
"....Ilocos Sur","09.8.0.0 - Package holidays (S)",..
"....Ilocos Sur","10 - EDUCATION SERVICES",107.3000000000000
"....Ilocos Sur","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",105.5000000000000
"....Ilocos Sur","10.1.0 - Early chilhood and primary education (S)",105.5000000000000
"....Ilocos Sur","10.1.0.1 - Early childhood education services (S)",..
"....Ilocos Sur","10.1.0.2 - Primary education (S)",105.5248492425920
"....Ilocos Sur","10.2 - SECONDARY EDUCATION  (S)",109.5000000000000
"....Ilocos Sur","10.2.0 - Secondary education (S)",109.5000000000000
"....Ilocos Sur","10.2.0.1 - Lower secondary general education services",118.5815281837950
"....Ilocos Sur","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.5025197952630
"....Ilocos Sur","10.4 - TERTIARY EDUCATION (S)",105.1000000000000
"....Ilocos Sur","10.4.0 - Tertiary education (s)",105.1000000000000
"....Ilocos Sur","10.4.0.0 - Tertiary education (s)",105.1052838586700
"....Ilocos Sur","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Ilocos Sur","10.5.0 - Education not defined by level (s)",..
"....Ilocos Sur","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Ilocos Sur","10.5.0.9 - Other education not defined by level (S)",..
"....Ilocos Sur","11 - RESTAURANTS AND ACCOMMODATION SERVICES",104.6000000000000
"....Ilocos Sur","11.1 - FOOD AND BEVERAGE SERVING SERVICES",104.7000000000000
"....Ilocos Sur","11.1.1 - Restaurants, café and the like (S)",104.7000000000000
"....Ilocos Sur","11.1.1.1 - Restaurants, café and the like - with full service (S)",104.7444846863870
"....Ilocos Sur","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Ilocos Sur","11.2.0 - Accommodation services (S)",100.0000000000000
"....Ilocos Sur","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Ilocos Sur","12 - FINANCIAL SERVICES",100.0000000000000
"....Ilocos Sur","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Ilocos Sur","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Ilocos Sur","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Ilocos Sur","12.2.9 - Other financial services (S)",..
"....Ilocos Sur","12.2.9.1 - Remittances fees (S)",..
"....Ilocos Sur","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",101.7000000000000
"....Ilocos Sur","13.1 - PERSONAL CARE",101.4000000000000
"....Ilocos Sur","13.1.1 - Electric appliances for personal care (SD)",..
"....Ilocos Sur","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Ilocos Sur","13.1.2 - Other appliances, articles and products for personal care (ND)",101.3000000000000
"....Ilocos Sur","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.2879553416120
"....Ilocos Sur","13.1.3 - Hairdressing salons and personal grooming establishments (S)",102.0000000000000
"....Ilocos Sur","13.1.3.1 - Hairdressing (S)",100.2376866023960
"....Ilocos Sur","13.1.3.2 - Personal grooming treatments (S)",103.7037037037040
"....Ilocos Sur","13.2 - OTHER PERSONAL EFFECTS",104.8000000000000
"....Ilocos Sur","13.2.1 - Jewellery and watches (D)",102.3000000000000
"....Ilocos Sur","13.2.1.1 - Jewellery and watches (D)",100.6944444444440
"....Ilocos Sur","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",105.5465422835120
"....Ilocos Sur","13.2.9 - Other personal effects n.e.c. (SD)",105.1000000000000
"....Ilocos Sur","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",105.1124235016390
"....Ilocos Sur","13.9 - OTHER SERVICES",100.3000000000000
"....Ilocos Sur","13.9.0 - Other services (S)",100.3000000000000
"....Ilocos Sur","13.9.0.9 - Other services n.e.c. (S)",100.2787622486970
"....La Union","0 - ALL ITEMS",101.3000000000000
"....La Union","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",103.2000000000000
"....La Union","01.1 - FOOD",103.5000000000000
"....La Union","01.1.1 - Cereals and cereal products (ND)",100.7000000000000
"....La Union","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",100.6851618960340
"....La Union","01.1.1.2 - Flour of cereals (ND)",100.1381240046370
"....La Union","01.1.1.3 - Bread and bakery products (ND)",100.5704594762830
"....La Union","01.1.1.4 - Breakfast cereals (ND)",101.8076644974690
"....La Union","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",100.3873485256160
"....La Union","01.1.1.9 - Other cereal and grain mill products (ND)",101.7276407938000
"....La Union","01.1.2 - Meat and other parts of slaughtered land animals (ND)",103.0000000000000
"....La Union","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....La Union","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",112.5180388240700
"....La Union","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",101.9487979092560
"....La Union","01.1.3 - Fish and other seafood (ND)",106.9000000000000
"....La Union","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",114.8431461820300
"....La Union","01.1.3.3 - Fish preparations (ND)",102.0949504184170
"....La Union","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",108.6773485570270
"....La Union","01.1.3.6 - Other seafood preparations (ND)",101.2409279403550
"....La Union","01.1.4 - Milk, other dairy products and eggs (ND)",100.9000000000000
"....La Union","01.1.4.1 - Raw and whole milk (ND)",..
"....La Union","01.1.4.3 - Other milk and cream (ND)",100.3118411924920
"....La Union","01.1.4.4 - Non-animal milk (ND)",..
"....La Union","01.1.4.5 - Cheese (ND)",101.7892787138770
"....La Union","01.1.4.6 - Yoghurt and similar products (ND)",..
"....La Union","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....La Union","01.1.4.8 - Eggs (ND)",101.6718185807860
"....La Union","01.1.5 - Oils and fats (ND)",101.8000000000000
"....La Union","01.1.5.1 - Vegetable oils (ND)",101.9202158483310
"....La Union","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",100.2854964667190
"....La Union","01.1.5.3 - Margarine and similar preparations (ND)",101.5323598341450
"....La Union","01.1.5.9 - Other animal oils and fats (ND)",..
"....La Union","01.1.6 - Fruits and nuts (ND)",108.1000000000000
"....La Union","01.1.6.2 - Citrus fruits, fresh (ND)",111.9813948517230
"....La Union","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",99.3909866017052
"....La Union","01.1.6.5 - Other fruits, fresh (ND)",..
"....La Union","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....La Union","01.1.6.8 - Nuts, in shell or shelled (ND)",104.8530116115000
"....La Union","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",101.1219352618690
"....La Union","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",113.9000000000000
"....La Union","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",114.6392267130640
"....La Union","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",100.9550518286820
"....La Union","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",112.8497921675580
"....La Union","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",115.4958290127080
"....La Union","01.1.8 - Sugar, confectionery and desserts (ND)",105.3000000000000
"....La Union","01.1.8.1 - Cane and beet sugar (ND)",109.5704141092810
"....La Union","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",103.0149225498940
"....La Union","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",101.6290917973680
"....La Union","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",102.0178674607760
"....La Union","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.5263176582210
"....La Union","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.8297371869190
"....La Union","01.1.9 - Ready-made food and other food products n.e.c. (ND)",103.1000000000000
"....La Union","01.1.9.2 - Baby food (ND)",101.0769492247090
"....La Union","01.1.9.3 - Salt, condiments and sauces (ND)",101.0056580792020
"....La Union","01.1.9.4 - Spices, culinary herbs and seeds (ND)",101.0776746977590
"....La Union","01.1.9.9 - Other food products n.e.c. (ND)",116.7120575091400
"....La Union","01.2 - NON-ALCOHOLIC BEVERAGES",102.2000000000000
"....La Union","01.2.1 - Fruit and vegetable juices (ND)",104.3000000000000
"....La Union","01.2.1.0 - Fruit and vegetable juices (ND)",104.2722381546050
"....La Union","01.2.2 - Coffee and coffee substitutes (ND)",101.2000000000000
"....La Union","01.2.2.0 - Coffee and coffee substitutes (ND)",101.1712433523140
"....La Union","01.2.3 - Tea, maté and other plant products for infusion (ND)",99.8000000000000
"....La Union","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",99.8039898512512
"....La Union","01.2.4 - Cocoa drinks (ND)",102.2000000000000
"....La Union","01.2.4.0 - Cocoa drinks (ND)",102.1744258611620
"....La Union","01.2.5 - Water (ND)",101.9000000000000
"....La Union","01.2.5.0 - Water (ND)",101.9482593420630
"....La Union","01.2.6 - Soft drinks (ND)",102.3000000000000
"....La Union","01.2.6.0 - Soft drinks (ND)",102.2742160994930
"....La Union","01.2.9 - Other non-alcoholic beverages (ND)",108.1000000000000
"....La Union","01.2.9.0 - Other non-alcoholic beverages (ND)",108.1201163025540
"....La Union","02 - ALCOHOLIC BEVERAGES AND TOBACCO",105.8000000000000
"....La Union","02.1 - ALCOHOLIC BEVERAGES",106.8000000000000
"....La Union","02.1.1 - Spirits and liquors (ND)",105.8000000000000
"....La Union","02.1.1.0 - Spirits and liquors (ND)",105.8179385348960
"....La Union","02.1.2 - Wine (ND)",105.0000000000000
"....La Union","02.1.2.1 - Wine from grapes (ND)",105.0490018920470
"....La Union","02.1.2.2 - Wine from other sources (ND)",..
"....La Union","02.1.3 - Beer (ND)",109.6000000000000
"....La Union","02.1.3.0 - Beer (ND)",109.5979771699200
"....La Union","02.3 - TOBACCO",104.8000000000000
"....La Union","02.3.0 - Tobacco (ND)",104.8000000000000
"....La Union","02.3.0.1 - Cigarettes (ND)",104.8364315439640
"....La Union","02.3.0.2 - Cigars (ND)",..
"....La Union","02.3.0.9 - Other tobacco products (ND)",106.4880737184050
"....La Union","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....La Union","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....La Union","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....La Union","02.900 - NON-FOOD",100.6000000000000
"....La Union","03 - CLOTHING AND FOOTWEAR",101.7000000000000
"....La Union","03.1 - CLOTHING",102.2000000000000
"....La Union","03.1.1 - Clothing materials (SD)",106.5000000000000
"....La Union","03.1.1.0 - Clothing materials (SD)",106.5449521404150
"....La Union","03.1.2 - Garments (SD)",101.4000000000000
"....La Union","03.1.2.1 - Garments for men or boys (SD)",101.9701179626160
"....La Union","03.1.2.2 - Garments for women or girls (SD)",100.5414090194440
"....La Union","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",107.7473079084620
"....La Union","03.1.2.4 - School uniforms (SD)",..
"....La Union","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.1000000000000
"....La Union","03.1.3.1 - Other articles of clothing (SD)",101.1146526847850
"....La Union","03.1.3.2 - Clothing accessories (SD)",100.5614874952740
"....La Union","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",109.9000000000000
"....La Union","03.1.4.1 - Cleaning of clothing (S)",109.9966566365760
"....La Union","03.1.4.2 - Repair, tailoring and hire of clothing (S)",102.4960094719340
"....La Union","03.2 - FOOTWEAR",100.7000000000000
"....La Union","03.2.1 - Shoes and other footwear (SD)",100.7000000000000
"....La Union","03.2.1.1 - Footwear for men (SD)",101.6986724714660
"....La Union","03.2.1.2 - Footwear for women (SD)",100.0000000000000
"....La Union","03.2.1.3 - Footwear for infants and children (SD)",100.0000000000000
"....La Union","03.2.2 - Cleaning, repair, and hire of footwear (S)",102.7000000000000
"....La Union","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",102.7036692654320
"....La Union","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.2000000000000
"....La Union","04.1 - ACTUAL RENTALS FOR HOUSING",100.0000000000000
"....La Union","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....La Union","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.0000000000000
"....La Union","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.3000000000000
"....La Union","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.5000000000000
"....La Union","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.4603890961990
"....La Union","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",105.7000000000000
"....La Union","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",105.6709406100520
"....La Union","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.6000000000000
"....La Union","04.4.1 - Water supply (ND)",100.6000000000000
"....La Union","04.4.1.1 - Water supply through network systems (ND)",100.6420798238210
"....La Union","04.5 - ELECTRICITY, GAS AND OTHER FUELS",101.4000000000000
"....La Union","04.5.3 - Liquid fuels (ND)",96.8000000000000
"....La Union","04.5.3.0 - Liquid fuels (ND)",96.7843110803838
"....La Union","04.5.4 - Solid fuels (ND)",101.4000000000000
"....La Union","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",101.3754814184970
"....La Union","04.5.4.3 - Charcoal (ND)",101.3470668081150
"....La Union","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",102.3000000000000
"....La Union","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.0000000000000
"....La Union","05.1.1 - Furniture, furnishings and loose carpets (D)",100.0000000000000
"....La Union","05.1.1.1 - Household furniture (D)",100.0000000000000
"....La Union","05.1.1.3 - Lighting equipment (D)",..
"....La Union","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.0000000000000
"....La Union","05.2 - HOUSEHOLD TEXTILES",101.2000000000000
"....La Union","05.2.1 - Household textiles (SD)",101.2000000000000
"....La Union","05.2.1.1 - Furnishing fabrics and curtains (SD)",101.2007428261480
"....La Union","05.2.1.2 - Bed linen and bedding (SD)",100.9779550057170
"....La Union","05.2.1.3 - Table linen and bathroom linen (SD)",101.2817815293360
"....La Union","05.2.1.9 - Other household textiles (SD)",106.5216139987340
"....La Union","05.3 - HOUSEHOLD APPLIANCES",100.4000000000000
"....La Union","05.3.1 - Major household appliances, whether electric or not (D)",100.4000000000000
"....La Union","05.3.1.1 - Major kitchen appliances (D)",100.4219335887540
"....La Union","05.3.1.2 - Major laundry appliances (D)",100.2830919168160
"....La Union","05.3.1.3 - Heaters, air conditioners (D)",100.4059201818600
"....La Union","05.3.2 - Small household appliances (SD)",100.5000000000000
"....La Union","05.3.2.1 - Small appliances for cooking and processing of food (SD)",101.0435379697900
"....La Union","05.3.2.9 - Other small household appliances (SD)",100.3434468036830
"....La Union","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....La Union","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....La Union","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.3000000000000
"....La Union","05.4.0 - Glassware, tableware and household utensils (SD)",100.3000000000000
"....La Union","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.1360869446160
"....La Union","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.5275686607610
"....La Union","05.4.0.3 - Kitchen utensils and articles (SD)",100.5506853570100
"....La Union","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.3000000000000
"....La Union","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"....La Union","05.5.1.0 - Motorized tools and equipment (D)",100.0000000000000
"....La Union","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.4000000000000
"....La Union","05.5.2.1 - Non-motorized tools (SD)",100.7243331037370
"....La Union","05.5.2.2 - Miscellaneous accessories (SD)",100.1269297267920
"....La Union","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",103.0000000000000
"....La Union","05.6.1 - Non-durable household goods (ND)",101.5000000000000
"....La Union","05.6.1.1 - Household cleaning and maintenance products (ND)",103.3480789108910
"....La Union","05.6.1.9 - Other non-durable household goods (ND)",100.8581309389710
"....La Union","05.6.2 - Domestic services and household services (S)",106.8000000000000
"....La Union","05.6.2.1 - Domestic services by paid staff (S)",106.8183436225500
"....La Union","06 - HEALTH",101.2000000000000
"....La Union","06.1 - MEDICINES AND HEALTH PRODUCTS",100.4000000000000
"....La Union","06.1.1 - Medicines (ND)",100.4000000000000
"....La Union","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",100.3543149904350
"....La Union","06.1.2 - Medical products (ND)",100.1000000000000
"....La Union","06.1.2.1 - Medical diagnostic products (ND)",100.0000000000000
"....La Union","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....La Union","06.1.2.3 - Treatment devices for personal use (ND)",100.3619127166040
"....La Union","06.1.3 - Assistive products (D)",100.6000000000000
"....La Union","06.1.3.1 - Assistive products for vision (D)",100.6485999169000
"....La Union","06.2 - OUTPATIENT CARE SERVICES",108.2000000000000
"....La Union","06.2.1 - Preventive care services (S)",107.3000000000000
"....La Union","06.2.1.9 - Other preventive services (S)",107.2981924105180
"....La Union","06.2.2 - Outpatient dental services (S)",113.0000000000000
"....La Union","06.2.2.1 - Dental preventive services (S)",112.9907765064190
"....La Union","06.2.3 - Other outpatient care services (S)",..
"....La Union","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....La Union","06.3 - INPATIENT CARE SERVICES",100.3000000000000
"....La Union","06.3.1 - Inpatient curative and rehabilitative services (S)",100.3000000000000
"....La Union","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.2688278215140
"....La Union","06.4 - OTHER HEALTH SERVICES",104.9000000000000
"....La Union","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",104.9000000000000
"....La Union","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",104.8995692264780
"....La Union","07 - TRANSPORT",100.0000000000000
"....La Union","07.1 - PURCHASE OF VEHICLES",100.1000000000000
"....La Union","07.1.1 - Motor cars (D)",..
"....La Union","07.1.1.1 - New motor cars (D)",..
"....La Union","07.1.2 - Motorcycles (D)",100.0000000000000
"....La Union","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....La Union","07.1.3 - Bicycles (D)",100.6000000000000
"....La Union","07.1.3.0 - Bicycles (D)",100.5934121257450
"....La Union","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.2000000000000
"....La Union","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.1000000000000
"....La Union","07.2.1.1 - Tires (SD)",100.0000000000000
"....La Union","07.2.1.2 - Parts for personal transport equipment (SD)",100.6451676073020
"....La Union","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....La Union","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.0000000000000
"....La Union","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....La Union","07.2.2.4 - Lubricants (ND)",100.0000000000000
"....La Union","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.3000000000000
"....La Union","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.3482403619360
"....La Union","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....La Union","07.2.4.2 - Toll facilities (S)",100.0000000000000
