"Geolocation","Commodity Description","2020 Aug" 
"....Bataan","01.2.1.0 - Fruit and vegetable juices (ND)",109.5791216434730
"....Bataan","01.2.2 - Coffee and coffee substitutes (ND)",102.8000000000000
"....Bataan","01.2.2.0 - Coffee and coffee substitutes (ND)",102.7684049592220
"....Bataan","01.2.3 - Tea, maté and other plant products for infusion (ND)",106.3000000000000
"....Bataan","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",106.3193401836720
"....Bataan","01.2.4 - Cocoa drinks (ND)",112.8000000000000
"....Bataan","01.2.4.0 - Cocoa drinks (ND)",112.7586332431710
"....Bataan","01.2.5 - Water (ND)",107.2000000000000
"....Bataan","01.2.5.0 - Water (ND)",107.1572164148970
"....Bataan","01.2.6 - Soft drinks (ND)",125.1000000000000
"....Bataan","01.2.6.0 - Soft drinks (ND)",125.1073598404860
"....Bataan","01.2.9 - Other non-alcoholic beverages (ND)",110.5000000000000
"....Bataan","01.2.9.0 - Other non-alcoholic beverages (ND)",110.4923052967590
"....Bataan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",112.8000000000000
"....Bataan","02.1 - ALCOHOLIC BEVERAGES",112.8000000000000
"....Bataan","02.1.1 - Spirits and liquors (ND)",109.9000000000000
"....Bataan","02.1.1.0 - Spirits and liquors (ND)",109.9413473476430
"....Bataan","02.1.2 - Wine (ND)",108.0000000000000
"....Bataan","02.1.2.1 - Wine from grapes (ND)",108.0108819934550
"....Bataan","02.1.2.2 - Wine from other sources (ND)",..
"....Bataan","02.1.3 - Beer (ND)",115.8000000000000
"....Bataan","02.1.3.0 - Beer (ND)",115.8450923105610
"....Bataan","02.3 - TOBACCO",..
"....Bataan","02.3.0 - Tobacco (ND)",..
"....Bataan","02.3.0.1 - Cigarettes (ND)",..
"....Bataan","02.3.0.2 - Cigars (ND)",..
"....Bataan","02.3.0.9 - Other tobacco products (ND)",..
"....Bataan","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Bataan","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Bataan","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Bataan","02.900 - NON-FOOD",106.9000000000000
"....Bataan","03 - CLOTHING AND FOOTWEAR",105.7000000000000
"....Bataan","03.1 - CLOTHING",105.1000000000000
"....Bataan","03.1.1 - Clothing materials (SD)",..
"....Bataan","03.1.1.0 - Clothing materials (SD)",..
"....Bataan","03.1.2 - Garments (SD)",105.0000000000000
"....Bataan","03.1.2.1 - Garments for men or boys (SD)",106.7133034677600
"....Bataan","03.1.2.2 - Garments for women or girls (SD)",103.3132321476230
"....Bataan","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",106.3033133214100
"....Bataan","03.1.2.4 - School uniforms (SD)",..
"....Bataan","03.1.3 - Other articles of clothing and clothing accessories (SD)",106.8000000000000
"....Bataan","03.1.3.1 - Other articles of clothing (SD)",106.8996242644150
"....Bataan","03.1.3.2 - Clothing accessories (SD)",105.9967553065350
"....Bataan","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",112.0000000000000
"....Bataan","03.1.4.1 - Cleaning of clothing (S)",113.2244669446390
"....Bataan","03.1.4.2 - Repair, tailoring and hire of clothing (S)",107.7722976148290
"....Bataan","03.2 - FOOTWEAR",107.0000000000000
"....Bataan","03.2.1 - Shoes and other footwear (SD)",107.0000000000000
"....Bataan","03.2.1.1 - Footwear for men (SD)",109.4119872460320
"....Bataan","03.2.1.2 - Footwear for women (SD)",106.7297229151420
"....Bataan","03.2.1.3 - Footwear for infants and children (SD)",104.5352536161520
"....Bataan","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.3000000000000
"....Bataan","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.3354148082070
"....Bataan","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",106.1000000000000
"....Bataan","04.1 - ACTUAL RENTALS FOR HOUSING",106.7000000000000
"....Bataan","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.7000000000000
"....Bataan","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.7187372905470
"....Bataan","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",107.4000000000000
"....Bataan","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",107.2000000000000
"....Bataan","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",107.1802025567270
"....Bataan","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",108.9000000000000
"....Bataan","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",108.8931233431110
"....Bataan","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.3000000000000
"....Bataan","04.4.1 - Water supply (ND)",100.3000000000000
"....Bataan","04.4.1.1 - Water supply through network systems (ND)",100.2640661115160
"....Bataan","04.5 - ELECTRICITY, GAS AND OTHER FUELS",96.8000000000000
"....Bataan","04.5.3 - Liquid fuels (ND)",74.3000000000000
"....Bataan","04.5.3.0 - Liquid fuels (ND)",74.3000644789086
"....Bataan","04.5.4 - Solid fuels (ND)",97.7000000000000
"....Bataan","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Bataan","04.5.4.3 - Charcoal (ND)",97.7391314856834
"....Bataan","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",103.7000000000000
"....Bataan","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",101.2000000000000
"....Bataan","05.1.1 - Furniture, furnishings and loose carpets (D)",101.2000000000000
"....Bataan","05.1.1.1 - Household furniture (D)",101.1987717371850
"....Bataan","05.1.1.3 - Lighting equipment (D)",..
"....Bataan","05.1.1.4 - Furnishings, loose carpets and rugs (D)",102.0734935706510
"....Bataan","05.2 - HOUSEHOLD TEXTILES",104.2000000000000
"....Bataan","05.2.1 - Household textiles (SD)",104.2000000000000
"....Bataan","05.2.1.1 - Furnishing fabrics and curtains (SD)",105.0172708558670
"....Bataan","05.2.1.2 - Bed linen and bedding (SD)",103.7472850306090
"....Bataan","05.2.1.3 - Table linen and bathroom linen (SD)",101.9680032675780
"....Bataan","05.2.1.9 - Other household textiles (SD)",103.4540631786320
"....Bataan","05.3 - HOUSEHOLD APPLIANCES",102.1000000000000
"....Bataan","05.3.1 - Major household appliances, whether electric or not (D)",101.8000000000000
"....Bataan","05.3.1.1 - Major kitchen appliances (D)",101.9020014101320
"....Bataan","05.3.1.2 - Major laundry appliances (D)",101.7399105993390
"....Bataan","05.3.1.3 - Heaters, air conditioners (D)",101.8433977070850
"....Bataan","05.3.2 - Small household appliances (SD)",104.0000000000000
"....Bataan","05.3.2.1 - Small appliances for cooking and processing of food (SD)",107.2040302267000
"....Bataan","05.3.2.9 - Other small household appliances (SD)",103.3093346857110
"....Bataan","05.3.3 - Repair, installation and hire of household appliances (S)",103.3000000000000
"....Bataan","05.3.3.0 - Repair, installation and hire of household appliances (S)",103.2769675227620
"....Bataan","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",103.6000000000000
"....Bataan","05.4.0 - Glassware, tableware and household utensils (SD)",103.6000000000000
"....Bataan","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",103.6801762179270
"....Bataan","05.4.0.2 - Cutlery, flatware and silverware (SD)",104.9710354963280
"....Bataan","05.4.0.3 - Kitchen utensils and articles (SD)",102.7549741074460
"....Bataan","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",105.0000000000000
"....Bataan","05.5.1 - Motorized tools and equipment (D)",102.1000000000000
"....Bataan","05.5.1.0 - Motorized tools and equipment (D)",102.1220166754860
"....Bataan","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",105.4000000000000
"....Bataan","05.5.2.1 - Non-motorized tools (SD)",106.0751639992030
"....Bataan","05.5.2.2 - Miscellaneous accessories (SD)",105.0205362701530
"....Bataan","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.6000000000000
"....Bataan","05.6.1 - Non-durable household goods (ND)",103.8000000000000
"....Bataan","05.6.1.1 - Household cleaning and maintenance products (ND)",107.2717955319170
"....Bataan","05.6.1.9 - Other non-durable household goods (ND)",102.6939132154810
"....Bataan","05.6.2 - Domestic services and household services (S)",106.7000000000000
"....Bataan","05.6.2.1 - Domestic services by paid staff (S)",106.7307877696160
"....Bataan","06 - HEALTH",109.0000000000000
"....Bataan","06.1 - MEDICINES AND HEALTH PRODUCTS",109.6000000000000
"....Bataan","06.1.1 - Medicines (ND)",109.9000000000000
"....Bataan","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",109.8828960582780
"....Bataan","06.1.2 - Medical products (ND)",107.3000000000000
"....Bataan","06.1.2.1 - Medical diagnostic products (ND)",..
"....Bataan","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Bataan","06.1.2.3 - Treatment devices for personal use (ND)",114.5879241956810
"....Bataan","06.1.3 - Assistive products (D)",104.3000000000000
"....Bataan","06.1.3.1 - Assistive products for vision (D)",104.3498806393010
"....Bataan","06.2 - OUTPATIENT CARE SERVICES",112.3000000000000
"....Bataan","06.2.1 - Preventive care services (S)",113.3000000000000
"....Bataan","06.2.1.9 - Other preventive services (S)",113.2718546112640
"....Bataan","06.2.2 - Outpatient dental services (S)",109.5000000000000
"....Bataan","06.2.2.1 - Dental preventive services (S)",109.5474302016350
"....Bataan","06.2.3 - Other outpatient care services (S)",..
"....Bataan","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Bataan","06.3 - INPATIENT CARE SERVICES",105.4000000000000
"....Bataan","06.3.1 - Inpatient curative and rehabilitative services (S)",105.4000000000000
"....Bataan","06.3.1.0 - Inpatient curative and rehabilitative services (S)",105.4221822512200
"....Bataan","06.4 - OTHER HEALTH SERVICES",113.3000000000000
"....Bataan","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",113.3000000000000
"....Bataan","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",113.3416457320180
"....Bataan","07 - TRANSPORT",114.4000000000000
"....Bataan","07.1 - PURCHASE OF VEHICLES",108.8000000000000
"....Bataan","07.1.1 - Motor cars (D)",107.4000000000000
"....Bataan","07.1.1.1 - New motor cars (D)",107.3620532777780
"....Bataan","07.1.2 - Motorcycles (D)",107.4000000000000
"....Bataan","07.1.2.0 - Motorcycles (D)",107.3620560484960
"....Bataan","07.1.3 - Bicycles (D)",120.2000000000000
"....Bataan","07.1.3.0 - Bicycles (D)",120.1543984019460
"....Bataan","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",102.5000000000000
"....Bataan","07.2.1 - Parts and accessories for personal transport equipment (SD)",103.7000000000000
"....Bataan","07.2.1.1 - Tires (SD)",..
"....Bataan","07.2.1.2 - Parts for personal transport equipment (SD)",103.6798570165390
"....Bataan","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Bataan","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",103.1000000000000
"....Bataan","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Bataan","07.2.2.4 - Lubricants (ND)",103.0800338269820
"....Bataan","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.7000000000000
"....Bataan","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.6826912997350
"....Bataan","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Bataan","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Bataan","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Bataan","07.3 - PASSENGER TRANSPORT SERVICES",120.0000000000000
"....Bataan","07.3.1 - Passenger transport by railway (S)",..
"....Bataan","07.3.1.1 - Passenger transport by train (S)",..
"....Bataan","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Bataan","07.3.2 - Passenger transport by road (S)",120.2000000000000
"....Bataan","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Bataan","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Bataan","07.3.2.9 - Other passenger transport by road (S)",126.7771265904430
"....Bataan","07.3.3 - Passenger transport by air (S)",83.8000000000000
"....Bataan","07.3.3.1 - Passenger transport by air, domestic (S)",83.7614005660971
"....Bataan","07.3.4 - Passenger transport by sea and inland waterway (S)",121.9000000000000
"....Bataan","07.3.4.0 - Passenger transport by sea and inland waterway (S)",121.8673214276930
"....Bataan","07.4 - TRANSPORT SERVICES OF GOODS",115.3000000000000
"....Bataan","07.4.1 - Postal and courier services (S)",115.3000000000000
"....Bataan","07.4.1.1 - Letter handling services (S)",115.3182751540040
"....Bataan","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Bataan","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"....Bataan","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",99.9000000000000
"....Bataan","08.1.1 - Fixed telephone equipment (D)",..
"....Bataan","08.1.1.0 - Fixed telephone equipment (D)",..
"....Bataan","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Bataan","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Bataan","08.1.3 - Information processing equipment (D)",100.1000000000000
"....Bataan","08.1.3.1 - Computers, laptops and tablets (D)",100.0332722519830
"....Bataan","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.3795584987160
"....Bataan","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.8000000000000
"....Bataan","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.7928825090534
"....Bataan","08.1.5 - Unrecorded recording media (SD)",..
"....Bataan","08.1.5.0 - Unrecorded recording media (SD)",..
"....Bataan","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.4000000000000
"....Bataan","08.3.1 - Fixed communication services (S)",100.1000000000000
"....Bataan","08.3.1.0 - Fixed communication services (S)",100.1019387324510
"....Bataan","08.3.2 - Mobile communication services (S)",100.4000000000000
"....Bataan","08.3.2.0 - Mobile communication services (S)",100.3764115432870
"....Bataan","08.3.3 - Internet access provision services and net storage services (S)",..
"....Bataan","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Bataan","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Bataan","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Bataan","09 - RECREATION, SPORT AND CULTURE",101.1000000000000
"....Bataan","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Bataan","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Bataan","09.1.1.1 - Cameras (D)",100.0000000000000
"....Bataan","09.2 - OTHER RECREATIONAL GOODS",103.3000000000000
"....Bataan","09.2.1 - Games, toys and hobbies (SD)",103.3000000000000
"....Bataan","09.2.1.2 - Other games, toys and hobbies (SD)",103.2894529183140
"....Bataan","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Bataan","09.2.2.1 - Equipment for sport (SD)",..
"....Bataan","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Bataan","09.3 - GARDEN PRODUCTS AND PETS",102.6000000000000
"....Bataan","09.3.1 - Garden products, plants and flowers (ND)",100.1000000000000
"....Bataan","09.3.1.1 - Garden products (ND)",101.0555226077120
"....Bataan","09.3.1.2 - Plants, seeds and flowers (ND)",99.1184808102874
"....Bataan","09.3.2 - Pets and products for pets (ND)",103.2000000000000
"....Bataan","09.3.2.2 - Products for pets and other household animals (ND)",103.1712338605420
"....Bataan","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Bataan","09.4.6 - Recreational and sporting services (S)",101.9000000000000
"....Bataan","09.4.6.2 - Sporting services - practice (S)",101.9296446527390
"....Bataan","09.4.7 - Games of chance (S)",92.3000000000000
"....Bataan","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Bataan","09.5 - CULTURAL GOODS",110.1000000000000
"....Bataan","09.5.1 - Musical instruments (D)",110.1000000000000
"....Bataan","09.5.1.0 - Musical instruments (D)",110.0777295984020
"....Bataan","09.6 - CULTURAL SERVICES",99.4000000000000
"....Bataan","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Bataan","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Bataan","09.6.3 - Photographic services (S)",..
"....Bataan","09.6.3.0 - Photographic services (S)",..
"....Bataan","09.6.9 - Other cultural services (S)",98.9000000000000
"....Bataan","09.6.9.0 - Other cultural services (S)",98.8514065011234
"....Bataan","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",110.1000000000000
"....Bataan","09.7.1 - Books (SD)",100.7000000000000
"....Bataan","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.0750043852690
"....Bataan","09.7.1.9 - Other books (SD) in printed or electronic copy",100.2572598736340
"....Bataan","09.7.2 - Newspapers and periodicals (ND)",100.3000000000000
"....Bataan","09.7.2.1 - Newspapers (ND)",101.3879745237100
"....Bataan","09.7.2.2 - Magazines and periodicals (ND)",99.2202005198663
"....Bataan","09.7.4 - Stationery and drawing materials (ND)",112.8000000000000
"....Bataan","09.7.4.0 - Stationery and drawing materials (ND)",112.7774179348670
"....Bataan","09.8 - PACKAGE HOLIDAYS (S)",..
"....Bataan","09.8.0 - Package holidays (S)",..
"....Bataan","09.8.0.0 - Package holidays (S)",..
"....Bataan","10 - EDUCATION SERVICES",109.9000000000000
"....Bataan","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.8000000000000
"....Bataan","10.1.0 - Early chilhood and primary education (S)",108.8000000000000
"....Bataan","10.1.0.1 - Early childhood education services (S)",112.6115186874480
"....Bataan","10.1.0.2 - Primary education (S)",107.1149748117850
"....Bataan","10.2 - SECONDARY EDUCATION  (S)",111.1000000000000
"....Bataan","10.2.0 - Secondary education (S)",111.1000000000000
"....Bataan","10.2.0.1 - Lower secondary general education services",111.1306421322430
"....Bataan","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Bataan","10.4 - TERTIARY EDUCATION (S)",109.2000000000000
"....Bataan","10.4.0 - Tertiary education (s)",109.2000000000000
"....Bataan","10.4.0.0 - Tertiary education (s)",109.1593595646630
"....Bataan","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Bataan","10.5.0 - Education not defined by level (s)",..
"....Bataan","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Bataan","10.5.0.9 - Other education not defined by level (S)",..
"....Bataan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",106.7000000000000
"....Bataan","11.1 - FOOD AND BEVERAGE SERVING SERVICES",106.7000000000000
"....Bataan","11.1.1 - Restaurants, café and the like (S)",106.7000000000000
"....Bataan","11.1.1.1 - Restaurants, café and the like - with full service (S)",106.7409550256010
"....Bataan","11.2 - ACCOMMODATION SERVICES",..
"....Bataan","11.2.0 - Accommodation services (S)",..
"....Bataan","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....Bataan","12 - FINANCIAL SERVICES",100.0000000000000
"....Bataan","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Bataan","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Bataan","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Bataan","12.2.9 - Other financial services (S)",100.0000000000000
"....Bataan","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Bataan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",104.3000000000000
"....Bataan","13.1 - PERSONAL CARE",104.6000000000000
"....Bataan","13.1.1 - Electric appliances for personal care (SD)",..
"....Bataan","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Bataan","13.1.2 - Other appliances, articles and products for personal care (ND)",104.5000000000000
"....Bataan","13.1.2.0 - Other appliances, articles and products for personal care (ND)",104.4549851237890
"....Bataan","13.1.3 - Hairdressing salons and personal grooming establishments (S)",105.3000000000000
"....Bataan","13.1.3.1 - Hairdressing (S)",105.6575961401030
"....Bataan","13.1.3.2 - Personal grooming treatments (S)",104.9374104596300
"....Bataan","13.2 - OTHER PERSONAL EFFECTS",102.5000000000000
"....Bataan","13.2.1 - Jewellery and watches (D)",101.9000000000000
"....Bataan","13.2.1.1 - Jewellery and watches (D)",100.8635838650370
"....Bataan","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",103.9084147586410
"....Bataan","13.2.9 - Other personal effects n.e.c. (SD)",102.7000000000000
"....Bataan","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",102.6985480428860
"....Bataan","13.9 - OTHER SERVICES",100.3000000000000
"....Bataan","13.9.0 - Other services (S)",100.3000000000000
"....Bataan","13.9.0.9 - Other services n.e.c. (S)",100.2787622486970
"....Bulacan","0 - ALL ITEMS",106.1000000000000
"....Bulacan","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",107.3000000000000
"....Bulacan","01.1 - FOOD",107.9000000000000
"....Bulacan","01.1.1 - Cereals and cereal products (ND)",110.4000000000000
"....Bulacan","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",110.4438379658040
"....Bulacan","01.1.1.2 - Flour of cereals (ND)",103.0454159070620
"....Bulacan","01.1.1.3 - Bread and bakery products (ND)",111.3202814353530
"....Bulacan","01.1.1.4 - Breakfast cereals (ND)",107.5235528787630
"....Bulacan","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",111.1926017715430
"....Bulacan","01.1.1.9 - Other cereal and grain mill products (ND)",104.6660625764600
"....Bulacan","01.1.2 - Meat and other parts of slaughtered land animals (ND)",108.6000000000000
"....Bulacan","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",117.7256519362970
"....Bulacan","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",99.6938840802629
"....Bulacan","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",109.0658938671740
"....Bulacan","01.1.3 - Fish and other seafood (ND)",108.3000000000000
"....Bulacan","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",102.4984555096800
"....Bulacan","01.1.3.3 - Fish preparations (ND)",111.8724202176420
"....Bulacan","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",106.9606269591210
"....Bulacan","01.1.3.6 - Other seafood preparations (ND)",132.1496359739730
"....Bulacan","01.1.4 - Milk, other dairy products and eggs (ND)",109.8000000000000
"....Bulacan","01.1.4.1 - Raw and whole milk (ND)",133.0171689487850
"....Bulacan","01.1.4.3 - Other milk and cream (ND)",104.4063344367760
"....Bulacan","01.1.4.4 - Non-animal milk (ND)",..
"....Bulacan","01.1.4.5 - Cheese (ND)",112.9414511703930
"....Bulacan","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Bulacan","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Bulacan","01.1.4.8 - Eggs (ND)",112.8292685565860
"....Bulacan","01.1.5 - Oils and fats (ND)",104.9000000000000
"....Bulacan","01.1.5.1 - Vegetable oils (ND)",104.2904445691520
"....Bulacan","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",110.6425360356370
"....Bulacan","01.1.5.3 - Margarine and similar preparations (ND)",106.8624650020000
"....Bulacan","01.1.5.9 - Other animal oils and fats (ND)",..
"....Bulacan","01.1.6 - Fruits and nuts (ND)",108.7000000000000
"....Bulacan","01.1.6.2 - Citrus fruits, fresh (ND)",110.6129350478000
"....Bulacan","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",109.1808958178670
"....Bulacan","01.1.6.5 - Other fruits, fresh (ND)",127.9624333737630
"....Bulacan","01.1.6.7 - Fruit, dried and dehydrated (ND)",114.8192127109170
"....Bulacan","01.1.6.8 - Nuts, in shell or shelled (ND)",96.5744982674822
"....Bulacan","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",104.4180210955930
"....Bulacan","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",88.7000000000000
"....Bulacan","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",78.5202345718150
"....Bulacan","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",112.2160902756110
"....Bulacan","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",102.0658948725020
"....Bulacan","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",108.3593858913970
"....Bulacan","01.1.8 - Sugar, confectionery and desserts (ND)",106.7000000000000
"....Bulacan","01.1.8.1 - Cane and beet sugar (ND)",102.5939627351740
"....Bulacan","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",105.0256736836310
"....Bulacan","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",117.1320295457000
"....Bulacan","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",123.5176500121130
"....Bulacan","01.1.8.6 - Ice, ice cream and sorbet (ND)",108.2409843704970
"....Bulacan","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.8053562085260
"....Bulacan","01.1.9 - Ready-made food and other food products n.e.c. (ND)",112.7000000000000
"....Bulacan","01.1.9.2 - Baby food (ND)",103.2808400156170
"....Bulacan","01.1.9.3 - Salt, condiments and sauces (ND)",111.6864960842370
"....Bulacan","01.1.9.4 - Spices, culinary herbs and seeds (ND)",129.0269265301660
"....Bulacan","01.1.9.9 - Other food products n.e.c. (ND)",130.1904804669390
"....Bulacan","01.2 - NON-ALCOHOLIC BEVERAGES",104.9000000000000
"....Bulacan","01.2.1 - Fruit and vegetable juices (ND)",112.3000000000000
"....Bulacan","01.2.1.0 - Fruit and vegetable juices (ND)",112.3383492421770
"....Bulacan","01.2.2 - Coffee and coffee substitutes (ND)",103.0000000000000
"....Bulacan","01.2.2.0 - Coffee and coffee substitutes (ND)",102.9578740418390
"....Bulacan","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.0000000000000
"....Bulacan","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.0000000000000
"....Bulacan","01.2.4 - Cocoa drinks (ND)",107.6000000000000
"....Bulacan","01.2.4.0 - Cocoa drinks (ND)",107.6139897085940
"....Bulacan","01.2.5 - Water (ND)",100.8000000000000
"....Bulacan","01.2.5.0 - Water (ND)",100.8141664481600
"....Bulacan","01.2.6 - Soft drinks (ND)",117.0000000000000
"....Bulacan","01.2.6.0 - Soft drinks (ND)",116.9663527856880
"....Bulacan","01.2.9 - Other non-alcoholic beverages (ND)",116.3000000000000
"....Bulacan","01.2.9.0 - Other non-alcoholic beverages (ND)",116.2868725415960
"....Bulacan","02 - ALCOHOLIC BEVERAGES AND TOBACCO",159.3000000000000
"....Bulacan","02.1 - ALCOHOLIC BEVERAGES",109.7000000000000
"....Bulacan","02.1.1 - Spirits and liquors (ND)",109.7000000000000
"....Bulacan","02.1.1.0 - Spirits and liquors (ND)",109.6613997901130
"....Bulacan","02.1.2 - Wine (ND)",112.1000000000000
"....Bulacan","02.1.2.1 - Wine from grapes (ND)",112.0645713119110
"....Bulacan","02.1.2.2 - Wine from other sources (ND)",..
"....Bulacan","02.1.3 - Beer (ND)",..
"....Bulacan","02.1.3.0 - Beer (ND)",..
"....Bulacan","02.3 - TOBACCO",169.5000000000000
"....Bulacan","02.3.0 - Tobacco (ND)",169.5000000000000
"....Bulacan","02.3.0.1 - Cigarettes (ND)",169.4910356120690
"....Bulacan","02.3.0.2 - Cigars (ND)",..
"....Bulacan","02.3.0.9 - Other tobacco products (ND)",..
"....Bulacan","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Bulacan","02.4.0 - Other vegetable-based tobacco products (ND)",..
