"Geolocation","Commodity Description","2021 Feb" 
"....Nueva Ecija","09.4.6 - Recreational and sporting services (S)",100.5000000000000
"....Nueva Ecija","09.4.6.2 - Sporting services - practice (S)",100.4729174943540
"....Nueva Ecija","09.4.7 - Games of chance (S)",96.2000000000000
"....Nueva Ecija","09.4.7.0 - Games of chance (S)",96.1752268388425
"....Nueva Ecija","09.5 - CULTURAL GOODS",104.0000000000000
"....Nueva Ecija","09.5.1 - Musical instruments (D)",104.0000000000000
"....Nueva Ecija","09.5.1.0 - Musical instruments (D)",104.0435458786940
"....Nueva Ecija","09.6 - CULTURAL SERVICES",100.3000000000000
"....Nueva Ecija","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Nueva Ecija","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Nueva Ecija","09.6.3 - Photographic services (S)",..
"....Nueva Ecija","09.6.3.0 - Photographic services (S)",..
"....Nueva Ecija","09.6.9 - Other cultural services (S)",100.5000000000000
"....Nueva Ecija","09.6.9.0 - Other cultural services (S)",100.4721729883020
"....Nueva Ecija","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",100.5000000000000
"....Nueva Ecija","09.7.1 - Books (SD)",100.9000000000000
"....Nueva Ecija","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.9479646278390
"....Nueva Ecija","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Nueva Ecija","09.7.2 - Newspapers and periodicals (ND)",101.9000000000000
"....Nueva Ecija","09.7.2.1 - Newspapers (ND)",103.7500000000000
"....Nueva Ecija","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Nueva Ecija","09.7.4 - Stationery and drawing materials (ND)",100.3000000000000
"....Nueva Ecija","09.7.4.0 - Stationery and drawing materials (ND)",100.3084067912790
"....Nueva Ecija","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Nueva Ecija","09.8.0 - Package holidays (S)",100.0000000000000
"....Nueva Ecija","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Nueva Ecija","10 - EDUCATION SERVICES",105.9000000000000
"....Nueva Ecija","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",99.0000000000000
"....Nueva Ecija","10.1.0 - Early chilhood and primary education (S)",99.0000000000000
"....Nueva Ecija","10.1.0.1 - Early childhood education services (S)",100.1326273927310
"....Nueva Ecija","10.1.0.2 - Primary education (S)",98.6795092354591
"....Nueva Ecija","10.2 - SECONDARY EDUCATION  (S)",100.0000000000000
"....Nueva Ecija","10.2.0 - Secondary education (S)",100.0000000000000
"....Nueva Ecija","10.2.0.1 - Lower secondary general education services",100.0000000000000
"....Nueva Ecija","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Nueva Ecija","10.4 - TERTIARY EDUCATION (S)",112.1000000000000
"....Nueva Ecija","10.4.0 - Tertiary education (s)",112.1000000000000
"....Nueva Ecija","10.4.0.0 - Tertiary education (s)",112.1089950742990
"....Nueva Ecija","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Nueva Ecija","10.5.0 - Education not defined by level (s)",..
"....Nueva Ecija","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Nueva Ecija","10.5.0.9 - Other education not defined by level (S)",..
"....Nueva Ecija","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.7000000000000
"....Nueva Ecija","11.1 - FOOD AND BEVERAGE SERVING SERVICES",101.7000000000000
"....Nueva Ecija","11.1.1 - Restaurants, café and the like (S)",101.7000000000000
"....Nueva Ecija","11.1.1.1 - Restaurants, café and the like - with full service (S)",101.7069480002740
"....Nueva Ecija","11.2 - ACCOMMODATION SERVICES",..
"....Nueva Ecija","11.2.0 - Accommodation services (S)",..
"....Nueva Ecija","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....Nueva Ecija","12 - FINANCIAL SERVICES",100.0000000000000
"....Nueva Ecija","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Nueva Ecija","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Nueva Ecija","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Nueva Ecija","12.2.9 - Other financial services (S)",..
"....Nueva Ecija","12.2.9.1 - Remittances fees (S)",..
"....Nueva Ecija","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",102.9000000000000
"....Nueva Ecija","13.1 - PERSONAL CARE",102.7000000000000
"....Nueva Ecija","13.1.1 - Electric appliances for personal care (SD)",100.1000000000000
"....Nueva Ecija","13.1.1.1 - Electric appliances for personal care (SD)",100.1034161490680
"....Nueva Ecija","13.1.2 - Other appliances, articles and products for personal care (ND)",102.6000000000000
"....Nueva Ecija","13.1.2.0 - Other appliances, articles and products for personal care (ND)",102.5568634685020
"....Nueva Ecija","13.1.3 - Hairdressing salons and personal grooming establishments (S)",103.2000000000000
"....Nueva Ecija","13.1.3.1 - Hairdressing (S)",104.0965739499810
"....Nueva Ecija","13.1.3.2 - Personal grooming treatments (S)",102.2256728778470
"....Nueva Ecija","13.2 - OTHER PERSONAL EFFECTS",104.0000000000000
"....Nueva Ecija","13.2.1 - Jewellery and watches (D)",99.6000000000000
"....Nueva Ecija","13.2.1.1 - Jewellery and watches (D)",99.3821104733508
"....Nueva Ecija","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.0000000000000
"....Nueva Ecija","13.2.9 - Other personal effects n.e.c. (SD)",105.4000000000000
"....Nueva Ecija","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",105.3622676430670
"....Nueva Ecija","13.9 - OTHER SERVICES",106.3000000000000
"....Nueva Ecija","13.9.0 - Other services (S)",106.3000000000000
"....Nueva Ecija","13.9.0.9 - Other services n.e.c. (S)",106.2794266299240
"....Pampanga","0 - ALL ITEMS",110.4000000000000
"....Pampanga","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",114.3000000000000
"....Pampanga","01.1 - FOOD",115.1000000000000
"....Pampanga","01.1.1 - Cereals and cereal products (ND)",97.1000000000000
"....Pampanga","01.1.1.1 - Cereals (ND)",94.1700892471697
"....Pampanga","01.1.1.12 - Rice",94.0617389746959
"....Pampanga","01.1.1.16 - Corn",99.1789660192236
"....Pampanga","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",104.5893143923180
"....Pampanga","01.1.1.2 - Flour of cereals (ND)",103.4823664897980
"....Pampanga","01.1.1.3 - Bread and bakery products (ND)",103.3205400598780
"....Pampanga","01.1.1.4 - Breakfast cereals (ND)",102.3589112717210
"....Pampanga","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",103.5494668499290
"....Pampanga","01.1.1.9 - Other cereal and grain mill products (ND)",110.1685830675530
"....Pampanga","01.1.2 - Meat and other parts of slaughtered land animals (ND)",127.1000000000000
"....Pampanga","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",130.6467061804430
"....Pampanga","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",111.9685039370080
"....Pampanga","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",139.2520630426970
"....Pampanga","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",114.7584502150020
"....Pampanga","01.1.3 - Fish and other seafood (ND)",133.0000000000000
"....Pampanga","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",132.3379136780040
"....Pampanga","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",149.3362424879290
"....Pampanga","01.1.3.3 - Fish preparations (ND)",106.1639433276130
"....Pampanga","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",147.0196889600260
"....Pampanga","01.1.3.6 - Other seafood preparations (ND)",111.1219650465260
"....Pampanga","01.1.4 - Milk, other dairy products and eggs (ND)",105.3000000000000
"....Pampanga","01.1.4.1 - Raw and whole milk (ND)",107.2936501366010
"....Pampanga","01.1.4.3 - Other milk and cream (ND)",100.1866989945110
"....Pampanga","01.1.4.4 - Non-animal milk (ND)",..
"....Pampanga","01.1.4.5 - Cheese (ND)",107.8399012441950
"....Pampanga","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Pampanga","01.1.4.7 - Milk-based dessert and beverages (ND)",94.9117872666837
"....Pampanga","01.1.4.8 - Eggs (ND)",109.5970801237480
"....Pampanga","01.1.5 - Oils and fats (ND)",115.4000000000000
"....Pampanga","01.1.5.1 - Vegetable oils (ND)",116.9492264852050
"....Pampanga","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",106.6300589790520
"....Pampanga","01.1.5.3 - Margarine and similar preparations (ND)",100.7776049766720
"....Pampanga","01.1.5.9 - Other animal oils and fats (ND)",..
"....Pampanga","01.1.6 - Fruits and nuts (ND)",126.2000000000000
"....Pampanga","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",129.8506663567340
"....Pampanga","01.1.6.2 - Citrus fruits, fresh (ND)",106.2799101362780
"....Pampanga","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",106.9023269073160
"....Pampanga","01.1.6.5 - Other fruits, fresh (ND)",..
"....Pampanga","01.1.6.7 - Fruit, dried and dehydrated (ND)",104.4359357489730
"....Pampanga","01.1.6.8 - Nuts, in shell or shelled (ND)",116.0819040848910
"....Pampanga","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",107.0007535795030
"....Pampanga","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",124.6000000000000
"....Pampanga","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",165.1270245128950
"....Pampanga","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",130.3199522921650
"....Pampanga","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",117.3070174281430
"....Pampanga","01.1.7.4 - Other vegetables, fresh or chilled (ND)",89.3495735149519
"....Pampanga","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",113.3162056968990
"....Pampanga","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",111.0803614734200
"....Pampanga","01.1.8 - Sugar, confectionery and desserts (ND)",104.7000000000000
"....Pampanga","01.1.8.1 - Cane and beet sugar (ND)",94.7462302162341
"....Pampanga","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.6063234741120
"....Pampanga","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",112.4884702462480
"....Pampanga","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",110.1643038808720
"....Pampanga","01.1.8.6 - Ice, ice cream and sorbet (ND)",107.4179329580260
"....Pampanga","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",104.9260184722780
"....Pampanga","01.1.9 - Ready-made food and other food products n.e.c. (ND)",108.7000000000000
"....Pampanga","01.1.9.2 - Baby food (ND)",102.6525922285300
"....Pampanga","01.1.9.3 - Salt, condiments and sauces (ND)",110.5412165740370
"....Pampanga","01.1.9.4 - Spices, culinary herbs and seeds (ND)",113.9373672138850
"....Pampanga","01.1.9.9 - Other food products n.e.c. (ND)",111.2700911776740
"....Pampanga","01.2 - NON-ALCOHOLIC BEVERAGES",105.2000000000000
"....Pampanga","01.2.1 - Fruit and vegetable juices (ND)",110.1000000000000
"....Pampanga","01.2.1.0 - Fruit and vegetable juices (ND)",110.0923165622180
"....Pampanga","01.2.2 - Coffee and coffee substitutes (ND)",100.9000000000000
"....Pampanga","01.2.2.0 - Coffee and coffee substitutes (ND)",100.8772019408740
"....Pampanga","01.2.3 - Tea, maté and other plant products for infusion (ND)",112.4000000000000
"....Pampanga","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",112.3590609510320
"....Pampanga","01.2.4 - Cocoa drinks (ND)",112.5000000000000
"....Pampanga","01.2.4.0 - Cocoa drinks (ND)",112.4755218408770
"....Pampanga","01.2.5 - Water (ND)",105.5000000000000
"....Pampanga","01.2.5.0 - Water (ND)",105.5317615831640
"....Pampanga","01.2.6 - Soft drinks (ND)",99.0000000000000
"....Pampanga","01.2.6.0 - Soft drinks (ND)",98.9574274051203
"....Pampanga","01.2.9 - Other non-alcoholic beverages (ND)",117.6000000000000
"....Pampanga","01.2.9.0 - Other non-alcoholic beverages (ND)",117.6250934270010
"....Pampanga","02 - ALCOHOLIC BEVERAGES AND TOBACCO",150.1000000000000
"....Pampanga","02.1 - ALCOHOLIC BEVERAGES",114.5000000000000
"....Pampanga","02.1.1 - Spirits and liquors (ND)",113.9000000000000
"....Pampanga","02.1.1.0 - Spirits and liquors (ND)",113.9479677706040
"....Pampanga","02.1.2 - Wine (ND)",111.7000000000000
"....Pampanga","02.1.2.1 - Wine from grapes (ND)",111.7353606822680
"....Pampanga","02.1.2.2 - Wine from other sources (ND)",..
"....Pampanga","02.1.3 - Beer (ND)",115.0000000000000
"....Pampanga","02.1.3.0 - Beer (ND)",115.0056135621060
"....Pampanga","02.3 - TOBACCO",165.2000000000000
"....Pampanga","02.3.0 - Tobacco (ND)",165.2000000000000
"....Pampanga","02.3.0.1 - Cigarettes (ND)",165.1748223444100
"....Pampanga","02.3.0.2 - Cigars (ND)",..
"....Pampanga","02.3.0.9 - Other tobacco products (ND)",140.0900352840980
"....Pampanga","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Pampanga","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Pampanga","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Pampanga","02.900 - NON-FOOD",105.5000000000000
"....Pampanga","03 - CLOTHING AND FOOTWEAR",104.3000000000000
"....Pampanga","03.1 - CLOTHING",105.6000000000000
"....Pampanga","03.1.1 - Clothing materials (SD)",..
"....Pampanga","03.1.1.0 - Clothing materials (SD)",..
"....Pampanga","03.1.2 - Garments (SD)",105.5000000000000
"....Pampanga","03.1.2.1 - Garments for men or boys (SD)",104.2629208167720
"....Pampanga","03.1.2.2 - Garments for women or girls (SD)",106.5838456717650
"....Pampanga","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",113.8970127977060
"....Pampanga","03.1.2.4 - School uniforms (SD)",..
"....Pampanga","03.1.3 - Other articles of clothing and clothing accessories (SD)",121.7000000000000
"....Pampanga","03.1.3.1 - Other articles of clothing (SD)",..
"....Pampanga","03.1.3.2 - Clothing accessories (SD)",121.7136554471420
"....Pampanga","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.2000000000000
"....Pampanga","03.1.4.1 - Cleaning of clothing (S)",..
"....Pampanga","03.1.4.2 - Repair, tailoring and hire of clothing (S)",103.1801851728190
"....Pampanga","03.2 - FOOTWEAR",101.8000000000000
"....Pampanga","03.2.1 - Shoes and other footwear (SD)",101.8000000000000
"....Pampanga","03.2.1.1 - Footwear for men (SD)",101.1359462846530
"....Pampanga","03.2.1.2 - Footwear for women (SD)",99.9550117950375
"....Pampanga","03.2.1.3 - Footwear for infants and children (SD)",104.3658358413200
"....Pampanga","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.7000000000000
"....Pampanga","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.6566397289680
"....Pampanga","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",102.9000000000000
"....Pampanga","04.1 - ACTUAL RENTALS FOR HOUSING",103.6000000000000
"....Pampanga","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.6000000000000
"....Pampanga","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",103.5796412769970
"....Pampanga","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",107.9000000000000
"....Pampanga","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",108.1000000000000
"....Pampanga","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",108.0510046753560
"....Pampanga","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",104.7000000000000
"....Pampanga","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",104.7020779009530
"....Pampanga","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",108.1000000000000
"....Pampanga","04.4.1 - Water supply (ND)",108.1000000000000
"....Pampanga","04.4.1.1 - Water supply through network systems (ND)",108.1461364371160
"....Pampanga","04.5 - ELECTRICITY, GAS AND OTHER FUELS",101.0000000000000
"....Pampanga","04.5.1 - Electricity (ND)",97.9000000000000
"....Pampanga","04.5.1.0 - Electricity (ND)",97.9398918375949
"....Pampanga","04.5.2 - Gas (ND)",109.0000000000000
"....Pampanga","04.5.2.2 - Liquefied hydrocarbons (ND)",109.0035177050290
"....Pampanga","04.5.3 - Liquid fuels (ND)",89.7000000000000
"....Pampanga","04.5.3.0 - Liquid fuels (ND)",89.6631335921922
"....Pampanga","04.5.4 - Solid fuels (ND)",111.0000000000000
"....Pampanga","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",106.5833032737480
"....Pampanga","04.5.4.3 - Charcoal (ND)",127.5757361768240
"....Pampanga","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",104.4000000000000
"....Pampanga","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",102.9000000000000
"....Pampanga","05.1.1 - Furniture, furnishings and loose carpets (D)",102.9000000000000
"....Pampanga","05.1.1.1 - Household furniture (D)",103.1219413469700
"....Pampanga","05.1.1.3 - Lighting equipment (D)",101.1971289026150
"....Pampanga","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Pampanga","05.2 - HOUSEHOLD TEXTILES",100.1000000000000
"....Pampanga","05.2.1 - Household textiles (SD)",100.1000000000000
"....Pampanga","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0000000000000
"....Pampanga","05.2.1.2 - Bed linen and bedding (SD)",100.1244858436590
"....Pampanga","05.2.1.3 - Table linen and bathroom linen (SD)",101.5322365571310
"....Pampanga","05.2.1.9 - Other household textiles (SD)",106.6294560581330
"....Pampanga","05.3 - HOUSEHOLD APPLIANCES",107.3000000000000
"....Pampanga","05.3.1 - Major household appliances, whether electric or not (D)",104.1000000000000
"....Pampanga","05.3.1.1 - Major kitchen appliances (D)",108.8360816909940
"....Pampanga","05.3.1.2 - Major laundry appliances (D)",100.3486453937470
"....Pampanga","05.3.1.3 - Heaters, air conditioners (D)",103.3204223743910
"....Pampanga","05.3.2 - Small household appliances (SD)",119.1000000000000
"....Pampanga","05.3.2.1 - Small appliances for cooking and processing of food (SD)",113.9873695503760
"....Pampanga","05.3.2.9 - Other small household appliances (SD)",120.9833807298560
"....Pampanga","05.3.3 - Repair, installation and hire of household appliances (S)",99.3000000000000
"....Pampanga","05.3.3.0 - Repair, installation and hire of household appliances (S)",99.2620151628358
"....Pampanga","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",102.1000000000000
"....Pampanga","05.4.0 - Glassware, tableware and household utensils (SD)",102.1000000000000
"....Pampanga","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",104.1625818362620
"....Pampanga","05.4.0.2 - Cutlery, flatware and silverware (SD)",96.7387569781197
"....Pampanga","05.4.0.3 - Kitchen utensils and articles (SD)",100.5821797214760
"....Pampanga","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",103.4000000000000
"....Pampanga","05.5.1 - Motorized tools and equipment (D)",..
"....Pampanga","05.5.1.0 - Motorized tools and equipment (D)",..
"....Pampanga","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",103.4000000000000
"....Pampanga","05.5.2.1 - Non-motorized tools (SD)",105.2245352531810
"....Pampanga","05.5.2.2 - Miscellaneous accessories (SD)",102.2411032231280
"....Pampanga","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",103.8000000000000
"....Pampanga","05.6.1 - Non-durable household goods (ND)",104.4000000000000
"....Pampanga","05.6.1.1 - Household cleaning and maintenance products (ND)",104.5990582099850
"....Pampanga","05.6.1.9 - Other non-durable household goods (ND)",104.3269159408600
"....Pampanga","05.6.2 - Domestic services and household services (S)",101.6000000000000
"....Pampanga","05.6.2.1 - Domestic services by paid staff (S)",101.6131694428630
"....Pampanga","06 - HEALTH",110.8000000000000
"....Pampanga","06.1 - MEDICINES AND HEALTH PRODUCTS",106.5000000000000
"....Pampanga","06.1.1 - Medicines (ND)",106.4000000000000
"....Pampanga","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",106.4465647500310
"....Pampanga","06.1.2 - Medical products (ND)",114.8000000000000
"....Pampanga","06.1.2.1 - Medical diagnostic products (ND)",136.9297538258030
"....Pampanga","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Pampanga","06.1.2.3 - Treatment devices for personal use (ND)",107.5176462565890
"....Pampanga","06.1.3 - Assistive products (D)",108.3000000000000
"....Pampanga","06.1.3.1 - Assistive products for vision (D)",108.3128871986750
"....Pampanga","06.2 - OUTPATIENT CARE SERVICES",112.4000000000000
"....Pampanga","06.2.1 - Preventive care services (S)",111.7000000000000
"....Pampanga","06.2.1.9 - Other preventive services (S)",111.7069129778050
"....Pampanga","06.2.2 - Outpatient dental services (S)",115.9000000000000
"....Pampanga","06.2.2.1 - Dental preventive services (S)",115.9207921569370
"....Pampanga","06.2.3 - Other outpatient care services (S)",..
"....Pampanga","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Pampanga","06.3 - INPATIENT CARE SERVICES",134.7000000000000
"....Pampanga","06.3.1 - Inpatient curative and rehabilitative services (S)",134.7000000000000
"....Pampanga","06.3.1.0 - Inpatient curative and rehabilitative services (S)",134.6589581525720
"....Pampanga","06.4 - OTHER HEALTH SERVICES",108.5000000000000
"....Pampanga","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",108.5000000000000
"....Pampanga","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",108.4840447848600
"....Pampanga","07 - TRANSPORT",106.9000000000000
"....Pampanga","07.1 - PURCHASE OF VEHICLES",106.4000000000000
"....Pampanga","07.1.1 - Motor cars (D)",107.5000000000000
"....Pampanga","07.1.1.1 - New motor cars (D)",107.4976086338150
"....Pampanga","07.1.2 - Motorcycles (D)",107.5000000000000
"....Pampanga","07.1.2.0 - Motorcycles (D)",107.4976134875080
"....Pampanga","07.1.3 - Bicycles (D)",102.1000000000000
"....Pampanga","07.1.3.0 - Bicycles (D)",102.0658089966960
"....Pampanga","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",89.6000000000000
"....Pampanga","07.2.1 - Parts and accessories for personal transport equipment (SD)",104.1000000000000
"....Pampanga","07.2.1.1 - Tires (SD)",..
"....Pampanga","07.2.1.2 - Parts for personal transport equipment (SD)",104.0980304534560
"....Pampanga","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Pampanga","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",87.2000000000000
"....Pampanga","07.2.2.1 - Diesel (ND)",86.8348143739610
"....Pampanga","07.2.2.2 - Gasoline (ND)",87.3232631738568
"....Pampanga","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Pampanga","07.2.2.4 - Lubricants (ND)",100.3946894022870
"....Pampanga","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.8000000000000
"....Pampanga","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.7914348221850
"....Pampanga","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Pampanga","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Pampanga","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Pampanga","07.3 - PASSENGER TRANSPORT SERVICES",115.4000000000000
"....Pampanga","07.3.1 - Passenger transport by railway (S)",..
"....Pampanga","07.3.1.1 - Passenger transport by train (S)",..
"....Pampanga","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Pampanga","07.3.2 - Passenger transport by road (S)",116.0000000000000
"....Pampanga","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Pampanga","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Pampanga","07.3.2.9 - Other passenger transport by road (S)",116.5467441706460
"....Pampanga","07.3.3 - Passenger transport by air (S)",89.0000000000000
"....Pampanga","07.3.3.1 - Passenger transport by air, domestic (S)",89.0030401509592
"....Pampanga","07.3.4 - Passenger transport by sea and inland waterway (S)",71.4000000000000
"....Pampanga","07.3.4.0 - Passenger transport by sea and inland waterway (S)",71.4034255071408
"....Pampanga","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Pampanga","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Pampanga","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Pampanga","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Pampanga","08 - INFORMATION AND COMMUNICATION",101.0000000000000
"....Pampanga","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.1000000000000
"....Pampanga","08.1.1 - Fixed telephone equipment (D)",..
"....Pampanga","08.1.1.0 - Fixed telephone equipment (D)",..
"....Pampanga","08.1.2 - Mobile telephone equipment (D)",99.7000000000000
"....Pampanga","08.1.2.0 - Mobile telephone equipment (D)",99.6780311872585
"....Pampanga","08.1.3 - Information processing equipment (D)",101.1000000000000
"....Pampanga","08.1.3.1 - Computers, laptops and tablets (D)",101.2156163206630
"....Pampanga","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.6913171088090
"....Pampanga","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"....Pampanga","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0587812146560
"....Pampanga","08.1.5 - Unrecorded recording media (SD)",99.2000000000000
"....Pampanga","08.1.5.0 - Unrecorded recording media (SD)",99.2186345169537
"....Pampanga","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.4000000000000
"....Pampanga","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Pampanga","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Pampanga","08.3.2 - Mobile communication services (S)",101.5000000000000
"....Pampanga","08.3.2.0 - Mobile communication services (S)",101.4862807356680
"....Pampanga","08.3.3 - Internet access provision services and net storage services (S)",101.0000000000000
"....Pampanga","08.3.3.0 - Internet access provision services and net storage services (S)",100.9954416758630
"....Pampanga","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Pampanga","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Pampanga","09 - RECREATION, SPORT AND CULTURE",103.3000000000000
"....Pampanga","09.1 - RECREATIONAL DURABLES",..
"....Pampanga","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Pampanga","09.1.1.1 - Cameras (D)",..
"....Pampanga","09.2 - OTHER RECREATIONAL GOODS",103.6000000000000
"....Pampanga","09.2.1 - Games, toys and hobbies (SD)",103.6000000000000
"....Pampanga","09.2.1.2 - Other games, toys and hobbies (SD)",103.5745648261950
"....Pampanga","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Pampanga","09.2.2.1 - Equipment for sport (SD)",..
"....Pampanga","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Pampanga","09.3 - GARDEN PRODUCTS AND PETS",102.9000000000000
"....Pampanga","09.3.1 - Garden products, plants and flowers (ND)",103.0000000000000
"....Pampanga","09.3.1.1 - Garden products (ND)",105.3705835387830
"....Pampanga","09.3.1.2 - Plants, seeds and flowers (ND)",100.6304238957520
"....Pampanga","09.3.2 - Pets and products for pets (ND)",102.6000000000000
"....Pampanga","09.3.2.2 - Products for pets and other household animals (ND)",102.5841000284590
"....Pampanga","09.4 - RECREATIONAL SERVICES",92.4000000000000
