"Geolocation","Commodity Description","2019 Oct" 
"..Areas Outside National Capital Region (NCR)","10.1.0 - Early chilhood and primary education (S)",106.5000000000000
"..Areas Outside National Capital Region (NCR)","10.1.0.1 - Early childhood education services (S)",105.9899304956150
"..Areas Outside National Capital Region (NCR)","10.1.0.2 - Primary education (S)",106.7352711609220
"..Areas Outside National Capital Region (NCR)","10.2 - SECONDARY EDUCATION  (S)",105.6000000000000
"..Areas Outside National Capital Region (NCR)","10.2.0 - Secondary education (S)",105.6000000000000
"..Areas Outside National Capital Region (NCR)","10.2.0.1 - Lower secondary general education services",106.5079016080280
"..Areas Outside National Capital Region (NCR)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",102.9143435459980
"..Areas Outside National Capital Region (NCR)","10.4 - TERTIARY EDUCATION (S)",104.3000000000000
"..Areas Outside National Capital Region (NCR)","10.4.0 - Tertiary education (s)",104.3000000000000
"..Areas Outside National Capital Region (NCR)","10.4.0.0 - Tertiary education (s)",104.3282826505270
"..Areas Outside National Capital Region (NCR)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",108.4000000000000
"..Areas Outside National Capital Region (NCR)","10.5.0 - Education not defined by level (s)",108.4000000000000
"..Areas Outside National Capital Region (NCR)","10.5.0.2 - Review classes for professional and licensure examination (S)",109.9757041270480
"..Areas Outside National Capital Region (NCR)","10.5.0.9 - Other education not defined by level (S)",104.0551375108510
"..Areas Outside National Capital Region (NCR)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",104.0000000000000
"..Areas Outside National Capital Region (NCR)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",104.0000000000000
"..Areas Outside National Capital Region (NCR)","11.1.1 - Restaurants, café and the like (S)",104.0000000000000
"..Areas Outside National Capital Region (NCR)","11.1.1.1 - Restaurants, café and the like - with full service (S)",104.0625575747750
"..Areas Outside National Capital Region (NCR)","11.2 - ACCOMMODATION SERVICES",100.1000000000000
"..Areas Outside National Capital Region (NCR)","11.2.0 - Accommodation services (S)",100.1000000000000
"..Areas Outside National Capital Region (NCR)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0592055264850
"..Areas Outside National Capital Region (NCR)","12 - FINANCIAL SERVICES",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.9 - Other financial services (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Areas Outside National Capital Region (NCR)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",103.2000000000000
"..Areas Outside National Capital Region (NCR)","13.1 - PERSONAL CARE",103.3000000000000
"..Areas Outside National Capital Region (NCR)","13.1.1 - Electric appliances for personal care (SD)",100.1000000000000
"..Areas Outside National Capital Region (NCR)","13.1.1.1 - Electric appliances for personal care (SD)",100.0798853363670
"..Areas Outside National Capital Region (NCR)","13.1.2 - Other appliances, articles and products for personal care (ND)",103.0000000000000
"..Areas Outside National Capital Region (NCR)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",102.9935202141750
"..Areas Outside National Capital Region (NCR)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",105.3000000000000
"..Areas Outside National Capital Region (NCR)","13.1.3.1 - Hairdressing (S)",104.7839856104260
"..Areas Outside National Capital Region (NCR)","13.1.3.2 - Personal grooming treatments (S)",105.8577152609250
"..Areas Outside National Capital Region (NCR)","13.2 - OTHER PERSONAL EFFECTS",102.9000000000000
"..Areas Outside National Capital Region (NCR)","13.2.1 - Jewellery and watches (D)",102.4000000000000
"..Areas Outside National Capital Region (NCR)","13.2.1.1 - Jewellery and watches (D)",102.2802996730560
"..Areas Outside National Capital Region (NCR)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",102.7834755788830
"..Areas Outside National Capital Region (NCR)","13.2.9 - Other personal effects n.e.c. (SD)",103.1000000000000
"..Areas Outside National Capital Region (NCR)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",103.0963879676560
"..Areas Outside National Capital Region (NCR)","13.9 - OTHER SERVICES",101.4000000000000
"..Areas Outside National Capital Region (NCR)","13.9.0 - Other services (S)",101.4000000000000
"..Areas Outside National Capital Region (NCR)","13.9.0.9 - Other services n.e.c. (S)",101.4050550515320
"..Cordillera Administrative Region (CAR)","0 - ALL ITEMS",102.9000000000000
"..Cordillera Administrative Region (CAR)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",101.6000000000000
"..Cordillera Administrative Region (CAR)","01.1 - FOOD",101.6000000000000
"..Cordillera Administrative Region (CAR)","01.1.1 - Cereals and cereal products (ND)",94.0000000000000
"..Cordillera Administrative Region (CAR)","01.1.1.1 - Cereals (ND)",92.0479794589258
"..Cordillera Administrative Region (CAR)","01.1.1.12 - Rice",91.7977811080100
"..Cordillera Administrative Region (CAR)","01.1.1.16 - Corn",106.5158220301850
"..Cordillera Administrative Region (CAR)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",101.1028895012500
"..Cordillera Administrative Region (CAR)","01.1.1.2 - Flour of cereals (ND)",95.6263743311840
"..Cordillera Administrative Region (CAR)","01.1.1.3 - Bread and bakery products (ND)",102.7061696573870
"..Cordillera Administrative Region (CAR)","01.1.1.4 - Breakfast cereals (ND)",102.1261945780340
"..Cordillera Administrative Region (CAR)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",98.1351467364607
"..Cordillera Administrative Region (CAR)","01.1.1.9 - Other cereal and grain mill products (ND)",101.8980931856740
"..Cordillera Administrative Region (CAR)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",105.4000000000000
"..Cordillera Administrative Region (CAR)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",106.8373825677400
"..Cordillera Administrative Region (CAR)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",97.1103728858031
"..Cordillera Administrative Region (CAR)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",101.6201449460920
"..Cordillera Administrative Region (CAR)","01.1.3 - Fish and other seafood (ND)",105.4000000000000
"..Cordillera Administrative Region (CAR)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",104.9383240093580
"..Cordillera Administrative Region (CAR)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",113.9957343998240
"..Cordillera Administrative Region (CAR)","01.1.3.3 - Fish preparations (ND)",100.8484926518620
"..Cordillera Administrative Region (CAR)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.3555314900900
"..Cordillera Administrative Region (CAR)","01.1.3.6 - Other seafood preparations (ND)",114.6778803829980
"..Cordillera Administrative Region (CAR)","01.1.4 - Milk, other dairy products and eggs (ND)",106.0000000000000
"..Cordillera Administrative Region (CAR)","01.1.4.1 - Raw and whole milk (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.4.3 - Other milk and cream (ND)",101.7713041709710
"..Cordillera Administrative Region (CAR)","01.1.4.4 - Non-animal milk (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.4.5 - Cheese (ND)",102.0369335014300
"..Cordillera Administrative Region (CAR)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Cordillera Administrative Region (CAR)","01.1.4.7 - Milk-based dessert and beverages (ND)",99.8645164521282
"..Cordillera Administrative Region (CAR)","01.1.4.8 - Eggs (ND)",110.8676956562260
"..Cordillera Administrative Region (CAR)","01.1.5 - Oils and fats (ND)",108.1000000000000
"..Cordillera Administrative Region (CAR)","01.1.5.1 - Vegetable oils (ND)",109.7698157012410
"..Cordillera Administrative Region (CAR)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",102.2041715910430
"..Cordillera Administrative Region (CAR)","01.1.5.3 - Margarine and similar preparations (ND)",112.1929513884170
"..Cordillera Administrative Region (CAR)","01.1.5.9 - Other animal oils and fats (ND)",91.3086144403699
"..Cordillera Administrative Region (CAR)","01.1.6 - Fruits and nuts (ND)",107.8000000000000
"..Cordillera Administrative Region (CAR)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",108.0904869369290
"..Cordillera Administrative Region (CAR)","01.1.6.2 - Citrus fruits, fresh (ND)",106.9369810535730
"..Cordillera Administrative Region (CAR)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",108.1961634378730
"..Cordillera Administrative Region (CAR)","01.1.6.5 - Other fruits, fresh (ND)",113.4768973447630
"..Cordillera Administrative Region (CAR)","01.1.6.7 - Fruit, dried and dehydrated (ND)",91.5164158087660
"..Cordillera Administrative Region (CAR)","01.1.6.8 - Nuts, in shell or shelled (ND)",98.1944980687463
"..Cordillera Administrative Region (CAR)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",111.4130441127440
"..Cordillera Administrative Region (CAR)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",107.5000000000000
"..Cordillera Administrative Region (CAR)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",106.4329682164740
"..Cordillera Administrative Region (CAR)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",111.3759406053080
"..Cordillera Administrative Region (CAR)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",105.4222826979490
"..Cordillera Administrative Region (CAR)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",93.2367490812931
"..Cordillera Administrative Region (CAR)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",120.8220390292210
"..Cordillera Administrative Region (CAR)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",100.4778303563280
"..Cordillera Administrative Region (CAR)","01.1.8 - Sugar, confectionery and desserts (ND)",101.8000000000000
"..Cordillera Administrative Region (CAR)","01.1.8.1 - Cane and beet sugar (ND)",100.8278694834240
"..Cordillera Administrative Region (CAR)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.7699421101200
"..Cordillera Administrative Region (CAR)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.9691281804800
"..Cordillera Administrative Region (CAR)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",102.3320101341150
"..Cordillera Administrative Region (CAR)","01.1.8.6 - Ice, ice cream and sorbet (ND)",102.5214319962430
"..Cordillera Administrative Region (CAR)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.1763653049780
"..Cordillera Administrative Region (CAR)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",106.0000000000000
"..Cordillera Administrative Region (CAR)","01.1.9.2 - Baby food (ND)",105.9611320337980
"..Cordillera Administrative Region (CAR)","01.1.9.3 - Salt, condiments and sauces (ND)",103.7537542617470
"..Cordillera Administrative Region (CAR)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",111.6306681286550
"..Cordillera Administrative Region (CAR)","01.1.9.9 - Other food products n.e.c. (ND)",102.5062454792500
"..Cordillera Administrative Region (CAR)","01.2 - NON-ALCOHOLIC BEVERAGES",102.3000000000000
"..Cordillera Administrative Region (CAR)","01.2.1 - Fruit and vegetable juices (ND)",105.8000000000000
"..Cordillera Administrative Region (CAR)","01.2.1.0 - Fruit and vegetable juices (ND)",105.7921739980370
"..Cordillera Administrative Region (CAR)","01.2.2 - Coffee and coffee substitutes (ND)",99.7000000000000
"..Cordillera Administrative Region (CAR)","01.2.2.0 - Coffee and coffee substitutes (ND)",99.7308173465354
"..Cordillera Administrative Region (CAR)","01.2.3 - Tea, maté and other plant products for infusion (ND)",101.3000000000000
"..Cordillera Administrative Region (CAR)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",101.2960619857690
"..Cordillera Administrative Region (CAR)","01.2.4 - Cocoa drinks (ND)",106.1000000000000
"..Cordillera Administrative Region (CAR)","01.2.4.0 - Cocoa drinks (ND)",106.1076977457770
"..Cordillera Administrative Region (CAR)","01.2.5 - Water (ND)",101.8000000000000
"..Cordillera Administrative Region (CAR)","01.2.5.0 - Water (ND)",101.7630971325510
"..Cordillera Administrative Region (CAR)","01.2.6 - Soft drinks (ND)",103.2000000000000
"..Cordillera Administrative Region (CAR)","01.2.6.0 - Soft drinks (ND)",103.2334898930520
"..Cordillera Administrative Region (CAR)","01.2.9 - Other non-alcoholic beverages (ND)",105.7000000000000
"..Cordillera Administrative Region (CAR)","01.2.9.0 - Other non-alcoholic beverages (ND)",105.7141033786220
"..Cordillera Administrative Region (CAR)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",110.5000000000000
"..Cordillera Administrative Region (CAR)","02.1 - ALCOHOLIC BEVERAGES",104.5000000000000
"..Cordillera Administrative Region (CAR)","02.1.1 - Spirits and liquors (ND)",103.9000000000000
"..Cordillera Administrative Region (CAR)","02.1.1.0 - Spirits and liquors (ND)",103.8469792170550
"..Cordillera Administrative Region (CAR)","02.1.2 - Wine (ND)",103.3000000000000
"..Cordillera Administrative Region (CAR)","02.1.2.1 - Wine from grapes (ND)",103.5769602573140
"..Cordillera Administrative Region (CAR)","02.1.2.2 - Wine from other sources (ND)",102.4060730828620
"..Cordillera Administrative Region (CAR)","02.1.3 - Beer (ND)",107.9000000000000
"..Cordillera Administrative Region (CAR)","02.1.3.0 - Beer (ND)",107.9234208238260
"..Cordillera Administrative Region (CAR)","02.3 - TOBACCO",119.2000000000000
"..Cordillera Administrative Region (CAR)","02.3.0 - Tobacco (ND)",119.2000000000000
"..Cordillera Administrative Region (CAR)","02.3.0.1 - Cigarettes (ND)",117.9141698338740
"..Cordillera Administrative Region (CAR)","02.3.0.2 - Cigars (ND)",..
"..Cordillera Administrative Region (CAR)","02.3.0.9 - Other tobacco products (ND)",128.8999605816480
"..Cordillera Administrative Region (CAR)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",103.0000000000000
"..Cordillera Administrative Region (CAR)","02.4.0 - Other vegetable-based tobacco products (ND)",103.0000000000000
"..Cordillera Administrative Region (CAR)","02.4.0.0 - Other vegetable-based tobacco products (ND)",103.0111063104360
"..Cordillera Administrative Region (CAR)","02.900 - NON-FOOD",103.4000000000000
"..Cordillera Administrative Region (CAR)","03 - CLOTHING AND FOOTWEAR",105.7000000000000
"..Cordillera Administrative Region (CAR)","03.1 - CLOTHING",103.8000000000000
"..Cordillera Administrative Region (CAR)","03.1.1 - Clothing materials (SD)",110.7000000000000
"..Cordillera Administrative Region (CAR)","03.1.1.0 - Clothing materials (SD)",110.6402552239460
"..Cordillera Administrative Region (CAR)","03.1.2 - Garments (SD)",103.8000000000000
"..Cordillera Administrative Region (CAR)","03.1.2.1 - Garments for men or boys (SD)",104.4587788441500
"..Cordillera Administrative Region (CAR)","03.1.2.2 - Garments for women or girls (SD)",102.5289545511820
"..Cordillera Administrative Region (CAR)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",112.2076893679670
"..Cordillera Administrative Region (CAR)","03.1.2.4 - School uniforms (SD)",101.2145748987850
"..Cordillera Administrative Region (CAR)","03.1.3 - Other articles of clothing and clothing accessories (SD)",109.0000000000000
"..Cordillera Administrative Region (CAR)","03.1.3.1 - Other articles of clothing (SD)",109.3144493781260
"..Cordillera Administrative Region (CAR)","03.1.3.2 - Clothing accessories (SD)",106.2519610591270
"..Cordillera Administrative Region (CAR)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",101.3000000000000
"..Cordillera Administrative Region (CAR)","03.1.4.1 - Cleaning of clothing (S)",100.0595250026970
"..Cordillera Administrative Region (CAR)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",108.8359101517320
"..Cordillera Administrative Region (CAR)","03.2 - FOOTWEAR",109.9000000000000
"..Cordillera Administrative Region (CAR)","03.2.1 - Shoes and other footwear (SD)",109.9000000000000
"..Cordillera Administrative Region (CAR)","03.2.1.1 - Footwear for men (SD)",106.0518789116680
"..Cordillera Administrative Region (CAR)","03.2.1.2 - Footwear for women (SD)",111.4780527731560
"..Cordillera Administrative Region (CAR)","03.2.1.3 - Footwear for infants and children (SD)",114.1352912746170
"..Cordillera Administrative Region (CAR)","03.2.2 - Cleaning, repair, and hire of footwear (S)",104.9000000000000
"..Cordillera Administrative Region (CAR)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",104.9040992357820
"..Cordillera Administrative Region (CAR)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",102.9000000000000
"..Cordillera Administrative Region (CAR)","04.1 - ACTUAL RENTALS FOR HOUSING",104.5000000000000
"..Cordillera Administrative Region (CAR)","04.1.1 - Actual rentals paid by tenants for main residence (S)",104.5000000000000
"..Cordillera Administrative Region (CAR)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",104.4869777609560
"..Cordillera Administrative Region (CAR)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",103.8000000000000
"..Cordillera Administrative Region (CAR)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.5000000000000
"..Cordillera Administrative Region (CAR)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.5520093024170
"..Cordillera Administrative Region (CAR)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",105.2000000000000
"..Cordillera Administrative Region (CAR)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",105.1782690215080
"..Cordillera Administrative Region (CAR)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"..Cordillera Administrative Region (CAR)","04.4.1 - Water supply (ND)",100.0000000000000
"..Cordillera Administrative Region (CAR)","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"..Cordillera Administrative Region (CAR)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",98.9000000000000
"..Cordillera Administrative Region (CAR)","04.5.1 - Electricity (ND)",95.7000000000000
"..Cordillera Administrative Region (CAR)","04.5.1.0 - Electricity (ND)",95.6694742208013
"..Cordillera Administrative Region (CAR)","04.5.2 - Gas (ND)",94.9000000000000
"..Cordillera Administrative Region (CAR)","04.5.2.2 - Liquefied hydrocarbons (ND)",94.9121287880229
"..Cordillera Administrative Region (CAR)","04.5.3 - Liquid fuels (ND)",101.0000000000000
"..Cordillera Administrative Region (CAR)","04.5.3.0 - Liquid fuels (ND)",101.0063860843880
"..Cordillera Administrative Region (CAR)","04.5.4 - Solid fuels (ND)",112.2000000000000
"..Cordillera Administrative Region (CAR)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",111.4878054763260
"..Cordillera Administrative Region (CAR)","04.5.4.3 - Charcoal (ND)",117.9630698541890
"..Cordillera Administrative Region (CAR)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",104.1000000000000
"..Cordillera Administrative Region (CAR)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",105.5000000000000
"..Cordillera Administrative Region (CAR)","05.1.1 - Furniture, furnishings and loose carpets (D)",105.5000000000000
"..Cordillera Administrative Region (CAR)","05.1.1.1 - Household furniture (D)",106.4680784521510
"..Cordillera Administrative Region (CAR)","05.1.1.3 - Lighting equipment (D)",100.7680124793980
"..Cordillera Administrative Region (CAR)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",101.2482364867050
"..Cordillera Administrative Region (CAR)","05.2 - HOUSEHOLD TEXTILES",101.5000000000000
"..Cordillera Administrative Region (CAR)","05.2.1 - Household textiles (SD)",101.5000000000000
"..Cordillera Administrative Region (CAR)","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.1751400596125
"..Cordillera Administrative Region (CAR)","05.2.1.2 - Bed linen and bedding (SD)",102.0553932951640
"..Cordillera Administrative Region (CAR)","05.2.1.3 - Table linen and bathroom linen (SD)",100.9746839143250
"..Cordillera Administrative Region (CAR)","05.2.1.9 - Other household textiles (SD)",105.9762571816490
"..Cordillera Administrative Region (CAR)","05.3 - HOUSEHOLD APPLIANCES",100.8000000000000
"..Cordillera Administrative Region (CAR)","05.3.1 - Major household appliances, whether electric or not (D)",100.3000000000000
"..Cordillera Administrative Region (CAR)","05.3.1.1 - Major kitchen appliances (D)",100.4432311883930
"..Cordillera Administrative Region (CAR)","05.3.1.2 - Major laundry appliances (D)",100.0184444833120
"..Cordillera Administrative Region (CAR)","05.3.1.3 - Heaters, air conditioners (D)",100.0000000000000
"..Cordillera Administrative Region (CAR)","05.3.2 - Small household appliances (SD)",104.7000000000000
"..Cordillera Administrative Region (CAR)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",99.9032275400713
"..Cordillera Administrative Region (CAR)","05.3.2.9 - Other small household appliances (SD)",108.3464318025380
"..Cordillera Administrative Region (CAR)","05.3.3 - Repair, installation and hire of household appliances (S)",100.4000000000000
"..Cordillera Administrative Region (CAR)","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.4088084055030
"..Cordillera Administrative Region (CAR)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",105.9000000000000
"..Cordillera Administrative Region (CAR)","05.4.0 - Glassware, tableware and household utensils (SD)",105.9000000000000
"..Cordillera Administrative Region (CAR)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",107.3045919907600
"..Cordillera Administrative Region (CAR)","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.8894224211510
"..Cordillera Administrative Region (CAR)","05.4.0.3 - Kitchen utensils and articles (SD)",104.3604565421840
"..Cordillera Administrative Region (CAR)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.3000000000000
"..Cordillera Administrative Region (CAR)","05.5.1 - Motorized tools and equipment (D)",..
"..Cordillera Administrative Region (CAR)","05.5.1.0 - Motorized tools and equipment (D)",..
"..Cordillera Administrative Region (CAR)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.3000000000000
"..Cordillera Administrative Region (CAR)","05.5.2.1 - Non-motorized tools (SD)",101.5963132389860
"..Cordillera Administrative Region (CAR)","05.5.2.2 - Miscellaneous accessories (SD)",100.9403991673730
"..Cordillera Administrative Region (CAR)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",105.0000000000000
"..Cordillera Administrative Region (CAR)","05.6.1 - Non-durable household goods (ND)",105.6000000000000
"..Cordillera Administrative Region (CAR)","05.6.1.1 - Household cleaning and maintenance products (ND)",102.6101167762820
"..Cordillera Administrative Region (CAR)","05.6.1.9 - Other non-durable household goods (ND)",106.5888750388680
"..Cordillera Administrative Region (CAR)","05.6.2 - Domestic services and household services (S)",103.5000000000000
"..Cordillera Administrative Region (CAR)","05.6.2.1 - Domestic services by paid staff (S)",103.4680781847160
"..Cordillera Administrative Region (CAR)","06 - HEALTH",106.9000000000000
"..Cordillera Administrative Region (CAR)","06.1 - MEDICINES AND HEALTH PRODUCTS",104.8000000000000
"..Cordillera Administrative Region (CAR)","06.1.1 - Medicines (ND)",104.8000000000000
"..Cordillera Administrative Region (CAR)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",104.7330688467000
"..Cordillera Administrative Region (CAR)","06.1.2 - Medical products (ND)",101.8000000000000
"..Cordillera Administrative Region (CAR)","06.1.2.1 - Medical diagnostic products (ND)",101.1405657230370
"..Cordillera Administrative Region (CAR)","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.1.2.3 - Treatment devices for personal use (ND)",104.3521504874280
"..Cordillera Administrative Region (CAR)","06.1.3 - Assistive products (D)",105.4000000000000
"..Cordillera Administrative Region (CAR)","06.1.3.1 - Assistive products for vision (D)",105.4324663591700
"..Cordillera Administrative Region (CAR)","06.2 - OUTPATIENT CARE SERVICES",113.5000000000000
"..Cordillera Administrative Region (CAR)","06.2.1 - Preventive care services (S)",113.8000000000000
"..Cordillera Administrative Region (CAR)","06.2.1.9 - Other preventive services (S)",113.8185656707730
"..Cordillera Administrative Region (CAR)","06.2.2 - Outpatient dental services (S)",113.0000000000000
"..Cordillera Administrative Region (CAR)","06.2.2.1 - Dental preventive services (S)",112.9795379331640
"..Cordillera Administrative Region (CAR)","06.2.3 - Other outpatient care services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","06.3 - INPATIENT CARE SERVICES",104.8000000000000
"..Cordillera Administrative Region (CAR)","06.3.1 - Inpatient curative and rehabilitative services (S)",104.8000000000000
"..Cordillera Administrative Region (CAR)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",104.7667035561870
"..Cordillera Administrative Region (CAR)","06.4 - OTHER HEALTH SERVICES",111.3000000000000
"..Cordillera Administrative Region (CAR)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",111.3000000000000
"..Cordillera Administrative Region (CAR)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",111.2767947712740
"..Cordillera Administrative Region (CAR)","07 - TRANSPORT",101.7000000000000
"..Cordillera Administrative Region (CAR)","07.1 - PURCHASE OF VEHICLES",101.9000000000000
"..Cordillera Administrative Region (CAR)","07.1.1 - Motor cars (D)",..
"..Cordillera Administrative Region (CAR)","07.1.1.1 - New motor cars (D)",..
"..Cordillera Administrative Region (CAR)","07.1.2 - Motorcycles (D)",102.1000000000000
"..Cordillera Administrative Region (CAR)","07.1.2.0 - Motorcycles (D)",102.0307127839670
"..Cordillera Administrative Region (CAR)","07.1.3 - Bicycles (D)",101.3000000000000
"..Cordillera Administrative Region (CAR)","07.1.3.0 - Bicycles (D)",101.3139387988900
"..Cordillera Administrative Region (CAR)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",102.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.1 - Parts and accessories for personal transport equipment (SD)",106.1000000000000
"..Cordillera Administrative Region (CAR)","07.2.1.1 - Tires (SD)",109.3086698905310
"..Cordillera Administrative Region (CAR)","07.2.1.2 - Parts for personal transport equipment (SD)",103.7822817794110
"..Cordillera Administrative Region (CAR)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..Cordillera Administrative Region (CAR)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",101.2000000000000
"..Cordillera Administrative Region (CAR)","07.2.2.1 - Diesel (ND)",101.3992908638590
"..Cordillera Administrative Region (CAR)","07.2.2.2 - Gasoline (ND)",101.0692379049720
"..Cordillera Administrative Region (CAR)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Cordillera Administrative Region (CAR)","07.2.2.4 - Lubricants (ND)",102.5642115568040
"..Cordillera Administrative Region (CAR)","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.9839169038910
"..Cordillera Administrative Region (CAR)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Cordillera Administrative Region (CAR)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..Cordillera Administrative Region (CAR)","07.3 - PASSENGER TRANSPORT SERVICES",101.4000000000000
"..Cordillera Administrative Region (CAR)","07.3.1 - Passenger transport by railway (S)",..
"..Cordillera Administrative Region (CAR)","07.3.1.1 - Passenger transport by train (S)",..
