"Geolocation","Commodity Description","2019 Dec" 
"....Kalinga","04.5.4 - Solid fuels (ND)",100.3000000000000
"....Kalinga","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",100.2814167879670
"....Kalinga","04.5.4.3 - Charcoal (ND)",116.6098929820830
"....Kalinga","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",114.9000000000000
"....Kalinga","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",125.2000000000000
"....Kalinga","05.1.1 - Furniture, furnishings and loose carpets (D)",125.2000000000000
"....Kalinga","05.1.1.1 - Household furniture (D)",125.2473515891700
"....Kalinga","05.1.1.3 - Lighting equipment (D)",..
"....Kalinga","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Kalinga","05.2 - HOUSEHOLD TEXTILES",104.6000000000000
"....Kalinga","05.2.1 - Household textiles (SD)",104.6000000000000
"....Kalinga","05.2.1.1 - Furnishing fabrics and curtains (SD)",102.5722435812650
"....Kalinga","05.2.1.2 - Bed linen and bedding (SD)",103.5867363854760
"....Kalinga","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....Kalinga","05.2.1.9 - Other household textiles (SD)",124.4291633725920
"....Kalinga","05.3 - HOUSEHOLD APPLIANCES",99.0000000000000
"....Kalinga","05.3.1 - Major household appliances, whether electric or not (D)",99.0000000000000
"....Kalinga","05.3.1.1 - Major kitchen appliances (D)",98.9869753979740
"....Kalinga","05.3.1.2 - Major laundry appliances (D)",..
"....Kalinga","05.3.1.3 - Heaters, air conditioners (D)",..
"....Kalinga","05.3.2 - Small household appliances (SD)",..
"....Kalinga","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Kalinga","05.3.2.9 - Other small household appliances (SD)",..
"....Kalinga","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Kalinga","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Kalinga","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",110.0000000000000
"....Kalinga","05.4.0 - Glassware, tableware and household utensils (SD)",110.0000000000000
"....Kalinga","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",106.0505157005380
"....Kalinga","05.4.0.2 - Cutlery, flatware and silverware (SD)",104.3468846424510
"....Kalinga","05.4.0.3 - Kitchen utensils and articles (SD)",120.8537561292340
"....Kalinga","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",112.2000000000000
"....Kalinga","05.5.1 - Motorized tools and equipment (D)",..
"....Kalinga","05.5.1.0 - Motorized tools and equipment (D)",..
"....Kalinga","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",112.2000000000000
"....Kalinga","05.5.2.1 - Non-motorized tools (SD)",111.0177791099020
"....Kalinga","05.5.2.2 - Miscellaneous accessories (SD)",113.3212454603490
"....Kalinga","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",121.1000000000000
"....Kalinga","05.6.1 - Non-durable household goods (ND)",121.7000000000000
"....Kalinga","05.6.1.1 - Household cleaning and maintenance products (ND)",104.6316040648880
"....Kalinga","05.6.1.9 - Other non-durable household goods (ND)",127.3978109032990
"....Kalinga","05.6.2 - Domestic services and household services (S)",118.5000000000000
"....Kalinga","05.6.2.1 - Domestic services by paid staff (S)",118.5468149020230
"....Kalinga","06 - HEALTH",116.5000000000000
"....Kalinga","06.1 - MEDICINES AND HEALTH PRODUCTS",116.7000000000000
"....Kalinga","06.1.1 - Medicines (ND)",115.7000000000000
"....Kalinga","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",115.7279626975130
"....Kalinga","06.1.2 - Medical products (ND)",127.6000000000000
"....Kalinga","06.1.2.1 - Medical diagnostic products (ND)",..
"....Kalinga","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Kalinga","06.1.2.3 - Treatment devices for personal use (ND)",155.1020408163270
"....Kalinga","06.1.3 - Assistive products (D)",127.0000000000000
"....Kalinga","06.1.3.1 - Assistive products for vision (D)",127.0415647921760
"....Kalinga","06.2 - OUTPATIENT CARE SERVICES",120.1000000000000
"....Kalinga","06.2.1 - Preventive care services (S)",124.7000000000000
"....Kalinga","06.2.1.9 - Other preventive services (S)",124.7216035634740
"....Kalinga","06.2.2 - Outpatient dental services (S)",112.5000000000000
"....Kalinga","06.2.2.1 - Dental preventive services (S)",112.4994375028130
"....Kalinga","06.2.3 - Other outpatient care services (S)",..
"....Kalinga","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Kalinga","06.3 - INPATIENT CARE SERVICES",113.8000000000000
"....Kalinga","06.3.1 - Inpatient curative and rehabilitative services (S)",113.8000000000000
"....Kalinga","06.3.1.0 - Inpatient curative and rehabilitative services (S)",113.8352693489360
"....Kalinga","06.4 - OTHER HEALTH SERVICES",119.4000000000000
"....Kalinga","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",119.4000000000000
"....Kalinga","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",119.3638482502450
"....Kalinga","07 - TRANSPORT",99.7000000000000
"....Kalinga","07.1 - PURCHASE OF VEHICLES",..
"....Kalinga","07.1.1 - Motor cars (D)",..
"....Kalinga","07.1.1.1 - New motor cars (D)",..
"....Kalinga","07.1.2 - Motorcycles (D)",..
"....Kalinga","07.1.2.0 - Motorcycles (D)",..
"....Kalinga","07.1.3 - Bicycles (D)",..
"....Kalinga","07.1.3.0 - Bicycles (D)",..
"....Kalinga","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",99.8000000000000
"....Kalinga","07.2.1 - Parts and accessories for personal transport equipment (SD)",..
"....Kalinga","07.2.1.1 - Tires (SD)",..
"....Kalinga","07.2.1.2 - Parts for personal transport equipment (SD)",..
"....Kalinga","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Kalinga","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",99.8000000000000
"....Kalinga","07.2.2.1 - Diesel (ND)",97.1944593817798
"....Kalinga","07.2.2.2 - Gasoline (ND)",101.5953888977990
"....Kalinga","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Kalinga","07.2.2.4 - Lubricants (ND)",96.9445916568425
"....Kalinga","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....Kalinga","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....Kalinga","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Kalinga","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Kalinga","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Kalinga","07.3 - PASSENGER TRANSPORT SERVICES",99.6000000000000
"....Kalinga","07.3.1 - Passenger transport by railway (S)",..
"....Kalinga","07.3.1.1 - Passenger transport by train (S)",..
"....Kalinga","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Kalinga","07.3.2 - Passenger transport by road (S)",100.0000000000000
"....Kalinga","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Kalinga","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Kalinga","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"....Kalinga","07.3.3 - Passenger transport by air (S)",76.9000000000000
"....Kalinga","07.3.3.1 - Passenger transport by air, domestic (S)",76.9467503543227
"....Kalinga","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Kalinga","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Kalinga","07.4 - TRANSPORT SERVICES OF GOODS",100.0000000000000
"....Kalinga","07.4.1 - Postal and courier services (S)",100.0000000000000
"....Kalinga","07.4.1.1 - Letter handling services (S)",..
"....Kalinga","07.4.1.2 - Courier and parcel delivery services (S)",100.0000000000000
"....Kalinga","08 - INFORMATION AND COMMUNICATION",101.0000000000000
"....Kalinga","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.5000000000000
"....Kalinga","08.1.1 - Fixed telephone equipment (D)",..
"....Kalinga","08.1.1.0 - Fixed telephone equipment (D)",..
"....Kalinga","08.1.2 - Mobile telephone equipment (D)",..
"....Kalinga","08.1.2.0 - Mobile telephone equipment (D)",..
"....Kalinga","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Kalinga","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Kalinga","08.1.3.2 - Peripheral equipment and its consumable components (D)",99.2589050920392
"....Kalinga","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.2000000000000
"....Kalinga","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",102.2186967841420
"....Kalinga","08.1.5 - Unrecorded recording media (SD)",107.9000000000000
"....Kalinga","08.1.5.0 - Unrecorded recording media (SD)",107.8691880137180
"....Kalinga","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.2000000000000
"....Kalinga","08.3.1 - Fixed communication services (S)",..
"....Kalinga","08.3.1.0 - Fixed communication services (S)",..
"....Kalinga","08.3.2 - Mobile communication services (S)",101.2000000000000
"....Kalinga","08.3.2.0 - Mobile communication services (S)",101.2023041170910
"....Kalinga","08.3.3 - Internet access provision services and net storage services (S)",..
"....Kalinga","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Kalinga","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Kalinga","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Kalinga","09 - RECREATION, SPORT AND CULTURE",106.9000000000000
"....Kalinga","09.1 - RECREATIONAL DURABLES",..
"....Kalinga","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Kalinga","09.1.1.1 - Cameras (D)",..
"....Kalinga","09.2 - OTHER RECREATIONAL GOODS",117.4000000000000
"....Kalinga","09.2.1 - Games, toys and hobbies (SD)",117.4000000000000
"....Kalinga","09.2.1.2 - Other games, toys and hobbies (SD)",117.3926286932680
"....Kalinga","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Kalinga","09.2.2.1 - Equipment for sport (SD)",..
"....Kalinga","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Kalinga","09.3 - GARDEN PRODUCTS AND PETS",104.5000000000000
"....Kalinga","09.3.1 - Garden products, plants and flowers (ND)",104.5000000000000
"....Kalinga","09.3.1.1 - Garden products (ND)",100.0002926423850
"....Kalinga","09.3.1.2 - Plants, seeds and flowers (ND)",109.0430201931520
"....Kalinga","09.3.2 - Pets and products for pets (ND)",..
"....Kalinga","09.3.2.2 - Products for pets and other household animals (ND)",..
"....Kalinga","09.4 - RECREATIONAL SERVICES",110.8000000000000
"....Kalinga","09.4.6 - Recreational and sporting services (S)",..
"....Kalinga","09.4.6.2 - Sporting services - practice (S)",..
"....Kalinga","09.4.7 - Games of chance (S)",110.8000000000000
"....Kalinga","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Kalinga","09.5 - CULTURAL GOODS",..
"....Kalinga","09.5.1 - Musical instruments (D)",..
"....Kalinga","09.5.1.0 - Musical instruments (D)",..
"....Kalinga","09.6 - CULTURAL SERVICES",100.0000000000000
"....Kalinga","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.3 - Photographic services (S)",..
"....Kalinga","09.6.3.0 - Photographic services (S)",..
"....Kalinga","09.6.9 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",107.4000000000000
"....Kalinga","09.7.1 - Books (SD)",..
"....Kalinga","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Kalinga","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Kalinga","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Kalinga","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Kalinga","09.7.2.2 - Magazines and periodicals (ND)",..
"....Kalinga","09.7.4 - Stationery and drawing materials (ND)",107.4000000000000
"....Kalinga","09.7.4.0 - Stationery and drawing materials (ND)",107.3999841106800
"....Kalinga","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Kalinga","09.8.0 - Package holidays (S)",100.0000000000000
"....Kalinga","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Kalinga","10 - EDUCATION SERVICES",122.2000000000000
"....Kalinga","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.3000000000000
"....Kalinga","10.1.0 - Early chilhood and primary education (S)",113.3000000000000
"....Kalinga","10.1.0.1 - Early childhood education services (S)",..
"....Kalinga","10.1.0.2 - Primary education (S)",113.3194500877490
"....Kalinga","10.2 - SECONDARY EDUCATION  (S)",106.8000000000000
"....Kalinga","10.2.0 - Secondary education (S)",106.8000000000000
"....Kalinga","10.2.0.1 - Lower secondary general education services",106.7844792642690
"....Kalinga","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Kalinga","10.4 - TERTIARY EDUCATION (S)",137.4000000000000
"....Kalinga","10.4.0 - Tertiary education (s)",137.4000000000000
"....Kalinga","10.4.0.0 - Tertiary education (s)",137.3595737567830
"....Kalinga","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Kalinga","10.5.0 - Education not defined by level (s)",..
"....Kalinga","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Kalinga","10.5.0.9 - Other education not defined by level (S)",..
"....Kalinga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",106.8000000000000
"....Kalinga","11.1 - FOOD AND BEVERAGE SERVING SERVICES",107.1000000000000
"....Kalinga","11.1.1 - Restaurants, café and the like (S)",107.1000000000000
"....Kalinga","11.1.1.1 - Restaurants, café and the like - with full service (S)",107.0749069626170
"....Kalinga","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Kalinga","11.2.0 - Accommodation services (S)",100.0000000000000
"....Kalinga","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Kalinga","12 - FINANCIAL SERVICES",100.0000000000000
"....Kalinga","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Kalinga","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Kalinga","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Kalinga","12.2.9 - Other financial services (S)",..
"....Kalinga","12.2.9.1 - Remittances fees (S)",..
"....Kalinga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",105.2000000000000
"....Kalinga","13.1 - PERSONAL CARE",104.5000000000000
"....Kalinga","13.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.2 - Other appliances, articles and products for personal care (ND)",103.1000000000000
"....Kalinga","13.1.2.0 - Other appliances, articles and products for personal care (ND)",103.1059998784460
"....Kalinga","13.1.3 - Hairdressing salons and personal grooming establishments (S)",111.0000000000000
"....Kalinga","13.1.3.1 - Hairdressing (S)",117.1526568929450
"....Kalinga","13.1.3.2 - Personal grooming treatments (S)",104.9417034772920
"....Kalinga","13.2 - OTHER PERSONAL EFFECTS",107.3000000000000
"....Kalinga","13.2.1 - Jewellery and watches (D)",103.6000000000000
"....Kalinga","13.2.1.1 - Jewellery and watches (D)",103.6031440250770
"....Kalinga","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Kalinga","13.2.9 - Other personal effects n.e.c. (SD)",107.8000000000000
"....Kalinga","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",107.7937705952740
"....Kalinga","13.9 - OTHER SERVICES",100.4000000000000
"....Kalinga","13.9.0 - Other services (S)",100.4000000000000
"....Kalinga","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Mountain Province","0 - ALL ITEMS",105.5000000000000
"....Mountain Province","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.3000000000000
"....Mountain Province","01.1 - FOOD",104.2000000000000
"....Mountain Province","01.1.1 - Cereals and cereal products (ND)",99.9000000000000
"....Mountain Province","01.1.1.1 - Cereals (ND)",98.9337299269020
"....Mountain Province","01.1.1.12 - Rice",97.7010472896731
"....Mountain Province","01.1.1.16 - Corn",128.5905941394250
"....Mountain Province","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",103.2074494816550
"....Mountain Province","01.1.1.2 - Flour of cereals (ND)",98.2349922779154
"....Mountain Province","01.1.1.3 - Bread and bakery products (ND)",102.8491744110350
"....Mountain Province","01.1.1.4 - Breakfast cereals (ND)",101.3080954967740
"....Mountain Province","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",103.4006476817060
"....Mountain Province","01.1.1.9 - Other cereal and grain mill products (ND)",109.1203991003570
"....Mountain Province","01.1.2 - Meat and other parts of slaughtered land animals (ND)",104.4000000000000
"....Mountain Province","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",106.6230172216400
"....Mountain Province","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Mountain Province","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",94.3417876845867
"....Mountain Province","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",99.8473530343956
"....Mountain Province","01.1.3 - Fish and other seafood (ND)",111.7000000000000
"....Mountain Province","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",114.0359667828520
"....Mountain Province","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",110.3179812575530
"....Mountain Province","01.1.3.3 - Fish preparations (ND)",95.9578305429213
"....Mountain Province","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",115.2656803156900
"....Mountain Province","01.1.3.6 - Other seafood preparations (ND)",107.5893710571590
"....Mountain Province","01.1.4 - Milk, other dairy products and eggs (ND)",110.6000000000000
"....Mountain Province","01.1.4.1 - Raw and whole milk (ND)",..
"....Mountain Province","01.1.4.3 - Other milk and cream (ND)",101.0754655153930
"....Mountain Province","01.1.4.4 - Non-animal milk (ND)",..
"....Mountain Province","01.1.4.5 - Cheese (ND)",101.2878699067170
"....Mountain Province","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Mountain Province","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Mountain Province","01.1.4.8 - Eggs (ND)",123.4982777295580
"....Mountain Province","01.1.5 - Oils and fats (ND)",98.8000000000000
"....Mountain Province","01.1.5.1 - Vegetable oils (ND)",98.7845028986180
"....Mountain Province","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",100.7951934970840
"....Mountain Province","01.1.5.3 - Margarine and similar preparations (ND)",102.4564017788540
"....Mountain Province","01.1.5.9 - Other animal oils and fats (ND)",97.5966371196198
"....Mountain Province","01.1.6 - Fruits and nuts (ND)",111.0000000000000
"....Mountain Province","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",113.8148460203780
"....Mountain Province","01.1.6.2 - Citrus fruits, fresh (ND)",105.6169218298360
"....Mountain Province","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",113.0669977386600
"....Mountain Province","01.1.6.5 - Other fruits, fresh (ND)",113.4768973447630
"....Mountain Province","01.1.6.7 - Fruit, dried and dehydrated (ND)",101.2643413930740
"....Mountain Province","01.1.6.8 - Nuts, in shell or shelled (ND)",78.6198072319554
"....Mountain Province","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.4532304271770
"....Mountain Province","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",105.3000000000000
"....Mountain Province","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",95.0390449295254
"....Mountain Province","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",110.9933464999970
"....Mountain Province","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",84.4516348851759
"....Mountain Province","01.1.7.4 - Other vegetables, fresh or chilled (ND)",110.5157563871900
"....Mountain Province","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",115.6012951593940
"....Mountain Province","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",100.5782625654260
"....Mountain Province","01.1.8 - Sugar, confectionery and desserts (ND)",99.3000000000000
"....Mountain Province","01.1.8.1 - Cane and beet sugar (ND)",91.7836218132711
"....Mountain Province","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.2417635367100
"....Mountain Province","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",101.9517460134530
"....Mountain Province","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",100.9460268537990
"....Mountain Province","01.1.8.6 - Ice, ice cream and sorbet (ND)",115.9196290571870
"....Mountain Province","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",104.2495016134890
"....Mountain Province","01.1.9 - Ready-made food and other food products n.e.c. (ND)",107.6000000000000
"....Mountain Province","01.1.9.2 - Baby food (ND)",..
"....Mountain Province","01.1.9.3 - Salt, condiments and sauces (ND)",107.7865097681710
"....Mountain Province","01.1.9.4 - Spices, culinary herbs and seeds (ND)",111.0200375620400
"....Mountain Province","01.1.9.9 - Other food products n.e.c. (ND)",98.3703500197997
"....Mountain Province","01.2 - NON-ALCOHOLIC BEVERAGES",105.4000000000000
"....Mountain Province","01.2.1 - Fruit and vegetable juices (ND)",115.9000000000000
"....Mountain Province","01.2.1.0 - Fruit and vegetable juices (ND)",115.9119749663530
"....Mountain Province","01.2.2 - Coffee and coffee substitutes (ND)",101.9000000000000
"....Mountain Province","01.2.2.0 - Coffee and coffee substitutes (ND)",101.8820609511170
"....Mountain Province","01.2.3 - Tea, maté and other plant products for infusion (ND)",107.3000000000000
"....Mountain Province","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",107.2538643059610
"....Mountain Province","01.2.4 - Cocoa drinks (ND)",107.3000000000000
"....Mountain Province","01.2.4.0 - Cocoa drinks (ND)",107.2737177097970
"....Mountain Province","01.2.5 - Water (ND)",96.2000000000000
"....Mountain Province","01.2.5.0 - Water (ND)",96.2462820939883
"....Mountain Province","01.2.6 - Soft drinks (ND)",107.2000000000000
"....Mountain Province","01.2.6.0 - Soft drinks (ND)",107.1723733999780
"....Mountain Province","01.2.9 - Other non-alcoholic beverages (ND)",95.8000000000000
"....Mountain Province","01.2.9.0 - Other non-alcoholic beverages (ND)",95.8305765438976
"....Mountain Province","02 - ALCOHOLIC BEVERAGES AND TOBACCO",119.0000000000000
"....Mountain Province","02.1 - ALCOHOLIC BEVERAGES",107.9000000000000
"....Mountain Province","02.1.1 - Spirits and liquors (ND)",108.5000000000000
"....Mountain Province","02.1.1.0 - Spirits and liquors (ND)",108.5363962355580
"....Mountain Province","02.1.2 - Wine (ND)",102.0000000000000
"....Mountain Province","02.1.2.1 - Wine from grapes (ND)",100.6137583197070
"....Mountain Province","02.1.2.2 - Wine from other sources (ND)",102.4060730828620
"....Mountain Province","02.1.3 - Beer (ND)",110.2000000000000
"....Mountain Province","02.1.3.0 - Beer (ND)",110.1819562397840
"....Mountain Province","02.3 - TOBACCO",143.5000000000000
"....Mountain Province","02.3.0 - Tobacco (ND)",143.5000000000000
"....Mountain Province","02.3.0.1 - Cigarettes (ND)",130.1578424577240
"....Mountain Province","02.3.0.2 - Cigars (ND)",..
"....Mountain Province","02.3.0.9 - Other tobacco products (ND)",189.7713251344580
"....Mountain Province","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",108.3000000000000
"....Mountain Province","02.4.0 - Other vegetable-based tobacco products (ND)",108.3000000000000
"....Mountain Province","02.4.0.0 - Other vegetable-based tobacco products (ND)",108.3032490974730
"....Mountain Province","02.900 - NON-FOOD",106.0000000000000
"....Mountain Province","03 - CLOTHING AND FOOTWEAR",104.6000000000000
"....Mountain Province","03.1 - CLOTHING",103.4000000000000
"....Mountain Province","03.1.1 - Clothing materials (SD)",..
"....Mountain Province","03.1.1.0 - Clothing materials (SD)",..
"....Mountain Province","03.1.2 - Garments (SD)",103.5000000000000
"....Mountain Province","03.1.2.1 - Garments for men or boys (SD)",102.5952071084910
"....Mountain Province","03.1.2.2 - Garments for women or girls (SD)",104.7504240787700
"....Mountain Province","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",98.9002061173214
"....Mountain Province","03.1.2.4 - School uniforms (SD)",..
"....Mountain Province","03.1.3 - Other articles of clothing and clothing accessories (SD)",88.9000000000000
"....Mountain Province","03.1.3.1 - Other articles of clothing (SD)",86.3141917530989
"....Mountain Province","03.1.3.2 - Clothing accessories (SD)",105.5903110087200
"....Mountain Province","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",104.4000000000000
"....Mountain Province","03.1.4.1 - Cleaning of clothing (S)",101.4536698474990
"....Mountain Province","03.1.4.2 - Repair, tailoring and hire of clothing (S)",116.6007755981810
"....Mountain Province","03.2 - FOOTWEAR",107.6000000000000
"....Mountain Province","03.2.1 - Shoes and other footwear (SD)",107.6000000000000
"....Mountain Province","03.2.1.1 - Footwear for men (SD)",107.4066004879160
"....Mountain Province","03.2.1.2 - Footwear for women (SD)",110.0336824439330
"....Mountain Province","03.2.1.3 - Footwear for infants and children (SD)",106.1126871569250
"....Mountain Province","03.2.2 - Cleaning, repair, and hire of footwear (S)",109.8000000000000
"....Mountain Province","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",109.7644637548590
"....Mountain Province","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",109.0000000000000
"....Mountain Province","04.1 - ACTUAL RENTALS FOR HOUSING",109.5000000000000
"....Mountain Province","04.1.1 - Actual rentals paid by tenants for main residence (S)",109.5000000000000
"....Mountain Province","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",109.5445115010330
"....Mountain Province","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",109.2000000000000
"....Mountain Province","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",107.2000000000000
"....Mountain Province","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",107.2050788291160
"....Mountain Province","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",116.5000000000000
"....Mountain Province","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",116.5078792510500
"....Mountain Province","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Mountain Province","04.4.1 - Water supply (ND)",100.0000000000000
"....Mountain Province","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Mountain Province","04.5 - ELECTRICITY, GAS AND OTHER FUELS",108.5000000000000
"....Mountain Province","04.5.1 - Electricity (ND)",100.9000000000000
"....Mountain Province","04.5.1.0 - Electricity (ND)",100.8740291810460
"....Mountain Province","04.5.2 - Gas (ND)",110.7000000000000
"....Mountain Province","04.5.2.2 - Liquefied hydrocarbons (ND)",110.7197067250500
"....Mountain Province","04.5.3 - Liquid fuels (ND)",100.6000000000000
"....Mountain Province","04.5.3.0 - Liquid fuels (ND)",100.6301010699030
"....Mountain Province","04.5.4 - Solid fuels (ND)",114.5000000000000
"....Mountain Province","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Mountain Province","04.5.4.3 - Charcoal (ND)",114.4974547406450
"....Mountain Province","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",106.9000000000000
"....Mountain Province","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.5000000000000
"....Mountain Province","05.1.1 - Furniture, furnishings and loose carpets (D)",110.5000000000000
"....Mountain Province","05.1.1.1 - Household furniture (D)",113.0162134492030
