"Geolocation","Commodity Description","2023 Sep" 
"....Isabela","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Isabela","09.6.3 - Photographic services (S)",..
"....Isabela","09.6.3.0 - Photographic services (S)",..
"....Isabela","09.6.9 - Other cultural services (S)",104.8000000000000
"....Isabela","09.6.9.0 - Other cultural services (S)",104.7960844466820
"....Isabela","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",126.3000000000000
"....Isabela","09.7.1 - Books (SD)",106.7000000000000
"....Isabela","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",106.6554887988450
"....Isabela","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Isabela","09.7.2 - Newspapers and periodicals (ND)",156.3000000000000
"....Isabela","09.7.2.1 - Newspapers (ND)",144.3383195300110
"....Isabela","09.7.2.2 - Magazines and periodicals (ND)",168.1801687133190
"....Isabela","09.7.4 - Stationery and drawing materials (ND)",127.1000000000000
"....Isabela","09.7.4.0 - Stationery and drawing materials (ND)",127.1269951476980
"....Isabela","09.8 - PACKAGE HOLIDAYS (S)",..
"....Isabela","09.8.0 - Package holidays (S)",..
"....Isabela","09.8.0.0 - Package holidays (S)",..
"....Isabela","10 - EDUCATION SERVICES",115.2000000000000
"....Isabela","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",114.8000000000000
"....Isabela","10.1.0 - Early chilhood and primary education (S)",114.8000000000000
"....Isabela","10.1.0.1 - Early childhood education services (S)",123.8821333097310
"....Isabela","10.1.0.2 - Primary education (S)",112.4195001186050
"....Isabela","10.2 - SECONDARY EDUCATION  (S)",116.8000000000000
"....Isabela","10.2.0 - Secondary education (S)",116.8000000000000
"....Isabela","10.2.0.1 - Lower secondary general education services",116.8441097027580
"....Isabela","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Isabela","10.4 - TERTIARY EDUCATION (S)",113.9000000000000
"....Isabela","10.4.0 - Tertiary education (s)",113.9000000000000
"....Isabela","10.4.0.0 - Tertiary education (s)",113.9440624894940
"....Isabela","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Isabela","10.5.0 - Education not defined by level (s)",..
"....Isabela","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Isabela","10.5.0.9 - Other education not defined by level (S)",..
"....Isabela","11 - RESTAURANTS AND ACCOMMODATION SERVICES",125.6000000000000
"....Isabela","11.1 - FOOD AND BEVERAGE SERVING SERVICES",126.1000000000000
"....Isabela","11.1.1 - Restaurants, café and the like (S)",126.1000000000000
"....Isabela","11.1.1.1 - Restaurants, café and the like - with full service (S)",126.1203826380820
"....Isabela","11.2 - ACCOMMODATION SERVICES",107.7000000000000
"....Isabela","11.2.0 - Accommodation services (S)",107.7000000000000
"....Isabela","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",107.7293513021840
"....Isabela","12 - FINANCIAL SERVICES",146.0000000000000
"....Isabela","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Isabela","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Isabela","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Isabela","12.2.9 - Other financial services (S)",..
"....Isabela","12.2.9.1 - Remittances fees (S)",..
"....Isabela","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",116.3000000000000
"....Isabela","13.1 - PERSONAL CARE",116.2000000000000
"....Isabela","13.1.1 - Electric appliances for personal care (SD)",..
"....Isabela","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Isabela","13.1.2 - Other appliances, articles and products for personal care (ND)",115.5000000000000
"....Isabela","13.1.2.0 - Other appliances, articles and products for personal care (ND)",115.4913516045260
"....Isabela","13.1.3 - Hairdressing salons and personal grooming establishments (S)",120.4000000000000
"....Isabela","13.1.3.1 - Hairdressing (S)",117.0266977682440
"....Isabela","13.1.3.2 - Personal grooming treatments (S)",123.7930519523680
"....Isabela","13.2 - OTHER PERSONAL EFFECTS",118.2000000000000
"....Isabela","13.2.1 - Jewellery and watches (D)",105.5000000000000
"....Isabela","13.2.1.1 - Jewellery and watches (D)",102.9288419251970
"....Isabela","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",110.5366164489550
"....Isabela","13.2.9 - Other personal effects n.e.c. (SD)",119.2000000000000
"....Isabela","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",119.2130544682740
"....Isabela","13.9 - OTHER SERVICES",100.4000000000000
"....Isabela","13.9.0 - Other services (S)",100.4000000000000
"....Isabela","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Nueva Vizcaya","0 - ALL ITEMS",127.0000000000000
"....Nueva Vizcaya","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",131.4000000000000
"....Nueva Vizcaya","01.1 - FOOD",133.8000000000000
"....Nueva Vizcaya","01.1.1 - Cereals and cereal products (ND)",120.0000000000000
"....Nueva Vizcaya","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",119.9694453416650
"....Nueva Vizcaya","01.1.1.2 - Flour of cereals (ND)",102.5325609036430
"....Nueva Vizcaya","01.1.1.3 - Bread and bakery products (ND)",119.2621093124320
"....Nueva Vizcaya","01.1.1.4 - Breakfast cereals (ND)",109.8939946461810
"....Nueva Vizcaya","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",116.1850018964850
"....Nueva Vizcaya","01.1.1.9 - Other cereal and grain mill products (ND)",136.2815133808550
"....Nueva Vizcaya","01.1.2 - Meat and other parts of slaughtered land animals (ND)",129.8000000000000
"....Nueva Vizcaya","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Nueva Vizcaya","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",148.2071848871460
"....Nueva Vizcaya","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",127.7310087022700
"....Nueva Vizcaya","01.1.3 - Fish and other seafood (ND)",130.2000000000000
"....Nueva Vizcaya","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",134.7978407213320
"....Nueva Vizcaya","01.1.3.3 - Fish preparations (ND)",123.8854388033960
"....Nueva Vizcaya","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",135.6310826930980
"....Nueva Vizcaya","01.1.3.6 - Other seafood preparations (ND)",112.1593291404610
"....Nueva Vizcaya","01.1.4 - Milk, other dairy products and eggs (ND)",129.8000000000000
"....Nueva Vizcaya","01.1.4.1 - Raw and whole milk (ND)",134.7248724638810
"....Nueva Vizcaya","01.1.4.3 - Other milk and cream (ND)",124.2467508657020
"....Nueva Vizcaya","01.1.4.4 - Non-animal milk (ND)",..
"....Nueva Vizcaya","01.1.4.5 - Cheese (ND)",124.0572309983510
"....Nueva Vizcaya","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Nueva Vizcaya","01.1.4.7 - Milk-based dessert and beverages (ND)",107.3537305421360
"....Nueva Vizcaya","01.1.4.8 - Eggs (ND)",135.2061940261530
"....Nueva Vizcaya","01.1.5 - Oils and fats (ND)",129.8000000000000
"....Nueva Vizcaya","01.1.5.1 - Vegetable oils (ND)",131.6756835686720
"....Nueva Vizcaya","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",147.1311709856420
"....Nueva Vizcaya","01.1.5.3 - Margarine and similar preparations (ND)",116.8584674120530
"....Nueva Vizcaya","01.1.5.9 - Other animal oils and fats (ND)",..
"....Nueva Vizcaya","01.1.6 - Fruits and nuts (ND)",117.9000000000000
"....Nueva Vizcaya","01.1.6.2 - Citrus fruits, fresh (ND)",126.3375229337620
"....Nueva Vizcaya","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",130.0346759135770
"....Nueva Vizcaya","01.1.6.5 - Other fruits, fresh (ND)",..
"....Nueva Vizcaya","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Nueva Vizcaya","01.1.6.8 - Nuts, in shell or shelled (ND)",104.6782311749200
"....Nueva Vizcaya","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",110.3506810397360
"....Nueva Vizcaya","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",163.5000000000000
"....Nueva Vizcaya","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",142.5673326880630
"....Nueva Vizcaya","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",180.5957676523540
"....Nueva Vizcaya","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",198.6948916548360
"....Nueva Vizcaya","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",184.0150373223680
"....Nueva Vizcaya","01.1.8 - Sugar, confectionery and desserts (ND)",150.1000000000000
"....Nueva Vizcaya","01.1.8.1 - Cane and beet sugar (ND)",174.5674797905830
"....Nueva Vizcaya","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Nueva Vizcaya","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",118.8190480445930
"....Nueva Vizcaya","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",136.7593548646280
"....Nueva Vizcaya","01.1.8.6 - Ice, ice cream and sorbet (ND)",103.9183133545160
"....Nueva Vizcaya","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",107.0817452996620
"....Nueva Vizcaya","01.1.9 - Ready-made food and other food products n.e.c. (ND)",133.8000000000000
"....Nueva Vizcaya","01.1.9.2 - Baby food (ND)",129.2430989248400
"....Nueva Vizcaya","01.1.9.3 - Salt, condiments and sauces (ND)",130.4468314474040
"....Nueva Vizcaya","01.1.9.4 - Spices, culinary herbs and seeds (ND)",152.9562039692080
"....Nueva Vizcaya","01.1.9.9 - Other food products n.e.c. (ND)",129.0447664397120
"....Nueva Vizcaya","01.2 - NON-ALCOHOLIC BEVERAGES",117.2000000000000
"....Nueva Vizcaya","01.2.1 - Fruit and vegetable juices (ND)",141.9000000000000
"....Nueva Vizcaya","01.2.1.0 - Fruit and vegetable juices (ND)",141.8721509984530
"....Nueva Vizcaya","01.2.2 - Coffee and coffee substitutes (ND)",105.1000000000000
"....Nueva Vizcaya","01.2.2.0 - Coffee and coffee substitutes (ND)",105.1225938127770
"....Nueva Vizcaya","01.2.3 - Tea, maté and other plant products for infusion (ND)",144.0000000000000
"....Nueva Vizcaya","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",144.0167583136950
"....Nueva Vizcaya","01.2.4 - Cocoa drinks (ND)",123.7000000000000
"....Nueva Vizcaya","01.2.4.0 - Cocoa drinks (ND)",123.7013734616320
"....Nueva Vizcaya","01.2.5 - Water (ND)",101.2000000000000
"....Nueva Vizcaya","01.2.5.0 - Water (ND)",101.1950655358520
"....Nueva Vizcaya","01.2.6 - Soft drinks (ND)",130.3000000000000
"....Nueva Vizcaya","01.2.6.0 - Soft drinks (ND)",130.3191888847170
"....Nueva Vizcaya","01.2.9 - Other non-alcoholic beverages (ND)",111.8000000000000
"....Nueva Vizcaya","01.2.9.0 - Other non-alcoholic beverages (ND)",111.8014119790480
"....Nueva Vizcaya","02 - ALCOHOLIC BEVERAGES AND TOBACCO",161.5000000000000
"....Nueva Vizcaya","02.1 - ALCOHOLIC BEVERAGES",131.3000000000000
"....Nueva Vizcaya","02.1.1 - Spirits and liquors (ND)",130.1000000000000
"....Nueva Vizcaya","02.1.1.0 - Spirits and liquors (ND)",130.1301730411970
"....Nueva Vizcaya","02.1.2 - Wine (ND)",125.7000000000000
"....Nueva Vizcaya","02.1.2.1 - Wine from grapes (ND)",125.6803896125780
"....Nueva Vizcaya","02.1.2.2 - Wine from other sources (ND)",..
"....Nueva Vizcaya","02.1.3 - Beer (ND)",137.2000000000000
"....Nueva Vizcaya","02.1.3.0 - Beer (ND)",137.1944075923150
"....Nueva Vizcaya","02.3 - TOBACCO",199.5000000000000
"....Nueva Vizcaya","02.3.0 - Tobacco (ND)",199.5000000000000
"....Nueva Vizcaya","02.3.0.1 - Cigarettes (ND)",200.0274987882830
"....Nueva Vizcaya","02.3.0.2 - Cigars (ND)",..
"....Nueva Vizcaya","02.3.0.9 - Other tobacco products (ND)",171.7094185922240
"....Nueva Vizcaya","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Nueva Vizcaya","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Nueva Vizcaya","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Nueva Vizcaya","02.900 - NON-FOOD",123.5000000000000
"....Nueva Vizcaya","03 - CLOTHING AND FOOTWEAR",120.7000000000000
"....Nueva Vizcaya","03.1 - CLOTHING",124.0000000000000
"....Nueva Vizcaya","03.1.1 - Clothing materials (SD)",..
"....Nueva Vizcaya","03.1.1.0 - Clothing materials (SD)",..
"....Nueva Vizcaya","03.1.2 - Garments (SD)",124.0000000000000
"....Nueva Vizcaya","03.1.2.1 - Garments for men or boys (SD)",125.1981636339550
"....Nueva Vizcaya","03.1.2.2 - Garments for women or girls (SD)",121.5579746937070
"....Nueva Vizcaya","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",146.4627614454330
"....Nueva Vizcaya","03.1.2.4 - School uniforms (SD)",138.4557197256910
"....Nueva Vizcaya","03.1.3 - Other articles of clothing and clothing accessories (SD)",112.1000000000000
"....Nueva Vizcaya","03.1.3.1 - Other articles of clothing (SD)",111.2377558338200
"....Nueva Vizcaya","03.1.3.2 - Clothing accessories (SD)",140.5492190401990
"....Nueva Vizcaya","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",141.2000000000000
"....Nueva Vizcaya","03.1.4.1 - Cleaning of clothing (S)",..
"....Nueva Vizcaya","03.1.4.2 - Repair, tailoring and hire of clothing (S)",141.2450283571280
"....Nueva Vizcaya","03.2 - FOOTWEAR",114.0000000000000
"....Nueva Vizcaya","03.2.1 - Shoes and other footwear (SD)",114.0000000000000
"....Nueva Vizcaya","03.2.1.1 - Footwear for men (SD)",114.1298858701140
"....Nueva Vizcaya","03.2.1.2 - Footwear for women (SD)",..
"....Nueva Vizcaya","03.2.1.3 - Footwear for infants and children (SD)",113.8332231179620
"....Nueva Vizcaya","03.2.2 - Cleaning, repair, and hire of footwear (S)",120.0000000000000
"....Nueva Vizcaya","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",119.9605619916190
"....Nueva Vizcaya","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",128.7000000000000
"....Nueva Vizcaya","04.1 - ACTUAL RENTALS FOR HOUSING",127.8000000000000
"....Nueva Vizcaya","04.1.1 - Actual rentals paid by tenants for main residence (S)",127.8000000000000
"....Nueva Vizcaya","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",127.8453505160680
"....Nueva Vizcaya","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",123.3000000000000
"....Nueva Vizcaya","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",118.3000000000000
"....Nueva Vizcaya","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",118.2615021676750
"....Nueva Vizcaya","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",138.5000000000000
"....Nueva Vizcaya","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",138.4621800529500
"....Nueva Vizcaya","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Nueva Vizcaya","04.4.1 - Water supply (ND)",100.0000000000000
"....Nueva Vizcaya","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Nueva Vizcaya","04.5 - ELECTRICITY, GAS AND OTHER FUELS",138.5000000000000
"....Nueva Vizcaya","04.5.3 - Liquid fuels (ND)",235.7000000000000
"....Nueva Vizcaya","04.5.3.0 - Liquid fuels (ND)",235.6783703640040
"....Nueva Vizcaya","04.5.4 - Solid fuels (ND)",137.4000000000000
"....Nueva Vizcaya","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",137.4011602329680
"....Nueva Vizcaya","04.5.4.3 - Charcoal (ND)",..
"....Nueva Vizcaya","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",128.1000000000000
"....Nueva Vizcaya","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",125.2000000000000
"....Nueva Vizcaya","05.1.1 - Furniture, furnishings and loose carpets (D)",125.2000000000000
"....Nueva Vizcaya","05.1.1.1 - Household furniture (D)",125.2080527841330
"....Nueva Vizcaya","05.1.1.3 - Lighting equipment (D)",..
"....Nueva Vizcaya","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Nueva Vizcaya","05.2 - HOUSEHOLD TEXTILES",119.4000000000000
"....Nueva Vizcaya","05.2.1 - Household textiles (SD)",119.4000000000000
"....Nueva Vizcaya","05.2.1.1 - Furnishing fabrics and curtains (SD)",120.8789870952030
"....Nueva Vizcaya","05.2.1.2 - Bed linen and bedding (SD)",119.1163647450220
"....Nueva Vizcaya","05.2.1.3 - Table linen and bathroom linen (SD)",109.7782031612150
"....Nueva Vizcaya","05.2.1.9 - Other household textiles (SD)",124.6794588380940
"....Nueva Vizcaya","05.3 - HOUSEHOLD APPLIANCES",113.7000000000000
"....Nueva Vizcaya","05.3.1 - Major household appliances, whether electric or not (D)",111.8000000000000
"....Nueva Vizcaya","05.3.1.1 - Major kitchen appliances (D)",115.7409988970720
"....Nueva Vizcaya","05.3.1.2 - Major laundry appliances (D)",105.0537875392200
"....Nueva Vizcaya","05.3.1.3 - Heaters, air conditioners (D)",..
"....Nueva Vizcaya","05.3.2 - Small household appliances (SD)",124.2000000000000
"....Nueva Vizcaya","05.3.2.1 - Small appliances for cooking and processing of food (SD)",126.6036112343540
"....Nueva Vizcaya","05.3.2.9 - Other small household appliances (SD)",123.1576922022140
"....Nueva Vizcaya","05.3.3 - Repair, installation and hire of household appliances (S)",104.8000000000000
"....Nueva Vizcaya","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.8385663770280
"....Nueva Vizcaya","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",133.6000000000000
"....Nueva Vizcaya","05.4.0 - Glassware, tableware and household utensils (SD)",133.6000000000000
"....Nueva Vizcaya","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",142.9523048339200
"....Nueva Vizcaya","05.4.0.2 - Cutlery, flatware and silverware (SD)",124.2841413842300
"....Nueva Vizcaya","05.4.0.3 - Kitchen utensils and articles (SD)",..
"....Nueva Vizcaya","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",135.8000000000000
"....Nueva Vizcaya","05.5.1 - Motorized tools and equipment (D)",..
"....Nueva Vizcaya","05.5.1.0 - Motorized tools and equipment (D)",..
"....Nueva Vizcaya","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",135.8000000000000
"....Nueva Vizcaya","05.5.2.1 - Non-motorized tools (SD)",141.7566219946280
"....Nueva Vizcaya","05.5.2.2 - Miscellaneous accessories (SD)",129.8561465842320
"....Nueva Vizcaya","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",133.0000000000000
"....Nueva Vizcaya","05.6.1 - Non-durable household goods (ND)",120.3000000000000
"....Nueva Vizcaya","05.6.1.1 - Household cleaning and maintenance products (ND)",124.7330677741410
"....Nueva Vizcaya","05.6.1.9 - Other non-durable household goods (ND)",118.8810864159390
"....Nueva Vizcaya","05.6.2 - Domestic services and household services (S)",169.7000000000000
"....Nueva Vizcaya","05.6.2.1 - Domestic services by paid staff (S)",169.6853694915250
"....Nueva Vizcaya","06 - HEALTH",118.4000000000000
"....Nueva Vizcaya","06.1 - MEDICINES AND HEALTH PRODUCTS",116.9000000000000
"....Nueva Vizcaya","06.1.1 - Medicines (ND)",117.0000000000000
"....Nueva Vizcaya","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",116.9562827877430
"....Nueva Vizcaya","06.1.2 - Medical products (ND)",101.0000000000000
"....Nueva Vizcaya","06.1.2.1 - Medical diagnostic products (ND)",..
"....Nueva Vizcaya","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Nueva Vizcaya","06.1.2.3 - Treatment devices for personal use (ND)",101.9140599196900
"....Nueva Vizcaya","06.1.3 - Assistive products (D)",123.8000000000000
"....Nueva Vizcaya","06.1.3.1 - Assistive products for vision (D)",123.7602221702790
"....Nueva Vizcaya","06.2 - OUTPATIENT CARE SERVICES",130.4000000000000
"....Nueva Vizcaya","06.2.1 - Preventive care services (S)",126.1000000000000
"....Nueva Vizcaya","06.2.1.9 - Other preventive services (S)",126.1319427199730
"....Nueva Vizcaya","06.2.2 - Outpatient dental services (S)",164.5000000000000
"....Nueva Vizcaya","06.2.2.1 - Dental preventive services (S)",164.4585821864450
"....Nueva Vizcaya","06.2.3 - Other outpatient care services (S)",..
"....Nueva Vizcaya","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.3 - INPATIENT CARE SERVICES",..
"....Nueva Vizcaya","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....Nueva Vizcaya","06.4 - OTHER HEALTH SERVICES",110.5000000000000
"....Nueva Vizcaya","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",110.5000000000000
"....Nueva Vizcaya","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",110.5115852483400
"....Nueva Vizcaya","07 - TRANSPORT",127.3000000000000
"....Nueva Vizcaya","07.1 - PURCHASE OF VEHICLES",119.2000000000000
"....Nueva Vizcaya","07.1.1 - Motor cars (D)",118.8000000000000
"....Nueva Vizcaya","07.1.1.1 - New motor cars (D)",118.8475589899860
"....Nueva Vizcaya","07.1.2 - Motorcycles (D)",118.8000000000000
"....Nueva Vizcaya","07.1.2.0 - Motorcycles (D)",118.8475374396410
"....Nueva Vizcaya","07.1.3 - Bicycles (D)",129.9000000000000
"....Nueva Vizcaya","07.1.3.0 - Bicycles (D)",129.8541532825760
"....Nueva Vizcaya","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",112.7000000000000
"....Nueva Vizcaya","07.2.1 - Parts and accessories for personal transport equipment (SD)",112.0000000000000
"....Nueva Vizcaya","07.2.1.1 - Tires (SD)",..
"....Nueva Vizcaya","07.2.1.2 - Parts for personal transport equipment (SD)",112.0249814756010
"....Nueva Vizcaya","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Nueva Vizcaya","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",111.7000000000000
"....Nueva Vizcaya","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Nueva Vizcaya","07.2.2.4 - Lubricants (ND)",111.6756997884350
"....Nueva Vizcaya","07.2.3 - Maintenance and repair of personal transport equipment (S)",113.2000000000000
"....Nueva Vizcaya","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",113.1898158946330
"....Nueva Vizcaya","07.2.4 - Other services in respect of personal transport equipment (S)",118.9000000000000
"....Nueva Vizcaya","07.2.4.2 - Toll facilities (S)",118.8888888888890
"....Nueva Vizcaya","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Nueva Vizcaya","07.3 - PASSENGER TRANSPORT SERVICES",134.8000000000000
"....Nueva Vizcaya","07.3.1 - Passenger transport by railway (S)",..
"....Nueva Vizcaya","07.3.1.1 - Passenger transport by train (S)",..
"....Nueva Vizcaya","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Nueva Vizcaya","07.3.2 - Passenger transport by road (S)",135.7000000000000
"....Nueva Vizcaya","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Nueva Vizcaya","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Nueva Vizcaya","07.3.2.9 - Other passenger transport by road (S)",135.7430499380440
"....Nueva Vizcaya","07.3.3 - Passenger transport by air (S)",91.0000000000000
"....Nueva Vizcaya","07.3.3.1 - Passenger transport by air, domestic (S)",91.0257137072282
"....Nueva Vizcaya","07.3.4 - Passenger transport by sea and inland waterway (S)",93.1000000000000
"....Nueva Vizcaya","07.3.4.0 - Passenger transport by sea and inland waterway (S)",93.0788902641574
"....Nueva Vizcaya","07.4 - TRANSPORT SERVICES OF GOODS",104.3000000000000
"....Nueva Vizcaya","07.4.1 - Postal and courier services (S)",104.3000000000000
"....Nueva Vizcaya","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Nueva Vizcaya","07.4.1.2 - Courier and parcel delivery services (S)",102.2166389388720
"....Nueva Vizcaya","08 - INFORMATION AND COMMUNICATION",106.0000000000000
"....Nueva Vizcaya","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",112.5000000000000
"....Nueva Vizcaya","08.1.1 - Fixed telephone equipment (D)",..
"....Nueva Vizcaya","08.1.1.0 - Fixed telephone equipment (D)",..
"....Nueva Vizcaya","08.1.2 - Mobile telephone equipment (D)",..
"....Nueva Vizcaya","08.1.2.0 - Mobile telephone equipment (D)",..
"....Nueva Vizcaya","08.1.3 - Information processing equipment (D)",..
"....Nueva Vizcaya","08.1.3.1 - Computers, laptops and tablets (D)",..
"....Nueva Vizcaya","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Nueva Vizcaya","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",123.2000000000000
"....Nueva Vizcaya","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",123.1707317073170
"....Nueva Vizcaya","08.1.5 - Unrecorded recording media (SD)",99.6000000000000
"....Nueva Vizcaya","08.1.5.0 - Unrecorded recording media (SD)",99.5720834398110
"....Nueva Vizcaya","08.3 - INFORMATION AND COMMUNICATION SERVICES",103.1000000000000
"....Nueva Vizcaya","08.3.1 - Fixed communication services (S)",..
"....Nueva Vizcaya","08.3.1.0 - Fixed communication services (S)",..
"....Nueva Vizcaya","08.3.2 - Mobile communication services (S)",103.1000000000000
"....Nueva Vizcaya","08.3.2.0 - Mobile communication services (S)",103.0803391081350
"....Nueva Vizcaya","08.3.3 - Internet access provision services and net storage services (S)",..
"....Nueva Vizcaya","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Nueva Vizcaya","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Nueva Vizcaya","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Nueva Vizcaya","09 - RECREATION, SPORT AND CULTURE",117.5000000000000
"....Nueva Vizcaya","09.1 - RECREATIONAL DURABLES",..
"....Nueva Vizcaya","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Nueva Vizcaya","09.1.1.1 - Cameras (D)",..
"....Nueva Vizcaya","09.2 - OTHER RECREATIONAL GOODS",111.8000000000000
"....Nueva Vizcaya","09.2.1 - Games, toys and hobbies (SD)",112.1000000000000
"....Nueva Vizcaya","09.2.1.2 - Other games, toys and hobbies (SD)",112.1418617436110
"....Nueva Vizcaya","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",99.9000000000000
"....Nueva Vizcaya","09.2.2.1 - Equipment for sport (SD)",99.9417006746065
"....Nueva Vizcaya","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Nueva Vizcaya","09.3 - GARDEN PRODUCTS AND PETS",132.3000000000000
"....Nueva Vizcaya","09.3.1 - Garden products, plants and flowers (ND)",134.9000000000000
"....Nueva Vizcaya","09.3.1.1 - Garden products (ND)",134.9202513291440
"....Nueva Vizcaya","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Nueva Vizcaya","09.3.2 - Pets and products for pets (ND)",128.2000000000000
