"Geolocation","Commodity Description","2018 Jan" 
"....Cagayan","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",98.9000000000000
"....Cagayan","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",98.9200204366205
"....Cagayan","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Cagayan","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Cagayan","08.3 - INFORMATION AND COMMUNICATION SERVICES",98.5000000000000
"....Cagayan","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Cagayan","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Cagayan","08.3.2 - Mobile communication services (S)",98.4000000000000
"....Cagayan","08.3.2.0 - Mobile communication services (S)",98.3903502824299
"....Cagayan","08.3.3 - Internet access provision services and net storage services (S)",101.2000000000000
"....Cagayan","08.3.3.0 - Internet access provision services and net storage services (S)",101.1585775365390
"....Cagayan","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Cagayan","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Cagayan","09 - RECREATION, SPORT AND CULTURE",98.9000000000000
"....Cagayan","09.1 - RECREATIONAL DURABLES",..
"....Cagayan","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Cagayan","09.1.1.1 - Cameras (D)",..
"....Cagayan","09.2 - OTHER RECREATIONAL GOODS",99.3000000000000
"....Cagayan","09.2.1 - Games, toys and hobbies (SD)",99.0000000000000
"....Cagayan","09.2.1.2 - Other games, toys and hobbies (SD)",98.9618130608502
"....Cagayan","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.0000000000000
"....Cagayan","09.2.2.1 - Equipment for sport (SD)",100.0000000000000
"....Cagayan","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Cagayan","09.3 - GARDEN PRODUCTS AND PETS",97.0000000000000
"....Cagayan","09.3.1 - Garden products, plants and flowers (ND)",97.2000000000000
"....Cagayan","09.3.1.1 - Garden products (ND)",97.2296326698132
"....Cagayan","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Cagayan","09.3.2 - Pets and products for pets (ND)",96.8000000000000
"....Cagayan","09.3.2.2 - Products for pets and other household animals (ND)",96.8422000991035
"....Cagayan","09.4 - RECREATIONAL SERVICES",93.7000000000000
"....Cagayan","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Cagayan","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Cagayan","09.4.7 - Games of chance (S)",92.3000000000000
"....Cagayan","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Cagayan","09.5 - CULTURAL GOODS",98.6000000000000
"....Cagayan","09.5.1 - Musical instruments (D)",98.6000000000000
"....Cagayan","09.5.1.0 - Musical instruments (D)",98.6226835857375
"....Cagayan","09.6 - CULTURAL SERVICES",100.0000000000000
"....Cagayan","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Cagayan","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Cagayan","09.6.3 - Photographic services (S)",..
"....Cagayan","09.6.3.0 - Photographic services (S)",..
"....Cagayan","09.6.9 - Other cultural services (S)",100.0000000000000
"....Cagayan","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Cagayan","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",98.9000000000000
"....Cagayan","09.7.1 - Books (SD)",99.2000000000000
"....Cagayan","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",99.1596638655462
"....Cagayan","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Cagayan","09.7.2 - Newspapers and periodicals (ND)",99.8000000000000
"....Cagayan","09.7.2.1 - Newspapers (ND)",99.5348837209302
"....Cagayan","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Cagayan","09.7.4 - Stationery and drawing materials (ND)",98.8000000000000
"....Cagayan","09.7.4.0 - Stationery and drawing materials (ND)",98.7952685703070
"....Cagayan","09.8 - PACKAGE HOLIDAYS (S)",..
"....Cagayan","09.8.0 - Package holidays (S)",..
"....Cagayan","09.8.0.0 - Package holidays (S)",..
"....Cagayan","10 - EDUCATION SERVICES",99.7000000000000
"....Cagayan","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",100.0000000000000
"....Cagayan","10.1.0 - Early chilhood and primary education (S)",100.0000000000000
"....Cagayan","10.1.0.1 - Early childhood education services (S)",100.0000000000000
"....Cagayan","10.1.0.2 - Primary education (S)",100.0000000000000
"....Cagayan","10.2 - SECONDARY EDUCATION  (S)",..
"....Cagayan","10.2.0 - Secondary education (S)",..
"....Cagayan","10.2.0.1 - Lower secondary general education services",..
"....Cagayan","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Cagayan","10.4 - TERTIARY EDUCATION (S)",99.6000000000000
"....Cagayan","10.4.0 - Tertiary education (s)",99.6000000000000
"....Cagayan","10.4.0.0 - Tertiary education (s)",99.6240388572676
"....Cagayan","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Cagayan","10.5.0 - Education not defined by level (s)",..
"....Cagayan","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Cagayan","10.5.0.9 - Other education not defined by level (S)",..
"....Cagayan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",99.4000000000000
"....Cagayan","11.1 - FOOD AND BEVERAGE SERVING SERVICES",99.4000000000000
"....Cagayan","11.1.1 - Restaurants, café and the like (S)",99.4000000000000
"....Cagayan","11.1.1.1 - Restaurants, café and the like - with full service (S)",99.4475623867359
"....Cagayan","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Cagayan","11.2.0 - Accommodation services (S)",100.0000000000000
"....Cagayan","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Cagayan","12 - FINANCIAL SERVICES",100.0000000000000
"....Cagayan","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Cagayan","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Cagayan","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Cagayan","12.2.9 - Other financial services (S)",..
"....Cagayan","12.2.9.1 - Remittances fees (S)",..
"....Cagayan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",98.3000000000000
"....Cagayan","13.1 - PERSONAL CARE",98.2000000000000
"....Cagayan","13.1.1 - Electric appliances for personal care (SD)",..
"....Cagayan","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Cagayan","13.1.2 - Other appliances, articles and products for personal care (ND)",97.9000000000000
"....Cagayan","13.1.2.0 - Other appliances, articles and products for personal care (ND)",97.8892090422227
"....Cagayan","13.1.3 - Hairdressing salons and personal grooming establishments (S)",99.8000000000000
"....Cagayan","13.1.3.1 - Hairdressing (S)",99.5928293605310
"....Cagayan","13.1.3.2 - Personal grooming treatments (S)",100.0000000000000
"....Cagayan","13.2 - OTHER PERSONAL EFFECTS",98.8000000000000
"....Cagayan","13.2.1 - Jewellery and watches (D)",99.7000000000000
"....Cagayan","13.2.1.1 - Jewellery and watches (D)",98.6325025393133
"....Cagayan","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.7554908289380
"....Cagayan","13.2.9 - Other personal effects n.e.c. (SD)",98.7000000000000
"....Cagayan","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",98.7388036503924
"....Cagayan","13.9 - OTHER SERVICES",95.4000000000000
"....Cagayan","13.9.0 - Other services (S)",95.4000000000000
"....Cagayan","13.9.0.9 - Other services n.e.c. (S)",95.4327919350321
"....Isabela","0 - ALL ITEMS",97.2000000000000
"....Isabela","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",95.8000000000000
"....Isabela","01.1 - FOOD",96.0000000000000
"....Isabela","01.1.1 - Cereals and cereal products (ND)",97.2000000000000
"....Isabela","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",97.2039250009439
"....Isabela","01.1.1.2 - Flour of cereals (ND)",99.9344835116838
"....Isabela","01.1.1.3 - Bread and bakery products (ND)",97.6871595724002
"....Isabela","01.1.1.4 - Breakfast cereals (ND)",100.9622802387430
"....Isabela","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",96.1532500998971
"....Isabela","01.1.1.9 - Other cereal and grain mill products (ND)",97.5846430486566
"....Isabela","01.1.2 - Meat and other parts of slaughtered land animals (ND)",94.8000000000000
"....Isabela","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Isabela","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",90.6481031975827
"....Isabela","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",95.6341358341255
"....Isabela","01.1.3 - Fish and other seafood (ND)",94.4000000000000
"....Isabela","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",88.2988220492258
"....Isabela","01.1.3.3 - Fish preparations (ND)",96.8375799000617
"....Isabela","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",99.9581097277662
"....Isabela","01.1.3.6 - Other seafood preparations (ND)",94.7104298954645
"....Isabela","01.1.4 - Milk, other dairy products and eggs (ND)",98.4000000000000
"....Isabela","01.1.4.1 - Raw and whole milk (ND)",..
"....Isabela","01.1.4.3 - Other milk and cream (ND)",98.1276370115449
"....Isabela","01.1.4.4 - Non-animal milk (ND)",..
"....Isabela","01.1.4.5 - Cheese (ND)",98.2233243876754
"....Isabela","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Isabela","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Isabela","01.1.4.8 - Eggs (ND)",98.7507531217330
"....Isabela","01.1.5 - Oils and fats (ND)",95.2000000000000
"....Isabela","01.1.5.1 - Vegetable oils (ND)",96.2310494207616
"....Isabela","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",100.0000000000000
"....Isabela","01.1.5.3 - Margarine and similar preparations (ND)",92.8408418561407
"....Isabela","01.1.5.9 - Other animal oils and fats (ND)",..
"....Isabela","01.1.6 - Fruits and nuts (ND)",101.5000000000000
"....Isabela","01.1.6.2 - Citrus fruits, fresh (ND)",102.0232519791050
"....Isabela","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",107.9393201195880
"....Isabela","01.1.6.5 - Other fruits, fresh (ND)",..
"....Isabela","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Isabela","01.1.6.8 - Nuts, in shell or shelled (ND)",100.6848050764420
"....Isabela","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",96.4529503389148
"....Isabela","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",91.9000000000000
"....Isabela","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",91.9879999481691
"....Isabela","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",89.2315627606803
"....Isabela","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",91.6994316536310
"....Isabela","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",98.1593695549231
"....Isabela","01.1.8 - Sugar, confectionery and desserts (ND)",93.7000000000000
"....Isabela","01.1.8.1 - Cane and beet sugar (ND)",88.7007220472561
"....Isabela","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",98.6263736263736
"....Isabela","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",101.3982147089030
"....Isabela","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",98.7870979343605
"....Isabela","01.1.8.6 - Ice, ice cream and sorbet (ND)",99.1164519754474
"....Isabela","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.0000000000000
"....Isabela","01.1.9 - Ready-made food and other food products n.e.c. (ND)",97.7000000000000
"....Isabela","01.1.9.2 - Baby food (ND)",98.5743797385840
"....Isabela","01.1.9.3 - Salt, condiments and sauces (ND)",98.1314323440271
"....Isabela","01.1.9.4 - Spices, culinary herbs and seeds (ND)",93.3947766267422
"....Isabela","01.1.9.9 - Other food products n.e.c. (ND)",102.4274847030260
"....Isabela","01.2 - NON-ALCOHOLIC BEVERAGES",94.6000000000000
"....Isabela","01.2.1 - Fruit and vegetable juices (ND)",82.1000000000000
"....Isabela","01.2.1.0 - Fruit and vegetable juices (ND)",82.0511181710788
"....Isabela","01.2.2 - Coffee and coffee substitutes (ND)",97.1000000000000
"....Isabela","01.2.2.0 - Coffee and coffee substitutes (ND)",97.0710003837220
"....Isabela","01.2.3 - Tea, maté and other plant products for infusion (ND)",99.1000000000000
"....Isabela","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",99.1023885592576
"....Isabela","01.2.4 - Cocoa drinks (ND)",95.9000000000000
"....Isabela","01.2.4.0 - Cocoa drinks (ND)",95.8995197635759
"....Isabela","01.2.5 - Water (ND)",98.3000000000000
"....Isabela","01.2.5.0 - Water (ND)",98.3387355556149
"....Isabela","01.2.6 - Soft drinks (ND)",97.0000000000000
"....Isabela","01.2.6.0 - Soft drinks (ND)",96.9776292624700
"....Isabela","01.2.9 - Other non-alcoholic beverages (ND)",72.2000000000000
"....Isabela","01.2.9.0 - Other non-alcoholic beverages (ND)",72.2099039172210
"....Isabela","02 - ALCOHOLIC BEVERAGES AND TOBACCO",89.6000000000000
"....Isabela","02.1 - ALCOHOLIC BEVERAGES",95.4000000000000
"....Isabela","02.1.1 - Spirits and liquors (ND)",97.2000000000000
"....Isabela","02.1.1.0 - Spirits and liquors (ND)",97.2296019631063
"....Isabela","02.1.2 - Wine (ND)",97.0000000000000
"....Isabela","02.1.2.1 - Wine from grapes (ND)",96.9574686355409
"....Isabela","02.1.2.2 - Wine from other sources (ND)",..
"....Isabela","02.1.3 - Beer (ND)",88.3000000000000
"....Isabela","02.1.3.0 - Beer (ND)",88.2944888311495
"....Isabela","02.3 - TOBACCO",84.1000000000000
"....Isabela","02.3.0 - Tobacco (ND)",84.1000000000000
"....Isabela","02.3.0.1 - Cigarettes (ND)",84.0937979395883
"....Isabela","02.3.0.2 - Cigars (ND)",..
"....Isabela","02.3.0.9 - Other tobacco products (ND)",77.7724250377375
"....Isabela","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Isabela","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Isabela","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Isabela","02.900 - NON-FOOD",98.2000000000000
"....Isabela","03 - CLOTHING AND FOOTWEAR",96.5000000000000
"....Isabela","03.1 - CLOTHING",97.4000000000000
"....Isabela","03.1.1 - Clothing materials (SD)",99.9000000000000
"....Isabela","03.1.1.0 - Clothing materials (SD)",99.8635380476852
"....Isabela","03.1.2 - Garments (SD)",97.4000000000000
"....Isabela","03.1.2.1 - Garments for men or boys (SD)",96.8409031282614
"....Isabela","03.1.2.2 - Garments for women or girls (SD)",97.9824505718347
"....Isabela","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",100.3116970126750
"....Isabela","03.1.2.4 - School uniforms (SD)",..
"....Isabela","03.1.3 - Other articles of clothing and clothing accessories (SD)",96.8000000000000
"....Isabela","03.1.3.1 - Other articles of clothing (SD)",96.7043107215318
"....Isabela","03.1.3.2 - Clothing accessories (SD)",99.0135201886249
"....Isabela","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",96.6000000000000
"....Isabela","03.1.4.1 - Cleaning of clothing (S)",96.7026542464045
"....Isabela","03.1.4.2 - Repair, tailoring and hire of clothing (S)",96.2445923777070
"....Isabela","03.2 - FOOTWEAR",94.9000000000000
"....Isabela","03.2.1 - Shoes and other footwear (SD)",94.9000000000000
"....Isabela","03.2.1.1 - Footwear for men (SD)",93.8900499428593
"....Isabela","03.2.1.2 - Footwear for women (SD)",95.5531817488173
"....Isabela","03.2.1.3 - Footwear for infants and children (SD)",95.6984994843887
"....Isabela","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.0000000000000
"....Isabela","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.0000000000000
"....Isabela","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",98.7000000000000
"....Isabela","04.1 - ACTUAL RENTALS FOR HOUSING",98.9000000000000
"....Isabela","04.1.1 - Actual rentals paid by tenants for main residence (S)",98.9000000000000
"....Isabela","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",98.8636066334133
"....Isabela","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",98.2000000000000
"....Isabela","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",98.6000000000000
"....Isabela","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",98.5520732026567
"....Isabela","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",97.2000000000000
"....Isabela","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",97.1855337072597
"....Isabela","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",99.3000000000000
"....Isabela","04.4.1 - Water supply (ND)",99.3000000000000
"....Isabela","04.4.1.1 - Water supply through network systems (ND)",99.3331335231530
"....Isabela","04.5 - ELECTRICITY, GAS AND OTHER FUELS",97.5000000000000
"....Isabela","04.5.3 - Liquid fuels (ND)",90.6000000000000
"....Isabela","04.5.3.0 - Liquid fuels (ND)",90.6296384965286
"....Isabela","04.5.4 - Solid fuels (ND)",97.6000000000000
"....Isabela","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",97.6532205178477
"....Isabela","04.5.4.3 - Charcoal (ND)",95.5341275355447
"....Isabela","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",97.8000000000000
"....Isabela","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",98.5000000000000
"....Isabela","05.1.1 - Furniture, furnishings and loose carpets (D)",98.5000000000000
"....Isabela","05.1.1.1 - Household furniture (D)",98.6863849713124
"....Isabela","05.1.1.3 - Lighting equipment (D)",98.1816100834084
"....Isabela","05.1.1.4 - Furnishings, loose carpets and rugs (D)",96.5508544044391
"....Isabela","05.2 - HOUSEHOLD TEXTILES",98.4000000000000
"....Isabela","05.2.1 - Household textiles (SD)",98.4000000000000
"....Isabela","05.2.1.1 - Furnishing fabrics and curtains (SD)",97.5738022261655
"....Isabela","05.2.1.2 - Bed linen and bedding (SD)",98.5405003227046
"....Isabela","05.2.1.3 - Table linen and bathroom linen (SD)",102.4393451245970
"....Isabela","05.2.1.9 - Other household textiles (SD)",98.3759538956504
"....Isabela","05.3 - HOUSEHOLD APPLIANCES",99.1000000000000
"....Isabela","05.3.1 - Major household appliances, whether electric or not (D)",99.4000000000000
"....Isabela","05.3.1.1 - Major kitchen appliances (D)",99.2689283770520
"....Isabela","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Isabela","05.3.1.3 - Heaters, air conditioners (D)",98.6930416899605
"....Isabela","05.3.2 - Small household appliances (SD)",97.0000000000000
"....Isabela","05.3.2.1 - Small appliances for cooking and processing of food (SD)",98.4995296529556
"....Isabela","05.3.2.9 - Other small household appliances (SD)",96.6808305881984
"....Isabela","05.3.3 - Repair, installation and hire of household appliances (S)",99.3000000000000
"....Isabela","05.3.3.0 - Repair, installation and hire of household appliances (S)",99.2740740740741
"....Isabela","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",97.0000000000000
"....Isabela","05.4.0 - Glassware, tableware and household utensils (SD)",97.0000000000000
"....Isabela","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",95.3840278300187
"....Isabela","05.4.0.2 - Cutlery, flatware and silverware (SD)",97.8892562029738
"....Isabela","05.4.0.3 - Kitchen utensils and articles (SD)",99.7501858804131
"....Isabela","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",99.5000000000000
"....Isabela","05.5.1 - Motorized tools and equipment (D)",..
"....Isabela","05.5.1.0 - Motorized tools and equipment (D)",..
"....Isabela","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",99.5000000000000
"....Isabela","05.5.2.1 - Non-motorized tools (SD)",98.0412674775727
"....Isabela","05.5.2.2 - Miscellaneous accessories (SD)",100.3040956178130
"....Isabela","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",97.4000000000000
"....Isabela","05.6.1 - Non-durable household goods (ND)",98.6000000000000
"....Isabela","05.6.1.1 - Household cleaning and maintenance products (ND)",98.7762879824628
"....Isabela","05.6.1.9 - Other non-durable household goods (ND)",98.4844734481357
"....Isabela","05.6.2 - Domestic services and household services (S)",93.6000000000000
"....Isabela","05.6.2.1 - Domestic services by paid staff (S)",93.5743325036635
"....Isabela","06 - HEALTH",99.1000000000000
"....Isabela","06.1 - MEDICINES AND HEALTH PRODUCTS",99.1000000000000
"....Isabela","06.1.1 - Medicines (ND)",99.2000000000000
"....Isabela","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",99.1853915086571
"....Isabela","06.1.2 - Medical products (ND)",93.8000000000000
"....Isabela","06.1.2.1 - Medical diagnostic products (ND)",97.9977066243274
"....Isabela","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Isabela","06.1.2.3 - Treatment devices for personal use (ND)",83.4571235651587
"....Isabela","06.1.3 - Assistive products (D)",..
"....Isabela","06.1.3.1 - Assistive products for vision (D)",..
"....Isabela","06.2 - OUTPATIENT CARE SERVICES",99.2000000000000
"....Isabela","06.2.1 - Preventive care services (S)",100.0000000000000
"....Isabela","06.2.1.9 - Other preventive services (S)",100.0000000000000
"....Isabela","06.2.2 - Outpatient dental services (S)",94.8000000000000
"....Isabela","06.2.2.1 - Dental preventive services (S)",94.8148148148149
"....Isabela","06.2.3 - Other outpatient care services (S)",..
"....Isabela","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Isabela","06.3 - INPATIENT CARE SERVICES",..
"....Isabela","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....Isabela","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....Isabela","06.4 - OTHER HEALTH SERVICES",96.8000000000000
"....Isabela","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",96.8000000000000
"....Isabela","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",96.8179856009058
"....Isabela","07 - TRANSPORT",99.4000000000000
"....Isabela","07.1 - PURCHASE OF VEHICLES",99.6000000000000
"....Isabela","07.1.1 - Motor cars (D)",..
"....Isabela","07.1.1.1 - New motor cars (D)",..
"....Isabela","07.1.2 - Motorcycles (D)",100.0000000000000
"....Isabela","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Isabela","07.1.3 - Bicycles (D)",95.8000000000000
"....Isabela","07.1.3.0 - Bicycles (D)",95.8320525518859
"....Isabela","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",96.8000000000000
"....Isabela","07.2.1 - Parts and accessories for personal transport equipment (SD)",93.0000000000000
"....Isabela","07.2.1.1 - Tires (SD)",..
"....Isabela","07.2.1.2 - Parts for personal transport equipment (SD)",92.9703372612759
"....Isabela","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Isabela","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",96.5000000000000
"....Isabela","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Isabela","07.2.2.4 - Lubricants (ND)",96.5125025077754
"....Isabela","07.2.3 - Maintenance and repair of personal transport equipment (S)",99.5000000000000
"....Isabela","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",99.5426940806322
"....Isabela","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Isabela","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Isabela","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Isabela","07.3 - PASSENGER TRANSPORT SERVICES",100.2000000000000
"....Isabela","07.3.1 - Passenger transport by railway (S)",..
"....Isabela","07.3.1.1 - Passenger transport by train (S)",..
"....Isabela","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Isabela","07.3.2 - Passenger transport by road (S)",100.0000000000000
"....Isabela","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....Isabela","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Isabela","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"....Isabela","07.3.3 - Passenger transport by air (S)",100.0000000000000
"....Isabela","07.3.3.1 - Passenger transport by air, domestic (S)",100.0000000000000
"....Isabela","07.3.4 - Passenger transport by sea and inland waterway (S)",112.3000000000000
"....Isabela","07.3.4.0 - Passenger transport by sea and inland waterway (S)",112.3275403563280
"....Isabela","07.4 - TRANSPORT SERVICES OF GOODS",98.9000000000000
"....Isabela","07.4.1 - Postal and courier services (S)",98.9000000000000
"....Isabela","07.4.1.1 - Letter handling services (S)",98.6915887850467
"....Isabela","07.4.1.2 - Courier and parcel delivery services (S)",99.6112973988704
"....Isabela","08 - INFORMATION AND COMMUNICATION",100.0000000000000
"....Isabela","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.1000000000000
"....Isabela","08.1.1 - Fixed telephone equipment (D)",..
"....Isabela","08.1.1.0 - Fixed telephone equipment (D)",..
"....Isabela","08.1.2 - Mobile telephone equipment (D)",..
"....Isabela","08.1.2.0 - Mobile telephone equipment (D)",..
"....Isabela","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Isabela","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Isabela","08.1.3.2 - Peripheral equipment and its consumable components (D)",99.6082609226399
"....Isabela","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"....Isabela","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0604785260120
"....Isabela","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Isabela","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Isabela","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"....Isabela","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Isabela","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Isabela","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Isabela","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Isabela","08.3.3 - Internet access provision services and net storage services (S)",..
"....Isabela","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Isabela","08.3.5 - Repair and rental of information and communication equipment (S)",92.4000000000000
"....Isabela","08.3.5.0 - Repair and rental of information and communication equipment (S)",92.3913159552770
"....Isabela","09 - RECREATION, SPORT AND CULTURE",96.9000000000000
"....Isabela","09.1 - RECREATIONAL DURABLES",..
"....Isabela","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Isabela","09.1.1.1 - Cameras (D)",..
"....Isabela","09.2 - OTHER RECREATIONAL GOODS",99.5000000000000
"....Isabela","09.2.1 - Games, toys and hobbies (SD)",99.5000000000000
"....Isabela","09.2.1.2 - Other games, toys and hobbies (SD)",99.5018480904950
"....Isabela","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Isabela","09.2.2.1 - Equipment for sport (SD)",..
"....Isabela","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Isabela","09.3 - GARDEN PRODUCTS AND PETS",98.5000000000000
"....Isabela","09.3.1 - Garden products, plants and flowers (ND)",99.4000000000000
"....Isabela","09.3.1.1 - Garden products (ND)",99.4137363689484
"....Isabela","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Isabela","09.3.2 - Pets and products for pets (ND)",97.8000000000000
"....Isabela","09.3.2.2 - Products for pets and other household animals (ND)",97.8489166504002
