"Geolocation","Commodity Description","2022 May" 
"....Nueva Ecija","07.1.3 - Bicycles (D)",..
"....Nueva Ecija","07.1.3.0 - Bicycles (D)",..
"....Nueva Ecija","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",143.0000000000000
"....Nueva Ecija","07.2.1 - Parts and accessories for personal transport equipment (SD)",104.4000000000000
"....Nueva Ecija","07.2.1.1 - Tires (SD)",102.7128932436480
"....Nueva Ecija","07.2.1.2 - Parts for personal transport equipment (SD)",118.6784431703930
"....Nueva Ecija","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Nueva Ecija","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",150.6000000000000
"....Nueva Ecija","07.2.2.1 - Diesel (ND)",181.1325451151210
"....Nueva Ecija","07.2.2.2 - Gasoline (ND)",143.2459213408560
"....Nueva Ecija","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Nueva Ecija","07.2.2.4 - Lubricants (ND)",102.2400081375290
"....Nueva Ecija","07.2.3 - Maintenance and repair of personal transport equipment (S)",103.1000000000000
"....Nueva Ecija","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",103.0910209943240
"....Nueva Ecija","07.2.4 - Other services in respect of personal transport equipment (S)",103.3000000000000
"....Nueva Ecija","07.2.4.2 - Toll facilities (S)",103.3333333333330
"....Nueva Ecija","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Nueva Ecija","07.3 - PASSENGER TRANSPORT SERVICES",130.4000000000000
"....Nueva Ecija","07.3.1 - Passenger transport by railway (S)",..
"....Nueva Ecija","07.3.1.1 - Passenger transport by train (S)",..
"....Nueva Ecija","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Nueva Ecija","07.3.2 - Passenger transport by road (S)",130.5000000000000
"....Nueva Ecija","07.3.2.1 - Passenger transport by bus and coach (S)",121.8769043266300
"....Nueva Ecija","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Nueva Ecija","07.3.2.9 - Other passenger transport by road (S)",131.5896780310970
"....Nueva Ecija","07.3.3 - Passenger transport by air (S)",105.0000000000000
"....Nueva Ecija","07.3.3.1 - Passenger transport by air, domestic (S)",104.9585910472800
"....Nueva Ecija","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Nueva Ecija","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Nueva Ecija","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Nueva Ecija","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Nueva Ecija","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Nueva Ecija","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Nueva Ecija","08 - INFORMATION AND COMMUNICATION",100.3000000000000
"....Nueva Ecija","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",102.9000000000000
"....Nueva Ecija","08.1.1 - Fixed telephone equipment (D)",..
"....Nueva Ecija","08.1.1.0 - Fixed telephone equipment (D)",..
"....Nueva Ecija","08.1.2 - Mobile telephone equipment (D)",100.1000000000000
"....Nueva Ecija","08.1.2.0 - Mobile telephone equipment (D)",100.0957035818190
"....Nueva Ecija","08.1.3 - Information processing equipment (D)",110.1000000000000
"....Nueva Ecija","08.1.3.1 - Computers, laptops and tablets (D)",110.0504273550270
"....Nueva Ecija","08.1.3.2 - Peripheral equipment and its consumable components (D)",112.9569280301540
"....Nueva Ecija","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.9000000000000
"....Nueva Ecija","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.9089161200630
"....Nueva Ecija","08.1.5 - Unrecorded recording media (SD)",..
"....Nueva Ecija","08.1.5.0 - Unrecorded recording media (SD)",..
"....Nueva Ecija","08.3 - INFORMATION AND COMMUNICATION SERVICES",99.4000000000000
"....Nueva Ecija","08.3.1 - Fixed communication services (S)",100.1000000000000
"....Nueva Ecija","08.3.1.0 - Fixed communication services (S)",100.0719357683200
"....Nueva Ecija","08.3.2 - Mobile communication services (S)",99.3000000000000
"....Nueva Ecija","08.3.2.0 - Mobile communication services (S)",99.3267641008209
"....Nueva Ecija","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Nueva Ecija","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Nueva Ecija","08.3.5 - Repair and rental of information and communication equipment (S)",95.8000000000000
"....Nueva Ecija","08.3.5.0 - Repair and rental of information and communication equipment (S)",95.8343981599795
"....Nueva Ecija","09 - RECREATION, SPORT AND CULTURE",105.3000000000000
"....Nueva Ecija","09.1 - RECREATIONAL DURABLES",..
"....Nueva Ecija","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Nueva Ecija","09.1.1.1 - Cameras (D)",..
"....Nueva Ecija","09.2 - OTHER RECREATIONAL GOODS",100.0000000000000
"....Nueva Ecija","09.2.1 - Games, toys and hobbies (SD)",100.0000000000000
"....Nueva Ecija","09.2.1.2 - Other games, toys and hobbies (SD)",100.0000000000000
"....Nueva Ecija","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.1000000000000
"....Nueva Ecija","09.2.2.1 - Equipment for sport (SD)",100.0896840717450
"....Nueva Ecija","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Nueva Ecija","09.3 - GARDEN PRODUCTS AND PETS",129.6000000000000
"....Nueva Ecija","09.3.1 - Garden products, plants and flowers (ND)",137.3000000000000
"....Nueva Ecija","09.3.1.1 - Garden products (ND)",128.9953928911400
"....Nueva Ecija","09.3.1.2 - Plants, seeds and flowers (ND)",145.6818268236180
"....Nueva Ecija","09.3.2 - Pets and products for pets (ND)",115.1000000000000
"....Nueva Ecija","09.3.2.2 - Products for pets and other household animals (ND)",115.0643451930360
"....Nueva Ecija","09.4 - RECREATIONAL SERVICES",96.5000000000000
"....Nueva Ecija","09.4.6 - Recreational and sporting services (S)",101.0000000000000
"....Nueva Ecija","09.4.6.2 - Sporting services - practice (S)",101.0223052348830
"....Nueva Ecija","09.4.7 - Games of chance (S)",96.2000000000000
"....Nueva Ecija","09.4.7.0 - Games of chance (S)",96.1752268388425
"....Nueva Ecija","09.5 - CULTURAL GOODS",104.0000000000000
"....Nueva Ecija","09.5.1 - Musical instruments (D)",104.0000000000000
"....Nueva Ecija","09.5.1.0 - Musical instruments (D)",104.0435458786940
"....Nueva Ecija","09.6 - CULTURAL SERVICES",100.3000000000000
"....Nueva Ecija","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Nueva Ecija","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Nueva Ecija","09.6.3 - Photographic services (S)",..
"....Nueva Ecija","09.6.3.0 - Photographic services (S)",..
"....Nueva Ecija","09.6.9 - Other cultural services (S)",100.5000000000000
"....Nueva Ecija","09.6.9.0 - Other cultural services (S)",100.4721729883020
"....Nueva Ecija","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",102.3000000000000
"....Nueva Ecija","09.7.1 - Books (SD)",101.6000000000000
"....Nueva Ecija","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.5688046099550
"....Nueva Ecija","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Nueva Ecija","09.7.2 - Newspapers and periodicals (ND)",108.2000000000000
"....Nueva Ecija","09.7.2.1 - Newspapers (ND)",112.8000000000000
"....Nueva Ecija","09.7.2.2 - Magazines and periodicals (ND)",103.5092567007460
"....Nueva Ecija","09.7.4 - Stationery and drawing materials (ND)",102.5000000000000
"....Nueva Ecija","09.7.4.0 - Stationery and drawing materials (ND)",102.4976757918530
"....Nueva Ecija","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Nueva Ecija","09.8.0 - Package holidays (S)",100.0000000000000
"....Nueva Ecija","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Nueva Ecija","10 - EDUCATION SERVICES",105.9000000000000
"....Nueva Ecija","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",99.0000000000000
"....Nueva Ecija","10.1.0 - Early chilhood and primary education (S)",99.0000000000000
"....Nueva Ecija","10.1.0.1 - Early childhood education services (S)",100.1326273927310
"....Nueva Ecija","10.1.0.2 - Primary education (S)",98.6795092354591
"....Nueva Ecija","10.2 - SECONDARY EDUCATION  (S)",100.0000000000000
"....Nueva Ecija","10.2.0 - Secondary education (S)",100.0000000000000
"....Nueva Ecija","10.2.0.1 - Lower secondary general education services",100.0000000000000
"....Nueva Ecija","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Nueva Ecija","10.4 - TERTIARY EDUCATION (S)",112.1000000000000
"....Nueva Ecija","10.4.0 - Tertiary education (s)",112.1000000000000
"....Nueva Ecija","10.4.0.0 - Tertiary education (s)",112.1089950742990
"....Nueva Ecija","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Nueva Ecija","10.5.0 - Education not defined by level (s)",..
"....Nueva Ecija","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Nueva Ecija","10.5.0.9 - Other education not defined by level (S)",..
"....Nueva Ecija","11 - RESTAURANTS AND ACCOMMODATION SERVICES",107.8000000000000
"....Nueva Ecija","11.1 - FOOD AND BEVERAGE SERVING SERVICES",107.8000000000000
"....Nueva Ecija","11.1.1 - Restaurants, café and the like (S)",107.8000000000000
"....Nueva Ecija","11.1.1.1 - Restaurants, café and the like - with full service (S)",107.8316837767180
"....Nueva Ecija","11.2 - ACCOMMODATION SERVICES",..
"....Nueva Ecija","11.2.0 - Accommodation services (S)",..
"....Nueva Ecija","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....Nueva Ecija","12 - FINANCIAL SERVICES",146.0000000000000
"....Nueva Ecija","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Nueva Ecija","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Nueva Ecija","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Nueva Ecija","12.2.9 - Other financial services (S)",..
"....Nueva Ecija","12.2.9.1 - Remittances fees (S)",..
"....Nueva Ecija","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",105.9000000000000
"....Nueva Ecija","13.1 - PERSONAL CARE",105.8000000000000
"....Nueva Ecija","13.1.1 - Electric appliances for personal care (SD)",99.7000000000000
"....Nueva Ecija","13.1.1.1 - Electric appliances for personal care (SD)",99.6894409937888
"....Nueva Ecija","13.1.2 - Other appliances, articles and products for personal care (ND)",105.2000000000000
"....Nueva Ecija","13.1.2.0 - Other appliances, articles and products for personal care (ND)",105.1733808124600
"....Nueva Ecija","13.1.3 - Hairdressing salons and personal grooming establishments (S)",109.1000000000000
"....Nueva Ecija","13.1.3.1 - Hairdressing (S)",106.8920287417820
"....Nueva Ecija","13.1.3.2 - Personal grooming treatments (S)",111.2836438923400
"....Nueva Ecija","13.2 - OTHER PERSONAL EFFECTS",105.6000000000000
"....Nueva Ecija","13.2.1 - Jewellery and watches (D)",99.4000000000000
"....Nueva Ecija","13.2.1.1 - Jewellery and watches (D)",99.1384861948845
"....Nueva Ecija","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.0000000000000
"....Nueva Ecija","13.2.9 - Other personal effects n.e.c. (SD)",107.6000000000000
"....Nueva Ecija","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",107.6489386486670
"....Nueva Ecija","13.9 - OTHER SERVICES",116.5000000000000
"....Nueva Ecija","13.9.0 - Other services (S)",116.5000000000000
"....Nueva Ecija","13.9.0.9 - Other services n.e.c. (S)",116.5353309314460
"....Pampanga","0 - ALL ITEMS",116.3000000000000
"....Pampanga","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",116.7000000000000
"....Pampanga","01.1 - FOOD",117.5000000000000
"....Pampanga","01.1.1 - Cereals and cereal products (ND)",101.3000000000000
"....Pampanga","01.1.1.1 - Cereals (ND)",97.1142168506532
"....Pampanga","01.1.1.12 - Rice",97.0380577132154
"....Pampanga","01.1.1.16 - Corn",100.6349438943610
"....Pampanga","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",112.2078795602910
"....Pampanga","01.1.1.2 - Flour of cereals (ND)",105.5510890325800
"....Pampanga","01.1.1.3 - Bread and bakery products (ND)",110.8145217820150
"....Pampanga","01.1.1.4 - Breakfast cereals (ND)",106.6769183453790
"....Pampanga","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",112.0485768905240
"....Pampanga","01.1.1.9 - Other cereal and grain mill products (ND)",118.3758686217430
"....Pampanga","01.1.2 - Meat and other parts of slaughtered land animals (ND)",130.3000000000000
"....Pampanga","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",133.9311442146230
"....Pampanga","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",113.4026996625420
"....Pampanga","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",137.6572020688430
"....Pampanga","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",118.5389514024100
"....Pampanga","01.1.3 - Fish and other seafood (ND)",139.2000000000000
"....Pampanga","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",136.1423559875480
"....Pampanga","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",150.5382580872320
"....Pampanga","01.1.3.3 - Fish preparations (ND)",116.5793802130420
"....Pampanga","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",164.3277612831820
"....Pampanga","01.1.3.6 - Other seafood preparations (ND)",117.2744630513880
"....Pampanga","01.1.4 - Milk, other dairy products and eggs (ND)",105.5000000000000
"....Pampanga","01.1.4.1 - Raw and whole milk (ND)",116.8308634820760
"....Pampanga","01.1.4.3 - Other milk and cream (ND)",100.7323899722740
"....Pampanga","01.1.4.4 - Non-animal milk (ND)",..
"....Pampanga","01.1.4.5 - Cheese (ND)",110.5317669961600
"....Pampanga","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Pampanga","01.1.4.7 - Milk-based dessert and beverages (ND)",96.0368192278190
"....Pampanga","01.1.4.8 - Eggs (ND)",106.6012283956810
"....Pampanga","01.1.5 - Oils and fats (ND)",154.6000000000000
"....Pampanga","01.1.5.1 - Vegetable oils (ND)",160.2796560174340
"....Pampanga","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",110.3518405531830
"....Pampanga","01.1.5.3 - Margarine and similar preparations (ND)",107.5300438286440
"....Pampanga","01.1.5.9 - Other animal oils and fats (ND)",..
"....Pampanga","01.1.6 - Fruits and nuts (ND)",99.0000000000000
"....Pampanga","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",92.9376474989699
"....Pampanga","01.1.6.2 - Citrus fruits, fresh (ND)",159.3107971432140
"....Pampanga","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",125.6316145814770
"....Pampanga","01.1.6.5 - Other fruits, fresh (ND)",..
"....Pampanga","01.1.6.7 - Fruit, dried and dehydrated (ND)",112.4206200971240
"....Pampanga","01.1.6.8 - Nuts, in shell or shelled (ND)",90.0108265208490
"....Pampanga","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",109.4649585531270
"....Pampanga","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",113.1000000000000
"....Pampanga","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",139.3806839663510
"....Pampanga","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",113.3825387288140
"....Pampanga","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",82.4055024919058
"....Pampanga","01.1.7.4 - Other vegetables, fresh or chilled (ND)",92.1146592666024
"....Pampanga","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",103.2564751013610
"....Pampanga","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",135.1954931666050
"....Pampanga","01.1.8 - Sugar, confectionery and desserts (ND)",113.7000000000000
"....Pampanga","01.1.8.1 - Cane and beet sugar (ND)",117.1973350855640
"....Pampanga","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.3976936958330
"....Pampanga","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",123.5234927467370
"....Pampanga","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",114.7964429342850
"....Pampanga","01.1.8.6 - Ice, ice cream and sorbet (ND)",110.4118418275870
"....Pampanga","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",114.0404268437350
"....Pampanga","01.1.9 - Ready-made food and other food products n.e.c. (ND)",115.8000000000000
"....Pampanga","01.1.9.2 - Baby food (ND)",109.0919581004520
"....Pampanga","01.1.9.3 - Salt, condiments and sauces (ND)",122.7794382054310
"....Pampanga","01.1.9.4 - Spices, culinary herbs and seeds (ND)",110.4127313193490
"....Pampanga","01.1.9.9 - Other food products n.e.c. (ND)",116.6332774334700
"....Pampanga","01.2 - NON-ALCOHOLIC BEVERAGES",108.4000000000000
"....Pampanga","01.2.1 - Fruit and vegetable juices (ND)",113.7000000000000
"....Pampanga","01.2.1.0 - Fruit and vegetable juices (ND)",113.7015916265430
"....Pampanga","01.2.2 - Coffee and coffee substitutes (ND)",105.6000000000000
"....Pampanga","01.2.2.0 - Coffee and coffee substitutes (ND)",105.5829670587830
"....Pampanga","01.2.3 - Tea, maté and other plant products for infusion (ND)",119.1000000000000
"....Pampanga","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",119.1095171333630
"....Pampanga","01.2.4 - Cocoa drinks (ND)",116.0000000000000
"....Pampanga","01.2.4.0 - Cocoa drinks (ND)",115.9717258522030
"....Pampanga","01.2.5 - Water (ND)",106.7000000000000
"....Pampanga","01.2.5.0 - Water (ND)",106.6601882835770
"....Pampanga","01.2.6 - Soft drinks (ND)",101.9000000000000
"....Pampanga","01.2.6.0 - Soft drinks (ND)",101.8770381019970
"....Pampanga","01.2.9 - Other non-alcoholic beverages (ND)",119.4000000000000
"....Pampanga","01.2.9.0 - Other non-alcoholic beverages (ND)",119.3988890360280
"....Pampanga","02 - ALCOHOLIC BEVERAGES AND TOBACCO",161.6000000000000
"....Pampanga","02.1 - ALCOHOLIC BEVERAGES",121.5000000000000
"....Pampanga","02.1.1 - Spirits and liquors (ND)",119.5000000000000
"....Pampanga","02.1.1.0 - Spirits and liquors (ND)",119.5493545421000
"....Pampanga","02.1.2 - Wine (ND)",112.5000000000000
"....Pampanga","02.1.2.1 - Wine from grapes (ND)",112.5106914077980
"....Pampanga","02.1.2.2 - Wine from other sources (ND)",..
"....Pampanga","02.1.3 - Beer (ND)",123.2000000000000
"....Pampanga","02.1.3.0 - Beer (ND)",123.1855158885500
"....Pampanga","02.3 - TOBACCO",178.6000000000000
"....Pampanga","02.3.0 - Tobacco (ND)",178.6000000000000
"....Pampanga","02.3.0.1 - Cigarettes (ND)",178.5630491180470
"....Pampanga","02.3.0.2 - Cigars (ND)",..
"....Pampanga","02.3.0.9 - Other tobacco products (ND)",155.4325343715780
"....Pampanga","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Pampanga","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Pampanga","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Pampanga","02.900 - NON-FOOD",113.2000000000000
"....Pampanga","03 - CLOTHING AND FOOTWEAR",106.5000000000000
"....Pampanga","03.1 - CLOTHING",107.2000000000000
"....Pampanga","03.1.1 - Clothing materials (SD)",..
"....Pampanga","03.1.1.0 - Clothing materials (SD)",..
"....Pampanga","03.1.2 - Garments (SD)",107.1000000000000
"....Pampanga","03.1.2.1 - Garments for men or boys (SD)",105.2670573555330
"....Pampanga","03.1.2.2 - Garments for women or girls (SD)",108.6012143771990
"....Pampanga","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",116.0657307600690
"....Pampanga","03.1.2.4 - School uniforms (SD)",..
"....Pampanga","03.1.3 - Other articles of clothing and clothing accessories (SD)",121.0000000000000
"....Pampanga","03.1.3.1 - Other articles of clothing (SD)",..
"....Pampanga","03.1.3.2 - Clothing accessories (SD)",121.0274337789820
"....Pampanga","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",104.4000000000000
"....Pampanga","03.1.4.1 - Cleaning of clothing (S)",..
"....Pampanga","03.1.4.2 - Repair, tailoring and hire of clothing (S)",104.4033059295980
"....Pampanga","03.2 - FOOTWEAR",105.2000000000000
"....Pampanga","03.2.1 - Shoes and other footwear (SD)",105.2000000000000
"....Pampanga","03.2.1.1 - Footwear for men (SD)",104.2785022879670
"....Pampanga","03.2.1.2 - Footwear for women (SD)",101.6841070235520
"....Pampanga","03.2.1.3 - Footwear for infants and children (SD)",109.5853608275440
"....Pampanga","03.2.2 - Cleaning, repair, and hire of footwear (S)",103.0000000000000
"....Pampanga","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",103.0256620495550
"....Pampanga","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",112.9000000000000
"....Pampanga","04.1 - ACTUAL RENTALS FOR HOUSING",104.7000000000000
"....Pampanga","04.1.1 - Actual rentals paid by tenants for main residence (S)",104.7000000000000
"....Pampanga","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",104.7242024457340
"....Pampanga","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",120.2000000000000
"....Pampanga","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",121.0000000000000
"....Pampanga","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",121.0301262119820
"....Pampanga","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",108.9000000000000
"....Pampanga","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",108.8830574339830
"....Pampanga","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",132.8000000000000
"....Pampanga","04.4.1 - Water supply (ND)",132.8000000000000
"....Pampanga","04.4.1.1 - Water supply through network systems (ND)",132.7849983834460
"....Pampanga","04.5 - ELECTRICITY, GAS AND OTHER FUELS",120.0000000000000
"....Pampanga","04.5.1 - Electricity (ND)",111.5000000000000
"....Pampanga","04.5.1.0 - Electricity (ND)",111.5211795621490
"....Pampanga","04.5.2 - Gas (ND)",144.0000000000000
"....Pampanga","04.5.2.2 - Liquefied hydrocarbons (ND)",144.0326611471740
"....Pampanga","04.5.3 - Liquid fuels (ND)",159.6000000000000
"....Pampanga","04.5.3.0 - Liquid fuels (ND)",159.6389967467730
"....Pampanga","04.5.4 - Solid fuels (ND)",116.8000000000000
"....Pampanga","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",111.9551496187930
"....Pampanga","04.5.4.3 - Charcoal (ND)",135.0752065532100
"....Pampanga","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",106.2000000000000
"....Pampanga","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.3000000000000
"....Pampanga","05.1.1 - Furniture, furnishings and loose carpets (D)",103.3000000000000
"....Pampanga","05.1.1.1 - Household furniture (D)",103.5016905048050
"....Pampanga","05.1.1.3 - Lighting equipment (D)",101.7629986570020
"....Pampanga","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Pampanga","05.2 - HOUSEHOLD TEXTILES",100.0000000000000
"....Pampanga","05.2.1 - Household textiles (SD)",100.0000000000000
"....Pampanga","05.2.1.1 - Furnishing fabrics and curtains (SD)",96.5811965811966
"....Pampanga","05.2.1.2 - Bed linen and bedding (SD)",101.2224189132980
"....Pampanga","05.2.1.3 - Table linen and bathroom linen (SD)",102.3107785654340
"....Pampanga","05.2.1.9 - Other household textiles (SD)",106.6294560581330
"....Pampanga","05.3 - HOUSEHOLD APPLIANCES",107.7000000000000
"....Pampanga","05.3.1 - Major household appliances, whether electric or not (D)",104.9000000000000
"....Pampanga","05.3.1.1 - Major kitchen appliances (D)",108.9511055045880
"....Pampanga","05.3.1.2 - Major laundry appliances (D)",101.8977535758990
"....Pampanga","05.3.1.3 - Heaters, air conditioners (D)",103.6685392570020
"....Pampanga","05.3.2 - Small household appliances (SD)",118.3000000000000
"....Pampanga","05.3.2.1 - Small appliances for cooking and processing of food (SD)",115.2101823856430
"....Pampanga","05.3.2.9 - Other small household appliances (SD)",119.5012622438660
"....Pampanga","05.3.3 - Repair, installation and hire of household appliances (S)",98.5000000000000
"....Pampanga","05.3.3.0 - Repair, installation and hire of household appliances (S)",98.4618744785044
"....Pampanga","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",107.2000000000000
"....Pampanga","05.4.0 - Glassware, tableware and household utensils (SD)",107.2000000000000
"....Pampanga","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.1748654922330
"....Pampanga","05.4.0.2 - Cutlery, flatware and silverware (SD)",108.0545647909140
"....Pampanga","05.4.0.3 - Kitchen utensils and articles (SD)",102.9388304486470
"....Pampanga","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",106.2000000000000
"....Pampanga","05.5.1 - Motorized tools and equipment (D)",..
"....Pampanga","05.5.1.0 - Motorized tools and equipment (D)",..
"....Pampanga","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",106.2000000000000
"....Pampanga","05.5.2.1 - Non-motorized tools (SD)",109.6177093731030
"....Pampanga","05.5.2.2 - Miscellaneous accessories (SD)",103.8413931071950
"....Pampanga","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",106.3000000000000
"....Pampanga","05.6.1 - Non-durable household goods (ND)",107.3000000000000
"....Pampanga","05.6.1.1 - Household cleaning and maintenance products (ND)",108.9090615955740
"....Pampanga","05.6.1.9 - Other non-durable household goods (ND)",106.8044902175560
"....Pampanga","05.6.2 - Domestic services and household services (S)",102.6000000000000
"....Pampanga","05.6.2.1 - Domestic services by paid staff (S)",102.5765121250270
"....Pampanga","06 - HEALTH",117.7000000000000
"....Pampanga","06.1 - MEDICINES AND HEALTH PRODUCTS",115.3000000000000
"....Pampanga","06.1.1 - Medicines (ND)",115.4000000000000
"....Pampanga","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",115.4473193300690
"....Pampanga","06.1.2 - Medical products (ND)",124.4000000000000
"....Pampanga","06.1.2.1 - Medical diagnostic products (ND)",164.4483505332120
"....Pampanga","06.1.2.2 - Prevention and protective devices (ND)",96.0000000000000
"....Pampanga","06.1.2.3 - Treatment devices for personal use (ND)",112.8407933636250
"....Pampanga","06.1.3 - Assistive products (D)",109.7000000000000
"....Pampanga","06.1.3.1 - Assistive products for vision (D)",109.7382383610380
"....Pampanga","06.2 - OUTPATIENT CARE SERVICES",115.6000000000000
"....Pampanga","06.2.1 - Preventive care services (S)",113.4000000000000
"....Pampanga","06.2.1.9 - Other preventive services (S)",113.3568891233320
"....Pampanga","06.2.2 - Outpatient dental services (S)",127.1000000000000
"....Pampanga","06.2.2.1 - Dental preventive services (S)",127.0785526547870
"....Pampanga","06.2.3 - Other outpatient care services (S)",..
"....Pampanga","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Pampanga","06.3 - INPATIENT CARE SERVICES",134.7000000000000
"....Pampanga","06.3.1 - Inpatient curative and rehabilitative services (S)",134.7000000000000
"....Pampanga","06.3.1.0 - Inpatient curative and rehabilitative services (S)",134.6589581525720
"....Pampanga","06.4 - OTHER HEALTH SERVICES",113.8000000000000
"....Pampanga","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",113.8000000000000
