"Geolocation","Commodity Description","2018 Sep" 
"..MIMAROPA Region","07.2.1 - Parts and accessories for personal transport equipment (SD)",103.0000000000000
"..MIMAROPA Region","07.2.1.1 - Tires (SD)",104.6495959147370
"..MIMAROPA Region","07.2.1.2 - Parts for personal transport equipment (SD)",102.3973788444780
"..MIMAROPA Region","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..MIMAROPA Region","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",107.0000000000000
"..MIMAROPA Region","07.2.2.1 - Diesel (ND)",106.2933294665250
"..MIMAROPA Region","07.2.2.2 - Gasoline (ND)",107.1439625384940
"..MIMAROPA Region","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..MIMAROPA Region","07.2.2.4 - Lubricants (ND)",103.7953456537960
"..MIMAROPA Region","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.8000000000000
"..MIMAROPA Region","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.8224221547810
"..MIMAROPA Region","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..MIMAROPA Region","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..MIMAROPA Region","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..MIMAROPA Region","07.3 - PASSENGER TRANSPORT SERVICES",100.0000000000000
"..MIMAROPA Region","07.3.1 - Passenger transport by railway (S)",..
"..MIMAROPA Region","07.3.1.1 - Passenger transport by train (S)",..
"..MIMAROPA Region","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..MIMAROPA Region","07.3.2 - Passenger transport by road (S)",100.6000000000000
"..MIMAROPA Region","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"..MIMAROPA Region","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.0000000000000
"..MIMAROPA Region","07.3.2.9 - Other passenger transport by road (S)",100.6031223737740
"..MIMAROPA Region","07.3.3 - Passenger transport by air (S)",99.1000000000000
"..MIMAROPA Region","07.3.3.1 - Passenger transport by air, domestic (S)",99.0763171257943
"..MIMAROPA Region","07.3.4 - Passenger transport by sea and inland waterway (S)",82.2000000000000
"..MIMAROPA Region","07.3.4.0 - Passenger transport by sea and inland waterway (S)",82.1931842213110
"..MIMAROPA Region","07.4 - TRANSPORT SERVICES OF GOODS",98.7000000000000
"..MIMAROPA Region","07.4.1 - Postal and courier services (S)",98.7000000000000
"..MIMAROPA Region","07.4.1.1 - Letter handling services (S)",98.6974138844591
"..MIMAROPA Region","07.4.1.2 - Courier and parcel delivery services (S)",98.8234956729441
"..MIMAROPA Region","08 - INFORMATION AND COMMUNICATION",100.5000000000000
"..MIMAROPA Region","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"..MIMAROPA Region","08.1.1 - Fixed telephone equipment (D)",..
"..MIMAROPA Region","08.1.1.0 - Fixed telephone equipment (D)",..
"..MIMAROPA Region","08.1.2 - Mobile telephone equipment (D)",99.9000000000000
"..MIMAROPA Region","08.1.2.0 - Mobile telephone equipment (D)",99.9189372468634
"..MIMAROPA Region","08.1.3 - Information processing equipment (D)",100.0000000000000
"..MIMAROPA Region","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"..MIMAROPA Region","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0983122703410
"..MIMAROPA Region","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"..MIMAROPA Region","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9692217100675
"..MIMAROPA Region","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"..MIMAROPA Region","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"..MIMAROPA Region","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.8000000000000
"..MIMAROPA Region","08.3.1 - Fixed communication services (S)",100.1000000000000
"..MIMAROPA Region","08.3.1.0 - Fixed communication services (S)",100.1177146068540
"..MIMAROPA Region","08.3.2 - Mobile communication services (S)",101.4000000000000
"..MIMAROPA Region","08.3.2.0 - Mobile communication services (S)",101.3725024613790
"..MIMAROPA Region","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"..MIMAROPA Region","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"..MIMAROPA Region","08.3.5 - Repair and rental of information and communication equipment (S)",..
"..MIMAROPA Region","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"..MIMAROPA Region","09 - RECREATION, SPORT AND CULTURE",101.1000000000000
"..MIMAROPA Region","09.1 - RECREATIONAL DURABLES",100.0000000000000
"..MIMAROPA Region","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"..MIMAROPA Region","09.1.1.1 - Cameras (D)",100.0000000000000
"..MIMAROPA Region","09.2 - OTHER RECREATIONAL GOODS",101.5000000000000
"..MIMAROPA Region","09.2.1 - Games, toys and hobbies (SD)",101.5000000000000
"..MIMAROPA Region","09.2.1.2 - Other games, toys and hobbies (SD)",101.4881485334810
"..MIMAROPA Region","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.1000000000000
"..MIMAROPA Region","09.2.2.1 - Equipment for sport (SD)",100.1494882722620
"..MIMAROPA Region","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..MIMAROPA Region","09.3 - GARDEN PRODUCTS AND PETS",101.1000000000000
"..MIMAROPA Region","09.3.1 - Garden products, plants and flowers (ND)",102.5000000000000
"..MIMAROPA Region","09.3.1.1 - Garden products (ND)",102.6658495825670
"..MIMAROPA Region","09.3.1.2 - Plants, seeds and flowers (ND)",102.4295959819750
"..MIMAROPA Region","09.3.2 - Pets and products for pets (ND)",100.2000000000000
"..MIMAROPA Region","09.3.2.2 - Products for pets and other household animals (ND)",100.2406897685790
"..MIMAROPA Region","09.4 - RECREATIONAL SERVICES",100.0000000000000
"..MIMAROPA Region","09.4.6 - Recreational and sporting services (S)",101.7000000000000
"..MIMAROPA Region","09.4.6.2 - Sporting services - practice (S)",101.7041477663960
"..MIMAROPA Region","09.4.7 - Games of chance (S)",100.0000000000000
"..MIMAROPA Region","09.4.7.0 - Games of chance (S)",100.0116854413030
"..MIMAROPA Region","09.5 - CULTURAL GOODS",100.0000000000000
"..MIMAROPA Region","09.5.1 - Musical instruments (D)",100.0000000000000
"..MIMAROPA Region","09.5.1.0 - Musical instruments (D)",100.0000000000000
"..MIMAROPA Region","09.6 - CULTURAL SERVICES",102.3000000000000
"..MIMAROPA Region","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",106.5000000000000
"..MIMAROPA Region","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",106.4932544224500
"..MIMAROPA Region","09.6.3 - Photographic services (S)",..
"..MIMAROPA Region","09.6.3.0 - Photographic services (S)",..
"..MIMAROPA Region","09.6.9 - Other cultural services (S)",100.9000000000000
"..MIMAROPA Region","09.6.9.0 - Other cultural services (S)",100.8559518067760
"..MIMAROPA Region","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.0000000000000
"..MIMAROPA Region","09.7.1 - Books (SD)",100.2000000000000
"..MIMAROPA Region","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",99.9647868166480
"..MIMAROPA Region","09.7.1.9 - Other books (SD) in printed or electronic copy",101.1228674104850
"..MIMAROPA Region","09.7.2 - Newspapers and periodicals (ND)",101.0000000000000
"..MIMAROPA Region","09.7.2.1 - Newspapers (ND)",101.1342767589690
"..MIMAROPA Region","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"..MIMAROPA Region","09.7.4 - Stationery and drawing materials (ND)",101.1000000000000
"..MIMAROPA Region","09.7.4.0 - Stationery and drawing materials (ND)",101.0907288685880
"..MIMAROPA Region","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..MIMAROPA Region","09.8.0 - Package holidays (S)",100.0000000000000
"..MIMAROPA Region","09.8.0.0 - Package holidays (S)",100.0000000000000
"..MIMAROPA Region","10 - EDUCATION SERVICES",100.1000000000000
"..MIMAROPA Region","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",100.0000000000000
"..MIMAROPA Region","10.1.0 - Early chilhood and primary education (S)",100.0000000000000
"..MIMAROPA Region","10.1.0.1 - Early childhood education services (S)",100.0000000000000
"..MIMAROPA Region","10.1.0.2 - Primary education (S)",100.0000000000000
"..MIMAROPA Region","10.2 - SECONDARY EDUCATION  (S)",100.0000000000000
"..MIMAROPA Region","10.2.0 - Secondary education (S)",100.0000000000000
"..MIMAROPA Region","10.2.0.1 - Lower secondary general education services",99.9623732500218
"..MIMAROPA Region","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"..MIMAROPA Region","10.4 - TERTIARY EDUCATION (S)",100.1000000000000
"..MIMAROPA Region","10.4.0 - Tertiary education (s)",100.1000000000000
"..MIMAROPA Region","10.4.0.0 - Tertiary education (s)",100.1446342748500
"..MIMAROPA Region","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"..MIMAROPA Region","10.5.0 - Education not defined by level (s)",..
"..MIMAROPA Region","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"..MIMAROPA Region","10.5.0.9 - Other education not defined by level (S)",..
"..MIMAROPA Region","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.7000000000000
"..MIMAROPA Region","11.1 - FOOD AND BEVERAGE SERVING SERVICES",101.7000000000000
"..MIMAROPA Region","11.1.1 - Restaurants, café and the like (S)",101.7000000000000
"..MIMAROPA Region","11.1.1.1 - Restaurants, café and the like - with full service (S)",101.7417631210470
"..MIMAROPA Region","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..MIMAROPA Region","11.2.0 - Accommodation services (S)",100.0000000000000
"..MIMAROPA Region","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"..MIMAROPA Region","12 - FINANCIAL SERVICES",100.0000000000000
"..MIMAROPA Region","12.2 - FINANCIAL SERVICES",100.0000000000000
"..MIMAROPA Region","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..MIMAROPA Region","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..MIMAROPA Region","12.2.9 - Other financial services (S)",100.0000000000000
"..MIMAROPA Region","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..MIMAROPA Region","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.9000000000000
"..MIMAROPA Region","13.1 - PERSONAL CARE",100.8000000000000
"..MIMAROPA Region","13.1.1 - Electric appliances for personal care (SD)",..
"..MIMAROPA Region","13.1.1.1 - Electric appliances for personal care (SD)",..
"..MIMAROPA Region","13.1.2 - Other appliances, articles and products for personal care (ND)",100.8000000000000
"..MIMAROPA Region","13.1.2.0 - Other appliances, articles and products for personal care (ND)",100.7510268350180
"..MIMAROPA Region","13.1.3 - Hairdressing salons and personal grooming establishments (S)",101.1000000000000
"..MIMAROPA Region","13.1.3.1 - Hairdressing (S)",100.6110853137790
"..MIMAROPA Region","13.1.3.2 - Personal grooming treatments (S)",101.5684936748960
"..MIMAROPA Region","13.2 - OTHER PERSONAL EFFECTS",101.6000000000000
"..MIMAROPA Region","13.2.1 - Jewellery and watches (D)",100.4000000000000
"..MIMAROPA Region","13.2.1.1 - Jewellery and watches (D)",100.0222286116330
"..MIMAROPA Region","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",102.3942629261820
"..MIMAROPA Region","13.2.9 - Other personal effects n.e.c. (SD)",102.0000000000000
"..MIMAROPA Region","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",102.0037230316130
"..MIMAROPA Region","13.9 - OTHER SERVICES",100.3000000000000
"..MIMAROPA Region","13.9.0 - Other services (S)",100.3000000000000
"..MIMAROPA Region","13.9.0.9 - Other services n.e.c. (S)",100.2582993712790
"....Marinduque","0 - ALL ITEMS",102.5000000000000
"....Marinduque","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.3000000000000
"....Marinduque","01.1 - FOOD",104.4000000000000
"....Marinduque","01.1.1 - Cereals and cereal products (ND)",107.5000000000000
"....Marinduque","01.1.1.1 - Cereals (ND)",109.7658826359410
"....Marinduque","01.1.1.12 - Rice",109.8178941402780
"....Marinduque","01.1.1.16 - Corn",99.7560834175929
"....Marinduque","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",100.6077961022610
"....Marinduque","01.1.1.2 - Flour of cereals (ND)",102.4454718997320
"....Marinduque","01.1.1.3 - Bread and bakery products (ND)",100.1534499438540
"....Marinduque","01.1.1.4 - Breakfast cereals (ND)",104.2100913640330
"....Marinduque","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",101.4186987370120
"....Marinduque","01.1.1.9 - Other cereal and grain mill products (ND)",100.8034433411170
"....Marinduque","01.1.2 - Meat and other parts of slaughtered land animals (ND)",101.7000000000000
"....Marinduque","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",101.7408218641360
"....Marinduque","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",99.5926222352954
"....Marinduque","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",107.0446974240720
"....Marinduque","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",101.0788919586610
"....Marinduque","01.1.3 - Fish and other seafood (ND)",101.7000000000000
"....Marinduque","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",101.6648641446340
"....Marinduque","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",100.2423908753880
"....Marinduque","01.1.3.3 - Fish preparations (ND)",103.0186851705690
"....Marinduque","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",102.5743757626430
"....Marinduque","01.1.3.6 - Other seafood preparations (ND)",102.3006668987870
"....Marinduque","01.1.4 - Milk, other dairy products and eggs (ND)",96.5000000000000
"....Marinduque","01.1.4.1 - Raw and whole milk (ND)",..
"....Marinduque","01.1.4.3 - Other milk and cream (ND)",100.0245209269100
"....Marinduque","01.1.4.4 - Non-animal milk (ND)",..
"....Marinduque","01.1.4.5 - Cheese (ND)",101.4167885585170
"....Marinduque","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Marinduque","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Marinduque","01.1.4.8 - Eggs (ND)",90.8338210455279
"....Marinduque","01.1.5 - Oils and fats (ND)",101.6000000000000
"....Marinduque","01.1.5.1 - Vegetable oils (ND)",101.8921658943510
"....Marinduque","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",99.7335416637603
"....Marinduque","01.1.5.3 - Margarine and similar preparations (ND)",100.9298660362490
"....Marinduque","01.1.5.9 - Other animal oils and fats (ND)",..
"....Marinduque","01.1.6 - Fruits and nuts (ND)",98.4000000000000
"....Marinduque","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",97.1888266205294
"....Marinduque","01.1.6.2 - Citrus fruits, fresh (ND)",118.0405081845760
"....Marinduque","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",104.8133153396310
"....Marinduque","01.1.6.5 - Other fruits, fresh (ND)",104.8867569282190
"....Marinduque","01.1.6.7 - Fruit, dried and dehydrated (ND)",102.1988749941890
"....Marinduque","01.1.6.8 - Nuts, in shell or shelled (ND)",89.3050124771579
"....Marinduque","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",99.4703090486381
"....Marinduque","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",116.0000000000000
"....Marinduque","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",115.3808717220680
"....Marinduque","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",121.7555381870850
"....Marinduque","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",105.1999305452720
"....Marinduque","01.1.7.4 - Other vegetables, fresh or chilled (ND)",114.5927547703890
"....Marinduque","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",105.6084871531310
"....Marinduque","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",101.1843091801550
"....Marinduque","01.1.8 - Sugar, confectionery and desserts (ND)",106.5000000000000
"....Marinduque","01.1.8.1 - Cane and beet sugar (ND)",111.2857153343190
"....Marinduque","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",107.7735715618050
"....Marinduque","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",100.3733801888870
"....Marinduque","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",101.2661406985860
"....Marinduque","01.1.8.6 - Ice, ice cream and sorbet (ND)",102.4026417585530
"....Marinduque","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.4717650575290
"....Marinduque","01.1.9 - Ready-made food and other food products n.e.c. (ND)",100.8000000000000
"....Marinduque","01.1.9.2 - Baby food (ND)",100.0517140545100
"....Marinduque","01.1.9.3 - Salt, condiments and sauces (ND)",102.1718817874300
"....Marinduque","01.1.9.4 - Spices, culinary herbs and seeds (ND)",98.2766578312937
"....Marinduque","01.1.9.9 - Other food products n.e.c. (ND)",101.0154867701120
"....Marinduque","01.2 - NON-ALCOHOLIC BEVERAGES",103.5000000000000
"....Marinduque","01.2.1 - Fruit and vegetable juices (ND)",113.3000000000000
"....Marinduque","01.2.1.0 - Fruit and vegetable juices (ND)",113.3229699612920
"....Marinduque","01.2.2 - Coffee and coffee substitutes (ND)",100.7000000000000
"....Marinduque","01.2.2.0 - Coffee and coffee substitutes (ND)",100.7413112544530
"....Marinduque","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.0000000000000
"....Marinduque","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.0000000000000
"....Marinduque","01.2.4 - Cocoa drinks (ND)",101.7000000000000
"....Marinduque","01.2.4.0 - Cocoa drinks (ND)",101.6796570896590
"....Marinduque","01.2.5 - Water (ND)",104.1000000000000
"....Marinduque","01.2.5.0 - Water (ND)",104.0906871079730
"....Marinduque","01.2.6 - Soft drinks (ND)",108.8000000000000
"....Marinduque","01.2.6.0 - Soft drinks (ND)",108.8214326991290
"....Marinduque","01.2.9 - Other non-alcoholic beverages (ND)",114.0000000000000
"....Marinduque","01.2.9.0 - Other non-alcoholic beverages (ND)",113.9634768017170
"....Marinduque","02 - ALCOHOLIC BEVERAGES AND TOBACCO",106.3000000000000
"....Marinduque","02.1 - ALCOHOLIC BEVERAGES",102.2000000000000
"....Marinduque","02.1.1 - Spirits and liquors (ND)",102.4000000000000
"....Marinduque","02.1.1.0 - Spirits and liquors (ND)",102.4206397567750
"....Marinduque","02.1.2 - Wine (ND)",103.0000000000000
"....Marinduque","02.1.2.1 - Wine from grapes (ND)",103.0209334959720
"....Marinduque","02.1.2.2 - Wine from other sources (ND)",102.9873659621040
"....Marinduque","02.1.3 - Beer (ND)",100.6000000000000
"....Marinduque","02.1.3.0 - Beer (ND)",100.6112361886530
"....Marinduque","02.3 - TOBACCO",111.8000000000000
"....Marinduque","02.3.0 - Tobacco (ND)",111.8000000000000
"....Marinduque","02.3.0.1 - Cigarettes (ND)",111.8349677594250
"....Marinduque","02.3.0.2 - Cigars (ND)",..
"....Marinduque","02.3.0.9 - Other tobacco products (ND)",..
"....Marinduque","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Marinduque","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Marinduque","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Marinduque","02.900 - NON-FOOD",101.1000000000000
"....Marinduque","03 - CLOTHING AND FOOTWEAR",101.8000000000000
"....Marinduque","03.1 - CLOTHING",101.9000000000000
"....Marinduque","03.1.1 - Clothing materials (SD)",..
"....Marinduque","03.1.1.0 - Clothing materials (SD)",..
"....Marinduque","03.1.2 - Garments (SD)",101.9000000000000
"....Marinduque","03.1.2.1 - Garments for men or boys (SD)",102.6953708563870
"....Marinduque","03.1.2.2 - Garments for women or girls (SD)",101.0545910069470
"....Marinduque","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",101.8403966501420
"....Marinduque","03.1.2.4 - School uniforms (SD)",100.6456799361290
"....Marinduque","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.2000000000000
"....Marinduque","03.1.3.1 - Other articles of clothing (SD)",101.1168416756340
"....Marinduque","03.1.3.2 - Clothing accessories (SD)",101.4826510329910
"....Marinduque","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",101.6000000000000
"....Marinduque","03.1.4.1 - Cleaning of clothing (S)",..
"....Marinduque","03.1.4.2 - Repair, tailoring and hire of clothing (S)",101.5806887023560
"....Marinduque","03.2 - FOOTWEAR",101.7000000000000
"....Marinduque","03.2.1 - Shoes and other footwear (SD)",101.7000000000000
"....Marinduque","03.2.1.1 - Footwear for men (SD)",102.0298223724560
"....Marinduque","03.2.1.2 - Footwear for women (SD)",99.7070133675151
"....Marinduque","03.2.1.3 - Footwear for infants and children (SD)",103.1347684809920
"....Marinduque","03.2.2 - Cleaning, repair, and hire of footwear (S)",101.8000000000000
"....Marinduque","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",101.8463658376960
"....Marinduque","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",100.5000000000000
"....Marinduque","04.1 - ACTUAL RENTALS FOR HOUSING",100.9000000000000
"....Marinduque","04.1.1 - Actual rentals paid by tenants for main residence (S)",100.9000000000000
"....Marinduque","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",100.8956967560450
"....Marinduque","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",101.2000000000000
"....Marinduque","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.4000000000000
"....Marinduque","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.4184025615050
"....Marinduque","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",100.3000000000000
"....Marinduque","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",100.2556010157130
"....Marinduque","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",103.5000000000000
"....Marinduque","04.4.1 - Water supply (ND)",103.5000000000000
"....Marinduque","04.4.1.1 - Water supply through network systems (ND)",103.5343035343040
"....Marinduque","04.5 - ELECTRICITY, GAS AND OTHER FUELS",99.3000000000000
"....Marinduque","04.5.1 - Electricity (ND)",95.2000000000000
"....Marinduque","04.5.1.0 - Electricity (ND)",95.2466944793952
"....Marinduque","04.5.2 - Gas (ND)",107.2000000000000
"....Marinduque","04.5.2.2 - Liquefied hydrocarbons (ND)",107.1825978836590
"....Marinduque","04.5.3 - Liquid fuels (ND)",106.3000000000000
"....Marinduque","04.5.3.0 - Liquid fuels (ND)",106.2701679878470
"....Marinduque","04.5.4 - Solid fuels (ND)",101.1000000000000
"....Marinduque","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",102.2161832919460
"....Marinduque","04.5.4.3 - Charcoal (ND)",100.0000000000000
"....Marinduque","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",100.7000000000000
"....Marinduque","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.4000000000000
"....Marinduque","05.1.1 - Furniture, furnishings and loose carpets (D)",100.4000000000000
"....Marinduque","05.1.1.1 - Household furniture (D)",100.2996074911610
"....Marinduque","05.1.1.3 - Lighting equipment (D)",100.0000000000000
"....Marinduque","05.1.1.4 - Furnishings, loose carpets and rugs (D)",101.0609127582300
"....Marinduque","05.2 - HOUSEHOLD TEXTILES",102.5000000000000
"....Marinduque","05.2.1 - Household textiles (SD)",102.5000000000000
"....Marinduque","05.2.1.1 - Furnishing fabrics and curtains (SD)",103.2731209544710
"....Marinduque","05.2.1.2 - Bed linen and bedding (SD)",101.9322042701730
"....Marinduque","05.2.1.3 - Table linen and bathroom linen (SD)",103.4070731983750
"....Marinduque","05.2.1.9 - Other household textiles (SD)",100.6863388216000
"....Marinduque","05.3 - HOUSEHOLD APPLIANCES",100.9000000000000
"....Marinduque","05.3.1 - Major household appliances, whether electric or not (D)",100.9000000000000
"....Marinduque","05.3.1.1 - Major kitchen appliances (D)",101.3814070915340
"....Marinduque","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Marinduque","05.3.1.3 - Heaters, air conditioners (D)",100.0033987432810
"....Marinduque","05.3.2 - Small household appliances (SD)",100.8000000000000
"....Marinduque","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.8430563819170
"....Marinduque","05.3.2.9 - Other small household appliances (SD)",100.8074312741830
"....Marinduque","05.3.3 - Repair, installation and hire of household appliances (S)",103.9000000000000
"....Marinduque","05.3.3.0 - Repair, installation and hire of household appliances (S)",103.9314966906550
"....Marinduque","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",102.5000000000000
"....Marinduque","05.4.0 - Glassware, tableware and household utensils (SD)",102.5000000000000
"....Marinduque","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",103.9081091676880
"....Marinduque","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.0000000000000
"....Marinduque","05.4.0.3 - Kitchen utensils and articles (SD)",101.0686305326250
"....Marinduque","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.4000000000000
"....Marinduque","05.5.1 - Motorized tools and equipment (D)",..
"....Marinduque","05.5.1.0 - Motorized tools and equipment (D)",..
"....Marinduque","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",101.4000000000000
"....Marinduque","05.5.2.1 - Non-motorized tools (SD)",100.0000000000000
"....Marinduque","05.5.2.2 - Miscellaneous accessories (SD)",102.1011421971610
"....Marinduque","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",100.5000000000000
"....Marinduque","05.6.1 - Non-durable household goods (ND)",101.4000000000000
"....Marinduque","05.6.1.1 - Household cleaning and maintenance products (ND)",101.1550018393210
"....Marinduque","05.6.1.9 - Other non-durable household goods (ND)",101.5175233359530
"....Marinduque","05.6.2 - Domestic services and household services (S)",98.8000000000000
"....Marinduque","05.6.2.1 - Domestic services by paid staff (S)",98.7951563361822
"....Marinduque","06 - HEALTH",100.8000000000000
"....Marinduque","06.1 - MEDICINES AND HEALTH PRODUCTS",100.8000000000000
"....Marinduque","06.1.1 - Medicines (ND)",100.9000000000000
"....Marinduque","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",100.8811094212900
"....Marinduque","06.1.2 - Medical products (ND)",100.6000000000000
"....Marinduque","06.1.2.1 - Medical diagnostic products (ND)",..
"....Marinduque","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Marinduque","06.1.2.3 - Treatment devices for personal use (ND)",101.2708995123460
"....Marinduque","06.1.3 - Assistive products (D)",100.0000000000000
"....Marinduque","06.1.3.1 - Assistive products for vision (D)",100.0000000000000
"....Marinduque","06.2 - OUTPATIENT CARE SERVICES",101.7000000000000
"....Marinduque","06.2.1 - Preventive care services (S)",..
"....Marinduque","06.2.1.9 - Other preventive services (S)",..
"....Marinduque","06.2.2 - Outpatient dental services (S)",101.7000000000000
"....Marinduque","06.2.2.1 - Dental preventive services (S)",101.6824920159720
"....Marinduque","06.2.3 - Other outpatient care services (S)",..
"....Marinduque","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Marinduque","06.3 - INPATIENT CARE SERVICES",100.0000000000000
"....Marinduque","06.3.1 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Marinduque","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.0000000000000
