"Geolocation","Commodity Description","2020 Dec" 
"....Pangasinan","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Pangasinan","06.1.2.3 - Treatment devices for personal use (ND)",102.1459806162810
"....Pangasinan","06.1.3 - Assistive products (D)",100.8000000000000
"....Pangasinan","06.1.3.1 - Assistive products for vision (D)",100.7903817178590
"....Pangasinan","06.2 - OUTPATIENT CARE SERVICES",111.4000000000000
"....Pangasinan","06.2.1 - Preventive care services (S)",110.2000000000000
"....Pangasinan","06.2.1.9 - Other preventive services (S)",110.2046377285490
"....Pangasinan","06.2.2 - Outpatient dental services (S)",116.7000000000000
"....Pangasinan","06.2.2.1 - Dental preventive services (S)",116.6754572246860
"....Pangasinan","06.2.3 - Other outpatient care services (S)",..
"....Pangasinan","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Pangasinan","06.3 - INPATIENT CARE SERVICES",104.7000000000000
"....Pangasinan","06.3.1 - Inpatient curative and rehabilitative services (S)",104.7000000000000
"....Pangasinan","06.3.1.0 - Inpatient curative and rehabilitative services (S)",104.6650717703350
"....Pangasinan","06.4 - OTHER HEALTH SERVICES",106.0000000000000
"....Pangasinan","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",106.0000000000000
"....Pangasinan","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",105.9813937807600
"....Pangasinan","07 - TRANSPORT",111.9000000000000
"....Pangasinan","07.1 - PURCHASE OF VEHICLES",115.1000000000000
"....Pangasinan","07.1.1 - Motor cars (D)",..
"....Pangasinan","07.1.1.1 - New motor cars (D)",..
"....Pangasinan","07.1.2 - Motorcycles (D)",111.5000000000000
"....Pangasinan","07.1.2.0 - Motorcycles (D)",111.5309315572330
"....Pangasinan","07.1.3 - Bicycles (D)",153.3000000000000
"....Pangasinan","07.1.3.0 - Bicycles (D)",153.2681352506090
"....Pangasinan","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",99.2000000000000
"....Pangasinan","07.2.1 - Parts and accessories for personal transport equipment (SD)",97.9000000000000
"....Pangasinan","07.2.1.1 - Tires (SD)",97.6429784147049
"....Pangasinan","07.2.1.2 - Parts for personal transport equipment (SD)",100.0670983849580
"....Pangasinan","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Pangasinan","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",..
"....Pangasinan","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Pangasinan","07.2.2.4 - Lubricants (ND)",..
"....Pangasinan","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Pangasinan","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Pangasinan","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Pangasinan","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Pangasinan","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Pangasinan","07.3 - PASSENGER TRANSPORT SERVICES",111.9000000000000
"....Pangasinan","07.3.1 - Passenger transport by railway (S)",..
"....Pangasinan","07.3.1.1 - Passenger transport by train (S)",..
"....Pangasinan","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Pangasinan","07.3.2 - Passenger transport by road (S)",112.0000000000000
"....Pangasinan","07.3.2.1 - Passenger transport by bus and coach (S)",109.8632812500000
"....Pangasinan","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Pangasinan","07.3.2.9 - Other passenger transport by road (S)",112.5112511251120
"....Pangasinan","07.3.3 - Passenger transport by air (S)",84.5000000000000
"....Pangasinan","07.3.3.1 - Passenger transport by air, domestic (S)",84.5357110690804
"....Pangasinan","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Pangasinan","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Pangasinan","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Pangasinan","07.4.1 - Postal and courier services (S)",..
"....Pangasinan","07.4.1.1 - Letter handling services (S)",..
"....Pangasinan","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Pangasinan","08 - INFORMATION AND COMMUNICATION",100.0000000000000
"....Pangasinan","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"....Pangasinan","08.1.1 - Fixed telephone equipment (D)",..
"....Pangasinan","08.1.1.0 - Fixed telephone equipment (D)",..
"....Pangasinan","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Pangasinan","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Pangasinan","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Pangasinan","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Pangasinan","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0000000000000
"....Pangasinan","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Pangasinan","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0009724443420
"....Pangasinan","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Pangasinan","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Pangasinan","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"....Pangasinan","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Pangasinan","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Pangasinan","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Pangasinan","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Pangasinan","08.3.3 - Internet access provision services and net storage services (S)",..
"....Pangasinan","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Pangasinan","08.3.5 - Repair and rental of information and communication equipment (S)",100.0000000000000
"....Pangasinan","08.3.5.0 - Repair and rental of information and communication equipment (S)",100.0000000000000
"....Pangasinan","09 - RECREATION, SPORT AND CULTURE",103.2000000000000
"....Pangasinan","09.1 - RECREATIONAL DURABLES",..
"....Pangasinan","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Pangasinan","09.1.1.1 - Cameras (D)",..
"....Pangasinan","09.2 - OTHER RECREATIONAL GOODS",98.6000000000000
"....Pangasinan","09.2.1 - Games, toys and hobbies (SD)",98.6000000000000
"....Pangasinan","09.2.1.2 - Other games, toys and hobbies (SD)",98.5882105738049
"....Pangasinan","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.3000000000000
"....Pangasinan","09.2.2.1 - Equipment for sport (SD)",100.3236775809400
"....Pangasinan","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Pangasinan","09.3 - GARDEN PRODUCTS AND PETS",110.1000000000000
"....Pangasinan","09.3.1 - Garden products, plants and flowers (ND)",110.1000000000000
"....Pangasinan","09.3.1.1 - Garden products (ND)",107.2228057463370
"....Pangasinan","09.3.1.2 - Plants, seeds and flowers (ND)",113.0082340478240
"....Pangasinan","09.3.2 - Pets and products for pets (ND)",..
"....Pangasinan","09.3.2.2 - Products for pets and other household animals (ND)",..
"....Pangasinan","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....Pangasinan","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Pangasinan","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Pangasinan","09.4.7 - Games of chance (S)",92.3000000000000
"....Pangasinan","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Pangasinan","09.5 - CULTURAL GOODS",102.4000000000000
"....Pangasinan","09.5.1 - Musical instruments (D)",102.4000000000000
"....Pangasinan","09.5.1.0 - Musical instruments (D)",102.3824697852040
"....Pangasinan","09.6 - CULTURAL SERVICES",104.8000000000000
"....Pangasinan","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Pangasinan","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Pangasinan","09.6.3 - Photographic services (S)",..
"....Pangasinan","09.6.3.0 - Photographic services (S)",..
"....Pangasinan","09.6.9 - Other cultural services (S)",109.6000000000000
"....Pangasinan","09.6.9.0 - Other cultural services (S)",109.5938409641180
"....Pangasinan","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",102.6000000000000
"....Pangasinan","09.7.1 - Books (SD)",100.0000000000000
"....Pangasinan","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....Pangasinan","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Pangasinan","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Pangasinan","09.7.2.1 - Newspapers (ND)",100.0072928824960
"....Pangasinan","09.7.2.2 - Magazines and periodicals (ND)",100.0059527352820
"....Pangasinan","09.7.4 - Stationery and drawing materials (ND)",103.5000000000000
"....Pangasinan","09.7.4.0 - Stationery and drawing materials (ND)",103.4818565151920
"....Pangasinan","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Pangasinan","09.8.0 - Package holidays (S)",100.0000000000000
"....Pangasinan","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Pangasinan","10 - EDUCATION SERVICES",113.1000000000000
"....Pangasinan","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",118.5000000000000
"....Pangasinan","10.1.0 - Early chilhood and primary education (S)",118.5000000000000
"....Pangasinan","10.1.0.1 - Early childhood education services (S)",113.4136971843550
"....Pangasinan","10.1.0.2 - Primary education (S)",119.9688482710720
"....Pangasinan","10.2 - SECONDARY EDUCATION  (S)",104.6000000000000
"....Pangasinan","10.2.0 - Secondary education (S)",104.6000000000000
"....Pangasinan","10.2.0.1 - Lower secondary general education services",109.2681692820050
"....Pangasinan","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.0000000000000
"....Pangasinan","10.4 - TERTIARY EDUCATION (S)",113.7000000000000
"....Pangasinan","10.4.0 - Tertiary education (s)",113.7000000000000
"....Pangasinan","10.4.0.0 - Tertiary education (s)",113.6913880699910
"....Pangasinan","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Pangasinan","10.5.0 - Education not defined by level (s)",..
"....Pangasinan","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Pangasinan","10.5.0.9 - Other education not defined by level (S)",..
"....Pangasinan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",106.6000000000000
"....Pangasinan","11.1 - FOOD AND BEVERAGE SERVING SERVICES",107.0000000000000
"....Pangasinan","11.1.1 - Restaurants, café and the like (S)",107.0000000000000
"....Pangasinan","11.1.1.1 - Restaurants, café and the like - with full service (S)",106.9542016835400
"....Pangasinan","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Pangasinan","11.2.0 - Accommodation services (S)",100.0000000000000
"....Pangasinan","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Pangasinan","12 - FINANCIAL SERVICES",100.0000000000000
"....Pangasinan","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Pangasinan","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Pangasinan","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Pangasinan","12.2.9 - Other financial services (S)",..
"....Pangasinan","12.2.9.1 - Remittances fees (S)",..
"....Pangasinan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",102.8000000000000
"....Pangasinan","13.1 - PERSONAL CARE",103.0000000000000
"....Pangasinan","13.1.1 - Electric appliances for personal care (SD)",..
"....Pangasinan","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Pangasinan","13.1.2 - Other appliances, articles and products for personal care (ND)",101.6000000000000
"....Pangasinan","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.6039195858490
"....Pangasinan","13.1.3 - Hairdressing salons and personal grooming establishments (S)",113.3000000000000
"....Pangasinan","13.1.3.1 - Hairdressing (S)",115.3871696240440
"....Pangasinan","13.1.3.2 - Personal grooming treatments (S)",111.2824393844820
"....Pangasinan","13.2 - OTHER PERSONAL EFFECTS",101.0000000000000
"....Pangasinan","13.2.1 - Jewellery and watches (D)",102.7000000000000
"....Pangasinan","13.2.1.1 - Jewellery and watches (D)",101.9874400975150
"....Pangasinan","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",104.2424242424240
"....Pangasinan","13.2.9 - Other personal effects n.e.c. (SD)",100.6000000000000
"....Pangasinan","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.5699292499530
"....Pangasinan","13.9 - OTHER SERVICES",100.3000000000000
"....Pangasinan","13.9.0 - Other services (S)",100.3000000000000
"....Pangasinan","13.9.0.9 - Other services n.e.c. (S)",100.2787622486970
"..Region II (Cagayan Valley)","0 - ALL ITEMS",111.7000000000000
"..Region II (Cagayan Valley)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",112.0000000000000
"..Region II (Cagayan Valley)","01.1 - FOOD",112.7000000000000
"..Region II (Cagayan Valley)","01.1.1 - Cereals and cereal products (ND)",104.3000000000000
"..Region II (Cagayan Valley)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",104.3226277154740
"..Region II (Cagayan Valley)","01.1.1.2 - Flour of cereals (ND)",100.2940466716730
"..Region II (Cagayan Valley)","01.1.1.3 - Bread and bakery products (ND)",103.2358547598180
"..Region II (Cagayan Valley)","01.1.1.4 - Breakfast cereals (ND)",101.7502790886160
"..Region II (Cagayan Valley)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",106.0734863899380
"..Region II (Cagayan Valley)","01.1.1.9 - Other cereal and grain mill products (ND)",105.5278375713400
"..Region II (Cagayan Valley)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",112.0000000000000
"..Region II (Cagayan Valley)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",103.8462332514400
"..Region II (Cagayan Valley)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",119.1888691286880
"..Region II (Cagayan Valley)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",110.7657225536690
"..Region II (Cagayan Valley)","01.1.3 - Fish and other seafood (ND)",116.5000000000000
"..Region II (Cagayan Valley)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",133.4484711898850
"..Region II (Cagayan Valley)","01.1.3.3 - Fish preparations (ND)",104.3932111848530
"..Region II (Cagayan Valley)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",117.6038448301740
"..Region II (Cagayan Valley)","01.1.3.6 - Other seafood preparations (ND)",122.6637049062630
"..Region II (Cagayan Valley)","01.1.4 - Milk, other dairy products and eggs (ND)",111.6000000000000
"..Region II (Cagayan Valley)","01.1.4.1 - Raw and whole milk (ND)",111.0790918649480
"..Region II (Cagayan Valley)","01.1.4.3 - Other milk and cream (ND)",107.7209092367970
"..Region II (Cagayan Valley)","01.1.4.4 - Non-animal milk (ND)",..
"..Region II (Cagayan Valley)","01.1.4.5 - Cheese (ND)",106.5012439821760
"..Region II (Cagayan Valley)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Region II (Cagayan Valley)","01.1.4.7 - Milk-based dessert and beverages (ND)",99.3022007514761
"..Region II (Cagayan Valley)","01.1.4.8 - Eggs (ND)",115.8946536146660
"..Region II (Cagayan Valley)","01.1.5 - Oils and fats (ND)",102.0000000000000
"..Region II (Cagayan Valley)","01.1.5.1 - Vegetable oils (ND)",101.7225369450880
"..Region II (Cagayan Valley)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",110.6088092026060
"..Region II (Cagayan Valley)","01.1.5.3 - Margarine and similar preparations (ND)",102.5036122553280
"..Region II (Cagayan Valley)","01.1.5.9 - Other animal oils and fats (ND)",..
"..Region II (Cagayan Valley)","01.1.6 - Fruits and nuts (ND)",120.9000000000000
"..Region II (Cagayan Valley)","01.1.6.2 - Citrus fruits, fresh (ND)",126.4683096241380
"..Region II (Cagayan Valley)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",120.5659164583390
"..Region II (Cagayan Valley)","01.1.6.5 - Other fruits, fresh (ND)",81.9964346915214
"..Region II (Cagayan Valley)","01.1.6.7 - Fruit, dried and dehydrated (ND)",112.0015963548910
"..Region II (Cagayan Valley)","01.1.6.8 - Nuts, in shell or shelled (ND)",122.2798969466900
"..Region II (Cagayan Valley)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.7258931507310
"..Region II (Cagayan Valley)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",135.2000000000000
"..Region II (Cagayan Valley)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",133.8480577282110
"..Region II (Cagayan Valley)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",143.9176154371850
"..Region II (Cagayan Valley)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",138.8064414031900
"..Region II (Cagayan Valley)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",132.2496184556710
"..Region II (Cagayan Valley)","01.1.8 - Sugar, confectionery and desserts (ND)",102.6000000000000
"..Region II (Cagayan Valley)","01.1.8.1 - Cane and beet sugar (ND)",99.5799054325001
"..Region II (Cagayan Valley)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",112.1794871794870
"..Region II (Cagayan Valley)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",122.6517537788760
"..Region II (Cagayan Valley)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",114.4997297080390
"..Region II (Cagayan Valley)","01.1.8.6 - Ice, ice cream and sorbet (ND)",101.3932972952340
"..Region II (Cagayan Valley)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.7451771640930
"..Region II (Cagayan Valley)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",115.4000000000000
"..Region II (Cagayan Valley)","01.1.9.2 - Baby food (ND)",105.1382289008310
"..Region II (Cagayan Valley)","01.1.9.3 - Salt, condiments and sauces (ND)",109.9303046646060
"..Region II (Cagayan Valley)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",148.9929525195860
"..Region II (Cagayan Valley)","01.1.9.9 - Other food products n.e.c. (ND)",101.7627710885610
"..Region II (Cagayan Valley)","01.2 - NON-ALCOHOLIC BEVERAGES",108.5000000000000
"..Region II (Cagayan Valley)","01.2.1 - Fruit and vegetable juices (ND)",128.7000000000000
"..Region II (Cagayan Valley)","01.2.1.0 - Fruit and vegetable juices (ND)",128.6603707445730
"..Region II (Cagayan Valley)","01.2.2 - Coffee and coffee substitutes (ND)",102.5000000000000
"..Region II (Cagayan Valley)","01.2.2.0 - Coffee and coffee substitutes (ND)",102.5228971322720
"..Region II (Cagayan Valley)","01.2.3 - Tea, maté and other plant products for infusion (ND)",103.8000000000000
"..Region II (Cagayan Valley)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",103.8381612547050
"..Region II (Cagayan Valley)","01.2.4 - Cocoa drinks (ND)",110.1000000000000
"..Region II (Cagayan Valley)","01.2.4.0 - Cocoa drinks (ND)",110.1292828740400
"..Region II (Cagayan Valley)","01.2.5 - Water (ND)",102.5000000000000
"..Region II (Cagayan Valley)","01.2.5.0 - Water (ND)",102.4826156614620
"..Region II (Cagayan Valley)","01.2.6 - Soft drinks (ND)",109.0000000000000
"..Region II (Cagayan Valley)","01.2.6.0 - Soft drinks (ND)",109.0355636335630
"..Region II (Cagayan Valley)","01.2.9 - Other non-alcoholic beverages (ND)",119.7000000000000
"..Region II (Cagayan Valley)","01.2.9.0 - Other non-alcoholic beverages (ND)",119.7458476761420
"..Region II (Cagayan Valley)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",127.6000000000000
"..Region II (Cagayan Valley)","02.1 - ALCOHOLIC BEVERAGES",111.7000000000000
"..Region II (Cagayan Valley)","02.1.1 - Spirits and liquors (ND)",111.5000000000000
"..Region II (Cagayan Valley)","02.1.1.0 - Spirits and liquors (ND)",111.5597874453890
"..Region II (Cagayan Valley)","02.1.2 - Wine (ND)",110.2000000000000
"..Region II (Cagayan Valley)","02.1.2.1 - Wine from grapes (ND)",110.2190384821360
"..Region II (Cagayan Valley)","02.1.2.2 - Wine from other sources (ND)",..
"..Region II (Cagayan Valley)","02.1.3 - Beer (ND)",112.1000000000000
"..Region II (Cagayan Valley)","02.1.3.0 - Beer (ND)",112.0529440552670
"..Region II (Cagayan Valley)","02.3 - TOBACCO",145.3000000000000
"..Region II (Cagayan Valley)","02.3.0 - Tobacco (ND)",145.3000000000000
"..Region II (Cagayan Valley)","02.3.0.1 - Cigarettes (ND)",145.5283161938360
"..Region II (Cagayan Valley)","02.3.0.2 - Cigars (ND)",..
"..Region II (Cagayan Valley)","02.3.0.9 - Other tobacco products (ND)",124.9633780876540
"..Region II (Cagayan Valley)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",151.0000000000000
"..Region II (Cagayan Valley)","02.4.0 - Other vegetable-based tobacco products (ND)",151.0000000000000
"..Region II (Cagayan Valley)","02.4.0.0 - Other vegetable-based tobacco products (ND)",151.0428100987930
"..Region II (Cagayan Valley)","02.900 - NON-FOOD",110.7000000000000
"..Region II (Cagayan Valley)","03 - CLOTHING AND FOOTWEAR",108.7000000000000
"..Region II (Cagayan Valley)","03.1 - CLOTHING",108.6000000000000
"..Region II (Cagayan Valley)","03.1.1 - Clothing materials (SD)",98.0000000000000
"..Region II (Cagayan Valley)","03.1.1.0 - Clothing materials (SD)",98.0079642505992
"..Region II (Cagayan Valley)","03.1.2 - Garments (SD)",108.2000000000000
"..Region II (Cagayan Valley)","03.1.2.1 - Garments for men or boys (SD)",107.6653914784720
"..Region II (Cagayan Valley)","03.1.2.2 - Garments for women or girls (SD)",108.7098663836330
"..Region II (Cagayan Valley)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",114.1447926281030
"..Region II (Cagayan Valley)","03.1.2.4 - School uniforms (SD)",110.2752614007450
"..Region II (Cagayan Valley)","03.1.3 - Other articles of clothing and clothing accessories (SD)",113.1000000000000
"..Region II (Cagayan Valley)","03.1.3.1 - Other articles of clothing (SD)",112.2318655743170
"..Region II (Cagayan Valley)","03.1.3.2 - Clothing accessories (SD)",126.2886876676100
"..Region II (Cagayan Valley)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",122.4000000000000
"..Region II (Cagayan Valley)","03.1.4.1 - Cleaning of clothing (S)",116.2271746238870
"..Region II (Cagayan Valley)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",126.9498744887360
"..Region II (Cagayan Valley)","03.2 - FOOTWEAR",108.9000000000000
"..Region II (Cagayan Valley)","03.2.1 - Shoes and other footwear (SD)",108.9000000000000
"..Region II (Cagayan Valley)","03.2.1.1 - Footwear for men (SD)",107.5594592448380
"..Region II (Cagayan Valley)","03.2.1.2 - Footwear for women (SD)",105.1279532088250
"..Region II (Cagayan Valley)","03.2.1.3 - Footwear for infants and children (SD)",112.5333346447670
"..Region II (Cagayan Valley)","03.2.2 - Cleaning, repair, and hire of footwear (S)",112.8000000000000
"..Region II (Cagayan Valley)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",112.8009676037070
"..Region II (Cagayan Valley)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",111.6000000000000
"..Region II (Cagayan Valley)","04.1 - ACTUAL RENTALS FOR HOUSING",111.7000000000000
"..Region II (Cagayan Valley)","04.1.1 - Actual rentals paid by tenants for main residence (S)",111.7000000000000
"..Region II (Cagayan Valley)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",111.7089338843350
"..Region II (Cagayan Valley)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",107.1000000000000
"..Region II (Cagayan Valley)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.9000000000000
"..Region II (Cagayan Valley)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.8543999919310
"..Region II (Cagayan Valley)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",115.2000000000000
"..Region II (Cagayan Valley)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",115.1753540332350
"..Region II (Cagayan Valley)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",111.5000000000000
"..Region II (Cagayan Valley)","04.4.1 - Water supply (ND)",111.5000000000000
"..Region II (Cagayan Valley)","04.4.1.1 - Water supply through network systems (ND)",111.5542456474810
"..Region II (Cagayan Valley)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",112.6000000000000
"..Region II (Cagayan Valley)","04.5.3 - Liquid fuels (ND)",88.5000000000000
"..Region II (Cagayan Valley)","04.5.3.0 - Liquid fuels (ND)",88.4731058370877
"..Region II (Cagayan Valley)","04.5.4 - Solid fuels (ND)",112.9000000000000
"..Region II (Cagayan Valley)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",112.7833504074120
"..Region II (Cagayan Valley)","04.5.4.3 - Charcoal (ND)",116.3097885336320
"..Region II (Cagayan Valley)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",107.2000000000000
"..Region II (Cagayan Valley)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",105.7000000000000
"..Region II (Cagayan Valley)","05.1.1 - Furniture, furnishings and loose carpets (D)",105.7000000000000
"..Region II (Cagayan Valley)","05.1.1.1 - Household furniture (D)",105.4412227423990
"..Region II (Cagayan Valley)","05.1.1.3 - Lighting equipment (D)",103.7322110982760
"..Region II (Cagayan Valley)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",111.2180265598120
"..Region II (Cagayan Valley)","05.2 - HOUSEHOLD TEXTILES",105.4000000000000
"..Region II (Cagayan Valley)","05.2.1 - Household textiles (SD)",105.4000000000000
"..Region II (Cagayan Valley)","05.2.1.1 - Furnishing fabrics and curtains (SD)",103.7580658640010
"..Region II (Cagayan Valley)","05.2.1.2 - Bed linen and bedding (SD)",105.6544306092500
"..Region II (Cagayan Valley)","05.2.1.3 - Table linen and bathroom linen (SD)",110.0413688934930
"..Region II (Cagayan Valley)","05.2.1.9 - Other household textiles (SD)",106.4128075779050
"..Region II (Cagayan Valley)","05.3 - HOUSEHOLD APPLIANCES",102.9000000000000
"..Region II (Cagayan Valley)","05.3.1 - Major household appliances, whether electric or not (D)",101.5000000000000
"..Region II (Cagayan Valley)","05.3.1.1 - Major kitchen appliances (D)",102.3156548090420
"..Region II (Cagayan Valley)","05.3.1.2 - Major laundry appliances (D)",101.0805408234620
"..Region II (Cagayan Valley)","05.3.1.3 - Heaters, air conditioners (D)",98.1191863422793
"..Region II (Cagayan Valley)","05.3.2 - Small household appliances (SD)",109.7000000000000
"..Region II (Cagayan Valley)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",117.4081908277500
"..Region II (Cagayan Valley)","05.3.2.9 - Other small household appliances (SD)",107.6976317481620
"..Region II (Cagayan Valley)","05.3.3 - Repair, installation and hire of household appliances (S)",126.0000000000000
"..Region II (Cagayan Valley)","05.3.3.0 - Repair, installation and hire of household appliances (S)",126.0267282856720
"..Region II (Cagayan Valley)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",109.3000000000000
"..Region II (Cagayan Valley)","05.4.0 - Glassware, tableware and household utensils (SD)",109.3000000000000
"..Region II (Cagayan Valley)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",113.2791214602210
"..Region II (Cagayan Valley)","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.4201093470030
"..Region II (Cagayan Valley)","05.4.0.3 - Kitchen utensils and articles (SD)",105.9697669857120
