"Geolocation","Commodity Description","2021 Sep" 
"....Quezon","10.2.0.1 - Lower secondary general education services",106.4978125165780
"....Quezon","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",103.5146751862140
"....Quezon","10.4 - TERTIARY EDUCATION (S)",..
"....Quezon","10.4.0 - Tertiary education (s)",..
"....Quezon","10.4.0.0 - Tertiary education (s)",..
"....Quezon","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Quezon","10.5.0 - Education not defined by level (s)",..
"....Quezon","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Quezon","10.5.0.9 - Other education not defined by level (S)",..
"....Quezon","11 - RESTAURANTS AND ACCOMMODATION SERVICES",105.1000000000000
"....Quezon","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.4000000000000
"....Quezon","11.1.1 - Restaurants, café and the like (S)",105.4000000000000
"....Quezon","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.3503508151260
"....Quezon","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Quezon","11.2.0 - Accommodation services (S)",100.0000000000000
"....Quezon","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Quezon","12 - FINANCIAL SERVICES",145.4000000000000
"....Quezon","12.2 - FINANCIAL SERVICES",145.4000000000000
"....Quezon","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Quezon","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Quezon","12.2.9 - Other financial services (S)",100.0000000000000
"....Quezon","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Quezon","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",106.1000000000000
"....Quezon","13.1 - PERSONAL CARE",105.6000000000000
"....Quezon","13.1.1 - Electric appliances for personal care (SD)",..
"....Quezon","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Quezon","13.1.2 - Other appliances, articles and products for personal care (ND)",104.3000000000000
"....Quezon","13.1.2.0 - Other appliances, articles and products for personal care (ND)",104.2755848423560
"....Quezon","13.1.3 - Hairdressing salons and personal grooming establishments (S)",114.5000000000000
"....Quezon","13.1.3.1 - Hairdressing (S)",109.1626093798500
"....Quezon","13.1.3.2 - Personal grooming treatments (S)",119.9158041064140
"....Quezon","13.2 - OTHER PERSONAL EFFECTS",108.6000000000000
"....Quezon","13.2.1 - Jewellery and watches (D)",104.5000000000000
"....Quezon","13.2.1.1 - Jewellery and watches (D)",..
"....Quezon","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",104.4776119402990
"....Quezon","13.2.9 - Other personal effects n.e.c. (SD)",109.3000000000000
"....Quezon","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",109.2892261234580
"....Quezon","13.9 - OTHER SERVICES",108.6000000000000
"....Quezon","13.9.0 - Other services (S)",108.6000000000000
"....Quezon","13.9.0.9 - Other services n.e.c. (S)",108.6473614456090
"....Rizal","0 - ALL ITEMS",112.1000000000000
"....Rizal","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",115.0000000000000
"....Rizal","01.1 - FOOD",115.7000000000000
"....Rizal","01.1.1 - Cereals and cereal products (ND)",100.8000000000000
"....Rizal","01.1.1.1 - Cereals (ND)",95.6074530596803
"....Rizal","01.1.1.12 - Rice",95.4729552172993
"....Rizal","01.1.1.16 - Corn",108.0957810718360
"....Rizal","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",110.8689393190960
"....Rizal","01.1.1.2 - Flour of cereals (ND)",108.5165701287580
"....Rizal","01.1.1.3 - Bread and bakery products (ND)",111.3297759938850
"....Rizal","01.1.1.4 - Breakfast cereals (ND)",105.8574253765990
"....Rizal","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",107.3323333488220
"....Rizal","01.1.1.9 - Other cereal and grain mill products (ND)",117.7890942159930
"....Rizal","01.1.2 - Meat and other parts of slaughtered land animals (ND)",125.0000000000000
"....Rizal","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",129.1350072198100
"....Rizal","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",126.3809827405620
"....Rizal","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",128.7200201331660
"....Rizal","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",112.4870803680040
"....Rizal","01.1.3 - Fish and other seafood (ND)",127.1000000000000
"....Rizal","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",129.1392113015900
"....Rizal","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",147.4302954823160
"....Rizal","01.1.3.3 - Fish preparations (ND)",106.6374380046380
"....Rizal","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",119.2996814597170
"....Rizal","01.1.3.6 - Other seafood preparations (ND)",124.7864852182080
"....Rizal","01.1.4 - Milk, other dairy products and eggs (ND)",108.5000000000000
"....Rizal","01.1.4.1 - Raw and whole milk (ND)",..
"....Rizal","01.1.4.3 - Other milk and cream (ND)",100.5667439622640
"....Rizal","01.1.4.4 - Non-animal milk (ND)",..
"....Rizal","01.1.4.5 - Cheese (ND)",109.5403295750220
"....Rizal","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Rizal","01.1.4.7 - Milk-based dessert and beverages (ND)",105.6214059382700
"....Rizal","01.1.4.8 - Eggs (ND)",120.9568915537050
"....Rizal","01.1.5 - Oils and fats (ND)",103.8000000000000
"....Rizal","01.1.5.1 - Vegetable oils (ND)",102.1965616402010
"....Rizal","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",117.1094881443010
"....Rizal","01.1.5.3 - Margarine and similar preparations (ND)",106.5319750021400
"....Rizal","01.1.5.9 - Other animal oils and fats (ND)",..
"....Rizal","01.1.6 - Fruits and nuts (ND)",127.7000000000000
"....Rizal","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",130.4646342735210
"....Rizal","01.1.6.2 - Citrus fruits, fresh (ND)",112.7618697462640
"....Rizal","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",111.3317043372020
"....Rizal","01.1.6.5 - Other fruits, fresh (ND)",..
"....Rizal","01.1.6.7 - Fruit, dried and dehydrated (ND)",127.2443567026710
"....Rizal","01.1.6.8 - Nuts, in shell or shelled (ND)",112.1822794504810
"....Rizal","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",111.6660189724970
"....Rizal","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",135.3000000000000
"....Rizal","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",147.3568756294640
"....Rizal","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",135.0589642552060
"....Rizal","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",105.6800851448310
"....Rizal","01.1.7.4 - Other vegetables, fresh or chilled (ND)",133.2338909107440
"....Rizal","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",115.1392742975050
"....Rizal","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",116.0092807424590
"....Rizal","01.1.8 - Sugar, confectionery and desserts (ND)",103.7000000000000
"....Rizal","01.1.8.1 - Cane and beet sugar (ND)",106.2362767583160
"....Rizal","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Rizal","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",105.8407599054110
"....Rizal","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Rizal","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.4525469168900
"....Rizal","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"....Rizal","01.1.9 - Ready-made food and other food products n.e.c. (ND)",109.7000000000000
"....Rizal","01.1.9.2 - Baby food (ND)",103.0629423435510
"....Rizal","01.1.9.3 - Salt, condiments and sauces (ND)",112.7816522055100
"....Rizal","01.1.9.4 - Spices, culinary herbs and seeds (ND)",107.8510873571690
"....Rizal","01.1.9.9 - Other food products n.e.c. (ND)",113.3590828614320
"....Rizal","01.2 - NON-ALCOHOLIC BEVERAGES",107.6000000000000
"....Rizal","01.2.1 - Fruit and vegetable juices (ND)",118.8000000000000
"....Rizal","01.2.1.0 - Fruit and vegetable juices (ND)",118.8354823307670
"....Rizal","01.2.2 - Coffee and coffee substitutes (ND)",105.8000000000000
"....Rizal","01.2.2.0 - Coffee and coffee substitutes (ND)",105.8236875437430
"....Rizal","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Rizal","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Rizal","01.2.4 - Cocoa drinks (ND)",..
"....Rizal","01.2.4.0 - Cocoa drinks (ND)",..
"....Rizal","01.2.5 - Water (ND)",100.8000000000000
"....Rizal","01.2.5.0 - Water (ND)",100.7686650607400
"....Rizal","01.2.6 - Soft drinks (ND)",114.1000000000000
"....Rizal","01.2.6.0 - Soft drinks (ND)",114.0626423636840
"....Rizal","01.2.9 - Other non-alcoholic beverages (ND)",113.9000000000000
"....Rizal","01.2.9.0 - Other non-alcoholic beverages (ND)",113.9000024180300
"....Rizal","02 - ALCOHOLIC BEVERAGES AND TOBACCO",155.7000000000000
"....Rizal","02.1 - ALCOHOLIC BEVERAGES",120.5000000000000
"....Rizal","02.1.1 - Spirits and liquors (ND)",121.9000000000000
"....Rizal","02.1.1.0 - Spirits and liquors (ND)",121.8664528318740
"....Rizal","02.1.2 - Wine (ND)",112.6000000000000
"....Rizal","02.1.2.1 - Wine from grapes (ND)",112.5794561576600
"....Rizal","02.1.2.2 - Wine from other sources (ND)",..
"....Rizal","02.1.3 - Beer (ND)",119.1000000000000
"....Rizal","02.1.3.0 - Beer (ND)",119.0871210467300
"....Rizal","02.3 - TOBACCO",174.5000000000000
"....Rizal","02.3.0 - Tobacco (ND)",174.5000000000000
"....Rizal","02.3.0.1 - Cigarettes (ND)",174.4937952926120
"....Rizal","02.3.0.2 - Cigars (ND)",..
"....Rizal","02.3.0.9 - Other tobacco products (ND)",118.5293557664370
"....Rizal","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Rizal","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.900 - NON-FOOD",109.4000000000000
"....Rizal","03 - CLOTHING AND FOOTWEAR",109.8000000000000
"....Rizal","03.1 - CLOTHING",111.4000000000000
"....Rizal","03.1.1 - Clothing materials (SD)",105.1000000000000
"....Rizal","03.1.1.0 - Clothing materials (SD)",105.0639870167290
"....Rizal","03.1.2 - Garments (SD)",111.0000000000000
"....Rizal","03.1.2.1 - Garments for men or boys (SD)",113.4071819238360
"....Rizal","03.1.2.2 - Garments for women or girls (SD)",108.6700732456120
"....Rizal","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",104.8327618965150
"....Rizal","03.1.2.4 - School uniforms (SD)",108.3138173302110
"....Rizal","03.1.3 - Other articles of clothing and clothing accessories (SD)",120.6000000000000
"....Rizal","03.1.3.1 - Other articles of clothing (SD)",118.7705826740300
"....Rizal","03.1.3.2 - Clothing accessories (SD)",133.5802998087970
"....Rizal","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",129.3000000000000
"....Rizal","03.1.4.1 - Cleaning of clothing (S)",133.6018358847840
"....Rizal","03.1.4.2 - Repair, tailoring and hire of clothing (S)",108.8309867437190
"....Rizal","03.2 - FOOTWEAR",106.2000000000000
"....Rizal","03.2.1 - Shoes and other footwear (SD)",106.2000000000000
"....Rizal","03.2.1.1 - Footwear for men (SD)",103.9488419513510
"....Rizal","03.2.1.2 - Footwear for women (SD)",105.9404297209800
"....Rizal","03.2.1.3 - Footwear for infants and children (SD)",109.2249350550550
"....Rizal","03.2.2 - Cleaning, repair, and hire of footwear (S)",104.6000000000000
"....Rizal","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",104.6005390225980
"....Rizal","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",101.7000000000000
"....Rizal","04.1 - ACTUAL RENTALS FOR HOUSING",102.2000000000000
"....Rizal","04.1.1 - Actual rentals paid by tenants for main residence (S)",102.2000000000000
"....Rizal","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.2251432457350
"....Rizal","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",116.8000000000000
"....Rizal","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",113.3000000000000
"....Rizal","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",113.2864836226180
"....Rizal","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",123.6000000000000
"....Rizal","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",123.6014200973560
"....Rizal","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",105.6000000000000
"....Rizal","04.4.1 - Water supply (ND)",105.6000000000000
"....Rizal","04.4.1.1 - Water supply through network systems (ND)",105.6384252049580
"....Rizal","04.5 - ELECTRICITY, GAS AND OTHER FUELS",97.7000000000000
"....Rizal","04.5.1 - Electricity (ND)",91.4000000000000
"....Rizal","04.5.1.0 - Electricity (ND)",91.4043156265518
"....Rizal","04.5.2 - Gas (ND)",120.7000000000000
"....Rizal","04.5.2.2 - Liquefied hydrocarbons (ND)",120.7419537517980
"....Rizal","04.5.3 - Liquid fuels (ND)",94.8000000000000
"....Rizal","04.5.3.0 - Liquid fuels (ND)",94.8040975821347
"....Rizal","04.5.4 - Solid fuels (ND)",105.9000000000000
"....Rizal","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Rizal","04.5.4.3 - Charcoal (ND)",105.8789010567070
"....Rizal","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",109.6000000000000
"....Rizal","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",110.1000000000000
"....Rizal","05.1.1 - Furniture, furnishings and loose carpets (D)",110.1000000000000
"....Rizal","05.1.1.1 - Household furniture (D)",111.3207191721880
"....Rizal","05.1.1.3 - Lighting equipment (D)",101.3220104583190
"....Rizal","05.1.1.4 - Furnishings, loose carpets and rugs (D)",102.5773522881280
"....Rizal","05.2 - HOUSEHOLD TEXTILES",104.9000000000000
"....Rizal","05.2.1 - Household textiles (SD)",104.9000000000000
"....Rizal","05.2.1.1 - Furnishing fabrics and curtains (SD)",102.1296947057140
"....Rizal","05.2.1.2 - Bed linen and bedding (SD)",105.5564578041300
"....Rizal","05.2.1.3 - Table linen and bathroom linen (SD)",113.7956020828600
"....Rizal","05.2.1.9 - Other household textiles (SD)",105.3224131713430
"....Rizal","05.3 - HOUSEHOLD APPLIANCES",109.6000000000000
"....Rizal","05.3.1 - Major household appliances, whether electric or not (D)",108.3000000000000
"....Rizal","05.3.1.1 - Major kitchen appliances (D)",111.3219529631350
"....Rizal","05.3.1.2 - Major laundry appliances (D)",105.2757935347210
"....Rizal","05.3.1.3 - Heaters, air conditioners (D)",104.6104494331260
"....Rizal","05.3.2 - Small household appliances (SD)",116.1000000000000
"....Rizal","05.3.2.1 - Small appliances for cooking and processing of food (SD)",119.5895365559290
"....Rizal","05.3.2.9 - Other small household appliances (SD)",114.5858584543220
"....Rizal","05.3.3 - Repair, installation and hire of household appliances (S)",104.4000000000000
"....Rizal","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.3528147257210
"....Rizal","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",111.0000000000000
"....Rizal","05.4.0 - Glassware, tableware and household utensils (SD)",111.0000000000000
"....Rizal","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",110.4515455327370
"....Rizal","05.4.0.2 - Cutlery, flatware and silverware (SD)",109.9393912394360
"....Rizal","05.4.0.3 - Kitchen utensils and articles (SD)",112.5126833377460
"....Rizal","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",105.3000000000000
"....Rizal","05.5.1 - Motorized tools and equipment (D)",101.9000000000000
"....Rizal","05.5.1.0 - Motorized tools and equipment (D)",101.9167482232720
"....Rizal","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",105.4000000000000
"....Rizal","05.5.2.1 - Non-motorized tools (SD)",108.1088692570560
"....Rizal","05.5.2.2 - Miscellaneous accessories (SD)",103.5433806306170
"....Rizal","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",109.7000000000000
"....Rizal","05.6.1 - Non-durable household goods (ND)",109.7000000000000
"....Rizal","05.6.1.1 - Household cleaning and maintenance products (ND)",111.1090867005220
"....Rizal","05.6.1.9 - Other non-durable household goods (ND)",109.2731062267430
"....Rizal","05.6.2 - Domestic services and household services (S)",109.6000000000000
"....Rizal","05.6.2.1 - Domestic services by paid staff (S)",109.5643979515010
"....Rizal","06 - HEALTH",112.6000000000000
"....Rizal","06.1 - MEDICINES AND HEALTH PRODUCTS",112.7000000000000
"....Rizal","06.1.1 - Medicines (ND)",113.2000000000000
"....Rizal","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",113.2200678229460
"....Rizal","06.1.2 - Medical products (ND)",107.0000000000000
"....Rizal","06.1.2.1 - Medical diagnostic products (ND)",100.7839254701450
"....Rizal","06.1.2.2 - Prevention and protective devices (ND)",100.6469011699550
"....Rizal","06.1.2.3 - Treatment devices for personal use (ND)",119.6764043042470
"....Rizal","06.1.3 - Assistive products (D)",103.4000000000000
"....Rizal","06.1.3.1 - Assistive products for vision (D)",103.3775307355300
"....Rizal","06.2 - OUTPATIENT CARE SERVICES",122.9000000000000
"....Rizal","06.2.1 - Preventive care services (S)",105.1000000000000
"....Rizal","06.2.1.9 - Other preventive services (S)",105.1405847113330
"....Rizal","06.2.2 - Outpatient dental services (S)",159.0000000000000
"....Rizal","06.2.2.1 - Dental preventive services (S)",158.9616847051550
"....Rizal","06.2.3 - Other outpatient care services (S)",..
"....Rizal","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Rizal","06.3 - INPATIENT CARE SERVICES",105.6000000000000
"....Rizal","06.3.1 - Inpatient curative and rehabilitative services (S)",105.6000000000000
"....Rizal","06.3.1.0 - Inpatient curative and rehabilitative services (S)",105.6394569550670
"....Rizal","06.4 - OTHER HEALTH SERVICES",105.6000000000000
"....Rizal","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",105.6000000000000
"....Rizal","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",105.6204796276940
"....Rizal","07 - TRANSPORT",120.0000000000000
"....Rizal","07.1 - PURCHASE OF VEHICLES",109.5000000000000
"....Rizal","07.1.1 - Motor cars (D)",..
"....Rizal","07.1.1.1 - New motor cars (D)",..
"....Rizal","07.1.2 - Motorcycles (D)",100.5000000000000
"....Rizal","07.1.2.0 - Motorcycles (D)",100.5233378543150
"....Rizal","07.1.3 - Bicycles (D)",172.8000000000000
"....Rizal","07.1.3.0 - Bicycles (D)",172.8346396729780
"....Rizal","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",104.3000000000000
"....Rizal","07.2.1 - Parts and accessories for personal transport equipment (SD)",117.7000000000000
"....Rizal","07.2.1.1 - Tires (SD)",..
"....Rizal","07.2.1.2 - Parts for personal transport equipment (SD)",117.7174905270510
"....Rizal","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Rizal","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",103.8000000000000
"....Rizal","07.2.2.1 - Diesel (ND)",104.9367704280150
"....Rizal","07.2.2.2 - Gasoline (ND)",103.3410128564920
"....Rizal","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Rizal","07.2.2.4 - Lubricants (ND)",102.2752908293680
"....Rizal","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.2000000000000
"....Rizal","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.2386478961200
"....Rizal","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Rizal","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Rizal","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Rizal","07.3 - PASSENGER TRANSPORT SERVICES",132.2000000000000
"....Rizal","07.3.1 - Passenger transport by railway (S)",..
"....Rizal","07.3.1.1 - Passenger transport by train (S)",..
"....Rizal","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Rizal","07.3.2 - Passenger transport by road (S)",132.5000000000000
"....Rizal","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Rizal","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",100.0000000000000
"....Rizal","07.3.2.9 - Other passenger transport by road (S)",133.8521992506560
"....Rizal","07.3.3 - Passenger transport by air (S)",93.7000000000000
"....Rizal","07.3.3.1 - Passenger transport by air, domestic (S)",93.6576161023168
"....Rizal","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Rizal","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Rizal","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Rizal","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Rizal","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Rizal","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Rizal","08 - INFORMATION AND COMMUNICATION",99.8000000000000
"....Rizal","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",98.5000000000000
"....Rizal","08.1.1 - Fixed telephone equipment (D)",..
"....Rizal","08.1.1.0 - Fixed telephone equipment (D)",..
"....Rizal","08.1.2 - Mobile telephone equipment (D)",100.6000000000000
"....Rizal","08.1.2.0 - Mobile telephone equipment (D)",100.5842540661720
"....Rizal","08.1.3 - Information processing equipment (D)",101.5000000000000
"....Rizal","08.1.3.1 - Computers, laptops and tablets (D)",101.5333130140280
"....Rizal","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.7409886831450
"....Rizal","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.7000000000000
"....Rizal","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.6843372277998
"....Rizal","08.1.5 - Unrecorded recording media (SD)",105.3000000000000
"....Rizal","08.1.5.0 - Unrecorded recording media (SD)",105.2799956998470
"....Rizal","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.4000000000000
"....Rizal","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Rizal","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Rizal","08.3.2 - Mobile communication services (S)",100.5000000000000
"....Rizal","08.3.2.0 - Mobile communication services (S)",100.5276572813330
"....Rizal","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Rizal","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Rizal","08.3.5 - Repair and rental of information and communication equipment (S)",100.6000000000000
"....Rizal","08.3.5.0 - Repair and rental of information and communication equipment (S)",100.6445169606670
"....Rizal","09 - RECREATION, SPORT AND CULTURE",110.5000000000000
"....Rizal","09.1 - RECREATIONAL DURABLES",..
"....Rizal","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Rizal","09.1.1.1 - Cameras (D)",..
"....Rizal","09.2 - OTHER RECREATIONAL GOODS",109.4000000000000
"....Rizal","09.2.1 - Games, toys and hobbies (SD)",109.4000000000000
"....Rizal","09.2.1.2 - Other games, toys and hobbies (SD)",109.3553122176750
"....Rizal","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",108.9000000000000
"....Rizal","09.2.2.1 - Equipment for sport (SD)",108.8820437037390
"....Rizal","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Rizal","09.3 - GARDEN PRODUCTS AND PETS",121.3000000000000
"....Rizal","09.3.1 - Garden products, plants and flowers (ND)",133.7000000000000
"....Rizal","09.3.1.1 - Garden products (ND)",103.1024812026250
"....Rizal","09.3.1.2 - Plants, seeds and flowers (ND)",164.2095709783870
"....Rizal","09.3.2 - Pets and products for pets (ND)",108.8000000000000
"....Rizal","09.3.2.2 - Products for pets and other household animals (ND)",108.7803628456350
"....Rizal","09.4 - RECREATIONAL SERVICES",98.2000000000000
"....Rizal","09.4.6 - Recreational and sporting services (S)",103.8000000000000
"....Rizal","09.4.6.2 - Sporting services - practice (S)",103.8266349153880
"....Rizal","09.4.7 - Games of chance (S)",97.8000000000000
"....Rizal","09.4.7.0 - Games of chance (S)",97.7623339060607
"....Rizal","09.5 - CULTURAL GOODS",104.7000000000000
"....Rizal","09.5.1 - Musical instruments (D)",104.7000000000000
"....Rizal","09.5.1.0 - Musical instruments (D)",104.6684384497410
"....Rizal","09.6 - CULTURAL SERVICES",119.7000000000000
"....Rizal","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",132.2000000000000
"....Rizal","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",132.2033898305090
"....Rizal","09.6.3 - Photographic services (S)",..
"....Rizal","09.6.3.0 - Photographic services (S)",..
"....Rizal","09.6.9 - Other cultural services (S)",107.2000000000000
"....Rizal","09.6.9.0 - Other cultural services (S)",107.1975497702910
"....Rizal","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",111.3000000000000
"....Rizal","09.7.1 - Books (SD)",106.2000000000000
"....Rizal","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",102.3820870735320
"....Rizal","09.7.1.9 - Other books (SD) in printed or electronic copy",109.9201477556250
"....Rizal","09.7.2 - Newspapers and periodicals (ND)",101.2000000000000
"....Rizal","09.7.2.1 - Newspapers (ND)",101.6172846263400
"....Rizal","09.7.2.2 - Magazines and periodicals (ND)",100.7440275829480
"....Rizal","09.7.4 - Stationery and drawing materials (ND)",115.4000000000000
"....Rizal","09.7.4.0 - Stationery and drawing materials (ND)",115.3675222293750
"....Rizal","09.8 - PACKAGE HOLIDAYS (S)",..
"....Rizal","09.8.0 - Package holidays (S)",..
"....Rizal","09.8.0.0 - Package holidays (S)",..
"....Rizal","10 - EDUCATION SERVICES",106.0000000000000
"....Rizal","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",106.9000000000000
"....Rizal","10.1.0 - Early chilhood and primary education (S)",106.9000000000000
"....Rizal","10.1.0.1 - Early childhood education services (S)",106.4511723610870
"....Rizal","10.1.0.2 - Primary education (S)",107.0423492482480
"....Rizal","10.2 - SECONDARY EDUCATION  (S)",107.7000000000000
"....Rizal","10.2.0 - Secondary education (S)",107.7000000000000
"....Rizal","10.2.0.1 - Lower secondary general education services",107.6801482797000
"....Rizal","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Rizal","10.4 - TERTIARY EDUCATION (S)",103.9000000000000
"....Rizal","10.4.0 - Tertiary education (s)",103.9000000000000
"....Rizal","10.4.0.0 - Tertiary education (s)",103.8596561138840
"....Rizal","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",107.4000000000000
"....Rizal","10.5.0 - Education not defined by level (s)",107.4000000000000
"....Rizal","10.5.0.2 - Review classes for professional and licensure examination (S)",107.4400464038680
"....Rizal","10.5.0.9 - Other education not defined by level (S)",..
"....Rizal","11 - RESTAURANTS AND ACCOMMODATION SERVICES",116.7000000000000
"....Rizal","11.1 - FOOD AND BEVERAGE SERVING SERVICES",117.2000000000000
"....Rizal","11.1.1 - Restaurants, café and the like (S)",117.2000000000000
"....Rizal","11.1.1.1 - Restaurants, café and the like - with full service (S)",117.2416474669180
"....Rizal","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Rizal","11.2.0 - Accommodation services (S)",100.0000000000000
