"Geolocation","Commodity Description","2022 Dec" 
"....Rizal","02.1 - ALCOHOLIC BEVERAGES",138.4000000000000
"....Rizal","02.1.1 - Spirits and liquors (ND)",141.7000000000000
"....Rizal","02.1.1.0 - Spirits and liquors (ND)",141.7177635018080
"....Rizal","02.1.2 - Wine (ND)",139.6000000000000
"....Rizal","02.1.2.1 - Wine from grapes (ND)",139.5843210335980
"....Rizal","02.1.2.2 - Wine from other sources (ND)",..
"....Rizal","02.1.3 - Beer (ND)",134.8000000000000
"....Rizal","02.1.3.0 - Beer (ND)",134.7948859248110
"....Rizal","02.3 - TOBACCO",204.0000000000000
"....Rizal","02.3.0 - Tobacco (ND)",204.0000000000000
"....Rizal","02.3.0.1 - Cigarettes (ND)",203.9868100407910
"....Rizal","02.3.0.2 - Cigars (ND)",..
"....Rizal","02.3.0.9 - Other tobacco products (ND)",120.2489152545770
"....Rizal","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Rizal","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.900 - NON-FOOD",118.3000000000000
"....Rizal","03 - CLOTHING AND FOOTWEAR",111.7000000000000
"....Rizal","03.1 - CLOTHING",113.5000000000000
"....Rizal","03.1.1 - Clothing materials (SD)",105.1000000000000
"....Rizal","03.1.1.0 - Clothing materials (SD)",105.0639870167290
"....Rizal","03.1.2 - Garments (SD)",112.9000000000000
"....Rizal","03.1.2.1 - Garments for men or boys (SD)",116.6807069351180
"....Rizal","03.1.2.2 - Garments for women or girls (SD)",109.2011705547890
"....Rizal","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",106.8333453199210
"....Rizal","03.1.2.4 - School uniforms (SD)",115.1811544289850
"....Rizal","03.1.3 - Other articles of clothing and clothing accessories (SD)",121.2000000000000
"....Rizal","03.1.3.1 - Other articles of clothing (SD)",119.4168885364330
"....Rizal","03.1.3.2 - Clothing accessories (SD)",133.5802998087970
"....Rizal","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",139.6000000000000
"....Rizal","03.1.4.1 - Cleaning of clothing (S)",141.7066054279640
"....Rizal","03.1.4.2 - Repair, tailoring and hire of clothing (S)",129.8311699001680
"....Rizal","03.2 - FOOTWEAR",107.4000000000000
"....Rizal","03.2.1 - Shoes and other footwear (SD)",107.4000000000000
"....Rizal","03.2.1.1 - Footwear for men (SD)",104.8238641243530
"....Rizal","03.2.1.2 - Footwear for women (SD)",107.6812217056350
"....Rizal","03.2.1.3 - Footwear for infants and children (SD)",110.3210121334930
"....Rizal","03.2.2 - Cleaning, repair, and hire of footwear (S)",104.6000000000000
"....Rizal","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",104.6005390225980
"....Rizal","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",108.0000000000000
"....Rizal","04.1 - ACTUAL RENTALS FOR HOUSING",106.2000000000000
"....Rizal","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.2000000000000
"....Rizal","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.1843231656120
"....Rizal","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",121.3000000000000
"....Rizal","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",119.8000000000000
"....Rizal","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",119.8462852609490
"....Rizal","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",124.2000000000000
"....Rizal","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",124.1844715494360
"....Rizal","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",105.6000000000000
"....Rizal","04.4.1 - Water supply (ND)",105.6000000000000
"....Rizal","04.4.1.1 - Water supply through network systems (ND)",105.6384252049580
"....Rizal","04.5 - ELECTRICITY, GAS AND OTHER FUELS",111.1000000000000
"....Rizal","04.5.1 - Electricity (ND)",103.0000000000000
"....Rizal","04.5.1.0 - Electricity (ND)",103.0056612986660
"....Rizal","04.5.2 - Gas (ND)",139.2000000000000
"....Rizal","04.5.2.2 - Liquefied hydrocarbons (ND)",139.2357508028200
"....Rizal","04.5.3 - Liquid fuels (ND)",149.6000000000000
"....Rizal","04.5.3.0 - Liquid fuels (ND)",149.5706769781620
"....Rizal","04.5.4 - Solid fuels (ND)",127.5000000000000
"....Rizal","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Rizal","04.5.4.3 - Charcoal (ND)",127.4918896494840
"....Rizal","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",115.7000000000000
"....Rizal","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",113.5000000000000
"....Rizal","05.1.1 - Furniture, furnishings and loose carpets (D)",113.5000000000000
"....Rizal","05.1.1.1 - Household furniture (D)",114.1538635133760
"....Rizal","05.1.1.3 - Lighting equipment (D)",102.1514783719790
"....Rizal","05.1.1.4 - Furnishings, loose carpets and rugs (D)",112.4392283514520
"....Rizal","05.2 - HOUSEHOLD TEXTILES",107.8000000000000
"....Rizal","05.2.1 - Household textiles (SD)",107.8000000000000
"....Rizal","05.2.1.1 - Furnishing fabrics and curtains (SD)",107.3194608883110
"....Rizal","05.2.1.2 - Bed linen and bedding (SD)",107.4889247521220
"....Rizal","05.2.1.3 - Table linen and bathroom linen (SD)",119.7085132093730
"....Rizal","05.2.1.9 - Other household textiles (SD)",105.2569035594890
"....Rizal","05.3 - HOUSEHOLD APPLIANCES",113.2000000000000
"....Rizal","05.3.1 - Major household appliances, whether electric or not (D)",110.5000000000000
"....Rizal","05.3.1.1 - Major kitchen appliances (D)",114.3375798620740
"....Rizal","05.3.1.2 - Major laundry appliances (D)",106.7455054905380
"....Rizal","05.3.1.3 - Heaters, air conditioners (D)",105.4876286110650
"....Rizal","05.3.2 - Small household appliances (SD)",126.1000000000000
"....Rizal","05.3.2.1 - Small appliances for cooking and processing of food (SD)",127.3756017412600
"....Rizal","05.3.2.9 - Other small household appliances (SD)",125.6227118489720
"....Rizal","05.3.3 - Repair, installation and hire of household appliances (S)",109.0000000000000
"....Rizal","05.3.3.0 - Repair, installation and hire of household appliances (S)",109.0081160745750
"....Rizal","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",112.8000000000000
"....Rizal","05.4.0 - Glassware, tableware and household utensils (SD)",112.8000000000000
"....Rizal","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",112.0667530394130
"....Rizal","05.4.0.2 - Cutlery, flatware and silverware (SD)",111.9699898546960
"....Rizal","05.4.0.3 - Kitchen utensils and articles (SD)",114.7471458512060
"....Rizal","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",108.2000000000000
"....Rizal","05.5.1 - Motorized tools and equipment (D)",103.5000000000000
"....Rizal","05.5.1.0 - Motorized tools and equipment (D)",103.4903880052650
"....Rizal","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",108.4000000000000
"....Rizal","05.5.2.1 - Non-motorized tools (SD)",111.7644865350520
"....Rizal","05.5.2.2 - Miscellaneous accessories (SD)",106.2320448202520
"....Rizal","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",116.7000000000000
"....Rizal","05.6.1 - Non-durable household goods (ND)",121.1000000000000
"....Rizal","05.6.1.1 - Household cleaning and maintenance products (ND)",120.1881305965300
"....Rizal","05.6.1.9 - Other non-durable household goods (ND)",121.4196513945830
"....Rizal","05.6.2 - Domestic services and household services (S)",111.5000000000000
"....Rizal","05.6.2.1 - Domestic services by paid staff (S)",111.4700086019540
"....Rizal","06 - HEALTH",121.1000000000000
"....Rizal","06.1 - MEDICINES AND HEALTH PRODUCTS",115.9000000000000
"....Rizal","06.1.1 - Medicines (ND)",116.6000000000000
"....Rizal","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",116.6394566999450
"....Rizal","06.1.2 - Medical products (ND)",109.8000000000000
"....Rizal","06.1.2.1 - Medical diagnostic products (ND)",100.1750271621460
"....Rizal","06.1.2.2 - Prevention and protective devices (ND)",98.1191148494775
"....Rizal","06.1.2.3 - Treatment devices for personal use (ND)",131.1635609909860
"....Rizal","06.1.3 - Assistive products (D)",103.4000000000000
"....Rizal","06.1.3.1 - Assistive products for vision (D)",103.3775307355300
"....Rizal","06.2 - OUTPATIENT CARE SERVICES",144.0000000000000
"....Rizal","06.2.1 - Preventive care services (S)",105.1000000000000
"....Rizal","06.2.1.9 - Other preventive services (S)",105.1405847113330
"....Rizal","06.2.2 - Outpatient dental services (S)",222.9000000000000
"....Rizal","06.2.2.1 - Dental preventive services (S)",222.9265272665860
"....Rizal","06.2.3 - Other outpatient care services (S)",..
"....Rizal","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Rizal","06.3 - INPATIENT CARE SERVICES",115.6000000000000
"....Rizal","06.3.1 - Inpatient curative and rehabilitative services (S)",115.6000000000000
"....Rizal","06.3.1.0 - Inpatient curative and rehabilitative services (S)",115.5914398169500
"....Rizal","06.4 - OTHER HEALTH SERVICES",108.9000000000000
"....Rizal","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",108.9000000000000
"....Rizal","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",108.8873649979890
"....Rizal","07 - TRANSPORT",142.0000000000000
"....Rizal","07.1 - PURCHASE OF VEHICLES",113.5000000000000
"....Rizal","07.1.1 - Motor cars (D)",..
"....Rizal","07.1.1.1 - New motor cars (D)",..
"....Rizal","07.1.2 - Motorcycles (D)",104.6000000000000
"....Rizal","07.1.2.0 - Motorcycles (D)",104.5792422777380
"....Rizal","07.1.3 - Bicycles (D)",176.2000000000000
"....Rizal","07.1.3.0 - Bicycles (D)",176.1661831242100
"....Rizal","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",127.4000000000000
"....Rizal","07.2.1 - Parts and accessories for personal transport equipment (SD)",121.0000000000000
"....Rizal","07.2.1.1 - Tires (SD)",..
"....Rizal","07.2.1.2 - Parts for personal transport equipment (SD)",120.9893572362570
"....Rizal","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Rizal","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",132.0000000000000
"....Rizal","07.2.2.1 - Diesel (ND)",156.8336575875480
"....Rizal","07.2.2.2 - Gasoline (ND)",120.4383378728640
"....Rizal","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Rizal","07.2.2.4 - Lubricants (ND)",106.8684452217560
"....Rizal","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.2000000000000
"....Rizal","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.2386478961200
"....Rizal","07.2.4 - Other services in respect of personal transport equipment (S)",106.8000000000000
"....Rizal","07.2.4.2 - Toll facilities (S)",106.7961165048540
"....Rizal","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Rizal","07.3 - PASSENGER TRANSPORT SERVICES",160.8000000000000
"....Rizal","07.3.1 - Passenger transport by railway (S)",..
"....Rizal","07.3.1.1 - Passenger transport by train (S)",..
"....Rizal","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Rizal","07.3.2 - Passenger transport by road (S)",161.0000000000000
"....Rizal","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Rizal","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",108.4651115813170
"....Rizal","07.3.2.9 - Other passenger transport by road (S)",163.1743401601200
"....Rizal","07.3.3 - Passenger transport by air (S)",131.2000000000000
"....Rizal","07.3.3.1 - Passenger transport by air, domestic (S)",131.2087220882690
"....Rizal","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Rizal","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Rizal","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Rizal","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Rizal","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Rizal","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Rizal","08 - INFORMATION AND COMMUNICATION",101.0000000000000
"....Rizal","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",98.7000000000000
"....Rizal","08.1.1 - Fixed telephone equipment (D)",..
"....Rizal","08.1.1.0 - Fixed telephone equipment (D)",..
"....Rizal","08.1.2 - Mobile telephone equipment (D)",100.9000000000000
"....Rizal","08.1.2.0 - Mobile telephone equipment (D)",100.9009504575830
"....Rizal","08.1.3 - Information processing equipment (D)",103.0000000000000
"....Rizal","08.1.3.1 - Computers, laptops and tablets (D)",103.0141888181240
"....Rizal","08.1.3.2 - Peripheral equipment and its consumable components (D)",105.1371913564410
"....Rizal","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.6000000000000
"....Rizal","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.5933944202565
"....Rizal","08.1.5 - Unrecorded recording media (SD)",105.3000000000000
"....Rizal","08.1.5.0 - Unrecorded recording media (SD)",105.2799956998470
"....Rizal","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.1000000000000
"....Rizal","08.3.1 - Fixed communication services (S)",118.6000000000000
"....Rizal","08.3.1.0 - Fixed communication services (S)",118.6179162623140
"....Rizal","08.3.2 - Mobile communication services (S)",100.7000000000000
"....Rizal","08.3.2.0 - Mobile communication services (S)",100.7377466584100
"....Rizal","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Rizal","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Rizal","08.3.5 - Repair and rental of information and communication equipment (S)",125.8000000000000
"....Rizal","08.3.5.0 - Repair and rental of information and communication equipment (S)",125.8073881385650
"....Rizal","09 - RECREATION, SPORT AND CULTURE",113.2000000000000
"....Rizal","09.1 - RECREATIONAL DURABLES",..
"....Rizal","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Rizal","09.1.1.1 - Cameras (D)",..
"....Rizal","09.2 - OTHER RECREATIONAL GOODS",110.7000000000000
"....Rizal","09.2.1 - Games, toys and hobbies (SD)",110.7000000000000
"....Rizal","09.2.1.2 - Other games, toys and hobbies (SD)",110.7372143681750
"....Rizal","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",111.3000000000000
"....Rizal","09.2.2.1 - Equipment for sport (SD)",111.3021430852520
"....Rizal","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Rizal","09.3 - GARDEN PRODUCTS AND PETS",122.2000000000000
"....Rizal","09.3.1 - Garden products, plants and flowers (ND)",135.4000000000000
"....Rizal","09.3.1.1 - Garden products (ND)",103.1024812026250
"....Rizal","09.3.1.2 - Plants, seeds and flowers (ND)",167.6665541947250
"....Rizal","09.3.2 - Pets and products for pets (ND)",109.0000000000000
"....Rizal","09.3.2.2 - Products for pets and other household animals (ND)",108.9733820559910
"....Rizal","09.4 - RECREATIONAL SERVICES",98.7000000000000
"....Rizal","09.4.6 - Recreational and sporting services (S)",110.6000000000000
"....Rizal","09.4.6.2 - Sporting services - practice (S)",110.6093447378040
"....Rizal","09.4.7 - Games of chance (S)",97.8000000000000
"....Rizal","09.4.7.0 - Games of chance (S)",97.7623339060607
"....Rizal","09.5 - CULTURAL GOODS",104.7000000000000
"....Rizal","09.5.1 - Musical instruments (D)",104.7000000000000
"....Rizal","09.5.1.0 - Musical instruments (D)",104.6684384497410
"....Rizal","09.6 - CULTURAL SERVICES",140.8000000000000
"....Rizal","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",174.4000000000000
"....Rizal","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",174.4067796610170
"....Rizal","09.6.3 - Photographic services (S)",..
"....Rizal","09.6.3.0 - Photographic services (S)",..
"....Rizal","09.6.9 - Other cultural services (S)",107.2000000000000
"....Rizal","09.6.9.0 - Other cultural services (S)",107.1975497702910
"....Rizal","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",114.6000000000000
"....Rizal","09.7.1 - Books (SD)",107.4000000000000
"....Rizal","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",102.8110712720980
"....Rizal","09.7.1.9 - Other books (SD) in printed or electronic copy",112.0257814279170
"....Rizal","09.7.2 - Newspapers and periodicals (ND)",102.4000000000000
"....Rizal","09.7.2.1 - Newspapers (ND)",103.6037119388850
"....Rizal","09.7.2.2 - Magazines and periodicals (ND)",101.1386431101060
"....Rizal","09.7.4 - Stationery and drawing materials (ND)",120.5000000000000
"....Rizal","09.7.4.0 - Stationery and drawing materials (ND)",120.5210880390630
"....Rizal","09.8 - PACKAGE HOLIDAYS (S)",..
"....Rizal","09.8.0 - Package holidays (S)",..
"....Rizal","09.8.0.0 - Package holidays (S)",..
"....Rizal","10 - EDUCATION SERVICES",107.1000000000000
"....Rizal","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",110.1000000000000
"....Rizal","10.1.0 - Early chilhood and primary education (S)",110.1000000000000
"....Rizal","10.1.0.1 - Early childhood education services (S)",109.1848980105030
"....Rizal","10.1.0.2 - Primary education (S)",110.4136263239810
"....Rizal","10.2 - SECONDARY EDUCATION  (S)",107.7000000000000
"....Rizal","10.2.0 - Secondary education (S)",107.7000000000000
"....Rizal","10.2.0.1 - Lower secondary general education services",107.6801482797000
"....Rizal","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Rizal","10.4 - TERTIARY EDUCATION (S)",103.9000000000000
"....Rizal","10.4.0 - Tertiary education (s)",103.9000000000000
"....Rizal","10.4.0.0 - Tertiary education (s)",103.8596561138840
"....Rizal","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",107.4000000000000
"....Rizal","10.5.0 - Education not defined by level (s)",107.4000000000000
"....Rizal","10.5.0.2 - Review classes for professional and licensure examination (S)",107.4400464038680
"....Rizal","10.5.0.9 - Other education not defined by level (S)",..
"....Rizal","11 - RESTAURANTS AND ACCOMMODATION SERVICES",126.0000000000000
"....Rizal","11.1 - FOOD AND BEVERAGE SERVING SERVICES",126.6000000000000
"....Rizal","11.1.1 - Restaurants, café and the like (S)",126.6000000000000
"....Rizal","11.1.1.1 - Restaurants, café and the like - with full service (S)",126.5837793805740
"....Rizal","11.2 - ACCOMMODATION SERVICES",103.5000000000000
"....Rizal","11.2.0 - Accommodation services (S)",103.5000000000000
"....Rizal","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",103.4739020011750
"....Rizal","12 - FINANCIAL SERVICES",146.0000000000000
"....Rizal","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Rizal","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Rizal","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Rizal","12.2.9 - Other financial services (S)",..
"....Rizal","12.2.9.1 - Remittances fees (S)",..
"....Rizal","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",114.6000000000000
"....Rizal","13.1 - PERSONAL CARE",115.5000000000000
"....Rizal","13.1.1 - Electric appliances for personal care (SD)",..
"....Rizal","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Rizal","13.1.2 - Other appliances, articles and products for personal care (ND)",113.5000000000000
"....Rizal","13.1.2.0 - Other appliances, articles and products for personal care (ND)",113.4806007830460
"....Rizal","13.1.3 - Hairdressing salons and personal grooming establishments (S)",128.0000000000000
"....Rizal","13.1.3.1 - Hairdressing (S)",122.3782150286370
"....Rizal","13.1.3.2 - Personal grooming treatments (S)",133.7128360250180
"....Rizal","13.2 - OTHER PERSONAL EFFECTS",107.7000000000000
"....Rizal","13.2.1 - Jewellery and watches (D)",102.0000000000000
"....Rizal","13.2.1.1 - Jewellery and watches (D)",104.2127014873040
"....Rizal","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",97.6000000000000
"....Rizal","13.2.9 - Other personal effects n.e.c. (SD)",109.2000000000000
"....Rizal","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",109.2201481598160
"....Rizal","13.9 - OTHER SERVICES",102.3000000000000
"....Rizal","13.9.0 - Other services (S)",102.3000000000000
"....Rizal","13.9.0.9 - Other services n.e.c. (S)",102.2734630128630
"....City of Lucena (Capital)","0 - ALL ITEMS",116.9000000000000
"....City of Lucena (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",118.7000000000000
"....City of Lucena (Capital)","01.1 - FOOD",120.1000000000000
"....City of Lucena (Capital)","01.1.1 - Cereals and cereal products (ND)",100.6000000000000
"....City of Lucena (Capital)","01.1.1.1 - Cereals (ND)",94.4947925493504
"....City of Lucena (Capital)","01.1.1.12 - Rice",94.2576907764695
"....City of Lucena (Capital)","01.1.1.16 - Corn",133.8650404283740
"....City of Lucena (Capital)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",116.8753476586140
"....City of Lucena (Capital)","01.1.1.2 - Flour of cereals (ND)",116.9054575084120
"....City of Lucena (Capital)","01.1.1.3 - Bread and bakery products (ND)",115.4336521268840
"....City of Lucena (Capital)","01.1.1.4 - Breakfast cereals (ND)",116.7693636625400
"....City of Lucena (Capital)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",123.9541744985330
"....City of Lucena (Capital)","01.1.1.9 - Other cereal and grain mill products (ND)",114.3833825813020
"....City of Lucena (Capital)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",130.7000000000000
"....City of Lucena (Capital)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",135.8916481927150
"....City of Lucena (Capital)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....City of Lucena (Capital)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",127.0086156892140
"....City of Lucena (Capital)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",109.8807723075330
"....City of Lucena (Capital)","01.1.3 - Fish and other seafood (ND)",123.0000000000000
"....City of Lucena (Capital)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",123.1574562672580
"....City of Lucena (Capital)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",128.6540666151020
"....City of Lucena (Capital)","01.1.3.3 - Fish preparations (ND)",118.9076059529920
"....City of Lucena (Capital)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",121.8540077990690
"....City of Lucena (Capital)","01.1.3.6 - Other seafood preparations (ND)",112.2754491017960
"....City of Lucena (Capital)","01.1.4 - Milk, other dairy products and eggs (ND)",111.2000000000000
"....City of Lucena (Capital)","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Lucena (Capital)","01.1.4.3 - Other milk and cream (ND)",109.4143462919830
"....City of Lucena (Capital)","01.1.4.4 - Non-animal milk (ND)",..
"....City of Lucena (Capital)","01.1.4.5 - Cheese (ND)",116.9377032774580
"....City of Lucena (Capital)","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Lucena (Capital)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....City of Lucena (Capital)","01.1.4.8 - Eggs (ND)",112.1090462520380
"....City of Lucena (Capital)","01.1.5 - Oils and fats (ND)",146.6000000000000
"....City of Lucena (Capital)","01.1.5.1 - Vegetable oils (ND)",151.6949973404790
"....City of Lucena (Capital)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",128.2076222477670
"....City of Lucena (Capital)","01.1.5.3 - Margarine and similar preparations (ND)",112.7667140825040
"....City of Lucena (Capital)","01.1.5.9 - Other animal oils and fats (ND)",..
"....City of Lucena (Capital)","01.1.6 - Fruits and nuts (ND)",115.0000000000000
"....City of Lucena (Capital)","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",113.8874056148270
"....City of Lucena (Capital)","01.1.6.2 - Citrus fruits, fresh (ND)",133.3333333333330
"....City of Lucena (Capital)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",85.0746268656716
"....City of Lucena (Capital)","01.1.6.5 - Other fruits, fresh (ND)",121.4421252371920
"....City of Lucena (Capital)","01.1.6.7 - Fruit, dried and dehydrated (ND)",101.9832402234640
"....City of Lucena (Capital)","01.1.6.8 - Nuts, in shell or shelled (ND)",117.3462159235200
"....City of Lucena (Capital)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",126.1857586850400
"....City of Lucena (Capital)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",161.4000000000000
"....City of Lucena (Capital)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",117.1027158742770
"....City of Lucena (Capital)","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",139.7177997000700
"....City of Lucena (Capital)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",187.2017737025990
"....City of Lucena (Capital)","01.1.7.4 - Other vegetables, fresh or chilled (ND)",267.5894817147480
"....City of Lucena (Capital)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",180.5070964193530
"....City of Lucena (Capital)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",125.2222803660620
"....City of Lucena (Capital)","01.1.8 - Sugar, confectionery and desserts (ND)",139.1000000000000
"....City of Lucena (Capital)","01.1.8.1 - Cane and beet sugar (ND)",187.3580009777680
"....City of Lucena (Capital)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....City of Lucena (Capital)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",109.1077991841350
"....City of Lucena (Capital)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",105.3358904663060
"....City of Lucena (Capital)","01.1.8.6 - Ice, ice cream and sorbet (ND)",107.9062351877980
"....City of Lucena (Capital)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",106.9404405085960
"....City of Lucena (Capital)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",122.6000000000000
"....City of Lucena (Capital)","01.1.9.2 - Baby food (ND)",105.0387223260020
"....City of Lucena (Capital)","01.1.9.3 - Salt, condiments and sauces (ND)",132.1919931458640
"....City of Lucena (Capital)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",126.1550938164840
"....City of Lucena (Capital)","01.1.9.9 - Other food products n.e.c. (ND)",108.6470876578360
"....City of Lucena (Capital)","01.2 - NON-ALCOHOLIC BEVERAGES",104.5000000000000
"....City of Lucena (Capital)","01.2.1 - Fruit and vegetable juices (ND)",122.0000000000000
"....City of Lucena (Capital)","01.2.1.0 - Fruit and vegetable juices (ND)",122.0187461217660
"....City of Lucena (Capital)","01.2.2 - Coffee and coffee substitutes (ND)",97.0000000000000
"....City of Lucena (Capital)","01.2.2.0 - Coffee and coffee substitutes (ND)",96.9817645161147
"....City of Lucena (Capital)","01.2.3 - Tea, maté and other plant products for infusion (ND)",110.2000000000000
"....City of Lucena (Capital)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",110.1709819247680
"....City of Lucena (Capital)","01.2.4 - Cocoa drinks (ND)",118.7000000000000
"....City of Lucena (Capital)","01.2.4.0 - Cocoa drinks (ND)",118.7012322375980
"....City of Lucena (Capital)","01.2.5 - Water (ND)",102.1000000000000
"....City of Lucena (Capital)","01.2.5.0 - Water (ND)",102.0502092050210
"....City of Lucena (Capital)","01.2.6 - Soft drinks (ND)",111.7000000000000
"....City of Lucena (Capital)","01.2.6.0 - Soft drinks (ND)",111.7391987674360
"....City of Lucena (Capital)","01.2.9 - Other non-alcoholic beverages (ND)",..
"....City of Lucena (Capital)","01.2.9.0 - Other non-alcoholic beverages (ND)",..
