"Geolocation","Commodity Description","2023 Jan" 
"....Pampanga","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",167.6000000000000
"....Pampanga","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",183.0084213636140
"....Pampanga","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",105.4416566796360
"....Pampanga","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",154.0138034298730
"....Pampanga","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",136.6768451799700
"....Pampanga","01.1.8 - Sugar, confectionery and desserts (ND)",127.5000000000000
"....Pampanga","01.1.8.1 - Cane and beet sugar (ND)",156.4069652996570
"....Pampanga","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",105.9953117074370
"....Pampanga","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",134.1644073007800
"....Pampanga","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",126.8027021903660
"....Pampanga","01.1.8.6 - Ice, ice cream and sorbet (ND)",113.7834432612750
"....Pampanga","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",126.6788600890060
"....Pampanga","01.1.9 - Ready-made food and other food products n.e.c. (ND)",131.8000000000000
"....Pampanga","01.1.9.2 - Baby food (ND)",128.5162726520030
"....Pampanga","01.1.9.3 - Salt, condiments and sauces (ND)",135.1425314096400
"....Pampanga","01.1.9.4 - Spices, culinary herbs and seeds (ND)",125.5424137648000
"....Pampanga","01.1.9.9 - Other food products n.e.c. (ND)",138.1323406491770
"....Pampanga","01.2 - NON-ALCOHOLIC BEVERAGES",116.7000000000000
"....Pampanga","01.2.1 - Fruit and vegetable juices (ND)",120.1000000000000
"....Pampanga","01.2.1.0 - Fruit and vegetable juices (ND)",120.1394905092860
"....Pampanga","01.2.2 - Coffee and coffee substitutes (ND)",116.1000000000000
"....Pampanga","01.2.2.0 - Coffee and coffee substitutes (ND)",116.0824098989280
"....Pampanga","01.2.3 - Tea, maté and other plant products for infusion (ND)",128.4000000000000
"....Pampanga","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",128.3577575508820
"....Pampanga","01.2.4 - Cocoa drinks (ND)",126.7000000000000
"....Pampanga","01.2.4.0 - Cocoa drinks (ND)",126.6739379151890
"....Pampanga","01.2.5 - Water (ND)",113.5000000000000
"....Pampanga","01.2.5.0 - Water (ND)",113.4691609676680
"....Pampanga","01.2.6 - Soft drinks (ND)",106.0000000000000
"....Pampanga","01.2.6.0 - Soft drinks (ND)",105.9912316953780
"....Pampanga","01.2.9 - Other non-alcoholic beverages (ND)",125.1000000000000
"....Pampanga","01.2.9.0 - Other non-alcoholic beverages (ND)",125.0651011817930
"....Pampanga","02 - ALCOHOLIC BEVERAGES AND TOBACCO",178.4000000000000
"....Pampanga","02.1 - ALCOHOLIC BEVERAGES",132.4000000000000
"....Pampanga","02.1.1 - Spirits and liquors (ND)",130.3000000000000
"....Pampanga","02.1.1.0 - Spirits and liquors (ND)",130.3147374596550
"....Pampanga","02.1.2 - Wine (ND)",120.2000000000000
"....Pampanga","02.1.2.1 - Wine from grapes (ND)",120.2441333634420
"....Pampanga","02.1.2.2 - Wine from other sources (ND)",..
"....Pampanga","02.1.3 - Beer (ND)",134.2000000000000
"....Pampanga","02.1.3.0 - Beer (ND)",134.1993056371780
"....Pampanga","02.3 - TOBACCO",197.9000000000000
"....Pampanga","02.3.0 - Tobacco (ND)",197.9000000000000
"....Pampanga","02.3.0.1 - Cigarettes (ND)",197.8712287430360
"....Pampanga","02.3.0.2 - Cigars (ND)",..
"....Pampanga","02.3.0.9 - Other tobacco products (ND)",155.4325343715780
"....Pampanga","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Pampanga","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Pampanga","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Pampanga","02.900 - NON-FOOD",117.1000000000000
"....Pampanga","03 - CLOTHING AND FOOTWEAR",112.8000000000000
"....Pampanga","03.1 - CLOTHING",114.8000000000000
"....Pampanga","03.1.1 - Clothing materials (SD)",..
"....Pampanga","03.1.1.0 - Clothing materials (SD)",..
"....Pampanga","03.1.2 - Garments (SD)",114.8000000000000
"....Pampanga","03.1.2.1 - Garments for men or boys (SD)",112.9355217539700
"....Pampanga","03.1.2.2 - Garments for women or girls (SD)",116.3029192927490
"....Pampanga","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",128.2751500629070
"....Pampanga","03.1.2.4 - School uniforms (SD)",..
"....Pampanga","03.1.3 - Other articles of clothing and clothing accessories (SD)",130.3000000000000
"....Pampanga","03.1.3.1 - Other articles of clothing (SD)",..
"....Pampanga","03.1.3.2 - Clothing accessories (SD)",130.3210196783110
"....Pampanga","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",107.9000000000000
"....Pampanga","03.1.4.1 - Cleaning of clothing (S)",..
"....Pampanga","03.1.4.2 - Repair, tailoring and hire of clothing (S)",107.8567723518740
"....Pampanga","03.2 - FOOTWEAR",109.0000000000000
"....Pampanga","03.2.1 - Shoes and other footwear (SD)",109.0000000000000
"....Pampanga","03.2.1.1 - Footwear for men (SD)",109.3773138876220
"....Pampanga","03.2.1.2 - Footwear for women (SD)",104.0691497844280
"....Pampanga","03.2.1.3 - Footwear for infants and children (SD)",113.2988750259240
"....Pampanga","03.2.2 - Cleaning, repair, and hire of footwear (S)",113.0000000000000
"....Pampanga","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",112.9572246296030
"....Pampanga","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",115.7000000000000
"....Pampanga","04.1 - ACTUAL RENTALS FOR HOUSING",112.9000000000000
"....Pampanga","04.1.1 - Actual rentals paid by tenants for main residence (S)",112.9000000000000
"....Pampanga","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",112.8680237619580
"....Pampanga","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",131.9000000000000
"....Pampanga","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",133.5000000000000
"....Pampanga","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",133.4823230572010
"....Pampanga","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",110.5000000000000
"....Pampanga","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",110.4676416419250
"....Pampanga","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",133.6000000000000
"....Pampanga","04.4.1 - Water supply (ND)",133.6000000000000
"....Pampanga","04.4.1.1 - Water supply through network systems (ND)",133.5816359521500
"....Pampanga","04.5 - ELECTRICITY, GAS AND OTHER FUELS",132.6000000000000
"....Pampanga","04.5.3 - Liquid fuels (ND)",152.9000000000000
"....Pampanga","04.5.3.0 - Liquid fuels (ND)",152.8596914681500
"....Pampanga","04.5.4 - Solid fuels (ND)",131.6000000000000
"....Pampanga","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",128.5761577785420
"....Pampanga","04.5.4.3 - Charcoal (ND)",142.9983758209170
"....Pampanga","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",114.9000000000000
"....Pampanga","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",103.6000000000000
"....Pampanga","05.1.1 - Furniture, furnishings and loose carpets (D)",103.6000000000000
"....Pampanga","05.1.1.1 - Household furniture (D)",103.7449103971860
"....Pampanga","05.1.1.3 - Lighting equipment (D)",102.6110487955780
"....Pampanga","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Pampanga","05.2 - HOUSEHOLD TEXTILES",104.8000000000000
"....Pampanga","05.2.1 - Household textiles (SD)",104.8000000000000
"....Pampanga","05.2.1.1 - Furnishing fabrics and curtains (SD)",98.2905982905983
"....Pampanga","05.2.1.2 - Bed linen and bedding (SD)",107.1377040528620
"....Pampanga","05.2.1.3 - Table linen and bathroom linen (SD)",105.9398094243420
"....Pampanga","05.2.1.9 - Other household textiles (SD)",105.3130430203780
"....Pampanga","05.3 - HOUSEHOLD APPLIANCES",112.8000000000000
"....Pampanga","05.3.1 - Major household appliances, whether electric or not (D)",106.8000000000000
"....Pampanga","05.3.1.1 - Major kitchen appliances (D)",110.9653148695510
"....Pampanga","05.3.1.2 - Major laundry appliances (D)",104.6840731190980
"....Pampanga","05.3.1.3 - Heaters, air conditioners (D)",104.1545104251260
"....Pampanga","05.3.2 - Small household appliances (SD)",135.0000000000000
"....Pampanga","05.3.2.1 - Small appliances for cooking and processing of food (SD)",135.9211937969380
"....Pampanga","05.3.2.9 - Other small household appliances (SD)",134.6226055851050
"....Pampanga","05.3.3 - Repair, installation and hire of household appliances (S)",102.4000000000000
"....Pampanga","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.4016892638810
"....Pampanga","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",118.6000000000000
"....Pampanga","05.4.0 - Glassware, tableware and household utensils (SD)",118.6000000000000
"....Pampanga","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",120.8716447259270
"....Pampanga","05.4.0.2 - Cutlery, flatware and silverware (SD)",127.5054789640080
"....Pampanga","05.4.0.3 - Kitchen utensils and articles (SD)",109.5256500495550
"....Pampanga","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",115.4000000000000
"....Pampanga","05.5.1 - Motorized tools and equipment (D)",..
"....Pampanga","05.5.1.0 - Motorized tools and equipment (D)",..
"....Pampanga","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",115.4000000000000
"....Pampanga","05.5.2.1 - Non-motorized tools (SD)",125.6526687210390
"....Pampanga","05.5.2.2 - Miscellaneous accessories (SD)",108.5834495161280
"....Pampanga","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",117.6000000000000
"....Pampanga","05.6.1 - Non-durable household goods (ND)",119.9000000000000
"....Pampanga","05.6.1.1 - Household cleaning and maintenance products (ND)",118.7556696928740
"....Pampanga","05.6.1.9 - Other non-durable household goods (ND)",120.2773354697410
"....Pampanga","05.6.2 - Domestic services and household services (S)",108.9000000000000
"....Pampanga","05.6.2.1 - Domestic services by paid staff (S)",108.9492258169230
"....Pampanga","06 - HEALTH",122.3000000000000
"....Pampanga","06.1 - MEDICINES AND HEALTH PRODUCTS",117.7000000000000
"....Pampanga","06.1.1 - Medicines (ND)",117.9000000000000
"....Pampanga","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",117.9368526372680
"....Pampanga","06.1.2 - Medical products (ND)",121.9000000000000
"....Pampanga","06.1.2.1 - Medical diagnostic products (ND)",164.5896945700330
"....Pampanga","06.1.2.2 - Prevention and protective devices (ND)",81.0400000000000
"....Pampanga","06.1.2.3 - Treatment devices for personal use (ND)",119.9402151353170
"....Pampanga","06.1.3 - Assistive products (D)",109.7000000000000
"....Pampanga","06.1.3.1 - Assistive products for vision (D)",109.7382383610380
"....Pampanga","06.2 - OUTPATIENT CARE SERVICES",121.4000000000000
"....Pampanga","06.2.1 - Preventive care services (S)",118.1000000000000
"....Pampanga","06.2.1.9 - Other preventive services (S)",118.1151742816350
"....Pampanga","06.2.2 - Outpatient dental services (S)",138.1000000000000
"....Pampanga","06.2.2.1 - Dental preventive services (S)",138.0751343527930
"....Pampanga","06.2.3 - Other outpatient care services (S)",..
"....Pampanga","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Pampanga","06.3 - INPATIENT CARE SERVICES",150.8000000000000
"....Pampanga","06.3.1 - Inpatient curative and rehabilitative services (S)",150.8000000000000
"....Pampanga","06.3.1.0 - Inpatient curative and rehabilitative services (S)",150.8460904759060
"....Pampanga","06.4 - OTHER HEALTH SERVICES",115.8000000000000
"....Pampanga","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",115.8000000000000
"....Pampanga","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",115.7836358448440
"....Pampanga","07 - TRANSPORT",129.1000000000000
"....Pampanga","07.1 - PURCHASE OF VEHICLES",106.6000000000000
"....Pampanga","07.1.1 - Motor cars (D)",105.6000000000000
"....Pampanga","07.1.1.1 - New motor cars (D)",105.5610490894830
"....Pampanga","07.1.2 - Motorcycles (D)",106.6000000000000
"....Pampanga","07.1.2.0 - Motorcycles (D)",106.5841186481610
"....Pampanga","07.1.3 - Bicycles (D)",109.2000000000000
"....Pampanga","07.1.3.0 - Bicycles (D)",109.1714535250140
"....Pampanga","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",103.5000000000000
"....Pampanga","07.2.1 - Parts and accessories for personal transport equipment (SD)",105.1000000000000
"....Pampanga","07.2.1.1 - Tires (SD)",..
"....Pampanga","07.2.1.2 - Parts for personal transport equipment (SD)",105.1143930771990
"....Pampanga","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Pampanga","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",101.4000000000000
"....Pampanga","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Pampanga","07.2.2.4 - Lubricants (ND)",101.4057540838910
"....Pampanga","07.2.3 - Maintenance and repair of personal transport equipment (S)",102.0000000000000
"....Pampanga","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.9913330314830
"....Pampanga","07.2.4 - Other services in respect of personal transport equipment (S)",108.0000000000000
"....Pampanga","07.2.4.2 - Toll facilities (S)",107.9576999339060
"....Pampanga","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Pampanga","07.3 - PASSENGER TRANSPORT SERVICES",133.8000000000000
"....Pampanga","07.3.1 - Passenger transport by railway (S)",..
"....Pampanga","07.3.1.1 - Passenger transport by train (S)",..
"....Pampanga","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Pampanga","07.3.2 - Passenger transport by road (S)",134.5000000000000
"....Pampanga","07.3.2.1 - Passenger transport by bus and coach (S)",103.3948030176030
"....Pampanga","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Pampanga","07.3.2.9 - Other passenger transport by road (S)",135.5996210198380
"....Pampanga","07.3.3 - Passenger transport by air (S)",131.4000000000000
"....Pampanga","07.3.3.1 - Passenger transport by air, domestic (S)",131.3554879966450
"....Pampanga","07.3.4 - Passenger transport by sea and inland waterway (S)",74.6000000000000
"....Pampanga","07.3.4.0 - Passenger transport by sea and inland waterway (S)",74.5876468280577
"....Pampanga","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Pampanga","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Pampanga","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Pampanga","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Pampanga","08 - INFORMATION AND COMMUNICATION",101.9000000000000
"....Pampanga","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.4000000000000
"....Pampanga","08.1.1 - Fixed telephone equipment (D)",..
"....Pampanga","08.1.1.0 - Fixed telephone equipment (D)",..
"....Pampanga","08.1.2 - Mobile telephone equipment (D)",99.4000000000000
"....Pampanga","08.1.2.0 - Mobile telephone equipment (D)",99.4346896552022
"....Pampanga","08.1.3 - Information processing equipment (D)",103.2000000000000
"....Pampanga","08.1.3.1 - Computers, laptops and tablets (D)",102.0984504567060
"....Pampanga","08.1.3.2 - Peripheral equipment and its consumable components (D)",106.7031310249270
"....Pampanga","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.6000000000000
"....Pampanga","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.6142607696830
"....Pampanga","08.1.5 - Unrecorded recording media (SD)",100.4000000000000
"....Pampanga","08.1.5.0 - Unrecorded recording media (SD)",100.4055549289980
"....Pampanga","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.5000000000000
"....Pampanga","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Pampanga","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Pampanga","08.3.2 - Mobile communication services (S)",102.2000000000000
"....Pampanga","08.3.2.0 - Mobile communication services (S)",102.2246302362680
"....Pampanga","08.3.3 - Internet access provision services and net storage services (S)",103.8000000000000
"....Pampanga","08.3.3.0 - Internet access provision services and net storage services (S)",103.8417807303540
"....Pampanga","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Pampanga","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Pampanga","09 - RECREATION, SPORT AND CULTURE",110.6000000000000
"....Pampanga","09.1 - RECREATIONAL DURABLES",..
"....Pampanga","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Pampanga","09.1.1.1 - Cameras (D)",..
"....Pampanga","09.2 - OTHER RECREATIONAL GOODS",102.9000000000000
"....Pampanga","09.2.1 - Games, toys and hobbies (SD)",102.9000000000000
"....Pampanga","09.2.1.2 - Other games, toys and hobbies (SD)",102.9010449746530
"....Pampanga","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Pampanga","09.2.2.1 - Equipment for sport (SD)",..
"....Pampanga","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Pampanga","09.3 - GARDEN PRODUCTS AND PETS",117.1000000000000
"....Pampanga","09.3.1 - Garden products, plants and flowers (ND)",119.8000000000000
"....Pampanga","09.3.1.1 - Garden products (ND)",137.0618575805940
"....Pampanga","09.3.1.2 - Plants, seeds and flowers (ND)",102.5271474050590
"....Pampanga","09.3.2 - Pets and products for pets (ND)",108.5000000000000
"....Pampanga","09.3.2.2 - Products for pets and other household animals (ND)",108.5230996798090
"....Pampanga","09.4 - RECREATIONAL SERVICES",92.7000000000000
"....Pampanga","09.4.6 - Recreational and sporting services (S)",118.3000000000000
"....Pampanga","09.4.6.2 - Sporting services - practice (S)",118.2862987336580
"....Pampanga","09.4.7 - Games of chance (S)",92.3000000000000
"....Pampanga","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Pampanga","09.5 - CULTURAL GOODS",100.0000000000000
"....Pampanga","09.5.1 - Musical instruments (D)",100.0000000000000
"....Pampanga","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Pampanga","09.6 - CULTURAL SERVICES",105.8000000000000
"....Pampanga","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",111.6000000000000
"....Pampanga","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",111.6071428571430
"....Pampanga","09.6.3 - Photographic services (S)",..
"....Pampanga","09.6.3.0 - Photographic services (S)",..
"....Pampanga","09.6.9 - Other cultural services (S)",100.0000000000000
"....Pampanga","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Pampanga","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",126.6000000000000
"....Pampanga","09.7.1 - Books (SD)",104.6000000000000
"....Pampanga","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",104.0005292737800
"....Pampanga","09.7.1.9 - Other books (SD) in printed or electronic copy",105.2985744193000
"....Pampanga","09.7.2 - Newspapers and periodicals (ND)",107.6000000000000
"....Pampanga","09.7.2.1 - Newspapers (ND)",115.2228177144210
"....Pampanga","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Pampanga","09.7.4 - Stationery and drawing materials (ND)",136.0000000000000
"....Pampanga","09.7.4.0 - Stationery and drawing materials (ND)",136.0442095126080
"....Pampanga","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Pampanga","09.8.0 - Package holidays (S)",100.0000000000000
"....Pampanga","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Pampanga","10 - EDUCATION SERVICES",115.6000000000000
"....Pampanga","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",119.8000000000000
"....Pampanga","10.1.0 - Early chilhood and primary education (S)",119.8000000000000
"....Pampanga","10.1.0.1 - Early childhood education services (S)",113.8230556893400
"....Pampanga","10.1.0.2 - Primary education (S)",120.4223505368720
"....Pampanga","10.2 - SECONDARY EDUCATION  (S)",117.5000000000000
"....Pampanga","10.2.0 - Secondary education (S)",117.5000000000000
"....Pampanga","10.2.0.1 - Lower secondary general education services",121.2213054578140
"....Pampanga","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",113.6853458110760
"....Pampanga","10.4 - TERTIARY EDUCATION (S)",109.7000000000000
"....Pampanga","10.4.0 - Tertiary education (s)",109.7000000000000
"....Pampanga","10.4.0.0 - Tertiary education (s)",109.7137268656510
"....Pampanga","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",106.0000000000000
"....Pampanga","10.5.0 - Education not defined by level (s)",106.0000000000000
"....Pampanga","10.5.0.2 - Review classes for professional and licensure examination (S)",106.0347691285570
"....Pampanga","10.5.0.9 - Other education not defined by level (S)",..
"....Pampanga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",118.1000000000000
"....Pampanga","11.1 - FOOD AND BEVERAGE SERVING SERVICES",118.2000000000000
"....Pampanga","11.1.1 - Restaurants, café and the like (S)",118.2000000000000
"....Pampanga","11.1.1.1 - Restaurants, café and the like - with full service (S)",118.2172332130560
"....Pampanga","11.2 - ACCOMMODATION SERVICES",103.3000000000000
"....Pampanga","11.2.0 - Accommodation services (S)",103.3000000000000
"....Pampanga","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",103.3227450872250
"....Pampanga","12 - FINANCIAL SERVICES",146.0000000000000
"....Pampanga","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Pampanga","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Pampanga","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Pampanga","12.2.9 - Other financial services (S)",..
"....Pampanga","12.2.9.1 - Remittances fees (S)",..
"....Pampanga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",117.2000000000000
"....Pampanga","13.1 - PERSONAL CARE",118.2000000000000
"....Pampanga","13.1.1 - Electric appliances for personal care (SD)",..
"....Pampanga","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Pampanga","13.1.2 - Other appliances, articles and products for personal care (ND)",112.5000000000000
"....Pampanga","13.1.2.0 - Other appliances, articles and products for personal care (ND)",112.5255700470890
"....Pampanga","13.1.3 - Hairdressing salons and personal grooming establishments (S)",144.1000000000000
"....Pampanga","13.1.3.1 - Hairdressing (S)",134.4846902480850
"....Pampanga","13.1.3.2 - Personal grooming treatments (S)",153.8096466656350
"....Pampanga","13.2 - OTHER PERSONAL EFFECTS",99.9000000000000
"....Pampanga","13.2.1 - Jewellery and watches (D)",100.4000000000000
"....Pampanga","13.2.1.1 - Jewellery and watches (D)",100.3958475588420
"....Pampanga","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Pampanga","13.2.9 - Other personal effects n.e.c. (SD)",99.8000000000000
"....Pampanga","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",99.8245746918625
"....Pampanga","13.9 - OTHER SERVICES",127.8000000000000
"....Pampanga","13.9.0 - Other services (S)",127.8000000000000
"....Pampanga","13.9.0.9 - Other services n.e.c. (S)",127.7584863316110
"....Tarlac","0 - ALL ITEMS",124.2000000000000
"....Tarlac","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",129.2000000000000
"....Tarlac","01.1 - FOOD",131.4000000000000
"....Tarlac","01.1.1 - Cereals and cereal products (ND)",126.0000000000000
"....Tarlac","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",126.0332409125460
"....Tarlac","01.1.1.2 - Flour of cereals (ND)",116.8953563125490
"....Tarlac","01.1.1.3 - Bread and bakery products (ND)",131.7474992181700
"....Tarlac","01.1.1.4 - Breakfast cereals (ND)",121.2414998257140
"....Tarlac","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",122.0826540153190
"....Tarlac","01.1.1.9 - Other cereal and grain mill products (ND)",117.2102555610850
"....Tarlac","01.1.2 - Meat and other parts of slaughtered land animals (ND)",124.9000000000000
"....Tarlac","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",126.9569594764660
"....Tarlac","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",165.6904267822130
"....Tarlac","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",119.7851975314680
"....Tarlac","01.1.3 - Fish and other seafood (ND)",144.4000000000000
"....Tarlac","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",153.9228610799470
"....Tarlac","01.1.3.3 - Fish preparations (ND)",120.0719943609270
"....Tarlac","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",163.2512376238120
"....Tarlac","01.1.3.6 - Other seafood preparations (ND)",140.9652402211160
"....Tarlac","01.1.4 - Milk, other dairy products and eggs (ND)",123.3000000000000
"....Tarlac","01.1.4.1 - Raw and whole milk (ND)",132.4758334977310
"....Tarlac","01.1.4.3 - Other milk and cream (ND)",102.7903961560180
"....Tarlac","01.1.4.4 - Non-animal milk (ND)",105.6601204860280
"....Tarlac","01.1.4.5 - Cheese (ND)",112.6555715852140
"....Tarlac","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Tarlac","01.1.4.7 - Milk-based dessert and beverages (ND)",109.2464126199750
"....Tarlac","01.1.4.8 - Eggs (ND)",144.6085439634040
"....Tarlac","01.1.5 - Oils and fats (ND)",125.3000000000000
"....Tarlac","01.1.5.1 - Vegetable oils (ND)",127.7055293127380
"....Tarlac","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",134.4523135929520
"....Tarlac","01.1.5.3 - Margarine and similar preparations (ND)",117.1951562940020
"....Tarlac","01.1.5.9 - Other animal oils and fats (ND)",..
"....Tarlac","01.1.6 - Fruits and nuts (ND)",138.4000000000000
"....Tarlac","01.1.6.2 - Citrus fruits, fresh (ND)",158.6332591262210
"....Tarlac","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",142.7217831653490
"....Tarlac","01.1.6.5 - Other fruits, fresh (ND)",..
"....Tarlac","01.1.6.7 - Fruit, dried and dehydrated (ND)",132.0464579051790
"....Tarlac","01.1.6.8 - Nuts, in shell or shelled (ND)",103.1877511904850
"....Tarlac","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",124.5419203918730
"....Tarlac","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",145.8000000000000
"....Tarlac","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",146.9130996075400
"....Tarlac","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",110.8030011059220
"....Tarlac","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",155.8090546784770
"....Tarlac","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",119.8033463009910
"....Tarlac","01.1.8 - Sugar, confectionery and desserts (ND)",145.9000000000000
"....Tarlac","01.1.8.1 - Cane and beet sugar (ND)",193.5584330676550
"....Tarlac","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",130.5885661337780
"....Tarlac","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",122.2693400837760
"....Tarlac","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",120.9219445829440
"....Tarlac","01.1.8.6 - Ice, ice cream and sorbet (ND)",113.2207183040960
"....Tarlac","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",136.3620076741670
"....Tarlac","01.1.9 - Ready-made food and other food products n.e.c. (ND)",130.1000000000000
"....Tarlac","01.1.9.2 - Baby food (ND)",121.3636848218210
"....Tarlac","01.1.9.3 - Salt, condiments and sauces (ND)",132.9039544211140
