"Geolocation","Commodity Description","2021 Jan" 
"..Region IV-A (CALABARZON)","08.1.3.2 - Peripheral equipment and its consumable components (D)",103.2981294675420
"..Region IV-A (CALABARZON)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.2000000000000
"..Region IV-A (CALABARZON)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.2144454335760
"..Region IV-A (CALABARZON)","08.1.5 - Unrecorded recording media (SD)",100.8000000000000
"..Region IV-A (CALABARZON)","08.1.5.0 - Unrecorded recording media (SD)",100.8196195999250
"..Region IV-A (CALABARZON)","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.8000000000000
"..Region IV-A (CALABARZON)","08.3.1 - Fixed communication services (S)",100.1000000000000
"..Region IV-A (CALABARZON)","08.3.1.0 - Fixed communication services (S)",100.0684115973570
"..Region IV-A (CALABARZON)","08.3.2 - Mobile communication services (S)",100.9000000000000
"..Region IV-A (CALABARZON)","08.3.2.0 - Mobile communication services (S)",100.9424330898240
"..Region IV-A (CALABARZON)","08.3.3 - Internet access provision services and net storage services (S)",100.2000000000000
"..Region IV-A (CALABARZON)","08.3.3.0 - Internet access provision services and net storage services (S)",100.2032129683590
"..Region IV-A (CALABARZON)","08.3.5 - Repair and rental of information and communication equipment (S)",100.5000000000000
"..Region IV-A (CALABARZON)","08.3.5.0 - Repair and rental of information and communication equipment (S)",100.5467564685560
"..Region IV-A (CALABARZON)","09 - RECREATION, SPORT AND CULTURE",103.5000000000000
"..Region IV-A (CALABARZON)","09.1 - RECREATIONAL DURABLES",100.0000000000000
"..Region IV-A (CALABARZON)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"..Region IV-A (CALABARZON)","09.1.1.1 - Cameras (D)",100.0000000000000
"..Region IV-A (CALABARZON)","09.2 - OTHER RECREATIONAL GOODS",102.9000000000000
"..Region IV-A (CALABARZON)","09.2.1 - Games, toys and hobbies (SD)",102.9000000000000
"..Region IV-A (CALABARZON)","09.2.1.2 - Other games, toys and hobbies (SD)",102.9135869865660
"..Region IV-A (CALABARZON)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",103.7000000000000
"..Region IV-A (CALABARZON)","09.2.2.1 - Equipment for sport (SD)",103.7482223744030
"..Region IV-A (CALABARZON)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Region IV-A (CALABARZON)","09.3 - GARDEN PRODUCTS AND PETS",108.8000000000000
"..Region IV-A (CALABARZON)","09.3.1 - Garden products, plants and flowers (ND)",112.8000000000000
"..Region IV-A (CALABARZON)","09.3.1.1 - Garden products (ND)",102.7574700313920
"..Region IV-A (CALABARZON)","09.3.1.2 - Plants, seeds and flowers (ND)",123.6237791103540
"..Region IV-A (CALABARZON)","09.3.2 - Pets and products for pets (ND)",106.0000000000000
"..Region IV-A (CALABARZON)","09.3.2.2 - Products for pets and other household animals (ND)",106.0213177217360
"..Region IV-A (CALABARZON)","09.4 - RECREATIONAL SERVICES",94.1000000000000
"..Region IV-A (CALABARZON)","09.4.6 - Recreational and sporting services (S)",104.5000000000000
"..Region IV-A (CALABARZON)","09.4.6.2 - Sporting services - practice (S)",104.5673753442640
"..Region IV-A (CALABARZON)","09.4.7 - Games of chance (S)",94.0000000000000
"..Region IV-A (CALABARZON)","09.4.7.0 - Games of chance (S)",93.9545191359372
"..Region IV-A (CALABARZON)","09.5 - CULTURAL GOODS",101.4000000000000
"..Region IV-A (CALABARZON)","09.5.1 - Musical instruments (D)",101.4000000000000
"..Region IV-A (CALABARZON)","09.5.1.0 - Musical instruments (D)",101.3631611841380
"..Region IV-A (CALABARZON)","09.6 - CULTURAL SERVICES",108.7000000000000
"..Region IV-A (CALABARZON)","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",112.2000000000000
"..Region IV-A (CALABARZON)","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",112.1737168384040
"..Region IV-A (CALABARZON)","09.6.3 - Photographic services (S)",..
"..Region IV-A (CALABARZON)","09.6.3.0 - Photographic services (S)",..
"..Region IV-A (CALABARZON)","09.6.9 - Other cultural services (S)",104.4000000000000
"..Region IV-A (CALABARZON)","09.6.9.0 - Other cultural services (S)",104.4257791540990
"..Region IV-A (CALABARZON)","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",106.4000000000000
"..Region IV-A (CALABARZON)","09.7.1 - Books (SD)",102.4000000000000
"..Region IV-A (CALABARZON)","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.0400103941490
"..Region IV-A (CALABARZON)","09.7.1.9 - Other books (SD) in printed or electronic copy",104.7370412347660
"..Region IV-A (CALABARZON)","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"..Region IV-A (CALABARZON)","09.7.2.1 - Newspapers (ND)",99.6565890246464
"..Region IV-A (CALABARZON)","09.7.2.2 - Magazines and periodicals (ND)",100.8631251539290
"..Region IV-A (CALABARZON)","09.7.4 - Stationery and drawing materials (ND)",109.8000000000000
"..Region IV-A (CALABARZON)","09.7.4.0 - Stationery and drawing materials (ND)",109.7818613027180
"..Region IV-A (CALABARZON)","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"..Region IV-A (CALABARZON)","09.8.0 - Package holidays (S)",100.0000000000000
"..Region IV-A (CALABARZON)","09.8.0.0 - Package holidays (S)",100.0000000000000
"..Region IV-A (CALABARZON)","10 - EDUCATION SERVICES",105.4000000000000
"..Region IV-A (CALABARZON)","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",106.7000000000000
"..Region IV-A (CALABARZON)","10.1.0 - Early chilhood and primary education (S)",106.7000000000000
"..Region IV-A (CALABARZON)","10.1.0.1 - Early childhood education services (S)",104.7231765203800
"..Region IV-A (CALABARZON)","10.1.0.2 - Primary education (S)",107.3852659494460
"..Region IV-A (CALABARZON)","10.2 - SECONDARY EDUCATION  (S)",106.4000000000000
"..Region IV-A (CALABARZON)","10.2.0 - Secondary education (S)",106.4000000000000
"..Region IV-A (CALABARZON)","10.2.0.1 - Lower secondary general education services",108.1702527646270
"..Region IV-A (CALABARZON)","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.2638119588920
"..Region IV-A (CALABARZON)","10.4 - TERTIARY EDUCATION (S)",102.9000000000000
"..Region IV-A (CALABARZON)","10.4.0 - Tertiary education (s)",102.9000000000000
"..Region IV-A (CALABARZON)","10.4.0.0 - Tertiary education (s)",102.9249769579480
"..Region IV-A (CALABARZON)","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",107.4000000000000
"..Region IV-A (CALABARZON)","10.5.0 - Education not defined by level (s)",107.4000000000000
"..Region IV-A (CALABARZON)","10.5.0.2 - Review classes for professional and licensure examination (S)",107.4400464038680
"..Region IV-A (CALABARZON)","10.5.0.9 - Other education not defined by level (S)",..
"..Region IV-A (CALABARZON)","11 - RESTAURANTS AND ACCOMMODATION SERVICES",108.6000000000000
"..Region IV-A (CALABARZON)","11.1 - FOOD AND BEVERAGE SERVING SERVICES",108.8000000000000
"..Region IV-A (CALABARZON)","11.1.1 - Restaurants, café and the like (S)",108.8000000000000
"..Region IV-A (CALABARZON)","11.1.1.1 - Restaurants, café and the like - with full service (S)",108.7879125348320
"..Region IV-A (CALABARZON)","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"..Region IV-A (CALABARZON)","11.2.0 - Accommodation services (S)",100.0000000000000
"..Region IV-A (CALABARZON)","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"..Region IV-A (CALABARZON)","12 - FINANCIAL SERVICES",100.0000000000000
"..Region IV-A (CALABARZON)","12.2 - FINANCIAL SERVICES",100.0000000000000
"..Region IV-A (CALABARZON)","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region IV-A (CALABARZON)","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"..Region IV-A (CALABARZON)","12.2.9 - Other financial services (S)",100.0000000000000
"..Region IV-A (CALABARZON)","12.2.9.1 - Remittances fees (S)",100.0000000000000
"..Region IV-A (CALABARZON)","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",107.0000000000000
"..Region IV-A (CALABARZON)","13.1 - PERSONAL CARE",107.2000000000000
"..Region IV-A (CALABARZON)","13.1.1 - Electric appliances for personal care (SD)",..
"..Region IV-A (CALABARZON)","13.1.1.1 - Electric appliances for personal care (SD)",..
"..Region IV-A (CALABARZON)","13.1.2 - Other appliances, articles and products for personal care (ND)",105.4000000000000
"..Region IV-A (CALABARZON)","13.1.2.0 - Other appliances, articles and products for personal care (ND)",105.4509337387900
"..Region IV-A (CALABARZON)","13.1.3 - Hairdressing salons and personal grooming establishments (S)",119.3000000000000
"..Region IV-A (CALABARZON)","13.1.3.1 - Hairdressing (S)",118.1113898021710
"..Region IV-A (CALABARZON)","13.1.3.2 - Personal grooming treatments (S)",120.4576600774760
"..Region IV-A (CALABARZON)","13.2 - OTHER PERSONAL EFFECTS",105.0000000000000
"..Region IV-A (CALABARZON)","13.2.1 - Jewellery and watches (D)",102.4000000000000
"..Region IV-A (CALABARZON)","13.2.1.1 - Jewellery and watches (D)",103.0339386188580
"..Region IV-A (CALABARZON)","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",101.0077668067450
"..Region IV-A (CALABARZON)","13.2.9 - Other personal effects n.e.c. (SD)",105.7000000000000
"..Region IV-A (CALABARZON)","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",105.6760936686850
"..Region IV-A (CALABARZON)","13.9 - OTHER SERVICES",106.0000000000000
"..Region IV-A (CALABARZON)","13.9.0 - Other services (S)",106.0000000000000
"..Region IV-A (CALABARZON)","13.9.0.9 - Other services n.e.c. (S)",106.0207579906780
"....Batangas","0 - ALL ITEMS",109.2000000000000
"....Batangas","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",114.1000000000000
"....Batangas","01.1 - FOOD",114.6000000000000
"....Batangas","01.1.1 - Cereals and cereal products (ND)",95.5000000000000
"....Batangas","01.1.1.1 - Cereals (ND)",93.0381630811203
"....Batangas","01.1.1.12 - Rice",92.7576813119065
"....Batangas","01.1.1.16 - Corn",137.0848585600530
"....Batangas","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",103.3673315283120
"....Batangas","01.1.1.2 - Flour of cereals (ND)",96.2932058754471
"....Batangas","01.1.1.3 - Bread and bakery products (ND)",102.5772433531070
"....Batangas","01.1.1.4 - Breakfast cereals (ND)",113.5083488784750
"....Batangas","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",104.4692726439600
"....Batangas","01.1.1.9 - Other cereal and grain mill products (ND)",105.5017837811460
"....Batangas","01.1.2 - Meat and other parts of slaughtered land animals (ND)",120.2000000000000
"....Batangas","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",124.7752257764150
"....Batangas","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",109.1863517060370
"....Batangas","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",115.6820159817750
"....Batangas","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",102.4372821770630
"....Batangas","01.1.3 - Fish and other seafood (ND)",126.5000000000000
"....Batangas","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",127.6137430270490
"....Batangas","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",144.1439538425060
"....Batangas","01.1.3.3 - Fish preparations (ND)",102.7206709114980
"....Batangas","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",131.2215956581720
"....Batangas","01.1.3.6 - Other seafood preparations (ND)",117.2652567134170
"....Batangas","01.1.4 - Milk, other dairy products and eggs (ND)",102.5000000000000
"....Batangas","01.1.4.1 - Raw and whole milk (ND)",..
"....Batangas","01.1.4.3 - Other milk and cream (ND)",102.7607617557070
"....Batangas","01.1.4.4 - Non-animal milk (ND)",..
"....Batangas","01.1.4.5 - Cheese (ND)",106.0922055509190
"....Batangas","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Batangas","01.1.4.7 - Milk-based dessert and beverages (ND)",107.9065103363160
"....Batangas","01.1.4.8 - Eggs (ND)",101.2179900412680
"....Batangas","01.1.5 - Oils and fats (ND)",112.1000000000000
"....Batangas","01.1.5.1 - Vegetable oils (ND)",112.7270177248390
"....Batangas","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",112.5827101002880
"....Batangas","01.1.5.3 - Margarine and similar preparations (ND)",105.6702661184660
"....Batangas","01.1.5.9 - Other animal oils and fats (ND)",..
"....Batangas","01.1.6 - Fruits and nuts (ND)",137.6000000000000
"....Batangas","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",139.0126942735780
"....Batangas","01.1.6.2 - Citrus fruits, fresh (ND)",133.9602230173920
"....Batangas","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",133.8393763615410
"....Batangas","01.1.6.5 - Other fruits, fresh (ND)",133.9725983901950
"....Batangas","01.1.6.7 - Fruit, dried and dehydrated (ND)",108.5340377544890
"....Batangas","01.1.6.8 - Nuts, in shell or shelled (ND)",113.8799225306650
"....Batangas","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",113.3982758084090
"....Batangas","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",178.2000000000000
"....Batangas","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",135.3397020443050
"....Batangas","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",213.0651139091090
"....Batangas","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",125.1822714952550
"....Batangas","01.1.7.4 - Other vegetables, fresh or chilled (ND)",163.6966694804190
"....Batangas","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",191.0381171473620
"....Batangas","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",109.8616490610220
"....Batangas","01.1.8 - Sugar, confectionery and desserts (ND)",98.1000000000000
"....Batangas","01.1.8.1 - Cane and beet sugar (ND)",87.7115790418893
"....Batangas","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",103.6917022550040
"....Batangas","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",103.2099546300460
"....Batangas","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",109.1905175874780
"....Batangas","01.1.8.6 - Ice, ice cream and sorbet (ND)",105.6581044782570
"....Batangas","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",116.9724137314410
"....Batangas","01.1.9 - Ready-made food and other food products n.e.c. (ND)",110.0000000000000
"....Batangas","01.1.9.2 - Baby food (ND)",100.0904705515000
"....Batangas","01.1.9.3 - Salt, condiments and sauces (ND)",110.3767435755740
"....Batangas","01.1.9.4 - Spices, culinary herbs and seeds (ND)",134.6468094809420
"....Batangas","01.1.9.9 - Other food products n.e.c. (ND)",102.3701189540720
"....Batangas","01.2 - NON-ALCOHOLIC BEVERAGES",107.7000000000000
"....Batangas","01.2.1 - Fruit and vegetable juices (ND)",113.2000000000000
"....Batangas","01.2.1.0 - Fruit and vegetable juices (ND)",113.1526249760540
"....Batangas","01.2.2 - Coffee and coffee substitutes (ND)",106.7000000000000
"....Batangas","01.2.2.0 - Coffee and coffee substitutes (ND)",106.7307666581700
"....Batangas","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.4000000000000
"....Batangas","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.4381326484360
"....Batangas","01.2.4 - Cocoa drinks (ND)",107.0000000000000
"....Batangas","01.2.4.0 - Cocoa drinks (ND)",106.9787269258500
"....Batangas","01.2.5 - Water (ND)",107.5000000000000
"....Batangas","01.2.5.0 - Water (ND)",107.4896446223070
"....Batangas","01.2.6 - Soft drinks (ND)",107.7000000000000
"....Batangas","01.2.6.0 - Soft drinks (ND)",107.7284887261330
"....Batangas","01.2.9 - Other non-alcoholic beverages (ND)",103.3000000000000
"....Batangas","01.2.9.0 - Other non-alcoholic beverages (ND)",103.2958956074750
"....Batangas","02 - ALCOHOLIC BEVERAGES AND TOBACCO",152.9000000000000
"....Batangas","02.1 - ALCOHOLIC BEVERAGES",124.4000000000000
"....Batangas","02.1.1 - Spirits and liquors (ND)",123.9000000000000
"....Batangas","02.1.1.0 - Spirits and liquors (ND)",123.9381955674110
"....Batangas","02.1.2 - Wine (ND)",110.7000000000000
"....Batangas","02.1.2.1 - Wine from grapes (ND)",110.7011843346770
"....Batangas","02.1.2.2 - Wine from other sources (ND)",..
"....Batangas","02.1.3 - Beer (ND)",128.0000000000000
"....Batangas","02.1.3.0 - Beer (ND)",128.0043950761480
"....Batangas","02.3 - TOBACCO",166.7000000000000
"....Batangas","02.3.0 - Tobacco (ND)",166.7000000000000
"....Batangas","02.3.0.1 - Cigarettes (ND)",166.7112110612770
"....Batangas","02.3.0.2 - Cigars (ND)",..
"....Batangas","02.3.0.9 - Other tobacco products (ND)",..
"....Batangas","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Batangas","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Batangas","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Batangas","02.900 - NON-FOOD",105.7000000000000
"....Batangas","03 - CLOTHING AND FOOTWEAR",105.0000000000000
"....Batangas","03.1 - CLOTHING",105.6000000000000
"....Batangas","03.1.1 - Clothing materials (SD)",110.5000000000000
"....Batangas","03.1.1.0 - Clothing materials (SD)",110.5432287681710
"....Batangas","03.1.2 - Garments (SD)",105.6000000000000
"....Batangas","03.1.2.1 - Garments for men or boys (SD)",106.3141768155710
"....Batangas","03.1.2.2 - Garments for women or girls (SD)",104.9159778971970
"....Batangas","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",107.3142809458910
"....Batangas","03.1.2.4 - School uniforms (SD)",108.2936883074390
"....Batangas","03.1.3 - Other articles of clothing and clothing accessories (SD)",100.7000000000000
"....Batangas","03.1.3.1 - Other articles of clothing (SD)",100.1298326663660
"....Batangas","03.1.3.2 - Clothing accessories (SD)",108.7327790050300
"....Batangas","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",114.8000000000000
"....Batangas","03.1.4.1 - Cleaning of clothing (S)",..
"....Batangas","03.1.4.2 - Repair, tailoring and hire of clothing (S)",114.8070750736290
"....Batangas","03.2 - FOOTWEAR",103.8000000000000
"....Batangas","03.2.1 - Shoes and other footwear (SD)",103.8000000000000
"....Batangas","03.2.1.1 - Footwear for men (SD)",103.9000080628870
"....Batangas","03.2.1.2 - Footwear for women (SD)",103.0249856768000
"....Batangas","03.2.1.3 - Footwear for infants and children (SD)",104.3967273048630
"....Batangas","03.2.2 - Cleaning, repair, and hire of footwear (S)",109.0000000000000
"....Batangas","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",109.0071580008740
"....Batangas","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",103.8000000000000
"....Batangas","04.1 - ACTUAL RENTALS FOR HOUSING",107.9000000000000
"....Batangas","04.1.1 - Actual rentals paid by tenants for main residence (S)",107.9000000000000
"....Batangas","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",107.8532880182400
"....Batangas","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",105.0000000000000
"....Batangas","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.9000000000000
"....Batangas","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.8894528498890
"....Batangas","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",117.7000000000000
"....Batangas","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",117.6850163218340
"....Batangas","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",99.2000000000000
"....Batangas","04.4.1 - Water supply (ND)",99.2000000000000
"....Batangas","04.4.1.1 - Water supply through network systems (ND)",99.2349446510237
"....Batangas","04.5 - ELECTRICITY, GAS AND OTHER FUELS",96.2000000000000
"....Batangas","04.5.1 - Electricity (ND)",91.2000000000000
"....Batangas","04.5.1.0 - Electricity (ND)",91.2239782554282
"....Batangas","04.5.2 - Gas (ND)",108.8000000000000
"....Batangas","04.5.2.2 - Liquefied hydrocarbons (ND)",108.7609765202780
"....Batangas","04.5.3 - Liquid fuels (ND)",82.3000000000000
"....Batangas","04.5.3.0 - Liquid fuels (ND)",82.2977022977022
"....Batangas","04.5.4 - Solid fuels (ND)",101.4000000000000
"....Batangas","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",99.6354649366698
"....Batangas","04.5.4.3 - Charcoal (ND)",120.3752842611780
"....Batangas","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",107.7000000000000
"....Batangas","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",104.7000000000000
"....Batangas","05.1.1 - Furniture, furnishings and loose carpets (D)",104.7000000000000
"....Batangas","05.1.1.1 - Household furniture (D)",108.2554956780870
"....Batangas","05.1.1.3 - Lighting equipment (D)",100.0145457155000
"....Batangas","05.1.1.4 - Furnishings, loose carpets and rugs (D)",98.8890682456732
"....Batangas","05.2 - HOUSEHOLD TEXTILES",106.6000000000000
"....Batangas","05.2.1 - Household textiles (SD)",106.6000000000000
"....Batangas","05.2.1.1 - Furnishing fabrics and curtains (SD)",110.2376675995160
"....Batangas","05.2.1.2 - Bed linen and bedding (SD)",104.4745863503560
"....Batangas","05.2.1.3 - Table linen and bathroom linen (SD)",106.6580230199670
"....Batangas","05.2.1.9 - Other household textiles (SD)",105.4027298672680
"....Batangas","05.3 - HOUSEHOLD APPLIANCES",99.4000000000000
"....Batangas","05.3.1 - Major household appliances, whether electric or not (D)",98.7000000000000
"....Batangas","05.3.1.1 - Major kitchen appliances (D)",98.0660098543954
"....Batangas","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Batangas","05.3.1.3 - Heaters, air conditioners (D)",95.4513711271222
"....Batangas","05.3.2 - Small household appliances (SD)",103.1000000000000
"....Batangas","05.3.2.1 - Small appliances for cooking and processing of food (SD)",99.9342246470633
"....Batangas","05.3.2.9 - Other small household appliances (SD)",104.2290091336570
"....Batangas","05.3.3 - Repair, installation and hire of household appliances (S)",103.2000000000000
"....Batangas","05.3.3.0 - Repair, installation and hire of household appliances (S)",103.1720809037760
"....Batangas","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",107.8000000000000
"....Batangas","05.4.0 - Glassware, tableware and household utensils (SD)",107.8000000000000
"....Batangas","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",111.2912524385000
"....Batangas","05.4.0.2 - Cutlery, flatware and silverware (SD)",102.5998581895530
"....Batangas","05.4.0.3 - Kitchen utensils and articles (SD)",103.5312689757680
"....Batangas","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",101.6000000000000
"....Batangas","05.5.1 - Motorized tools and equipment (D)",99.7000000000000
"....Batangas","05.5.1.0 - Motorized tools and equipment (D)",99.6653659833046
"....Batangas","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",102.4000000000000
"....Batangas","05.5.2.1 - Non-motorized tools (SD)",105.6720351372180
"....Batangas","05.5.2.2 - Miscellaneous accessories (SD)",100.1994740179650
"....Batangas","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",109.1000000000000
"....Batangas","05.6.1 - Non-durable household goods (ND)",109.8000000000000
"....Batangas","05.6.1.1 - Household cleaning and maintenance products (ND)",111.0112020115270
"....Batangas","05.6.1.9 - Other non-durable household goods (ND)",109.3898109601030
"....Batangas","05.6.2 - Domestic services and household services (S)",107.5000000000000
"....Batangas","05.6.2.1 - Domestic services by paid staff (S)",107.5131949765380
"....Batangas","06 - HEALTH",109.7000000000000
"....Batangas","06.1 - MEDICINES AND HEALTH PRODUCTS",109.2000000000000
"....Batangas","06.1.1 - Medicines (ND)",109.4000000000000
"....Batangas","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",109.4489954441070
"....Batangas","06.1.2 - Medical products (ND)",104.3000000000000
"....Batangas","06.1.2.1 - Medical diagnostic products (ND)",106.5376254564100
"....Batangas","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Batangas","06.1.2.3 - Treatment devices for personal use (ND)",106.2706270627060
"....Batangas","06.1.3 - Assistive products (D)",102.8000000000000
"....Batangas","06.1.3.1 - Assistive products for vision (D)",102.7784324421680
"....Batangas","06.2 - OUTPATIENT CARE SERVICES",105.9000000000000
"....Batangas","06.2.1 - Preventive care services (S)",103.1000000000000
"....Batangas","06.2.1.9 - Other preventive services (S)",103.0850962999310
"....Batangas","06.2.2 - Outpatient dental services (S)",112.3000000000000
"....Batangas","06.2.2.1 - Dental preventive services (S)",112.3356595429610
"....Batangas","06.2.3 - Other outpatient care services (S)",..
"....Batangas","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Batangas","06.3 - INPATIENT CARE SERVICES",116.6000000000000
"....Batangas","06.3.1 - Inpatient curative and rehabilitative services (S)",116.6000000000000
"....Batangas","06.3.1.0 - Inpatient curative and rehabilitative services (S)",116.6328925014590
"....Batangas","06.4 - OTHER HEALTH SERVICES",99.0000000000000
"....Batangas","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",99.0000000000000
"....Batangas","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",99.0444415314615
"....Batangas","07 - TRANSPORT",99.1000000000000
"....Batangas","07.1 - PURCHASE OF VEHICLES",111.1000000000000
"....Batangas","07.1.1 - Motor cars (D)",109.6000000000000
"....Batangas","07.1.1.1 - New motor cars (D)",109.5643762720980
"....Batangas","07.1.2 - Motorcycles (D)",111.2000000000000
"....Batangas","07.1.2.0 - Motorcycles (D)",111.2412740919520
"....Batangas","07.1.3 - Bicycles (D)",116.3000000000000
"....Batangas","07.1.3.0 - Bicycles (D)",116.3059230143660
"....Batangas","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",88.1000000000000
"....Batangas","07.2.1 - Parts and accessories for personal transport equipment (SD)",110.3000000000000
"....Batangas","07.2.1.1 - Tires (SD)",108.8699670988560
"....Batangas","07.2.1.2 - Parts for personal transport equipment (SD)",117.8682240622830
"....Batangas","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Batangas","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",84.4000000000000
"....Batangas","07.2.2.1 - Diesel (ND)",86.4291312473624
"....Batangas","07.2.2.2 - Gasoline (ND)",83.6780341678184
"....Batangas","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Batangas","07.2.2.4 - Lubricants (ND)",105.3783046942320
"....Batangas","07.2.3 - Maintenance and repair of personal transport equipment (S)",101.7000000000000
"....Batangas","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",101.7456524624980
"....Batangas","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Batangas","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Batangas","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Batangas","07.3 - PASSENGER TRANSPORT SERVICES",103.7000000000000
"....Batangas","07.3.1 - Passenger transport by railway (S)",..
"....Batangas","07.3.1.1 - Passenger transport by train (S)",..
"....Batangas","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Batangas","07.3.2 - Passenger transport by road (S)",103.7000000000000
"....Batangas","07.3.2.1 - Passenger transport by bus and coach (S)",100.1587301587300
"....Batangas","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
