"Geolocation","Commodity Description","2021 Oct" 
"....Laguna","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.4000000000000
"....Laguna","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.4222533379860
"....Laguna","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",113.0000000000000
"....Laguna","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",112.9825709904700
"....Laguna","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",102.5000000000000
"....Laguna","04.4.1 - Water supply (ND)",102.5000000000000
"....Laguna","04.4.1.1 - Water supply through network systems (ND)",102.5393320452660
"....Laguna","04.5 - ELECTRICITY, GAS AND OTHER FUELS",100.1000000000000
"....Laguna","04.5.1 - Electricity (ND)",91.7000000000000
"....Laguna","04.5.1.0 - Electricity (ND)",91.6852740622460
"....Laguna","04.5.2 - Gas (ND)",129.1000000000000
"....Laguna","04.5.2.2 - Liquefied hydrocarbons (ND)",129.1135999395200
"....Laguna","04.5.3 - Liquid fuels (ND)",102.8000000000000
"....Laguna","04.5.3.0 - Liquid fuels (ND)",102.8219435393210
"....Laguna","04.5.4 - Solid fuels (ND)",109.9000000000000
"....Laguna","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Laguna","04.5.4.3 - Charcoal (ND)",109.9474027411500
"....Laguna","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",103.3000000000000
"....Laguna","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",101.6000000000000
"....Laguna","05.1.1 - Furniture, furnishings and loose carpets (D)",101.6000000000000
"....Laguna","05.1.1.1 - Household furniture (D)",101.5782358984830
"....Laguna","05.1.1.3 - Lighting equipment (D)",..
"....Laguna","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Laguna","05.2 - HOUSEHOLD TEXTILES",100.0000000000000
"....Laguna","05.2.1 - Household textiles (SD)",100.0000000000000
"....Laguna","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0000000000000
"....Laguna","05.2.1.2 - Bed linen and bedding (SD)",100.0000000000000
"....Laguna","05.2.1.3 - Table linen and bathroom linen (SD)",101.1898967886410
"....Laguna","05.2.1.9 - Other household textiles (SD)",100.0000000000000
"....Laguna","05.3 - HOUSEHOLD APPLIANCES",101.2000000000000
"....Laguna","05.3.1 - Major household appliances, whether electric or not (D)",100.9000000000000
"....Laguna","05.3.1.1 - Major kitchen appliances (D)",101.9808949440430
"....Laguna","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Laguna","05.3.1.3 - Heaters, air conditioners (D)",99.9960160824411
"....Laguna","05.3.2 - Small household appliances (SD)",103.9000000000000
"....Laguna","05.3.2.1 - Small appliances for cooking and processing of food (SD)",102.8283920720380
"....Laguna","05.3.2.9 - Other small household appliances (SD)",104.3314762434660
"....Laguna","05.3.3 - Repair, installation and hire of household appliances (S)",102.4000000000000
"....Laguna","05.3.3.0 - Repair, installation and hire of household appliances (S)",102.3923039940570
"....Laguna","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",105.4000000000000
"....Laguna","05.4.0 - Glassware, tableware and household utensils (SD)",105.4000000000000
"....Laguna","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",106.2776318563340
"....Laguna","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.0000000000000
"....Laguna","05.4.0.3 - Kitchen utensils and articles (SD)",106.2047241757500
"....Laguna","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",105.5000000000000
"....Laguna","05.5.1 - Motorized tools and equipment (D)",100.8000000000000
"....Laguna","05.5.1.0 - Motorized tools and equipment (D)",100.8296784262150
"....Laguna","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",105.6000000000000
"....Laguna","05.5.2.1 - Non-motorized tools (SD)",108.2972141640200
"....Laguna","05.5.2.2 - Miscellaneous accessories (SD)",103.7870940325120
"....Laguna","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.0000000000000
"....Laguna","05.6.1 - Non-durable household goods (ND)",105.2000000000000
"....Laguna","05.6.1.1 - Household cleaning and maintenance products (ND)",105.2169416529370
"....Laguna","05.6.1.9 - Other non-durable household goods (ND)",105.1379855164300
"....Laguna","05.6.2 - Domestic services and household services (S)",102.2000000000000
"....Laguna","05.6.2.1 - Domestic services by paid staff (S)",102.1739472153670
"....Laguna","06 - HEALTH",109.4000000000000
"....Laguna","06.1 - MEDICINES AND HEALTH PRODUCTS",110.0000000000000
"....Laguna","06.1.1 - Medicines (ND)",109.5000000000000
"....Laguna","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",109.4639780843890
"....Laguna","06.1.2 - Medical products (ND)",109.4000000000000
"....Laguna","06.1.2.1 - Medical diagnostic products (ND)",102.1830004644680
"....Laguna","06.1.2.2 - Prevention and protective devices (ND)",112.3526958777530
"....Laguna","06.1.2.3 - Treatment devices for personal use (ND)",113.7092649908800
"....Laguna","06.1.3 - Assistive products (D)",119.1000000000000
"....Laguna","06.1.3.1 - Assistive products for vision (D)",119.1368004126000
"....Laguna","06.2 - OUTPATIENT CARE SERVICES",104.1000000000000
"....Laguna","06.2.1 - Preventive care services (S)",102.6000000000000
"....Laguna","06.2.1.9 - Other preventive services (S)",102.6308191926130
"....Laguna","06.2.2 - Outpatient dental services (S)",105.9000000000000
"....Laguna","06.2.2.1 - Dental preventive services (S)",105.8881854109620
"....Laguna","06.2.3 - Other outpatient care services (S)",..
"....Laguna","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Laguna","06.3 - INPATIENT CARE SERVICES",111.6000000000000
"....Laguna","06.3.1 - Inpatient curative and rehabilitative services (S)",111.6000000000000
"....Laguna","06.3.1.0 - Inpatient curative and rehabilitative services (S)",111.5953634913290
"....Laguna","06.4 - OTHER HEALTH SERVICES",107.6000000000000
"....Laguna","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",107.6000000000000
"....Laguna","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",107.5596691177890
"....Laguna","07 - TRANSPORT",123.4000000000000
"....Laguna","07.1 - PURCHASE OF VEHICLES",101.6000000000000
"....Laguna","07.1.1 - Motor cars (D)",100.0000000000000
"....Laguna","07.1.1.1 - New motor cars (D)",100.0191169282070
"....Laguna","07.1.2 - Motorcycles (D)",100.1000000000000
"....Laguna","07.1.2.0 - Motorcycles (D)",100.1106126752970
"....Laguna","07.1.3 - Bicycles (D)",119.2000000000000
"....Laguna","07.1.3.0 - Bicycles (D)",119.1522076329460
"....Laguna","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",107.0000000000000
"....Laguna","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.7000000000000
"....Laguna","07.2.1.1 - Tires (SD)",..
"....Laguna","07.2.1.2 - Parts for personal transport equipment (SD)",100.7059862101470
"....Laguna","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Laguna","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",108.4000000000000
"....Laguna","07.2.2.1 - Diesel (ND)",114.9445569569490
"....Laguna","07.2.2.2 - Gasoline (ND)",105.6460385072710
"....Laguna","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Laguna","07.2.2.4 - Lubricants (ND)",103.4747342111150
"....Laguna","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Laguna","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Laguna","07.3 - PASSENGER TRANSPORT SERVICES",145.5000000000000
"....Laguna","07.3.1 - Passenger transport by railway (S)",..
"....Laguna","07.3.1.1 - Passenger transport by train (S)",..
"....Laguna","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Laguna","07.3.2 - Passenger transport by road (S)",145.7000000000000
"....Laguna","07.3.2.1 - Passenger transport by bus and coach (S)",115.3167001440130
"....Laguna","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Laguna","07.3.2.9 - Other passenger transport by road (S)",152.8266600230200
"....Laguna","07.3.3 - Passenger transport by air (S)",96.0000000000000
"....Laguna","07.3.3.1 - Passenger transport by air, domestic (S)",96.0058706363350
"....Laguna","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"....Laguna","07.4.1 - Postal and courier services (S)",104.1000000000000
"....Laguna","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Laguna","07.4.1.2 - Courier and parcel delivery services (S)",101.4736206445730
"....Laguna","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"....Laguna","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.3000000000000
"....Laguna","08.1.1 - Fixed telephone equipment (D)",..
"....Laguna","08.1.1.0 - Fixed telephone equipment (D)",..
"....Laguna","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Laguna","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Laguna","08.1.3 - Information processing equipment (D)",100.3000000000000
"....Laguna","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Laguna","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.9144725250240
"....Laguna","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"....Laguna","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4301751644700
"....Laguna","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Laguna","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Laguna","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"....Laguna","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.2 - Mobile communication services (S)",100.2000000000000
"....Laguna","08.3.2.0 - Mobile communication services (S)",100.2094580559690
"....Laguna","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Laguna","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Laguna","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Laguna","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Laguna","09 - RECREATION, SPORT AND CULTURE",101.6000000000000
"....Laguna","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Laguna","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Laguna","09.1.1.1 - Cameras (D)",100.0000000000000
"....Laguna","09.2 - OTHER RECREATIONAL GOODS",102.3000000000000
"....Laguna","09.2.1 - Games, toys and hobbies (SD)",102.3000000000000
"....Laguna","09.2.1.2 - Other games, toys and hobbies (SD)",102.3494324134940
"....Laguna","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Laguna","09.2.2.1 - Equipment for sport (SD)",..
"....Laguna","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Laguna","09.3 - GARDEN PRODUCTS AND PETS",106.9000000000000
"....Laguna","09.3.1 - Garden products, plants and flowers (ND)",120.3000000000000
"....Laguna","09.3.1.1 - Garden products (ND)",107.5442985093650
"....Laguna","09.3.1.2 - Plants, seeds and flowers (ND)",133.1132144931130
"....Laguna","09.3.2 - Pets and products for pets (ND)",104.2000000000000
"....Laguna","09.3.2.2 - Products for pets and other household animals (ND)",104.1986221240090
"....Laguna","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Laguna","09.4.6 - Recreational and sporting services (S)",107.1000000000000
"....Laguna","09.4.6.2 - Sporting services - practice (S)",107.0775957388570
"....Laguna","09.4.7 - Games of chance (S)",92.3000000000000
"....Laguna","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Laguna","09.5 - CULTURAL GOODS",100.0000000000000
"....Laguna","09.5.1 - Musical instruments (D)",100.0000000000000
"....Laguna","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Laguna","09.6 - CULTURAL SERVICES",106.6000000000000
"....Laguna","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",111.3000000000000
"....Laguna","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",111.3450332517230
"....Laguna","09.6.3 - Photographic services (S)",..
"....Laguna","09.6.3.0 - Photographic services (S)",..
"....Laguna","09.6.9 - Other cultural services (S)",101.9000000000000
"....Laguna","09.6.9.0 - Other cultural services (S)",101.8630616401620
"....Laguna","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",103.3000000000000
"....Laguna","09.7.1 - Books (SD)",102.4000000000000
"....Laguna","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.3148168283670
"....Laguna","09.7.1.9 - Other books (SD) in printed or electronic copy",104.4236809459710
"....Laguna","09.7.2 - Newspapers and periodicals (ND)",101.9000000000000
"....Laguna","09.7.2.1 - Newspapers (ND)",102.6205993264310
"....Laguna","09.7.2.2 - Magazines and periodicals (ND)",101.2733645642830
"....Laguna","09.7.4 - Stationery and drawing materials (ND)",104.6000000000000
"....Laguna","09.7.4.0 - Stationery and drawing materials (ND)",104.6379344253760
"....Laguna","09.8 - PACKAGE HOLIDAYS (S)",..
"....Laguna","09.8.0 - Package holidays (S)",..
"....Laguna","09.8.0.0 - Package holidays (S)",..
"....Laguna","10 - EDUCATION SERVICES",107.4000000000000
"....Laguna","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.7000000000000
"....Laguna","10.1.0 - Early chilhood and primary education (S)",102.7000000000000
"....Laguna","10.1.0.1 - Early childhood education services (S)",102.2495761361950
"....Laguna","10.1.0.2 - Primary education (S)",102.8519835550520
"....Laguna","10.2 - SECONDARY EDUCATION  (S)",104.1000000000000
"....Laguna","10.2.0 - Secondary education (S)",104.1000000000000
"....Laguna","10.2.0.1 - Lower secondary general education services",106.2071512157420
"....Laguna","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.9769769769770
"....Laguna","10.4 - TERTIARY EDUCATION (S)",115.7000000000000
"....Laguna","10.4.0 - Tertiary education (s)",115.7000000000000
"....Laguna","10.4.0.0 - Tertiary education (s)",115.7395315344680
"....Laguna","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Laguna","10.5.0 - Education not defined by level (s)",..
"....Laguna","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Laguna","10.5.0.9 - Other education not defined by level (S)",..
"....Laguna","11 - RESTAURANTS AND ACCOMMODATION SERVICES",107.2000000000000
"....Laguna","11.1 - FOOD AND BEVERAGE SERVING SERVICES",107.4000000000000
"....Laguna","11.1.1 - Restaurants, café and the like (S)",107.4000000000000
"....Laguna","11.1.1.1 - Restaurants, café and the like - with full service (S)",107.3594387947440
"....Laguna","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Laguna","11.2.0 - Accommodation services (S)",100.0000000000000
"....Laguna","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Laguna","12 - FINANCIAL SERVICES",145.6000000000000
"....Laguna","12.2 - FINANCIAL SERVICES",145.6000000000000
"....Laguna","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Laguna","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Laguna","12.2.9 - Other financial services (S)",100.0000000000000
"....Laguna","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Laguna","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",107.0000000000000
"....Laguna","13.1 - PERSONAL CARE",107.4000000000000
"....Laguna","13.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.2 - Other appliances, articles and products for personal care (ND)",104.7000000000000
"....Laguna","13.1.2.0 - Other appliances, articles and products for personal care (ND)",104.7243756415860
"....Laguna","13.1.3 - Hairdressing salons and personal grooming establishments (S)",126.9000000000000
"....Laguna","13.1.3.1 - Hairdressing (S)",128.8278218928730
"....Laguna","13.1.3.2 - Personal grooming treatments (S)",125.0083472454090
"....Laguna","13.2 - OTHER PERSONAL EFFECTS",102.5000000000000
"....Laguna","13.2.1 - Jewellery and watches (D)",102.0000000000000
"....Laguna","13.2.1.1 - Jewellery and watches (D)",101.9858965988980
"....Laguna","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Laguna","13.2.9 - Other personal effects n.e.c. (SD)",102.6000000000000
"....Laguna","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",102.5950682449000
"....Laguna","13.9 - OTHER SERVICES",101.2000000000000
"....Laguna","13.9.0 - Other services (S)",101.2000000000000
"....Laguna","13.9.0.9 - Other services n.e.c. (S)",101.2498463532430
"....Quezon","0 - ALL ITEMS",107.5000000000000
"....Quezon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",107.6000000000000
"....Quezon","01.1 - FOOD",108.1000000000000
"....Quezon","01.1.1 - Cereals and cereal products (ND)",96.7000000000000
"....Quezon","01.1.1.1 - Cereals (ND)",93.3462452209018
"....Quezon","01.1.1.12 - Rice",93.2089044563899
"....Quezon","01.1.1.16 - Corn",111.5112381652030
"....Quezon","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",109.0647612244530
"....Quezon","01.1.1.2 - Flour of cereals (ND)",105.4593870421470
"....Quezon","01.1.1.3 - Bread and bakery products (ND)",109.7523054384910
"....Quezon","01.1.1.4 - Breakfast cereals (ND)",109.2054483541430
"....Quezon","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",107.6016787002320
"....Quezon","01.1.1.9 - Other cereal and grain mill products (ND)",107.8170171942050
"....Quezon","01.1.2 - Meat and other parts of slaughtered land animals (ND)",120.4000000000000
"....Quezon","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",125.1240289113050
"....Quezon","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Quezon","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",126.6622527802660
"....Quezon","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",98.5023246175983
"....Quezon","01.1.3 - Fish and other seafood (ND)",110.3000000000000
"....Quezon","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",109.6527679553750
"....Quezon","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",119.9386925732950
"....Quezon","01.1.3.3 - Fish preparations (ND)",108.9754400502610
"....Quezon","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",109.3570383791130
"....Quezon","01.1.3.6 - Other seafood preparations (ND)",108.5621970920840
"....Quezon","01.1.4 - Milk, other dairy products and eggs (ND)",108.0000000000000
"....Quezon","01.1.4.1 - Raw and whole milk (ND)",..
"....Quezon","01.1.4.3 - Other milk and cream (ND)",103.5444952584450
"....Quezon","01.1.4.4 - Non-animal milk (ND)",..
"....Quezon","01.1.4.5 - Cheese (ND)",105.2548739044890
"....Quezon","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Quezon","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Quezon","01.1.4.8 - Eggs (ND)",113.2631523447080
"....Quezon","01.1.5 - Oils and fats (ND)",135.4000000000000
"....Quezon","01.1.5.1 - Vegetable oils (ND)",139.9588250599960
"....Quezon","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Quezon","01.1.5.3 - Margarine and similar preparations (ND)",103.3400402414490
"....Quezon","01.1.5.9 - Other animal oils and fats (ND)",..
"....Quezon","01.1.6 - Fruits and nuts (ND)",102.1000000000000
"....Quezon","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",99.4537897134478
"....Quezon","01.1.6.2 - Citrus fruits, fresh (ND)",133.3333333333330
"....Quezon","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",86.1481481481481
"....Quezon","01.1.6.5 - Other fruits, fresh (ND)",141.1764705882350
"....Quezon","01.1.6.7 - Fruit, dried and dehydrated (ND)",101.8983644859810
"....Quezon","01.1.6.8 - Nuts, in shell or shelled (ND)",105.6118418113190
"....Quezon","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",109.7144304353530
"....Quezon","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",125.5000000000000
"....Quezon","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",140.1988916307830
"....Quezon","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",112.4667784996180
"....Quezon","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",156.8650540422380
"....Quezon","01.1.7.4 - Other vegetables, fresh or chilled (ND)",129.2838568989890
"....Quezon","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",130.5938572977810
"....Quezon","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",114.6822718703440
"....Quezon","01.1.8 - Sugar, confectionery and desserts (ND)",103.0000000000000
"....Quezon","01.1.8.1 - Cane and beet sugar (ND)",100.6865463623990
"....Quezon","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.9384730691920
"....Quezon","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",110.0174358415520
"....Quezon","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",104.3752752328690
"....Quezon","01.1.8.6 - Ice, ice cream and sorbet (ND)",106.3461893827220
"....Quezon","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.5338655853300
"....Quezon","01.1.9 - Ready-made food and other food products n.e.c. (ND)",109.2000000000000
"....Quezon","01.1.9.2 - Baby food (ND)",103.4398315272910
"....Quezon","01.1.9.3 - Salt, condiments and sauces (ND)",113.7207662381340
"....Quezon","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"....Quezon","01.1.9.9 - Other food products n.e.c. (ND)",103.8715906268650
"....Quezon","01.2 - NON-ALCOHOLIC BEVERAGES",101.7000000000000
"....Quezon","01.2.1 - Fruit and vegetable juices (ND)",119.7000000000000
"....Quezon","01.2.1.0 - Fruit and vegetable juices (ND)",119.6802465913720
"....Quezon","01.2.2 - Coffee and coffee substitutes (ND)",95.6000000000000
"....Quezon","01.2.2.0 - Coffee and coffee substitutes (ND)",95.6108001850223
"....Quezon","01.2.3 - Tea, maté and other plant products for infusion (ND)",109.1000000000000
"....Quezon","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",109.1175751649960
"....Quezon","01.2.4 - Cocoa drinks (ND)",111.2000000000000
"....Quezon","01.2.4.0 - Cocoa drinks (ND)",111.1644547313790
"....Quezon","01.2.5 - Water (ND)",102.0000000000000
"....Quezon","01.2.5.0 - Water (ND)",102.0483408439160
"....Quezon","01.2.6 - Soft drinks (ND)",111.2000000000000
"....Quezon","01.2.6.0 - Soft drinks (ND)",111.2172963534970
"....Quezon","01.2.9 - Other non-alcoholic beverages (ND)",..
"....Quezon","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"....Quezon","02 - ALCOHOLIC BEVERAGES AND TOBACCO",158.5000000000000
"....Quezon","02.1 - ALCOHOLIC BEVERAGES",115.8000000000000
"....Quezon","02.1.1 - Spirits and liquors (ND)",113.6000000000000
"....Quezon","02.1.1.0 - Spirits and liquors (ND)",113.6034112199380
"....Quezon","02.1.2 - Wine (ND)",109.6000000000000
"....Quezon","02.1.2.1 - Wine from grapes (ND)",109.5679520091210
"....Quezon","02.1.2.2 - Wine from other sources (ND)",..
"....Quezon","02.1.3 - Beer (ND)",125.9000000000000
"....Quezon","02.1.3.0 - Beer (ND)",125.8563238233420
"....Quezon","02.3 - TOBACCO",176.0000000000000
"....Quezon","02.3.0 - Tobacco (ND)",176.0000000000000
"....Quezon","02.3.0.1 - Cigarettes (ND)",177.0752066287670
"....Quezon","02.3.0.2 - Cigars (ND)",..
"....Quezon","02.3.0.9 - Other tobacco products (ND)",102.8449370843900
"....Quezon","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Quezon","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Quezon","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Quezon","02.900 - NON-FOOD",105.2000000000000
"....Quezon","03 - CLOTHING AND FOOTWEAR",105.2000000000000
"....Quezon","03.1 - CLOTHING",105.0000000000000
"....Quezon","03.1.1 - Clothing materials (SD)",102.8000000000000
"....Quezon","03.1.1.0 - Clothing materials (SD)",102.8482478735430
"....Quezon","03.1.2 - Garments (SD)",104.9000000000000
"....Quezon","03.1.2.1 - Garments for men or boys (SD)",104.9753539967200
"....Quezon","03.1.2.2 - Garments for women or girls (SD)",104.9160402161540
"....Quezon","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",103.1621799832410
"....Quezon","03.1.2.4 - School uniforms (SD)",102.7777777777780
"....Quezon","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.6000000000000
"....Quezon","03.1.3.1 - Other articles of clothing (SD)",105.7982730142270
"....Quezon","03.1.3.2 - Clothing accessories (SD)",103.4214442890740
"....Quezon","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",108.2000000000000
"....Quezon","03.1.4.1 - Cleaning of clothing (S)",109.3908415319550
"....Quezon","03.1.4.2 - Repair, tailoring and hire of clothing (S)",104.9765606088880
"....Quezon","03.2 - FOOTWEAR",105.7000000000000
"....Quezon","03.2.1 - Shoes and other footwear (SD)",105.7000000000000
"....Quezon","03.2.1.1 - Footwear for men (SD)",104.3387677119440
"....Quezon","03.2.1.2 - Footwear for women (SD)",104.8499862082720
"....Quezon","03.2.1.3 - Footwear for infants and children (SD)",107.8821740571550
"....Quezon","03.2.2 - Cleaning, repair, and hire of footwear (S)",105.6000000000000
"....Quezon","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",105.6283844174080
"....Quezon","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",104.1000000000000
"....Quezon","04.1 - ACTUAL RENTALS FOR HOUSING",106.7000000000000
"....Quezon","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.7000000000000
"....Quezon","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.6906034725500
"....Quezon","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",107.8000000000000
"....Quezon","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",104.2000000000000
"....Quezon","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",104.2411131343730
"....Quezon","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",117.2000000000000
"....Quezon","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",117.1924469518830
"....Quezon","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",101.1000000000000
"....Quezon","04.4.1 - Water supply (ND)",101.1000000000000
"....Quezon","04.4.1.1 - Water supply through network systems (ND)",101.0849977146900
"....Quezon","04.5 - ELECTRICITY, GAS AND OTHER FUELS",100.1000000000000
"....Quezon","04.5.1 - Electricity (ND)",91.2000000000000
"....Quezon","04.5.1.0 - Electricity (ND)",91.1565724414651
"....Quezon","04.5.2 - Gas (ND)",120.7000000000000
"....Quezon","04.5.2.2 - Liquefied hydrocarbons (ND)",120.7442401069650
"....Quezon","04.5.3 - Liquid fuels (ND)",109.4000000000000
"....Quezon","04.5.3.0 - Liquid fuels (ND)",109.4287219269260
