"Geolocation","Commodity Description","2022 Ave" 
"....Kalinga","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Kalinga","09.4.6 - Recreational and sporting services (S)",..
"....Kalinga","09.4.6.2 - Sporting services - practice (S)",..
"....Kalinga","09.4.7 - Games of chance (S)",92.3000000000000
"....Kalinga","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Kalinga","09.5 - CULTURAL GOODS",..
"....Kalinga","09.5.1 - Musical instruments (D)",..
"....Kalinga","09.5.1.0 - Musical instruments (D)",..
"....Kalinga","09.6 - CULTURAL SERVICES",100.0000000000000
"....Kalinga","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.3 - Photographic services (S)",..
"....Kalinga","09.6.3.0 - Photographic services (S)",..
"....Kalinga","09.6.9 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",111.7500000000000
"....Kalinga","09.7.1 - Books (SD)",..
"....Kalinga","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Kalinga","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Kalinga","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Kalinga","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Kalinga","09.7.2.2 - Magazines and periodicals (ND)",..
"....Kalinga","09.7.4 - Stationery and drawing materials (ND)",111.7500000000000
"....Kalinga","09.7.4.0 - Stationery and drawing materials (ND)",111.7394365999510
"....Kalinga","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Kalinga","09.8.0 - Package holidays (S)",100.0000000000000
"....Kalinga","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Kalinga","10 - EDUCATION SERVICES",123.6333333333330
"....Kalinga","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",115.1666666666670
"....Kalinga","10.1.0 - Early chilhood and primary education (S)",115.1666666666670
"....Kalinga","10.1.0.1 - Early childhood education services (S)",..
"....Kalinga","10.1.0.2 - Primary education (S)",115.1768949265980
"....Kalinga","10.2 - SECONDARY EDUCATION  (S)",108.7333333333330
"....Kalinga","10.2.0 - Secondary education (S)",108.7333333333330
"....Kalinga","10.2.0.1 - Lower secondary general education services",108.7281436943150
"....Kalinga","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Kalinga","10.4 - TERTIARY EDUCATION (S)",138.3666666666670
"....Kalinga","10.4.0 - Tertiary education (s)",138.3666666666670
"....Kalinga","10.4.0.0 - Tertiary education (s)",138.3318032328250
"....Kalinga","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Kalinga","10.5.0 - Education not defined by level (s)",..
"....Kalinga","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Kalinga","10.5.0.9 - Other education not defined by level (S)",..
"....Kalinga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",136.7666666666670
"....Kalinga","11.1 - FOOD AND BEVERAGE SERVING SERVICES",138.3250000000000
"....Kalinga","11.1.1 - Restaurants, café and the like (S)",138.3250000000000
"....Kalinga","11.1.1.1 - Restaurants, café and the like - with full service (S)",138.3315980190070
"....Kalinga","11.2 - ACCOMMODATION SERVICES",100.8000000000000
"....Kalinga","11.2.0 - Accommodation services (S)",100.8000000000000
"....Kalinga","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.7936507936510
"....Kalinga","12 - FINANCIAL SERVICES",146.0000000000000
"....Kalinga","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Kalinga","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Kalinga","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Kalinga","12.2.9 - Other financial services (S)",..
"....Kalinga","12.2.9.1 - Remittances fees (S)",..
"....Kalinga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",112.9916666666670
"....Kalinga","13.1 - PERSONAL CARE",112.5000000000000
"....Kalinga","13.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.2 - Other appliances, articles and products for personal care (ND)",107.5333333333330
"....Kalinga","13.1.2.0 - Other appliances, articles and products for personal care (ND)",107.5391071272550
"....Kalinga","13.1.3 - Hairdressing salons and personal grooming establishments (S)",135.6166666666670
"....Kalinga","13.1.3.1 - Hairdressing (S)",154.0575775153870
"....Kalinga","13.1.3.2 - Personal grooming treatments (S)",117.1721094784430
"....Kalinga","13.2 - OTHER PERSONAL EFFECTS",115.0333333333330
"....Kalinga","13.2.1 - Jewellery and watches (D)",111.7000000000000
"....Kalinga","13.2.1.1 - Jewellery and watches (D)",111.7032820740010
"....Kalinga","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Kalinga","13.2.9 - Other personal effects n.e.c. (SD)",115.5333333333330
"....Kalinga","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",115.5246897211180
"....Kalinga","13.9 - OTHER SERVICES",100.4000000000000
"....Kalinga","13.9.0 - Other services (S)",100.4000000000000
"....Kalinga","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Mountain Province","0 - ALL ITEMS",120.2750000000000
"....Mountain Province","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",114.9833333333330
"....Mountain Province","01.1 - FOOD",115.0000000000000
"....Mountain Province","01.1.1 - Cereals and cereal products (ND)",107.6416666666670
"....Mountain Province","01.1.1.1 - Cereals (ND)",103.5615499952450
"....Mountain Province","01.1.1.12 - Rice",97.9261529340754
"....Mountain Province","01.1.1.16 - Corn",239.1424370615650
"....Mountain Province","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",121.1476111260630
"....Mountain Province","01.1.1.2 - Flour of cereals (ND)",114.5180510323040
"....Mountain Province","01.1.1.3 - Bread and bakery products (ND)",123.4645732418670
"....Mountain Province","01.1.1.4 - Breakfast cereals (ND)",104.4084772454160
"....Mountain Province","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",118.4660492179780
"....Mountain Province","01.1.1.9 - Other cereal and grain mill products (ND)",123.9644340659830
"....Mountain Province","01.1.2 - Meat and other parts of slaughtered land animals (ND)",120.9250000000000
"....Mountain Province","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",126.2467982100320
"....Mountain Province","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Mountain Province","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",127.4053273584240
"....Mountain Province","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",107.8731660543310
"....Mountain Province","01.1.3 - Fish and other seafood (ND)",124.7666666666670
"....Mountain Province","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",123.6359656936110
"....Mountain Province","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",141.5894192435860
"....Mountain Province","01.1.3.3 - Fish preparations (ND)",102.9787372865910
"....Mountain Province","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",145.2332860414360
"....Mountain Province","01.1.3.6 - Other seafood preparations (ND)",108.0003823360730
"....Mountain Province","01.1.4 - Milk, other dairy products and eggs (ND)",108.8833333333330
"....Mountain Province","01.1.4.1 - Raw and whole milk (ND)",..
"....Mountain Province","01.1.4.3 - Other milk and cream (ND)",99.3658881086122
"....Mountain Province","01.1.4.4 - Non-animal milk (ND)",..
"....Mountain Province","01.1.4.5 - Cheese (ND)",110.6446048466780
"....Mountain Province","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Mountain Province","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Mountain Province","01.1.4.8 - Eggs (ND)",121.3983521404470
"....Mountain Province","01.1.5 - Oils and fats (ND)",114.8916666666670
"....Mountain Province","01.1.5.1 - Vegetable oils (ND)",114.0822663185760
"....Mountain Province","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",109.1388348942690
"....Mountain Province","01.1.5.3 - Margarine and similar preparations (ND)",101.8696593634310
"....Mountain Province","01.1.5.9 - Other animal oils and fats (ND)",122.2269944256600
"....Mountain Province","01.1.6 - Fruits and nuts (ND)",119.1833333333330
"....Mountain Province","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",123.2062433971480
"....Mountain Province","01.1.6.2 - Citrus fruits, fresh (ND)",116.5232382563520
"....Mountain Province","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",118.8932736221350
"....Mountain Province","01.1.6.5 - Other fruits, fresh (ND)",120.6648546937070
"....Mountain Province","01.1.6.7 - Fruit, dried and dehydrated (ND)",98.1505088712880
"....Mountain Province","01.1.6.8 - Nuts, in shell or shelled (ND)",69.5334580809097
"....Mountain Province","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",122.5529281938400
"....Mountain Province","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",119.7250000000000
"....Mountain Province","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",116.9282346224610
"....Mountain Province","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",118.8040470498710
"....Mountain Province","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",94.3083719080627
"....Mountain Province","01.1.7.4 - Other vegetables, fresh or chilled (ND)",131.9761018126970
"....Mountain Province","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",119.8639424813080
"....Mountain Province","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",109.6897259922390
"....Mountain Province","01.1.8 - Sugar, confectionery and desserts (ND)",120.2500000000000
"....Mountain Province","01.1.8.1 - Cane and beet sugar (ND)",134.1762212495020
"....Mountain Province","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.3935433355420
"....Mountain Province","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",95.7824083009803
"....Mountain Province","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",118.9396483428130
"....Mountain Province","01.1.8.6 - Ice, ice cream and sorbet (ND)",120.5564142194750
"....Mountain Province","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",117.3684176204970
"....Mountain Province","01.1.9 - Ready-made food and other food products n.e.c. (ND)",123.8416666666670
"....Mountain Province","01.1.9.2 - Baby food (ND)",..
"....Mountain Province","01.1.9.3 - Salt, condiments and sauces (ND)",125.4274707883490
"....Mountain Province","01.1.9.4 - Spices, culinary herbs and seeds (ND)",127.0279480381430
"....Mountain Province","01.1.9.9 - Other food products n.e.c. (ND)",107.9896097903510
"....Mountain Province","01.2 - NON-ALCOHOLIC BEVERAGES",114.8833333333330
"....Mountain Province","01.2.1 - Fruit and vegetable juices (ND)",128.3166666666670
"....Mountain Province","01.2.1.0 - Fruit and vegetable juices (ND)",128.3239806729370
"....Mountain Province","01.2.2 - Coffee and coffee substitutes (ND)",104.0083333333330
"....Mountain Province","01.2.2.0 - Coffee and coffee substitutes (ND)",103.9904875230980
"....Mountain Province","01.2.3 - Tea, maté and other plant products for infusion (ND)",222.6750000000000
"....Mountain Province","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",222.6629152296240
"....Mountain Province","01.2.4 - Cocoa drinks (ND)",110.1333333333330
"....Mountain Province","01.2.4.0 - Cocoa drinks (ND)",110.1359939600720
"....Mountain Province","01.2.5 - Water (ND)",103.5416666666670
"....Mountain Province","01.2.5.0 - Water (ND)",103.5343450330590
"....Mountain Province","01.2.6 - Soft drinks (ND)",119.1250000000000
"....Mountain Province","01.2.6.0 - Soft drinks (ND)",119.1093789949120
"....Mountain Province","01.2.9 - Other non-alcoholic beverages (ND)",95.2333333333333
"....Mountain Province","01.2.9.0 - Other non-alcoholic beverages (ND)",95.2347502143370
"....Mountain Province","02 - ALCOHOLIC BEVERAGES AND TOBACCO",160.1333333333330
"....Mountain Province","02.1 - ALCOHOLIC BEVERAGES",127.8000000000000
"....Mountain Province","02.1.1 - Spirits and liquors (ND)",127.7583333333330
"....Mountain Province","02.1.1.0 - Spirits and liquors (ND)",127.7533622036480
"....Mountain Province","02.1.2 - Wine (ND)",116.7833333333330
"....Mountain Province","02.1.2.1 - Wine from grapes (ND)",103.3126252274250
"....Mountain Province","02.1.2.2 - Wine from other sources (ND)",120.9469891919710
"....Mountain Province","02.1.3 - Beer (ND)",137.1916666666670
"....Mountain Province","02.1.3.0 - Beer (ND)",137.1985553589810
"....Mountain Province","02.3 - TOBACCO",203.4833333333330
"....Mountain Province","02.3.0 - Tobacco (ND)",203.4833333333330
"....Mountain Province","02.3.0.1 - Cigarettes (ND)",177.8085905424420
"....Mountain Province","02.3.0.2 - Cigars (ND)",..
"....Mountain Province","02.3.0.9 - Other tobacco products (ND)",292.3159831279120
"....Mountain Province","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",165.4750000000000
"....Mountain Province","02.4.0 - Other vegetable-based tobacco products (ND)",165.4750000000000
"....Mountain Province","02.4.0.0 - Other vegetable-based tobacco products (ND)",165.4909747292420
"....Mountain Province","02.900 - NON-FOOD",123.8833333333330
"....Mountain Province","03 - CLOTHING AND FOOTWEAR",116.3000000000000
"....Mountain Province","03.1 - CLOTHING",110.9916666666670
"....Mountain Province","03.1.1 - Clothing materials (SD)",..
"....Mountain Province","03.1.1.0 - Clothing materials (SD)",..
"....Mountain Province","03.1.2 - Garments (SD)",111.0416666666670
"....Mountain Province","03.1.2.1 - Garments for men or boys (SD)",108.3770138057380
"....Mountain Province","03.1.2.2 - Garments for women or girls (SD)",114.2679427501850
"....Mountain Province","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",114.6222937698410
"....Mountain Province","03.1.2.4 - School uniforms (SD)",..
"....Mountain Province","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.1333333333330
"....Mountain Province","03.1.3.1 - Other articles of clothing (SD)",104.5619360823000
"....Mountain Province","03.1.3.2 - Clothing accessories (SD)",108.9169636038050
"....Mountain Province","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",103.9666666666670
"....Mountain Province","03.1.4.1 - Cleaning of clothing (S)",94.7114955854811
"....Mountain Province","03.1.4.2 - Repair, tailoring and hire of clothing (S)",141.6965044806670
"....Mountain Province","03.2 - FOOTWEAR",128.9666666666670
"....Mountain Province","03.2.1 - Shoes and other footwear (SD)",128.9666666666670
"....Mountain Province","03.2.1.1 - Footwear for men (SD)",131.9417222126470
"....Mountain Province","03.2.1.2 - Footwear for women (SD)",132.1729059496340
"....Mountain Province","03.2.1.3 - Footwear for infants and children (SD)",123.4838609190290
"....Mountain Province","03.2.2 - Cleaning, repair, and hire of footwear (S)",124.8333333333330
"....Mountain Province","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",124.8303986584340
"....Mountain Province","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",132.9833333333330
"....Mountain Province","04.1 - ACTUAL RENTALS FOR HOUSING",117.5916666666670
"....Mountain Province","04.1.1 - Actual rentals paid by tenants for main residence (S)",117.5916666666670
"....Mountain Province","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",117.5992744693850
"....Mountain Province","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",125.8000000000000
"....Mountain Province","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",120.7166666666670
"....Mountain Province","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",120.7128850107650
"....Mountain Province","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",144.8583333333330
"....Mountain Province","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",144.8623012387770
"....Mountain Province","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Mountain Province","04.4.1 - Water supply (ND)",100.0000000000000
"....Mountain Province","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Mountain Province","04.5 - ELECTRICITY, GAS AND OTHER FUELS",155.3000000000000
"....Mountain Province","04.5.1 - Electricity (ND)",168.4500000000000
"....Mountain Province","04.5.1.0 - Electricity (ND)",168.4591924967480
"....Mountain Province","04.5.2 - Gas (ND)",153.4666666666670
"....Mountain Province","04.5.2.2 - Liquefied hydrocarbons (ND)",153.4662310460770
"....Mountain Province","04.5.3 - Liquid fuels (ND)",125.2500000000000
"....Mountain Province","04.5.3.0 - Liquid fuels (ND)",125.2431598088550
"....Mountain Province","04.5.4 - Solid fuels (ND)",141.1000000000000
"....Mountain Province","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Mountain Province","04.5.4.3 - Charcoal (ND)",141.0705313019750
"....Mountain Province","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",124.6000000000000
"....Mountain Province","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",124.2666666666670
"....Mountain Province","05.1.1 - Furniture, furnishings and loose carpets (D)",124.2666666666670
"....Mountain Province","05.1.1.1 - Household furniture (D)",130.3190026429190
"....Mountain Province","05.1.1.3 - Lighting equipment (D)",100.3391217816370
"....Mountain Province","05.1.1.4 - Furnishings, loose carpets and rugs (D)",108.4975032491960
"....Mountain Province","05.2 - HOUSEHOLD TEXTILES",108.5916666666670
"....Mountain Province","05.2.1 - Household textiles (SD)",108.5916666666670
"....Mountain Province","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.5040826528910
"....Mountain Province","05.2.1.2 - Bed linen and bedding (SD)",110.6145241500460
"....Mountain Province","05.2.1.3 - Table linen and bathroom linen (SD)",104.3996439848820
"....Mountain Province","05.2.1.9 - Other household textiles (SD)",118.4427890159900
"....Mountain Province","05.3 - HOUSEHOLD APPLIANCES",106.4750000000000
"....Mountain Province","05.3.1 - Major household appliances, whether electric or not (D)",104.5416666666670
"....Mountain Province","05.3.1.1 - Major kitchen appliances (D)",104.5728048566650
"....Mountain Province","05.3.1.2 - Major laundry appliances (D)",..
"....Mountain Province","05.3.1.3 - Heaters, air conditioners (D)",..
"....Mountain Province","05.3.2 - Small household appliances (SD)",111.0916666666670
"....Mountain Province","05.3.2.1 - Small appliances for cooking and processing of food (SD)",121.7205584331530
"....Mountain Province","05.3.2.9 - Other small household appliances (SD)",101.5005690095430
"....Mountain Province","05.3.3 - Repair, installation and hire of household appliances (S)",142.0250000000000
"....Mountain Province","05.3.3.0 - Repair, installation and hire of household appliances (S)",142.0167224026540
"....Mountain Province","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",109.2916666666670
"....Mountain Province","05.4.0 - Glassware, tableware and household utensils (SD)",109.2916666666670
"....Mountain Province","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",113.6926638856130
"....Mountain Province","05.4.0.2 - Cutlery, flatware and silverware (SD)",108.4826386880000
"....Mountain Province","05.4.0.3 - Kitchen utensils and articles (SD)",100.8653448254220
"....Mountain Province","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",114.1333333333330
"....Mountain Province","05.5.1 - Motorized tools and equipment (D)",..
"....Mountain Province","05.5.1.0 - Motorized tools and equipment (D)",..
"....Mountain Province","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",114.1333333333330
"....Mountain Province","05.5.2.1 - Non-motorized tools (SD)",122.3078230281600
"....Mountain Province","05.5.2.2 - Miscellaneous accessories (SD)",105.9513334654190
"....Mountain Province","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",131.9166666666670
"....Mountain Province","05.6.1 - Non-durable household goods (ND)",127.2166666666670
"....Mountain Province","05.6.1.1 - Household cleaning and maintenance products (ND)",110.0960805697820
"....Mountain Province","05.6.1.9 - Other non-durable household goods (ND)",132.9292310564890
"....Mountain Province","05.6.2 - Domestic services and household services (S)",163.5666666666670
"....Mountain Province","05.6.2.1 - Domestic services by paid staff (S)",163.5838150289020
"....Mountain Province","06 - HEALTH",108.4333333333330
"....Mountain Province","06.1 - MEDICINES AND HEALTH PRODUCTS",111.8500000000000
"....Mountain Province","06.1.1 - Medicines (ND)",112.7833333333330
"....Mountain Province","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",112.7861373695420
"....Mountain Province","06.1.2 - Medical products (ND)",113.5000000000000
"....Mountain Province","06.1.2.1 - Medical diagnostic products (ND)",137.4279566919270
"....Mountain Province","06.1.2.2 - Prevention and protective devices (ND)",77.7672040065690
"....Mountain Province","06.1.2.3 - Treatment devices for personal use (ND)",125.3333602801130
"....Mountain Province","06.1.3 - Assistive products (D)",99.8000000000000
"....Mountain Province","06.1.3.1 - Assistive products for vision (D)",99.8481156548404
"....Mountain Province","06.2 - OUTPATIENT CARE SERVICES",117.2333333333330
"....Mountain Province","06.2.1 - Preventive care services (S)",115.7000000000000
"....Mountain Province","06.2.1.9 - Other preventive services (S)",115.6822101471020
"....Mountain Province","06.2.2 - Outpatient dental services (S)",130.6666666666670
"....Mountain Province","06.2.2.1 - Dental preventive services (S)",130.6440357658980
"....Mountain Province","06.2.3 - Other outpatient care services (S)",..
"....Mountain Province","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Mountain Province","06.3 - INPATIENT CARE SERVICES",100.0000000000000
"....Mountain Province","06.3.1 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Mountain Province","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Mountain Province","06.4 - OTHER HEALTH SERVICES",119.5000000000000
"....Mountain Province","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",119.5000000000000
"....Mountain Province","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",119.5239552092240
"....Mountain Province","07 - TRANSPORT",127.9083333333330
"....Mountain Province","07.1 - PURCHASE OF VEHICLES",100.0000000000000
"....Mountain Province","07.1.1 - Motor cars (D)",..
"....Mountain Province","07.1.1.1 - New motor cars (D)",..
"....Mountain Province","07.1.2 - Motorcycles (D)",100.0000000000000
"....Mountain Province","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Mountain Province","07.1.3 - Bicycles (D)",..
"....Mountain Province","07.1.3.0 - Bicycles (D)",..
"....Mountain Province","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",136.8500000000000
"....Mountain Province","07.2.1 - Parts and accessories for personal transport equipment (SD)",101.7750000000000
"....Mountain Province","07.2.1.1 - Tires (SD)",97.0461705154538
"....Mountain Province","07.2.1.2 - Parts for personal transport equipment (SD)",117.8179992414290
"....Mountain Province","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Mountain Province","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",148.5416666666670
"....Mountain Province","07.2.2.1 - Diesel (ND)",157.2700867861140
"....Mountain Province","07.2.2.2 - Gasoline (ND)",136.1880492854760
"....Mountain Province","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Mountain Province","07.2.2.4 - Lubricants (ND)",119.1337838560700
"....Mountain Province","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....Mountain Province","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....Mountain Province","07.2.4 - Other services in respect of personal transport equipment (S)",105.1250000000000
"....Mountain Province","07.2.4.2 - Toll facilities (S)",105.1291793313070
"....Mountain Province","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Mountain Province","07.3 - PASSENGER TRANSPORT SERVICES",129.0500000000000
"....Mountain Province","07.3.1 - Passenger transport by railway (S)",..
"....Mountain Province","07.3.1.1 - Passenger transport by train (S)",..
"....Mountain Province","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Mountain Province","07.3.2 - Passenger transport by road (S)",129.0583333333330
"....Mountain Province","07.3.2.1 - Passenger transport by bus and coach (S)",122.8965839962570
"....Mountain Province","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Mountain Province","07.3.2.9 - Other passenger transport by road (S)",132.3299630792180
"....Mountain Province","07.3.3 - Passenger transport by air (S)",99.9416666666667
"....Mountain Province","07.3.3.1 - Passenger transport by air, domestic (S)",99.9542165781020
"....Mountain Province","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Mountain Province","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Mountain Province","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Mountain Province","07.4.1 - Postal and courier services (S)",..
"....Mountain Province","07.4.1.1 - Letter handling services (S)",..
"....Mountain Province","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Mountain Province","08 - INFORMATION AND COMMUNICATION",99.6166666666667
"....Mountain Province","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",104.0666666666670
"....Mountain Province","08.1.1 - Fixed telephone equipment (D)",..
"....Mountain Province","08.1.1.0 - Fixed telephone equipment (D)",..
"....Mountain Province","08.1.2 - Mobile telephone equipment (D)",103.4000000000000
"....Mountain Province","08.1.2.0 - Mobile telephone equipment (D)",103.3720615505140
"....Mountain Province","08.1.3 - Information processing equipment (D)",103.4000000000000
"....Mountain Province","08.1.3.1 - Computers, laptops and tablets (D)",102.7140611166430
"....Mountain Province","08.1.3.2 - Peripheral equipment and its consumable components (D)",138.1912655696750
"....Mountain Province","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",120.8000000000000
"....Mountain Province","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",120.7734995304360
"....Mountain Province","08.1.5 - Unrecorded recording media (SD)",133.1000000000000
"....Mountain Province","08.1.5.0 - Unrecorded recording media (SD)",133.1077424798030
"....Mountain Province","08.3 - INFORMATION AND COMMUNICATION SERVICES",97.8000000000000
"....Mountain Province","08.3.1 - Fixed communication services (S)",..
"....Mountain Province","08.3.1.0 - Fixed communication services (S)",..
"....Mountain Province","08.3.2 - Mobile communication services (S)",97.8000000000000
"....Mountain Province","08.3.2.0 - Mobile communication services (S)",97.8019293843652
"....Mountain Province","08.3.3 - Internet access provision services and net storage services (S)",..
"....Mountain Province","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Mountain Province","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Mountain Province","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Mountain Province","09 - RECREATION, SPORT AND CULTURE",106.2500000000000
"....Mountain Province","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Mountain Province","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Mountain Province","09.1.1.1 - Cameras (D)",100.0000000000000
"....Mountain Province","09.2 - OTHER RECREATIONAL GOODS",110.6583333333330
"....Mountain Province","09.2.1 - Games, toys and hobbies (SD)",110.6083333333330
"....Mountain Province","09.2.1.2 - Other games, toys and hobbies (SD)",110.6350692080780
"....Mountain Province","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",113.3250000000000
"....Mountain Province","09.2.2.1 - Equipment for sport (SD)",113.2964242327880
"....Mountain Province","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Mountain Province","09.3 - GARDEN PRODUCTS AND PETS",105.0083333333330
"....Mountain Province","09.3.1 - Garden products, plants and flowers (ND)",107.2000000000000
"....Mountain Province","09.3.1.1 - Garden products (ND)",129.7840346266980
"....Mountain Province","09.3.1.2 - Plants, seeds and flowers (ND)",84.6163642426183
"....Mountain Province","09.3.2 - Pets and products for pets (ND)",103.8833333333330
"....Mountain Province","09.3.2.2 - Products for pets and other household animals (ND)",103.8900482587710
"....Mountain Province","09.4 - RECREATIONAL SERVICES",89.9750000000000
