"Geolocation","Commodity Description","2019 Jan" 
"....Pampanga","09.2.1.2 - Other games, toys and hobbies (SD)",100.0370770326330
"....Pampanga","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Pampanga","09.2.2.1 - Equipment for sport (SD)",..
"....Pampanga","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Pampanga","09.3 - GARDEN PRODUCTS AND PETS",101.8000000000000
"....Pampanga","09.3.1 - Garden products, plants and flowers (ND)",101.6000000000000
"....Pampanga","09.3.1.1 - Garden products (ND)",103.2350157331570
"....Pampanga","09.3.1.2 - Plants, seeds and flowers (ND)",100.0000000000000
"....Pampanga","09.3.2 - Pets and products for pets (ND)",102.6000000000000
"....Pampanga","09.3.2.2 - Products for pets and other household animals (ND)",102.5841000284590
"....Pampanga","09.4 - RECREATIONAL SERVICES",110.6000000000000
"....Pampanga","09.4.6 - Recreational and sporting services (S)",100.0000000000000
"....Pampanga","09.4.6.2 - Sporting services - practice (S)",100.0000000000000
"....Pampanga","09.4.7 - Games of chance (S)",110.8000000000000
"....Pampanga","09.4.7.0 - Games of chance (S)",110.7692307692310
"....Pampanga","09.5 - CULTURAL GOODS",100.0000000000000
"....Pampanga","09.5.1 - Musical instruments (D)",100.0000000000000
"....Pampanga","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Pampanga","09.6 - CULTURAL SERVICES",100.0000000000000
"....Pampanga","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Pampanga","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....Pampanga","09.6.3 - Photographic services (S)",..
"....Pampanga","09.6.3.0 - Photographic services (S)",..
"....Pampanga","09.6.9 - Other cultural services (S)",100.0000000000000
"....Pampanga","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Pampanga","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",100.6000000000000
"....Pampanga","09.7.1 - Books (SD)",101.3000000000000
"....Pampanga","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.0000000000000
"....Pampanga","09.7.1.9 - Other books (SD) in printed or electronic copy",102.6667331273050
"....Pampanga","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Pampanga","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Pampanga","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Pampanga","09.7.4 - Stationery and drawing materials (ND)",100.4000000000000
"....Pampanga","09.7.4.0 - Stationery and drawing materials (ND)",100.3649057596730
"....Pampanga","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Pampanga","09.8.0 - Package holidays (S)",100.0000000000000
"....Pampanga","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Pampanga","10 - EDUCATION SERVICES",101.2000000000000
"....Pampanga","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",100.0000000000000
"....Pampanga","10.1.0 - Early chilhood and primary education (S)",100.0000000000000
"....Pampanga","10.1.0.1 - Early childhood education services (S)",100.0000000000000
"....Pampanga","10.1.0.2 - Primary education (S)",100.0000000000000
"....Pampanga","10.2 - SECONDARY EDUCATION  (S)",100.9000000000000
"....Pampanga","10.2.0 - Secondary education (S)",100.9000000000000
"....Pampanga","10.2.0.1 - Lower secondary general education services",100.3022180339380
"....Pampanga","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.4158286920480
"....Pampanga","10.4 - TERTIARY EDUCATION (S)",102.7000000000000
"....Pampanga","10.4.0 - Tertiary education (s)",102.7000000000000
"....Pampanga","10.4.0.0 - Tertiary education (s)",102.6817511342150
"....Pampanga","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",102.9000000000000
"....Pampanga","10.5.0 - Education not defined by level (s)",102.9000000000000
"....Pampanga","10.5.0.2 - Review classes for professional and licensure examination (S)",102.9343372826930
"....Pampanga","10.5.0.9 - Other education not defined by level (S)",..
"....Pampanga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",105.1000000000000
"....Pampanga","11.1 - FOOD AND BEVERAGE SERVING SERVICES",105.1000000000000
"....Pampanga","11.1.1 - Restaurants, café and the like (S)",105.1000000000000
"....Pampanga","11.1.1.1 - Restaurants, café and the like - with full service (S)",105.1449975971870
"....Pampanga","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Pampanga","11.2.0 - Accommodation services (S)",100.0000000000000
"....Pampanga","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Pampanga","12 - FINANCIAL SERVICES",100.0000000000000
"....Pampanga","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Pampanga","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Pampanga","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Pampanga","12.2.9 - Other financial services (S)",..
"....Pampanga","12.2.9.1 - Remittances fees (S)",..
"....Pampanga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",100.2000000000000
"....Pampanga","13.1 - PERSONAL CARE",100.2000000000000
"....Pampanga","13.1.1 - Electric appliances for personal care (SD)",..
"....Pampanga","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Pampanga","13.1.2 - Other appliances, articles and products for personal care (ND)",100.2000000000000
"....Pampanga","13.1.2.0 - Other appliances, articles and products for personal care (ND)",100.1910539023080
"....Pampanga","13.1.3 - Hairdressing salons and personal grooming establishments (S)",100.0000000000000
"....Pampanga","13.1.3.1 - Hairdressing (S)",100.0000000000000
"....Pampanga","13.1.3.2 - Personal grooming treatments (S)",100.0000000000000
"....Pampanga","13.2 - OTHER PERSONAL EFFECTS",100.1000000000000
"....Pampanga","13.2.1 - Jewellery and watches (D)",100.0000000000000
"....Pampanga","13.2.1.1 - Jewellery and watches (D)",100.0000000000000
"....Pampanga","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Pampanga","13.2.9 - Other personal effects n.e.c. (SD)",100.1000000000000
"....Pampanga","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.0687612395660
"....Pampanga","13.9 - OTHER SERVICES",100.3000000000000
"....Pampanga","13.9.0 - Other services (S)",100.3000000000000
"....Pampanga","13.9.0.9 - Other services n.e.c. (S)",100.2787622486970
"....Tarlac","0 - ALL ITEMS",102.3000000000000
"....Tarlac","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",100.6000000000000
"....Tarlac","01.1 - FOOD",100.2000000000000
"....Tarlac","01.1.1 - Cereals and cereal products (ND)",99.0000000000000
"....Tarlac","01.1.1.1 - Cereals (ND)",97.5390962588342
"....Tarlac","01.1.1.12 - Rice",97.4799467778532
"....Tarlac","01.1.1.16 - Corn",101.3480852470490
"....Tarlac","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",102.6228116583290
"....Tarlac","01.1.1.2 - Flour of cereals (ND)",100.5639673198020
"....Tarlac","01.1.1.3 - Bread and bakery products (ND)",102.6512442193170
"....Tarlac","01.1.1.4 - Breakfast cereals (ND)",101.7634465986360
"....Tarlac","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",101.6692135196430
"....Tarlac","01.1.1.9 - Other cereal and grain mill products (ND)",104.2408711257600
"....Tarlac","01.1.2 - Meat and other parts of slaughtered land animals (ND)",100.0000000000000
"....Tarlac","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",98.3448458300446
"....Tarlac","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",100.0000000000000
"....Tarlac","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",100.1058157904940
"....Tarlac","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",103.6765834916270
"....Tarlac","01.1.3 - Fish and other seafood (ND)",103.9000000000000
"....Tarlac","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",103.3211093739060
"....Tarlac","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",107.5138471589910
"....Tarlac","01.1.3.3 - Fish preparations (ND)",99.5934590400967
"....Tarlac","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",107.8286916078110
"....Tarlac","01.1.3.6 - Other seafood preparations (ND)",111.7220041220680
"....Tarlac","01.1.4 - Milk, other dairy products and eggs (ND)",100.4000000000000
"....Tarlac","01.1.4.1 - Raw and whole milk (ND)",101.4164529493000
"....Tarlac","01.1.4.3 - Other milk and cream (ND)",100.0841008870160
"....Tarlac","01.1.4.4 - Non-animal milk (ND)",102.0251182737140
"....Tarlac","01.1.4.5 - Cheese (ND)",102.1747292341720
"....Tarlac","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Tarlac","01.1.4.7 - Milk-based dessert and beverages (ND)",106.0534068231490
"....Tarlac","01.1.4.8 - Eggs (ND)",99.9418849204542
"....Tarlac","01.1.5 - Oils and fats (ND)",102.3000000000000
"....Tarlac","01.1.5.1 - Vegetable oils (ND)",102.6212292130040
"....Tarlac","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",102.0525186549450
"....Tarlac","01.1.5.3 - Margarine and similar preparations (ND)",101.3123063925660
"....Tarlac","01.1.5.9 - Other animal oils and fats (ND)",..
"....Tarlac","01.1.6 - Fruits and nuts (ND)",98.2000000000000
"....Tarlac","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",96.1865060296213
"....Tarlac","01.1.6.2 - Citrus fruits, fresh (ND)",116.1123661682130
"....Tarlac","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",99.7464123691140
"....Tarlac","01.1.6.5 - Other fruits, fresh (ND)",..
"....Tarlac","01.1.6.7 - Fruit, dried and dehydrated (ND)",108.4781993706990
"....Tarlac","01.1.6.8 - Nuts, in shell or shelled (ND)",94.0412602426287
"....Tarlac","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",102.9512924848080
"....Tarlac","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",95.6000000000000
"....Tarlac","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",88.3202265604489
"....Tarlac","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",93.8519514681510
"....Tarlac","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",99.6376195817477
"....Tarlac","01.1.7.4 - Other vegetables, fresh or chilled (ND)",98.0324363480429
"....Tarlac","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",108.9232669273350
"....Tarlac","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.6285816001030
"....Tarlac","01.1.8 - Sugar, confectionery and desserts (ND)",104.6000000000000
"....Tarlac","01.1.8.1 - Cane and beet sugar (ND)",103.0382659318050
"....Tarlac","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.7462431049720
"....Tarlac","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",105.3017305563290
"....Tarlac","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",101.8647277146750
"....Tarlac","01.1.8.6 - Ice, ice cream and sorbet (ND)",106.1174252335930
"....Tarlac","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",106.1142933964090
"....Tarlac","01.1.9 - Ready-made food and other food products n.e.c. (ND)",102.3000000000000
"....Tarlac","01.1.9.2 - Baby food (ND)",100.3093000592410
"....Tarlac","01.1.9.3 - Salt, condiments and sauces (ND)",102.2900792355430
"....Tarlac","01.1.9.4 - Spices, culinary herbs and seeds (ND)",104.1322569259100
"....Tarlac","01.1.9.9 - Other food products n.e.c. (ND)",105.2856020683910
"....Tarlac","01.2 - NON-ALCOHOLIC BEVERAGES",105.8000000000000
"....Tarlac","01.2.1 - Fruit and vegetable juices (ND)",120.9000000000000
"....Tarlac","01.2.1.0 - Fruit and vegetable juices (ND)",120.8539309136100
"....Tarlac","01.2.2 - Coffee and coffee substitutes (ND)",100.2000000000000
"....Tarlac","01.2.2.0 - Coffee and coffee substitutes (ND)",100.2212737232010
"....Tarlac","01.2.3 - Tea, maté and other plant products for infusion (ND)",104.4000000000000
"....Tarlac","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",104.4251124457970
"....Tarlac","01.2.4 - Cocoa drinks (ND)",103.6000000000000
"....Tarlac","01.2.4.0 - Cocoa drinks (ND)",103.6134472462040
"....Tarlac","01.2.5 - Water (ND)",101.1000000000000
"....Tarlac","01.2.5.0 - Water (ND)",101.0700286047250
"....Tarlac","01.2.6 - Soft drinks (ND)",105.8000000000000
"....Tarlac","01.2.6.0 - Soft drinks (ND)",105.7984600743730
"....Tarlac","01.2.9 - Other non-alcoholic beverages (ND)",116.5000000000000
"....Tarlac","01.2.9.0 - Other non-alcoholic beverages (ND)",116.4930343247780
"....Tarlac","02 - ALCOHOLIC BEVERAGES AND TOBACCO",107.8000000000000
"....Tarlac","02.1 - ALCOHOLIC BEVERAGES",101.1000000000000
"....Tarlac","02.1.1 - Spirits and liquors (ND)",101.1000000000000
"....Tarlac","02.1.1.0 - Spirits and liquors (ND)",101.1421539029930
"....Tarlac","02.1.2 - Wine (ND)",105.6000000000000
"....Tarlac","02.1.2.1 - Wine from grapes (ND)",105.6174754507860
"....Tarlac","02.1.2.2 - Wine from other sources (ND)",..
"....Tarlac","02.1.3 - Beer (ND)",101.0000000000000
"....Tarlac","02.1.3.0 - Beer (ND)",100.9536664808240
"....Tarlac","02.3 - TOBACCO",111.0000000000000
"....Tarlac","02.3.0 - Tobacco (ND)",111.0000000000000
"....Tarlac","02.3.0.1 - Cigarettes (ND)",111.0519407629430
"....Tarlac","02.3.0.2 - Cigars (ND)",..
"....Tarlac","02.3.0.9 - Other tobacco products (ND)",104.7521423592600
"....Tarlac","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Tarlac","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Tarlac","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Tarlac","02.900 - NON-FOOD",103.2000000000000
"....Tarlac","03 - CLOTHING AND FOOTWEAR",103.4000000000000
"....Tarlac","03.1 - CLOTHING",102.2000000000000
"....Tarlac","03.1.1 - Clothing materials (SD)",101.2000000000000
"....Tarlac","03.1.1.0 - Clothing materials (SD)",101.1817817531270
"....Tarlac","03.1.2 - Garments (SD)",102.3000000000000
"....Tarlac","03.1.2.1 - Garments for men or boys (SD)",103.3931364589330
"....Tarlac","03.1.2.2 - Garments for women or girls (SD)",101.0222101843130
"....Tarlac","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",107.1062561067830
"....Tarlac","03.1.2.4 - School uniforms (SD)",102.7749663788690
"....Tarlac","03.1.3 - Other articles of clothing and clothing accessories (SD)",103.9000000000000
"....Tarlac","03.1.3.1 - Other articles of clothing (SD)",103.9110758056440
"....Tarlac","03.1.3.2 - Clothing accessories (SD)",103.9222260826310
"....Tarlac","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",100.1000000000000
"....Tarlac","03.1.4.1 - Cleaning of clothing (S)",100.0000000000000
"....Tarlac","03.1.4.2 - Repair, tailoring and hire of clothing (S)",104.2903415662730
"....Tarlac","03.2 - FOOTWEAR",106.1000000000000
"....Tarlac","03.2.1 - Shoes and other footwear (SD)",106.1000000000000
"....Tarlac","03.2.1.1 - Footwear for men (SD)",106.1908285862620
"....Tarlac","03.2.1.2 - Footwear for women (SD)",102.2900249896170
"....Tarlac","03.2.1.3 - Footwear for infants and children (SD)",109.5378964166820
"....Tarlac","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Tarlac","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Tarlac","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",104.8000000000000
"....Tarlac","04.1 - ACTUAL RENTALS FOR HOUSING",106.8000000000000
"....Tarlac","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.8000000000000
"....Tarlac","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.7573610896980
"....Tarlac","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.3000000000000
"....Tarlac","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.5000000000000
"....Tarlac","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.5235621838270
"....Tarlac","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",105.2000000000000
"....Tarlac","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",105.1981693544520
"....Tarlac","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",96.9000000000000
"....Tarlac","04.4.1 - Water supply (ND)",96.9000000000000
"....Tarlac","04.4.1.1 - Water supply through network systems (ND)",96.8820548442606
"....Tarlac","04.5 - ELECTRICITY, GAS AND OTHER FUELS",103.6000000000000
"....Tarlac","04.5.1 - Electricity (ND)",107.2000000000000
"....Tarlac","04.5.1.0 - Electricity (ND)",107.2001141045030
"....Tarlac","04.5.2 - Gas (ND)",94.0000000000000
"....Tarlac","04.5.2.2 - Liquefied hydrocarbons (ND)",93.9763312006684
"....Tarlac","04.5.3 - Liquid fuels (ND)",91.1000000000000
"....Tarlac","04.5.3.0 - Liquid fuels (ND)",91.0979042852675
"....Tarlac","04.5.4 - Solid fuels (ND)",101.3000000000000
"....Tarlac","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",99.5800992492683
"....Tarlac","04.5.4.3 - Charcoal (ND)",125.9937775848350
"....Tarlac","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",106.2000000000000
"....Tarlac","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.7000000000000
"....Tarlac","05.1.1 - Furniture, furnishings and loose carpets (D)",100.7000000000000
"....Tarlac","05.1.1.1 - Household furniture (D)",100.7094168746890
"....Tarlac","05.1.1.3 - Lighting equipment (D)",100.4901724636290
"....Tarlac","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Tarlac","05.2 - HOUSEHOLD TEXTILES",100.5000000000000
"....Tarlac","05.2.1 - Household textiles (SD)",100.5000000000000
"....Tarlac","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0000000000000
"....Tarlac","05.2.1.2 - Bed linen and bedding (SD)",100.7579144378490
"....Tarlac","05.2.1.3 - Table linen and bathroom linen (SD)",100.5306001793270
"....Tarlac","05.2.1.9 - Other household textiles (SD)",101.7483413921060
"....Tarlac","05.3 - HOUSEHOLD APPLIANCES",103.1000000000000
"....Tarlac","05.3.1 - Major household appliances, whether electric or not (D)",102.9000000000000
"....Tarlac","05.3.1.1 - Major kitchen appliances (D)",102.1506628021120
"....Tarlac","05.3.1.2 - Major laundry appliances (D)",105.3458879979550
"....Tarlac","05.3.1.3 - Heaters, air conditioners (D)",101.8154144965380
"....Tarlac","05.3.2 - Small household appliances (SD)",104.0000000000000
"....Tarlac","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.0125148552370
"....Tarlac","05.3.2.9 - Other small household appliances (SD)",104.0609095010690
"....Tarlac","05.3.3 - Repair, installation and hire of household appliances (S)",101.9000000000000
"....Tarlac","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.9417582716290
"....Tarlac","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",102.9000000000000
"....Tarlac","05.4.0 - Glassware, tableware and household utensils (SD)",102.9000000000000
"....Tarlac","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",102.9386138613860
"....Tarlac","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.6618860858810
"....Tarlac","05.4.0.3 - Kitchen utensils and articles (SD)",103.7864820485620
"....Tarlac","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",102.7000000000000
"....Tarlac","05.5.1 - Motorized tools and equipment (D)",100.7000000000000
"....Tarlac","05.5.1.0 - Motorized tools and equipment (D)",100.6812769111860
"....Tarlac","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",102.9000000000000
"....Tarlac","05.5.2.1 - Non-motorized tools (SD)",103.4098302092220
"....Tarlac","05.5.2.2 - Miscellaneous accessories (SD)",102.6095257420920
"....Tarlac","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",108.0000000000000
"....Tarlac","05.6.1 - Non-durable household goods (ND)",104.6000000000000
"....Tarlac","05.6.1.1 - Household cleaning and maintenance products (ND)",102.0396172561550
"....Tarlac","05.6.1.9 - Other non-durable household goods (ND)",105.4450616895440
"....Tarlac","05.6.2 - Domestic services and household services (S)",122.7000000000000
"....Tarlac","05.6.2.1 - Domestic services by paid staff (S)",122.7275147179250
"....Tarlac","06 - HEALTH",104.0000000000000
"....Tarlac","06.1 - MEDICINES AND HEALTH PRODUCTS",103.3000000000000
"....Tarlac","06.1.1 - Medicines (ND)",103.3000000000000
"....Tarlac","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",103.2969156496120
"....Tarlac","06.1.2 - Medical products (ND)",100.3000000000000
"....Tarlac","06.1.2.1 - Medical diagnostic products (ND)",100.0000000000000
"....Tarlac","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Tarlac","06.1.2.3 - Treatment devices for personal use (ND)",100.9616234922740
"....Tarlac","06.1.3 - Assistive products (D)",103.3000000000000
"....Tarlac","06.1.3.1 - Assistive products for vision (D)",103.3340248061870
"....Tarlac","06.2 - OUTPATIENT CARE SERVICES",108.4000000000000
"....Tarlac","06.2.1 - Preventive care services (S)",109.1000000000000
"....Tarlac","06.2.1.9 - Other preventive services (S)",109.0691462260240
"....Tarlac","06.2.2 - Outpatient dental services (S)",105.7000000000000
"....Tarlac","06.2.2.1 - Dental preventive services (S)",105.7135183736380
"....Tarlac","06.2.3 - Other outpatient care services (S)",..
"....Tarlac","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Tarlac","06.3 - INPATIENT CARE SERVICES",102.9000000000000
"....Tarlac","06.3.1 - Inpatient curative and rehabilitative services (S)",102.9000000000000
"....Tarlac","06.3.1.0 - Inpatient curative and rehabilitative services (S)",102.8929368404760
"....Tarlac","06.4 - OTHER HEALTH SERVICES",104.0000000000000
"....Tarlac","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",104.0000000000000
"....Tarlac","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",103.9822673624910
"....Tarlac","07 - TRANSPORT",102.5000000000000
"....Tarlac","07.1 - PURCHASE OF VEHICLES",101.9000000000000
"....Tarlac","07.1.1 - Motor cars (D)",101.8000000000000
"....Tarlac","07.1.1.1 - New motor cars (D)",101.7540755923410
"....Tarlac","07.1.2 - Motorcycles (D)",101.8000000000000
"....Tarlac","07.1.2.0 - Motorcycles (D)",101.7540752521440
"....Tarlac","07.1.3 - Bicycles (D)",105.4000000000000
"....Tarlac","07.1.3.0 - Bicycles (D)",105.4205890107820
"....Tarlac","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",90.4000000000000
"....Tarlac","07.2.1 - Parts and accessories for personal transport equipment (SD)",102.3000000000000
"....Tarlac","07.2.1.1 - Tires (SD)",102.5891675654180
"....Tarlac","07.2.1.2 - Parts for personal transport equipment (SD)",100.5425717257900
"....Tarlac","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Tarlac","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",88.3000000000000
"....Tarlac","07.2.2.1 - Diesel (ND)",87.1617546540147
"....Tarlac","07.2.2.2 - Gasoline (ND)",88.4524682685482
"....Tarlac","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Tarlac","07.2.2.4 - Lubricants (ND)",100.3518765938400
"....Tarlac","07.2.3 - Maintenance and repair of personal transport equipment (S)",102.2000000000000
"....Tarlac","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",102.2355296004970
"....Tarlac","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Tarlac","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Tarlac","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Tarlac","07.3 - PASSENGER TRANSPORT SERVICES",111.2000000000000
"....Tarlac","07.3.1 - Passenger transport by railway (S)",..
"....Tarlac","07.3.1.1 - Passenger transport by train (S)",..
"....Tarlac","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Tarlac","07.3.2 - Passenger transport by road (S)",111.2000000000000
"....Tarlac","07.3.2.1 - Passenger transport by bus and coach (S)",106.0643288262200
"....Tarlac","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Tarlac","07.3.2.9 - Other passenger transport by road (S)",112.2297568850990
"....Tarlac","07.3.3 - Passenger transport by air (S)",..
"....Tarlac","07.3.3.1 - Passenger transport by air, domestic (S)",..
"....Tarlac","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Tarlac","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Tarlac","07.4 - TRANSPORT SERVICES OF GOODS",102.1000000000000
"....Tarlac","07.4.1 - Postal and courier services (S)",102.1000000000000
"....Tarlac","07.4.1.1 - Letter handling services (S)",..
"....Tarlac","07.4.1.2 - Courier and parcel delivery services (S)",102.0983097736400
"....Tarlac","08 - INFORMATION AND COMMUNICATION",100.2000000000000
"....Tarlac","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.1000000000000
"....Tarlac","08.1.1 - Fixed telephone equipment (D)",..
"....Tarlac","08.1.1.0 - Fixed telephone equipment (D)",..
"....Tarlac","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Tarlac","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Tarlac","08.1.3 - Information processing equipment (D)",100.1000000000000
"....Tarlac","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Tarlac","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.4727403037880
"....Tarlac","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"....Tarlac","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0785892549690
"....Tarlac","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Tarlac","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Tarlac","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2000000000000
"....Tarlac","08.3.1 - Fixed communication services (S)",101.7000000000000
"....Tarlac","08.3.1.0 - Fixed communication services (S)",101.6823112699850
"....Tarlac","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Tarlac","08.3.2.0 - Mobile communication services (S)",100.0086163071320
"....Tarlac","08.3.3 - Internet access provision services and net storage services (S)",101.3000000000000
"....Tarlac","08.3.3.0 - Internet access provision services and net storage services (S)",101.2878020546960
"....Tarlac","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Tarlac","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Tarlac","09 - RECREATION, SPORT AND CULTURE",105.4000000000000
"....Tarlac","09.1 - RECREATIONAL DURABLES",..
"....Tarlac","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Tarlac","09.1.1.1 - Cameras (D)",..
"....Tarlac","09.2 - OTHER RECREATIONAL GOODS",107.1000000000000
"....Tarlac","09.2.1 - Games, toys and hobbies (SD)",107.2000000000000
"....Tarlac","09.2.1.2 - Other games, toys and hobbies (SD)",107.1793531150240
"....Tarlac","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",101.1000000000000
"....Tarlac","09.2.2.1 - Equipment for sport (SD)",101.0973511616250
"....Tarlac","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
