"Geolocation","Commodity Description","2022 Nov" 
"....Laguna","05.2.1.9 - Other household textiles (SD)",107.4418604651160
"....Laguna","05.3 - HOUSEHOLD APPLIANCES",102.8000000000000
"....Laguna","05.3.1 - Major household appliances, whether electric or not (D)",102.1000000000000
"....Laguna","05.3.1.1 - Major kitchen appliances (D)",103.0454449534450
"....Laguna","05.3.1.2 - Major laundry appliances (D)",101.2775126332580
"....Laguna","05.3.1.3 - Heaters, air conditioners (D)",100.9489273294650
"....Laguna","05.3.2 - Small household appliances (SD)",107.8000000000000
"....Laguna","05.3.2.1 - Small appliances for cooking and processing of food (SD)",105.7672865774810
"....Laguna","05.3.2.9 - Other small household appliances (SD)",108.5849328252610
"....Laguna","05.3.3 - Repair, installation and hire of household appliances (S)",105.6000000000000
"....Laguna","05.3.3.0 - Repair, installation and hire of household appliances (S)",105.5634649245570
"....Laguna","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",107.5000000000000
"....Laguna","05.4.0 - Glassware, tableware and household utensils (SD)",107.5000000000000
"....Laguna","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",108.4709057211460
"....Laguna","05.4.0.2 - Cutlery, flatware and silverware (SD)",101.9799263072900
"....Laguna","05.4.0.3 - Kitchen utensils and articles (SD)",108.2223899606220
"....Laguna","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",107.4000000000000
"....Laguna","05.5.1 - Motorized tools and equipment (D)",101.4000000000000
"....Laguna","05.5.1.0 - Motorized tools and equipment (D)",101.4370861275780
"....Laguna","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",107.6000000000000
"....Laguna","05.5.2.1 - Non-motorized tools (SD)",109.8729537882820
"....Laguna","05.5.2.2 - Miscellaneous accessories (SD)",106.1242421966820
"....Laguna","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",106.5000000000000
"....Laguna","05.6.1 - Non-durable household goods (ND)",108.1000000000000
"....Laguna","05.6.1.1 - Household cleaning and maintenance products (ND)",110.7591449932440
"....Laguna","05.6.1.9 - Other non-durable household goods (ND)",107.2431127137650
"....Laguna","05.6.2 - Domestic services and household services (S)",104.1000000000000
"....Laguna","05.6.2.1 - Domestic services by paid staff (S)",104.1388308156630
"....Laguna","06 - HEALTH",111.6000000000000
"....Laguna","06.1 - MEDICINES AND HEALTH PRODUCTS",113.3000000000000
"....Laguna","06.1.1 - Medicines (ND)",112.6000000000000
"....Laguna","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",112.5936878869280
"....Laguna","06.1.2 - Medical products (ND)",111.0000000000000
"....Laguna","06.1.2.1 - Medical diagnostic products (ND)",106.8276823037620
"....Laguna","06.1.2.2 - Prevention and protective devices (ND)",112.3526958777530
"....Laguna","06.1.2.3 - Treatment devices for personal use (ND)",113.8397903045510
"....Laguna","06.1.3 - Assistive products (D)",128.1000000000000
"....Laguna","06.1.3.1 - Assistive products for vision (D)",128.1426813911160
"....Laguna","06.2 - OUTPATIENT CARE SERVICES",104.7000000000000
"....Laguna","06.2.1 - Preventive care services (S)",103.6000000000000
"....Laguna","06.2.1.9 - Other preventive services (S)",103.6272972322270
"....Laguna","06.2.2 - Outpatient dental services (S)",105.9000000000000
"....Laguna","06.2.2.1 - Dental preventive services (S)",105.8881854109620
"....Laguna","06.2.3 - Other outpatient care services (S)",..
"....Laguna","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Laguna","06.3 - INPATIENT CARE SERVICES",111.9000000000000
"....Laguna","06.3.1 - Inpatient curative and rehabilitative services (S)",111.9000000000000
"....Laguna","06.3.1.0 - Inpatient curative and rehabilitative services (S)",111.9012293049370
"....Laguna","06.4 - OTHER HEALTH SERVICES",111.4000000000000
"....Laguna","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",111.4000000000000
"....Laguna","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",111.4012638215180
"....Laguna","07 - TRANSPORT",131.9000000000000
"....Laguna","07.1 - PURCHASE OF VEHICLES",101.6000000000000
"....Laguna","07.1.1 - Motor cars (D)",100.0000000000000
"....Laguna","07.1.1.1 - New motor cars (D)",100.0191169282070
"....Laguna","07.1.2 - Motorcycles (D)",100.3000000000000
"....Laguna","07.1.2.0 - Motorcycles (D)",100.2803205656800
"....Laguna","07.1.3 - Bicycles (D)",119.2000000000000
"....Laguna","07.1.3.0 - Bicycles (D)",119.1522076329460
"....Laguna","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",133.6000000000000
"....Laguna","07.2.1 - Parts and accessories for personal transport equipment (SD)",104.7000000000000
"....Laguna","07.2.1.1 - Tires (SD)",..
"....Laguna","07.2.1.2 - Parts for personal transport equipment (SD)",104.6930958107690
"....Laguna","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Laguna","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",140.3000000000000
"....Laguna","07.2.2.1 - Diesel (ND)",180.8987186942310
"....Laguna","07.2.2.2 - Gasoline (ND)",123.5006764603670
"....Laguna","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Laguna","07.2.2.4 - Lubricants (ND)",110.0359751139730
"....Laguna","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Laguna","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Laguna","07.3 - PASSENGER TRANSPORT SERVICES",149.4000000000000
"....Laguna","07.3.1 - Passenger transport by railway (S)",..
"....Laguna","07.3.1.1 - Passenger transport by train (S)",..
"....Laguna","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Laguna","07.3.2 - Passenger transport by road (S)",149.5000000000000
"....Laguna","07.3.2.1 - Passenger transport by bus and coach (S)",115.3167001440130
"....Laguna","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Laguna","07.3.2.9 - Other passenger transport by road (S)",157.4604779259820
"....Laguna","07.3.3 - Passenger transport by air (S)",125.3000000000000
"....Laguna","07.3.3.1 - Passenger transport by air, domestic (S)",125.3380857532240
"....Laguna","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"....Laguna","07.4.1 - Postal and courier services (S)",104.1000000000000
"....Laguna","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Laguna","07.4.1.2 - Courier and parcel delivery services (S)",101.4736206445730
"....Laguna","08 - INFORMATION AND COMMUNICATION",100.5000000000000
"....Laguna","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.2000000000000
"....Laguna","08.1.1 - Fixed telephone equipment (D)",..
"....Laguna","08.1.1.0 - Fixed telephone equipment (D)",..
"....Laguna","08.1.2 - Mobile telephone equipment (D)",99.5000000000000
"....Laguna","08.1.2.0 - Mobile telephone equipment (D)",99.5464591640400
"....Laguna","08.1.3 - Information processing equipment (D)",100.3000000000000
"....Laguna","08.1.3.1 - Computers, laptops and tablets (D)",100.0031342935760
"....Laguna","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.9857383826500
"....Laguna","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"....Laguna","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4116768115980
"....Laguna","08.1.5 - Unrecorded recording media (SD)",100.1000000000000
"....Laguna","08.1.5.0 - Unrecorded recording media (SD)",100.1190459558600
"....Laguna","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6000000000000
"....Laguna","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.2 - Mobile communication services (S)",100.2000000000000
"....Laguna","08.3.2.0 - Mobile communication services (S)",100.2094580559690
"....Laguna","08.3.3 - Internet access provision services and net storage services (S)",102.5000000000000
"....Laguna","08.3.3.0 - Internet access provision services and net storage services (S)",102.5010295965770
"....Laguna","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Laguna","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Laguna","09 - RECREATION, SPORT AND CULTURE",104.7000000000000
"....Laguna","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Laguna","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Laguna","09.1.1.1 - Cameras (D)",100.0000000000000
"....Laguna","09.2 - OTHER RECREATIONAL GOODS",102.3000000000000
"....Laguna","09.2.1 - Games, toys and hobbies (SD)",102.3000000000000
"....Laguna","09.2.1.2 - Other games, toys and hobbies (SD)",102.3494324134940
"....Laguna","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Laguna","09.2.2.1 - Equipment for sport (SD)",..
"....Laguna","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Laguna","09.3 - GARDEN PRODUCTS AND PETS",113.2000000000000
"....Laguna","09.3.1 - Garden products, plants and flowers (ND)",132.7000000000000
"....Laguna","09.3.1.1 - Garden products (ND)",113.8174735762770
"....Laguna","09.3.1.2 - Plants, seeds and flowers (ND)",151.5321571521120
"....Laguna","09.3.2 - Pets and products for pets (ND)",109.4000000000000
"....Laguna","09.3.2.2 - Products for pets and other household animals (ND)",109.4339009489150
"....Laguna","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Laguna","09.4.6 - Recreational and sporting services (S)",108.4000000000000
"....Laguna","09.4.6.2 - Sporting services - practice (S)",108.3848868867340
"....Laguna","09.4.7 - Games of chance (S)",92.3000000000000
"....Laguna","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Laguna","09.5 - CULTURAL GOODS",100.0000000000000
"....Laguna","09.5.1 - Musical instruments (D)",100.0000000000000
"....Laguna","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Laguna","09.6 - CULTURAL SERVICES",119.7000000000000
"....Laguna","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",137.4000000000000
"....Laguna","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",137.3804245758320
"....Laguna","09.6.3 - Photographic services (S)",..
"....Laguna","09.6.3.0 - Photographic services (S)",..
"....Laguna","09.6.9 - Other cultural services (S)",101.9000000000000
"....Laguna","09.6.9.0 - Other cultural services (S)",101.8630616401620
"....Laguna","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",106.3000000000000
"....Laguna","09.7.1 - Books (SD)",102.8000000000000
"....Laguna","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",101.1083165674640
"....Laguna","09.7.1.9 - Other books (SD) in printed or electronic copy",104.4236809459710
"....Laguna","09.7.2 - Newspapers and periodicals (ND)",103.9000000000000
"....Laguna","09.7.2.1 - Newspapers (ND)",106.5109555393460
"....Laguna","09.7.2.2 - Magazines and periodicals (ND)",101.2733645642830
"....Laguna","09.7.4 - Stationery and drawing materials (ND)",110.9000000000000
"....Laguna","09.7.4.0 - Stationery and drawing materials (ND)",110.9483748238920
"....Laguna","09.8 - PACKAGE HOLIDAYS (S)",..
"....Laguna","09.8.0 - Package holidays (S)",..
"....Laguna","09.8.0.0 - Package holidays (S)",..
"....Laguna","10 - EDUCATION SERVICES",107.6000000000000
"....Laguna","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.7000000000000
"....Laguna","10.1.0 - Early chilhood and primary education (S)",102.7000000000000
"....Laguna","10.1.0.1 - Early childhood education services (S)",102.2495761361950
"....Laguna","10.1.0.2 - Primary education (S)",102.8519835550520
"....Laguna","10.2 - SECONDARY EDUCATION  (S)",104.6000000000000
"....Laguna","10.2.0 - Secondary education (S)",104.6000000000000
"....Laguna","10.2.0.1 - Lower secondary general education services",107.2902240172330
"....Laguna","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.9769769769770
"....Laguna","10.4 - TERTIARY EDUCATION (S)",115.7000000000000
"....Laguna","10.4.0 - Tertiary education (s)",115.7000000000000
"....Laguna","10.4.0.0 - Tertiary education (s)",115.7395315344680
"....Laguna","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Laguna","10.5.0 - Education not defined by level (s)",..
"....Laguna","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Laguna","10.5.0.9 - Other education not defined by level (S)",..
"....Laguna","11 - RESTAURANTS AND ACCOMMODATION SERVICES",114.1000000000000
"....Laguna","11.1 - FOOD AND BEVERAGE SERVING SERVICES",114.3000000000000
"....Laguna","11.1.1 - Restaurants, café and the like (S)",114.3000000000000
"....Laguna","11.1.1.1 - Restaurants, café and the like - with full service (S)",114.2810421904290
"....Laguna","11.2 - ACCOMMODATION SERVICES",106.6000000000000
"....Laguna","11.2.0 - Accommodation services (S)",106.6000000000000
"....Laguna","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",106.5928349512760
"....Laguna","12 - FINANCIAL SERVICES",145.6000000000000
"....Laguna","12.2 - FINANCIAL SERVICES",145.6000000000000
"....Laguna","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Laguna","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Laguna","12.2.9 - Other financial services (S)",100.0000000000000
"....Laguna","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Laguna","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",112.4000000000000
"....Laguna","13.1 - PERSONAL CARE",113.1000000000000
"....Laguna","13.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.2 - Other appliances, articles and products for personal care (ND)",108.1000000000000
"....Laguna","13.1.2.0 - Other appliances, articles and products for personal care (ND)",108.1032191310030
"....Laguna","13.1.3 - Hairdressing salons and personal grooming establishments (S)",148.1000000000000
"....Laguna","13.1.3.1 - Hairdressing (S)",141.9284248387980
"....Laguna","13.1.3.2 - Personal grooming treatments (S)",154.2237061769620
"....Laguna","13.2 - OTHER PERSONAL EFFECTS",104.7000000000000
"....Laguna","13.2.1 - Jewellery and watches (D)",102.0000000000000
"....Laguna","13.2.1.1 - Jewellery and watches (D)",101.9858965988980
"....Laguna","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Laguna","13.2.9 - Other personal effects n.e.c. (SD)",105.6000000000000
"....Laguna","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",105.5862395143050
"....Laguna","13.9 - OTHER SERVICES",101.2000000000000
"....Laguna","13.9.0 - Other services (S)",101.2000000000000
"....Laguna","13.9.0.9 - Other services n.e.c. (S)",101.2498463532430
"....Quezon","0 - ALL ITEMS",117.6000000000000
"....Quezon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",116.0000000000000
"....Quezon","01.1 - FOOD",117.0000000000000
"....Quezon","01.1.1 - Cereals and cereal products (ND)",98.4000000000000
"....Quezon","01.1.1.1 - Cereals (ND)",93.6622365903781
"....Quezon","01.1.1.12 - Rice",93.3715593601523
"....Quezon","01.1.1.16 - Corn",132.1078492596210
"....Quezon","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",116.2486074735370
"....Quezon","01.1.1.2 - Flour of cereals (ND)",116.5623676627980
"....Quezon","01.1.1.3 - Bread and bakery products (ND)",115.0954888492310
"....Quezon","01.1.1.4 - Breakfast cereals (ND)",115.2326901248580
"....Quezon","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",120.0131279521680
"....Quezon","01.1.1.9 - Other cereal and grain mill products (ND)",117.6330322279700
"....Quezon","01.1.2 - Meat and other parts of slaughtered land animals (ND)",127.3000000000000
"....Quezon","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",132.2270765880750
"....Quezon","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Quezon","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",128.8575516273060
"....Quezon","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",104.7590328712620
"....Quezon","01.1.3 - Fish and other seafood (ND)",125.0000000000000
"....Quezon","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",126.7094553437540
"....Quezon","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",127.4038286437450
"....Quezon","01.1.3.3 - Fish preparations (ND)",116.7906959797480
"....Quezon","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",116.2739259702150
"....Quezon","01.1.3.6 - Other seafood preparations (ND)",121.1631663974150
"....Quezon","01.1.4 - Milk, other dairy products and eggs (ND)",107.4000000000000
"....Quezon","01.1.4.1 - Raw and whole milk (ND)",..
"....Quezon","01.1.4.3 - Other milk and cream (ND)",105.2569374928500
"....Quezon","01.1.4.4 - Non-animal milk (ND)",..
"....Quezon","01.1.4.5 - Cheese (ND)",118.3688070112680
"....Quezon","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Quezon","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Quezon","01.1.4.8 - Eggs (ND)",108.6879856042900
"....Quezon","01.1.5 - Oils and fats (ND)",148.8000000000000
"....Quezon","01.1.5.1 - Vegetable oils (ND)",153.9787240574350
"....Quezon","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Quezon","01.1.5.3 - Margarine and similar preparations (ND)",112.6530612244900
"....Quezon","01.1.5.9 - Other animal oils and fats (ND)",..
"....Quezon","01.1.6 - Fruits and nuts (ND)",105.7000000000000
"....Quezon","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",103.2421784024530
"....Quezon","01.1.6.2 - Citrus fruits, fresh (ND)",133.3333333333330
"....Quezon","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",89.8518518518519
"....Quezon","01.1.6.5 - Other fruits, fresh (ND)",122.7621483375960
"....Quezon","01.1.6.7 - Fruit, dried and dehydrated (ND)",104.0887850467290
"....Quezon","01.1.6.8 - Nuts, in shell or shelled (ND)",117.0149487268080
"....Quezon","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",125.6916327761770
"....Quezon","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",157.8000000000000
"....Quezon","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",137.5156098190620
"....Quezon","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",160.8658020174540
"....Quezon","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",251.3689088047350
"....Quezon","01.1.7.4 - Other vegetables, fresh or chilled (ND)",171.7848553102110
"....Quezon","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",157.5118474660460
"....Quezon","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",119.3450288807410
"....Quezon","01.1.8 - Sugar, confectionery and desserts (ND)",142.2000000000000
"....Quezon","01.1.8.1 - Cane and beet sugar (ND)",163.2668856635610
"....Quezon","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",101.9384730691920
"....Quezon","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",110.8429139650190
"....Quezon","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",107.5845566475050
"....Quezon","01.1.8.6 - Ice, ice cream and sorbet (ND)",107.7401878315470
"....Quezon","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",106.2355491637010
"....Quezon","01.1.9 - Ready-made food and other food products n.e.c. (ND)",119.1000000000000
"....Quezon","01.1.9.2 - Baby food (ND)",105.7350316415800
"....Quezon","01.1.9.3 - Salt, condiments and sauces (ND)",129.2557866838310
"....Quezon","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"....Quezon","01.1.9.9 - Other food products n.e.c. (ND)",108.6820959277330
"....Quezon","01.2 - NON-ALCOHOLIC BEVERAGES",104.0000000000000
"....Quezon","01.2.1 - Fruit and vegetable juices (ND)",125.2000000000000
"....Quezon","01.2.1.0 - Fruit and vegetable juices (ND)",125.2226298965320
"....Quezon","01.2.2 - Coffee and coffee substitutes (ND)",96.7000000000000
"....Quezon","01.2.2.0 - Coffee and coffee substitutes (ND)",96.7328934095830
"....Quezon","01.2.3 - Tea, maté and other plant products for infusion (ND)",123.3000000000000
"....Quezon","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",123.2649530865130
"....Quezon","01.2.4 - Cocoa drinks (ND)",121.0000000000000
"....Quezon","01.2.4.0 - Cocoa drinks (ND)",120.9632256913220
"....Quezon","01.2.5 - Water (ND)",102.0000000000000
"....Quezon","01.2.5.0 - Water (ND)",102.0483408439160
"....Quezon","01.2.6 - Soft drinks (ND)",115.3000000000000
"....Quezon","01.2.6.0 - Soft drinks (ND)",115.3158222330750
"....Quezon","01.2.9 - Other non-alcoholic beverages (ND)",..
"....Quezon","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"....Quezon","02 - ALCOHOLIC BEVERAGES AND TOBACCO",172.3000000000000
"....Quezon","02.1 - ALCOHOLIC BEVERAGES",119.0000000000000
"....Quezon","02.1.1 - Spirits and liquors (ND)",117.2000000000000
"....Quezon","02.1.1.0 - Spirits and liquors (ND)",117.2473681334820
"....Quezon","02.1.2 - Wine (ND)",115.4000000000000
"....Quezon","02.1.2.1 - Wine from grapes (ND)",115.3663398155200
"....Quezon","02.1.2.2 - Wine from other sources (ND)",..
"....Quezon","02.1.3 - Beer (ND)",127.3000000000000
"....Quezon","02.1.3.0 - Beer (ND)",127.3202619250270
"....Quezon","02.3 - TOBACCO",194.1000000000000
"....Quezon","02.3.0 - Tobacco (ND)",194.1000000000000
"....Quezon","02.3.0.1 - Cigarettes (ND)",195.4481874211720
"....Quezon","02.3.0.2 - Cigars (ND)",..
"....Quezon","02.3.0.9 - Other tobacco products (ND)",102.8449370843900
"....Quezon","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Quezon","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Quezon","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Quezon","02.900 - NON-FOOD",116.3000000000000
"....Quezon","03 - CLOTHING AND FOOTWEAR",107.7000000000000
"....Quezon","03.1 - CLOTHING",107.7000000000000
"....Quezon","03.1.1 - Clothing materials (SD)",104.2000000000000
"....Quezon","03.1.1.0 - Clothing materials (SD)",104.2492077905230
"....Quezon","03.1.2 - Garments (SD)",107.6000000000000
"....Quezon","03.1.2.1 - Garments for men or boys (SD)",108.9498722082050
"....Quezon","03.1.2.2 - Garments for women or girls (SD)",106.1913268352590
"....Quezon","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",104.6998556947350
"....Quezon","03.1.2.4 - School uniforms (SD)",105.5555555555560
"....Quezon","03.1.3 - Other articles of clothing and clothing accessories (SD)",105.7000000000000
"....Quezon","03.1.3.1 - Other articles of clothing (SD)",105.7982730142270
"....Quezon","03.1.3.2 - Clothing accessories (SD)",104.3392346978160
"....Quezon","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",111.9000000000000
"....Quezon","03.1.4.1 - Cleaning of clothing (S)",113.4712814193680
"....Quezon","03.1.4.2 - Repair, tailoring and hire of clothing (S)",107.6056294288170
"....Quezon","03.2 - FOOTWEAR",107.8000000000000
"....Quezon","03.2.1 - Shoes and other footwear (SD)",107.8000000000000
"....Quezon","03.2.1.1 - Footwear for men (SD)",106.3263514060640
"....Quezon","03.2.1.2 - Footwear for women (SD)",105.6083882315820
"....Quezon","03.2.1.3 - Footwear for infants and children (SD)",111.0805630145310
"....Quezon","03.2.2 - Cleaning, repair, and hire of footwear (S)",108.0000000000000
"....Quezon","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",107.9619446060050
"....Quezon","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",120.7000000000000
"....Quezon","04.1 - ACTUAL RENTALS FOR HOUSING",114.6000000000000
"....Quezon","04.1.1 - Actual rentals paid by tenants for main residence (S)",114.6000000000000
"....Quezon","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",114.6250477026380
"....Quezon","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",112.2000000000000
"....Quezon","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",108.4000000000000
"....Quezon","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",108.4429704189520
"....Quezon","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",122.1000000000000
"....Quezon","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",122.0754655748780
"....Quezon","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",101.3000000000000
"....Quezon","04.4.1 - Water supply (ND)",101.3000000000000
"....Quezon","04.4.1.1 - Water supply through network systems (ND)",101.3216313024960
"....Quezon","04.5 - ELECTRICITY, GAS AND OTHER FUELS",133.3000000000000
"....Quezon","04.5.1 - Electricity (ND)",139.0000000000000
"....Quezon","04.5.1.0 - Electricity (ND)",139.0030546945280
"....Quezon","04.5.2 - Gas (ND)",124.2000000000000
"....Quezon","04.5.2.2 - Liquefied hydrocarbons (ND)",124.1984934068660
"....Quezon","04.5.3 - Liquid fuels (ND)",159.2000000000000
"....Quezon","04.5.3.0 - Liquid fuels (ND)",159.1725326820860
"....Quezon","04.5.4 - Solid fuels (ND)",124.5000000000000
"....Quezon","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Quezon","04.5.4.3 - Charcoal (ND)",124.4892674545630
"....Quezon","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",109.8000000000000
"....Quezon","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",106.2000000000000
"....Quezon","05.1.1 - Furniture, furnishings and loose carpets (D)",106.2000000000000
"....Quezon","05.1.1.1 - Household furniture (D)",106.1975145590800
"....Quezon","05.1.1.3 - Lighting equipment (D)",..
"....Quezon","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Quezon","05.2 - HOUSEHOLD TEXTILES",103.9000000000000
"....Quezon","05.2.1 - Household textiles (SD)",103.9000000000000
"....Quezon","05.2.1.1 - Furnishing fabrics and curtains (SD)",106.3692379121790
"....Quezon","05.2.1.2 - Bed linen and bedding (SD)",101.1024336511270
"....Quezon","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....Quezon","05.2.1.9 - Other household textiles (SD)",107.1402573219230
"....Quezon","05.3 - HOUSEHOLD APPLIANCES",100.3000000000000
"....Quezon","05.3.1 - Major household appliances, whether electric or not (D)",100.3000000000000
"....Quezon","05.3.1.1 - Major kitchen appliances (D)",100.3355704697990
"....Quezon","05.3.1.2 - Major laundry appliances (D)",..
"....Quezon","05.3.1.3 - Heaters, air conditioners (D)",..
"....Quezon","05.3.2 - Small household appliances (SD)",100.0000000000000
"....Quezon","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Quezon","05.3.2.9 - Other small household appliances (SD)",99.9658719515865
"....Quezon","05.3.3 - Repair, installation and hire of household appliances (S)",101.7000000000000
"....Quezon","05.3.3.0 - Repair, installation and hire of household appliances (S)",101.7094553986940
"....Quezon","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",108.1000000000000
"....Quezon","05.4.0 - Glassware, tableware and household utensils (SD)",108.1000000000000
"....Quezon","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",112.8070944628320
