"Geolocation","Commodity Description","2023 Dec" 
"....Cagayan","09.7.2 - Newspapers and periodicals (ND)",115.1000000000000
"....Cagayan","09.7.2.1 - Newspapers (ND)",130.2325581395350
"....Cagayan","09.7.2.2 - Magazines and periodicals (ND)",100.0000000000000
"....Cagayan","09.7.4 - Stationery and drawing materials (ND)",138.4000000000000
"....Cagayan","09.7.4.0 - Stationery and drawing materials (ND)",138.3897349114210
"....Cagayan","09.8 - PACKAGE HOLIDAYS (S)",..
"....Cagayan","09.8.0 - Package holidays (S)",..
"....Cagayan","09.8.0.0 - Package holidays (S)",..
"....Cagayan","10 - EDUCATION SERVICES",130.2000000000000
"....Cagayan","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",108.8000000000000
"....Cagayan","10.1.0 - Early chilhood and primary education (S)",108.8000000000000
"....Cagayan","10.1.0.1 - Early childhood education services (S)",110.5126187210060
"....Cagayan","10.1.0.2 - Primary education (S)",108.0448635626080
"....Cagayan","10.2 - SECONDARY EDUCATION  (S)",..
"....Cagayan","10.2.0 - Secondary education (S)",..
"....Cagayan","10.2.0.1 - Lower secondary general education services",..
"....Cagayan","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Cagayan","10.4 - TERTIARY EDUCATION (S)",133.8000000000000
"....Cagayan","10.4.0 - Tertiary education (s)",133.8000000000000
"....Cagayan","10.4.0.0 - Tertiary education (s)",133.8266008825420
"....Cagayan","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Cagayan","10.5.0 - Education not defined by level (s)",..
"....Cagayan","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Cagayan","10.5.0.9 - Other education not defined by level (S)",..
"....Cagayan","11 - RESTAURANTS AND ACCOMMODATION SERVICES",115.0000000000000
"....Cagayan","11.1 - FOOD AND BEVERAGE SERVING SERVICES",115.4000000000000
"....Cagayan","11.1.1 - Restaurants, café and the like (S)",115.4000000000000
"....Cagayan","11.1.1.1 - Restaurants, café and the like - with full service (S)",115.3807262983750
"....Cagayan","11.2 - ACCOMMODATION SERVICES",106.4000000000000
"....Cagayan","11.2.0 - Accommodation services (S)",106.4000000000000
"....Cagayan","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",106.3927263679510
"....Cagayan","12 - FINANCIAL SERVICES",146.0000000000000
"....Cagayan","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Cagayan","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Cagayan","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Cagayan","12.2.9 - Other financial services (S)",..
"....Cagayan","12.2.9.1 - Remittances fees (S)",..
"....Cagayan","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",123.6000000000000
"....Cagayan","13.1 - PERSONAL CARE",124.9000000000000
"....Cagayan","13.1.1 - Electric appliances for personal care (SD)",..
"....Cagayan","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Cagayan","13.1.2 - Other appliances, articles and products for personal care (ND)",123.4000000000000
"....Cagayan","13.1.2.0 - Other appliances, articles and products for personal care (ND)",123.3563097919500
"....Cagayan","13.1.3 - Hairdressing salons and personal grooming establishments (S)",134.1000000000000
"....Cagayan","13.1.3.1 - Hairdressing (S)",136.0908429204350
"....Cagayan","13.1.3.2 - Personal grooming treatments (S)",132.0983376254650
"....Cagayan","13.2 - OTHER PERSONAL EFFECTS",116.5000000000000
"....Cagayan","13.2.1 - Jewellery and watches (D)",148.8000000000000
"....Cagayan","13.2.1.1 - Jewellery and watches (D)",149.6937362243300
"....Cagayan","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",146.9495394788630
"....Cagayan","13.2.9 - Other personal effects n.e.c. (SD)",112.9000000000000
"....Cagayan","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",112.8615552434750
"....Cagayan","13.9 - OTHER SERVICES",117.7000000000000
"....Cagayan","13.9.0 - Other services (S)",117.7000000000000
"....Cagayan","13.9.0.9 - Other services n.e.c. (S)",117.7472600111840
"....Isabela","0 - ALL ITEMS",120.8000000000000
"....Isabela","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",124.8000000000000
"....Isabela","01.1 - FOOD",125.3000000000000
"....Isabela","01.1.1 - Cereals and cereal products (ND)",113.8000000000000
"....Isabela","01.1.1.1 - Cereals (ND)",113.8745294718580
"....Isabela","01.1.1.12 - Rice",113.3364939002130
"....Isabela","01.1.1.16 - Corn",150.1770956316410
"....Isabela","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",113.3311308509270
"....Isabela","01.1.1.2 - Flour of cereals (ND)",109.1286307053940
"....Isabela","01.1.1.3 - Bread and bakery products (ND)",110.9611459035860
"....Isabela","01.1.1.4 - Breakfast cereals (ND)",108.7498477404690
"....Isabela","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",116.8247108866850
"....Isabela","01.1.1.9 - Other cereal and grain mill products (ND)",114.3810916784200
"....Isabela","01.1.2 - Meat and other parts of slaughtered land animals (ND)",135.8000000000000
"....Isabela","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",137.0145581157340
"....Isabela","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Isabela","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",137.6504118162060
"....Isabela","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",130.0151797458560
"....Isabela","01.1.3 - Fish and other seafood (ND)",128.8000000000000
"....Isabela","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",126.8131937576490
"....Isabela","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",159.0967605162330
"....Isabela","01.1.3.3 - Fish preparations (ND)",117.0292049510210
"....Isabela","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",131.5905655367070
"....Isabela","01.1.3.6 - Other seafood preparations (ND)",142.6774013537780
"....Isabela","01.1.4 - Milk, other dairy products and eggs (ND)",128.4000000000000
"....Isabela","01.1.4.1 - Raw and whole milk (ND)",..
"....Isabela","01.1.4.3 - Other milk and cream (ND)",120.7530985830840
"....Isabela","01.1.4.4 - Non-animal milk (ND)",..
"....Isabela","01.1.4.5 - Cheese (ND)",117.0160002717670
"....Isabela","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Isabela","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Isabela","01.1.4.8 - Eggs (ND)",136.5376511602540
"....Isabela","01.1.5 - Oils and fats (ND)",111.8000000000000
"....Isabela","01.1.5.1 - Vegetable oils (ND)",112.1648293820640
"....Isabela","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",118.0545098629720
"....Isabela","01.1.5.3 - Margarine and similar preparations (ND)",110.7936776265740
"....Isabela","01.1.5.9 - Other animal oils and fats (ND)",..
"....Isabela","01.1.6 - Fruits and nuts (ND)",115.3000000000000
"....Isabela","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",111.2001999019430
"....Isabela","01.1.6.2 - Citrus fruits, fresh (ND)",154.9464387969770
"....Isabela","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",116.2661942199090
"....Isabela","01.1.6.5 - Other fruits, fresh (ND)",..
"....Isabela","01.1.6.7 - Fruit, dried and dehydrated (ND)",..
"....Isabela","01.1.6.8 - Nuts, in shell or shelled (ND)",145.0278157317310
"....Isabela","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",131.9115494199670
"....Isabela","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",136.3000000000000
"....Isabela","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",107.7234145816510
"....Isabela","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",125.4690518329250
"....Isabela","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",132.7436280149070
"....Isabela","01.1.7.4 - Other vegetables, fresh or chilled (ND)",174.7951909330290
"....Isabela","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",183.9014624695110
"....Isabela","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",122.3481882398710
"....Isabela","01.1.8 - Sugar, confectionery and desserts (ND)",141.0000000000000
"....Isabela","01.1.8.1 - Cane and beet sugar (ND)",164.8425055255430
"....Isabela","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",143.9560439560440
"....Isabela","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",157.9903625878820
"....Isabela","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",135.3907685484330
"....Isabela","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.6311057318230
"....Isabela","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",100.0000000000000
"....Isabela","01.1.9 - Ready-made food and other food products n.e.c. (ND)",126.7000000000000
"....Isabela","01.1.9.2 - Baby food (ND)",124.7972871542380
"....Isabela","01.1.9.3 - Salt, condiments and sauces (ND)",125.9937573747310
"....Isabela","01.1.9.4 - Spices, culinary herbs and seeds (ND)",138.8904978826010
"....Isabela","01.1.9.9 - Other food products n.e.c. (ND)",110.0587721757580
"....Isabela","01.2 - NON-ALCOHOLIC BEVERAGES",117.7000000000000
"....Isabela","01.2.1 - Fruit and vegetable juices (ND)",143.9000000000000
"....Isabela","01.2.1.0 - Fruit and vegetable juices (ND)",143.8836036154800
"....Isabela","01.2.2 - Coffee and coffee substitutes (ND)",108.7000000000000
"....Isabela","01.2.2.0 - Coffee and coffee substitutes (ND)",108.6836229081920
"....Isabela","01.2.3 - Tea, maté and other plant products for infusion (ND)",119.6000000000000
"....Isabela","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",119.5598154064610
"....Isabela","01.2.4 - Cocoa drinks (ND)",135.4000000000000
"....Isabela","01.2.4.0 - Cocoa drinks (ND)",135.3527890653860
"....Isabela","01.2.5 - Water (ND)",108.9000000000000
"....Isabela","01.2.5.0 - Water (ND)",108.9342415177770
"....Isabela","01.2.6 - Soft drinks (ND)",113.9000000000000
"....Isabela","01.2.6.0 - Soft drinks (ND)",113.9419121868460
"....Isabela","01.2.9 - Other non-alcoholic beverages (ND)",150.0000000000000
"....Isabela","01.2.9.0 - Other non-alcoholic beverages (ND)",150.0369549150040
"....Isabela","02 - ALCOHOLIC BEVERAGES AND TOBACCO",161.7000000000000
"....Isabela","02.1 - ALCOHOLIC BEVERAGES",125.2000000000000
"....Isabela","02.1.1 - Spirits and liquors (ND)",126.4000000000000
"....Isabela","02.1.1.0 - Spirits and liquors (ND)",126.4498663091390
"....Isabela","02.1.2 - Wine (ND)",140.4000000000000
"....Isabela","02.1.2.1 - Wine from grapes (ND)",140.4003984325090
"....Isabela","02.1.2.2 - Wine from other sources (ND)",..
"....Isabela","02.1.3 - Beer (ND)",120.6000000000000
"....Isabela","02.1.3.0 - Beer (ND)",120.6022481198130
"....Isabela","02.3 - TOBACCO",196.2000000000000
"....Isabela","02.3.0 - Tobacco (ND)",196.2000000000000
"....Isabela","02.3.0.1 - Cigarettes (ND)",196.6662721457430
"....Isabela","02.3.0.2 - Cigars (ND)",..
"....Isabela","02.3.0.9 - Other tobacco products (ND)",110.1367120280320
"....Isabela","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Isabela","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Isabela","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Isabela","02.900 - NON-FOOD",115.2000000000000
"....Isabela","03 - CLOTHING AND FOOTWEAR",114.0000000000000
"....Isabela","03.1 - CLOTHING",111.8000000000000
"....Isabela","03.1.1 - Clothing materials (SD)",98.3000000000000
"....Isabela","03.1.1.0 - Clothing materials (SD)",98.3403671476603
"....Isabela","03.1.2 - Garments (SD)",111.5000000000000
"....Isabela","03.1.2.1 - Garments for men or boys (SD)",112.0872475294530
"....Isabela","03.1.2.2 - Garments for women or girls (SD)",111.0867535593010
"....Isabela","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",101.8386862242310
"....Isabela","03.1.2.4 - School uniforms (SD)",..
"....Isabela","03.1.3 - Other articles of clothing and clothing accessories (SD)",106.4000000000000
"....Isabela","03.1.3.1 - Other articles of clothing (SD)",105.8553512209820
"....Isabela","03.1.3.2 - Clothing accessories (SD)",121.6122765139710
"....Isabela","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",122.4000000000000
"....Isabela","03.1.4.1 - Cleaning of clothing (S)",122.4967845032550
"....Isabela","03.1.4.2 - Repair, tailoring and hire of clothing (S)",122.1555748389590
"....Isabela","03.2 - FOOTWEAR",118.1000000000000
"....Isabela","03.2.1 - Shoes and other footwear (SD)",118.1000000000000
"....Isabela","03.2.1.1 - Footwear for men (SD)",109.3237193855320
"....Isabela","03.2.1.2 - Footwear for women (SD)",126.8853960018310
"....Isabela","03.2.1.3 - Footwear for infants and children (SD)",122.6139073073010
"....Isabela","03.2.2 - Cleaning, repair, and hire of footwear (S)",113.7000000000000
"....Isabela","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",113.7418755803160
"....Isabela","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",104.7000000000000
"....Isabela","04.1 - ACTUAL RENTALS FOR HOUSING",103.0000000000000
"....Isabela","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.0000000000000
"....Isabela","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.9546615125280
"....Isabela","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",117.0000000000000
"....Isabela","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",116.9000000000000
"....Isabela","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",116.8585383859930
"....Isabela","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",117.1000000000000
"....Isabela","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",117.0640509262150
"....Isabela","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",98.5000000000000
"....Isabela","04.4.1 - Water supply (ND)",98.5000000000000
"....Isabela","04.4.1.1 - Water supply through network systems (ND)",98.4677056796044
"....Isabela","04.5 - ELECTRICITY, GAS AND OTHER FUELS",106.5000000000000
"....Isabela","04.5.1 - Electricity (ND)",92.5000000000000
"....Isabela","04.5.1.0 - Electricity (ND)",92.5287638041751
"....Isabela","04.5.2 - Gas (ND)",135.6000000000000
"....Isabela","04.5.2.2 - Liquefied hydrocarbons (ND)",135.5996698712810
"....Isabela","04.5.3 - Liquid fuels (ND)",136.1000000000000
"....Isabela","04.5.3.0 - Liquid fuels (ND)",136.1359827627480
"....Isabela","04.5.4 - Solid fuels (ND)",104.8000000000000
"....Isabela","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",104.5255444600530
"....Isabela","04.5.4.3 - Charcoal (ND)",133.4869079756480
"....Isabela","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",121.0000000000000
"....Isabela","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",116.7000000000000
"....Isabela","05.1.1 - Furniture, furnishings and loose carpets (D)",116.7000000000000
"....Isabela","05.1.1.1 - Household furniture (D)",118.3598727601490
"....Isabela","05.1.1.3 - Lighting equipment (D)",104.4393893872410
"....Isabela","05.1.1.4 - Furnishings, loose carpets and rugs (D)",110.3474367866830
"....Isabela","05.2 - HOUSEHOLD TEXTILES",113.9000000000000
"....Isabela","05.2.1 - Household textiles (SD)",113.9000000000000
"....Isabela","05.2.1.1 - Furnishing fabrics and curtains (SD)",115.5476689788680
"....Isabela","05.2.1.2 - Bed linen and bedding (SD)",111.3564033698270
"....Isabela","05.2.1.3 - Table linen and bathroom linen (SD)",133.8418041948850
"....Isabela","05.2.1.9 - Other household textiles (SD)",110.3286806466510
"....Isabela","05.3 - HOUSEHOLD APPLIANCES",107.9000000000000
"....Isabela","05.3.1 - Major household appliances, whether electric or not (D)",105.2000000000000
"....Isabela","05.3.1.1 - Major kitchen appliances (D)",106.5168019442210
"....Isabela","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....Isabela","05.3.1.3 - Heaters, air conditioners (D)",108.6039766161420
"....Isabela","05.3.2 - Small household appliances (SD)",126.1000000000000
"....Isabela","05.3.2.1 - Small appliances for cooking and processing of food (SD)",143.3187518718970
"....Isabela","05.3.2.9 - Other small household appliances (SD)",122.4494470544390
"....Isabela","05.3.3 - Repair, installation and hire of household appliances (S)",114.3000000000000
"....Isabela","05.3.3.0 - Repair, installation and hire of household appliances (S)",114.2844444444450
"....Isabela","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",125.5000000000000
"....Isabela","05.4.0 - Glassware, tableware and household utensils (SD)",125.5000000000000
"....Isabela","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",135.3250553170640
"....Isabela","05.4.0.2 - Cutlery, flatware and silverware (SD)",118.4182283154640
"....Isabela","05.4.0.3 - Kitchen utensils and articles (SD)",109.4181697991650
"....Isabela","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",127.7000000000000
"....Isabela","05.5.1 - Motorized tools and equipment (D)",..
"....Isabela","05.5.1.0 - Motorized tools and equipment (D)",..
"....Isabela","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",127.7000000000000
"....Isabela","05.5.2.1 - Non-motorized tools (SD)",137.8106188266320
"....Isabela","05.5.2.2 - Miscellaneous accessories (SD)",122.5915968943840
"....Isabela","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",124.3000000000000
"....Isabela","05.6.1 - Non-durable household goods (ND)",123.6000000000000
"....Isabela","05.6.1.1 - Household cleaning and maintenance products (ND)",122.6688035018200
"....Isabela","05.6.1.9 - Other non-durable household goods (ND)",123.9052864413090
"....Isabela","05.6.2 - Domestic services and household services (S)",126.4000000000000
"....Isabela","05.6.2.1 - Domestic services by paid staff (S)",126.3723910024960
"....Isabela","06 - HEALTH",117.9000000000000
"....Isabela","06.1 - MEDICINES AND HEALTH PRODUCTS",117.9000000000000
"....Isabela","06.1.1 - Medicines (ND)",118.0000000000000
"....Isabela","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",117.9883260462900
"....Isabela","06.1.2 - Medical products (ND)",110.0000000000000
"....Isabela","06.1.2.1 - Medical diagnostic products (ND)",119.1408661903500
"....Isabela","06.1.2.2 - Prevention and protective devices (ND)",78.6755501539128
"....Isabela","06.1.2.3 - Treatment devices for personal use (ND)",132.0729237002020
"....Isabela","06.1.3 - Assistive products (D)",..
"....Isabela","06.1.3.1 - Assistive products for vision (D)",..
"....Isabela","06.2 - OUTPATIENT CARE SERVICES",117.9000000000000
"....Isabela","06.2.1 - Preventive care services (S)",100.0000000000000
"....Isabela","06.2.1.9 - Other preventive services (S)",100.0000000000000
"....Isabela","06.2.2 - Outpatient dental services (S)",213.3000000000000
"....Isabela","06.2.2.1 - Dental preventive services (S)",213.3333333333330
"....Isabela","06.2.3 - Other outpatient care services (S)",..
"....Isabela","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Isabela","06.3 - INPATIENT CARE SERVICES",..
"....Isabela","06.3.1 - Inpatient curative and rehabilitative services (S)",..
"....Isabela","06.3.1.0 - Inpatient curative and rehabilitative services (S)",..
"....Isabela","06.4 - OTHER HEALTH SERVICES",121.6000000000000
"....Isabela","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",121.6000000000000
"....Isabela","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",121.5977346253450
"....Isabela","07 - TRANSPORT",130.2000000000000
"....Isabela","07.1 - PURCHASE OF VEHICLES",107.8000000000000
"....Isabela","07.1.1 - Motor cars (D)",..
"....Isabela","07.1.1.1 - New motor cars (D)",..
"....Isabela","07.1.2 - Motorcycles (D)",105.8000000000000
"....Isabela","07.1.2.0 - Motorcycles (D)",105.7767266918900
"....Isabela","07.1.3 - Bicycles (D)",128.9000000000000
"....Isabela","07.1.3.0 - Bicycles (D)",128.9495640463910
"....Isabela","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",121.2000000000000
"....Isabela","07.2.1 - Parts and accessories for personal transport equipment (SD)",117.0000000000000
"....Isabela","07.2.1.1 - Tires (SD)",..
"....Isabela","07.2.1.2 - Parts for personal transport equipment (SD)",117.0459162941890
"....Isabela","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Isabela","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",121.6000000000000
"....Isabela","07.2.2.1 - Diesel (ND)",136.9365002423660
"....Isabela","07.2.2.2 - Gasoline (ND)",118.2586960482380
"....Isabela","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Isabela","07.2.2.4 - Lubricants (ND)",91.3155901951301
"....Isabela","07.2.3 - Maintenance and repair of personal transport equipment (S)",122.9000000000000
"....Isabela","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",122.9376141339070
"....Isabela","07.2.4 - Other services in respect of personal transport equipment (S)",118.9000000000000
"....Isabela","07.2.4.2 - Toll facilities (S)",118.8888888888890
"....Isabela","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Isabela","07.3 - PASSENGER TRANSPORT SERVICES",150.8000000000000
"....Isabela","07.3.1 - Passenger transport by railway (S)",..
"....Isabela","07.3.1.1 - Passenger transport by train (S)",..
"....Isabela","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Isabela","07.3.2 - Passenger transport by road (S)",152.0000000000000
"....Isabela","07.3.2.1 - Passenger transport by bus and coach (S)",114.2500000000000
"....Isabela","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Isabela","07.3.2.9 - Other passenger transport by road (S)",155.3680481009030
"....Isabela","07.3.3 - Passenger transport by air (S)",119.5000000000000
"....Isabela","07.3.3.1 - Passenger transport by air, domestic (S)",119.4622393197000
"....Isabela","07.3.4 - Passenger transport by sea and inland waterway (S)",83.1000000000000
"....Isabela","07.3.4.0 - Passenger transport by sea and inland waterway (S)",83.0640525729326
"....Isabela","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"....Isabela","07.4.1 - Postal and courier services (S)",104.1000000000000
"....Isabela","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Isabela","07.4.1.2 - Courier and parcel delivery services (S)",101.4736206445730
"....Isabela","08 - INFORMATION AND COMMUNICATION",101.1000000000000
"....Isabela","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",102.7000000000000
"....Isabela","08.1.1 - Fixed telephone equipment (D)",..
"....Isabela","08.1.1.0 - Fixed telephone equipment (D)",..
"....Isabela","08.1.2 - Mobile telephone equipment (D)",..
"....Isabela","08.1.2.0 - Mobile telephone equipment (D)",..
"....Isabela","08.1.3 - Information processing equipment (D)",99.5000000000000
"....Isabela","08.1.3.1 - Computers, laptops and tablets (D)",98.9280498628002
"....Isabela","08.1.3.2 - Peripheral equipment and its consumable components (D)",144.1555414988180
"....Isabela","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.8000000000000
"....Isabela","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",103.8045350853250
"....Isabela","08.1.5 - Unrecorded recording media (SD)",99.7000000000000
"....Isabela","08.1.5.0 - Unrecorded recording media (SD)",99.6707163298145
"....Isabela","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6000000000000
"....Isabela","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Isabela","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Isabela","08.3.2 - Mobile communication services (S)",100.6000000000000
"....Isabela","08.3.2.0 - Mobile communication services (S)",100.5966452689660
"....Isabela","08.3.3 - Internet access provision services and net storage services (S)",..
"....Isabela","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Isabela","08.3.5 - Repair and rental of information and communication equipment (S)",109.8000000000000
"....Isabela","08.3.5.0 - Repair and rental of information and communication equipment (S)",109.8405646978420
"....Isabela","09 - RECREATION, SPORT AND CULTURE",115.0000000000000
"....Isabela","09.1 - RECREATIONAL DURABLES",..
"....Isabela","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Isabela","09.1.1.1 - Cameras (D)",..
"....Isabela","09.2 - OTHER RECREATIONAL GOODS",102.3000000000000
"....Isabela","09.2.1 - Games, toys and hobbies (SD)",102.3000000000000
"....Isabela","09.2.1.2 - Other games, toys and hobbies (SD)",102.3084432247810
"....Isabela","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Isabela","09.2.2.1 - Equipment for sport (SD)",..
"....Isabela","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Isabela","09.3 - GARDEN PRODUCTS AND PETS",107.4000000000000
"....Isabela","09.3.1 - Garden products, plants and flowers (ND)",110.1000000000000
"....Isabela","09.3.1.1 - Garden products (ND)",110.0673817356320
"....Isabela","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Isabela","09.3.2 - Pets and products for pets (ND)",105.4000000000000
"....Isabela","09.3.2.2 - Products for pets and other household animals (ND)",105.4069880929140
"....Isabela","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....Isabela","09.4.6 - Recreational and sporting services (S)",160.4000000000000
"....Isabela","09.4.6.2 - Sporting services - practice (S)",160.3547715624110
"....Isabela","09.4.7 - Games of chance (S)",92.3000000000000
"....Isabela","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Isabela","09.5 - CULTURAL GOODS",..
"....Isabela","09.5.1 - Musical instruments (D)",..
"....Isabela","09.5.1.0 - Musical instruments (D)",..
"....Isabela","09.6 - CULTURAL SERVICES",104.8000000000000
"....Isabela","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Isabela","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Isabela","09.6.3 - Photographic services (S)",..
"....Isabela","09.6.3.0 - Photographic services (S)",..
"....Isabela","09.6.9 - Other cultural services (S)",104.8000000000000
"....Isabela","09.6.9.0 - Other cultural services (S)",104.7960844466820
"....Isabela","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",126.2000000000000
"....Isabela","09.7.1 - Books (SD)",106.7000000000000
"....Isabela","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",106.6554887988450
"....Isabela","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Isabela","09.7.2 - Newspapers and periodicals (ND)",156.3000000000000
"....Isabela","09.7.2.1 - Newspapers (ND)",144.3383195300110
"....Isabela","09.7.2.2 - Magazines and periodicals (ND)",168.1801687133190
"....Isabela","09.7.4 - Stationery and drawing materials (ND)",127.0000000000000
"....Isabela","09.7.4.0 - Stationery and drawing materials (ND)",126.9855459739950
"....Isabela","09.8 - PACKAGE HOLIDAYS (S)",..
"....Isabela","09.8.0 - Package holidays (S)",..
"....Isabela","09.8.0.0 - Package holidays (S)",..
"....Isabela","10 - EDUCATION SERVICES",115.2000000000000
"....Isabela","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",114.8000000000000
"....Isabela","10.1.0 - Early chilhood and primary education (S)",114.8000000000000
"....Isabela","10.1.0.1 - Early childhood education services (S)",123.8821333097310
"....Isabela","10.1.0.2 - Primary education (S)",112.4195001186050
"....Isabela","10.2 - SECONDARY EDUCATION  (S)",116.8000000000000
"....Isabela","10.2.0 - Secondary education (S)",116.8000000000000
"....Isabela","10.2.0.1 - Lower secondary general education services",116.8441097027580
"....Isabela","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Isabela","10.4 - TERTIARY EDUCATION (S)",113.9000000000000
