"Geolocation","Commodity Description","2023 Nov" 
"....Quezon","08.1.1.0 - Fixed telephone equipment (D)",..
"....Quezon","08.1.2 - Mobile telephone equipment (D)",..
"....Quezon","08.1.2.0 - Mobile telephone equipment (D)",..
"....Quezon","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Quezon","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Quezon","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Quezon","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.1000000000000
"....Quezon","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0922548575350
"....Quezon","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Quezon","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Quezon","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.6000000000000
"....Quezon","08.3.1 - Fixed communication services (S)",..
"....Quezon","08.3.1.0 - Fixed communication services (S)",..
"....Quezon","08.3.2 - Mobile communication services (S)",100.7000000000000
"....Quezon","08.3.2.0 - Mobile communication services (S)",100.7083922230890
"....Quezon","08.3.3 - Internet access provision services and net storage services (S)",99.4000000000000
"....Quezon","08.3.3.0 - Internet access provision services and net storage services (S)",99.3516630119405
"....Quezon","08.3.5 - Repair and rental of information and communication equipment (S)",102.1000000000000
"....Quezon","08.3.5.0 - Repair and rental of information and communication equipment (S)",102.0833333333330
"....Quezon","09 - RECREATION, SPORT AND CULTURE",106.0000000000000
"....Quezon","09.1 - RECREATIONAL DURABLES",..
"....Quezon","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Quezon","09.1.1.1 - Cameras (D)",..
"....Quezon","09.2 - OTHER RECREATIONAL GOODS",111.3000000000000
"....Quezon","09.2.1 - Games, toys and hobbies (SD)",111.5000000000000
"....Quezon","09.2.1.2 - Other games, toys and hobbies (SD)",111.4558303451430
"....Quezon","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",104.9000000000000
"....Quezon","09.2.2.1 - Equipment for sport (SD)",104.9180327868850
"....Quezon","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Quezon","09.3 - GARDEN PRODUCTS AND PETS",125.5000000000000
"....Quezon","09.3.1 - Garden products, plants and flowers (ND)",116.7000000000000
"....Quezon","09.3.1.1 - Garden products (ND)",116.6666666666670
"....Quezon","09.3.1.2 - Plants, seeds and flowers (ND)",..
"....Quezon","09.3.2 - Pets and products for pets (ND)",131.5000000000000
"....Quezon","09.3.2.2 - Products for pets and other household animals (ND)",131.4509792276330
"....Quezon","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....Quezon","09.4.6 - Recreational and sporting services (S)",122.5000000000000
"....Quezon","09.4.6.2 - Sporting services - practice (S)",122.4759160712870
"....Quezon","09.4.7 - Games of chance (S)",92.3000000000000
"....Quezon","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Quezon","09.5 - CULTURAL GOODS",..
"....Quezon","09.5.1 - Musical instruments (D)",..
"....Quezon","09.5.1.0 - Musical instruments (D)",..
"....Quezon","09.6 - CULTURAL SERVICES",111.3000000000000
"....Quezon","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Quezon","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Quezon","09.6.3 - Photographic services (S)",..
"....Quezon","09.6.3.0 - Photographic services (S)",..
"....Quezon","09.6.9 - Other cultural services (S)",111.3000000000000
"....Quezon","09.6.9.0 - Other cultural services (S)",111.3128001963330
"....Quezon","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",121.3000000000000
"....Quezon","09.7.1 - Books (SD)",108.4000000000000
"....Quezon","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",108.3825642663260
"....Quezon","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Quezon","09.7.2 - Newspapers and periodicals (ND)",100.2000000000000
"....Quezon","09.7.2.1 - Newspapers (ND)",100.1914881000810
"....Quezon","09.7.2.2 - Magazines and periodicals (ND)",..
"....Quezon","09.7.4 - Stationery and drawing materials (ND)",122.4000000000000
"....Quezon","09.7.4.0 - Stationery and drawing materials (ND)",122.4350793613710
"....Quezon","09.8 - PACKAGE HOLIDAYS (S)",..
"....Quezon","09.8.0 - Package holidays (S)",..
"....Quezon","09.8.0.0 - Package holidays (S)",..
"....Quezon","10 - EDUCATION SERVICES",117.9000000000000
"....Quezon","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",121.0000000000000
"....Quezon","10.1.0 - Early chilhood and primary education (S)",121.0000000000000
"....Quezon","10.1.0.1 - Early childhood education services (S)",115.6952683768950
"....Quezon","10.1.0.2 - Primary education (S)",122.7334309676220
"....Quezon","10.2 - SECONDARY EDUCATION  (S)",114.8000000000000
"....Quezon","10.2.0 - Secondary education (S)",114.8000000000000
"....Quezon","10.2.0.1 - Lower secondary general education services",116.8469520961020
"....Quezon","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",112.7820088981870
"....Quezon","10.4 - TERTIARY EDUCATION (S)",..
"....Quezon","10.4.0 - Tertiary education (s)",..
"....Quezon","10.4.0.0 - Tertiary education (s)",..
"....Quezon","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Quezon","10.5.0 - Education not defined by level (s)",..
"....Quezon","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Quezon","10.5.0.9 - Other education not defined by level (S)",..
"....Quezon","11 - RESTAURANTS AND ACCOMMODATION SERVICES",113.6000000000000
"....Quezon","11.1 - FOOD AND BEVERAGE SERVING SERVICES",114.3000000000000
"....Quezon","11.1.1 - Restaurants, café and the like (S)",114.3000000000000
"....Quezon","11.1.1.1 - Restaurants, café and the like - with full service (S)",114.2903271942340
"....Quezon","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Quezon","11.2.0 - Accommodation services (S)",100.0000000000000
"....Quezon","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Quezon","12 - FINANCIAL SERVICES",145.4000000000000
"....Quezon","12.2 - FINANCIAL SERVICES",145.4000000000000
"....Quezon","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Quezon","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Quezon","12.2.9 - Other financial services (S)",100.0000000000000
"....Quezon","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Quezon","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",112.2000000000000
"....Quezon","13.1 - PERSONAL CARE",111.8000000000000
"....Quezon","13.1.1 - Electric appliances for personal care (SD)",..
"....Quezon","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Quezon","13.1.2 - Other appliances, articles and products for personal care (ND)",109.7000000000000
"....Quezon","13.1.2.0 - Other appliances, articles and products for personal care (ND)",109.6688315982770
"....Quezon","13.1.3 - Hairdressing salons and personal grooming establishments (S)",125.5000000000000
"....Quezon","13.1.3.1 - Hairdressing (S)",121.7199142617910
"....Quezon","13.1.3.2 - Personal grooming treatments (S)",129.3524306738780
"....Quezon","13.2 - OTHER PERSONAL EFFECTS",113.9000000000000
"....Quezon","13.2.1 - Jewellery and watches (D)",106.0000000000000
"....Quezon","13.2.1.1 - Jewellery and watches (D)",..
"....Quezon","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",105.9701492537310
"....Quezon","13.2.9 - Other personal effects n.e.c. (SD)",115.2000000000000
"....Quezon","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",115.2236916557390
"....Quezon","13.9 - OTHER SERVICES",111.7000000000000
"....Quezon","13.9.0 - Other services (S)",111.7000000000000
"....Quezon","13.9.0.9 - Other services n.e.c. (S)",111.7094485528870
"....Rizal","0 - ALL ITEMS",128.4000000000000
"....Rizal","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",134.7000000000000
"....Rizal","01.1 - FOOD",136.6000000000000
"....Rizal","01.1.1 - Cereals and cereal products (ND)",123.5000000000000
"....Rizal","01.1.1.1 - Cereals (ND)",114.7254757447190
"....Rizal","01.1.1.12 - Rice",114.6433721703010
"....Rizal","01.1.1.16 - Corn",122.3489167616880
"....Rizal","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",140.6406786070220
"....Rizal","01.1.1.2 - Flour of cereals (ND)",139.9002567646930
"....Rizal","01.1.1.3 - Bread and bakery products (ND)",143.5323840210290
"....Rizal","01.1.1.4 - Breakfast cereals (ND)",114.7013948326020
"....Rizal","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",130.0707451575880
"....Rizal","01.1.1.9 - Other cereal and grain mill products (ND)",155.2399342481320
"....Rizal","01.1.2 - Meat and other parts of slaughtered land animals (ND)",131.4000000000000
"....Rizal","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",130.5864407674940
"....Rizal","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",171.9203971036930
"....Rizal","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",137.0618856999550
"....Rizal","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",131.2384087207270
"....Rizal","01.1.3 - Fish and other seafood (ND)",158.9000000000000
"....Rizal","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",164.0564471482710
"....Rizal","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",173.2700969699330
"....Rizal","01.1.3.3 - Fish preparations (ND)",130.1781115590260
"....Rizal","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",140.2650411900530
"....Rizal","01.1.3.6 - Other seafood preparations (ND)",144.3266072266540
"....Rizal","01.1.4 - Milk, other dairy products and eggs (ND)",125.7000000000000
"....Rizal","01.1.4.1 - Raw and whole milk (ND)",..
"....Rizal","01.1.4.3 - Other milk and cream (ND)",114.2444965919570
"....Rizal","01.1.4.4 - Non-animal milk (ND)",..
"....Rizal","01.1.4.5 - Cheese (ND)",133.9273042655520
"....Rizal","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Rizal","01.1.4.7 - Milk-based dessert and beverages (ND)",117.4979462504400
"....Rizal","01.1.4.8 - Eggs (ND)",143.2165631515620
"....Rizal","01.1.5 - Oils and fats (ND)",115.4000000000000
"....Rizal","01.1.5.1 - Vegetable oils (ND)",112.1801244291490
"....Rizal","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",136.4200504103660
"....Rizal","01.1.5.3 - Margarine and similar preparations (ND)",122.2498073795050
"....Rizal","01.1.5.9 - Other animal oils and fats (ND)",..
"....Rizal","01.1.6 - Fruits and nuts (ND)",155.4000000000000
"....Rizal","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",158.4672187899320
"....Rizal","01.1.6.2 - Citrus fruits, fresh (ND)",129.8754458837050
"....Rizal","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",143.1734880879660
"....Rizal","01.1.6.5 - Other fruits, fresh (ND)",..
"....Rizal","01.1.6.7 - Fruit, dried and dehydrated (ND)",151.6226003465520
"....Rizal","01.1.6.8 - Nuts, in shell or shelled (ND)",161.5528217892870
"....Rizal","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",132.1889284936100
"....Rizal","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",161.6000000000000
"....Rizal","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",151.5743405318870
"....Rizal","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",155.8219387735110
"....Rizal","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",132.7407890131340
"....Rizal","01.1.7.4 - Other vegetables, fresh or chilled (ND)",157.1070691404560
"....Rizal","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",227.6284410356070
"....Rizal","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",137.2931167826760
"....Rizal","01.1.8 - Sugar, confectionery and desserts (ND)",145.4000000000000
"....Rizal","01.1.8.1 - Cane and beet sugar (ND)",172.9716917915380
"....Rizal","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Rizal","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",143.6107590761510
"....Rizal","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",..
"....Rizal","01.1.8.6 - Ice, ice cream and sorbet (ND)",120.9737265415550
"....Rizal","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",..
"....Rizal","01.1.9 - Ready-made food and other food products n.e.c. (ND)",135.6000000000000
"....Rizal","01.1.9.2 - Baby food (ND)",125.6584613060930
"....Rizal","01.1.9.3 - Salt, condiments and sauces (ND)",137.8329429501220
"....Rizal","01.1.9.4 - Spices, culinary herbs and seeds (ND)",140.0663472171030
"....Rizal","01.1.9.9 - Other food products n.e.c. (ND)",141.7590825093170
"....Rizal","01.2 - NON-ALCOHOLIC BEVERAGES",114.8000000000000
"....Rizal","01.2.1 - Fruit and vegetable juices (ND)",149.8000000000000
"....Rizal","01.2.1.0 - Fruit and vegetable juices (ND)",149.8076314322200
"....Rizal","01.2.2 - Coffee and coffee substitutes (ND)",108.0000000000000
"....Rizal","01.2.2.0 - Coffee and coffee substitutes (ND)",107.9607173346670
"....Rizal","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Rizal","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Rizal","01.2.4 - Cocoa drinks (ND)",..
"....Rizal","01.2.4.0 - Cocoa drinks (ND)",..
"....Rizal","01.2.5 - Water (ND)",97.7000000000000
"....Rizal","01.2.5.0 - Water (ND)",97.6995567799057
"....Rizal","01.2.6 - Soft drinks (ND)",132.2000000000000
"....Rizal","01.2.6.0 - Soft drinks (ND)",132.2019835937550
"....Rizal","01.2.9 - Other non-alcoholic beverages (ND)",135.1000000000000
"....Rizal","01.2.9.0 - Other non-alcoholic beverages (ND)",135.0504219292450
"....Rizal","02 - ALCOHOLIC BEVERAGES AND TOBACCO",198.7000000000000
"....Rizal","02.1 - ALCOHOLIC BEVERAGES",151.7000000000000
"....Rizal","02.1.1 - Spirits and liquors (ND)",159.4000000000000
"....Rizal","02.1.1.0 - Spirits and liquors (ND)",159.3777873513810
"....Rizal","02.1.2 - Wine (ND)",147.3000000000000
"....Rizal","02.1.2.1 - Wine from grapes (ND)",147.3228393217690
"....Rizal","02.1.2.2 - Wine from other sources (ND)",..
"....Rizal","02.1.3 - Beer (ND)",143.5000000000000
"....Rizal","02.1.3.0 - Beer (ND)",143.5484738614390
"....Rizal","02.3 - TOBACCO",223.8000000000000
"....Rizal","02.3.0 - Tobacco (ND)",223.8000000000000
"....Rizal","02.3.0.1 - Cigarettes (ND)",223.8358036637000
"....Rizal","02.3.0.2 - Cigars (ND)",..
"....Rizal","02.3.0.9 - Other tobacco products (ND)",120.2489152545770
"....Rizal","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Rizal","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Rizal","02.900 - NON-FOOD",123.3000000000000
"....Rizal","03 - CLOTHING AND FOOTWEAR",117.6000000000000
"....Rizal","03.1 - CLOTHING",118.2000000000000
"....Rizal","03.1.1 - Clothing materials (SD)",106.7000000000000
"....Rizal","03.1.1.0 - Clothing materials (SD)",106.7029167642930
"....Rizal","03.1.2 - Garments (SD)",117.7000000000000
"....Rizal","03.1.2.1 - Garments for men or boys (SD)",122.9554261353660
"....Rizal","03.1.2.2 - Garments for women or girls (SD)",112.5510078181390
"....Rizal","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",106.8333453199210
"....Rizal","03.1.2.4 - School uniforms (SD)",120.3471552555450
"....Rizal","03.1.3 - Other articles of clothing and clothing accessories (SD)",121.2000000000000
"....Rizal","03.1.3.1 - Other articles of clothing (SD)",119.4168885364330
"....Rizal","03.1.3.2 - Clothing accessories (SD)",133.5802998087970
"....Rizal","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",145.4000000000000
"....Rizal","03.1.4.1 - Cleaning of clothing (S)",146.5433084015520
"....Rizal","03.1.4.2 - Repair, tailoring and hire of clothing (S)",140.0931467671950
"....Rizal","03.2 - FOOTWEAR",116.2000000000000
"....Rizal","03.2.1 - Shoes and other footwear (SD)",116.2000000000000
"....Rizal","03.2.1.1 - Footwear for men (SD)",112.3642199640740
"....Rizal","03.2.1.2 - Footwear for women (SD)",126.6488850831210
"....Rizal","03.2.1.3 - Footwear for infants and children (SD)",112.6547041409960
"....Rizal","03.2.2 - Cleaning, repair, and hire of footwear (S)",104.6000000000000
"....Rizal","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",104.6005390225980
"....Rizal","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",115.8000000000000
"....Rizal","04.1 - ACTUAL RENTALS FOR HOUSING",106.2000000000000
"....Rizal","04.1.1 - Actual rentals paid by tenants for main residence (S)",106.2000000000000
"....Rizal","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",106.1843231656120
"....Rizal","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",126.8000000000000
"....Rizal","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",123.0000000000000
"....Rizal","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",122.9792675997670
"....Rizal","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",134.1000000000000
"....Rizal","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",134.0758286979240
"....Rizal","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",155.1000000000000
"....Rizal","04.4.1 - Water supply (ND)",155.1000000000000
"....Rizal","04.4.1.1 - Water supply through network systems (ND)",155.0599106809610
"....Rizal","04.5 - ELECTRICITY, GAS AND OTHER FUELS",125.9000000000000
"....Rizal","04.5.1 - Electricity (ND)",120.7000000000000
"....Rizal","04.5.1.0 - Electricity (ND)",120.6844943128020
"....Rizal","04.5.2 - Gas (ND)",145.5000000000000
"....Rizal","04.5.2.2 - Liquefied hydrocarbons (ND)",145.5441370340980
"....Rizal","04.5.3 - Liquid fuels (ND)",151.2000000000000
"....Rizal","04.5.3.0 - Liquid fuels (ND)",151.1951524371160
"....Rizal","04.5.4 - Solid fuels (ND)",128.7000000000000
"....Rizal","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Rizal","04.5.4.3 - Charcoal (ND)",128.6669549472730
"....Rizal","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",121.5000000000000
"....Rizal","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",115.7000000000000
"....Rizal","05.1.1 - Furniture, furnishings and loose carpets (D)",115.7000000000000
"....Rizal","05.1.1.1 - Household furniture (D)",116.5793728982100
"....Rizal","05.1.1.3 - Lighting equipment (D)",103.8794823348690
"....Rizal","05.1.1.4 - Furnishings, loose carpets and rugs (D)",112.4392283514520
"....Rizal","05.2 - HOUSEHOLD TEXTILES",114.2000000000000
"....Rizal","05.2.1 - Household textiles (SD)",114.2000000000000
"....Rizal","05.2.1.1 - Furnishing fabrics and curtains (SD)",120.1944876363800
"....Rizal","05.2.1.2 - Bed linen and bedding (SD)",110.6222797254630
"....Rizal","05.2.1.3 - Table linen and bathroom linen (SD)",127.1104589961700
"....Rizal","05.2.1.9 - Other household textiles (SD)",111.5851668705340
"....Rizal","05.3 - HOUSEHOLD APPLIANCES",117.0000000000000
"....Rizal","05.3.1 - Major household appliances, whether electric or not (D)",113.3000000000000
"....Rizal","05.3.1.1 - Major kitchen appliances (D)",116.7522701043890
"....Rizal","05.3.1.2 - Major laundry appliances (D)",110.5706322822910
"....Rizal","05.3.1.3 - Heaters, air conditioners (D)",106.5653219032020
"....Rizal","05.3.2 - Small household appliances (SD)",134.9000000000000
"....Rizal","05.3.2.1 - Small appliances for cooking and processing of food (SD)",135.1956206287940
"....Rizal","05.3.2.9 - Other small household appliances (SD)",134.8038462543070
"....Rizal","05.3.3 - Repair, installation and hire of household appliances (S)",111.3000000000000
"....Rizal","05.3.3.0 - Repair, installation and hire of household appliances (S)",111.2863721800280
"....Rizal","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",127.2000000000000
"....Rizal","05.4.0 - Glassware, tableware and household utensils (SD)",127.2000000000000
"....Rizal","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",129.3312565193130
"....Rizal","05.4.0.2 - Cutlery, flatware and silverware (SD)",113.7208400909520
"....Rizal","05.4.0.3 - Kitchen utensils and articles (SD)",129.7773073241480
"....Rizal","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",111.5000000000000
"....Rizal","05.5.1 - Motorized tools and equipment (D)",104.1000000000000
"....Rizal","05.5.1.0 - Motorized tools and equipment (D)",104.1376872838730
"....Rizal","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",111.8000000000000
"....Rizal","05.5.2.1 - Non-motorized tools (SD)",116.6879398157150
"....Rizal","05.5.2.2 - Miscellaneous accessories (SD)",108.5664413724690
"....Rizal","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",123.0000000000000
"....Rizal","05.6.1 - Non-durable household goods (ND)",130.3000000000000
"....Rizal","05.6.1.1 - Household cleaning and maintenance products (ND)",127.0586844175740
"....Rizal","05.6.1.9 - Other non-durable household goods (ND)",131.4186202512130
"....Rizal","05.6.2 - Domestic services and household services (S)",114.3000000000000
"....Rizal","05.6.2.1 - Domestic services by paid staff (S)",114.3165094934860
"....Rizal","06 - HEALTH",126.7000000000000
"....Rizal","06.1 - MEDICINES AND HEALTH PRODUCTS",122.1000000000000
"....Rizal","06.1.1 - Medicines (ND)",123.2000000000000
"....Rizal","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",123.2407440720580
"....Rizal","06.1.2 - Medical products (ND)",111.4000000000000
"....Rizal","06.1.2.1 - Medical diagnostic products (ND)",97.3778714457710
"....Rizal","06.1.2.2 - Prevention and protective devices (ND)",98.1191148494775
"....Rizal","06.1.2.3 - Treatment devices for personal use (ND)",138.6359229404630
"....Rizal","06.1.3 - Assistive products (D)",103.4000000000000
"....Rizal","06.1.3.1 - Assistive products for vision (D)",103.3775307355300
"....Rizal","06.2 - OUTPATIENT CARE SERVICES",146.6000000000000
"....Rizal","06.2.1 - Preventive care services (S)",109.0000000000000
"....Rizal","06.2.1.9 - Other preventive services (S)",108.9671942514170
"....Rizal","06.2.2 - Outpatient dental services (S)",222.9000000000000
"....Rizal","06.2.2.1 - Dental preventive services (S)",222.9265272665860
"....Rizal","06.2.3 - Other outpatient care services (S)",..
"....Rizal","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Rizal","06.3 - INPATIENT CARE SERVICES",122.2000000000000
"....Rizal","06.3.1 - Inpatient curative and rehabilitative services (S)",122.2000000000000
"....Rizal","06.3.1.0 - Inpatient curative and rehabilitative services (S)",122.2260950582050
"....Rizal","06.4 - OTHER HEALTH SERVICES",116.0000000000000
"....Rizal","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",116.0000000000000
"....Rizal","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",116.0106337035950
"....Rizal","07 - TRANSPORT",141.2000000000000
"....Rizal","07.1 - PURCHASE OF VEHICLES",113.9000000000000
"....Rizal","07.1.1 - Motor cars (D)",..
"....Rizal","07.1.1.1 - New motor cars (D)",..
"....Rizal","07.1.2 - Motorcycles (D)",104.9000000000000
"....Rizal","07.1.2.0 - Motorcycles (D)",104.9343592428110
"....Rizal","07.1.3 - Bicycles (D)",176.9000000000000
"....Rizal","07.1.3.0 - Bicycles (D)",176.9409857334690
"....Rizal","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",128.9000000000000
"....Rizal","07.2.1 - Parts and accessories for personal transport equipment (SD)",132.8000000000000
"....Rizal","07.2.1.1 - Tires (SD)",..
"....Rizal","07.2.1.2 - Parts for personal transport equipment (SD)",132.7591989047010
"....Rizal","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Rizal","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",131.1000000000000
"....Rizal","07.2.2.1 - Diesel (ND)",143.5797665369650
"....Rizal","07.2.2.2 - Gasoline (ND)",125.3260283661010
"....Rizal","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Rizal","07.2.2.4 - Lubricants (ND)",109.8993894305990
"....Rizal","07.2.3 - Maintenance and repair of personal transport equipment (S)",117.4000000000000
"....Rizal","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",117.3686125652130
"....Rizal","07.2.4 - Other services in respect of personal transport equipment (S)",106.8000000000000
"....Rizal","07.2.4.2 - Toll facilities (S)",106.7961165048540
"....Rizal","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Rizal","07.3 - PASSENGER TRANSPORT SERVICES",158.4000000000000
"....Rizal","07.3.1 - Passenger transport by railway (S)",..
"....Rizal","07.3.1.1 - Passenger transport by train (S)",..
"....Rizal","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Rizal","07.3.2 - Passenger transport by road (S)",158.6000000000000
"....Rizal","07.3.2.1 - Passenger transport by bus and coach (S)",..
"....Rizal","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",113.3419192421110
"....Rizal","07.3.2.9 - Other passenger transport by road (S)",160.5345503202250
"....Rizal","07.3.3 - Passenger transport by air (S)",129.0000000000000
"....Rizal","07.3.3.1 - Passenger transport by air, domestic (S)",129.0072334626270
"....Rizal","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Rizal","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Rizal","07.4 - TRANSPORT SERVICES OF GOODS",104.8000000000000
"....Rizal","07.4.1 - Postal and courier services (S)",104.8000000000000
"....Rizal","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Rizal","07.4.1.2 - Courier and parcel delivery services (S)",104.4705882352940
"....Rizal","08 - INFORMATION AND COMMUNICATION",101.1000000000000
"....Rizal","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",98.8000000000000
"....Rizal","08.1.1 - Fixed telephone equipment (D)",..
"....Rizal","08.1.1.0 - Fixed telephone equipment (D)",..
"....Rizal","08.1.2 - Mobile telephone equipment (D)",100.9000000000000
"....Rizal","08.1.2.0 - Mobile telephone equipment (D)",100.9009504575830
"....Rizal","08.1.3 - Information processing equipment (D)",103.0000000000000
"....Rizal","08.1.3.1 - Computers, laptops and tablets (D)",103.0141888181240
"....Rizal","08.1.3.2 - Peripheral equipment and its consumable components (D)",105.1371913564410
"....Rizal","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.7000000000000
"....Rizal","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",96.7253274060309
"....Rizal","08.1.5 - Unrecorded recording media (SD)",108.7000000000000
"....Rizal","08.1.5.0 - Unrecorded recording media (SD)",108.6728402585360
"....Rizal","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.1000000000000
"....Rizal","08.3.1 - Fixed communication services (S)",118.6000000000000
"....Rizal","08.3.1.0 - Fixed communication services (S)",118.6179162623140
"....Rizal","08.3.2 - Mobile communication services (S)",100.7000000000000
"....Rizal","08.3.2.0 - Mobile communication services (S)",100.7377466584100
"....Rizal","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Rizal","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
