"Geolocation","Commodity Description","2022 Mar" 
"....City of Angeles","05.2.1.9 - Other household textiles (SD)",106.0000600006000
"....City of Angeles","05.3 - HOUSEHOLD APPLIANCES",108.7000000000000
"....City of Angeles","05.3.1 - Major household appliances, whether electric or not (D)",107.3000000000000
"....City of Angeles","05.3.1.1 - Major kitchen appliances (D)",111.1005418330230
"....City of Angeles","05.3.1.2 - Major laundry appliances (D)",104.6349601386960
"....City of Angeles","05.3.1.3 - Heaters, air conditioners (D)",103.8634894438470
"....City of Angeles","05.3.2 - Small household appliances (SD)",119.6000000000000
"....City of Angeles","05.3.2.1 - Small appliances for cooking and processing of food (SD)",116.9673418486530
"....City of Angeles","05.3.2.9 - Other small household appliances (SD)",120.8964317894520
"....City of Angeles","05.3.3 - Repair, installation and hire of household appliances (S)",100.4000000000000
"....City of Angeles","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.4129004379250
"....City of Angeles","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",102.5000000000000
"....City of Angeles","05.4.0 - Glassware, tableware and household utensils (SD)",102.5000000000000
"....City of Angeles","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",103.5351687918580
"....City of Angeles","05.4.0.2 - Cutlery, flatware and silverware (SD)",98.1222846562022
"....City of Angeles","05.4.0.3 - Kitchen utensils and articles (SD)",102.7203490441530
"....City of Angeles","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",104.9000000000000
"....City of Angeles","05.5.1 - Motorized tools and equipment (D)",..
"....City of Angeles","05.5.1.0 - Motorized tools and equipment (D)",..
"....City of Angeles","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",104.9000000000000
"....City of Angeles","05.5.2.1 - Non-motorized tools (SD)",107.4625554013370
"....City of Angeles","05.5.2.2 - Miscellaneous accessories (SD)",103.1173519277290
"....City of Angeles","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",106.1000000000000
"....City of Angeles","05.6.1 - Non-durable household goods (ND)",107.6000000000000
"....City of Angeles","05.6.1.1 - Household cleaning and maintenance products (ND)",106.2881991143980
"....City of Angeles","05.6.1.9 - Other non-durable household goods (ND)",108.0395650963350
"....City of Angeles","05.6.2 - Domestic services and household services (S)",102.4000000000000
"....City of Angeles","05.6.2.1 - Domestic services by paid staff (S)",102.4295039463170
"....City of Angeles","06 - HEALTH",115.4000000000000
"....City of Angeles","06.1 - MEDICINES AND HEALTH PRODUCTS",113.0000000000000
"....City of Angeles","06.1.1 - Medicines (ND)",113.1000000000000
"....City of Angeles","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",113.0740059493120
"....City of Angeles","06.1.2 - Medical products (ND)",109.3000000000000
"....City of Angeles","06.1.2.1 - Medical diagnostic products (ND)",172.2259236445460
"....City of Angeles","06.1.2.2 - Prevention and protective devices (ND)",42.8568041832993
"....City of Angeles","06.1.2.3 - Treatment devices for personal use (ND)",112.8080203727080
"....City of Angeles","06.1.3 - Assistive products (D)",108.3000000000000
"....City of Angeles","06.1.3.1 - Assistive products for vision (D)",108.2952837213220
"....City of Angeles","06.2 - OUTPATIENT CARE SERVICES",119.0000000000000
"....City of Angeles","06.2.1 - Preventive care services (S)",111.1000000000000
"....City of Angeles","06.2.1.9 - Other preventive services (S)",111.1145352825160
"....City of Angeles","06.2.2 - Outpatient dental services (S)",147.0000000000000
"....City of Angeles","06.2.2.1 - Dental preventive services (S)",146.9999592338740
"....City of Angeles","06.2.3 - Other outpatient care services (S)",..
"....City of Angeles","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Angeles","06.3 - INPATIENT CARE SERVICES",134.3000000000000
"....City of Angeles","06.3.1 - Inpatient curative and rehabilitative services (S)",134.3000000000000
"....City of Angeles","06.3.1.0 - Inpatient curative and rehabilitative services (S)",134.3324838847920
"....City of Angeles","06.4 - OTHER HEALTH SERVICES",122.9000000000000
"....City of Angeles","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",122.9000000000000
"....City of Angeles","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",122.9376703448700
"....City of Angeles","07 - TRANSPORT",122.1000000000000
"....City of Angeles","07.1 - PURCHASE OF VEHICLES",106.0000000000000
"....City of Angeles","07.1.1 - Motor cars (D)",105.5000000000000
"....City of Angeles","07.1.1.1 - New motor cars (D)",105.5452792717370
"....City of Angeles","07.1.2 - Motorcycles (D)",107.2000000000000
"....City of Angeles","07.1.2.0 - Motorcycles (D)",107.1882598645150
"....City of Angeles","07.1.3 - Bicycles (D)",102.7000000000000
"....City of Angeles","07.1.3.0 - Bicycles (D)",102.6520003724600
"....City of Angeles","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",133.2000000000000
"....City of Angeles","07.2.1 - Parts and accessories for personal transport equipment (SD)",105.3000000000000
"....City of Angeles","07.2.1.1 - Tires (SD)",..
"....City of Angeles","07.2.1.2 - Parts for personal transport equipment (SD)",105.3106717701380
"....City of Angeles","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Angeles","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",141.7000000000000
"....City of Angeles","07.2.2.1 - Diesel (ND)",155.3592102857840
"....City of Angeles","07.2.2.2 - Gasoline (ND)",134.3361075447420
"....City of Angeles","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Angeles","07.2.2.4 - Lubricants (ND)",100.2280241885180
"....City of Angeles","07.2.3 - Maintenance and repair of personal transport equipment (S)",98.9000000000000
"....City of Angeles","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",98.9469051912561
"....City of Angeles","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....City of Angeles","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....City of Angeles","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Angeles","07.3 - PASSENGER TRANSPORT SERVICES",117.1000000000000
"....City of Angeles","07.3.1 - Passenger transport by railway (S)",..
"....City of Angeles","07.3.1.1 - Passenger transport by train (S)",..
"....City of Angeles","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Angeles","07.3.2 - Passenger transport by road (S)",117.1000000000000
"....City of Angeles","07.3.2.1 - Passenger transport by bus and coach (S)",103.3973412112260
"....City of Angeles","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....City of Angeles","07.3.2.9 - Other passenger transport by road (S)",117.3043919714730
"....City of Angeles","07.3.3 - Passenger transport by air (S)",99.2000000000000
"....City of Angeles","07.3.3.1 - Passenger transport by air, domestic (S)",99.2137540622706
"....City of Angeles","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....City of Angeles","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....City of Angeles","07.4 - TRANSPORT SERVICES OF GOODS",..
"....City of Angeles","07.4.1 - Postal and courier services (S)",..
"....City of Angeles","07.4.1.1 - Letter handling services (S)",..
"....City of Angeles","07.4.1.2 - Courier and parcel delivery services (S)",..
"....City of Angeles","08 - INFORMATION AND COMMUNICATION",103.0000000000000
"....City of Angeles","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.8000000000000
"....City of Angeles","08.1.1 - Fixed telephone equipment (D)",..
"....City of Angeles","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Angeles","08.1.2 - Mobile telephone equipment (D)",99.7000000000000
"....City of Angeles","08.1.2.0 - Mobile telephone equipment (D)",99.6794713363960
"....City of Angeles","08.1.3 - Information processing equipment (D)",102.3000000000000
"....City of Angeles","08.1.3.1 - Computers, laptops and tablets (D)",102.3451364373850
"....City of Angeles","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.4782416285590
"....City of Angeles","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.5000000000000
"....City of Angeles","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4734531153770
"....City of Angeles","08.1.5 - Unrecorded recording media (SD)",105.1000000000000
"....City of Angeles","08.1.5.0 - Unrecorded recording media (SD)",105.0851634702690
"....City of Angeles","08.3 - INFORMATION AND COMMUNICATION SERVICES",104.2000000000000
"....City of Angeles","08.3.1 - Fixed communication services (S)",100.0000000000000
"....City of Angeles","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....City of Angeles","08.3.2 - Mobile communication services (S)",104.5000000000000
"....City of Angeles","08.3.2.0 - Mobile communication services (S)",104.5003103662320
"....City of Angeles","08.3.3 - Internet access provision services and net storage services (S)",103.2000000000000
"....City of Angeles","08.3.3.0 - Internet access provision services and net storage services (S)",103.2241862057990
"....City of Angeles","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....City of Angeles","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....City of Angeles","09 - RECREATION, SPORT AND CULTURE",105.5000000000000
"....City of Angeles","09.1 - RECREATIONAL DURABLES",..
"....City of Angeles","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....City of Angeles","09.1.1.1 - Cameras (D)",..
"....City of Angeles","09.2 - OTHER RECREATIONAL GOODS",104.7000000000000
"....City of Angeles","09.2.1 - Games, toys and hobbies (SD)",105.2000000000000
"....City of Angeles","09.2.1.2 - Other games, toys and hobbies (SD)",105.2171212597390
"....City of Angeles","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.6000000000000
"....City of Angeles","09.2.2.1 - Equipment for sport (SD)",100.5975148456940
"....City of Angeles","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Angeles","09.3 - GARDEN PRODUCTS AND PETS",109.1000000000000
"....City of Angeles","09.3.1 - Garden products, plants and flowers (ND)",109.6000000000000
"....City of Angeles","09.3.1.1 - Garden products (ND)",114.9426895934530
"....City of Angeles","09.3.1.2 - Plants, seeds and flowers (ND)",104.2228105782500
"....City of Angeles","09.3.2 - Pets and products for pets (ND)",104.5000000000000
"....City of Angeles","09.3.2.2 - Products for pets and other household animals (ND)",104.4862969372230
"....City of Angeles","09.4 - RECREATIONAL SERVICES",92.4000000000000
"....City of Angeles","09.4.6 - Recreational and sporting services (S)",102.7000000000000
"....City of Angeles","09.4.6.2 - Sporting services - practice (S)",102.6690096080340
"....City of Angeles","09.4.7 - Games of chance (S)",92.3000000000000
"....City of Angeles","09.4.7.0 - Games of chance (S)",92.3076923076923
"....City of Angeles","09.5 - CULTURAL GOODS",106.2000000000000
"....City of Angeles","09.5.1 - Musical instruments (D)",106.2000000000000
"....City of Angeles","09.5.1.0 - Musical instruments (D)",106.2493516636510
"....City of Angeles","09.6 - CULTURAL SERVICES",100.0000000000000
"....City of Angeles","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....City of Angeles","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",100.0000000000000
"....City of Angeles","09.6.3 - Photographic services (S)",..
"....City of Angeles","09.6.3.0 - Photographic services (S)",..
"....City of Angeles","09.6.9 - Other cultural services (S)",100.0000000000000
"....City of Angeles","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....City of Angeles","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",113.3000000000000
"....City of Angeles","09.7.1 - Books (SD)",103.9000000000000
"....City of Angeles","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",99.7545237229118
"....City of Angeles","09.7.1.9 - Other books (SD) in printed or electronic copy",107.9745313682710
"....City of Angeles","09.7.2 - Newspapers and periodicals (ND)",102.3000000000000
"....City of Angeles","09.7.2.1 - Newspapers (ND)",106.1672756669790
"....City of Angeles","09.7.2.2 - Magazines and periodicals (ND)",98.3606557377049
"....City of Angeles","09.7.4 - Stationery and drawing materials (ND)",117.9000000000000
"....City of Angeles","09.7.4.0 - Stationery and drawing materials (ND)",117.8724047193500
"....City of Angeles","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....City of Angeles","09.8.0 - Package holidays (S)",100.0000000000000
"....City of Angeles","09.8.0.0 - Package holidays (S)",100.0000000000000
"....City of Angeles","10 - EDUCATION SERVICES",108.9000000000000
"....City of Angeles","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",105.0000000000000
"....City of Angeles","10.1.0 - Early chilhood and primary education (S)",105.0000000000000
"....City of Angeles","10.1.0.1 - Early childhood education services (S)",104.7105941058110
"....City of Angeles","10.1.0.2 - Primary education (S)",105.2117879935170
"....City of Angeles","10.2 - SECONDARY EDUCATION  (S)",110.1000000000000
"....City of Angeles","10.2.0 - Secondary education (S)",110.1000000000000
"....City of Angeles","10.2.0.1 - Lower secondary general education services",107.2880352751570
"....City of Angeles","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",112.8315056724030
"....City of Angeles","10.4 - TERTIARY EDUCATION (S)",110.4000000000000
"....City of Angeles","10.4.0 - Tertiary education (s)",110.4000000000000
"....City of Angeles","10.4.0.0 - Tertiary education (s)",110.4211917572690
"....City of Angeles","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",106.0000000000000
"....City of Angeles","10.5.0 - Education not defined by level (s)",106.0000000000000
"....City of Angeles","10.5.0.2 - Review classes for professional and licensure examination (S)",106.0347691285570
"....City of Angeles","10.5.0.9 - Other education not defined by level (S)",..
"....City of Angeles","11 - RESTAURANTS AND ACCOMMODATION SERVICES",111.4000000000000
"....City of Angeles","11.1 - FOOD AND BEVERAGE SERVING SERVICES",111.4000000000000
"....City of Angeles","11.1.1 - Restaurants, café and the like (S)",111.4000000000000
"....City of Angeles","11.1.1.1 - Restaurants, café and the like - with full service (S)",111.4316787686970
"....City of Angeles","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....City of Angeles","11.2.0 - Accommodation services (S)",100.0000000000000
"....City of Angeles","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....City of Angeles","12 - FINANCIAL SERVICES",146.0000000000000
"....City of Angeles","12.2 - FINANCIAL SERVICES",146.0000000000000
"....City of Angeles","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....City of Angeles","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....City of Angeles","12.2.9 - Other financial services (S)",..
"....City of Angeles","12.2.9.1 - Remittances fees (S)",..
"....City of Angeles","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",108.1000000000000
"....City of Angeles","13.1 - PERSONAL CARE",108.5000000000000
"....City of Angeles","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Angeles","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Angeles","13.1.2 - Other appliances, articles and products for personal care (ND)",107.6000000000000
"....City of Angeles","13.1.2.0 - Other appliances, articles and products for personal care (ND)",107.5892274069170
"....City of Angeles","13.1.3 - Hairdressing salons and personal grooming establishments (S)",112.6000000000000
"....City of Angeles","13.1.3.1 - Hairdressing (S)",112.5521717046230
"....City of Angeles","13.1.3.2 - Personal grooming treatments (S)",112.5742197313700
"....City of Angeles","13.2 - OTHER PERSONAL EFFECTS",102.0000000000000
"....City of Angeles","13.2.1 - Jewellery and watches (D)",104.9000000000000
"....City of Angeles","13.2.1.1 - Jewellery and watches (D)",102.5326222194030
"....City of Angeles","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",109.6790523438290
"....City of Angeles","13.2.9 - Other personal effects n.e.c. (SD)",101.6000000000000
"....City of Angeles","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",101.6067463637120
"....City of Angeles","13.9 - OTHER SERVICES",106.6000000000000
"....City of Angeles","13.9.0 - Other services (S)",106.6000000000000
"....City of Angeles","13.9.0.9 - Other services n.e.c. (S)",106.5620860106030
"....City of Olongapo","0 - ALL ITEMS",115.1000000000000
"....City of Olongapo","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",113.2000000000000
"....City of Olongapo","01.1 - FOOD",113.2000000000000
"....City of Olongapo","01.1.1 - Cereals and cereal products (ND)",104.2000000000000
"....City of Olongapo","01.1.1.1 - Cereals (ND)",94.6055002181608
"....City of Olongapo","01.1.1.12 - Rice",94.1590944791621
"....City of Olongapo","01.1.1.16 - Corn",121.1772744337640
"....City of Olongapo","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",120.6879217396770
"....City of Olongapo","01.1.1.2 - Flour of cereals (ND)",116.6244543837910
"....City of Olongapo","01.1.1.3 - Bread and bakery products (ND)",125.1004685417970
"....City of Olongapo","01.1.1.4 - Breakfast cereals (ND)",123.1395923502010
"....City of Olongapo","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",113.5667532671160
"....City of Olongapo","01.1.1.9 - Other cereal and grain mill products (ND)",112.7717622050840
"....City of Olongapo","01.1.2 - Meat and other parts of slaughtered land animals (ND)",129.4000000000000
"....City of Olongapo","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",131.9160666616610
"....City of Olongapo","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....City of Olongapo","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",134.2894713110290
"....City of Olongapo","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",121.4473683086060
"....City of Olongapo","01.1.3 - Fish and other seafood (ND)",124.6000000000000
"....City of Olongapo","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",129.8861842997110
"....City of Olongapo","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",129.4110768979900
"....City of Olongapo","01.1.3.3 - Fish preparations (ND)",108.9380774759170
"....City of Olongapo","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",104.8108537896470
"....City of Olongapo","01.1.3.6 - Other seafood preparations (ND)",..
"....City of Olongapo","01.1.4 - Milk, other dairy products and eggs (ND)",116.7000000000000
"....City of Olongapo","01.1.4.1 - Raw and whole milk (ND)",..
"....City of Olongapo","01.1.4.3 - Other milk and cream (ND)",113.3355819162380
"....City of Olongapo","01.1.4.4 - Non-animal milk (ND)",..
"....City of Olongapo","01.1.4.5 - Cheese (ND)",127.5626774794790
"....City of Olongapo","01.1.4.6 - Yoghurt and similar products (ND)",..
"....City of Olongapo","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....City of Olongapo","01.1.4.8 - Eggs (ND)",117.7341109477150
"....City of Olongapo","01.1.5 - Oils and fats (ND)",117.1000000000000
"....City of Olongapo","01.1.5.1 - Vegetable oils (ND)",122.1803413369250
"....City of Olongapo","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",122.4140091771600
"....City of Olongapo","01.1.5.3 - Margarine and similar preparations (ND)",106.2750398223680
"....City of Olongapo","01.1.5.9 - Other animal oils and fats (ND)",..
"....City of Olongapo","01.1.6 - Fruits and nuts (ND)",109.0000000000000
"....City of Olongapo","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",109.5521862768710
"....City of Olongapo","01.1.6.2 - Citrus fruits, fresh (ND)",52.5136036746819
"....City of Olongapo","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",181.4727299030720
"....City of Olongapo","01.1.6.5 - Other fruits, fresh (ND)",..
"....City of Olongapo","01.1.6.7 - Fruit, dried and dehydrated (ND)",110.1044129647840
"....City of Olongapo","01.1.6.8 - Nuts, in shell or shelled (ND)",162.0972583550130
"....City of Olongapo","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",108.9916304882960
"....City of Olongapo","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",80.6000000000000
"....City of Olongapo","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",91.7956126936748
"....City of Olongapo","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",75.3227707219530
"....City of Olongapo","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",72.6716813350784
"....City of Olongapo","01.1.7.4 - Other vegetables, fresh or chilled (ND)",82.9768249010278
"....City of Olongapo","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",39.6176483838914
"....City of Olongapo","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",115.4419576161190
"....City of Olongapo","01.1.8 - Sugar, confectionery and desserts (ND)",115.3000000000000
"....City of Olongapo","01.1.8.1 - Cane and beet sugar (ND)",114.7612601056550
"....City of Olongapo","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",121.7311819340450
"....City of Olongapo","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",126.0785354388240
"....City of Olongapo","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",111.1511366837490
"....City of Olongapo","01.1.8.6 - Ice, ice cream and sorbet (ND)",110.9206892172010
"....City of Olongapo","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",114.3611416460570
"....City of Olongapo","01.1.9 - Ready-made food and other food products n.e.c. (ND)",112.7000000000000
"....City of Olongapo","01.1.9.2 - Baby food (ND)",108.6365933809270
"....City of Olongapo","01.1.9.3 - Salt, condiments and sauces (ND)",117.4841263282950
"....City of Olongapo","01.1.9.4 - Spices, culinary herbs and seeds (ND)",109.8785918665640
"....City of Olongapo","01.1.9.9 - Other food products n.e.c. (ND)",107.7528056006090
"....City of Olongapo","01.2 - NON-ALCOHOLIC BEVERAGES",112.8000000000000
"....City of Olongapo","01.2.1 - Fruit and vegetable juices (ND)",121.3000000000000
"....City of Olongapo","01.2.1.0 - Fruit and vegetable juices (ND)",121.2950386366120
"....City of Olongapo","01.2.2 - Coffee and coffee substitutes (ND)",109.3000000000000
"....City of Olongapo","01.2.2.0 - Coffee and coffee substitutes (ND)",109.3468020546670
"....City of Olongapo","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....City of Olongapo","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....City of Olongapo","01.2.4 - Cocoa drinks (ND)",114.0000000000000
"....City of Olongapo","01.2.4.0 - Cocoa drinks (ND)",113.9940132150550
"....City of Olongapo","01.2.5 - Water (ND)",106.6000000000000
"....City of Olongapo","01.2.5.0 - Water (ND)",106.6498321915690
"....City of Olongapo","01.2.6 - Soft drinks (ND)",118.4000000000000
"....City of Olongapo","01.2.6.0 - Soft drinks (ND)",118.3735194903760
"....City of Olongapo","01.2.9 - Other non-alcoholic beverages (ND)",114.3000000000000
"....City of Olongapo","01.2.9.0 - Other non-alcoholic beverages (ND)",114.3225743696820
"....City of Olongapo","02 - ALCOHOLIC BEVERAGES AND TOBACCO",173.0000000000000
"....City of Olongapo","02.1 - ALCOHOLIC BEVERAGES",138.7000000000000
"....City of Olongapo","02.1.1 - Spirits and liquors (ND)",138.6000000000000
"....City of Olongapo","02.1.1.0 - Spirits and liquors (ND)",138.5902825007920
"....City of Olongapo","02.1.2 - Wine (ND)",121.8000000000000
"....City of Olongapo","02.1.2.1 - Wine from grapes (ND)",121.7928556909310
"....City of Olongapo","02.1.2.2 - Wine from other sources (ND)",..
"....City of Olongapo","02.1.3 - Beer (ND)",139.1000000000000
"....City of Olongapo","02.1.3.0 - Beer (ND)",139.1499215075870
"....City of Olongapo","02.3 - TOBACCO",197.4000000000000
"....City of Olongapo","02.3.0 - Tobacco (ND)",197.4000000000000
"....City of Olongapo","02.3.0.1 - Cigarettes (ND)",197.6136812101090
"....City of Olongapo","02.3.0.2 - Cigars (ND)",..
"....City of Olongapo","02.3.0.9 - Other tobacco products (ND)",155.8507457276960
"....City of Olongapo","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....City of Olongapo","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....City of Olongapo","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....City of Olongapo","02.900 - NON-FOOD",114.0000000000000
"....City of Olongapo","03 - CLOTHING AND FOOTWEAR",113.1000000000000
"....City of Olongapo","03.1 - CLOTHING",111.7000000000000
"....City of Olongapo","03.1.1 - Clothing materials (SD)",109.9000000000000
"....City of Olongapo","03.1.1.0 - Clothing materials (SD)",109.8954396762070
"....City of Olongapo","03.1.2 - Garments (SD)",111.8000000000000
"....City of Olongapo","03.1.2.1 - Garments for men or boys (SD)",112.9809728107920
"....City of Olongapo","03.1.2.2 - Garments for women or girls (SD)",110.4699677191910
"....City of Olongapo","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",114.7972177459960
"....City of Olongapo","03.1.2.4 - School uniforms (SD)",113.9268969078170
"....City of Olongapo","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.6000000000000
"....City of Olongapo","03.1.3.1 - Other articles of clothing (SD)",101.5571466580300
"....City of Olongapo","03.1.3.2 - Clothing accessories (SD)",101.9579453206230
"....City of Olongapo","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",111.0000000000000
"....City of Olongapo","03.1.4.1 - Cleaning of clothing (S)",111.0959138314240
"....City of Olongapo","03.1.4.2 - Repair, tailoring and hire of clothing (S)",108.3631456400250
"....City of Olongapo","03.2 - FOOTWEAR",115.8000000000000
"....City of Olongapo","03.2.1 - Shoes and other footwear (SD)",115.8000000000000
"....City of Olongapo","03.2.1.1 - Footwear for men (SD)",115.8014595839850
"....City of Olongapo","03.2.1.2 - Footwear for women (SD)",115.4556681317110
"....City of Olongapo","03.2.1.3 - Footwear for infants and children (SD)",116.0265751729710
"....City of Olongapo","03.2.2 - Cleaning, repair, and hire of footwear (S)",109.2000000000000
"....City of Olongapo","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",109.1541341082490
"....City of Olongapo","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",118.3000000000000
"....City of Olongapo","04.1 - ACTUAL RENTALS FOR HOUSING",120.9000000000000
"....City of Olongapo","04.1.1 - Actual rentals paid by tenants for main residence (S)",120.9000000000000
"....City of Olongapo","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",120.8662095770860
"....City of Olongapo","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",115.7000000000000
"....City of Olongapo","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",115.1000000000000
"....City of Olongapo","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",115.1249287766590
"....City of Olongapo","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",118.1000000000000
"....City of Olongapo","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",118.0904231019380
"....City of Olongapo","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",99.8000000000000
"....City of Olongapo","04.4.1 - Water supply (ND)",99.8000000000000
"....City of Olongapo","04.4.1.1 - Water supply through network systems (ND)",99.8054516919917
"....City of Olongapo","04.5 - ELECTRICITY, GAS AND OTHER FUELS",117.8000000000000
"....City of Olongapo","04.5.1 - Electricity (ND)",112.3000000000000
"....City of Olongapo","04.5.1.0 - Electricity (ND)",112.3481265510790
"....City of Olongapo","04.5.2 - Gas (ND)",137.6000000000000
"....City of Olongapo","04.5.2.2 - Liquefied hydrocarbons (ND)",137.6157628052610
"....City of Olongapo","04.5.3 - Liquid fuels (ND)",..
"....City of Olongapo","04.5.3.0 - Liquid fuels (ND)",..
"....City of Olongapo","04.5.4 - Solid fuels (ND)",115.4000000000000
"....City of Olongapo","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",116.9362697329960
"....City of Olongapo","04.5.4.3 - Charcoal (ND)",111.4502808060790
"....City of Olongapo","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",113.7000000000000
"....City of Olongapo","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",105.1000000000000
"....City of Olongapo","05.1.1 - Furniture, furnishings and loose carpets (D)",105.1000000000000
"....City of Olongapo","05.1.1.1 - Household furniture (D)",104.8737537935620
