"Geolocation","Commodity Description","2021 Dec" 
"....Kalinga","07.4.1.1 - Letter handling services (S)",..
"....Kalinga","07.4.1.2 - Courier and parcel delivery services (S)",102.7158289765870
"....Kalinga","08 - INFORMATION AND COMMUNICATION",101.4000000000000
"....Kalinga","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.8000000000000
"....Kalinga","08.1.1 - Fixed telephone equipment (D)",..
"....Kalinga","08.1.1.0 - Fixed telephone equipment (D)",..
"....Kalinga","08.1.2 - Mobile telephone equipment (D)",..
"....Kalinga","08.1.2.0 - Mobile telephone equipment (D)",..
"....Kalinga","08.1.3 - Information processing equipment (D)",100.0000000000000
"....Kalinga","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Kalinga","08.1.3.2 - Peripheral equipment and its consumable components (D)",103.2751613674400
"....Kalinga","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.5000000000000
"....Kalinga","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",101.5064756808000
"....Kalinga","08.1.5 - Unrecorded recording media (SD)",129.0000000000000
"....Kalinga","08.1.5.0 - Unrecorded recording media (SD)",129.0210701092420
"....Kalinga","08.3 - INFORMATION AND COMMUNICATION SERVICES",101.7000000000000
"....Kalinga","08.3.1 - Fixed communication services (S)",..
"....Kalinga","08.3.1.0 - Fixed communication services (S)",..
"....Kalinga","08.3.2 - Mobile communication services (S)",101.7000000000000
"....Kalinga","08.3.2.0 - Mobile communication services (S)",101.6790443952890
"....Kalinga","08.3.3 - Internet access provision services and net storage services (S)",..
"....Kalinga","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Kalinga","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Kalinga","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Kalinga","09 - RECREATION, SPORT AND CULTURE",110.3000000000000
"....Kalinga","09.1 - RECREATIONAL DURABLES",..
"....Kalinga","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Kalinga","09.1.1.1 - Cameras (D)",..
"....Kalinga","09.2 - OTHER RECREATIONAL GOODS",125.7000000000000
"....Kalinga","09.2.1 - Games, toys and hobbies (SD)",125.7000000000000
"....Kalinga","09.2.1.2 - Other games, toys and hobbies (SD)",125.6777337800790
"....Kalinga","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Kalinga","09.2.2.1 - Equipment for sport (SD)",..
"....Kalinga","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Kalinga","09.3 - GARDEN PRODUCTS AND PETS",125.0000000000000
"....Kalinga","09.3.1 - Garden products, plants and flowers (ND)",125.0000000000000
"....Kalinga","09.3.1.1 - Garden products (ND)",143.6288826328450
"....Kalinga","09.3.1.2 - Plants, seeds and flowers (ND)",106.4091308165060
"....Kalinga","09.3.2 - Pets and products for pets (ND)",..
"....Kalinga","09.3.2.2 - Products for pets and other household animals (ND)",..
"....Kalinga","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Kalinga","09.4.6 - Recreational and sporting services (S)",..
"....Kalinga","09.4.6.2 - Sporting services - practice (S)",..
"....Kalinga","09.4.7 - Games of chance (S)",92.3000000000000
"....Kalinga","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Kalinga","09.5 - CULTURAL GOODS",..
"....Kalinga","09.5.1 - Musical instruments (D)",..
"....Kalinga","09.5.1.0 - Musical instruments (D)",..
"....Kalinga","09.6 - CULTURAL SERVICES",100.0000000000000
"....Kalinga","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Kalinga","09.6.3 - Photographic services (S)",..
"....Kalinga","09.6.3.0 - Photographic services (S)",..
"....Kalinga","09.6.9 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.6.9.0 - Other cultural services (S)",100.0000000000000
"....Kalinga","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",111.1000000000000
"....Kalinga","09.7.1 - Books (SD)",..
"....Kalinga","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",..
"....Kalinga","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Kalinga","09.7.2 - Newspapers and periodicals (ND)",100.0000000000000
"....Kalinga","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Kalinga","09.7.2.2 - Magazines and periodicals (ND)",..
"....Kalinga","09.7.4 - Stationery and drawing materials (ND)",111.1000000000000
"....Kalinga","09.7.4.0 - Stationery and drawing materials (ND)",111.0521545615800
"....Kalinga","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....Kalinga","09.8.0 - Package holidays (S)",100.0000000000000
"....Kalinga","09.8.0.0 - Package holidays (S)",100.0000000000000
"....Kalinga","10 - EDUCATION SERVICES",122.2000000000000
"....Kalinga","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.3000000000000
"....Kalinga","10.1.0 - Early chilhood and primary education (S)",113.3000000000000
"....Kalinga","10.1.0.1 - Early childhood education services (S)",..
"....Kalinga","10.1.0.2 - Primary education (S)",113.3194500877490
"....Kalinga","10.2 - SECONDARY EDUCATION  (S)",106.8000000000000
"....Kalinga","10.2.0 - Secondary education (S)",106.8000000000000
"....Kalinga","10.2.0.1 - Lower secondary general education services",106.7844792642690
"....Kalinga","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Kalinga","10.4 - TERTIARY EDUCATION (S)",137.4000000000000
"....Kalinga","10.4.0 - Tertiary education (s)",137.4000000000000
"....Kalinga","10.4.0.0 - Tertiary education (s)",137.3595737567830
"....Kalinga","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Kalinga","10.5.0 - Education not defined by level (s)",..
"....Kalinga","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Kalinga","10.5.0.9 - Other education not defined by level (S)",..
"....Kalinga","11 - RESTAURANTS AND ACCOMMODATION SERVICES",126.3000000000000
"....Kalinga","11.1 - FOOD AND BEVERAGE SERVING SERVICES",127.4000000000000
"....Kalinga","11.1.1 - Restaurants, café and the like (S)",127.4000000000000
"....Kalinga","11.1.1.1 - Restaurants, café and the like - with full service (S)",127.3735087703900
"....Kalinga","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Kalinga","11.2.0 - Accommodation services (S)",100.0000000000000
"....Kalinga","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Kalinga","12 - FINANCIAL SERVICES",146.0000000000000
"....Kalinga","12.2 - FINANCIAL SERVICES",146.0000000000000
"....Kalinga","12.2.1 - Financial intermediation services indirectly measured (S)",146.0000000000000
"....Kalinga","12.2.1.0 - Financial intermediation services indirectly measured (S)",145.9854014598540
"....Kalinga","12.2.9 - Other financial services (S)",..
"....Kalinga","12.2.9.1 - Remittances fees (S)",..
"....Kalinga","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",109.7000000000000
"....Kalinga","13.1 - PERSONAL CARE",109.4000000000000
"....Kalinga","13.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Kalinga","13.1.2 - Other appliances, articles and products for personal care (ND)",105.1000000000000
"....Kalinga","13.1.2.0 - Other appliances, articles and products for personal care (ND)",105.1223738055640
"....Kalinga","13.1.3 - Hairdressing salons and personal grooming establishments (S)",129.7000000000000
"....Kalinga","13.1.3.1 - Hairdressing (S)",144.1602288873530
"....Kalinga","13.1.3.2 - Personal grooming treatments (S)",115.2482269503550
"....Kalinga","13.2 - OTHER PERSONAL EFFECTS",110.9000000000000
"....Kalinga","13.2.1 - Jewellery and watches (D)",111.7000000000000
"....Kalinga","13.2.1.1 - Jewellery and watches (D)",111.7032820740010
"....Kalinga","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Kalinga","13.2.9 - Other personal effects n.e.c. (SD)",110.8000000000000
"....Kalinga","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",110.7742532954080
"....Kalinga","13.9 - OTHER SERVICES",100.4000000000000
"....Kalinga","13.9.0 - Other services (S)",100.4000000000000
"....Kalinga","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Mountain Province","0 - ALL ITEMS",114.3000000000000
"....Mountain Province","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",109.7000000000000
"....Mountain Province","01.1 - FOOD",109.6000000000000
"....Mountain Province","01.1.1 - Cereals and cereal products (ND)",103.8000000000000
"....Mountain Province","01.1.1.1 - Cereals (ND)",101.0014333001650
"....Mountain Province","01.1.1.12 - Rice",95.7898960258950
"....Mountain Province","01.1.1.16 - Corn",226.3847628073950
"....Mountain Province","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",112.9878049661750
"....Mountain Province","01.1.1.2 - Flour of cereals (ND)",99.1221401703605
"....Mountain Province","01.1.1.3 - Bread and bakery products (ND)",114.4898579481980
"....Mountain Province","01.1.1.4 - Breakfast cereals (ND)",100.7590198930250
"....Mountain Province","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",114.5873350528440
"....Mountain Province","01.1.1.9 - Other cereal and grain mill products (ND)",118.4424033892400
"....Mountain Province","01.1.2 - Meat and other parts of slaughtered land animals (ND)",113.9000000000000
"....Mountain Province","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",117.1326868255750
"....Mountain Province","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Mountain Province","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",128.8943893093880
"....Mountain Province","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",105.3089593526910
"....Mountain Province","01.1.3 - Fish and other seafood (ND)",118.9000000000000
"....Mountain Province","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",118.3034401041320
"....Mountain Province","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",138.5631520234600
"....Mountain Province","01.1.3.3 - Fish preparations (ND)",96.0063556091197
"....Mountain Province","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",130.7363491221920
"....Mountain Province","01.1.3.6 - Other seafood preparations (ND)",108.5561351284920
"....Mountain Province","01.1.4 - Milk, other dairy products and eggs (ND)",104.6000000000000
"....Mountain Province","01.1.4.1 - Raw and whole milk (ND)",..
"....Mountain Province","01.1.4.3 - Other milk and cream (ND)",98.8189678468000
"....Mountain Province","01.1.4.4 - Non-animal milk (ND)",..
"....Mountain Province","01.1.4.5 - Cheese (ND)",111.7984960894980
"....Mountain Province","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Mountain Province","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Mountain Province","01.1.4.8 - Eggs (ND)",112.0312683328420
"....Mountain Province","01.1.5 - Oils and fats (ND)",107.9000000000000
"....Mountain Province","01.1.5.1 - Vegetable oils (ND)",109.9432794259080
"....Mountain Province","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",105.3719738469700
"....Mountain Province","01.1.5.3 - Margarine and similar preparations (ND)",99.6623902768400
"....Mountain Province","01.1.5.9 - Other animal oils and fats (ND)",101.4347071187060
"....Mountain Province","01.1.6 - Fruits and nuts (ND)",117.2000000000000
"....Mountain Province","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",121.2946702970370
"....Mountain Province","01.1.6.2 - Citrus fruits, fresh (ND)",105.8316066404970
"....Mountain Province","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",125.4112534917750
"....Mountain Province","01.1.6.5 - Other fruits, fresh (ND)",120.0752665690990
"....Mountain Province","01.1.6.7 - Fruit, dried and dehydrated (ND)",99.6844371068525
"....Mountain Province","01.1.6.8 - Nuts, in shell or shelled (ND)",69.0829251003938
"....Mountain Province","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",117.8858157741030
"....Mountain Province","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",113.5000000000000
"....Mountain Province","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",114.3100726281800
"....Mountain Province","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",100.7807034494690
"....Mountain Province","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",89.5625737629960
"....Mountain Province","01.1.7.4 - Other vegetables, fresh or chilled (ND)",130.3965921445670
"....Mountain Province","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",119.5630871606340
"....Mountain Province","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",100.7192140657480
"....Mountain Province","01.1.8 - Sugar, confectionery and desserts (ND)",102.2000000000000
"....Mountain Province","01.1.8.1 - Cane and beet sugar (ND)",97.4288939362915
"....Mountain Province","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",100.1602120098780
"....Mountain Province","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",94.5332288776891
"....Mountain Province","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",115.8392596307810
"....Mountain Province","01.1.8.6 - Ice, ice cream and sorbet (ND)",120.5564142194750
"....Mountain Province","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",110.3384770408060
"....Mountain Province","01.1.9 - Ready-made food and other food products n.e.c. (ND)",121.1000000000000
"....Mountain Province","01.1.9.2 - Baby food (ND)",..
"....Mountain Province","01.1.9.3 - Salt, condiments and sauces (ND)",119.5335092631810
"....Mountain Province","01.1.9.4 - Spices, culinary herbs and seeds (ND)",132.9685307013970
"....Mountain Province","01.1.9.9 - Other food products n.e.c. (ND)",102.0933543297980
"....Mountain Province","01.2 - NON-ALCOHOLIC BEVERAGES",110.8000000000000
"....Mountain Province","01.2.1 - Fruit and vegetable juices (ND)",124.1000000000000
"....Mountain Province","01.2.1.0 - Fruit and vegetable juices (ND)",124.1053743751300
"....Mountain Province","01.2.2 - Coffee and coffee substitutes (ND)",103.6000000000000
"....Mountain Province","01.2.2.0 - Coffee and coffee substitutes (ND)",103.5810457584660
"....Mountain Province","01.2.3 - Tea, maté and other plant products for infusion (ND)",193.9000000000000
"....Mountain Province","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",193.8897189214850
"....Mountain Province","01.2.4 - Cocoa drinks (ND)",104.9000000000000
"....Mountain Province","01.2.4.0 - Cocoa drinks (ND)",104.8539235643220
"....Mountain Province","01.2.5 - Water (ND)",97.7000000000000
"....Mountain Province","01.2.5.0 - Water (ND)",97.6872522052146
"....Mountain Province","01.2.6 - Soft drinks (ND)",114.2000000000000
"....Mountain Province","01.2.6.0 - Soft drinks (ND)",114.1936507300680
"....Mountain Province","01.2.9 - Other non-alcoholic beverages (ND)",93.3000000000000
"....Mountain Province","01.2.9.0 - Other non-alcoholic beverages (ND)",93.2642916587841
"....Mountain Province","02 - ALCOHOLIC BEVERAGES AND TOBACCO",151.1000000000000
"....Mountain Province","02.1 - ALCOHOLIC BEVERAGES",120.4000000000000
"....Mountain Province","02.1.1 - Spirits and liquors (ND)",120.9000000000000
"....Mountain Province","02.1.1.0 - Spirits and liquors (ND)",120.8628340327420
"....Mountain Province","02.1.2 - Wine (ND)",112.3000000000000
"....Mountain Province","02.1.2.1 - Wine from grapes (ND)",101.0455770249420
"....Mountain Province","02.1.2.2 - Wine from other sources (ND)",115.8003088008230
"....Mountain Province","02.1.3 - Beer (ND)",124.9000000000000
"....Mountain Province","02.1.3.0 - Beer (ND)",124.8735257078710
"....Mountain Province","02.3 - TOBACCO",184.1000000000000
"....Mountain Province","02.3.0 - Tobacco (ND)",184.1000000000000
"....Mountain Province","02.3.0.1 - Cigarettes (ND)",160.8502965994750
"....Mountain Province","02.3.0.2 - Cigars (ND)",..
"....Mountain Province","02.3.0.9 - Other tobacco products (ND)",264.3234428991350
"....Mountain Province","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",166.8000000000000
"....Mountain Province","02.4.0 - Other vegetable-based tobacco products (ND)",166.8000000000000
"....Mountain Province","02.4.0.0 - Other vegetable-based tobacco products (ND)",166.7870036101080
"....Mountain Province","02.900 - NON-FOOD",117.4000000000000
"....Mountain Province","03 - CLOTHING AND FOOTWEAR",112.1000000000000
"....Mountain Province","03.1 - CLOTHING",108.3000000000000
"....Mountain Province","03.1.1 - Clothing materials (SD)",..
"....Mountain Province","03.1.1.0 - Clothing materials (SD)",..
"....Mountain Province","03.1.2 - Garments (SD)",108.3000000000000
"....Mountain Province","03.1.2.1 - Garments for men or boys (SD)",105.1842640774400
"....Mountain Province","03.1.2.2 - Garments for women or girls (SD)",112.4161458227600
"....Mountain Province","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",103.1609670964540
"....Mountain Province","03.1.2.4 - School uniforms (SD)",..
"....Mountain Province","03.1.3 - Other articles of clothing and clothing accessories (SD)",104.7000000000000
"....Mountain Province","03.1.3.1 - Other articles of clothing (SD)",104.5619360823000
"....Mountain Province","03.1.3.2 - Clothing accessories (SD)",105.5903110087200
"....Mountain Province","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",114.9000000000000
"....Mountain Province","03.1.4.1 - Cleaning of clothing (S)",108.8022830643000
"....Mountain Province","03.1.4.2 - Repair, tailoring and hire of clothing (S)",139.8474109360680
"....Mountain Province","03.2 - FOOTWEAR",121.2000000000000
"....Mountain Province","03.2.1 - Shoes and other footwear (SD)",121.2000000000000
"....Mountain Province","03.2.1.1 - Footwear for men (SD)",121.8603485170780
"....Mountain Province","03.2.1.2 - Footwear for women (SD)",126.0211600954490
"....Mountain Province","03.2.1.3 - Footwear for infants and children (SD)",117.0576281331020
"....Mountain Province","03.2.2 - Cleaning, repair, and hire of footwear (S)",109.8000000000000
"....Mountain Province","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",109.7644637548590
"....Mountain Province","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",124.2000000000000
"....Mountain Province","04.1 - ACTUAL RENTALS FOR HOUSING",112.3000000000000
"....Mountain Province","04.1.1 - Actual rentals paid by tenants for main residence (S)",112.3000000000000
"....Mountain Province","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",112.2920910680650
"....Mountain Province","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",120.2000000000000
"....Mountain Province","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",115.2000000000000
"....Mountain Province","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",115.2194746023030
"....Mountain Province","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",138.9000000000000
"....Mountain Province","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",138.9378477693130
"....Mountain Province","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Mountain Province","04.4.1 - Water supply (ND)",100.0000000000000
"....Mountain Province","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Mountain Province","04.5 - ELECTRICITY, GAS AND OTHER FUELS",141.4000000000000
"....Mountain Province","04.5.1 - Electricity (ND)",135.9000000000000
"....Mountain Province","04.5.1.0 - Electricity (ND)",135.9263385032440
"....Mountain Province","04.5.2 - Gas (ND)",146.3000000000000
"....Mountain Province","04.5.2.2 - Liquefied hydrocarbons (ND)",146.3112064251550
"....Mountain Province","04.5.3 - Liquid fuels (ND)",108.6000000000000
"....Mountain Province","04.5.3.0 - Liquid fuels (ND)",108.5972850678730
"....Mountain Province","04.5.4 - Solid fuels (ND)",139.8000000000000
"....Mountain Province","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Mountain Province","04.5.4.3 - Charcoal (ND)",139.7604642442070
"....Mountain Province","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",121.7000000000000
"....Mountain Province","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",119.9000000000000
"....Mountain Province","05.1.1 - Furniture, furnishings and loose carpets (D)",119.9000000000000
"....Mountain Province","05.1.1.1 - Household furniture (D)",124.9387397186580
"....Mountain Province","05.1.1.3 - Lighting equipment (D)",100.3391217816370
"....Mountain Province","05.1.1.4 - Furnishings, loose carpets and rugs (D)",106.5975784937410
"....Mountain Province","05.2 - HOUSEHOLD TEXTILES",109.2000000000000
"....Mountain Province","05.2.1 - Household textiles (SD)",109.2000000000000
"....Mountain Province","05.2.1.1 - Furnishing fabrics and curtains (SD)",99.9833361106482
"....Mountain Province","05.2.1.2 - Bed linen and bedding (SD)",111.5533157506880
"....Mountain Province","05.2.1.3 - Table linen and bathroom linen (SD)",107.6858674614260
"....Mountain Province","05.2.1.9 - Other household textiles (SD)",116.8843312657790
"....Mountain Province","05.3 - HOUSEHOLD APPLIANCES",105.6000000000000
"....Mountain Province","05.3.1 - Major household appliances, whether electric or not (D)",104.7000000000000
"....Mountain Province","05.3.1.1 - Major kitchen appliances (D)",104.6587880735850
"....Mountain Province","05.3.1.2 - Major laundry appliances (D)",..
"....Mountain Province","05.3.1.3 - Heaters, air conditioners (D)",..
"....Mountain Province","05.3.2 - Small household appliances (SD)",107.9000000000000
"....Mountain Province","05.3.2.1 - Small appliances for cooking and processing of food (SD)",114.9408421495410
"....Mountain Province","05.3.2.9 - Other small household appliances (SD)",101.5005690095430
"....Mountain Province","05.3.3 - Repair, installation and hire of household appliances (S)",119.8000000000000
"....Mountain Province","05.3.3.0 - Repair, installation and hire of household appliances (S)",119.7506683719000
"....Mountain Province","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",106.9000000000000
"....Mountain Province","05.4.0 - Glassware, tableware and household utensils (SD)",106.9000000000000
"....Mountain Province","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",109.6339903916980
"....Mountain Province","05.4.0.2 - Cutlery, flatware and silverware (SD)",105.8183941642180
"....Mountain Province","05.4.0.3 - Kitchen utensils and articles (SD)",101.9170678405480
"....Mountain Province","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",111.4000000000000
"....Mountain Province","05.5.1 - Motorized tools and equipment (D)",..
"....Mountain Province","05.5.1.0 - Motorized tools and equipment (D)",..
"....Mountain Province","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",111.4000000000000
"....Mountain Province","05.5.2.1 - Non-motorized tools (SD)",118.0802441926590
"....Mountain Province","05.5.2.2 - Miscellaneous accessories (SD)",104.7026493457940
"....Mountain Province","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",128.3000000000000
"....Mountain Province","05.6.1 - Non-durable household goods (ND)",124.0000000000000
"....Mountain Province","05.6.1.1 - Household cleaning and maintenance products (ND)",107.4854798556360
"....Mountain Province","05.6.1.9 - Other non-durable household goods (ND)",129.4592301257030
"....Mountain Province","05.6.2 - Domestic services and household services (S)",157.2000000000000
"....Mountain Province","05.6.2.1 - Domestic services by paid staff (S)",157.2254335260120
"....Mountain Province","06 - HEALTH",108.4000000000000
"....Mountain Province","06.1 - MEDICINES AND HEALTH PRODUCTS",111.9000000000000
"....Mountain Province","06.1.1 - Medicines (ND)",112.8000000000000
"....Mountain Province","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",112.8460821823460
"....Mountain Province","06.1.2 - Medical products (ND)",118.7000000000000
"....Mountain Province","06.1.2.1 - Medical diagnostic products (ND)",139.9821997943470
"....Mountain Province","06.1.2.2 - Prevention and protective devices (ND)",87.5224444303363
"....Mountain Province","06.1.2.3 - Treatment devices for personal use (ND)",128.6658907260870
"....Mountain Province","06.1.3 - Assistive products (D)",99.8000000000000
"....Mountain Province","06.1.3.1 - Assistive products for vision (D)",99.8481156548404
"....Mountain Province","06.2 - OUTPATIENT CARE SERVICES",116.9000000000000
"....Mountain Province","06.2.1 - Preventive care services (S)",115.7000000000000
"....Mountain Province","06.2.1.9 - Other preventive services (S)",115.6822101471020
"....Mountain Province","06.2.2 - Outpatient dental services (S)",127.9000000000000
"....Mountain Province","06.2.2.1 - Dental preventive services (S)",127.9049561616070
"....Mountain Province","06.2.3 - Other outpatient care services (S)",..
"....Mountain Province","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Mountain Province","06.3 - INPATIENT CARE SERVICES",100.0000000000000
"....Mountain Province","06.3.1 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Mountain Province","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.0000000000000
"....Mountain Province","06.4 - OTHER HEALTH SERVICES",119.5000000000000
"....Mountain Province","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",119.5000000000000
"....Mountain Province","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",119.5239552092240
"....Mountain Province","07 - TRANSPORT",113.1000000000000
"....Mountain Province","07.1 - PURCHASE OF VEHICLES",100.0000000000000
"....Mountain Province","07.1.1 - Motor cars (D)",..
"....Mountain Province","07.1.1.1 - New motor cars (D)",..
"....Mountain Province","07.1.2 - Motorcycles (D)",100.0000000000000
"....Mountain Province","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Mountain Province","07.1.3 - Bicycles (D)",..
"....Mountain Province","07.1.3.0 - Bicycles (D)",..
"....Mountain Province","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",108.7000000000000
"....Mountain Province","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.5000000000000
"....Mountain Province","07.2.1.1 - Tires (SD)",97.1528146588774
"....Mountain Province","07.2.1.2 - Parts for personal transport equipment (SD)",111.6961260647380
"....Mountain Province","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Mountain Province","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",111.5000000000000
"....Mountain Province","07.2.2.1 - Diesel (ND)",111.3451847704370
"....Mountain Province","07.2.2.2 - Gasoline (ND)",111.9608496097990
"....Mountain Province","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Mountain Province","07.2.2.4 - Lubricants (ND)",110.3478772533570
"....Mountain Province","07.2.3 - Maintenance and repair of personal transport equipment (S)",..
"....Mountain Province","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",..
"....Mountain Province","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Mountain Province","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Mountain Province","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Mountain Province","07.3 - PASSENGER TRANSPORT SERVICES",122.9000000000000
"....Mountain Province","07.3.1 - Passenger transport by railway (S)",..
"....Mountain Province","07.3.1.1 - Passenger transport by train (S)",..
"....Mountain Province","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Mountain Province","07.3.2 - Passenger transport by road (S)",122.9000000000000
"....Mountain Province","07.3.2.1 - Passenger transport by bus and coach (S)",116.1815629386990
"....Mountain Province","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Mountain Province","07.3.2.9 - Other passenger transport by road (S)",126.4992950134010
"....Mountain Province","07.3.3 - Passenger transport by air (S)",99.6000000000000
"....Mountain Province","07.3.3.1 - Passenger transport by air, domestic (S)",99.6307304332162
"....Mountain Province","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Mountain Province","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Mountain Province","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Mountain Province","07.4.1 - Postal and courier services (S)",..
"....Mountain Province","07.4.1.1 - Letter handling services (S)",..
"....Mountain Province","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Mountain Province","08 - INFORMATION AND COMMUNICATION",99.4000000000000
