"Geolocation","Commodity Description","2020 Sep" 
"....Laguna","05.6.1.1 - Household cleaning and maintenance products (ND)",103.5701315384000
"....Laguna","05.6.1.9 - Other non-durable household goods (ND)",104.2016407966660
"....Laguna","05.6.2 - Domestic services and household services (S)",100.0000000000000
"....Laguna","05.6.2.1 - Domestic services by paid staff (S)",100.0000000000000
"....Laguna","06 - HEALTH",104.6000000000000
"....Laguna","06.1 - MEDICINES AND HEALTH PRODUCTS",105.4000000000000
"....Laguna","06.1.1 - Medicines (ND)",105.1000000000000
"....Laguna","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",105.0754665669140
"....Laguna","06.1.2 - Medical products (ND)",102.6000000000000
"....Laguna","06.1.2.1 - Medical diagnostic products (ND)",100.0000000000000
"....Laguna","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Laguna","06.1.2.3 - Treatment devices for personal use (ND)",107.7999455446410
"....Laguna","06.1.3 - Assistive products (D)",113.2000000000000
"....Laguna","06.1.3.1 - Assistive products for vision (D)",113.1540581235470
"....Laguna","06.2 - OUTPATIENT CARE SERVICES",103.8000000000000
"....Laguna","06.2.1 - Preventive care services (S)",102.0000000000000
"....Laguna","06.2.1.9 - Other preventive services (S)",102.0479529419710
"....Laguna","06.2.2 - Outpatient dental services (S)",105.9000000000000
"....Laguna","06.2.2.1 - Dental preventive services (S)",105.8881854109620
"....Laguna","06.2.3 - Other outpatient care services (S)",..
"....Laguna","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Laguna","06.3 - INPATIENT CARE SERVICES",103.2000000000000
"....Laguna","06.3.1 - Inpatient curative and rehabilitative services (S)",103.2000000000000
"....Laguna","06.3.1.0 - Inpatient curative and rehabilitative services (S)",103.2158546918160
"....Laguna","06.4 - OTHER HEALTH SERVICES",102.8000000000000
"....Laguna","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",102.8000000000000
"....Laguna","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",102.7941624477300
"....Laguna","07 - TRANSPORT",127.6000000000000
"....Laguna","07.1 - PURCHASE OF VEHICLES",101.4000000000000
"....Laguna","07.1.1 - Motor cars (D)",100.0000000000000
"....Laguna","07.1.1.1 - New motor cars (D)",100.0000000000000
"....Laguna","07.1.2 - Motorcycles (D)",100.0000000000000
"....Laguna","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Laguna","07.1.3 - Bicycles (D)",117.6000000000000
"....Laguna","07.1.3.0 - Bicycles (D)",117.6470659329470
"....Laguna","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.2000000000000
"....Laguna","07.2.1 - Parts and accessories for personal transport equipment (SD)",100.4000000000000
"....Laguna","07.2.1.1 - Tires (SD)",..
"....Laguna","07.2.1.2 - Parts for personal transport equipment (SD)",100.3910355297390
"....Laguna","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Laguna","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.9000000000000
"....Laguna","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Laguna","07.2.2.4 - Lubricants (ND)",100.8551015454820
"....Laguna","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Laguna","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Laguna","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Laguna","07.3 - PASSENGER TRANSPORT SERVICES",146.2000000000000
"....Laguna","07.3.1 - Passenger transport by railway (S)",..
"....Laguna","07.3.1.1 - Passenger transport by train (S)",..
"....Laguna","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Laguna","07.3.2 - Passenger transport by road (S)",146.5000000000000
"....Laguna","07.3.2.1 - Passenger transport by bus and coach (S)",115.3167001440130
"....Laguna","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Laguna","07.3.2.9 - Other passenger transport by road (S)",153.7934917636880
"....Laguna","07.3.3 - Passenger transport by air (S)",89.0000000000000
"....Laguna","07.3.3.1 - Passenger transport by air, domestic (S)",89.0030401509592
"....Laguna","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"....Laguna","07.4.1 - Postal and courier services (S)",104.1000000000000
"....Laguna","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....Laguna","07.4.1.2 - Courier and parcel delivery services (S)",101.4736206445730
"....Laguna","08 - INFORMATION AND COMMUNICATION",100.1000000000000
"....Laguna","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.3000000000000
"....Laguna","08.1.1 - Fixed telephone equipment (D)",..
"....Laguna","08.1.1.0 - Fixed telephone equipment (D)",..
"....Laguna","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"....Laguna","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"....Laguna","08.1.3 - Information processing equipment (D)",100.3000000000000
"....Laguna","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"....Laguna","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.9144725250240
"....Laguna","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4000000000000
"....Laguna","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.4153055253390
"....Laguna","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"....Laguna","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"....Laguna","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.0000000000000
"....Laguna","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Laguna","08.3.2 - Mobile communication services (S)",100.0000000000000
"....Laguna","08.3.2.0 - Mobile communication services (S)",100.0000000000000
"....Laguna","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"....Laguna","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"....Laguna","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Laguna","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Laguna","09 - RECREATION, SPORT AND CULTURE",100.0000000000000
"....Laguna","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Laguna","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Laguna","09.1.1.1 - Cameras (D)",100.0000000000000
"....Laguna","09.2 - OTHER RECREATIONAL GOODS",101.8000000000000
"....Laguna","09.2.1 - Games, toys and hobbies (SD)",101.8000000000000
"....Laguna","09.2.1.2 - Other games, toys and hobbies (SD)",101.7876296069060
"....Laguna","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Laguna","09.2.2.1 - Equipment for sport (SD)",..
"....Laguna","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Laguna","09.3 - GARDEN PRODUCTS AND PETS",102.4000000000000
"....Laguna","09.3.1 - Garden products, plants and flowers (ND)",109.6000000000000
"....Laguna","09.3.1.1 - Garden products (ND)",100.0000000000000
"....Laguna","09.3.1.2 - Plants, seeds and flowers (ND)",119.1409036311770
"....Laguna","09.3.2 - Pets and products for pets (ND)",101.0000000000000
"....Laguna","09.3.2.2 - Products for pets and other household animals (ND)",100.9521643052130
"....Laguna","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Laguna","09.4.6 - Recreational and sporting services (S)",104.6000000000000
"....Laguna","09.4.6.2 - Sporting services - practice (S)",104.5996836463840
"....Laguna","09.4.7 - Games of chance (S)",92.3000000000000
"....Laguna","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Laguna","09.5 - CULTURAL GOODS",100.0000000000000
"....Laguna","09.5.1 - Musical instruments (D)",100.0000000000000
"....Laguna","09.5.1.0 - Musical instruments (D)",100.0000000000000
"....Laguna","09.6 - CULTURAL SERVICES",106.6000000000000
"....Laguna","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",111.3000000000000
"....Laguna","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",111.3450332517230
"....Laguna","09.6.3 - Photographic services (S)",..
"....Laguna","09.6.3.0 - Photographic services (S)",..
"....Laguna","09.6.9 - Other cultural services (S)",101.9000000000000
"....Laguna","09.6.9.0 - Other cultural services (S)",101.8630616401620
"....Laguna","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",101.2000000000000
"....Laguna","09.7.1 - Books (SD)",100.2000000000000
"....Laguna","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",100.3148168283670
"....Laguna","09.7.1.9 - Other books (SD) in printed or electronic copy",100.0000000000000
"....Laguna","09.7.2 - Newspapers and periodicals (ND)",100.6000000000000
"....Laguna","09.7.2.1 - Newspapers (ND)",100.0000000000000
"....Laguna","09.7.2.2 - Magazines and periodicals (ND)",101.2733645642830
"....Laguna","09.7.4 - Stationery and drawing materials (ND)",102.6000000000000
"....Laguna","09.7.4.0 - Stationery and drawing materials (ND)",102.5820242168260
"....Laguna","09.8 - PACKAGE HOLIDAYS (S)",..
"....Laguna","09.8.0 - Package holidays (S)",..
"....Laguna","09.8.0.0 - Package holidays (S)",..
"....Laguna","10 - EDUCATION SERVICES",102.7000000000000
"....Laguna","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",102.7000000000000
"....Laguna","10.1.0 - Early chilhood and primary education (S)",102.7000000000000
"....Laguna","10.1.0.1 - Early childhood education services (S)",102.2495761361950
"....Laguna","10.1.0.2 - Primary education (S)",102.8519835550520
"....Laguna","10.2 - SECONDARY EDUCATION  (S)",104.1000000000000
"....Laguna","10.2.0 - Secondary education (S)",104.1000000000000
"....Laguna","10.2.0.1 - Lower secondary general education services",106.2071512157420
"....Laguna","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",101.9769769769770
"....Laguna","10.4 - TERTIARY EDUCATION (S)",101.2000000000000
"....Laguna","10.4.0 - Tertiary education (s)",101.2000000000000
"....Laguna","10.4.0.0 - Tertiary education (s)",101.2116784869590
"....Laguna","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Laguna","10.5.0 - Education not defined by level (s)",..
"....Laguna","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Laguna","10.5.0.9 - Other education not defined by level (S)",..
"....Laguna","11 - RESTAURANTS AND ACCOMMODATION SERVICES",102.4000000000000
"....Laguna","11.1 - FOOD AND BEVERAGE SERVING SERVICES",102.4000000000000
"....Laguna","11.1.1 - Restaurants, café and the like (S)",102.4000000000000
"....Laguna","11.1.1.1 - Restaurants, café and the like - with full service (S)",102.3739666865680
"....Laguna","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....Laguna","11.2.0 - Accommodation services (S)",100.0000000000000
"....Laguna","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....Laguna","12 - FINANCIAL SERVICES",100.0000000000000
"....Laguna","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Laguna","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Laguna","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....Laguna","12.2.9 - Other financial services (S)",100.0000000000000
"....Laguna","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Laguna","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",104.8000000000000
"....Laguna","13.1 - PERSONAL CARE",105.2000000000000
"....Laguna","13.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Laguna","13.1.2 - Other appliances, articles and products for personal care (ND)",103.4000000000000
"....Laguna","13.1.2.0 - Other appliances, articles and products for personal care (ND)",103.3599660825770
"....Laguna","13.1.3 - Hairdressing salons and personal grooming establishments (S)",117.6000000000000
"....Laguna","13.1.3.1 - Hairdressing (S)",116.5444697431690
"....Laguna","13.1.3.2 - Personal grooming treatments (S)",118.7479131886480
"....Laguna","13.2 - OTHER PERSONAL EFFECTS",100.7000000000000
"....Laguna","13.2.1 - Jewellery and watches (D)",101.1000000000000
"....Laguna","13.2.1.1 - Jewellery and watches (D)",101.0866256998400
"....Laguna","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
"....Laguna","13.2.9 - Other personal effects n.e.c. (SD)",100.6000000000000
"....Laguna","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",100.6186894946000
"....Laguna","13.9 - OTHER SERVICES",101.2000000000000
"....Laguna","13.9.0 - Other services (S)",101.2000000000000
"....Laguna","13.9.0.9 - Other services n.e.c. (S)",101.2498463532430
"....Quezon","0 - ALL ITEMS",104.8000000000000
"....Quezon","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",104.8000000000000
"....Quezon","01.1 - FOOD",105.6000000000000
"....Quezon","01.1.1 - Cereals and cereal products (ND)",103.9000000000000
"....Quezon","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",103.8938269551880
"....Quezon","01.1.1.2 - Flour of cereals (ND)",102.0728775879410
"....Quezon","01.1.1.3 - Bread and bakery products (ND)",103.2543138327280
"....Quezon","01.1.1.4 - Breakfast cereals (ND)",109.1373439273550
"....Quezon","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",104.9921820635100
"....Quezon","01.1.1.9 - Other cereal and grain mill products (ND)",106.1613241925050
"....Quezon","01.1.2 - Meat and other parts of slaughtered land animals (ND)",98.4000000000000
"....Quezon","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Quezon","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",103.1633194556770
"....Quezon","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",97.8929787725106
"....Quezon","01.1.3 - Fish and other seafood (ND)",105.9000000000000
"....Quezon","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",109.0714525978090
"....Quezon","01.1.3.3 - Fish preparations (ND)",103.7556050113530
"....Quezon","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",105.3243479918430
"....Quezon","01.1.3.6 - Other seafood preparations (ND)",108.0775444264940
"....Quezon","01.1.4 - Milk, other dairy products and eggs (ND)",109.0000000000000
"....Quezon","01.1.4.1 - Raw and whole milk (ND)",..
"....Quezon","01.1.4.3 - Other milk and cream (ND)",103.2532240287180
"....Quezon","01.1.4.4 - Non-animal milk (ND)",..
"....Quezon","01.1.4.5 - Cheese (ND)",104.9758540511540
"....Quezon","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Quezon","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Quezon","01.1.4.8 - Eggs (ND)",115.8792129991810
"....Quezon","01.1.5 - Oils and fats (ND)",105.0000000000000
"....Quezon","01.1.5.1 - Vegetable oils (ND)",105.5063475144880
"....Quezon","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Quezon","01.1.5.3 - Margarine and similar preparations (ND)",101.2014946823800
"....Quezon","01.1.5.9 - Other animal oils and fats (ND)",..
"....Quezon","01.1.6 - Fruits and nuts (ND)",118.9000000000000
"....Quezon","01.1.6.2 - Citrus fruits, fresh (ND)",133.3333333333330
"....Quezon","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",84.2962962962963
"....Quezon","01.1.6.5 - Other fruits, fresh (ND)",130.4347826086960
"....Quezon","01.1.6.7 - Fruit, dried and dehydrated (ND)",100.7593457943930
"....Quezon","01.1.6.8 - Nuts, in shell or shelled (ND)",103.2715428331100
"....Quezon","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",105.3947524011240
"....Quezon","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",111.4000000000000
"....Quezon","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",106.7576896093870
"....Quezon","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",144.1871950224590
"....Quezon","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",118.8563874783190
"....Quezon","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",113.1433988030900
"....Quezon","01.1.8 - Sugar, confectionery and desserts (ND)",100.6000000000000
"....Quezon","01.1.8.1 - Cane and beet sugar (ND)",98.8719387257834
"....Quezon","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.1019997955920
"....Quezon","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",108.5626328120740
"....Quezon","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",103.4454929850680
"....Quezon","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.4877035664500
"....Quezon","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",101.2524473030210
"....Quezon","01.1.9 - Ready-made food and other food products n.e.c. (ND)",106.8000000000000
"....Quezon","01.1.9.2 - Baby food (ND)",102.7253619973640
"....Quezon","01.1.9.3 - Salt, condiments and sauces (ND)",109.9270726976470
"....Quezon","01.1.9.4 - Spices, culinary herbs and seeds (ND)",..
"....Quezon","01.1.9.9 - Other food products n.e.c. (ND)",102.6217615769880
"....Quezon","01.2 - NON-ALCOHOLIC BEVERAGES",101.5000000000000
"....Quezon","01.2.1 - Fruit and vegetable juices (ND)",118.6000000000000
"....Quezon","01.2.1.0 - Fruit and vegetable juices (ND)",118.6028989349940
"....Quezon","01.2.2 - Coffee and coffee substitutes (ND)",96.5000000000000
"....Quezon","01.2.2.0 - Coffee and coffee substitutes (ND)",96.4590912163865
"....Quezon","01.2.3 - Tea, maté and other plant products for infusion (ND)",108.4000000000000
"....Quezon","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",108.4406671304740
"....Quezon","01.2.4 - Cocoa drinks (ND)",110.9000000000000
"....Quezon","01.2.4.0 - Cocoa drinks (ND)",110.8992780352050
"....Quezon","01.2.5 - Water (ND)",102.0000000000000
"....Quezon","01.2.5.0 - Water (ND)",101.9664072101600
"....Quezon","01.2.6 - Soft drinks (ND)",104.9000000000000
"....Quezon","01.2.6.0 - Soft drinks (ND)",104.8546835754170
"....Quezon","01.2.9 - Other non-alcoholic beverages (ND)",..
"....Quezon","01.2.9.0 - Other non-alcoholic beverages (ND)",..
"....Quezon","02 - ALCOHOLIC BEVERAGES AND TOBACCO",137.5000000000000
"....Quezon","02.1 - ALCOHOLIC BEVERAGES",110.9000000000000
"....Quezon","02.1.1 - Spirits and liquors (ND)",109.8000000000000
"....Quezon","02.1.1.0 - Spirits and liquors (ND)",109.8461561224660
"....Quezon","02.1.2 - Wine (ND)",108.6000000000000
"....Quezon","02.1.2.1 - Wine from grapes (ND)",108.5717127739750
"....Quezon","02.1.2.2 - Wine from other sources (ND)",..
"....Quezon","02.1.3 - Beer (ND)",115.9000000000000
"....Quezon","02.1.3.0 - Beer (ND)",115.9284474044590
"....Quezon","02.3 - TOBACCO",148.4000000000000
"....Quezon","02.3.0 - Tobacco (ND)",148.4000000000000
"....Quezon","02.3.0.1 - Cigarettes (ND)",149.0323816140490
"....Quezon","02.3.0.2 - Cigars (ND)",..
"....Quezon","02.3.0.9 - Other tobacco products (ND)",102.8449370843900
"....Quezon","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Quezon","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Quezon","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Quezon","02.900 - NON-FOOD",103.1000000000000
"....Quezon","03 - CLOTHING AND FOOTWEAR",102.9000000000000
"....Quezon","03.1 - CLOTHING",103.2000000000000
"....Quezon","03.1.1 - Clothing materials (SD)",101.7000000000000
"....Quezon","03.1.1.0 - Clothing materials (SD)",101.7363749235590
"....Quezon","03.1.2 - Garments (SD)",103.1000000000000
"....Quezon","03.1.2.1 - Garments for men or boys (SD)",103.8084674942810
"....Quezon","03.1.2.2 - Garments for women or girls (SD)",102.3817933357790
"....Quezon","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",102.6595009405310
"....Quezon","03.1.2.4 - School uniforms (SD)",102.7777777777780
"....Quezon","03.1.3 - Other articles of clothing and clothing accessories (SD)",103.8000000000000
"....Quezon","03.1.3.1 - Other articles of clothing (SD)",103.9147311681890
"....Quezon","03.1.3.2 - Clothing accessories (SD)",102.3671737911900
"....Quezon","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",106.5000000000000
"....Quezon","03.1.4.1 - Cleaning of clothing (S)",107.7217345015940
"....Quezon","03.1.4.2 - Repair, tailoring and hire of clothing (S)",102.9503370691420
"....Quezon","03.2 - FOOTWEAR",102.4000000000000
"....Quezon","03.2.1 - Shoes and other footwear (SD)",102.4000000000000
"....Quezon","03.2.1.1 - Footwear for men (SD)",103.1846583645010
"....Quezon","03.2.1.2 - Footwear for women (SD)",101.0023751710240
"....Quezon","03.2.1.3 - Footwear for infants and children (SD)",102.6075528139470
"....Quezon","03.2.2 - Cleaning, repair, and hire of footwear (S)",103.0000000000000
"....Quezon","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",102.9840793445280
"....Quezon","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",104.6000000000000
"....Quezon","04.1 - ACTUAL RENTALS FOR HOUSING",105.0000000000000
"....Quezon","04.1.1 - Actual rentals paid by tenants for main residence (S)",105.0000000000000
"....Quezon","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",104.9556812890190
"....Quezon","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",105.3000000000000
"....Quezon","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",103.5000000000000
"....Quezon","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",103.5284889693260
"....Quezon","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",109.9000000000000
"....Quezon","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",109.8679190173900
"....Quezon","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",101.1000000000000
"....Quezon","04.4.1 - Water supply (ND)",101.1000000000000
"....Quezon","04.4.1.1 - Water supply through network systems (ND)",101.0849977146900
"....Quezon","04.5 - ELECTRICITY, GAS AND OTHER FUELS",103.2000000000000
"....Quezon","04.5.3 - Liquid fuels (ND)",73.3000000000000
"....Quezon","04.5.3.0 - Liquid fuels (ND)",73.2653354403103
"....Quezon","04.5.4 - Solid fuels (ND)",104.3000000000000
"....Quezon","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Quezon","04.5.4.3 - Charcoal (ND)",104.3158033039240
"....Quezon","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",102.9000000000000
"....Quezon","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",101.5000000000000
"....Quezon","05.1.1 - Furniture, furnishings and loose carpets (D)",101.5000000000000
"....Quezon","05.1.1.1 - Household furniture (D)",101.4877480258730
"....Quezon","05.1.1.3 - Lighting equipment (D)",..
"....Quezon","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Quezon","05.2 - HOUSEHOLD TEXTILES",103.1000000000000
"....Quezon","05.2.1 - Household textiles (SD)",103.1000000000000
"....Quezon","05.2.1.1 - Furnishing fabrics and curtains (SD)",105.0248462663130
"....Quezon","05.2.1.2 - Bed linen and bedding (SD)",100.9615983774180
"....Quezon","05.2.1.3 - Table linen and bathroom linen (SD)",..
"....Quezon","05.2.1.9 - Other household textiles (SD)",106.2655115399830
"....Quezon","05.3 - HOUSEHOLD APPLIANCES",100.0000000000000
"....Quezon","05.3.1 - Major household appliances, whether electric or not (D)",100.0000000000000
"....Quezon","05.3.1.1 - Major kitchen appliances (D)",100.0000000000000
"....Quezon","05.3.1.2 - Major laundry appliances (D)",..
"....Quezon","05.3.1.3 - Heaters, air conditioners (D)",..
"....Quezon","05.3.2 - Small household appliances (SD)",100.0000000000000
"....Quezon","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Quezon","05.3.2.9 - Other small household appliances (SD)",99.9653721172283
"....Quezon","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Quezon","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0000000000000
"....Quezon","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",105.0000000000000
"....Quezon","05.4.0 - Glassware, tableware and household utensils (SD)",105.0000000000000
"....Quezon","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",108.3440799485780
"....Quezon","05.4.0.2 - Cutlery, flatware and silverware (SD)",100.4853657783180
"....Quezon","05.4.0.3 - Kitchen utensils and articles (SD)",100.4690899239090
"....Quezon","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",103.1000000000000
"....Quezon","05.5.1 - Motorized tools and equipment (D)",..
"....Quezon","05.5.1.0 - Motorized tools and equipment (D)",..
"....Quezon","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",103.1000000000000
"....Quezon","05.5.2.1 - Non-motorized tools (SD)",103.8437147842630
"....Quezon","05.5.2.2 - Miscellaneous accessories (SD)",102.2817623461920
"....Quezon","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",104.0000000000000
"....Quezon","05.6.1 - Non-durable household goods (ND)",103.1000000000000
"....Quezon","05.6.1.1 - Household cleaning and maintenance products (ND)",104.8708179081270
"....Quezon","05.6.1.9 - Other non-durable household goods (ND)",102.5432313538500
"....Quezon","05.6.2 - Domestic services and household services (S)",106.3000000000000
"....Quezon","05.6.2.1 - Domestic services by paid staff (S)",106.3348416289590
"....Quezon","06 - HEALTH",103.6000000000000
"....Quezon","06.1 - MEDICINES AND HEALTH PRODUCTS",105.8000000000000
"....Quezon","06.1.1 - Medicines (ND)",106.1000000000000
"....Quezon","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",106.1035296001330
"....Quezon","06.1.2 - Medical products (ND)",109.8000000000000
"....Quezon","06.1.2.1 - Medical diagnostic products (ND)",100.5171165580720
"....Quezon","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"....Quezon","06.1.2.3 - Treatment devices for personal use (ND)",128.7717549484380
"....Quezon","06.1.3 - Assistive products (D)",100.0000000000000
"....Quezon","06.1.3.1 - Assistive products for vision (D)",100.0000000000000
"....Quezon","06.2 - OUTPATIENT CARE SERVICES",101.9000000000000
"....Quezon","06.2.1 - Preventive care services (S)",101.6000000000000
"....Quezon","06.2.1.9 - Other preventive services (S)",101.5873015873020
"....Quezon","06.2.2 - Outpatient dental services (S)",103.0000000000000
"....Quezon","06.2.2.1 - Dental preventive services (S)",102.9977448067810
"....Quezon","06.2.3 - Other outpatient care services (S)",..
"....Quezon","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Quezon","06.3 - INPATIENT CARE SERVICES",100.8000000000000
"....Quezon","06.3.1 - Inpatient curative and rehabilitative services (S)",100.8000000000000
"....Quezon","06.3.1.0 - Inpatient curative and rehabilitative services (S)",100.8400000000000
"....Quezon","06.4 - OTHER HEALTH SERVICES",101.9000000000000
"....Quezon","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",101.9000000000000
"....Quezon","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",101.8592984521410
"....Quezon","07 - TRANSPORT",101.6000000000000
"....Quezon","07.1 - PURCHASE OF VEHICLES",..
"....Quezon","07.1.1 - Motor cars (D)",..
"....Quezon","07.1.1.1 - New motor cars (D)",..
