"Geolocation","Commodity Description","2019 May" 
"....City of Baguio","10.4 - TERTIARY EDUCATION (S)",100.4000000000000
"....City of Baguio","10.4.0 - Tertiary education (s)",100.4000000000000
"....City of Baguio","10.4.0.0 - Tertiary education (s)",100.4220307820790
"....City of Baguio","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Baguio","10.5.0 - Education not defined by level (s)",..
"....City of Baguio","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Baguio","10.5.0.9 - Other education not defined by level (S)",..
"....City of Baguio","11 - RESTAURANTS AND ACCOMMODATION SERVICES",101.9000000000000
"....City of Baguio","11.1 - FOOD AND BEVERAGE SERVING SERVICES",102.0000000000000
"....City of Baguio","11.1.1 - Restaurants, café and the like (S)",102.0000000000000
"....City of Baguio","11.1.1.1 - Restaurants, café and the like - with full service (S)",102.0061797880410
"....City of Baguio","11.2 - ACCOMMODATION SERVICES",100.0000000000000
"....City of Baguio","11.2.0 - Accommodation services (S)",100.0000000000000
"....City of Baguio","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.0000000000000
"....City of Baguio","12 - FINANCIAL SERVICES",100.0000000000000
"....City of Baguio","12.2 - FINANCIAL SERVICES",100.0000000000000
"....City of Baguio","12.2.1 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....City of Baguio","12.2.1.0 - Financial intermediation services indirectly measured (S)",100.0000000000000
"....City of Baguio","12.2.9 - Other financial services (S)",100.0000000000000
"....City of Baguio","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....City of Baguio","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",102.0000000000000
"....City of Baguio","13.1 - PERSONAL CARE",101.4000000000000
"....City of Baguio","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Baguio","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Baguio","13.1.2 - Other appliances, articles and products for personal care (ND)",101.1000000000000
"....City of Baguio","13.1.2.0 - Other appliances, articles and products for personal care (ND)",101.0574779717480
"....City of Baguio","13.1.3 - Hairdressing salons and personal grooming establishments (S)",102.8000000000000
"....City of Baguio","13.1.3.1 - Hairdressing (S)",103.0241564173110
"....City of Baguio","13.1.3.2 - Personal grooming treatments (S)",102.5641025641030
"....City of Baguio","13.2 - OTHER PERSONAL EFFECTS",105.5000000000000
"....City of Baguio","13.2.1 - Jewellery and watches (D)",100.5000000000000
"....City of Baguio","13.2.1.1 - Jewellery and watches (D)",100.5230606052890
"....City of Baguio","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.5022539912200
"....City of Baguio","13.2.9 - Other personal effects n.e.c. (SD)",108.6000000000000
"....City of Baguio","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",108.6340378375650
"....City of Baguio","13.9 - OTHER SERVICES",100.4000000000000
"....City of Baguio","13.9.0 - Other services (S)",100.4000000000000
"....City of Baguio","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"..Region I (Ilocos Region)","0 - ALL ITEMS",102.2000000000000
"..Region I (Ilocos Region)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",102.5000000000000
"..Region I (Ilocos Region)","01.1 - FOOD",102.6000000000000
"..Region I (Ilocos Region)","01.1.1 - Cereals and cereal products (ND)",101.6000000000000
"..Region I (Ilocos Region)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",101.5885140395600
"..Region I (Ilocos Region)","01.1.1.2 - Flour of cereals (ND)",103.6543571881370
"..Region I (Ilocos Region)","01.1.1.3 - Bread and bakery products (ND)",100.7444642117130
"..Region I (Ilocos Region)","01.1.1.4 - Breakfast cereals (ND)",102.4773260029010
"..Region I (Ilocos Region)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",101.2566769530050
"..Region I (Ilocos Region)","01.1.1.9 - Other cereal and grain mill products (ND)",105.3210313630490
"..Region I (Ilocos Region)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",102.8000000000000
"..Region I (Ilocos Region)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",101.8582619476230
"..Region I (Ilocos Region)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",98.1431350119107
"..Region I (Ilocos Region)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",103.3576867369850
"..Region I (Ilocos Region)","01.1.3 - Fish and other seafood (ND)",106.9000000000000
"..Region I (Ilocos Region)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",121.3034574356970
"..Region I (Ilocos Region)","01.1.3.3 - Fish preparations (ND)",101.6160298321610
"..Region I (Ilocos Region)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",104.0190302004520
"..Region I (Ilocos Region)","01.1.3.6 - Other seafood preparations (ND)",109.3790212083030
"..Region I (Ilocos Region)","01.1.4 - Milk, other dairy products and eggs (ND)",101.2000000000000
"..Region I (Ilocos Region)","01.1.4.1 - Raw and whole milk (ND)",102.2750623807430
"..Region I (Ilocos Region)","01.1.4.3 - Other milk and cream (ND)",101.1123474030330
"..Region I (Ilocos Region)","01.1.4.4 - Non-animal milk (ND)",101.1315462340230
"..Region I (Ilocos Region)","01.1.4.5 - Cheese (ND)",104.1924287088390
"..Region I (Ilocos Region)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Region I (Ilocos Region)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"..Region I (Ilocos Region)","01.1.4.8 - Eggs (ND)",101.0461079329660
"..Region I (Ilocos Region)","01.1.5 - Oils and fats (ND)",101.5000000000000
"..Region I (Ilocos Region)","01.1.5.1 - Vegetable oils (ND)",101.7732024730510
"..Region I (Ilocos Region)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",100.8706292224040
"..Region I (Ilocos Region)","01.1.5.3 - Margarine and similar preparations (ND)",100.7683317197130
"..Region I (Ilocos Region)","01.1.5.9 - Other animal oils and fats (ND)",..
"..Region I (Ilocos Region)","01.1.6 - Fruits and nuts (ND)",107.2000000000000
"..Region I (Ilocos Region)","01.1.6.2 - Citrus fruits, fresh (ND)",99.6521890731094
"..Region I (Ilocos Region)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",126.3501672915150
"..Region I (Ilocos Region)","01.1.6.5 - Other fruits, fresh (ND)",..
"..Region I (Ilocos Region)","01.1.6.7 - Fruit, dried and dehydrated (ND)",105.3109889626610
"..Region I (Ilocos Region)","01.1.6.8 - Nuts, in shell or shelled (ND)",107.2673669562730
"..Region I (Ilocos Region)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",101.4766022951480
"..Region I (Ilocos Region)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",102.3000000000000
"..Region I (Ilocos Region)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",103.6774958589480
"..Region I (Ilocos Region)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",115.1406571611980
"..Region I (Ilocos Region)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",95.6399448891454
"..Region I (Ilocos Region)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",106.7536592974910
"..Region I (Ilocos Region)","01.1.8 - Sugar, confectionery and desserts (ND)",105.5000000000000
"..Region I (Ilocos Region)","01.1.8.1 - Cane and beet sugar (ND)",110.3577390966600
"..Region I (Ilocos Region)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",102.2029324306880
"..Region I (Ilocos Region)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",100.4625673084410
"..Region I (Ilocos Region)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",105.0414606418640
"..Region I (Ilocos Region)","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.8773764788400
"..Region I (Ilocos Region)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",102.0508970900150
"..Region I (Ilocos Region)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",100.8000000000000
"..Region I (Ilocos Region)","01.1.9.2 - Baby food (ND)",101.3700599712100
"..Region I (Ilocos Region)","01.1.9.3 - Salt, condiments and sauces (ND)",101.0108829099290
"..Region I (Ilocos Region)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",99.6079948840009
"..Region I (Ilocos Region)","01.1.9.9 - Other food products n.e.c. (ND)",101.3756102531250
"..Region I (Ilocos Region)","01.2 - NON-ALCOHOLIC BEVERAGES",102.3000000000000
"..Region I (Ilocos Region)","01.2.1 - Fruit and vegetable juices (ND)",103.3000000000000
"..Region I (Ilocos Region)","01.2.1.0 - Fruit and vegetable juices (ND)",103.3283639094430
"..Region I (Ilocos Region)","01.2.2 - Coffee and coffee substitutes (ND)",100.2000000000000
"..Region I (Ilocos Region)","01.2.2.0 - Coffee and coffee substitutes (ND)",100.2514603852530
"..Region I (Ilocos Region)","01.2.3 - Tea, maté and other plant products for infusion (ND)",100.5000000000000
"..Region I (Ilocos Region)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",100.4622743705950
"..Region I (Ilocos Region)","01.2.4 - Cocoa drinks (ND)",101.3000000000000
"..Region I (Ilocos Region)","01.2.4.0 - Cocoa drinks (ND)",101.2829677327020
"..Region I (Ilocos Region)","01.2.5 - Water (ND)",101.2000000000000
"..Region I (Ilocos Region)","01.2.5.0 - Water (ND)",101.1878729896190
"..Region I (Ilocos Region)","01.2.6 - Soft drinks (ND)",107.3000000000000
"..Region I (Ilocos Region)","01.2.6.0 - Soft drinks (ND)",107.2943155770240
"..Region I (Ilocos Region)","01.2.9 - Other non-alcoholic beverages (ND)",104.9000000000000
"..Region I (Ilocos Region)","01.2.9.0 - Other non-alcoholic beverages (ND)",104.8885219395560
"..Region I (Ilocos Region)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",104.8000000000000
"..Region I (Ilocos Region)","02.1 - ALCOHOLIC BEVERAGES",103.7000000000000
"..Region I (Ilocos Region)","02.1.1 - Spirits and liquors (ND)",103.2000000000000
"..Region I (Ilocos Region)","02.1.1.0 - Spirits and liquors (ND)",103.2629442237920
"..Region I (Ilocos Region)","02.1.2 - Wine (ND)",105.2000000000000
"..Region I (Ilocos Region)","02.1.2.1 - Wine from grapes (ND)",105.2543212724060
"..Region I (Ilocos Region)","02.1.2.2 - Wine from other sources (ND)",..
"..Region I (Ilocos Region)","02.1.3 - Beer (ND)",104.7000000000000
"..Region I (Ilocos Region)","02.1.3.0 - Beer (ND)",104.6712317364210
"..Region I (Ilocos Region)","02.3 - TOBACCO",105.5000000000000
"..Region I (Ilocos Region)","02.3.0 - Tobacco (ND)",105.5000000000000
"..Region I (Ilocos Region)","02.3.0.1 - Cigarettes (ND)",105.5288125371830
"..Region I (Ilocos Region)","02.3.0.2 - Cigars (ND)",104.4198332522600
"..Region I (Ilocos Region)","02.3.0.9 - Other tobacco products (ND)",104.6092040183170
"..Region I (Ilocos Region)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"..Region I (Ilocos Region)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"..Region I (Ilocos Region)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"..Region I (Ilocos Region)","02.900 - NON-FOOD",102.0000000000000
"..Region I (Ilocos Region)","03 - CLOTHING AND FOOTWEAR",102.8000000000000
"..Region I (Ilocos Region)","03.1 - CLOTHING",103.1000000000000
"..Region I (Ilocos Region)","03.1.1 - Clothing materials (SD)",100.6000000000000
"..Region I (Ilocos Region)","03.1.1.0 - Clothing materials (SD)",100.5826519798090
"..Region I (Ilocos Region)","03.1.2 - Garments (SD)",102.8000000000000
"..Region I (Ilocos Region)","03.1.2.1 - Garments for men or boys (SD)",103.7520733589170
"..Region I (Ilocos Region)","03.1.2.2 - Garments for women or girls (SD)",101.8510381421600
"..Region I (Ilocos Region)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",102.2032416848100
"..Region I (Ilocos Region)","03.1.2.4 - School uniforms (SD)",..
"..Region I (Ilocos Region)","03.1.3 - Other articles of clothing and clothing accessories (SD)",101.3000000000000
"..Region I (Ilocos Region)","03.1.3.1 - Other articles of clothing (SD)",101.2875678813370
"..Region I (Ilocos Region)","03.1.3.2 - Clothing accessories (SD)",100.1902858777310
"..Region I (Ilocos Region)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",105.9000000000000
"..Region I (Ilocos Region)","03.1.4.1 - Cleaning of clothing (S)",100.1827273828910
"..Region I (Ilocos Region)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",107.8039789183000
"..Region I (Ilocos Region)","03.2 - FOOTWEAR",102.1000000000000
"..Region I (Ilocos Region)","03.2.1 - Shoes and other footwear (SD)",102.1000000000000
"..Region I (Ilocos Region)","03.2.1.1 - Footwear for men (SD)",101.8362682628300
"..Region I (Ilocos Region)","03.2.1.2 - Footwear for women (SD)",101.1332268302710
"..Region I (Ilocos Region)","03.2.1.3 - Footwear for infants and children (SD)",103.4982279978030
"..Region I (Ilocos Region)","03.2.2 - Cleaning, repair, and hire of footwear (S)",100.2000000000000
"..Region I (Ilocos Region)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",100.2699313394390
"..Region I (Ilocos Region)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",102.8000000000000
"..Region I (Ilocos Region)","04.1 - ACTUAL RENTALS FOR HOUSING",102.9000000000000
"..Region I (Ilocos Region)","04.1.1 - Actual rentals paid by tenants for main residence (S)",102.9000000000000
"..Region I (Ilocos Region)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",102.9244172784710
"..Region I (Ilocos Region)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",102.7000000000000
"..Region I (Ilocos Region)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",101.8000000000000
"..Region I (Ilocos Region)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",101.8185552163820
"..Region I (Ilocos Region)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",105.3000000000000
"..Region I (Ilocos Region)","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",105.3036105785370
"..Region I (Ilocos Region)","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.1000000000000
"..Region I (Ilocos Region)","04.4.1 - Water supply (ND)",100.1000000000000
"..Region I (Ilocos Region)","04.4.1.1 - Water supply through network systems (ND)",100.0554252230580
"..Region I (Ilocos Region)","04.5 - ELECTRICITY, GAS AND OTHER FUELS",102.5000000000000
"..Region I (Ilocos Region)","04.5.3 - Liquid fuels (ND)",101.5000000000000
"..Region I (Ilocos Region)","04.5.3.0 - Liquid fuels (ND)",101.4616315438410
"..Region I (Ilocos Region)","04.5.4 - Solid fuels (ND)",102.5000000000000
"..Region I (Ilocos Region)","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",102.5027176473480
"..Region I (Ilocos Region)","04.5.4.3 - Charcoal (ND)",103.1753026451610
"..Region I (Ilocos Region)","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",101.3000000000000
"..Region I (Ilocos Region)","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",100.6000000000000
"..Region I (Ilocos Region)","05.1.1 - Furniture, furnishings and loose carpets (D)",100.6000000000000
"..Region I (Ilocos Region)","05.1.1.1 - Household furniture (D)",100.5718541324610
"..Region I (Ilocos Region)","05.1.1.3 - Lighting equipment (D)",100.8018425900720
"..Region I (Ilocos Region)","05.1.1.4 - Furnishings, loose carpets and rugs (D)",100.3313823034960
"..Region I (Ilocos Region)","05.2 - HOUSEHOLD TEXTILES",100.5000000000000
"..Region I (Ilocos Region)","05.2.1 - Household textiles (SD)",100.5000000000000
"..Region I (Ilocos Region)","05.2.1.1 - Furnishing fabrics and curtains (SD)",100.0057638714490
"..Region I (Ilocos Region)","05.2.1.2 - Bed linen and bedding (SD)",100.7019629115930
"..Region I (Ilocos Region)","05.2.1.3 - Table linen and bathroom linen (SD)",101.3326888329120
"..Region I (Ilocos Region)","05.2.1.9 - Other household textiles (SD)",100.3054048992920
"..Region I (Ilocos Region)","05.3 - HOUSEHOLD APPLIANCES",100.7000000000000
"..Region I (Ilocos Region)","05.3.1 - Major household appliances, whether electric or not (D)",100.7000000000000
"..Region I (Ilocos Region)","05.3.1.1 - Major kitchen appliances (D)",100.9907740757710
"..Region I (Ilocos Region)","05.3.1.2 - Major laundry appliances (D)",100.0916232859920
"..Region I (Ilocos Region)","05.3.1.3 - Heaters, air conditioners (D)",101.0537736911080
"..Region I (Ilocos Region)","05.3.2 - Small household appliances (SD)",100.2000000000000
"..Region I (Ilocos Region)","05.3.2.1 - Small appliances for cooking and processing of food (SD)",100.2026606386850
"..Region I (Ilocos Region)","05.3.2.9 - Other small household appliances (SD)",100.2536202808440
"..Region I (Ilocos Region)","05.3.3 - Repair, installation and hire of household appliances (S)",100.0000000000000
"..Region I (Ilocos Region)","05.3.3.0 - Repair, installation and hire of household appliances (S)",100.0278716719910
"..Region I (Ilocos Region)","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",100.8000000000000
"..Region I (Ilocos Region)","05.4.0 - Glassware, tableware and household utensils (SD)",100.8000000000000
"..Region I (Ilocos Region)","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",100.2542646540880
"..Region I (Ilocos Region)","05.4.0.2 - Cutlery, flatware and silverware (SD)",103.0261031022180
"..Region I (Ilocos Region)","05.4.0.3 - Kitchen utensils and articles (SD)",100.7160097113290
"..Region I (Ilocos Region)","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",100.3000000000000
"..Region I (Ilocos Region)","05.5.1 - Motorized tools and equipment (D)",100.0000000000000
"..Region I (Ilocos Region)","05.5.1.0 - Motorized tools and equipment (D)",100.0007491092470
"..Region I (Ilocos Region)","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",100.3000000000000
"..Region I (Ilocos Region)","05.5.2.1 - Non-motorized tools (SD)",100.6322953704040
"..Region I (Ilocos Region)","05.5.2.2 - Miscellaneous accessories (SD)",100.1824856901240
"..Region I (Ilocos Region)","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",101.6000000000000
"..Region I (Ilocos Region)","05.6.1 - Non-durable household goods (ND)",101.4000000000000
"..Region I (Ilocos Region)","05.6.1.1 - Household cleaning and maintenance products (ND)",101.4589634980200
"..Region I (Ilocos Region)","05.6.1.9 - Other non-durable household goods (ND)",101.3135246557350
"..Region I (Ilocos Region)","05.6.2 - Domestic services and household services (S)",102.1000000000000
"..Region I (Ilocos Region)","05.6.2.1 - Domestic services by paid staff (S)",102.0626784155660
"..Region I (Ilocos Region)","06 - HEALTH",102.0000000000000
"..Region I (Ilocos Region)","06.1 - MEDICINES AND HEALTH PRODUCTS",100.9000000000000
"..Region I (Ilocos Region)","06.1.1 - Medicines (ND)",101.0000000000000
"..Region I (Ilocos Region)","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",101.0183256620400
"..Region I (Ilocos Region)","06.1.2 - Medical products (ND)",100.0000000000000
"..Region I (Ilocos Region)","06.1.2.1 - Medical diagnostic products (ND)",100.0238803893680
"..Region I (Ilocos Region)","06.1.2.2 - Prevention and protective devices (ND)",100.0000000000000
"..Region I (Ilocos Region)","06.1.2.3 - Treatment devices for personal use (ND)",100.1032756935890
"..Region I (Ilocos Region)","06.1.3 - Assistive products (D)",100.2000000000000
"..Region I (Ilocos Region)","06.1.3.1 - Assistive products for vision (D)",100.1663972998740
"..Region I (Ilocos Region)","06.2 - OUTPATIENT CARE SERVICES",106.9000000000000
"..Region I (Ilocos Region)","06.2.1 - Preventive care services (S)",106.9000000000000
"..Region I (Ilocos Region)","06.2.1.9 - Other preventive services (S)",106.9544317640430
"..Region I (Ilocos Region)","06.2.2 - Outpatient dental services (S)",106.4000000000000
"..Region I (Ilocos Region)","06.2.2.1 - Dental preventive services (S)",106.4167608160640
"..Region I (Ilocos Region)","06.2.3 - Other outpatient care services (S)",..
"..Region I (Ilocos Region)","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"..Region I (Ilocos Region)","06.3 - INPATIENT CARE SERVICES",101.9000000000000
"..Region I (Ilocos Region)","06.3.1 - Inpatient curative and rehabilitative services (S)",101.9000000000000
"..Region I (Ilocos Region)","06.3.1.0 - Inpatient curative and rehabilitative services (S)",101.8322618555400
"..Region I (Ilocos Region)","06.4 - OTHER HEALTH SERVICES",101.9000000000000
"..Region I (Ilocos Region)","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",101.9000000000000
"..Region I (Ilocos Region)","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",101.8904038398670
"..Region I (Ilocos Region)","07 - TRANSPORT",100.0000000000000
"..Region I (Ilocos Region)","07.1 - PURCHASE OF VEHICLES",100.0000000000000
"..Region I (Ilocos Region)","07.1.1 - Motor cars (D)",100.0000000000000
"..Region I (Ilocos Region)","07.1.1.1 - New motor cars (D)",100.0000000000000
"..Region I (Ilocos Region)","07.1.2 - Motorcycles (D)",99.9000000000000
"..Region I (Ilocos Region)","07.1.2.0 - Motorcycles (D)",99.9662120709482
"..Region I (Ilocos Region)","07.1.3 - Bicycles (D)",100.5000000000000
"..Region I (Ilocos Region)","07.1.3.0 - Bicycles (D)",100.4568750511310
"..Region I (Ilocos Region)","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",100.7000000000000
"..Region I (Ilocos Region)","07.2.1 - Parts and accessories for personal transport equipment (SD)",101.4000000000000
"..Region I (Ilocos Region)","07.2.1.1 - Tires (SD)",101.5591476150930
"..Region I (Ilocos Region)","07.2.1.2 - Parts for personal transport equipment (SD)",100.2639444972580
"..Region I (Ilocos Region)","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"..Region I (Ilocos Region)","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",100.7000000000000
"..Region I (Ilocos Region)","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"..Region I (Ilocos Region)","07.2.2.4 - Lubricants (ND)",100.6678135252210
"..Region I (Ilocos Region)","07.2.3 - Maintenance and repair of personal transport equipment (S)",100.1000000000000
"..Region I (Ilocos Region)","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",100.0670111021570
"..Region I (Ilocos Region)","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"..Region I (Ilocos Region)","07.2.4.2 - Toll facilities (S)",100.0000000000000
"..Region I (Ilocos Region)","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"..Region I (Ilocos Region)","07.3 - PASSENGER TRANSPORT SERVICES",100.0000000000000
"..Region I (Ilocos Region)","07.3.1 - Passenger transport by railway (S)",..
"..Region I (Ilocos Region)","07.3.1.1 - Passenger transport by train (S)",..
"..Region I (Ilocos Region)","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"..Region I (Ilocos Region)","07.3.2 - Passenger transport by road (S)",100.0000000000000
"..Region I (Ilocos Region)","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"..Region I (Ilocos Region)","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"..Region I (Ilocos Region)","07.3.2.9 - Other passenger transport by road (S)",100.0000000000000
"..Region I (Ilocos Region)","07.3.3 - Passenger transport by air (S)",90.9000000000000
"..Region I (Ilocos Region)","07.3.3.1 - Passenger transport by air, domestic (S)",90.9483923263983
"..Region I (Ilocos Region)","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"..Region I (Ilocos Region)","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"..Region I (Ilocos Region)","07.4 - TRANSPORT SERVICES OF GOODS",104.1000000000000
"..Region I (Ilocos Region)","07.4.1 - Postal and courier services (S)",104.1000000000000
"..Region I (Ilocos Region)","07.4.1.1 - Letter handling services (S)",104.9780550469080
"..Region I (Ilocos Region)","07.4.1.2 - Courier and parcel delivery services (S)",101.4444007076250
"..Region I (Ilocos Region)","08 - INFORMATION AND COMMUNICATION",100.1000000000000
"..Region I (Ilocos Region)","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.0000000000000
"..Region I (Ilocos Region)","08.1.1 - Fixed telephone equipment (D)",..
"..Region I (Ilocos Region)","08.1.1.0 - Fixed telephone equipment (D)",..
"..Region I (Ilocos Region)","08.1.2 - Mobile telephone equipment (D)",100.0000000000000
"..Region I (Ilocos Region)","08.1.2.0 - Mobile telephone equipment (D)",100.0000000000000
"..Region I (Ilocos Region)","08.1.3 - Information processing equipment (D)",100.0000000000000
"..Region I (Ilocos Region)","08.1.3.1 - Computers, laptops and tablets (D)",100.0000000000000
"..Region I (Ilocos Region)","08.1.3.2 - Peripheral equipment and its consumable components (D)",100.0017972628540
"..Region I (Ilocos Region)","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"..Region I (Ilocos Region)","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0004468661010
"..Region I (Ilocos Region)","08.1.5 - Unrecorded recording media (SD)",100.0000000000000
"..Region I (Ilocos Region)","08.1.5.0 - Unrecorded recording media (SD)",100.0000000000000
"..Region I (Ilocos Region)","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.1000000000000
"..Region I (Ilocos Region)","08.3.1 - Fixed communication services (S)",100.0000000000000
"..Region I (Ilocos Region)","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"..Region I (Ilocos Region)","08.3.2 - Mobile communication services (S)",100.1000000000000
"..Region I (Ilocos Region)","08.3.2.0 - Mobile communication services (S)",100.0943574292700
"..Region I (Ilocos Region)","08.3.3 - Internet access provision services and net storage services (S)",100.0000000000000
"..Region I (Ilocos Region)","08.3.3.0 - Internet access provision services and net storage services (S)",100.0000000000000
"..Region I (Ilocos Region)","08.3.5 - Repair and rental of information and communication equipment (S)",100.4000000000000
"..Region I (Ilocos Region)","08.3.5.0 - Repair and rental of information and communication equipment (S)",100.3711996063080
"..Region I (Ilocos Region)","09 - RECREATION, SPORT AND CULTURE",101.4000000000000
"..Region I (Ilocos Region)","09.1 - RECREATIONAL DURABLES",100.0000000000000
"..Region I (Ilocos Region)","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"..Region I (Ilocos Region)","09.1.1.1 - Cameras (D)",100.0000000000000
"..Region I (Ilocos Region)","09.2 - OTHER RECREATIONAL GOODS",100.3000000000000
"..Region I (Ilocos Region)","09.2.1 - Games, toys and hobbies (SD)",100.3000000000000
"..Region I (Ilocos Region)","09.2.1.2 - Other games, toys and hobbies (SD)",100.3340026629280
"..Region I (Ilocos Region)","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",100.2000000000000
"..Region I (Ilocos Region)","09.2.2.1 - Equipment for sport (SD)",100.2230387541200
"..Region I (Ilocos Region)","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"..Region I (Ilocos Region)","09.3 - GARDEN PRODUCTS AND PETS",100.5000000000000
"..Region I (Ilocos Region)","09.3.1 - Garden products, plants and flowers (ND)",100.5000000000000
"..Region I (Ilocos Region)","09.3.1.1 - Garden products (ND)",100.4867701631530
"..Region I (Ilocos Region)","09.3.1.2 - Plants, seeds and flowers (ND)",100.4868267033950
"..Region I (Ilocos Region)","09.3.2 - Pets and products for pets (ND)",101.0000000000000
"..Region I (Ilocos Region)","09.3.2.2 - Products for pets and other household animals (ND)",101.0040505120260
"..Region I (Ilocos Region)","09.4 - RECREATIONAL SERVICES",110.7000000000000
