"Geolocation","Commodity Description","2022 Oct" 
"....Mountain Province","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",120.7734995304360
"....Mountain Province","08.1.5 - Unrecorded recording media (SD)",133.1000000000000
"....Mountain Province","08.1.5.0 - Unrecorded recording media (SD)",133.1077424798030
"....Mountain Province","08.3 - INFORMATION AND COMMUNICATION SERVICES",97.8000000000000
"....Mountain Province","08.3.1 - Fixed communication services (S)",..
"....Mountain Province","08.3.1.0 - Fixed communication services (S)",..
"....Mountain Province","08.3.2 - Mobile communication services (S)",97.8000000000000
"....Mountain Province","08.3.2.0 - Mobile communication services (S)",97.8019293843652
"....Mountain Province","08.3.3 - Internet access provision services and net storage services (S)",..
"....Mountain Province","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Mountain Province","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Mountain Province","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Mountain Province","09 - RECREATION, SPORT AND CULTURE",108.7000000000000
"....Mountain Province","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....Mountain Province","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....Mountain Province","09.1.1.1 - Cameras (D)",100.0000000000000
"....Mountain Province","09.2 - OTHER RECREATIONAL GOODS",110.8000000000000
"....Mountain Province","09.2.1 - Games, toys and hobbies (SD)",110.6000000000000
"....Mountain Province","09.2.1.2 - Other games, toys and hobbies (SD)",110.6364874063990
"....Mountain Province","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",124.8000000000000
"....Mountain Province","09.2.2.1 - Equipment for sport (SD)",124.7903748185910
"....Mountain Province","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Mountain Province","09.3 - GARDEN PRODUCTS AND PETS",106.7000000000000
"....Mountain Province","09.3.1 - Garden products, plants and flowers (ND)",109.3000000000000
"....Mountain Province","09.3.1.1 - Garden products (ND)",134.0669890705470
"....Mountain Province","09.3.1.2 - Plants, seeds and flowers (ND)",84.6163642426182
"....Mountain Province","09.3.2 - Pets and products for pets (ND)",105.4000000000000
"....Mountain Province","09.3.2.2 - Products for pets and other household animals (ND)",105.4258510499540
"....Mountain Province","09.4 - RECREATIONAL SERVICES",90.3000000000000
"....Mountain Province","09.4.6 - Recreational and sporting services (S)",80.9000000000000
"....Mountain Province","09.4.6.2 - Sporting services - practice (S)",80.9039834955891
"....Mountain Province","09.4.7 - Games of chance (S)",92.3000000000000
"....Mountain Province","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Mountain Province","09.5 - CULTURAL GOODS",110.4000000000000
"....Mountain Province","09.5.1 - Musical instruments (D)",110.4000000000000
"....Mountain Province","09.5.1.0 - Musical instruments (D)",110.4170610133130
"....Mountain Province","09.6 - CULTURAL SERVICES",94.6000000000000
"....Mountain Province","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Mountain Province","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Mountain Province","09.6.3 - Photographic services (S)",..
"....Mountain Province","09.6.3.0 - Photographic services (S)",..
"....Mountain Province","09.6.9 - Other cultural services (S)",94.6000000000000
"....Mountain Province","09.6.9.0 - Other cultural services (S)",94.5939554462470
"....Mountain Province","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",125.6000000000000
"....Mountain Province","09.7.1 - Books (SD)",88.7000000000000
"....Mountain Province","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",88.7058280375890
"....Mountain Province","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Mountain Province","09.7.2 - Newspapers and periodicals (ND)",98.7000000000000
"....Mountain Province","09.7.2.1 - Newspapers (ND)",101.5638784062410
"....Mountain Province","09.7.2.2 - Magazines and periodicals (ND)",95.9019754234349
"....Mountain Province","09.7.4 - Stationery and drawing materials (ND)",129.3000000000000
"....Mountain Province","09.7.4.0 - Stationery and drawing materials (ND)",129.2761976480830
"....Mountain Province","09.8 - PACKAGE HOLIDAYS (S)",..
"....Mountain Province","09.8.0 - Package holidays (S)",..
"....Mountain Province","09.8.0.0 - Package holidays (S)",..
"....Mountain Province","10 - EDUCATION SERVICES",104.8000000000000
"....Mountain Province","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.3000000000000
"....Mountain Province","10.1.0 - Early chilhood and primary education (S)",107.3000000000000
"....Mountain Province","10.1.0.1 - Early childhood education services (S)",110.5971051568610
"....Mountain Province","10.1.0.2 - Primary education (S)",105.0444850633690
"....Mountain Province","10.2 - SECONDARY EDUCATION  (S)",106.3000000000000
"....Mountain Province","10.2.0 - Secondary education (S)",106.3000000000000
"....Mountain Province","10.2.0.1 - Lower secondary general education services",106.2541607977520
"....Mountain Province","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Mountain Province","10.4 - TERTIARY EDUCATION (S)",103.7000000000000
"....Mountain Province","10.4.0 - Tertiary education (s)",103.7000000000000
"....Mountain Province","10.4.0.0 - Tertiary education (s)",103.7313432835820
"....Mountain Province","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Mountain Province","10.5.0 - Education not defined by level (s)",..
"....Mountain Province","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Mountain Province","10.5.0.9 - Other education not defined by level (S)",..
"....Mountain Province","11 - RESTAURANTS AND ACCOMMODATION SERVICES",153.0000000000000
"....Mountain Province","11.1 - FOOD AND BEVERAGE SERVING SERVICES",163.6000000000000
"....Mountain Province","11.1.1 - Restaurants, café and the like (S)",163.6000000000000
"....Mountain Province","11.1.1.1 - Restaurants, café and the like - with full service (S)",163.5686481273410
"....Mountain Province","11.2 - ACCOMMODATION SERVICES",111.9000000000000
"....Mountain Province","11.2.0 - Accommodation services (S)",111.9000000000000
"....Mountain Province","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",111.8646480945380
"....Mountain Province","12 - FINANCIAL SERVICES",100.0000000000000
"....Mountain Province","12.2 - FINANCIAL SERVICES",100.0000000000000
"....Mountain Province","12.2.1 - Financial intermediation services indirectly measured (S)",..
"....Mountain Province","12.2.1.0 - Financial intermediation services indirectly measured (S)",..
"....Mountain Province","12.2.9 - Other financial services (S)",100.0000000000000
"....Mountain Province","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Mountain Province","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",116.2000000000000
"....Mountain Province","13.1 - PERSONAL CARE",114.2000000000000
"....Mountain Province","13.1.1 - Electric appliances for personal care (SD)",..
"....Mountain Province","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Mountain Province","13.1.2 - Other appliances, articles and products for personal care (ND)",111.3000000000000
"....Mountain Province","13.1.2.0 - Other appliances, articles and products for personal care (ND)",111.3234845405480
"....Mountain Province","13.1.3 - Hairdressing salons and personal grooming establishments (S)",129.7000000000000
"....Mountain Province","13.1.3.1 - Hairdressing (S)",129.0571096633320
"....Mountain Province","13.1.3.2 - Personal grooming treatments (S)",130.3678155963380
"....Mountain Province","13.2 - OTHER PERSONAL EFFECTS",131.0000000000000
"....Mountain Province","13.2.1 - Jewellery and watches (D)",125.1000000000000
"....Mountain Province","13.2.1.1 - Jewellery and watches (D)",110.7142857142860
"....Mountain Province","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",153.8461538461540
"....Mountain Province","13.2.9 - Other personal effects n.e.c. (SD)",131.5000000000000
"....Mountain Province","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",131.5109367682720
"....Mountain Province","13.9 - OTHER SERVICES",100.4000000000000
"....Mountain Province","13.9.0 - Other services (S)",100.4000000000000
"....Mountain Province","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Apayao","0 - ALL ITEMS",118.4000000000000
"....Apayao","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",111.4000000000000
"....Apayao","01.1 - FOOD",111.3000000000000
"....Apayao","01.1.1 - Cereals and cereal products (ND)",88.6000000000000
"....Apayao","01.1.1.1 - Cereals (ND)",83.2696806196466
"....Apayao","01.1.1.12 - Rice",82.9245622060240
"....Apayao","01.1.1.16 - Corn",133.7494427106550
"....Apayao","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",117.8236572187770
"....Apayao","01.1.1.2 - Flour of cereals (ND)",134.0450101362620
"....Apayao","01.1.1.3 - Bread and bakery products (ND)",118.3982845986180
"....Apayao","01.1.1.4 - Breakfast cereals (ND)",..
"....Apayao","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",109.8908055993160
"....Apayao","01.1.1.9 - Other cereal and grain mill products (ND)",129.0415097785460
"....Apayao","01.1.2 - Meat and other parts of slaughtered land animals (ND)",138.7000000000000
"....Apayao","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",148.3075675339250
"....Apayao","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Apayao","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",123.9050413076470
"....Apayao","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",115.4708518556360
"....Apayao","01.1.3 - Fish and other seafood (ND)",136.6000000000000
"....Apayao","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",123.1487064461010
"....Apayao","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",159.7563883330540
"....Apayao","01.1.3.3 - Fish preparations (ND)",157.5197278932230
"....Apayao","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",184.6714232010840
"....Apayao","01.1.3.6 - Other seafood preparations (ND)",128.8622902270480
"....Apayao","01.1.4 - Milk, other dairy products and eggs (ND)",126.4000000000000
"....Apayao","01.1.4.1 - Raw and whole milk (ND)",..
"....Apayao","01.1.4.3 - Other milk and cream (ND)",104.2522253098190
"....Apayao","01.1.4.4 - Non-animal milk (ND)",..
"....Apayao","01.1.4.5 - Cheese (ND)",131.3287493031040
"....Apayao","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Apayao","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Apayao","01.1.4.8 - Eggs (ND)",144.1175614100850
"....Apayao","01.1.5 - Oils and fats (ND)",143.0000000000000
"....Apayao","01.1.5.1 - Vegetable oils (ND)",155.4142698556870
"....Apayao","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Apayao","01.1.5.3 - Margarine and similar preparations (ND)",116.4894478328920
"....Apayao","01.1.5.9 - Other animal oils and fats (ND)",..
"....Apayao","01.1.6 - Fruits and nuts (ND)",121.5000000000000
"....Apayao","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",122.4236225626450
"....Apayao","01.1.6.2 - Citrus fruits, fresh (ND)",109.6620577300640
"....Apayao","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",135.5013550135500
"....Apayao","01.1.6.5 - Other fruits, fresh (ND)",..
"....Apayao","01.1.6.7 - Fruit, dried and dehydrated (ND)",108.5853658536590
"....Apayao","01.1.6.8 - Nuts, in shell or shelled (ND)",..
"....Apayao","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",101.4553300617870
"....Apayao","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",111.8000000000000
"....Apayao","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",114.8717022634000
"....Apayao","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",100.9662906921160
"....Apayao","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",86.1099649995611
"....Apayao","01.1.7.4 - Other vegetables, fresh or chilled (ND)",128.3237767377770
"....Apayao","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",110.3178692230540
"....Apayao","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",131.0157220537340
"....Apayao","01.1.8 - Sugar, confectionery and desserts (ND)",161.0000000000000
"....Apayao","01.1.8.1 - Cane and beet sugar (ND)",171.5033803561970
"....Apayao","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Apayao","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
"....Apayao","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",127.8157610651310
"....Apayao","01.1.8.6 - Ice, ice cream and sorbet (ND)",130.0302918843170
"....Apayao","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",124.0144822592320
"....Apayao","01.1.9 - Ready-made food and other food products n.e.c. (ND)",118.0000000000000
"....Apayao","01.1.9.2 - Baby food (ND)",92.8009521059689
"....Apayao","01.1.9.3 - Salt, condiments and sauces (ND)",133.2846024030270
"....Apayao","01.1.9.4 - Spices, culinary herbs and seeds (ND)",115.3059224725650
"....Apayao","01.1.9.9 - Other food products n.e.c. (ND)",122.9069000211810
"....Apayao","01.2 - NON-ALCOHOLIC BEVERAGES",113.0000000000000
"....Apayao","01.2.1 - Fruit and vegetable juices (ND)",104.9000000000000
"....Apayao","01.2.1.0 - Fruit and vegetable juices (ND)",104.8735730619430
"....Apayao","01.2.2 - Coffee and coffee substitutes (ND)",114.5000000000000
"....Apayao","01.2.2.0 - Coffee and coffee substitutes (ND)",114.5445750283220
"....Apayao","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Apayao","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Apayao","01.2.4 - Cocoa drinks (ND)",123.5000000000000
"....Apayao","01.2.4.0 - Cocoa drinks (ND)",123.4774701476470
"....Apayao","01.2.5 - Water (ND)",112.9000000000000
"....Apayao","01.2.5.0 - Water (ND)",112.8668171557560
"....Apayao","01.2.6 - Soft drinks (ND)",111.1000000000000
"....Apayao","01.2.6.0 - Soft drinks (ND)",111.0787298742450
"....Apayao","01.2.9 - Other non-alcoholic beverages (ND)",116.9000000000000
"....Apayao","01.2.9.0 - Other non-alcoholic beverages (ND)",116.9337557627000
"....Apayao","02 - ALCOHOLIC BEVERAGES AND TOBACCO",151.1000000000000
"....Apayao","02.1 - ALCOHOLIC BEVERAGES",130.8000000000000
"....Apayao","02.1.1 - Spirits and liquors (ND)",129.9000000000000
"....Apayao","02.1.1.0 - Spirits and liquors (ND)",129.8852703332510
"....Apayao","02.1.2 - Wine (ND)",..
"....Apayao","02.1.2.1 - Wine from grapes (ND)",..
"....Apayao","02.1.2.2 - Wine from other sources (ND)",..
"....Apayao","02.1.3 - Beer (ND)",137.2000000000000
"....Apayao","02.1.3.0 - Beer (ND)",137.2047104495720
"....Apayao","02.3 - TOBACCO",155.0000000000000
"....Apayao","02.3.0 - Tobacco (ND)",155.0000000000000
"....Apayao","02.3.0.1 - Cigarettes (ND)",177.4574645059310
"....Apayao","02.3.0.2 - Cigars (ND)",..
"....Apayao","02.3.0.9 - Other tobacco products (ND)",98.5757822168623
"....Apayao","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",214.1000000000000
"....Apayao","02.4.0 - Other vegetable-based tobacco products (ND)",214.1000000000000
"....Apayao","02.4.0.0 - Other vegetable-based tobacco products (ND)",214.1078838174270
"....Apayao","02.900 - NON-FOOD",124.5000000000000
"....Apayao","03 - CLOTHING AND FOOTWEAR",115.8000000000000
"....Apayao","03.1 - CLOTHING",114.4000000000000
"....Apayao","03.1.1 - Clothing materials (SD)",..
"....Apayao","03.1.1.0 - Clothing materials (SD)",..
"....Apayao","03.1.2 - Garments (SD)",114.1000000000000
"....Apayao","03.1.2.1 - Garments for men or boys (SD)",115.1401494947730
"....Apayao","03.1.2.2 - Garments for women or girls (SD)",112.9344010525830
"....Apayao","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",109.0836813174700
"....Apayao","03.1.2.4 - School uniforms (SD)",124.4402342487610
"....Apayao","03.1.3 - Other articles of clothing and clothing accessories (SD)",142.6000000000000
"....Apayao","03.1.3.1 - Other articles of clothing (SD)",138.5586394669100
"....Apayao","03.1.3.2 - Clothing accessories (SD)",194.4449831228220
"....Apayao","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",127.7000000000000
"....Apayao","03.1.4.1 - Cleaning of clothing (S)",125.8943973599340
"....Apayao","03.1.4.2 - Repair, tailoring and hire of clothing (S)",131.2516739355690
"....Apayao","03.2 - FOOTWEAR",119.5000000000000
"....Apayao","03.2.1 - Shoes and other footwear (SD)",119.5000000000000
"....Apayao","03.2.1.1 - Footwear for men (SD)",119.8276052086190
"....Apayao","03.2.1.2 - Footwear for women (SD)",104.8235610257070
"....Apayao","03.2.1.3 - Footwear for infants and children (SD)",130.2768323863320
"....Apayao","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Apayao","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Apayao","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",127.0000000000000
"....Apayao","04.1 - ACTUAL RENTALS FOR HOUSING",122.2000000000000
"....Apayao","04.1.1 - Actual rentals paid by tenants for main residence (S)",122.2000000000000
"....Apayao","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",122.1594348187940
"....Apayao","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",125.1000000000000
"....Apayao","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",111.0000000000000
"....Apayao","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",111.0171397205950
"....Apayao","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",138.8000000000000
"....Apayao","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",138.7667652645210
"....Apayao","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",..
"....Apayao","04.4.1 - Water supply (ND)",..
"....Apayao","04.4.1.1 - Water supply through network systems (ND)",..
"....Apayao","04.5 - ELECTRICITY, GAS AND OTHER FUELS",131.8000000000000
"....Apayao","04.5.1 - Electricity (ND)",114.2000000000000
"....Apayao","04.5.1.0 - Electricity (ND)",114.1516627882390
"....Apayao","04.5.2 - Gas (ND)",118.0000000000000
"....Apayao","04.5.2.2 - Liquefied hydrocarbons (ND)",118.0291938374050
"....Apayao","04.5.3 - Liquid fuels (ND)",129.7000000000000
"....Apayao","04.5.3.0 - Liquid fuels (ND)",129.7387650135530
"....Apayao","04.5.4 - Solid fuels (ND)",156.6000000000000
"....Apayao","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",156.6264406779660
"....Apayao","04.5.4.3 - Charcoal (ND)",151.8937401367700
"....Apayao","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",114.4000000000000
"....Apayao","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",136.1000000000000
"....Apayao","05.1.1 - Furniture, furnishings and loose carpets (D)",136.1000000000000
"....Apayao","05.1.1.1 - Household furniture (D)",..
"....Apayao","05.1.1.3 - Lighting equipment (D)",..
"....Apayao","05.1.1.4 - Furnishings, loose carpets and rugs (D)",136.0952981769580
"....Apayao","05.2 - HOUSEHOLD TEXTILES",108.2000000000000
"....Apayao","05.2.1 - Household textiles (SD)",108.2000000000000
"....Apayao","05.2.1.1 - Furnishing fabrics and curtains (SD)",114.5373191844660
"....Apayao","05.2.1.2 - Bed linen and bedding (SD)",105.0296855458980
"....Apayao","05.2.1.3 - Table linen and bathroom linen (SD)",117.0812543905470
"....Apayao","05.2.1.9 - Other household textiles (SD)",114.4679328462890
"....Apayao","05.3 - HOUSEHOLD APPLIANCES",92.3000000000000
"....Apayao","05.3.1 - Major household appliances, whether electric or not (D)",76.8000000000000
"....Apayao","05.3.1.1 - Major kitchen appliances (D)",76.8004915231458
"....Apayao","05.3.1.2 - Major laundry appliances (D)",..
"....Apayao","05.3.1.3 - Heaters, air conditioners (D)",..
"....Apayao","05.3.2 - Small household appliances (SD)",136.2000000000000
"....Apayao","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Apayao","05.3.2.9 - Other small household appliances (SD)",136.1999415375620
"....Apayao","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Apayao","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Apayao","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",126.3000000000000
"....Apayao","05.4.0 - Glassware, tableware and household utensils (SD)",126.3000000000000
"....Apayao","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",134.7678926061000
"....Apayao","05.4.0.2 - Cutlery, flatware and silverware (SD)",104.1885385139660
"....Apayao","05.4.0.3 - Kitchen utensils and articles (SD)",120.3142968181640
"....Apayao","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",116.1000000000000
"....Apayao","05.5.1 - Motorized tools and equipment (D)",..
"....Apayao","05.5.1.0 - Motorized tools and equipment (D)",..
"....Apayao","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",116.1000000000000
"....Apayao","05.5.2.1 - Non-motorized tools (SD)",111.0601313069740
"....Apayao","05.5.2.2 - Miscellaneous accessories (SD)",121.0888297295010
"....Apayao","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",116.1000000000000
"....Apayao","05.6.1 - Non-durable household goods (ND)",110.1000000000000
"....Apayao","05.6.1.1 - Household cleaning and maintenance products (ND)",112.2192925470910
"....Apayao","05.6.1.9 - Other non-durable household goods (ND)",109.4408449349690
"....Apayao","05.6.2 - Domestic services and household services (S)",152.5000000000000
"....Apayao","05.6.2.1 - Domestic services by paid staff (S)",152.5423728813560
"....Apayao","06 - HEALTH",113.7000000000000
"....Apayao","06.1 - MEDICINES AND HEALTH PRODUCTS",110.5000000000000
"....Apayao","06.1.1 - Medicines (ND)",111.7000000000000
"....Apayao","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",111.6968883870370
"....Apayao","06.1.2 - Medical products (ND)",78.5000000000000
"....Apayao","06.1.2.1 - Medical diagnostic products (ND)",..
"....Apayao","06.1.2.2 - Prevention and protective devices (ND)",78.5197276381126
"....Apayao","06.1.2.3 - Treatment devices for personal use (ND)",..
"....Apayao","06.1.3 - Assistive products (D)",..
"....Apayao","06.1.3.1 - Assistive products for vision (D)",..
"....Apayao","06.2 - OUTPATIENT CARE SERVICES",102.5000000000000
"....Apayao","06.2.1 - Preventive care services (S)",100.0000000000000
"....Apayao","06.2.1.9 - Other preventive services (S)",100.0000000000000
"....Apayao","06.2.2 - Outpatient dental services (S)",107.3000000000000
"....Apayao","06.2.2.1 - Dental preventive services (S)",107.3073768711720
"....Apayao","06.2.3 - Other outpatient care services (S)",128.6000000000000
"....Apayao","06.2.3.1 - Outpatient curative and rehabilitative services (S)",128.5732653323620
"....Apayao","06.3 - INPATIENT CARE SERVICES",118.5000000000000
"....Apayao","06.3.1 - Inpatient curative and rehabilitative services (S)",118.5000000000000
"....Apayao","06.3.1.0 - Inpatient curative and rehabilitative services (S)",118.4812752012380
"....Apayao","06.4 - OTHER HEALTH SERVICES",..
"....Apayao","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",..
"....Apayao","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",..
"....Apayao","07 - TRANSPORT",140.9000000000000
"....Apayao","07.1 - PURCHASE OF VEHICLES",..
"....Apayao","07.1.1 - Motor cars (D)",..
"....Apayao","07.1.1.1 - New motor cars (D)",..
"....Apayao","07.1.2 - Motorcycles (D)",..
"....Apayao","07.1.2.0 - Motorcycles (D)",..
"....Apayao","07.1.3 - Bicycles (D)",..
"....Apayao","07.1.3.0 - Bicycles (D)",..
"....Apayao","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",135.2000000000000
"....Apayao","07.2.1 - Parts and accessories for personal transport equipment (SD)",120.5000000000000
"....Apayao","07.2.1.1 - Tires (SD)",122.1180747295950
"....Apayao","07.2.1.2 - Parts for personal transport equipment (SD)",115.1792245235160
"....Apayao","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Apayao","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",139.5000000000000
"....Apayao","07.2.2.1 - Diesel (ND)",168.3218870231200
"....Apayao","07.2.2.2 - Gasoline (ND)",132.3926309543950
"....Apayao","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Apayao","07.2.2.4 - Lubricants (ND)",123.7484961513980
"....Apayao","07.2.3 - Maintenance and repair of personal transport equipment (S)",125.0000000000000
"....Apayao","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",124.9507589404740
"....Apayao","07.2.4 - Other services in respect of personal transport equipment (S)",108.2000000000000
"....Apayao","07.2.4.2 - Toll facilities (S)",108.2066869300910
"....Apayao","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Apayao","07.3 - PASSENGER TRANSPORT SERVICES",150.4000000000000
"....Apayao","07.3.1 - Passenger transport by railway (S)",..
"....Apayao","07.3.1.1 - Passenger transport by train (S)",..
"....Apayao","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Apayao","07.3.2 - Passenger transport by road (S)",150.9000000000000
"....Apayao","07.3.2.1 - Passenger transport by bus and coach (S)",118.5358876140370
"....Apayao","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Apayao","07.3.2.9 - Other passenger transport by road (S)",165.1386830485810
"....Apayao","07.3.3 - Passenger transport by air (S)",92.7000000000000
"....Apayao","07.3.3.1 - Passenger transport by air, domestic (S)",92.6924478639401
"....Apayao","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Apayao","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Apayao","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Apayao","07.4.1 - Postal and courier services (S)",..
"....Apayao","07.4.1.1 - Letter handling services (S)",..
"....Apayao","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Apayao","08 - INFORMATION AND COMMUNICATION",102.8000000000000
"....Apayao","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",107.7000000000000
"....Apayao","08.1.1 - Fixed telephone equipment (D)",..
"....Apayao","08.1.1.0 - Fixed telephone equipment (D)",..
"....Apayao","08.1.2 - Mobile telephone equipment (D)",105.1000000000000
"....Apayao","08.1.2.0 - Mobile telephone equipment (D)",105.0778889852100
"....Apayao","08.1.3 - Information processing equipment (D)",102.5000000000000
"....Apayao","08.1.3.1 - Computers, laptops and tablets (D)",..
"....Apayao","08.1.3.2 - Peripheral equipment and its consumable components (D)",102.5373823212720
"....Apayao","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",117.7000000000000
"....Apayao","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",117.7346792494360
"....Apayao","08.1.5 - Unrecorded recording media (SD)",90.6000000000000
"....Apayao","08.1.5.0 - Unrecorded recording media (SD)",90.6008404124144
"....Apayao","08.3 - INFORMATION AND COMMUNICATION SERVICES",99.8000000000000
"....Apayao","08.3.1 - Fixed communication services (S)",..
"....Apayao","08.3.1.0 - Fixed communication services (S)",..
"....Apayao","08.3.2 - Mobile communication services (S)",99.8000000000000
"....Apayao","08.3.2.0 - Mobile communication services (S)",99.7675057466194
"....Apayao","08.3.3 - Internet access provision services and net storage services (S)",..
"....Apayao","08.3.3.0 - Internet access provision services and net storage services (S)",..
"....Apayao","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Apayao","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Apayao","09 - RECREATION, SPORT AND CULTURE",138.0000000000000
"....Apayao","09.1 - RECREATIONAL DURABLES",..
"....Apayao","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Apayao","09.1.1.1 - Cameras (D)",..
"....Apayao","09.2 - OTHER RECREATIONAL GOODS",139.7000000000000
