"Geolocation","Commodity Description","2023 Ave" 
"....Abra","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",143.6944572610330
"....Abra","01.1.3.6 - Other seafood preparations (ND)",124.2115637319320
"....Abra","01.1.4 - Milk, other dairy products and eggs (ND)",128.8500000000000
"....Abra","01.1.4.1 - Raw and whole milk (ND)",..
"....Abra","01.1.4.3 - Other milk and cream (ND)",106.0451002855970
"....Abra","01.1.4.4 - Non-animal milk (ND)",..
"....Abra","01.1.4.5 - Cheese (ND)",125.3283673395950
"....Abra","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Abra","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"....Abra","01.1.4.8 - Eggs (ND)",147.5987494450970
"....Abra","01.1.5 - Oils and fats (ND)",105.8000000000000
"....Abra","01.1.5.1 - Vegetable oils (ND)",101.9826451105830
"....Abra","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..
"....Abra","01.1.5.3 - Margarine and similar preparations (ND)",115.0724479790830
"....Abra","01.1.5.9 - Other animal oils and fats (ND)",..
"....Abra","01.1.6 - Fruits and nuts (ND)",117.9833333333330
"....Abra","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",116.4634439771600
"....Abra","01.1.6.2 - Citrus fruits, fresh (ND)",133.4353320408310
"....Abra","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",125.0000000000000
"....Abra","01.1.6.5 - Other fruits, fresh (ND)",..
"....Abra","01.1.6.7 - Fruit, dried and dehydrated (ND)",133.0902777777780
"....Abra","01.1.6.8 - Nuts, in shell or shelled (ND)",137.1511698387680
"....Abra","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",121.5559312970880
"....Abra","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",139.2500000000000
"....Abra","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",123.3795100662880
"....Abra","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",140.1779340192240
"....Abra","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",135.1564225199510
"....Abra","01.1.7.4 - Other vegetables, fresh or chilled (ND)",166.6579939790980
"....Abra","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",153.4914217593870
"....Abra","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",120.6779159265840
"....Abra","01.1.8 - Sugar, confectionery and desserts (ND)",140.1083333333330
"....Abra","01.1.8.1 - Cane and beet sugar (ND)",162.5653549446200
"....Abra","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
"....Abra","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",122.8900029890490
"....Abra","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",106.2992125984250
"....Abra","01.1.8.6 - Ice, ice cream and sorbet (ND)",100.9081735620580
"....Abra","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",125.7084483124600
"....Abra","01.1.9 - Ready-made food and other food products n.e.c. (ND)",121.5916666666670
"....Abra","01.1.9.2 - Baby food (ND)",105.9541537830240
"....Abra","01.1.9.3 - Salt, condiments and sauces (ND)",132.5023918610340
"....Abra","01.1.9.4 - Spices, culinary herbs and seeds (ND)",114.3701114180470
"....Abra","01.1.9.9 - Other food products n.e.c. (ND)",110.3047913055620
"....Abra","01.2 - NON-ALCOHOLIC BEVERAGES",110.9500000000000
"....Abra","01.2.1 - Fruit and vegetable juices (ND)",126.0166666666670
"....Abra","01.2.1.0 - Fruit and vegetable juices (ND)",125.9988300215440
"....Abra","01.2.2 - Coffee and coffee substitutes (ND)",104.0500000000000
"....Abra","01.2.2.0 - Coffee and coffee substitutes (ND)",104.0443983915320
"....Abra","01.2.3 - Tea, maté and other plant products for infusion (ND)",..
"....Abra","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
"....Abra","01.2.4 - Cocoa drinks (ND)",113.2083333333330
"....Abra","01.2.4.0 - Cocoa drinks (ND)",113.1770342003170
"....Abra","01.2.5 - Water (ND)",103.3000000000000
"....Abra","01.2.5.0 - Water (ND)",103.2947222280600
"....Abra","01.2.6 - Soft drinks (ND)",111.3916666666670
"....Abra","01.2.6.0 - Soft drinks (ND)",111.3682457785060
"....Abra","01.2.9 - Other non-alcoholic beverages (ND)",147.0000000000000
"....Abra","01.2.9.0 - Other non-alcoholic beverages (ND)",146.9816598900290
"....Abra","02 - ALCOHOLIC BEVERAGES AND TOBACCO",168.1833333333330
"....Abra","02.1 - ALCOHOLIC BEVERAGES",140.4166666666670
"....Abra","02.1.1 - Spirits and liquors (ND)",141.3416666666670
"....Abra","02.1.1.0 - Spirits and liquors (ND)",141.3349165316740
"....Abra","02.1.2 - Wine (ND)",..
"....Abra","02.1.2.1 - Wine from grapes (ND)",..
"....Abra","02.1.2.2 - Wine from other sources (ND)",..
"....Abra","02.1.3 - Beer (ND)",135.6500000000000
"....Abra","02.1.3.0 - Beer (ND)",135.6331167815590
"....Abra","02.3 - TOBACCO",191.5833333333330
"....Abra","02.3.0 - Tobacco (ND)",191.5833333333330
"....Abra","02.3.0.1 - Cigarettes (ND)",188.3795532189050
"....Abra","02.3.0.2 - Cigars (ND)",..
"....Abra","02.3.0.9 - Other tobacco products (ND)",262.2498274672190
"....Abra","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Abra","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Abra","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Abra","02.900 - NON-FOOD",119.3250000000000
"....Abra","03 - CLOTHING AND FOOTWEAR",112.1666666666670
"....Abra","03.1 - CLOTHING",102.4250000000000
"....Abra","03.1.1 - Clothing materials (SD)",100.6000000000000
"....Abra","03.1.1.0 - Clothing materials (SD)",100.5586592178770
"....Abra","03.1.2 - Garments (SD)",102.3666666666670
"....Abra","03.1.2.1 - Garments for men or boys (SD)",98.1145683381007
"....Abra","03.1.2.2 - Garments for women or girls (SD)",105.8745261808990
"....Abra","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",135.0077695300200
"....Abra","03.1.2.4 - School uniforms (SD)",..
"....Abra","03.1.3 - Other articles of clothing and clothing accessories (SD)",114.0166666666670
"....Abra","03.1.3.1 - Other articles of clothing (SD)",114.1666666666670
"....Abra","03.1.3.2 - Clothing accessories (SD)",112.8818061088980
"....Abra","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",96.6000000000000
"....Abra","03.1.4.1 - Cleaning of clothing (S)",94.9367088607595
"....Abra","03.1.4.2 - Repair, tailoring and hire of clothing (S)",109.2561793632830
"....Abra","03.2 - FOOTWEAR",130.3000000000000
"....Abra","03.2.1 - Shoes and other footwear (SD)",130.3000000000000
"....Abra","03.2.1.1 - Footwear for men (SD)",103.1578947368420
"....Abra","03.2.1.2 - Footwear for women (SD)",123.1945864499810
"....Abra","03.2.1.3 - Footwear for infants and children (SD)",167.4705837157890
"....Abra","03.2.2 - Cleaning, repair, and hire of footwear (S)",..
"....Abra","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
"....Abra","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",120.7833333333330
"....Abra","04.1 - ACTUAL RENTALS FOR HOUSING",103.9000000000000
"....Abra","04.1.1 - Actual rentals paid by tenants for main residence (S)",103.9000000000000
"....Abra","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",103.8749232174530
"....Abra","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",118.7583333333330
"....Abra","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",121.1416666666670
"....Abra","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",121.1432175477340
"....Abra","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",110.0000000000000
"....Abra","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",110.0295273985830
"....Abra","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",100.0000000000000
"....Abra","04.4.1 - Water supply (ND)",100.0000000000000
"....Abra","04.4.1.1 - Water supply through network systems (ND)",100.0000000000000
"....Abra","04.5 - ELECTRICITY, GAS AND OTHER FUELS",142.8666666666670
"....Abra","04.5.1 - Electricity (ND)",170.9416666666670
"....Abra","04.5.1.0 - Electricity (ND)",170.9549284671190
"....Abra","04.5.2 - Gas (ND)",128.2333333333330
"....Abra","04.5.2.2 - Liquefied hydrocarbons (ND)",128.2437720355900
"....Abra","04.5.3 - Liquid fuels (ND)",..
"....Abra","04.5.3.0 - Liquid fuels (ND)",..
"....Abra","04.5.4 - Solid fuels (ND)",108.0500000000000
"....Abra","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",105.5532750835630
"....Abra","04.5.4.3 - Charcoal (ND)",171.3562500000000
"....Abra","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",115.8666666666670
"....Abra","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",117.3500000000000
"....Abra","05.1.1 - Furniture, furnishings and loose carpets (D)",117.3500000000000
"....Abra","05.1.1.1 - Household furniture (D)",116.9086377582460
"....Abra","05.1.1.3 - Lighting equipment (D)",..
"....Abra","05.1.1.4 - Furnishings, loose carpets and rugs (D)",122.8629685784490
"....Abra","05.2 - HOUSEHOLD TEXTILES",104.6916666666670
"....Abra","05.2.1 - Household textiles (SD)",104.6916666666670
"....Abra","05.2.1.1 - Furnishing fabrics and curtains (SD)",112.3148148148150
"....Abra","05.2.1.2 - Bed linen and bedding (SD)",102.6231515922420
"....Abra","05.2.1.3 - Table linen and bathroom linen (SD)",87.4586788056143
"....Abra","05.2.1.9 - Other household textiles (SD)",100.0000000000000
"....Abra","05.3 - HOUSEHOLD APPLIANCES",109.9916666666670
"....Abra","05.3.1 - Major household appliances, whether electric or not (D)",110.1000000000000
"....Abra","05.3.1.1 - Major kitchen appliances (D)",106.3057452347170
"....Abra","05.3.1.2 - Major laundry appliances (D)",118.7291666666670
"....Abra","05.3.1.3 - Heaters, air conditioners (D)",117.6166886563290
"....Abra","05.3.2 - Small household appliances (SD)",108.8666666666670
"....Abra","05.3.2.1 - Small appliances for cooking and processing of food (SD)",..
"....Abra","05.3.2.9 - Other small household appliances (SD)",108.8375714216480
"....Abra","05.3.3 - Repair, installation and hire of household appliances (S)",..
"....Abra","05.3.3.0 - Repair, installation and hire of household appliances (S)",..
"....Abra","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",109.2666666666670
"....Abra","05.4.0 - Glassware, tableware and household utensils (SD)",109.2666666666670
"....Abra","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",108.4512521070590
"....Abra","05.4.0.2 - Cutlery, flatware and silverware (SD)",111.2555024707220
"....Abra","05.4.0.3 - Kitchen utensils and articles (SD)",110.0020308264580
"....Abra","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",118.2250000000000
"....Abra","05.5.1 - Motorized tools and equipment (D)",..
"....Abra","05.5.1.0 - Motorized tools and equipment (D)",..
"....Abra","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",118.2250000000000
"....Abra","05.5.2.1 - Non-motorized tools (SD)",119.0690329606910
"....Abra","05.5.2.2 - Miscellaneous accessories (SD)",116.4498563877210
"....Abra","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",118.3000000000000
"....Abra","05.6.1 - Non-durable household goods (ND)",114.6583333333330
"....Abra","05.6.1.1 - Household cleaning and maintenance products (ND)",123.6170567156250
"....Abra","05.6.1.9 - Other non-durable household goods (ND)",111.6878410259520
"....Abra","05.6.2 - Domestic services and household services (S)",129.5416666666670
"....Abra","05.6.2.1 - Domestic services by paid staff (S)",129.5598015214190
"....Abra","06 - HEALTH",117.5833333333330
"....Abra","06.1 - MEDICINES AND HEALTH PRODUCTS",117.6083333333330
"....Abra","06.1.1 - Medicines (ND)",118.4000000000000
"....Abra","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",118.3918398403700
"....Abra","06.1.2 - Medical products (ND)",111.3333333333330
"....Abra","06.1.2.1 - Medical diagnostic products (ND)",108.9240805864600
"....Abra","06.1.2.2 - Prevention and protective devices (ND)",97.8510599430215
"....Abra","06.1.2.3 - Treatment devices for personal use (ND)",127.1389709924750
"....Abra","06.1.3 - Assistive products (D)",100.0000000000000
"....Abra","06.1.3.1 - Assistive products for vision (D)",100.0000000000000
"....Abra","06.2 - OUTPATIENT CARE SERVICES",131.1916666666670
"....Abra","06.2.1 - Preventive care services (S)",123.1333333333330
"....Abra","06.2.1.9 - Other preventive services (S)",123.1778425655980
"....Abra","06.2.2 - Outpatient dental services (S)",170.0416666666670
"....Abra","06.2.2.1 - Dental preventive services (S)",170.0271557796400
"....Abra","06.2.3 - Other outpatient care services (S)",..
"....Abra","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Abra","06.3 - INPATIENT CARE SERVICES",105.9000000000000
"....Abra","06.3.1 - Inpatient curative and rehabilitative services (S)",105.9000000000000
"....Abra","06.3.1.0 - Inpatient curative and rehabilitative services (S)",105.8727621144910
"....Abra","06.4 - OTHER HEALTH SERVICES",119.7500000000000
"....Abra","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",119.7500000000000
"....Abra","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",119.7455134960180
"....Abra","07 - TRANSPORT",123.3000000000000
"....Abra","07.1 - PURCHASE OF VEHICLES",100.0000000000000
"....Abra","07.1.1 - Motor cars (D)",..
"....Abra","07.1.1.1 - New motor cars (D)",..
"....Abra","07.1.2 - Motorcycles (D)",100.0000000000000
"....Abra","07.1.2.0 - Motorcycles (D)",100.0000000000000
"....Abra","07.1.3 - Bicycles (D)",..
"....Abra","07.1.3.0 - Bicycles (D)",..
"....Abra","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",120.5333333333330
"....Abra","07.2.1 - Parts and accessories for personal transport equipment (SD)",123.8833333333330
"....Abra","07.2.1.1 - Tires (SD)",..
"....Abra","07.2.1.2 - Parts for personal transport equipment (SD)",123.8582180592600
"....Abra","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Abra","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",120.4833333333330
"....Abra","07.2.2.1 - Diesel (ND)",135.9519339091250
"....Abra","07.2.2.2 - Gasoline (ND)",117.9241390783410
"....Abra","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Abra","07.2.2.4 - Lubricants (ND)",103.6815427338210
"....Abra","07.2.3 - Maintenance and repair of personal transport equipment (S)",119.0000000000000
"....Abra","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",119.0142817138060
"....Abra","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....Abra","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....Abra","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Abra","07.3 - PASSENGER TRANSPORT SERVICES",134.1000000000000
"....Abra","07.3.1 - Passenger transport by railway (S)",..
"....Abra","07.3.1.1 - Passenger transport by train (S)",..
"....Abra","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Abra","07.3.2 - Passenger transport by road (S)",134.1000000000000
"....Abra","07.3.2.1 - Passenger transport by bus and coach (S)",104.3478260869570
"....Abra","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Abra","07.3.2.9 - Other passenger transport by road (S)",139.4303028640540
"....Abra","07.3.3 - Passenger transport by air (S)",..
"....Abra","07.3.3.1 - Passenger transport by air, domestic (S)",..
"....Abra","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Abra","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Abra","07.4 - TRANSPORT SERVICES OF GOODS",..
"....Abra","07.4.1 - Postal and courier services (S)",..
"....Abra","07.4.1.1 - Letter handling services (S)",..
"....Abra","07.4.1.2 - Courier and parcel delivery services (S)",..
"....Abra","08 - INFORMATION AND COMMUNICATION",100.4166666666670
"....Abra","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",100.7000000000000
"....Abra","08.1.1 - Fixed telephone equipment (D)",..
"....Abra","08.1.1.0 - Fixed telephone equipment (D)",..
"....Abra","08.1.2 - Mobile telephone equipment (D)",99.5000000000000
"....Abra","08.1.2.0 - Mobile telephone equipment (D)",99.4916498588361
"....Abra","08.1.3 - Information processing equipment (D)",104.0000000000000
"....Abra","08.1.3.1 - Computers, laptops and tablets (D)",104.0000000000000
"....Abra","08.1.3.2 - Peripheral equipment and its consumable components (D)",..
"....Abra","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Abra","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",100.0000000000000
"....Abra","08.1.5 - Unrecorded recording media (SD)",..
"....Abra","08.1.5.0 - Unrecorded recording media (SD)",..
"....Abra","08.3 - INFORMATION AND COMMUNICATION SERVICES",100.2750000000000
"....Abra","08.3.1 - Fixed communication services (S)",100.0000000000000
"....Abra","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....Abra","08.3.2 - Mobile communication services (S)",100.1833333333330
"....Abra","08.3.2.0 - Mobile communication services (S)",100.1805830678760
"....Abra","08.3.3 - Internet access provision services and net storage services (S)",105.0833333333330
"....Abra","08.3.3.0 - Internet access provision services and net storage services (S)",105.0804326092880
"....Abra","08.3.5 - Repair and rental of information and communication equipment (S)",..
"....Abra","08.3.5.0 - Repair and rental of information and communication equipment (S)",..
"....Abra","09 - RECREATION, SPORT AND CULTURE",117.8500000000000
"....Abra","09.1 - RECREATIONAL DURABLES",..
"....Abra","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",..
"....Abra","09.1.1.1 - Cameras (D)",..
"....Abra","09.2 - OTHER RECREATIONAL GOODS",106.9500000000000
"....Abra","09.2.1 - Games, toys and hobbies (SD)",106.9500000000000
"....Abra","09.2.1.2 - Other games, toys and hobbies (SD)",106.9323463408510
"....Abra","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
"....Abra","09.2.2.1 - Equipment for sport (SD)",..
"....Abra","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Abra","09.3 - GARDEN PRODUCTS AND PETS",131.4250000000000
"....Abra","09.3.1 - Garden products, plants and flowers (ND)",133.8250000000000
"....Abra","09.3.1.1 - Garden products (ND)",104.0167856021720
"....Abra","09.3.1.2 - Plants, seeds and flowers (ND)",163.6363636363640
"....Abra","09.3.2 - Pets and products for pets (ND)",121.5000000000000
"....Abra","09.3.2.2 - Products for pets and other household animals (ND)",121.5257044648250
"....Abra","09.4 - RECREATIONAL SERVICES",92.3000000000000
"....Abra","09.4.6 - Recreational and sporting services (S)",..
"....Abra","09.4.6.2 - Sporting services - practice (S)",..
"....Abra","09.4.7 - Games of chance (S)",92.3000000000000
"....Abra","09.4.7.0 - Games of chance (S)",92.3076923076923
"....Abra","09.5 - CULTURAL GOODS",110.9000000000000
"....Abra","09.5.1 - Musical instruments (D)",110.9000000000000
"....Abra","09.5.1.0 - Musical instruments (D)",110.9375000000000
"....Abra","09.6 - CULTURAL SERVICES",..
"....Abra","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",..
"....Abra","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",..
"....Abra","09.6.3 - Photographic services (S)",..
"....Abra","09.6.3.0 - Photographic services (S)",..
"....Abra","09.6.9 - Other cultural services (S)",..
"....Abra","09.6.9.0 - Other cultural services (S)",..
"....Abra","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",124.2083333333330
"....Abra","09.7.1 - Books (SD)",115.3000000000000
"....Abra","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",113.1060409644800
"....Abra","09.7.1.9 - Other books (SD) in printed or electronic copy",117.5757575757580
"....Abra","09.7.2 - Newspapers and periodicals (ND)",147.9333333333330
"....Abra","09.7.2.1 - Newspapers (ND)",121.3835170102490
"....Abra","09.7.2.2 - Magazines and periodicals (ND)",174.4949252393300
"....Abra","09.7.4 - Stationery and drawing materials (ND)",125.5666666666670
"....Abra","09.7.4.0 - Stationery and drawing materials (ND)",125.5640831514520
"....Abra","09.8 - PACKAGE HOLIDAYS (S)",..
"....Abra","09.8.0 - Package holidays (S)",..
"....Abra","09.8.0.0 - Package holidays (S)",..
"....Abra","10 - EDUCATION SERVICES",106.1666666666670
"....Abra","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",107.2666666666670
"....Abra","10.1.0 - Early chilhood and primary education (S)",107.2666666666670
"....Abra","10.1.0.1 - Early childhood education services (S)",105.0457102672290
"....Abra","10.1.0.2 - Primary education (S)",108.3157198056710
"....Abra","10.2 - SECONDARY EDUCATION  (S)",105.6000000000000
"....Abra","10.2.0 - Secondary education (S)",105.6000000000000
"....Abra","10.2.0.1 - Lower secondary general education services",105.5966655866490
"....Abra","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Abra","10.4 - TERTIARY EDUCATION (S)",106.2000000000000
"....Abra","10.4.0 - Tertiary education (s)",106.2000000000000
"....Abra","10.4.0.0 - Tertiary education (s)",106.2074162319590
"....Abra","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Abra","10.5.0 - Education not defined by level (s)",..
"....Abra","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Abra","10.5.0.9 - Other education not defined by level (S)",..
"....Abra","11 - RESTAURANTS AND ACCOMMODATION SERVICES",139.4000000000000
"....Abra","11.1 - FOOD AND BEVERAGE SERVING SERVICES",139.4000000000000
"....Abra","11.1.1 - Restaurants, café and the like (S)",139.4000000000000
"....Abra","11.1.1.1 - Restaurants, café and the like - with full service (S)",139.3816008297540
"....Abra","11.2 - ACCOMMODATION SERVICES",..
"....Abra","11.2.0 - Accommodation services (S)",..
"....Abra","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
"....Abra","12 - FINANCIAL SERVICES",160.4000000000000
"....Abra","12.2 - FINANCIAL SERVICES",160.4000000000000
"....Abra","12.2.1 - Financial intermediation services indirectly measured (S)",163.6000000000000
"....Abra","12.2.1.0 - Financial intermediation services indirectly measured (S)",163.6363636363640
"....Abra","12.2.9 - Other financial services (S)",100.0000000000000
"....Abra","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....Abra","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",112.4500000000000
"....Abra","13.1 - PERSONAL CARE",113.2750000000000
"....Abra","13.1.1 - Electric appliances for personal care (SD)",..
"....Abra","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Abra","13.1.2 - Other appliances, articles and products for personal care (ND)",112.1750000000000
"....Abra","13.1.2.0 - Other appliances, articles and products for personal care (ND)",112.1910105375550
"....Abra","13.1.3 - Hairdressing salons and personal grooming establishments (S)",118.7916666666670
"....Abra","13.1.3.1 - Hairdressing (S)",111.3150252917440
"....Abra","13.1.3.2 - Personal grooming treatments (S)",126.2175324675320
"....Abra","13.2 - OTHER PERSONAL EFFECTS",109.0166666666670
"....Abra","13.2.1 - Jewellery and watches (D)",111.4000000000000
"....Abra","13.2.1.1 - Jewellery and watches (D)",122.8564954229130
"....Abra","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",100.0000000000000
"....Abra","13.2.9 - Other personal effects n.e.c. (SD)",108.7000000000000
"....Abra","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",108.6952519616270
"....Abra","13.9 - OTHER SERVICES",100.4000000000000
"....Abra","13.9.0 - Other services (S)",100.4000000000000
"....Abra","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"....Benguet","0 - ALL ITEMS",121.3833333333330
"....Benguet","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",126.7750000000000
"....Benguet","01.1 - FOOD",128.0583333333330
"....Benguet","01.1.1 - Cereals and cereal products (ND)",109.0416666666670
"....Benguet","01.1.1.1 - Cereals (ND)",108.1599081851420
"....Benguet","01.1.1.12 - Rice",107.7883741063920
"....Benguet","01.1.1.16 - Corn",124.9581464795770
"....Benguet","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",111.5867053901390
"....Benguet","01.1.1.2 - Flour of cereals (ND)",103.8958947307670
"....Benguet","01.1.1.3 - Bread and bakery products (ND)",114.5409680615160
"....Benguet","01.1.1.4 - Breakfast cereals (ND)",99.7208176333925
"....Benguet","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",104.7341419070870
"....Benguet","01.1.1.9 - Other cereal and grain mill products (ND)",119.9456001518220
"....Benguet","01.1.2 - Meat and other parts of slaughtered land animals (ND)",125.4416666666670
"....Benguet","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",129.2467795126770
"....Benguet","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
"....Benguet","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",149.2827868852460
"....Benguet","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",112.4834618700670
"....Benguet","01.1.3 - Fish and other seafood (ND)",140.3000000000000
"....Benguet","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",138.9151990772270
"....Benguet","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",176.9053913651150
"....Benguet","01.1.3.3 - Fish preparations (ND)",117.5723555532970
"....Benguet","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",144.9998289463310
"....Benguet","01.1.3.6 - Other seafood preparations (ND)",183.7404514459200
"....Benguet","01.1.4 - Milk, other dairy products and eggs (ND)",122.8166666666670
"....Benguet","01.1.4.1 - Raw and whole milk (ND)",..
"....Benguet","01.1.4.3 - Other milk and cream (ND)",110.8342906013780
"....Benguet","01.1.4.4 - Non-animal milk (ND)",..
"....Benguet","01.1.4.5 - Cheese (ND)",118.4329491646560
"....Benguet","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Benguet","01.1.4.7 - Milk-based dessert and beverages (ND)",101.6750418760470
"....Benguet","01.1.4.8 - Eggs (ND)",137.7098024862120
"....Benguet","01.1.5 - Oils and fats (ND)",126.8583333333330
"....Benguet","01.1.5.1 - Vegetable oils (ND)",135.8019631955370
"....Benguet","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",118.7598013591220
"....Benguet","01.1.5.3 - Margarine and similar preparations (ND)",112.6092213002140
"....Benguet","01.1.5.9 - Other animal oils and fats (ND)",96.5801761647034
"....Benguet","01.1.6 - Fruits and nuts (ND)",140.2083333333330
"....Benguet","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",141.6462519361000
"....Benguet","01.1.6.2 - Citrus fruits, fresh (ND)",163.3381263943820
"....Benguet","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",199.1263402734440
"....Benguet","01.1.6.5 - Other fruits, fresh (ND)",..
"....Benguet","01.1.6.7 - Fruit, dried and dehydrated (ND)",125.1874936657550
"....Benguet","01.1.6.8 - Nuts, in shell or shelled (ND)",66.7648414985591
"....Benguet","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",160.1785480707020
"....Benguet","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",171.3416666666670
"....Benguet","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",174.8516477428150
"....Benguet","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",140.9085376235780
"....Benguet","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",128.3449163940900
"....Benguet","01.1.7.4 - Other vegetables, fresh or chilled (ND)",159.7667885836450
