"Geolocation","Commodity Description","2022 Apr" 
"....City of Baguio","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",106.8000000000000
"....City of Baguio","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",106.5000000000000
"....City of Baguio","05.1.1 - Furniture, furnishings and loose carpets (D)",106.5000000000000
"....City of Baguio","05.1.1.1 - Household furniture (D)",108.5747403988250
"....City of Baguio","05.1.1.3 - Lighting equipment (D)",105.6853721172670
"....City of Baguio","05.1.1.4 - Furnishings, loose carpets and rugs (D)",98.1823433693758
"....City of Baguio","05.2 - HOUSEHOLD TEXTILES",104.8000000000000
"....City of Baguio","05.2.1 - Household textiles (SD)",104.8000000000000
"....City of Baguio","05.2.1.1 - Furnishing fabrics and curtains (SD)",98.7000688705234
"....City of Baguio","05.2.1.2 - Bed linen and bedding (SD)",106.8908907289260
"....City of Baguio","05.2.1.3 - Table linen and bathroom linen (SD)",119.7293972939730
"....City of Baguio","05.2.1.9 - Other household textiles (SD)",97.8714633174392
"....City of Baguio","05.3 - HOUSEHOLD APPLIANCES",102.0000000000000
"....City of Baguio","05.3.1 - Major household appliances, whether electric or not (D)",101.5000000000000
"....City of Baguio","05.3.1.1 - Major kitchen appliances (D)",102.2333117015930
"....City of Baguio","05.3.1.2 - Major laundry appliances (D)",100.0000000000000
"....City of Baguio","05.3.1.3 - Heaters, air conditioners (D)",99.8846626770654
"....City of Baguio","05.3.2 - Small household appliances (SD)",106.6000000000000
"....City of Baguio","05.3.2.1 - Small appliances for cooking and processing of food (SD)",104.0736123478780
"....City of Baguio","05.3.2.9 - Other small household appliances (SD)",114.1185542735990
"....City of Baguio","05.3.3 - Repair, installation and hire of household appliances (S)",104.3000000000000
"....City of Baguio","05.3.3.0 - Repair, installation and hire of household appliances (S)",104.3056264650820
"....City of Baguio","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",109.4000000000000
"....City of Baguio","05.4.0 - Glassware, tableware and household utensils (SD)",109.4000000000000
"....City of Baguio","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",114.3848479346710
"....City of Baguio","05.4.0.2 - Cutlery, flatware and silverware (SD)",108.5872073938140
"....City of Baguio","05.4.0.3 - Kitchen utensils and articles (SD)",99.9795976043150
"....City of Baguio","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",106.5000000000000
"....City of Baguio","05.5.1 - Motorized tools and equipment (D)",..
"....City of Baguio","05.5.1.0 - Motorized tools and equipment (D)",..
"....City of Baguio","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",106.5000000000000
"....City of Baguio","05.5.2.1 - Non-motorized tools (SD)",110.4032175453850
"....City of Baguio","05.5.2.2 - Miscellaneous accessories (SD)",102.5067601227680
"....City of Baguio","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",108.3000000000000
"....City of Baguio","05.6.1 - Non-durable household goods (ND)",112.8000000000000
"....City of Baguio","05.6.1.1 - Household cleaning and maintenance products (ND)",111.2477690456490
"....City of Baguio","05.6.1.9 - Other non-durable household goods (ND)",113.3434277926110
"....City of Baguio","05.6.2 - Domestic services and household services (S)",101.6000000000000
"....City of Baguio","05.6.2.1 - Domestic services by paid staff (S)",101.5841712898750
"....City of Baguio","06 - HEALTH",108.7000000000000
"....City of Baguio","06.1 - MEDICINES AND HEALTH PRODUCTS",105.2000000000000
"....City of Baguio","06.1.1 - Medicines (ND)",105.1000000000000
"....City of Baguio","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",105.0558508722490
"....City of Baguio","06.1.2 - Medical products (ND)",101.4000000000000
"....City of Baguio","06.1.2.1 - Medical diagnostic products (ND)",107.3955520917410
"....City of Baguio","06.1.2.2 - Prevention and protective devices (ND)",81.5894111499868
"....City of Baguio","06.1.2.3 - Treatment devices for personal use (ND)",115.3616963653420
"....City of Baguio","06.1.3 - Assistive products (D)",106.9000000000000
"....City of Baguio","06.1.3.1 - Assistive products for vision (D)",106.8586469095060
"....City of Baguio","06.2 - OUTPATIENT CARE SERVICES",116.5000000000000
"....City of Baguio","06.2.1 - Preventive care services (S)",111.2000000000000
"....City of Baguio","06.2.1.9 - Other preventive services (S)",111.1820311256320
"....City of Baguio","06.2.2 - Outpatient dental services (S)",122.4000000000000
"....City of Baguio","06.2.2.1 - Dental preventive services (S)",122.4196186304080
"....City of Baguio","06.2.3 - Other outpatient care services (S)",..
"....City of Baguio","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....City of Baguio","06.3 - INPATIENT CARE SERVICES",112.1000000000000
"....City of Baguio","06.3.1 - Inpatient curative and rehabilitative services (S)",112.1000000000000
"....City of Baguio","06.3.1.0 - Inpatient curative and rehabilitative services (S)",112.0524000649660
"....City of Baguio","06.4 - OTHER HEALTH SERVICES",126.0000000000000
"....City of Baguio","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",126.0000000000000
"....City of Baguio","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",125.9772920355300
"....City of Baguio","07 - TRANSPORT",104.3000000000000
"....City of Baguio","07.1 - PURCHASE OF VEHICLES",101.9000000000000
"....City of Baguio","07.1.1 - Motor cars (D)",..
"....City of Baguio","07.1.1.1 - New motor cars (D)",..
"....City of Baguio","07.1.2 - Motorcycles (D)",102.6000000000000
"....City of Baguio","07.1.2.0 - Motorcycles (D)",102.6221746700330
"....City of Baguio","07.1.3 - Bicycles (D)",100.8000000000000
"....City of Baguio","07.1.3.0 - Bicycles (D)",100.8428094400870
"....City of Baguio","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",107.2000000000000
"....City of Baguio","07.2.1 - Parts and accessories for personal transport equipment (SD)",106.5000000000000
"....City of Baguio","07.2.1.1 - Tires (SD)",107.2626834848230
"....City of Baguio","07.2.1.2 - Parts for personal transport equipment (SD)",104.7001217782150
"....City of Baguio","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....City of Baguio","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",104.0000000000000
"....City of Baguio","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....City of Baguio","07.2.2.4 - Lubricants (ND)",104.0398410928520
"....City of Baguio","07.2.3 - Maintenance and repair of personal transport equipment (S)",109.6000000000000
"....City of Baguio","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",109.6281105745310
"....City of Baguio","07.2.4 - Other services in respect of personal transport equipment (S)",100.0000000000000
"....City of Baguio","07.2.4.2 - Toll facilities (S)",100.0000000000000
"....City of Baguio","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....City of Baguio","07.3 - PASSENGER TRANSPORT SERVICES",104.4000000000000
"....City of Baguio","07.3.1 - Passenger transport by railway (S)",..
"....City of Baguio","07.3.1.1 - Passenger transport by train (S)",..
"....City of Baguio","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....City of Baguio","07.3.2 - Passenger transport by road (S)",104.4000000000000
"....City of Baguio","07.3.2.1 - Passenger transport by bus and coach (S)",100.0000000000000
"....City of Baguio","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",102.2312373225150
"....City of Baguio","07.3.2.9 - Other passenger transport by road (S)",105.8710298363810
"....City of Baguio","07.3.3 - Passenger transport by air (S)",92.3000000000000
"....City of Baguio","07.3.3.1 - Passenger transport by air, domestic (S)",92.2993785463388
"....City of Baguio","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....City of Baguio","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....City of Baguio","07.4 - TRANSPORT SERVICES OF GOODS",104.6000000000000
"....City of Baguio","07.4.1 - Postal and courier services (S)",104.6000000000000
"....City of Baguio","07.4.1.1 - Letter handling services (S)",104.9719626168220
"....City of Baguio","07.4.1.2 - Courier and parcel delivery services (S)",103.3388192602700
"....City of Baguio","08 - INFORMATION AND COMMUNICATION",101.7000000000000
"....City of Baguio","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",99.7000000000000
"....City of Baguio","08.1.1 - Fixed telephone equipment (D)",..
"....City of Baguio","08.1.1.0 - Fixed telephone equipment (D)",..
"....City of Baguio","08.1.2 - Mobile telephone equipment (D)",..
"....City of Baguio","08.1.2.0 - Mobile telephone equipment (D)",..
"....City of Baguio","08.1.3 - Information processing equipment (D)",99.5000000000000
"....City of Baguio","08.1.3.1 - Computers, laptops and tablets (D)",99.4931658532454
"....City of Baguio","08.1.3.2 - Peripheral equipment and its consumable components (D)",101.1232443263370
"....City of Baguio","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9000000000000
"....City of Baguio","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",99.9180944958745
"....City of Baguio","08.1.5 - Unrecorded recording media (SD)",96.8000000000000
"....City of Baguio","08.1.5.0 - Unrecorded recording media (SD)",96.8484305349907
"....City of Baguio","08.3 - INFORMATION AND COMMUNICATION SERVICES",102.2000000000000
"....City of Baguio","08.3.1 - Fixed communication services (S)",100.0000000000000
"....City of Baguio","08.3.1.0 - Fixed communication services (S)",100.0000000000000
"....City of Baguio","08.3.2 - Mobile communication services (S)",102.4000000000000
"....City of Baguio","08.3.2.0 - Mobile communication services (S)",102.3999165075250
"....City of Baguio","08.3.3 - Internet access provision services and net storage services (S)",102.3000000000000
"....City of Baguio","08.3.3.0 - Internet access provision services and net storage services (S)",102.3467651428000
"....City of Baguio","08.3.5 - Repair and rental of information and communication equipment (S)",104.7000000000000
"....City of Baguio","08.3.5.0 - Repair and rental of information and communication equipment (S)",104.6570567039110
"....City of Baguio","09 - RECREATION, SPORT AND CULTURE",106.1000000000000
"....City of Baguio","09.1 - RECREATIONAL DURABLES",100.0000000000000
"....City of Baguio","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",100.0000000000000
"....City of Baguio","09.1.1.1 - Cameras (D)",100.0000000000000
"....City of Baguio","09.2 - OTHER RECREATIONAL GOODS",103.0000000000000
"....City of Baguio","09.2.1 - Games, toys and hobbies (SD)",102.6000000000000
"....City of Baguio","09.2.1.2 - Other games, toys and hobbies (SD)",102.5894622625850
"....City of Baguio","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",115.3000000000000
"....City of Baguio","09.2.2.1 - Equipment for sport (SD)",115.3246550944370
"....City of Baguio","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....City of Baguio","09.3 - GARDEN PRODUCTS AND PETS",104.1000000000000
"....City of Baguio","09.3.1 - Garden products, plants and flowers (ND)",95.5000000000000
"....City of Baguio","09.3.1.1 - Garden products (ND)",99.1940658253026
"....City of Baguio","09.3.1.2 - Plants, seeds and flowers (ND)",91.7801595172703
"....City of Baguio","09.3.2 - Pets and products for pets (ND)",105.5000000000000
"....City of Baguio","09.3.2.2 - Products for pets and other household animals (ND)",105.4989442761410
"....City of Baguio","09.4 - RECREATIONAL SERVICES",92.6000000000000
"....City of Baguio","09.4.6 - Recreational and sporting services (S)",104.0000000000000
"....City of Baguio","09.4.6.2 - Sporting services - practice (S)",103.9543642477950
"....City of Baguio","09.4.7 - Games of chance (S)",92.3000000000000
"....City of Baguio","09.4.7.0 - Games of chance (S)",92.3076923076923
"....City of Baguio","09.5 - CULTURAL GOODS",95.7000000000000
"....City of Baguio","09.5.1 - Musical instruments (D)",95.7000000000000
"....City of Baguio","09.5.1.0 - Musical instruments (D)",95.7254621404757
"....City of Baguio","09.6 - CULTURAL SERVICES",107.9000000000000
"....City of Baguio","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",106.1000000000000
"....City of Baguio","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",106.0660171779820
"....City of Baguio","09.6.3 - Photographic services (S)",..
"....City of Baguio","09.6.3.0 - Photographic services (S)",..
"....City of Baguio","09.6.9 - Other cultural services (S)",109.6000000000000
"....City of Baguio","09.6.9.0 - Other cultural services (S)",109.6463985789340
"....City of Baguio","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",116.5000000000000
"....City of Baguio","09.7.1 - Books (SD)",108.5000000000000
"....City of Baguio","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",112.1485103385410
"....City of Baguio","09.7.1.9 - Other books (SD) in printed or electronic copy",104.7559941307840
"....City of Baguio","09.7.2 - Newspapers and periodicals (ND)",111.2000000000000
"....City of Baguio","09.7.2.1 - Newspapers (ND)",108.6217159904050
"....City of Baguio","09.7.2.2 - Magazines and periodicals (ND)",113.7940117657390
"....City of Baguio","09.7.4 - Stationery and drawing materials (ND)",120.0000000000000
"....City of Baguio","09.7.4.0 - Stationery and drawing materials (ND)",120.0136197191430
"....City of Baguio","09.8 - PACKAGE HOLIDAYS (S)",100.0000000000000
"....City of Baguio","09.8.0 - Package holidays (S)",100.0000000000000
"....City of Baguio","09.8.0.0 - Package holidays (S)",100.0000000000000
"....City of Baguio","10 - EDUCATION SERVICES",107.4000000000000
"....City of Baguio","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",113.4000000000000
"....City of Baguio","10.1.0 - Early chilhood and primary education (S)",113.4000000000000
"....City of Baguio","10.1.0.1 - Early childhood education services (S)",112.5172483213940
"....City of Baguio","10.1.0.2 - Primary education (S)",113.6594860434030
"....City of Baguio","10.2 - SECONDARY EDUCATION  (S)",104.0000000000000
"....City of Baguio","10.2.0 - Secondary education (S)",104.0000000000000
"....City of Baguio","10.2.0.1 - Lower secondary general education services",107.4618331212230
"....City of Baguio","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",100.5043815051450
"....City of Baguio","10.4 - TERTIARY EDUCATION (S)",107.0000000000000
"....City of Baguio","10.4.0 - Tertiary education (s)",107.0000000000000
"....City of Baguio","10.4.0.0 - Tertiary education (s)",106.9733026520620
"....City of Baguio","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....City of Baguio","10.5.0 - Education not defined by level (s)",..
"....City of Baguio","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....City of Baguio","10.5.0.9 - Other education not defined by level (S)",..
"....City of Baguio","11 - RESTAURANTS AND ACCOMMODATION SERVICES",109.2000000000000
"....City of Baguio","11.1 - FOOD AND BEVERAGE SERVING SERVICES",109.5000000000000
"....City of Baguio","11.1.1 - Restaurants, café and the like (S)",109.5000000000000
"....City of Baguio","11.1.1.1 - Restaurants, café and the like - with full service (S)",109.4536948459000
"....City of Baguio","11.2 - ACCOMMODATION SERVICES",100.4000000000000
"....City of Baguio","11.2.0 - Accommodation services (S)",100.4000000000000
"....City of Baguio","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",100.4139954853270
"....City of Baguio","12 - FINANCIAL SERVICES",135.4000000000000
"....City of Baguio","12.2 - FINANCIAL SERVICES",135.4000000000000
"....City of Baguio","12.2.1 - Financial intermediation services indirectly measured (S)",137.9000000000000
"....City of Baguio","12.2.1.0 - Financial intermediation services indirectly measured (S)",137.8751013787510
"....City of Baguio","12.2.9 - Other financial services (S)",100.0000000000000
"....City of Baguio","12.2.9.1 - Remittances fees (S)",100.0000000000000
"....City of Baguio","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",109.2000000000000
"....City of Baguio","13.1 - PERSONAL CARE",109.3000000000000
"....City of Baguio","13.1.1 - Electric appliances for personal care (SD)",..
"....City of Baguio","13.1.1.1 - Electric appliances for personal care (SD)",..
"....City of Baguio","13.1.2 - Other appliances, articles and products for personal care (ND)",106.4000000000000
"....City of Baguio","13.1.2.0 - Other appliances, articles and products for personal care (ND)",106.4145267159660
"....City of Baguio","13.1.3 - Hairdressing salons and personal grooming establishments (S)",123.0000000000000
"....City of Baguio","13.1.3.1 - Hairdressing (S)",115.7966447708540
"....City of Baguio","13.1.3.2 - Personal grooming treatments (S)",130.1743589743590
"....City of Baguio","13.2 - OTHER PERSONAL EFFECTS",109.8000000000000
"....City of Baguio","13.2.1 - Jewellery and watches (D)",103.9000000000000
"....City of Baguio","13.2.1.1 - Jewellery and watches (D)",102.9168195710740
"....City of Baguio","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",105.9649501827180
"....City of Baguio","13.2.9 - Other personal effects n.e.c. (SD)",113.4000000000000
"....City of Baguio","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",113.3865597265530
"....City of Baguio","13.9 - OTHER SERVICES",100.4000000000000
"....City of Baguio","13.9.0 - Other services (S)",100.4000000000000
"....City of Baguio","13.9.0.9 - Other services n.e.c. (S)",100.4152007331790
"..Region I (Ilocos Region)","0 - ALL ITEMS",111.0000000000000
"..Region I (Ilocos Region)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",112.0000000000000
"..Region I (Ilocos Region)","01.1 - FOOD",113.5000000000000
"..Region I (Ilocos Region)","01.1.1 - Cereals and cereal products (ND)",112.7000000000000
"..Region I (Ilocos Region)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",112.6730942220030
"..Region I (Ilocos Region)","01.1.1.2 - Flour of cereals (ND)",110.2405837971840
"..Region I (Ilocos Region)","01.1.1.3 - Bread and bakery products (ND)",113.4709353028890
"..Region I (Ilocos Region)","01.1.1.4 - Breakfast cereals (ND)",112.9145390248880
"..Region I (Ilocos Region)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",108.8574960900170
"..Region I (Ilocos Region)","01.1.1.9 - Other cereal and grain mill products (ND)",116.9622104970090
"..Region I (Ilocos Region)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",116.8000000000000
"..Region I (Ilocos Region)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",101.5159138757740
"..Region I (Ilocos Region)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",123.5855929708340
"..Region I (Ilocos Region)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",116.1141556410950
"..Region I (Ilocos Region)","01.1.3 - Fish and other seafood (ND)",121.0000000000000
"..Region I (Ilocos Region)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",136.1804794879600
"..Region I (Ilocos Region)","01.1.3.3 - Fish preparations (ND)",114.5132941191930
"..Region I (Ilocos Region)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",119.4784522686900
"..Region I (Ilocos Region)","01.1.3.6 - Other seafood preparations (ND)",120.0683752555410
"..Region I (Ilocos Region)","01.1.4 - Milk, other dairy products and eggs (ND)",108.9000000000000
"..Region I (Ilocos Region)","01.1.4.1 - Raw and whole milk (ND)",128.7978863936590
"..Region I (Ilocos Region)","01.1.4.3 - Other milk and cream (ND)",104.4013726024920
"..Region I (Ilocos Region)","01.1.4.4 - Non-animal milk (ND)",102.5085264399320
"..Region I (Ilocos Region)","01.1.4.5 - Cheese (ND)",111.7088574025070
"..Region I (Ilocos Region)","01.1.4.6 - Yoghurt and similar products (ND)",..
"..Region I (Ilocos Region)","01.1.4.7 - Milk-based dessert and beverages (ND)",..
"..Region I (Ilocos Region)","01.1.4.8 - Eggs (ND)",115.3142428449420
"..Region I (Ilocos Region)","01.1.5 - Oils and fats (ND)",112.9000000000000
"..Region I (Ilocos Region)","01.1.5.1 - Vegetable oils (ND)",114.4959692053230
"..Region I (Ilocos Region)","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",110.5791811683200
"..Region I (Ilocos Region)","01.1.5.3 - Margarine and similar preparations (ND)",108.0427911058730
"..Region I (Ilocos Region)","01.1.5.9 - Other animal oils and fats (ND)",..
"..Region I (Ilocos Region)","01.1.6 - Fruits and nuts (ND)",102.6000000000000
"..Region I (Ilocos Region)","01.1.6.2 - Citrus fruits, fresh (ND)",77.0706934549329
"..Region I (Ilocos Region)","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",127.8293599551220
"..Region I (Ilocos Region)","01.1.6.5 - Other fruits, fresh (ND)",..
"..Region I (Ilocos Region)","01.1.6.7 - Fruit, dried and dehydrated (ND)",115.4686111214000
"..Region I (Ilocos Region)","01.1.6.8 - Nuts, in shell or shelled (ND)",96.2658812029197
"..Region I (Ilocos Region)","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",118.9604115908740
"..Region I (Ilocos Region)","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",117.4000000000000
"..Region I (Ilocos Region)","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",118.1398011965480
"..Region I (Ilocos Region)","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",122.9180788732690
"..Region I (Ilocos Region)","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",110.6340942440910
"..Region I (Ilocos Region)","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",137.4541897361910
"..Region I (Ilocos Region)","01.1.8 - Sugar, confectionery and desserts (ND)",113.2000000000000
"..Region I (Ilocos Region)","01.1.8.1 - Cane and beet sugar (ND)",119.1208683314500
"..Region I (Ilocos Region)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",107.1407977614650
"..Region I (Ilocos Region)","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",114.3549241320290
"..Region I (Ilocos Region)","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",113.3197374209920
"..Region I (Ilocos Region)","01.1.8.6 - Ice, ice cream and sorbet (ND)",104.5335423185420
"..Region I (Ilocos Region)","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",109.5070263238790
"..Region I (Ilocos Region)","01.1.9 - Ready-made food and other food products n.e.c. (ND)",110.6000000000000
"..Region I (Ilocos Region)","01.1.9.2 - Baby food (ND)",104.0081536196430
"..Region I (Ilocos Region)","01.1.9.3 - Salt, condiments and sauces (ND)",112.7837677233890
"..Region I (Ilocos Region)","01.1.9.4 - Spices, culinary herbs and seeds (ND)",106.9476977794060
"..Region I (Ilocos Region)","01.1.9.9 - Other food products n.e.c. (ND)",118.1131021557620
"..Region I (Ilocos Region)","01.2 - NON-ALCOHOLIC BEVERAGES",105.9000000000000
"..Region I (Ilocos Region)","01.2.1 - Fruit and vegetable juices (ND)",108.1000000000000
"..Region I (Ilocos Region)","01.2.1.0 - Fruit and vegetable juices (ND)",108.0691769207930
"..Region I (Ilocos Region)","01.2.2 - Coffee and coffee substitutes (ND)",103.5000000000000
"..Region I (Ilocos Region)","01.2.2.0 - Coffee and coffee substitutes (ND)",103.5231170264930
"..Region I (Ilocos Region)","01.2.3 - Tea, maté and other plant products for infusion (ND)",110.8000000000000
"..Region I (Ilocos Region)","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",110.8482952147590
"..Region I (Ilocos Region)","01.2.4 - Cocoa drinks (ND)",106.7000000000000
"..Region I (Ilocos Region)","01.2.4.0 - Cocoa drinks (ND)",106.6607091363620
"..Region I (Ilocos Region)","01.2.5 - Water (ND)",103.6000000000000
"..Region I (Ilocos Region)","01.2.5.0 - Water (ND)",103.5616758752630
"..Region I (Ilocos Region)","01.2.6 - Soft drinks (ND)",111.2000000000000
"..Region I (Ilocos Region)","01.2.6.0 - Soft drinks (ND)",111.1887874159310
"..Region I (Ilocos Region)","01.2.9 - Other non-alcoholic beverages (ND)",114.4000000000000
"..Region I (Ilocos Region)","01.2.9.0 - Other non-alcoholic beverages (ND)",114.3651552350510
"..Region I (Ilocos Region)","02 - ALCOHOLIC BEVERAGES AND TOBACCO",140.7000000000000
"..Region I (Ilocos Region)","02.1 - ALCOHOLIC BEVERAGES",122.3000000000000
"..Region I (Ilocos Region)","02.1.1 - Spirits and liquors (ND)",122.1000000000000
"..Region I (Ilocos Region)","02.1.1.0 - Spirits and liquors (ND)",122.1398084895270
"..Region I (Ilocos Region)","02.1.2 - Wine (ND)",119.4000000000000
"..Region I (Ilocos Region)","02.1.2.1 - Wine from grapes (ND)",119.4157428917330
"..Region I (Ilocos Region)","02.1.2.2 - Wine from other sources (ND)",..
"..Region I (Ilocos Region)","02.1.3 - Beer (ND)",123.0000000000000
"..Region I (Ilocos Region)","02.1.3.0 - Beer (ND)",123.0018010126290
"..Region I (Ilocos Region)","02.3 - TOBACCO",154.2000000000000
"..Region I (Ilocos Region)","02.3.0 - Tobacco (ND)",154.2000000000000
"..Region I (Ilocos Region)","02.3.0.1 - Cigarettes (ND)",154.3952313606370
"..Region I (Ilocos Region)","02.3.0.2 - Cigars (ND)",119.4610676832920
"..Region I (Ilocos Region)","02.3.0.9 - Other tobacco products (ND)",115.6252072782520
"..Region I (Ilocos Region)","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"..Region I (Ilocos Region)","02.4.0 - Other vegetable-based tobacco products (ND)",..
"..Region I (Ilocos Region)","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"..Region I (Ilocos Region)","02.900 - NON-FOOD",109.5000000000000
"..Region I (Ilocos Region)","03 - CLOTHING AND FOOTWEAR",111.7000000000000
"..Region I (Ilocos Region)","03.1 - CLOTHING",113.0000000000000
"..Region I (Ilocos Region)","03.1.1 - Clothing materials (SD)",106.5000000000000
"..Region I (Ilocos Region)","03.1.1.0 - Clothing materials (SD)",106.5469944305870
"..Region I (Ilocos Region)","03.1.2 - Garments (SD)",112.0000000000000
"..Region I (Ilocos Region)","03.1.2.1 - Garments for men or boys (SD)",113.7489535168790
"..Region I (Ilocos Region)","03.1.2.2 - Garments for women or girls (SD)",110.2982405899080
"..Region I (Ilocos Region)","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",109.6853536727750
"..Region I (Ilocos Region)","03.1.2.4 - School uniforms (SD)",..
"..Region I (Ilocos Region)","03.1.3 - Other articles of clothing and clothing accessories (SD)",112.4000000000000
"..Region I (Ilocos Region)","03.1.3.1 - Other articles of clothing (SD)",112.6829921515880
"..Region I (Ilocos Region)","03.1.3.2 - Clothing accessories (SD)",105.3839227632400
"..Region I (Ilocos Region)","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",123.2000000000000
"..Region I (Ilocos Region)","03.1.4.1 - Cleaning of clothing (S)",115.3929037941560
"..Region I (Ilocos Region)","03.1.4.2 - Repair, tailoring and hire of clothing (S)",125.8222803271910
"..Region I (Ilocos Region)","03.2 - FOOTWEAR",108.7000000000000
"..Region I (Ilocos Region)","03.2.1 - Shoes and other footwear (SD)",108.7000000000000
"..Region I (Ilocos Region)","03.2.1.1 - Footwear for men (SD)",105.7663892247950
"..Region I (Ilocos Region)","03.2.1.2 - Footwear for women (SD)",112.2353045370810
"..Region I (Ilocos Region)","03.2.1.3 - Footwear for infants and children (SD)",108.8333276451340
"..Region I (Ilocos Region)","03.2.2 - Cleaning, repair, and hire of footwear (S)",108.8000000000000
"..Region I (Ilocos Region)","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",108.7763377417530
"..Region I (Ilocos Region)","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",109.8000000000000
"..Region I (Ilocos Region)","04.1 - ACTUAL RENTALS FOR HOUSING",109.4000000000000
"..Region I (Ilocos Region)","04.1.1 - Actual rentals paid by tenants for main residence (S)",109.4000000000000
"..Region I (Ilocos Region)","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",109.4073095875600
"..Region I (Ilocos Region)","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",110.1000000000000
"..Region I (Ilocos Region)","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",109.2000000000000
"..Region I (Ilocos Region)","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",109.1675752813030
"..Region I (Ilocos Region)","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",112.9000000000000
