"Geolocation","Commodity Description","2022 Jan" 
"....Cavite","06.3.1.0 - Inpatient curative and rehabilitative services (S)",0.1
"....Cavite","06.4 - OTHER HEALTH SERVICES",1.7
"....Cavite","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",1.7
"....Cavite","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",1.8
"....Cavite","07 - TRANSPORT",6.0
"....Cavite","07.1 - PURCHASE OF VEHICLES",0.4
"....Cavite","07.1.1 - Motor cars (D)",..
"....Cavite","07.1.1.1 - New motor cars (D)",..
"....Cavite","07.1.2 - Motorcycles (D)",0.6
"....Cavite","07.1.2.0 - Motorcycles (D)",0.6
"....Cavite","07.1.3 - Bicycles (D)",0.0
"....Cavite","07.1.3.0 - Bicycles (D)",0.0
"....Cavite","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",26.7
"....Cavite","07.2.1 - Parts and accessories for personal transport equipment (SD)",1.7
"....Cavite","07.2.1.1 - Tires (SD)",4.0
"....Cavite","07.2.1.2 - Parts for personal transport equipment (SD)",-6.6
"....Cavite","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Cavite","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",32.1
"....Cavite","07.2.2.1 - Diesel (ND)",40.5
"....Cavite","07.2.2.2 - Gasoline (ND)",29.4
"....Cavite","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Cavite","07.2.2.4 - Lubricants (ND)",3.9
"....Cavite","07.2.3 - Maintenance and repair of personal transport equipment (S)",9.0
"....Cavite","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",9.1
"....Cavite","07.2.4 - Other services in respect of personal transport equipment (S)",0.0
"....Cavite","07.2.4.2 - Toll facilities (S)",0.0
"....Cavite","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Cavite","07.3 - PASSENGER TRANSPORT SERVICES",1.7
"....Cavite","07.3.1 - Passenger transport by railway (S)",..
"....Cavite","07.3.1.1 - Passenger transport by train (S)",..
"....Cavite","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Cavite","07.3.2 - Passenger transport by road (S)",1.7
"....Cavite","07.3.2.1 - Passenger transport by bus and coach (S)",0.0
"....Cavite","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Cavite","07.3.2.9 - Other passenger transport by road (S)",2.2
"....Cavite","07.3.3 - Passenger transport by air (S)",9.1
"....Cavite","07.3.3.1 - Passenger transport by air, domestic (S)",9.2
"....Cavite","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Cavite","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Cavite","07.4 - TRANSPORT SERVICES OF GOODS",0.0
"....Cavite","07.4.1 - Postal and courier services (S)",0.0
"....Cavite","07.4.1.1 - Letter handling services (S)",0.0
"....Cavite","07.4.1.2 - Courier and parcel delivery services (S)",0.0
"....Cavite","08 - INFORMATION AND COMMUNICATION",2.4
"....Cavite","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",5.9
"....Cavite","08.1.1 - Fixed telephone equipment (D)",..
"....Cavite","08.1.1.0 - Fixed telephone equipment (D)",..
"....Cavite","08.1.2 - Mobile telephone equipment (D)",..
"....Cavite","08.1.2.0 - Mobile telephone equipment (D)",..
"....Cavite","08.1.3 - Information processing equipment (D)",0.9
"....Cavite","08.1.3.1 - Computers, laptops and tablets (D)",0.9
"....Cavite","08.1.3.2 - Peripheral equipment and its consumable components (D)",0.2
"....Cavite","08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",8.1
"....Cavite","08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",8.1
"....Cavite","08.1.5 - Unrecorded recording media (SD)",0.0
"....Cavite","08.1.5.0 - Unrecorded recording media (SD)",0.0
"....Cavite","08.3 - INFORMATION AND COMMUNICATION SERVICES",0.6
"....Cavite","08.3.1 - Fixed communication services (S)",..
"....Cavite","08.3.1.0 - Fixed communication services (S)",..
"....Cavite","08.3.2 - Mobile communication services (S)",0.6
"....Cavite","08.3.2.0 - Mobile communication services (S)",0.6
"....Cavite","08.3.3 - Internet access provision services and net storage services (S)",0.2
"....Cavite","08.3.3.0 - Internet access provision services and net storage services (S)",0.2
"....Cavite","08.3.5 - Repair and rental of information and communication equipment (S)",0.0
"....Cavite","08.3.5.0 - Repair and rental of information and communication equipment (S)",0.0
"....Cavite","09 - RECREATION, SPORT AND CULTURE",2.6
"....Cavite","09.1 - RECREATIONAL DURABLES",0.0
"....Cavite","09.1.1 - Photographic and cinematographic equipment and optical instruments (D)",0.0
"....Cavite","09.1.1.1 - Cameras (D)",0.0
"....Cavite","09.2 - OTHER RECREATIONAL GOODS",0.5
"....Cavite","09.2.1 - Games, toys and hobbies (SD)",0.5
"....Cavite","09.2.1.2 - Other games, toys and hobbies (SD)",0.5
"....Cavite","09.2.2 - Equipment for sport, camping and open-air recreation (SD)",-0.9
"....Cavite","09.2.2.1 - Equipment for sport (SD)",-0.9
"....Cavite","09.2.2.2 - Equipment for camping and open-air recreation (SD)",..
"....Cavite","09.3 - GARDEN PRODUCTS AND PETS",11.0
"....Cavite","09.3.1 - Garden products, plants and flowers (ND)",12.1
"....Cavite","09.3.1.1 - Garden products (ND)",1.4
"....Cavite","09.3.1.2 - Plants, seeds and flowers (ND)",22.0
"....Cavite","09.3.2 - Pets and products for pets (ND)",10.7
"....Cavite","09.3.2.2 - Products for pets and other household animals (ND)",10.7
"....Cavite","09.4 - RECREATIONAL SERVICES",0.0
"....Cavite","09.4.6 - Recreational and sporting services (S)",0.0
"....Cavite","09.4.6.2 - Sporting services - practice (S)",0.0
"....Cavite","09.4.7 - Games of chance (S)",0.0
"....Cavite","09.4.7.0 - Games of chance (S)",0.0
"....Cavite","09.5 - CULTURAL GOODS",0.0
"....Cavite","09.5.1 - Musical instruments (D)",0.0
"....Cavite","09.5.1.0 - Musical instruments (D)",0.0
"....Cavite","09.6 - CULTURAL SERVICES",0.0
"....Cavite","09.6.1 - Services provided by cinemas, theatres and concert venues (S)",0.0
"....Cavite","09.6.1.0 - Services provided by cinemas, theatres and concert venues (S)",0.0
"....Cavite","09.6.3 - Photographic services (S)",..
"....Cavite","09.6.3.0 - Photographic services (S)",..
"....Cavite","09.6.9 - Other cultural services (S)",..
"....Cavite","09.6.9.0 - Other cultural services (S)",..
"....Cavite","09.7 - NEWSPAPERS, BOOKS AND STATIONERY",1.6
"....Cavite","09.7.1 - Books (SD)",0.0
"....Cavite","09.7.1.1 - Educational and textbooks in printed or electronic copy (SD)",0.0
"....Cavite","09.7.1.9 - Other books (SD) in printed or electronic copy",..
"....Cavite","09.7.2 - Newspapers and periodicals (ND)",0.0
"....Cavite","09.7.2.1 - Newspapers (ND)",0.0
"....Cavite","09.7.2.2 - Magazines and periodicals (ND)",..
"....Cavite","09.7.4 - Stationery and drawing materials (ND)",3.0
"....Cavite","09.7.4.0 - Stationery and drawing materials (ND)",3.0
"....Cavite","09.8 - PACKAGE HOLIDAYS (S)",..
"....Cavite","09.8.0 - Package holidays (S)",..
"....Cavite","09.8.0.0 - Package holidays (S)",..
"....Cavite","10 - EDUCATION SERVICES",0.0
"....Cavite","10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION",0.0
"....Cavite","10.1.0 - Early chilhood and primary education (S)",0.0
"....Cavite","10.1.0.1 - Early childhood education services (S)",0.0
"....Cavite","10.1.0.2 - Primary education (S)",0.0
"....Cavite","10.2 - SECONDARY EDUCATION  (S)",0.0
"....Cavite","10.2.0 - Secondary education (S)",0.0
"....Cavite","10.2.0.1 - Lower secondary general education services",0.0
"....Cavite","10.2.0.2 - Lower secondary technical-vocational livelihood programs services",..
"....Cavite","10.4 - TERTIARY EDUCATION (S)",0.0
"....Cavite","10.4.0 - Tertiary education (s)",0.0
"....Cavite","10.4.0.0 - Tertiary education (s)",0.0
"....Cavite","10.5 - EDUCATION NOT DEFINED BY LEVEL (S)",..
"....Cavite","10.5.0 - Education not defined by level (s)",..
"....Cavite","10.5.0.2 - Review classes for professional and licensure examination (S)",..
"....Cavite","10.5.0.9 - Other education not defined by level (S)",..
"....Cavite","11 - RESTAURANTS AND ACCOMMODATION SERVICES",2.1
"....Cavite","11.1 - FOOD AND BEVERAGE SERVING SERVICES",2.1
"....Cavite","11.1.1 - Restaurants, café and the like (S)",2.1
"....Cavite","11.1.1.1 - Restaurants, café and the like - with full service (S)",2.1
"....Cavite","11.2 - ACCOMMODATION SERVICES",0.0
"....Cavite","11.2.0 - Accommodation services (S)",0.0
"....Cavite","11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",0.0
"....Cavite","12 - FINANCIAL SERVICES",21.3
"....Cavite","12.2 - FINANCIAL SERVICES",21.3
"....Cavite","12.2.1 - Financial intermediation services indirectly measured (S)",46.0
"....Cavite","12.2.1.0 - Financial intermediation services indirectly measured (S)",46.0
"....Cavite","12.2.9 - Other financial services (S)",0.0
"....Cavite","12.2.9.1 - Remittances fees (S)",0.0
"....Cavite","13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",2.7
"....Cavite","13.1 - PERSONAL CARE",2.6
"....Cavite","13.1.1 - Electric appliances for personal care (SD)",..
"....Cavite","13.1.1.1 - Electric appliances for personal care (SD)",..
"....Cavite","13.1.2 - Other appliances, articles and products for personal care (ND)",2.1
"....Cavite","13.1.2.0 - Other appliances, articles and products for personal care (ND)",2.1
"....Cavite","13.1.3 - Hairdressing salons and personal grooming establishments (S)",5.1
"....Cavite","13.1.3.1 - Hairdressing (S)",3.4
"....Cavite","13.1.3.2 - Personal grooming treatments (S)",6.8
"....Cavite","13.2 - OTHER PERSONAL EFFECTS",3.0
"....Cavite","13.2.1 - Jewellery and watches (D)",1.9
"....Cavite","13.2.1.1 - Jewellery and watches (D)",0.9
"....Cavite","13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",4.3
"....Cavite","13.2.9 - Other personal effects n.e.c. (SD)",3.5
"....Cavite","13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD)",3.4
"....Cavite","13.9 - OTHER SERVICES",0.0
"....Cavite","13.9.0 - Other services (S)",0.0
"....Cavite","13.9.0.9 - Other services n.e.c. (S)",0.0
"....Laguna","0 - ALL ITEMS",1.0
"....Laguna","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",-1.6
"....Laguna","01.1 - FOOD",-1.9
"....Laguna","01.1.1 - Cereals and cereal products (ND)",1.3
"....Laguna","01.1.1.1 - Cereals (ND)",0.4
"....Laguna","01.1.1.12 - Rice",0.4
"....Laguna","01.1.1.16 - Corn",3.5
"....Laguna","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",2.8
"....Laguna","01.1.1.2 - Flour of cereals (ND)",3.8
"....Laguna","01.1.1.3 - Bread and bakery products (ND)",2.8
"....Laguna","01.1.1.4 - Breakfast cereals (ND)",1.2
"....Laguna","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",3.6
"....Laguna","01.1.1.9 - Other cereal and grain mill products (ND)",1.7
"....Laguna","01.1.2 - Meat and other parts of slaughtered land animals (ND)",1.1
"....Laguna","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",0.9
"....Laguna","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",6.0
"....Laguna","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",-11.2
"....Laguna","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",3.1
"....Laguna","01.1.3 - Fish and other seafood (ND)",-1.2
"....Laguna","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",-2.3
"....Laguna","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",7.6
"....Laguna","01.1.3.3 - Fish preparations (ND)",3.2
"....Laguna","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",-0.9
"....Laguna","01.1.3.6 - Other seafood preparations (ND)",4.4
"....Laguna","01.1.4 - Milk, other dairy products and eggs (ND)",-0.7
"....Laguna","01.1.4.1 - Raw and whole milk (ND)",..
"....Laguna","01.1.4.3 - Other milk and cream (ND)",0.1
"....Laguna","01.1.4.4 - Non-animal milk (ND)",..
"....Laguna","01.1.4.5 - Cheese (ND)",0.8
"....Laguna","01.1.4.6 - Yoghurt and similar products (ND)",..
"....Laguna","01.1.4.7 - Milk-based dessert and beverages (ND)",5.3
"....Laguna","01.1.4.8 - Eggs (ND)",-2.9
"....Laguna","01.1.5 - Oils and fats (ND)",15.0
"....Laguna","01.1.5.1 - Vegetable oils (ND)",17.9
"....Laguna","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",2.1
"....Laguna","01.1.5.3 - Margarine and similar preparations (ND)",3.8
"....Laguna","01.1.5.9 - Other animal oils and fats (ND)",..
"....Laguna","01.1.6 - Fruits and nuts (ND)",-8.7
"....Laguna","01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",-9.7
"....Laguna","01.1.6.2 - Citrus fruits, fresh (ND)",-5.9
"....Laguna","01.1.6.3 - Stone fruits and pome fruits, fresh (ND)",14.9
"....Laguna","01.1.6.5 - Other fruits, fresh (ND)",..
"....Laguna","01.1.6.7 - Fruit, dried and dehydrated (ND)",-8.6
"....Laguna","01.1.6.8 - Nuts, in shell or shelled (ND)",6.0
"....Laguna","01.1.6.9 - Fruit and nuts ground and other preparations (ND)",2.8
"....Laguna","01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",-22.6
"....Laguna","01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",-31.0
"....Laguna","01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",-38.9
"....Laguna","01.1.7.3 - Green leguminous vegetables, fresh or chilled (ND)",0.0
"....Laguna","01.1.7.4 - Other vegetables, fresh or chilled (ND)",5.3
"....Laguna","01.1.7.5 - Tubers, plantains and cooking bananas (ND)",-20.3
"....Laguna","01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",6.6
"....Laguna","01.1.8 - Sugar, confectionery and desserts (ND)",1.5
"....Laguna","01.1.8.1 - Cane and beet sugar (ND)",1.4
"....Laguna","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",8.4
"....Laguna","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",3.5
"....Laguna","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.2
"....Laguna","01.1.8.6 - Ice, ice cream and sorbet (ND)",0.2
"....Laguna","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",0.5
"....Laguna","01.1.9 - Ready-made food and other food products n.e.c. (ND)",4.5
"....Laguna","01.1.9.2 - Baby food (ND)",5.4
"....Laguna","01.1.9.3 - Salt, condiments and sauces (ND)",5.3
"....Laguna","01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.1
"....Laguna","01.1.9.9 - Other food products n.e.c. (ND)",3.0
"....Laguna","01.2 - NON-ALCOHOLIC BEVERAGES",1.0
"....Laguna","01.2.1 - Fruit and vegetable juices (ND)",3.7
"....Laguna","01.2.1.0 - Fruit and vegetable juices (ND)",3.7
"....Laguna","01.2.2 - Coffee and coffee substitutes (ND)",0.6
"....Laguna","01.2.2.0 - Coffee and coffee substitutes (ND)",0.6
"....Laguna","01.2.3 - Tea, maté and other plant products for infusion (ND)",1.7
"....Laguna","01.2.3.0 - Tea, maté and other plant products for infusion (ND)",1.6
"....Laguna","01.2.4 - Cocoa drinks (ND)",3.4
"....Laguna","01.2.4.0 - Cocoa drinks (ND)",3.4
"....Laguna","01.2.5 - Water (ND)",0.0
"....Laguna","01.2.5.0 - Water (ND)",0.0
"....Laguna","01.2.6 - Soft drinks (ND)",0.0
"....Laguna","01.2.6.0 - Soft drinks (ND)",0.0
"....Laguna","01.2.9 - Other non-alcoholic beverages (ND)",1.8
"....Laguna","01.2.9.0 - Other non-alcoholic beverages (ND)",1.9
"....Laguna","02 - ALCOHOLIC BEVERAGES AND TOBACCO",3.3
"....Laguna","02.1 - ALCOHOLIC BEVERAGES",3.9
"....Laguna","02.1.1 - Spirits and liquors (ND)",2.2
"....Laguna","02.1.1.0 - Spirits and liquors (ND)",2.2
"....Laguna","02.1.2 - Wine (ND)",0.6
"....Laguna","02.1.2.1 - Wine from grapes (ND)",0.6
"....Laguna","02.1.2.2 - Wine from other sources (ND)",..
"....Laguna","02.1.3 - Beer (ND)",5.9
"....Laguna","02.1.3.0 - Beer (ND)",5.8
"....Laguna","02.3 - TOBACCO",3.0
"....Laguna","02.3.0 - Tobacco (ND)",3.0
"....Laguna","02.3.0.1 - Cigarettes (ND)",3.0
"....Laguna","02.3.0.2 - Cigars (ND)",..
"....Laguna","02.3.0.9 - Other tobacco products (ND)",0.7
"....Laguna","02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS",..
"....Laguna","02.4.0 - Other vegetable-based tobacco products (ND)",..
"....Laguna","02.4.0.0 - Other vegetable-based tobacco products (ND)",..
"....Laguna","02.900 - NON-FOOD",2.4
"....Laguna","03 - CLOTHING AND FOOTWEAR",2.0
"....Laguna","03.1 - CLOTHING",2.0
"....Laguna","03.1.1 - Clothing materials (SD)",0.0
"....Laguna","03.1.1.0 - Clothing materials (SD)",0.0
"....Laguna","03.1.2 - Garments (SD)",1.9
"....Laguna","03.1.2.1 - Garments for men or boys (SD)",1.8
"....Laguna","03.1.2.2 - Garments for women or girls (SD)",1.8
"....Laguna","03.1.2.3 - Garments for infants (0 to under 2 years) (SD)",6.2
"....Laguna","03.1.2.4 - School uniforms (SD)",1.2
"....Laguna","03.1.3 - Other articles of clothing and clothing accessories (SD)",0.8
"....Laguna","03.1.3.1 - Other articles of clothing (SD)",0.8
"....Laguna","03.1.3.2 - Clothing accessories (SD)",0.0
"....Laguna","03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",2.4
"....Laguna","03.1.4.1 - Cleaning of clothing (S)",2.4
"....Laguna","03.1.4.2 - Repair, tailoring and hire of clothing (S)",2.7
"....Laguna","03.2 - FOOTWEAR",1.9
"....Laguna","03.2.1 - Shoes and other footwear (SD)",1.9
"....Laguna","03.2.1.1 - Footwear for men (SD)",2.5
"....Laguna","03.2.1.2 - Footwear for women (SD)",0.9
"....Laguna","03.2.1.3 - Footwear for infants and children (SD)",1.9
"....Laguna","03.2.2 - Cleaning, repair, and hire of footwear (S)",2.0
"....Laguna","03.2.2.0 - Cleaning, repair, and hire of footwear (S)",1.9
"....Laguna","04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",2.2
"....Laguna","04.1 - ACTUAL RENTALS FOR HOUSING",-2.4
"....Laguna","04.1.1 - Actual rentals paid by tenants for main residence (S)",-2.4
"....Laguna","04.1.1.0 - Actual rentals paid by tenants for main residence (S)",-2.4
"....Laguna","04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",4.8
"....Laguna","04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND)",5.9
"....Laguna","04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND)",5.9
"....Laguna","04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",1.0
"....Laguna","04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",1.0
"....Laguna","04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING",2.7
"....Laguna","04.4.1 - Water supply (ND)",2.7
"....Laguna","04.4.1.1 - Water supply through network systems (ND)",2.7
"....Laguna","04.5 - ELECTRICITY, GAS AND OTHER FUELS",12.3
"....Laguna","04.5.1 - Electricity (ND)",10.8
"....Laguna","04.5.1.0 - Electricity (ND)",10.8
"....Laguna","04.5.2 - Gas (ND)",18.7
"....Laguna","04.5.2.2 - Liquefied hydrocarbons (ND)",18.7
"....Laguna","04.5.3 - Liquid fuels (ND)",34.2
"....Laguna","04.5.3.0 - Liquid fuels (ND)",34.2
"....Laguna","04.5.4 - Solid fuels (ND)",2.8
"....Laguna","04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
"....Laguna","04.5.4.3 - Charcoal (ND)",2.9
"....Laguna","05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",2.1
"....Laguna","05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",0.8
"....Laguna","05.1.1 - Furniture, furnishings and loose carpets (D)",0.8
"....Laguna","05.1.1.1 - Household furniture (D)",0.9
"....Laguna","05.1.1.3 - Lighting equipment (D)",..
"....Laguna","05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
"....Laguna","05.2 - HOUSEHOLD TEXTILES",3.4
"....Laguna","05.2.1 - Household textiles (SD)",3.4
"....Laguna","05.2.1.1 - Furnishing fabrics and curtains (SD)",3.0
"....Laguna","05.2.1.2 - Bed linen and bedding (SD)",3.9
"....Laguna","05.2.1.3 - Table linen and bathroom linen (SD)",1.2
"....Laguna","05.2.1.9 - Other household textiles (SD)",0.0
"....Laguna","05.3 - HOUSEHOLD APPLIANCES",1.6
"....Laguna","05.3.1 - Major household appliances, whether electric or not (D)",1.3
"....Laguna","05.3.1.1 - Major kitchen appliances (D)",1.9
"....Laguna","05.3.1.2 - Major laundry appliances (D)",0.5
"....Laguna","05.3.1.3 - Heaters, air conditioners (D)",1.0
"....Laguna","05.3.2 - Small household appliances (SD)",4.3
"....Laguna","05.3.2.1 - Small appliances for cooking and processing of food (SD)",7.2
"....Laguna","05.3.2.9 - Other small household appliances (SD)",3.1
"....Laguna","05.3.3 - Repair, installation and hire of household appliances (S)",1.4
"....Laguna","05.3.3.0 - Repair, installation and hire of household appliances (S)",1.4
"....Laguna","05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",3.4
"....Laguna","05.4.0 - Glassware, tableware and household utensils (SD)",3.4
"....Laguna","05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",4.3
"....Laguna","05.4.0.2 - Cutlery, flatware and silverware (SD)",2.0
"....Laguna","05.4.0.3 - Kitchen utensils and articles (SD)",2.3
"....Laguna","05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN",2.0
"....Laguna","05.5.1 - Motorized tools and equipment (D)",0.6
"....Laguna","05.5.1.0 - Motorized tools and equipment (D)",0.6
"....Laguna","05.5.2 - Non-motorized tools and miscellaneous accessories (SD)",2.0
"....Laguna","05.5.2.1 - Non-motorized tools (SD)",4.1
"....Laguna","05.5.2.2 - Miscellaneous accessories (SD)",0.6
"....Laguna","05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE",2.2
"....Laguna","05.6.1 - Non-durable household goods (ND)",1.1
"....Laguna","05.6.1.1 - Household cleaning and maintenance products (ND)",2.8
"....Laguna","05.6.1.9 - Other non-durable household goods (ND)",0.4
"....Laguna","05.6.2 - Domestic services and household services (S)",4.1
"....Laguna","05.6.2.1 - Domestic services by paid staff (S)",4.1
"....Laguna","06 - HEALTH",4.8
"....Laguna","06.1 - MEDICINES AND HEALTH PRODUCTS",4.6
"....Laguna","06.1.1 - Medicines (ND)",4.6
"....Laguna","06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",4.6
"....Laguna","06.1.2 - Medical products (ND)",6.4
"....Laguna","06.1.2.1 - Medical diagnostic products (ND)",2.2
"....Laguna","06.1.2.2 - Prevention and protective devices (ND)",12.4
"....Laguna","06.1.2.3 - Treatment devices for personal use (ND)",4.9
"....Laguna","06.1.3 - Assistive products (D)",3.5
"....Laguna","06.1.3.1 - Assistive products for vision (D)",3.5
"....Laguna","06.2 - OUTPATIENT CARE SERVICES",0.9
"....Laguna","06.2.1 - Preventive care services (S)",1.6
"....Laguna","06.2.1.9 - Other preventive services (S)",1.5
"....Laguna","06.2.2 - Outpatient dental services (S)",0.0
"....Laguna","06.2.2.1 - Dental preventive services (S)",0.0
"....Laguna","06.2.3 - Other outpatient care services (S)",..
"....Laguna","06.2.3.1 - Outpatient curative and rehabilitative services (S)",..
"....Laguna","06.3 - INPATIENT CARE SERVICES",8.4
"....Laguna","06.3.1 - Inpatient curative and rehabilitative services (S)",8.4
"....Laguna","06.3.1.0 - Inpatient curative and rehabilitative services (S)",8.4
"....Laguna","06.4 - OTHER HEALTH SERVICES",3.1
"....Laguna","06.4.1 - Diagnostic imaging services and medical laboratory services (S)",3.1
"....Laguna","06.4.1.0 - Diagnostic imaging services and medical laboratory services (S)",3.1
"....Laguna","07 - TRANSPORT",4.7
"....Laguna","07.1 - PURCHASE OF VEHICLES",0.2
"....Laguna","07.1.1 - Motor cars (D)",0.0
"....Laguna","07.1.1.1 - New motor cars (D)",0.0
"....Laguna","07.1.2 - Motorcycles (D)",0.3
"....Laguna","07.1.2.0 - Motorcycles (D)",0.3
"....Laguna","07.1.3 - Bicycles (D)",1.4
"....Laguna","07.1.3.0 - Bicycles (D)",1.3
"....Laguna","07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT",27.5
"....Laguna","07.2.1 - Parts and accessories for personal transport equipment (SD)",0.5
"....Laguna","07.2.1.1 - Tires (SD)",..
"....Laguna","07.2.1.2 - Parts for personal transport equipment (SD)",0.5
"....Laguna","07.2.1.3 - Accessories for personal transport equipment (SD)",..
"....Laguna","07.2.2 - Fuels and lubricants for personal transport equipment (ND)",34.2
"....Laguna","07.2.2.1 - Diesel (ND)",41.7
"....Laguna","07.2.2.2 - Gasoline (ND)",31.7
"....Laguna","07.2.2.3 - Other fuels for personal transport equipment (ND)",..
"....Laguna","07.2.2.4 - Lubricants (ND)",3.7
"....Laguna","07.2.3 - Maintenance and repair of personal transport equipment (S)",0.0
"....Laguna","07.2.3.0 - Maintenance and repair of personal transport equipment (S)",0.0
"....Laguna","07.2.4 - Other services in respect of personal transport equipment (S)",0.0
"....Laguna","07.2.4.2 - Toll facilities (S)",0.0
"....Laguna","07.2.4.3 - Driving lessons, tests, licences, and road worthiness tests (S)",..
"....Laguna","07.3 - PASSENGER TRANSPORT SERVICES",-1.0
"....Laguna","07.3.1 - Passenger transport by railway (S)",..
"....Laguna","07.3.1.1 - Passenger transport by train (S)",..
"....Laguna","07.3.1.2 - Passenger transport by rapid transit and tram (S)",..
"....Laguna","07.3.2 - Passenger transport by road (S)",-1.0
"....Laguna","07.3.2.1 - Passenger transport by bus and coach (S)",0.0
"....Laguna","07.3.2.2 - Passenger transport by taxi and hired car with driver (S)",..
"....Laguna","07.3.2.9 - Other passenger transport by road (S)",-1.2
"....Laguna","07.3.3 - Passenger transport by air (S)",9.1
"....Laguna","07.3.3.1 - Passenger transport by air, domestic (S)",9.2
"....Laguna","07.3.4 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.3.4.0 - Passenger transport by sea and inland waterway (S)",..
"....Laguna","07.4 - TRANSPORT SERVICES OF GOODS",0.0
"....Laguna","07.4.1 - Postal and courier services (S)",0.0
"....Laguna","07.4.1.1 - Letter handling services (S)",0.0
"....Laguna","07.4.1.2 - Courier and parcel delivery services (S)",0.0
"....Laguna","08 - INFORMATION AND COMMUNICATION",0.0
"....Laguna","08.1 - INFORMATION AND COMMUNICATION EQUIPMENT",-0.1
"....Laguna","08.1.1 - Fixed telephone equipment (D)",..
"....Laguna","08.1.1.0 - Fixed telephone equipment (D)",..
"....Laguna","08.1.2 - Mobile telephone equipment (D)",-0.5
"....Laguna","08.1.2.0 - Mobile telephone equipment (D)",-0.5
"....Laguna","08.1.3 - Information processing equipment (D)",-0.3
"....Laguna","08.1.3.1 - Computers, laptops and tablets (D)",-0.4
"....Laguna","08.1.3.2 - Peripheral equipment and its consumable components (D)",0.0
