,Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 Annual,2011 April,2011 August,2011 December,2011 February,2011 January,2011 July,2011 June,2011 March,2011 May,2011 November,2011 October,2011 September,2012 Annual,2012 April,2012 August,2012 December,2012 February,2012 January,2012 July,2012 June,2012 March,2012 May,2012 November,2012 October,2012 September,2013 Annual,2013 April,2013 August,2013 December,2013 February,2013 January,2013 July,2013 June,2013 March,2013 May,2013 November,2013 October,2013 September,2014 Annual,2014 April,2014 August,2014 December,2014 February,2014 January,2014 July,2014 June,2014 March,2014 May,2014 November,2014 October,2014 September,2015 Annual,2015 April,2015 August,2015 December,2015 February,2015 January,2015 July,2015 June,2015 March,2015 May,2015 November,2015 October,2015 September,2016 Annual,2016 April,2016 August,2016 December,2016 February,2016 January,2016 July,2016 June,2016 March,2016 May,2016 November,2016 October,2016 September,2017 Annual,2017 April,2017 August,2017 December,2017 February,2017 January,2017 July,2017 June,2017 March,2017 May,2017 November,2017 October,2017 September,2018 Annual,2018 April,2018 August,2018 December,2018 February,2018 January,2018 July,2018 June,2018 March,2018 May,2018 November,2018 October,2018 September,2019 Annual,2019 April,2019 August,2019 December,2019 February,2019 January,2019 July,2019 June,2019 March,2019 May,2019 November,2019 October,2019 September,2020 Annual,2020 April,2020 August,2020 December,2020 February,2020 January,2020 July,2020 June,2020 March,2020 May,2020 November,2020 October,2020 September,2021 Annual,2021 April,2021 August,2021 December,2021 February,2021 January,2021 July,2021 June,2021 March,2021 May,2021 November,2021 October,2021 September,2022 Annual,2022 April,2022 August,2022 December,2022 February,2022 January,2022 July,2022 June,2022 March,2022 May,2022 November,2022 October,2022 September,2023 Annual,2023 April,2023 August,2023 December,2023 February,2023 January,2023 July,2023 June,2023 March,2023 May,2023 November,2023 October,2023 September,2024 Annual,2024 April,2024 August,2024 December,2024 February,2024 January,2024 July,2024 June,2024 March,2024 May,2024 November,2024 October,2024 September
1507,....Siquijor,White Shrimp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,..REGION VIII (EASTERN VISAYAS),Alumahan [Indian mackerel],106.05,104.96,105.08,104.23,104.73,105.92,104.74,103.13,97.88,102.97,106.62,106.68,,,104.94,109.96,101.26,108.12,107.59,105.86,106.74,105.30,105.79,107.19,109.60,102.44,,105.69,103.17,111.26,107.75,107.70,103.76,107.18,108.12,107.40,108.54,110.55,108.41,,103.68,102.29,116.16,107.47,108.76,102.50,108.79,105.76,109.54,110.26,111.26,104.63,,102.98,115.43,122.14,126.87,135.37,115.67,112.66,114.57,104.09,118.23,120.91,117.73,,122.96,119.23,124.78,112.90,120.92,114.75,115.18,123.12,117.61,106.93,118.66,117.30,,116.71,126.30,126.58,122.06,114.10,109.94,110.38,118.30,107.64,121.48,119.71,123.84,,113.53,127.63,153.03,129.85,129.17,122.93,126.34,127.50,126.74,148.61,148.19,137.37,,162.53,167.10,200.00,0.0,163.81,176.68,165.82,194.36,142.05,176.23,173.17,173.33,,177.11,140.00,160.77,161.58,127.38,117.04,133.77,184.67,144.11,135.00,153.62,150.31,,120.57,133.00,160.00,168.96,151.54,133.00,127.16,170.62,121.16,179.00,133.00,135.31,,164.00,167.96,183.15,164.75,146.73,171.25,158.17,144.00,164.73,179.50,166.36,165.74,,191.69,185.25,203.04,205.00,206.62,184.31,186.93,189.17,198.00,202.69,191.72,182.00,,187.00,200.66,193.85,215.17,214.39,191.50,185.89,200.50,188.07,184.89,186.39,192.84,,0.0,0.0,0.0,0.0,196.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,..REGION VIII (EASTERN VISAYAS),Bangus [Milkfish],114.52,113.67,110.72,112.33,113.83,111.71,109.12,108.60,107.32,108.37,113.62,112.33,,,110.14,111.31,115.07,112.87,111.75,111.36,110.98,110.33,110.83,110.84,115.03,111.11,,122.44,120.38,119.79,120.57,120.11,120.47,121.27,122.34,118.08,122.04,118.82,122.41,,124.60,114.13,121.13,120.19,119.48,116.18,126.73,122.63,124.80,117.37,118.71,116.78,,124.17,121.95,129.24,128.03,125.82,119.03,118.39,124.17,112.57,121.04,122.63,121.83,,121.37,122.24,121.55,115.04,121.79,119.64,114.56,123.21,120.84,120.77,118.21,119.58,,116.90,115.85,107.76,124.59,115.81,112.63,116.81,116.09,120.07,108.84,109.10,111.98,,111.14,109.51,123.53,108.88,117.23,112.08,111.26,108.04,121.78,110.92,112.69,114.31,,145.30,135.22,149.33,0.0,146.50,165.79,165.51,143.77,135.82,121.54,134.39,149.00,,126.97,127.56,150.08,160.67,130.54,116.62,116.08,123.78,130.22,127.39,129.31,134.66,,144.29,144.62,150.00,146.09,132.08,144.55,136.46,149.54,144.62,144.00,137.00,136.46,,149.54,138.49,157.00,145.84,150.00,142.00,147.50,130.29,150.85,140.12,136.73,134.89,,154.73,162.54,179.57,167.20,231.08,170.54,168.16,156.25,153.58,174.89,181.00,160.00,,176.42,177.04,172.09,205.00,184.69,168.50,163.23,191.50,172.07,167.04,171.54,179.31,,0.0,0.0,0.0,0.0,186.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,..REGION VIII (EASTERN VISAYAS),Bisugo [Threadfin bream],116.45,113.76,112.54,112.21,119.59,121.98,129.27,128.16,118.77,111.16,119.44,117.02,,,119.65,130.11,131.91,122.06,129.69,126.11,137.22,122.60,120.59,127.97,129.83,123.61,,121.36,131.96,138.55,134.16,128.54,129.68,129.40,127.14,124.27,129.49,125.21,126.11,,129.75,129.16,102.69,139.92,135.83,132.60,126.92,130.51,133.86,147.60,142.21,133.06,,145.23,178.45,110.58,107.96,123.16,192.64,182.30,180.38,141.47,141.55,140.44,157.32,,139.09,128.90,145.06,112.20,152.29,139.24,142.57,136.04,132.52,136.04,149.35,136.93,,121.57,122.73,124.50,143.50,129.94,123.11,120.79,111.31,112.09,127.02,123.58,126.02,,137.24,133.52,152.68,139.74,156.15,109.75,114.30,133.75,114.51,149.14,143.80,142.85,,177.05,148.71,198.89,0.0,169.54,202.03,190.51,165.54,160.28,120.00,147.18,173.33,,200.91,170.00,199.08,170.76,164.14,167.86,162.67,196.80,175.97,183.38,177.08,172.50,,194.29,206.38,205.83,186.83,199.33,214.96,188.00,199.38,194.57,0.0,147.50,133.69,,192.17,204.50,211.07,202.33,200.00,220.00,0.0,199.14,195.38,212.46,216.92,212.31,,222.46,236.07,252.46,237.60,248.15,240.92,244.31,219.67,235.85,246.31,231.57,0.0,,209.00,252.77,239.23,220.50,224.15,251.54,243.23,211.43,231.00,216.15,216.15,223.54,,0.0,0.0,0.0,0.0,265.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,..REGION VIII (EASTERN VISAYAS),"Crab, Alimasag [Blue crab]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,180.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,..REGION VIII (EASTERN VISAYAS),"Dalagang-Bukid, bilog [Caesio]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,..REGION VIII (EASTERN VISAYAS),"Dalagang-Bukid, lapad [Caesio]",74.61,80.92,78.45,80.71,83.77,84.15,80.77,79.86,81.90,83.26,83.74,82.95,,,81.64,84.90,82.56,81.86,82.26,84.31,80.56,81.90,80.93,79.45,80.69,80.46,,82.94,85.22,82.76,79.90,81.61,82.38,82.03,82.79,82.15,83.45,83.74,83.33,,82.13,84.93,85.43,82.67,83.10,83.64,82.52,82.58,82.58,85.67,85.64,86.59,,96.28,95.36,96.10,85.33,86.14,95.72,95.10,96.28,95.18,95.39,95.11,95.23,,97.78,101.39,101.36,97.11,96.47,100.48,100.56,98.46,98.08,99.86,99.74,99.64,,101.59,105.94,105.61,101.94,100.56,113.81,103.44,101.49,103.58,105.44,105.61,127.57,,107.97,110.56,116.41,107.08,106.75,109.18,109.06,106.88,108.41,113.11,112.13,110.74,,122.50,105.63,0.0,0.0,120.03,164.92,161.54,130.09,79.35,96.62,100.00,0.0,,0.0,140.00,102.31,152.79,146.15,123.85,70.00,0.0,87.57,107.85,137.54,140.77,,95.71,107.69,130.00,97.17,114.46,105.00,110.46,101.23,95.85,0.0,100.50,100.00,,130.00,133.69,173.29,140.18,139.64,138.71,144.50,139.71,135.38,151.69,146.67,141.83,,144.92,153.38,174.62,172.00,185.08,160.92,167.80,136.33,171.23,173.38,187.43,0.0,,142.00,169.00,126.92,173.17,197.38,154.77,138.62,168.00,127.43,134.31,134.31,157.08,,0.0,0.0,0.0,0.0,145.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,..REGION VIII (EASTERN VISAYAS),Dilis [Anchovies],43.83,43.09,42.10,41.45,34.82,34.49,39.55,42.32,42.40,37.44,43.51,45.28,,,45.84,35.27,35.08,49.61,34.86,42.41,45.94,52.08,45.74,38.84,47.08,41.44,,44.38,38.63,48.99,45.17,35.57,39.22,47.95,43.30,47.89,37.35,38.08,52.19,,38.17,43.17,36.42,53.23,54.04,36.30,50.60,43.09,47.45,36.58,50.01,44.21,,36.32,58.74,59.38,37.62,37.48,57.31,54.46,36.32,36.17,58.88,53.94,51.69,,39.28,47.53,62.13,39.41,38.93,58.82,48.10,39.89,49.64,41.30,55.56,41.22,,41.58,44.33,44.68,42.24,49.88,43.62,43.22,41.63,43.50,44.33,47.22,47.16,,45.20,58.15,48.59,45.85,45.73,57.64,44.88,45.16,44.47,47.62,47.38,63.09,,66.92,74.39,0.0,0.0,65.90,77.55,78.77,68.96,86.78,53.08,74.85,88.33,,0.0,40.22,50.00,43.95,47.69,37.79,35.92,0.0,36.29,60.31,54.90,53.23,,41.43,33.00,35.42,46.83,46.15,33.09,40.31,44.62,40.00,0.0,40.00,40.00,,51.67,49.62,69.71,50.00,50.00,45.00,50.83,42.14,52.62,46.77,48.92,56.92,,58.31,50.00,66.92,74.40,79.08,50.00,54.46,50.17,62.62,60.77,57.50,0.0,,60.00,63.00,64.62,73.50,61.85,63.85,57.31,68.43,57.86,52.38,52.38,56.54,,0.0,0.0,0.0,0.0,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,..REGION VIII (EASTERN VISAYAS),Espada [Hairtail],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,..REGION VIII (EASTERN VISAYAS),Galunggong [Roundscad],49.32,50.92,70.36,61.77,64.08,62.52,62.56,65.09,61.89,57.96,67.89,71.52,,,71.09,71.61,68.38,72.04,71.32,70.03,73.69,72.51,72.26,67.36,74.40,68.51,,68.67,76.04,78.45,65.23,64.44,71.18,73.37,66.69,72.55,77.86,80.18,78.66,,66.22,72.13,0.0,78.12,74.02,67.86,77.22,80.75,73.11,77.75,74.50,72.60,,77.34,81.69,81.12,105.17,102.39,78.94,77.76,87.34,79.65,76.93,80.62,75.82,,94.23,81.90,91.31,60.73,86.10,80.19,77.89,82.06,81.16,95.93,87.34,79.73,,82.35,79.49,82.62,101.44,93.78,75.07,73.15,77.94,66.51,83.56,79.85,82.34,,67.63,84.17,105.61,86.50,83.92,98.25,98.05,82.54,91.20,109.48,109.23,98.09,,117.84,110.39,106.90,0.0,112.31,120.90,134.54,114.71,102.88,92.15,112.13,128.82,,104.17,90.17,96.35,106.33,102.05,79.97,100.00,90.22,95.48,95.35,96.90,90.04,,89.79,89.36,100.00,85.50,90.42,89.00,91.96,91.50,89.89,145.67,97.50,96.00,,130.88,113.93,159.07,128.84,108.73,117.00,133.59,113.14,135.00,145.27,125.89,117.89,,151.50,154.61,120.92,170.35,188.77,142.77,144.15,143.00,163.96,140.96,113.29,0.0,,129.00,167.19,141.54,109.50,157.08,160.35,153.39,104.00,149.36,126.31,126.31,157.81,,0.0,0.0,0.0,0.0,165.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,..REGION VIII (EASTERN VISAYAS),Hasa-hasa [Indo-Pacific mackerel],71.00,73.77,70.59,68.21,67.75,69.97,69.79,68.13,67.61,60.78,71.29,74.45,,,71.25,71.89,69.87,75.53,71.70,73.73,72.78,69.56,72.39,67.01,73.56,68.58,,69.81,77.83,81.68,71.09,73.21,80.09,73.64,71.61,71.53,83.92,83.85,76.51,,70.44,72.98,81.37,82.45,86.65,79.31,75.57,73.12,70.30,83.08,77.38,76.67,,84.14,86.47,95.59,93.82,92.19,82.17,85.31,85.97,79.90,91.59,90.44,88.50,,89.20,80.26,89.29,61.58,91.79,78.58,78.34,87.21,79.86,82.16,88.77,84.85,,87.22,82.25,80.04,85.81,80.27,70.19,71.53,86.39,80.79,79.92,88.18,84.48,,60.87,81.94,102.48,78.86,89.00,94.99,95.91,84.60,61.55,107.19,106.98,95.99,,127.68,123.78,130.77,0.0,108.96,147.12,150.95,136.35,108.28,100.00,125.48,148.56,,125.45,94.36,97.50,117.50,114.30,92.75,113.57,115.64,118.17,100.19,100.03,91.50,,96.65,116.00,130.00,102.09,105.66,115.00,102.58,99.12,97.35,155.09,102.00,101.73,,127.42,125.77,157.86,153.34,130.00,127.00,136.92,137.14,130.08,137.23,135.85,132.93,,147.31,143.65,164.34,162.00,199.23,152.43,154.73,145.84,160.93,152.62,154.50,155.00,,145.50,168.16,151.54,132.67,156.58,161.19,154.66,143.85,149.22,139.96,147.71,154.85,,0.0,0.0,0.0,0.0,161.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,..REGION VIII (EASTERN VISAYAS),Kalaso [Lizard fish],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,..REGION VIII (EASTERN VISAYAS),Lapu-lapu [Grouper],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,217.65,0.0,0.0,0.0,231.07,0.0,0.0,0.0,0.0,0.0,230.00,,0.0,0.0,0.0,0.0,260.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,..REGION VIII (EASTERN VISAYAS),"Lapu-lapu [Grouper], other than red species",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,252.50,0.0,0.0,0.0,0.0,0.0,0.0,248.28,240.40,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,..REGION VIII (EASTERN VISAYAS),Matang-baka [Big-eyed scad],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,..REGION VIII (EASTERN VISAYAS),Pusit [Squid],80.22,82.24,78.77,83.83,84.02,77.53,80.82,80.20,81.63,76.65,82.97,85.47,,,77.24,86.29,91.52,81.57,83.24,84.85,84.56,83.37,80.77,83.22,88.45,89.60,,87.24,89.35,91.89,89.05,87.25,90.48,92.45,91.58,89.02,94.02,89.70,92.69,,91.54,87.49,95.67,92.84,95.28,95.07,95.96,92.94,94.26,98.49,98.98,91.98,,99.90,101.92,110.21,94.53,94.08,107.11,103.83,99.90,103.03,108.58,104.45,102.45,,107.38,109.16,111.04,111.40,111.29,107.05,103.36,110.37,108.77,109.27,109.28,107.48,,113.57,118.59,145.25,116.59,110.76,115.69,115.00,112.09,94.87,124.32,140.15,122.11,,118.88,124.15,141.00,126.26,125.26,120.98,118.42,120.85,119.66,130.33,129.60,127.17,,153.57,156.64,0.0,0.0,150.19,238.92,215.54,176.13,127.87,150.00,150.00,0.0,,0.0,192.57,200.62,127.00,150.00,199.14,200.00,0.0,200.00,200.00,200.00,196.31,,180.00,170.00,200.00,199.67,200.00,170.00,192.92,199.08,180.31,0.0,130.00,130.00,,147.67,174.46,221.86,129.17,130.00,160.00,147.67,129.14,153.38,199.54,207.54,192.31,,216.00,242.86,248.31,229.00,248.92,228.33,220.46,200.00,236.46,247.23,246.00,0.0,,196.50,210.77,199.23,196.17,223.85,197.69,196.31,197.43,193.57,206.46,206.46,195.38,,0.0,0.0,0.0,0.0,208.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
